Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,07/01/2013,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,149354,Utilities consumed - gas,31985.39
Ministry of Defence,Ministry of Defence,10/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,150866,Equipment support non-project costs,31864.54
Ministry of Defence,Ministry of Defence,25/01/2013,Estate management,Defence Infrastructure Organisation ,BRAEMAR HOWELLS LIMITED,SA73 3AQ,158140,Works - estate management,31853.86
Ministry of Defence,Ministry of Defence,23/01/2013,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,156930,Spend on Inventory - General,31806
Ministry of Defence,Ministry of Defence,04/01/2013,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,148556,Fees for professional services excluding legal fees,31750.6
Ministry of Defence,Ministry of Defence,21/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,155885,Freight movement costs,31684.49
Ministry of Defence,Ministry of Defence,09/01/2013,Spend on Inventory - General,Defence Equipment & Support,PARKER HANNIFIN LIMITED.,CV34 6TU,150390,Spend on Inventory - General,31663.25
Ministry of Defence,Ministry of Defence,23/01/2013,Spend on Inventory - General,Defence Equipment & Support,IVECO LIMITED,WD17 1SR,157111,Spend on Inventory - General,31662.69
Ministry of Defence,Ministry of Defence,30/01/2013,"Purchase of munitions, other inventory or fuel",Defence Infrastructure Organisation - Security Services Group,C & D (SHEET METAL) ENG LTD,DA17 6JU,AP101213007,,31585.87
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Operations,UNIVERSITY OF SURREY,,V - 9000148660 - 00150149,,31541
Ministry of Defence,Ministry of Defence,14/01/2013,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,152868,Cost of purchasing and repairing clothing,31501.32
Ministry of Defence,Ministry of Defence,04/01/2013,Spend on Inventory - General,Defence Equipment & Support,CHEMETALL LIMITED,MK1 1PB,148301,Spend on Inventory - General,31500
Ministry of Defence,Ministry of Defence,09/01/2013,Externally delivered education and training,Air Command,UNIVERSITY OF LINCOLN,LN6 7TS,150555,External military training ,31480
Ministry of Defence,Ministry of Defence,04/01/2013,IT and communication services,Head Office & Corporate Services,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,148570,IT and communications private finance initiative - service concession arrangements service charge,31456
Ministry of Defence,Ministry of Defence,09/01/2013,Externally delivered education and training,Defence Equipment & Support,CRANFIELD AEROSPACE LTD,MK43 0AL,150111,External training - civilian,31443.2
Ministry of Defence,British Defence Staff - United States,15/01/2013,Estate management,Head Office & Corporate Services,THOMASVILLE FURNITURE INDUSTRIES INC,,328105,EST & FMS ACCOM STORES,31438.77
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Programme Office,CRITICAL SOFTWARE TECHNOLOGIES LIMITED,,V - 9000148739 - 00152847,,31400
Ministry of Defence,Ministry of Defence,29/01/2013,Food and clothing,Air Command,GATE GOURMET CANADA INC.,L5P 1A2,2185262,Cost of food purchases,31389.43
Ministry of Defence,Ministry of Defence,04/01/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,WA3 6XG,173779,Cost of ground diesel fuel consumed,31305.12
Ministry of Defence,Ministry of Defence,09/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,150417,Equipment support project costs,31300.25
Ministry of Defence,Ministry of Defence,22/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,156789,Freight movement costs,31297.25
Ministry of Defence,Ministry of Defence,22/01/2013,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,156804,Cost of food services,31293.62
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000148750 - 00153512,,31234.13
Ministry of Defence,Ministry of Defence,11/01/2013,Spend on Inventory - General,Defence Equipment & Support,ANIXTER LIMITED,S2 4EB,151308,Spend on Inventory - General,31232.82
Ministry of Defence,Ministry of Defence,23/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,156896,Equipment support non-project costs,31225.33
Ministry of Defence,Ministry of Defence,14/01/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,ITW LIMITED,LS26 8BS,152472,Raw materials and consumable oil and lubricants inventory purchased,31223.56
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/01/2013,Building maintenance and accommodation stores,Estates Management,J TOMLINSON LTD,,3253-3374, Life Cycle Replacement ,31223.1
Ministry of Defence,Ministry of Defence,22/01/2013,Estate management,Defence Infrastructure Organisation ,SCHAL INTERNATIONAL MANAGEMENT LIMITED,CR9 0AU,156799,Estate core services charge,31182.29
Ministry of Defence,Ministry of Defence,28/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,159389,Equipment support non-project costs,31091.58
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Communications,Infrastructure,VODAFONE CORPORATE LIMITED,,V - 9000148480 - 00151872,,31053.58
Ministry of Defence,Ministry of Defence,25/01/2013,Spend on Inventory - General,Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000090833,Spend on Inventory - General,31011.52
Ministry of Defence,Defence Science and Technology Laboratory,15/01/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000148607 - 00151172,,30966
Ministry of Defence,Defence Science and Technology Laboratory,23/01/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148772 - 00150876,,30930
Ministry of Defence,Ministry of Defence,28/01/2013,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,159060,Cost of food purchases,30914.22
Ministry of Defence,Ministry of Defence,04/01/2013,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,148731,Military short term detached duty,30835.4
Ministry of Defence,Ministry of Defence,11/01/2013,Payment of utilities,Joint Forces Command,GB OILS LIMITED,FK5 4RB,151526,Utilities consumed - heating oil,30802.46
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,160018,Cost of other material consumed,30802.28
Ministry of Defence,Defence Science and Technology Laboratory,23/01/2013,Professional Services,Operations,CRANFIELD UNIVERSITY,,V - 9000148789 - 00152986,,30669
Ministry of Defence,Ministry of Defence,18/01/2013,Spend on Inventory - General,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,155425,Spend on Inventory - General,30627.29
Ministry of Defence,Ministry of Defence,24/01/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,157628,Spend on Inventory - General,30619.45
Ministry of Defence,Ministry of Defence,11/01/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,151897,Cost of other material consumed,30592.71
Ministry of Defence,Ministry of Defence,28/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,159383,Freight movement costs,30588
Ministry of Defence,Ministry of Defence,22/01/2013,Spend on Inventory - General,Land Forces,FIRMIN & SONS LIMITED,B6 4HU,156556,Spend on Inventory - General,30578.4
Ministry of Defence,Defence Science and Technology Laboratory,29/01/2013,Staff Training,Corporate,CAPITA BUSINESS SERVICES LIMITED,,V - 9000148983 - 00153449,,30518.29
Ministry of Defence,Defence Science and Technology Laboratory,25/01/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000148913 - 00153342,,30485.14
Ministry of Defence,Ministry of Defence,07/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,JRA AEROSPACE LTD,BA20 2HL,149196,Equipment support non-project costs,30386.57
Ministry of Defence,Ministry of Defence,18/01/2013,Transport hire charges,Land Forces,RAILION DEUTSCHLAND AG,,5000090414,Transport other operating lease,30360.66
Ministry of Defence,Defence Science and Technology Laboratory,23/01/2013,Sub Contracted Work,Operations,SOUTHERN SCIENTIFIC LIMITED,,V - 9000148778 - 00152078,,30358
Ministry of Defence,Ministry of Defence,28/01/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,159119,Medical health services,30350.23
Ministry of Defence,Ministry of Defence,18/01/2013,Estate management,Defence Infrastructure Organisation ,GMSH,,5000090399,Works - estate management,30341.13
Ministry of Defence,Ministry of Defence,18/01/2013,Design services and minor equipment purchases,Land Forces,EMDER VERKEHRSGESELLSCHAFT AG,,5000090396,Equipment support non-project costs,30333.03
Ministry of Defence,Ministry of Defence,04/01/2013,Fuel for military use,Head Office & Corporate Services,ARVAL UK LTD,SN5 6PE,148250,Oil and lubricants consumed excluding those from the inventory system,30299.16
Ministry of Defence,Ministry of Defence,24/01/2013,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37843,Cost of other material consumed,30292.56
Ministry of Defence,Ministry of Defence,21/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,156183,Post design services which are not capitalised,30229.2
Ministry of Defence,Ministry of Defence,21/01/2013,Estate management,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,156042,Estate + facilities management services - accommodation inventory + service,30217
Ministry of Defence,Ministry of Defence,04/01/2013,Fees for professional services,Head Office & Corporate Services,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,148314,Fees for professional services excluding legal fees,30199.68
Ministry of Defence,Ministry of Defence,09/01/2013,Spend on Inventory - General,Defence Equipment & Support,DOLLINGER IRELAND LTD,,5000089721,Spend on Inventory - General,30187.99
Ministry of Defence,Ministry of Defence,22/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,BA20 2YD,156600,Equipment support non-project costs,30178
Ministry of Defence,Ministry of Defence,30/01/2013,Purchase of inventory and services ,Defence Equipment & Support,HENKEL LTD,AL10 9EY,160359,Raw material and consumable or capital spare purchased,30065.02
Ministry of Defence,Ministry of Defence,04/01/2013,IT and communication services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,148570,IT and communications private finance initiative - service concession arrangements service charge,30018
Ministry of Defence,Ministry of Defence,09/01/2013,Externally delivered education and training,Defence Equipment & Support,UNIVERSITY COLLEGE LONDON,WC1E 6BT,150550,External training - civilian,30000
Ministry of Defence,Defence Science and Technology Laboratory,08/01/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000148434 - 00151214,,30000
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Sub Contracted Work,Operations,ADVANCED BLAST & BALLISTIC SYSTEMS LIMITED,,V - 9000148546 - 00150995,,30000
Ministry of Defence,Defence Science and Technology Laboratory,29/01/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000148973 - 00150431,,30000
Ministry of Defence,Defence Science and Technology Laboratory,15/01/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148569 - 00151512,,29999
Ministry of Defence,Ministry of Defence,10/01/2013,"Transportation of personnel, freight and travel expenses",Land Forces,CARO AUTOVERMIETUNG GMBH,,5000089756,Movement of service personnel,29959.74
Ministry of Defence,Ministry of Defence,21/01/2013,Medical treatment & stores and welfare services,Joint Forces Command,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,KT22 0BN,156176,Medical health services,29892.24
Ministry of Defence,Ministry of Defence,15/01/2013,Estate management,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,153651,Works - estate management,29887.01
Ministry of Defence,Ministry of Defence,16/01/2013,Preparation of land & buildings for disposal,Land Forces,HARROW GREEN LTD,E16 2BZ,153936,Works in aid of disposal,29847.35
Ministry of Defence,Ministry of Defence,28/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,DM SYSTEMS AND TEST LIMITED,SG6 1TN,158960,Equipment support non-project costs,29824.2
Ministry of Defence,Defence Support Group,17/01/2013,Works - Fees,Business Stream 1,BABCOCK SUPPORT SERVICES LTD,,10188859,Works - Fees,29821.15
Ministry of Defence,Ministry of Defence,16/01/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,153761,Cost of other material consumed,29817.75
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,155757,Consumption of medical dental and veterinary inventory,29799.04
Ministry of Defence,Ministry of Defence,28/01/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,159119,Fees for professional services excluding legal fees,29798.91
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Operations,DETICA LIMITED,,V - 9000148643 - 00152164,,29790
Ministry of Defence,Council of Reserve Forces and Cadets Associations,28/01/2013,Purchase of buildings and military equipment ,Estates Management,QUBE CONSTRUCT,,8580, Life Cycle Replacement ,29742
Ministry of Defence,Ministry of Defence,22/01/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,156533,Spend on Inventory - General,29722.16
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Agency Staff,Operations,QINETIQ LIMITED,,V - 9000148719 - 00152792,,29681.77
Ministry of Defence,Ministry of Defence,31/01/2013,Purchase of inventory and services ,Defence Equipment & Support,WINCANTON GROUP LIMITED,SN14 0WT,161335,Raw materials and consumable aviation fuel inventory purchased,29574
Ministry of Defence,Ministry of Defence,25/01/2013,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,158394,Consumption of medical dental and veterinary inventory,29573.8
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,,V - 9000148476 - 00151654,,29500
Ministry of Defence,Ministry of Defence,07/01/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,148878,Consumption of medical dental and veterinary inventory,29466.7
Ministry of Defence,Ministry of Defence,11/01/2013,Fuel for military use,Land Forces,GB OILS LIMITED,WA3 6XG,173849,Cost of ground diesel fuel consumed,29457.12
Ministry of Defence,Ministry of Defence,28/01/2013,Payment of utilities,Defence Infrastructure Organisation ,DCC ENERGY LTD,BT3 9ED,37873,Utilities consumed - heating oil,29445.57
Ministry of Defence,Ministry of Defence,14/01/2013,Spend on Inventory - General,Defence Equipment & Support,JACON LIMITED,SP8 4LT,152475,Spend on Inventory - General,29440.8
Ministry of Defence,Ministry of Defence,30/01/2013,Payment of utilities,Defence Infrastructure Organisation ,GEMEINDEFREIER BEZIRK LOHHEIDE,,5000090974,Utilities consumed - water + sewage,29356.45
Ministry of Defence,Ministry of Defence,17/01/2013,Spend on Inventory - General,Defence Equipment & Support,BRUNTONS AERO PRODUCTS LTD,EH21 7PA,154425,Spend on Inventory - General,29280
Ministry of Defence,Ministry of Defence,28/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,159297,Equipment support non-project costs,29194.8
Ministry of Defence,Defence Science and Technology Laboratory,23/01/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000148772 - 00151749,,29185.6
Ministry of Defence,Ministry of Defence,25/01/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,158366,Utilities consumed - heating oil,29157.82
Ministry of Defence,Ministry of Defence,31/01/2013,Rent and rates,Defence Infrastructure Organisation ,ARGYLL & BUTE COUNCIL,PA28 6JU,160728,Rent buildings - non civil estate property and married quarter property,29119.39
Ministry of Defence,Ministry of Defence,23/01/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,157034,Cost of clothing and textile services received,29108.76
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,156882,Fiscal asset under construction - capital in year addition,29046.26
Ministry of Defence,Ministry of Defence,04/01/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,148278,Utilities consumed - electricity,29023.18
Ministry of Defence,Ministry of Defence,15/01/2013,Medical treatment & stores and welfare services,Defence Equipment & Support,DR K BOYD AND PARTNERS T/A THE CONCORD MEDICAL CENTRE,BS34 6BQ,153252,Medical health services,28995.4
Ministry of Defence,Ministry of Defence,11/01/2013,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,151591,Spend on Inventory - General,28987.2
Ministry of Defence,Ministry of Defence,14/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS LAND SYSTEMS PINZGAUER LIMITED,NP15 1XL,151981,Post design services which are not capitalised,28967.93
Ministry of Defence,Defence Science and Technology Laboratory,11/01/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000148533 - 00152358,,28963.64
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Sub Contracted Work,Operations,EVODIA LIMITED,,V - 9000148668 - 00146987,,28943
Ministry of Defence,Ministry of Defence,18/01/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,155091,Spend on Inventory - General,28908
Ministry of Defence,Defence Science and Technology Laboratory,29/01/2013,Sub Contracted Work,Operations,FORCE PROTECTION EUROPE LIMITED,,V - 9000148980 - 00152984,,28897.96
Ministry of Defence,Ministry of Defence,21/01/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,155960,Medical health services,28860.01
Ministry of Defence,Ministry of Defence,31/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,B98 0DS,160934,Equipment support non-project costs,28839.35
Ministry of Defence,Defence Science and Technology Laboratory,25/01/2013,Sub Contracted Work,Programme Office,ALSTOM GRID UK LIMITED,,V - 9000148911 - 00151837,,28835.4
Ministry of Defence,Ministry of Defence,18/01/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,155025,Consumption of medical dental and veterinary inventory,28812.8
Ministry of Defence,Ministry of Defence,23/01/2013,Spend on Inventory - General,Defence Equipment & Support,ENGLISH BRAIDS LIMITED,WR14 1AL,157038,Spend on Inventory - General,28796.64
Ministry of Defence,Ministry of Defence,09/01/2013,Rent and rates,Defence Infrastructure Organisation ,BIRMINGHAM CITY COUNCIL,B2 2WT,150050,Rent land - non civil estate property + married quarter property,28750
Ministry of Defence,Ministry of Defence,10/01/2013,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,150794,Spend on Inventory - General,28733.94
Ministry of Defence,Ministry of Defence,25/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,158324,Equipment support project costs,28705
Ministry of Defence,Ministry of Defence,24/01/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,157703,Medical health services,28620.77
Ministry of Defence,Ministry of Defence,16/01/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,153910,Utilities consumed - heating oil,28585
Ministry of Defence,Ministry of Defence,29/01/2013,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,159708,Consumption of medical dental and veterinary inventory,28558.55
Ministry of Defence,Ministry of Defence,18/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,TEAM SIMOCO LIMITED,DE1 1NH,155671,Equipment support project costs,28551.94
Ministry of Defence,Ministry of Defence,04/01/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,148296,Spend on Inventory - General,28537.15
Ministry of Defence,Ministry of Defence,29/01/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,REXEL UK LTD,NR3 2BE,159909,Spend on Inventory - General,28512
Ministry of Defence,Ministry of Defence,10/01/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,150786,Spend on Inventory - General,28499.4
Ministry of Defence,Ministry of Defence,11/01/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,151526,Utilities consumed - heating oil,28461.54
Ministry of Defence,Ministry of Defence,04/01/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,148630,Spend on Inventory - General,28453.21
Ministry of Defence,Ministry of Defence,03/01/2013,Medical treatment & stores and welfare services,Land Forces,THE BRITISH SCHOOL,,148207,Schools + community relations initiatives,28430
Ministry of Defence,Ministry of Defence,18/01/2013,Payment of utilities,Defence Infrastructure Organisation ,SWB SERVICES GMBH & CO KG,,5000090430,Utilities consumed - gas,28365.45
Ministry of Defence,Ministry of Defence,28/01/2013,Design services and minor equipment purchases,Navy Command,TINA AND CHESTY GARDNER T/A HAUS SCHWABEN,,5000090914,Equipment support non-project costs,28360.66
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Materials & Equipment,Operations,CAPTION DATA LIMITED,,V - 0000002398 - 00152516,,28341.6
Ministry of Defence,Ministry of Defence,07/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,FERRANTI TECHNOLOGIES LIMITED,OL4 3JA,149140,Equipment support non-project costs,28268.75
Ministry of Defence,Ministry of Defence,10/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,FERRANTI TECHNOLOGIES LIMITED,OL4 3JA,150819,Equipment support non-project costs,28268.75
Ministry of Defence,Ministry of Defence,28/01/2013,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,158937,Utilities consumed - gas,28172.17
Ministry of Defence,Ministry of Defence,30/01/2013,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,160384,External military training ,28140
Ministry of Defence,Defence Science and Technology Laboratory,18/01/2013,Consumable Materials,Operations,BARCLAYCARD,,G - 9000148750 - 00153512,,28077.56
Ministry of Defence,Ministry of Defence,07/01/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,149288,Freight movement costs,28067.68
Ministry of Defence,Ministry of Defence,16/01/2013,Purchase of inventory and services ,Defence Equipment & Support,NHS BLOOD AND TRANSPLANT,LS15 7TW,154073,Consumption of medical dental and veterinary inventory,28041.56
Ministry of Defence,Ministry of Defence,21/01/2013,General services and support,Defence Equipment & Support,CAE (UK) PLC,RH15 9TW,155832,Defence equipment CLS/IOS service charge,27983.69
Ministry of Defence,Ministry of Defence,25/01/2013,Fees for professional services,Defence Infrastructure Organisation ,BRITISH PIPELINE AGENCY LTD,HP2 5BS,158148,Fees for professional services excluding legal fees,27983.03
Ministry of Defence,Ministry of Defence,17/01/2013,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,154757,Spend on Inventory - General,27942.06
Ministry of Defence,Ministry of Defence,28/01/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,158862,Consumption of engineering and technical inventory,27920.94
Ministry of Defence,Ministry of Defence,23/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN UK INTEGRATED SYSTEMS AND SOLUTIONS LIMITED,GU14 6TQ,157138,Equipment support non-project costs,27894.25
Ministry of Defence,Ministry of Defence,18/01/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,KT19 8TY,155124,Spend on Inventory - General,27870.49
Ministry of Defence,Ministry of Defence,18/01/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,ITW LIMITED,LS26 8BS,155378,Raw materials and consumable oil and lubricants inventory purchased,27768.32
Ministry of Defence,Defence Science and Technology Laboratory,04/01/2013,IS Development,Infrastructure,STERIA LIMITED,,V - 9000148357 - 00151804,,27753.15
Ministry of Defence,Ministry of Defence,11/01/2013,Rent and rates,Defence Infrastructure Organisation ,CHOWN COMMERCIAL LTD,NN1 1NT,151398,Rent buildings - non civil estate property and married quarter property,27750
Ministry of Defence,Ministry of Defence,22/01/2013,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,156595,Consumption of medical dental and veterinary inventory,27731.17
Ministry of Defence,Ministry of Defence,31/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,160708,Equipment support non-project costs,27686.3
Ministry of Defence,Ministry of Defence,16/01/2013,Fees for professional services,Land Forces,PARITY RESOURCES LTD,SW19 3RU,154120,Fees for professional services excluding legal fees,27666.64
Ministry of Defence,Ministry of Defence,29/01/2013,IT and communication services,Land Forces,BLUESTONE CREATIVE LIMITED,PE2 6LR,159526,Information technology services,27637
Ministry of Defence,Ministry of Defence,23/01/2013,Rental of plant and machinery,Land Forces,PKL GROUP (UK) LTD,GL52 7DQ,157234,Plant + machinery hire charge,27628.54
Ministry of Defence,Ministry of Defence,24/01/2013,Spend on Inventory - General,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,158020,Spend on Inventory - General,27607.5
Ministry of Defence,Defence Science and Technology Laboratory,04/01/2013,Sub Contracted Research,Programme Office,BLUE BEAR SYSTEMS RESEARCH LIMITED,,V - 9000148366 - 00150547,,27600
Ministry of Defence,Ministry of Defence,21/01/2013,Purchase of inventory and services ,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,155878,Cost of other material consumed,27523.08
Ministry of Defence,Ministry of Defence,04/01/2013,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,148838,Works - estate management,27500
Ministry of Defence,Ministry of Defence,08/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,PARKER HANNIFIN LIMITED.,CV34 6TU,149811,Equipment support non-project costs,27468.3
Ministry of Defence,Ministry of Defence,25/01/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000090845,Utilities consumed - water + sewage,27393.44
Ministry of Defence,Ministry of Defence,15/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,COBHAM FLIGHT INSPECTION  LIMITED,DL2 1NJ,153185,Equipment support project costs,27338
Ministry of Defence,Ministry of Defence,18/01/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,155327,Utilities consumed - heating oil,27270.95
Ministry of Defence,British Defence Staff - United States,15/01/2013,"Transportation of personnel, freight and travel expenses",Air Command,OAKWOOD CORPORATE HOUSING,,327989,RAF permanent posting long term detached duty,27215.7
Ministry of Defence,Ministry of Defence,23/01/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,157007,Equipment support non-project costs,27213.28
