Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,PO Line Discription,Contract Number,Project code
,,14/01/2014,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-512099-85084,20357,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-512099-85084,81818,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-512100-85109,158012,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-512100-85109,364569,Bio-Medical Centres,,
,,14/01/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-512100-85109,83333,Bio-Medical Centres,,
,,14/01/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-512100-85109,72727,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-512101-85100,241609,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-512101-85100,1068729,Bio-Medical Centres,,
,,14/01/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-512101-85100,53615,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-512102-85106,83333,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-512102-85106,100000,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-512102-85106,1796801,Bio-Medical Centres,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-512102-85106,499297,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-512103-85105,109362,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-512103-85105,165929,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-512103-85105,1261845,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-512103-85105,125203,CLAHRCs,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-512104-85095,55865,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-512104-85095,181820,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-512106-85089,168076,CRFs - CRII,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-512106-85089,166667,Bio-Medical Centres,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-512106-85089,121910,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-512106-85089,105503,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-512109-85081,116170,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-512109-85081,88641,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-512109-85081,83333,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-512111-85093,39846,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-512111-85093,467893,Cooksey Patient Care,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-512113-85116,135841,Research Capability Funding,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-512113-85116,83333,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-512113-85116,83333,Biomedical Units,,
,,14/01/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-512113-85116,126799,Biomedical Units,,
,,14/01/2014,Storage costs,DG: SFNHS,TEVA UK LTD,LARGE,,2310330806,251096.71,,,
,,14/01/2014,Storage costs,DG: SFNHS,TEVA UK LTD,LARGE,,2310330806,20127.26,,,
,,14/01/2014,Storage costs,DG: SFNHS,TEVA UK LTD,LARGE,,2310330806,0.03,,,
,,14/01/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-512053-85121,263783.5,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,ESSEX UNIVERSITY OF,PUBLIC,CO4 3SQ,ERS-512062-85122,252127.75,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-512068-85123,258898,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-512069-85124,271652.5,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-512075-85125,243831.75,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-512093-85126,256003,Rus - Regional Design Service,,
,,14/01/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-512096-85127,253136.75,Rus - Regional Design Service,,
,,15/01/2014,Service charge,DG: GOAD,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666235,2214320.47,Revenue: Choices HSCIC - Recharge of various invoices from HSCIC SBS re: Choices 2013 costs (fully accrued),,
,,15/01/2014,Arm Length Bodies-Capital Subsidy,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,950290,2500000,Capital payments to NHSBT 2013/14.  ,,
,,15/01/2014,Arm Length Bodies-Revenue Subsidy,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,950291,5100000,NHSBT Drawdown 2013/14. ,,
,,15/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309781RI,25256.14,Care Quality Commission (CQC) - FM Variable Operational Works FY2013 - 2014 (CQC Ref:275007126),,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101733,12000,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101733,148920,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101733,48111.6,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101733,252000,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101734,56852.4,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101735,27762,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101735,6501.6,Information Systems,,
,,15/01/2014,Outsourcing Contract,DG: PHD,MULTI RESOURCE MARKETING LTD,SME,LE16 9NR,126469,53300.91,MRM Ltd - For the services provided on the Healthy Start Reimbursement Unit - extension period April 2013 to March 2015,,
,,15/01/2014,Outsourcing Contract,DG: PHD,MULTI RESOURCE MARKETING LTD,SME,LE16 9NR,126552,22124.22,MRM - Nursery Milk Reimbursement Unit -  contract extension 01/02/13 to 31/01/14,13815,
,,15/01/2014,Research & development,DG: RDD,ASHRIDGE CONSULTING LTD,SME,HP4 1NS,15387,50393.15,NIHR Faculty Leadership,,
,,15/01/2014,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,GU21 6QX,90152353,41360,OC/2013/09- Business Support,,
,,15/01/2014,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,GU21 6QX,90152357,236316.56,OC/2013/01 - Non Transferring staff,,
,,15/01/2014,Outsourcing Contract,DG: ERD,SERCO LISTENING LTD,LARGE,RG27 9UY,90823039,25414.23,January Health Harms Contact Centre,,
,,15/01/2014,Outsourcing Contract,DG: PHD,SERCO LTD,LARGE,RG27 9UY,909471175,272013.84,Serco Ltd - For services provided on the Healthy Start Issuing Unit - extension period April 2013 to March 2014,,
,,15/01/2014,Telephone costs,DG: GOAD,CABLE AND WIRELESS COMMUNICATION (VODAFONE),LARGE,MK3 5JP,UK10/012014/4729,44064.29,Telephony - voice & data line rental & usage costs,,
,,15/01/2014,Policy Payments,DG: ERD,MINISTRY OF JUSTICE (MOJ),PUBLIC,SW1H 9AJ,10/RL110/206,31250,Work undertaken by Law Commission on its review of legislation relating to professional regulation - 2012/14,,
,,15/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SAMARITANS,VCS,KT17 2AF,ERS-512242-85161,30000,Application Reference: 2013/017 - Samaritans: Call to action for suicide prevention,,
,,16/01/2014,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES SBS,PUBLIC,WF3 1WE,100021750,92881,NHS SBS charges for BMS Support and Development Service from 1 April 2013 to 31 March 2014,,
,,16/01/2014,Professional fees,DG: SCLGCP,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,PUBLIC,TS6 0SZ,4810001693,2,,,
,,16/01/2014,Professional fees,DG: SCLGCP,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,PUBLIC,TS6 0SZ,4810001693,48872.5,Fees for administration of statutory responsibility for approval of section 12 medical practitioners and approved clinicians under the MH amendments act 2007,,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309829RI,7176.74,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @£7,176.74 mthly",,
,,16/01/2014,Cleaning: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309829RI,6303.3,"Cleaning Costs from 01/04/13 - 31/03/2014 @£6,303.30 mthly",,
,,16/01/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309829RI,12779.78,"FM Costs from 01/04/13 - 31/03/2014 @£12,726.26 mthly",,
,,16/01/2014,Security: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309829RI,12726.26,"Security Costs from 01/04/13 - 31/03/2014 @£12,779.78 mthly",,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309834RI,32895.09,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @£32,895.09 mthly",,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309835RI,55674.56,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @55,674.56 mthly",,
,,16/01/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309835RI,10785.83,"FM Costs from 01/04/13 - 31/03/2014 @£10,785.83 mthly",,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309836RI,45538,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @£45,538.01 mthly",,
,,16/01/2014,Cleaning: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309836RI,21978.84,"Cleaning Costs from 01/04/13 - 31/03/2014 @£21,978.84 mthly",,
,,16/01/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309836RI,12690.2,"FM Costs from 01/04/13 - 31/03/2014 @£12,690.20 mthly",,
,,16/01/2014,Security: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309836RI,28624.63,"Security Costs from 01/04/13 - 31/03/2014 @£28,624.62 mthly",,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309837RI,47940.42,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @£47,940.42 mthly",,
,,16/01/2014,Cleaning: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309837RI,28341.45,"Cleaning Costs from 01/04/13 - 31/03/2014 @£28,341.45 mthly",,
,,16/01/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309837RI,25620.7,"FM Costs from 01/04/13 - 31/03/2014 @£25,620.70 mthly",,
,,16/01/2014,Security: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309837RI,46325.13,"Security Costs from 01/04/13 - 31/03/2014 @£46,325.13 mthly",,
,,16/01/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309838RI,37511.67,"Building Maintenance Costs from 01/04/13 - 31/03/2014 @37,511.67 mthly",,
,,16/01/2014,Cleaning: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309838RI,16825.99,"Cleaning Costs from 01/04/13 - 31/03/2014 @£16,825.99 mthly",,
,,16/01/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309838RI,9895.03,"FM Fixed Costs from 01/04/13 - 31/03/2014 @£9,895.04 mthly",,
,,16/01/2014,Security: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00309838RI,28115.09,"Security Costs from 01/04/13 - 31/03/2014 @£28,115.09 mthly",,
,,16/01/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,LARGE,SW1W 9SR,10101749,397258.2,Information Systems,,
,,16/01/2014,IT minor costs non capital,DG: GOAD,COMPUTACENTER UK LTD,LARGE,AL10 9TW,3805359556,758664,"NIBSC mini competition against the Framework RM1692, ITH & S, Lot 11",13934,
,,16/01/2014,IT minor costs non capital,DG: GOAD,COMPUTACENTER UK LTD,LARGE,AL10 9TW,3805363525,175116,"PHE mini competition against the Framework RM1692, ITH & S, Lot 11",,
,,16/01/2014,Service charge,DG: GOAD,BAZIAN LTD,SME,E14 4QW,733-5,27885.3,"Revenue: Choices - Bazian- Research and delivery of evidence based media response ""Behind the Headlines""",,
,,16/01/2014,Other Admin expenditure,DG: GOAD,HEMPSONS SOLICITORS,SME,HG1 1DY,FASTERPAYT16/1/14,28500,,,
,,16/01/2014,Arm Length Bodies-Revenue Subsidy,DG: PHD,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,PUBLIC,SW1W 9SZ,1471736,810000,Medical and Healthcare Products Regulatory Agency (MHRA) 2013/14 Revenue allocation (Devices).  ,,
,,16/01/2014,Other Admin expenditure,DG: GOAD,HM REVENUE AND CUSTOMS HMRC,PUBLIC,NE98 1ZZ,CHAPS/16/01/14,1963525.09,,,
,,16/01/2014,Other programme expenditure,DG: PHD,CAXTON FOUNDATION,VCS,EN4 9NX,CF-17/2013-14,63294.25,Caxton Foundation funding,,
,,17/01/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666288,67200,Health & Social Care Info Centre - Health Survey for England Awareness of Future Care Cost Questions,,
,,17/01/2014,Outsourcing Contract,DG: SFNHS,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,973300,30000,Retrospective PO,,
,,17/01/2014,Other non-trading income,DG: Central Technical,GREENWICH TEACHING PCT,PUBLIC,SE10 9LR,CHAPS,1098993.39,,,
,,17/01/2014,Policy Payments,DG: PHD,DEPARTMENT FOR TRANSPORT (DFT),PUBLIC,SA7 0EA,9300166228,89250,Extra funds received for national Ambition for Cycling and Walking for period covering 2013/14,,
,,17/01/2014,Policy Payments,DG: PHD,DEPARTMENT FOR TRANSPORT (DFT),PUBLIC,SA7 0EA,9300166228,500000,National Ambition for Cycling and Walking for period covering 2013/2014,,
,,17/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,QUEENS NURSING INSTITUTE (QNI),VCS,EC1V 4RQ,ERS-512362-85181,125006,2013/029b Grant to increase awareness of carers¿ needs among health professionals and to improve outcomes for carers 2013¿15,,
,,17/01/2014,Revenue Grants to non-profit institutions,DG: PHD,BRITISH ASSOCIATION FOR SEXUAL HEALTH,PUBLIC,SK11 6DY,ERS-512367-85201,59200,2013/042 British Association for Sexual Health and HIV - project: development of a screening proforma to identify child sexual exploitation in sexual health services - policy grant,,
,,17/01/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,CARERS UK,VCS,EC1A 4JS,ERS-512369-85221,101000,2013/029a Grant to increase awareness of carers' needs among health profeesional and to improve outcomes for carers 2013-15,,
,,20/01/2014,Policy Payments,DG: PHD,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666328,29664,Health Survey for England (HSE) 2013 - Average Weekly Alcohol Consumption,,
,,20/01/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,12666330,30000,WEMWBS Module-Health Survey 2013-14,,
,,20/01/2014,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12666331,32500,Mental Health Questions for Health Survey England 2013-14,,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130102,347324,Provision of RST services for 2013/14 - Business Support & Staffing,,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130102,70592,Provision of RST services for 2013/14 - Reseach & Quality Improvement (VAT reclaimable),,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130102,2175,Provision of RST services for 2013/14 - Supporting Implementation (VAT claimable),,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130102,53514,Provision of RST services for 2013/14 - Supporting Implementation (VAT not reclaimable),,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130104,177470,Provision of RST services for 2013/14 - Business Support & Staffing,,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130104,7399,Provision of RST services for 2013/14 - Reseach & Quality Improvement (VAT reclaimable),,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130104,1683,Provision of RST services for 2013/14 - Supporting Implementation (VAT claimable),,
,,20/01/2014,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,3130104,19153.2,Provision of RST services for 2013/14 - Supporting Implementation (VAT not reclaimable),,
,,20/01/2014,ENDPBs Admin Revenue Grant in Aid,DG: ERD,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH054,250000,PSA Grant-In-Aid Revenue Cash Drawdown 2013/14 (Additional),,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,PUBLIC,B29 6JS,HAFS-16337,233000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-16338,415000,,,
,,20/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-16339,371000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DN2 5LT,HAFS-16340,600000,,,
,,20/01/2014,Additions PDC Revenue Support NHS T Permenant,DG: Central Technical,NHS DIRECT NHS TRUST,PUBLIC,LS2 7UE,HAFS-16341,2000000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,ROYAL BERKSHIRE NHS FOUNDATION TRUST,PUBLIC,RG1 5AN,HAFS-16342,76000,,,
,,20/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,SURREY & SUSSEX HEALTHCARE NHS TRUST,PUBLIC,RH1 5RH,HAFS-16343,2450000,,,
,,20/01/2014,Additions PDC Capital Support NHS T Temporary,DG: Central Technical,SUSSEX COMMUNITY NHS TRUST,PUBLIC,BN2 3EW,HAFS-16344,3000000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16345,1045000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,HAFS-16346,700000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WA7 2DA,HAFS-16347,500000,,,
,,20/01/2014,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical,WYE VALLEY NHS TRUST,PUBLIC,HR1 2ER,HAFS-16348,1900000,,,
,,20/01/2014,Additions FT Financing Facility Loans,DG: Central Technical,MEDWAY NHS FOUNDATION TRUST,PUBLIC,ME7 5NY,HAFS-16349,2200000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-16350,154000,,,
,,20/01/2014,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WA7 2DA,HAFS-16351,360000,,,
,,20/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,YORKSHIRE AMBULANCE SERVICE NHS TRUST,PUBLIC,WF2 0XG,HAFS-16352,750000,,,
,,20/01/2014,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BARKING HAVERING & REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,HAFS-16353,9200000,,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310221RI,183770,Richmond House -  5th floor Terrace refurbishment,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310222RI,0,Install new door solution to Scenic lift No.6,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310222RI,55948.19,Install new door solution to Scenic lift No.7,,
,,20/01/2014,Addition Clearing - IT,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310223RI,236536.8,"DH Access Control Swipe Card HD Printers / Encoders for all London Buildings (RH, SKH, WEL),  Blenheim House and Premier House - Phase 2. Ref:JDE 382901",,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310224RI,62526.92,Richmond House -  5th Floor Short Spur Refurbishment,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310226RI,54885.34,Wellington House - Evacuation Lift 133 modifications into Passenger Lift. Ref:JDE.381500,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310227RI,54885.34,Wellington House - Evacuation Lift 132 modifications into Passenger Lift. Ref:JDE.356669,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310228RI,613882.04,Wellington House - 1st Floor Refurbishment Works - Monitor (Strip Out / Fit Out).,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310229RI,108791.62,Richmond House -refurbishment of Room 535 and adjoining areas,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310230RI,115577.32,Wellington House - Ground Floor Strip-Out,,
,,20/01/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00310233RI,30385.54,Wellington House - 5th PHE017 VAV value set replacement ref:EM018,,
,,20/01/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,LARGE,E1 6DU,29685,49750.25,13-14 EESSI-OHT System software design and related services Sapient costs,,
