Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000156479 - 00176320,Sub Contracted Work," 27,334.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,287825,Cost of purchasing and repairing clothing," 27,320.23 "
Ministry of Defence,Ministry of Defence,13/12/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,285402,Consumption of medical dental and veterinary inventory," 27,294.44 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,08/12/2013,Payments to Welfare Assoc,Estates Management,PAUL BAKER JOINERY & CONSTRUCTION SERVICES,,8504,Payments to Welfare Assoc," 27,183.60 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000156132 - 00173390,Sub Contracted Work," 27,179.02 "
Ministry of Defence,Ministry of Defence,11/12/2013,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,179790,External military training ," 27,135.96 "
Ministry of Defence,Ministry of Defence,05/12/2013,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,282037,Estate + facilities management services - accommodation inventory + service," 27,101.44 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Local Authority Rates,Infrastructure,WINCHESTER CITY COUNCIL,,V - 9000156404 - 00176014,Local Authority Rates," 27,083.00 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,01/12/2013,Rates/NDR,Infrastructure,Glasgow Council,,6621,Rates/NDR," 27,082.50 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,MBDA UK LIMITED,,V - 9000156482 - 00176333,Sub Contracted Work," 27,061.00 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,31/12/2013,Payments to Welfare Assoc,Estates Management,Day & Robinson Builders LTD,,10006101,Payments to Welfare Assoc," 27,023.00 "
Ministry of Defence,Ministry of Defence,09/12/2013,Externally delivered education and training,Land Forces,UNIVERSITY OF THE WEST OF ENGLAND,BS16 1QY,283324,External military training ," 27,000.00 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,JANA TECHNOLOGIES LIMITED,,V - 9000156321 - 00173789,Sub Contracted Work," 27,000.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Externally delivered education and training,Land Forces,UNIVERSITY OF NORTHAMPTON,NN2 7AL,287834,External military training ," 26,965.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,287743,Equipment support non-project costs," 26,952.33 "
Ministry of Defence,Ministry of Defence,02/12/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,280419,Consumption of medical dental and veterinary inventory," 26,863.39 "
Ministry of Defence,Ministry of Defence,16/12/2013,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000020908,Aviation fuel casual uplift consumed," 26,848.57 "
Ministry of Defence,Ministry of Defence,10/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,WEBER UK LIMITED,CO9 2EX,284238,Equipment support non-project costs," 26,826.46 "
Ministry of Defence,Ministry of Defence,30/12/2013,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,290561,Works - estate management," 26,814.42 "
Ministry of Defence,United Kingdom Hydrographic Office,17/12/2013,Agency staff costs,Project Manpower,Capita Resourcing Limited,,2000067088,Agency staff costs," 26,774.40 "
Ministry of Defence,Ministry of Defence,02/12/2013,Spend on Inventory - General,Defence Equipment & Support,GBR TECHNOLOGY LIMITED,RG7 8NN,280599,Spend on Inventory - General," 26,696.64 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,284264,Rent buildings - non civil estate property and married quarter property," 26,563.12 "
Ministry of Defence,Ministry of Defence,30/12/2013,Purchase of inventory and services ,Defence Equipment & Support,SOMERS FORGE LTD,B62 8DZ,290631,Raw material and consumable or capital spare purchased," 26,536.80 "
Ministry of Defence,Ministry of Defence,17/12/2013,Externally delivered education and training,Land Forces,SYSTEM GROUP LTD,CA6 4NW,287227,External military training ," 26,530.62 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,LAND & PROPERTY SERVICES,BT2 7SL,40613,Rent buildings - non civil estate property and married quarter property," 26,515.21 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,INDUSTRIAL ACOUSTICS CO LTD,SO23 7US,288141,Equipment support non-project costs," 26,497.51 "
Ministry of Defence,Ministry of Defence,11/12/2013,IT and communication services,Land Forces,VODAFONE D2 GMBH,,5000105757,Line + telephone rental including commercial charge for use of radio frequencies," 26,455.64 "
Ministry of Defence,Ministry of Defence,11/12/2013,Administration,Head Office & Corporate Services,G4S ASSESSMENT SERVICES (UK) LIMITED,GL20 8NB,179803,General administration," 26,404.08 "
Ministry of Defence,Ministry of Defence,20/12/2013,Design services and minor equipment purchases,Head Office & Corporate Services,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,288633,Equipment support project costs," 26,397.45 "
Ministry of Defence,Ministry of Defence,13/12/2013,Fuel for military use,Air Command,HENTY OIL LTD,SW1E 5BH,285701,Cost of ground diesel fuel consumed," 26,390.40 "
Ministry of Defence,Ministry of Defence,23/12/2013,Food and clothing,Joint Forces Command,TECHNOGYM U K LIMITED,RG12 1WP,289803,Cost of purchasing and repairing clothing," 26,370.57 "
Ministry of Defence,Ministry of Defence,17/12/2013,"Transportation of personnel, freight and travel expenses",Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,,5000106817,Movement of service personnel," 26,350.00 "
Ministry of Defence,United Kingdom Hydrographic Office,10/12/2013,Project External Costs,Operations Support,IIC Technologies Private Limited EM,,1500015584,Project External Costs," 26,336.96 "
Ministry of Defence,Ministry of Defence,04/12/2013,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000105309,Works - estate management," 26,322.06 "
Ministry of Defence,Ministry of Defence,05/12/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,281915,Spend on Inventory - General," 26,315.23 "
Ministry of Defence,Ministry of Defence,27/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,290326,Equipment support non-project costs," 26,200.22 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,POLARIS CONSULTING LIMITED,,V - 9000156159 - 00174783,Sub Contracted Work," 26,180.00 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,,V - 9000156499 - 00176056,Contracted out Office Services," 26,152.29 "
Ministry of Defence,Ministry of Defence,18/12/2013,Estate management,Defence Infrastructure Organisation ,EMCOR FACILITIES SERVICES LTD,SO53 3YE,287460,Works - estate management," 26,148.25 "
Ministry of Defence,Ministry of Defence,17/12/2013,Food and clothing,Head Office & Corporate Services,RIG EQUIPMENT LIMITED,B28 8AE,287176,Cost of purchasing and repairing clothing," 26,145.00 "
Ministry of Defence,Ministry of Defence,16/12/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,286260,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development," 26,085.53 "
Ministry of Defence,Ministry of Defence,23/12/2013,Payment of utilities,Defence Infrastructure Organisation ,CERTAS ENERGY UK LIMITED,FK5 4RB,180004,Utilities consumed - heating oil," 26,076.82 "
Ministry of Defence,Ministry of Defence,17/12/2013,Fuel for military use,Defence Infrastructure Organisation ,DCC ENERGY LTD,BT3 9ED,40682,Oil and lubricants consumed excluding those from the inventory system," 26,069.13 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,UNIVERSITY OF BRISTOL,,V - 9000156269 - 00175857,Sub Contracted Work," 26,050.00 "
Ministry of Defence,Ministry of Defence,05/12/2013,"Transportation of personnel, freight and travel expenses",Air Command,MY PEAK POTENTIAL LTD,,5000105375,Military short term detached duty," 26,041.67 "
Ministry of Defence,Ministry of Defence,10/12/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,NR3 1PD,284253,Cost of other material consumed," 26,038.67 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,THE HIGHLAND COUNCIL,IV3 5NX,284169,Rent buildings - non civil estate property and married quarter property," 26,028.60 "
Ministry of Defence,Ministry of Defence,16/12/2013,Design services and minor equipment purchases,Navy Command,SCOTWOOD INTERIORS LIMITED,G74 5BU,286683,Equipment support non-project costs," 26,024.40 "
Ministry of Defence,United Kingdom Hydrographic Office,19/12/2013,Purchased Services,"Products, Services & Strategy",1Spatial Limited,,2000067116,Purchased Services," 25,920.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,FYLDE BOROUGH COUNCIL,FY8 1LW,283678,Rent buildings - non civil estate property and married quarter property," 25,855.42 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Agency Staff,Operations,CAPITA RESOURCING LIMITED,,V - 9000156299 - 00175818,Agency Staff," 25,843.38 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000156179 - 00174661,Sub Contracted Work," 25,820.00 "
Ministry of Defence,Ministry of Defence,16/12/2013,Externally delivered education and training,Land Forces,BV ASSOCIATES LIMITED,DN36 4GL,286193,External military training ," 25,800.00 "
Ministry of Defence,Ministry of Defence,09/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,283075,Spend on Inventory - General," 25,794.14 "
Ministry of Defence,Ministry of Defence,30/12/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,290517,Spend on Inventory - General," 25,759.94 "
Ministry of Defence,Ministry of Defence,03/12/2013,Spend on Inventory - General,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,281140,Spend on Inventory - General," 25,738.44 "
Ministry of Defence,Ministry of Defence,02/12/2013,Rent and rates,Defence Infrastructure Organisation ,CUSHMAN & WAKEFIELD LLP,B3 2BJ,280545,Rent buildings - non civil estate property and married quarter property," 25,723.50 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,18/12/2013,Injections / Projects RDEL and MNW,Estates Management,F J Elvin,,7091,Injections / Projects RDEL and MNW," 25,705.01 "
Ministry of Defence,Ministry of Defence,24/12/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,289922,Consumption of engineering and technical inventory," 25,688.04 "
Ministry of Defence,Ministry of Defence,03/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,J+S LTD,EX31 1LY,281172,Post design services which are not capitalised," 25,672.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,287749,Aviation fuel casual uplift consumed," 25,663.28 "
Ministry of Defence,Ministry of Defence,19/12/2013,Fees for professional services,Land Forces,SPRING TECHNOLOGY STAFFING SERVICES LIMITED,B37 7YE,288401,Fees for professional services excluding legal fees," 25,636.49 "
Ministry of Defence,Ministry of Defence,02/12/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,280476,Cost of other material consumed," 25,606.68 "
Ministry of Defence,Ministry of Defence,05/12/2013,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,282350,Equipment support non-project costs," 25,578.83 "
Ministry of Defence,Ministry of Defence,24/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,289906,Spend on Inventory - General," 25,561.20 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,13/11/2013,Assets in the Course of Construction,Capital Expenditure,THORNTONS LAW LLP,,5574,Assets in the Course of Construction," 25,560.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,285489,Consumption of engineering and technical inventory," 25,533.47 "
Ministry of Defence,Ministry of Defence,16/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,286235,Post design services which are not capitalised," 25,517.51 "
Ministry of Defence,Ministry of Defence,19/12/2013,Purchase of inventory and services ,Defence Equipment & Support,SMITH & NEPHEW HEALTHCARE LIMITED,HU3 2BN,288387,Consumption of medical dental and veterinary inventory," 25,506.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,"Transportation of personnel, freight and travel expenses",Land Forces,HOLTS BATTLEFIELD & HISTORY TOURS LIMITED,RH2 8QG,287017,Movement of service personnel," 25,500.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,ITW LIMITED,TN23 1DZ,288840,Spend on Inventory - General," 25,485.52 "
Ministry of Defence,Ministry of Defence,16/12/2013,Design services and minor equipment purchases,Land Forces,SSI SCHAEFER LTD,SP10 5QZ,286716,Equipment support non-project costs," 25,447.20 "
Ministry of Defence,Ministry of Defence,04/12/2013,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,D-30169,5000105310,Works - estate management," 25,444.75 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,284193,Rent buildings - non civil estate property and married quarter property," 25,398.65 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,284124,Rent buildings - non civil estate property and married quarter property," 25,390.73 "
Ministry of Defence,Ministry of Defence,17/12/2013,Spend on Inventory - General,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,287196,Spend on Inventory - General," 25,386.05 "
Ministry of Defence,Ministry of Defence,02/12/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,280993,Cost of other material consumed," 25,370.07 "
Ministry of Defence,Ministry of Defence,19/12/2013,"Adminstration, claims, compensation and awards",Land Forces,JOANNE E COOMBER LLB T/A COOMBER RICH SOLICITORS,RG21 7NX,288164,Cost of claims/compensation and related expenses against MOD," 25,351.08 "
