Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Director General,VODAFONE CORPORATE,4000025053,17.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,18.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,VODAFONE CORPORATE,4000025053,18.59
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,19.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,People and Change,VODAFONE CORPORATE,4000025053,19.45
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,19.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Corporate Services Director General,VODAFONE CORPORATE,4000025053,20.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Chief Information Officer Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Supporting Children and Young People Youth Task Force,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate and Internal Communications Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Communications Strategy and Insight Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Private Office ,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Analysis Division,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People  Directorate Apprenticeships Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Child Well Being Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Early Years Extended Schools and Special Needs,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Strategic Functions,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Chief Information Officer Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Child Well Being Group,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Director General,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Strategic Functions,VODAFONE CORPORATE,4000025053,20.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Corporate and Internal Communications Group,VODAFONE CORPORATE,4000025053,20.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,21.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Early Years Extended Schools and Special Needs,VODAFONE CORPORATE,4000025053,21.44
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Finance Group,VODAFONE CORPORATE,4000025053,23.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,24.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,24.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000025053,24.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,24.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000025053,24.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Wider Modernisation,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Chief Information Officer Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,24.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,25.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Early Years Extended Schools and Special Needs,VODAFONE CORPORATE,4000025053,25.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000025053,25.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000025053,25.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,26.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,School Performance and Reform Group,VODAFONE CORPORATE,4000025053,26.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,28.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000025053,29.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Talent Task Force Division,VODAFONE CORPORATE,4000025053,29.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,29.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,29.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Improving Information Sharing and Management Group,VODAFONE CORPORATE,4000025053,29.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,31.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,31.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,People and Change,VODAFONE CORPORATE,4000025053,31.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,32.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,14 - 19 Reform Qualification Standards and Reform,VODAFONE CORPORATE,4000025053,32.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,32.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,People and Change,VODAFONE CORPORATE,4000025053,33.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,School Performance and Reform Group,VODAFONE CORPORATE,4000025053,33.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Child Well Being Group,VODAFONE CORPORATE,4000025053,35.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,38.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,38.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000025053,39.1
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Group,VODAFONE CORPORATE,4000025053,39.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Office of the Schools Commissioner,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,40.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,40.87
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Curriculum and Pupil Well Being Unit,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate and Internal Communications Group,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,45.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,46.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Group Legal Advisors Office,VODAFONE CORPORATE,4000025053,47.52
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,47.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000025053,49.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000025053,49.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Director General,VODAFONE CORPORATE,4000025053,49.95
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,50.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000025053,51.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,54.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,54.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,54.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,54.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Strategic Functions,VODAFONE CORPORATE,4000025053,54.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,55.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,60.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000025053,60.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000025053,60.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Group,VODAFONE CORPORATE,4000025053,60.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000025053,60.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,60.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000025053,61.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Private Office ,VODAFONE CORPORATE,4000025053,61.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,63.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000025053,65.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Strategic Functions,VODAFONE CORPORATE,4000025053,65.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,65.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000025053,65.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000025053,65.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,School Standards Group,VODAFONE CORPORATE,4000025053,68.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,69.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Customer Contact and Business Development Group,VODAFONE CORPORATE,4000025053,72.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Directorate Support,VODAFONE CORPORATE,4000025053,73.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Supporting Delivery Group,VODAFONE CORPORATE,4000025053,75.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000025053,78.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,VODAFONE CORPORATE,4000025053,79.61
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Directorate Support,VODAFONE CORPORATE,4000025053,81.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000025053,81.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000025053,81.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,TELEPHONE CHARGES,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,82.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000025053,85.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,25/05/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000025053,85.78
