Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,03/10/2016,PCD National Applications,CSG - Corporate Services Group,DIMENSION DATA NETWORK SERVICES LTD,1001917625," 48,000.00 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 39,038.82 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 25,548.50 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 21,421.68 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 84,721.13 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 84,721.13 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 21,946.63 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 21,946.63 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 21,946.63 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917635," 21,946.63 "
Home Office,Home Office,03/10/2016,PCD National Applications,CSG - Corporate Services Group,ROCK KITCHEN HARRIS LTD,1001917684," 38,904.00 "
Home Office,Home Office,04/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001918241," 10,717.36 "
Home Office,Home Office,04/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001918241," 61,827.84 "
Home Office,Home Office,05/10/2016,Consultancy & Contingent Labour,CSG - Corporate Services Group,CAPITA BUSINESS SERVICES LTD (E),1001918830," 31,172.06 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 408,103.79 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 181,259.89 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 65,679.18 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 320,919.61 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 76,057.44 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 75,128.21 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001918839," 130,882.86 "
Home Office,Home Office,05/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,VISION-BOX SYSTEMS LTD,1001918906," 178,740.00 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001919376," 28,767.60 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001919376," 27,805.20 "
Home Office,Home Office,06/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001919356," 107,869.03 "
Home Office,Home Office,06/10/2016,PCD National Applications,CSG - Corporate Services Group,3M UNITED KINGDOM PLC,1001919311," 128,856.00 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,BRITISH TELECOMMUNICATIONS LTD,1001919329," 362,287.93 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,BRITISH TELECOMMUNICATIONS LTD,1001919329," 108,694.87 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,BRITISH TELECOMMUNICATIONS LTD,1001919329," 333,299.95 "
Home Office,Home Office,06/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,INVOTRA LTD,1001919365," 47,124.00 "
Home Office,Home Office,07/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,IDENTITY E2E LTD,1001919922," 26,235.00 "
Home Office,Home Office,07/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,IDENTITY E2E LTD,1001919922, 187.20 
Home Office,Home Office,07/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001919908," 79,379.02 "
Home Office,Home Office,07/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,VODAFONE LTD,1001919989," 96,430.73 "
Home Office,Home Office,10/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001920586," 54,071.68 "
Home Office,Home Office,10/10/2016,"Transport, Storage & Mail Services",CSG - Corporate Services Group,TNT UK LTD,1001920647," 28,127.05 "
Home Office,Home Office,11/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,SOFTCAT LTD,1001921263," 126,718.94 "
Home Office,Home Office,11/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,DATALYNX LTD,1001921224," 63,870.00 "
Home Office,Home Office,12/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001921706," 56,619.81 "
Home Office,Home Office,12/10/2016,"IT, Telecomms Software (COTS)",CSG - Corporate Services Group,FINCORE LTD,1001921705," 62,520.00 "
Home Office,Home Office,12/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,FOREIGN AND COMMONWEALTH OFFICE,3000052856, 750.93 
Home Office,Home Office,12/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,FOREIGN AND COMMONWEALTH OFFICE,3000052856, 818.46 
Home Office,Home Office,12/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001921725," 139,638.00 "
Home Office,Home Office,12/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001921750," 77,606.10 "
Home Office,Home Office,12/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001921750," 38,514.96 "
Home Office,Home Office,12/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,VODAFONE LTD,1001921769," 299,462.46 "
Home Office,Home Office,13/10/2016,Consultancy & Contingent Labour,CSG - Corporate Services Group,CAPITA BUSINESS SERVICES LTD (E),1001922205," 30,288.53 "
Home Office,Home Office,13/10/2016,PCD National Applications,CSG - Corporate Services Group,CGI IT UK LTD,1001922210," 685,525.20 "
Home Office,Home Office,13/10/2016,Professional & Admin Services,CSG - Corporate Services Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001922322," 361,892.94 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 13,977.60 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996, 272.10 
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 12,230.40 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 7,862.40 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 5,714.10 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 5,442.00 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 11,428.20 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 3,494.40 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 6,333.60 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 2,291.40 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 1,632.60 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 11,758.50 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 14,414.40 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,CAPGEMINI UK PLC,1001922996," 17,686.50 "
Home Office,Home Office,14/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,COMPAREX UK LTD,1001923004," 112,797.58 "
Home Office,Home Office,14/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001923033," 641,681.51 "
Home Office,Home Office,14/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001923041," 788,511.71 "
Home Office,Home Office,14/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001923041," 47,050.45 "
Home Office,Home Office,14/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001923041," 246,513.60 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001923048," 88,035.00 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001923048," 82,440.00 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,SOFTWARE AG (UK) LTD,1001923089," 34,371.36 "
Home Office,Home Office,14/10/2016,PCD National Applications,CSG - Corporate Services Group,VODAFONE LTD,1001923106," 64,528.80 "
Home Office,Home Office,14/10/2016,Legal Services,CSG - Corporate Services Group,TEMPLE GARDEN CHAMBERS,1001923093," 38,737.17 "
Home Office,Home Office,19/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001924827," 952,202.34 "
Home Office,Home Office,19/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001924827," 137,293.71 "
Home Office,Home Office,19/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,ALPINE RESOURCING LIMITED,1001924653," 37,800.00 "
Home Office,Home Office,19/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,BRITISH TELECOMMUNICATIONS LTD,1001924678," 31,550.25 "
Home Office,Home Office,19/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,FOREIGN AND COMMONWEALTH OFFICE,3000052877, 718.71 
Home Office,Home Office,19/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001924732," 102,906.78 "
Home Office,Home Office,19/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,GB GROUP PLC,1001924734," 87,502.46 "
Home Office,Home Office,19/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001924774," 111,090.00 "
Home Office,Home Office,19/10/2016,PCD National Applications,CSG - Corporate Services Group,UNIFY ENTERPRISE COMMUNICATIONS LTD,1001924860," 144,999.60 "
Home Office,Home Office,20/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,DATALYNX LTD,1001925410," 75,390.00 "
Home Office,Home Office,20/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,DEV4BB LTD T/A INTERCHANGE,1001925411," 53,100.00 "
Home Office,Home Office,21/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,COMPUTACENTER (UK) LTD,1001926022," 45,797.17 "
Home Office,Home Office,21/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,MEDLEY BUSINESS SOLUTIONS LTD,1001926055," 28,512.00 "
Home Office,Home Office,21/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,MEDLEY BUSINESS SOLUTIONS LTD,1001926055," 126,688.32 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001926726," 880,037.82 "
Home Office,Home Office,24/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,ITM COMMUNICATIONS LTD,1001926735," 31,491.49 "
Home Office,Home Office,24/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001926726," 484,531.13 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001926726," 2,235,257.11 "
Home Office,Home Office,24/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001926734," 28,848.00 "
Home Office,Home Office,25/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,BANNER BUSINESS SERVICES LTD,1001927283," 11,792.93 "
Home Office,Home Office,25/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,BANNER BUSINESS SERVICES LTD,1001927283," 17,167.75 "
Home Office,Home Office,25/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,FCO SERVICES,3000052893," 2,272,874.70 "
Home Office,Home Office,25/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,FOREIGN AND COMMONWEALTH OFFICE,3000052894, 68.05 
Home Office,Home Office,25/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,IBM DIRECT UNITED KINGDOM LTD,1001927307," 1,437,684.05 "
Home Office,Home Office,26/10/2016,"IT, Telecomms Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001927840," 27,805.20 "
Home Office,Home Office,26/10/2016,Consultancy & Contingent Labour,CSG - Corporate Services Group,CAPITA BUSINESS SERVICES LTD (E),1001927785," 43,680.00 "
Home Office,Home Office,26/10/2016,Consultancy & Contingent Labour,CSG - Corporate Services Group,CAPITA BUSINESS SERVICES LTD (E),1001927785,"-26,534.98 "
Home Office,Home Office,26/10/2016,Consultancy & Contingent Labour,CSG - Corporate Services Group,CAPITA BUSINESS SERVICES LTD (E),1001927785,"-38,423.42 "
Home Office,Home Office,26/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001927796," 44,826.34 "
Home Office,Home Office,26/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001927817," 641,331.66 "
Home Office,Home Office,26/10/2016,Staff Costs,CSG - Corporate Services Group,VALUATION OFFICE AGENCY,1001927867," 20,696.02 "
Home Office,Home Office,26/10/2016,Staff Costs,CSG - Corporate Services Group,VALUATION OFFICE AGENCY,1001927867," 2,016.50 "
Home Office,Home Office,26/10/2016,Staff Costs,CSG - Corporate Services Group,VALUATION OFFICE AGENCY,1001927867," 4,325.44 "
Home Office,Home Office,26/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,TRUSTIS,1001927866," 18,000.00 "
Home Office,Home Office,26/10/2016,"IT, Telecomms Hardware",CSG - Corporate Services Group,TRUSTIS,1001927866," 20,700.00 "
Home Office,Home Office,27/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,CROWN HOSTING DATA CENTRE LTD,1001928269," 118,383.34 "
Home Office,Home Office,27/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,CROWN HOSTING DATA CENTRE LTD,1001928269," 118,383.34 "
Home Office,Home Office,27/10/2016,"IT, Telecoms Components",CSG - Corporate Services Group,CROWN HOSTING DATA CENTRE LTD,1001928269," 283,702.48 "
Home Office,Home Office,27/10/2016,Professional & Admin Services,CSG - Corporate Services Group,MOTT MACDONALD LTD,1001928302," 35,302.70 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,ATOS IT SERVICES UK LTD,1001928241," 1,938,398.15 "
Home Office,Home Office,27/10/2016,Infrastructure Support,CSG - Corporate Services Group,ATOS IT SERVICES UK LTD,1001928241," 98,265.60 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001928281," 421,908.26 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001928281," 414,141.81 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001928280," 309,397.06 "
Home Office,Home Office,27/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001928293," 25,975.69 "
Home Office,Home Office,27/10/2016,"IT, Telecoms Telephony (Fixed & Mobile)",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001928293," 141,222.78 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,VISION-BOX SYSTEMS LTD,1001928331," 115,148.40 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,VISION-BOX SYSTEMS LTD,1001928331," 27,024.00 "
Home Office,Home Office,27/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,VISION-BOX SYSTEMS LTD,1001928331," 115,914.90 "
Home Office,Home Office,28/10/2016,"IT, Telecomms Software (COTS)",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001928963," 3,000,000.00 "
Home Office,Home Office,28/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001928898," 65,948.99 "
Home Office,Home Office,28/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001928898," 17,903.96 "
Home Office,Home Office,28/10/2016,PCD National Applications,CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001928924," 27,047.20 "
Home Office,Home Office,28/10/2016,PCD National Applications,CSG - Corporate Services Group,ROCK KITCHEN HARRIS LTD,1001928959," 38,904.00 "
Home Office,Home Office,06/10/2016,Education & Training Services,Group HR,HM REVENUE & CUSTOMS,1001919361," 405,266.29 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 4,731.64 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 18,554.64 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 5,462.74 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 24,192.74 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 9,055.97 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 30,474.69 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 13,310.49 "
Home Office,Home Office,14/10/2016,Legal Services,Group HR,GOVERNMENT LEGAL DEPARTMENT,3000052865," 11,119.54 "
Home Office,Home Office,20/10/2016,Legal Services,Group HR,BUTCHER AND BARLOW LLP,1001925398," 2,055.08 "
Home Office,Home Office,20/10/2016,Legal Services,Group HR,BUTCHER AND BARLOW LLP,1001925398," 53,757.60 "
Home Office,Home Office,21/10/2016,Healthcare Services,Group HR,HEALTH MANAGEMENT LTD,1001926036," 120,058.24 "
Home Office,Home Office,21/10/2016,Healthcare Services,Group HR,HEALTH MANAGEMENT LTD,1001926036," 41,085.38 "
Home Office,Home Office,27/10/2016,Education & Training Services,Group HR,HM REVENUE & CUSTOMS,1001928285," 33,120.00 "
Home Office,Home Office,03/10/2016,"Science, Technical & Research",HMPO - HM Passport Office,INTERNATIONAL CIVIL AVIATION ORGANIZATION,7000011758," 30,420.04 "
Home Office,Home Office,04/10/2016,Communication & Social Services,HMPO - HM Passport Office,ICM RESEARCH LTD,1001918245," 50,574.00 "
Home Office,Home Office,04/10/2016,"IT, Telecomms Managed Service",HMPO - HM Passport Office,PA CONSULTING SERVICES LTD,1001918268," 86,304.40 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001918839," 45,154.10 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001918839," 797,082.31 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001918839," 178,295.40 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001918839," 109,682.76 "
Home Office,Home Office,05/10/2016,Consultancy & Contingent Labour,HMPO - HM Passport Office,PA CONSULTING SERVICES LTD,1001918875," 70,032.00 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001918925," 41,787.90 "
Home Office,Home Office,05/10/2016,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001918925," 29,124.90 "
Home Office,Home Office,06/10/2016,"Transport, Storage & Mail Services",HMPO - HM Passport Office,ROYAL MAIL,1001919397," 198,096.44 "
Home Office,Home Office,10/10/2016,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001920643," 53,574.00 "
Home Office,Home Office,10/10/2016,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001920643," 580,610.84 "
Home Office,Home Office,11/10/2016,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001921269," 104,044.81 "
Home Office,Home Office,14/10/2016,"IT, Telecomms Software (COTS)",HMPO - HM Passport Office,COMSCORE EUROPE LTD,1001923006," 31,413.00 "
Home Office,Home Office,14/10/2016,Legal Services,HMPO - HM Passport Office,GOVERNMENT LEGAL DEPARTMENT,3000052865," 4,918.44 "
Home Office,Home Office,14/10/2016,Legal Services,HMPO - HM Passport Office,GOVERNMENT LEGAL DEPARTMENT,3000052865," 5,455.04 "
Home Office,Home Office,14/10/2016,Legal Services,HMPO - HM Passport Office,GOVERNMENT LEGAL DEPARTMENT,3000052865," 9,411.29 "
Home Office,Home Office,14/10/2016,Legal Services,HMPO - HM Passport Office,GOVERNMENT LEGAL DEPARTMENT,3000052865," 5,251.89 "
Home Office,Home Office,19/10/2016,Passport Production,HMPO - HM Passport Office,DE LA RUE INTERNATIONAL LTD,1001924714," 3,963,935.94 "
Home Office,Home Office,19/10/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001924719," 61,521.32 "
Home Office,Home Office,19/10/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001924719," 1,076,319.61 "
Home Office,Home Office,19/10/2016,"Building, Construction Services",HMPO - HM Passport Office,PICKFORDS MOVE MANAGEMENT LTD T/A PICKFORDS,1001924794," 31,984.80 "
Home Office,Home Office,20/10/2016,Consultancy & Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001925470," 102,834.01 "
Home Office,Home Office,21/10/2016,"IT, Telecoms Components",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001926025," 24,501.20 "
Home Office,Home Office,21/10/2016,"IT, Telecomms Application Consultancy & Development",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001926025," 12,710.20 "
Home Office,Home Office,21/10/2016,"IT, Telecomms Application Consultancy & Development",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001926025," 56,822.20 "
Home Office,Home Office,24/10/2016,"IT, Telecomms Managed Service",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001926717," 318,629.21 "
Home Office,Home Office,24/10/2016,"IT, Telecomms Managed Service",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001926717," 318,629.22 "
Home Office,Home Office,26/10/2016,"IT, Telecoms Components",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001927796," 38,975.66 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 709,620.14 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 272,132.06 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 180,145.46 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 190,072.43 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 181,345.51 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 179,044.48 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 180,081.35 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 202,106.23 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 199,531.01 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 180,116.64 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 179,374.49 "
Home Office,Home Office,26/10/2016,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001927858," 368,569.67 "
