Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45809,31.23,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45809,52.04,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Entertaining Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,3.50,E&M Devolved Admin-Entertaining Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Rail Travel Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,2.69,E&M Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,3.95,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,4.89,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,5.54,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",45810,9.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,10.00,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,11.98,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,40.50,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,11.70,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,44.01,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Taxi Services UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",45811,74.60,F&C Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mileage Allowance UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",45812,75.60,E&S Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",45812,8.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Hotel & Accommodation Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,106.00,K&I Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,2.27,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,2.55,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,9.37,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,54.02,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Taxi Services Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",45813,89.83,K&I Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",45814,60.75,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",45815,176.40,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",45815,13.50,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",45815,13.54,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",45815,2.03,Legal Services Admin-Postage,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",45816,241.20,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",45816,4.49,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",45816,6.50,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",45816,10.70,Legal Services Admin-Postage,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",45817,222.30,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",45817,11.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Recruitment Advice and Services,Economics & Markets - International Trade & Export Control,ADECCO UK LTD,45839,-1265.71,BLG Devolved Admin-Recruitment Advice and Services,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Recruitment Advice and Services,Economics & Markets - International Trade & Export Control,ADECCO UK LTD,45839,2531.42,BLG Devolved Admin-Recruitment Advice and Services,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,45840,982.93,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/06/2014,Hire of Agency Staff,People & Strategy - Communications Directorate,ADECCO UK LTD,45841,736.99,P&S Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/06/2014,Hire of Agency Staff,Shareholder Executive - Business Portfolio,ADECCO UK LTD,45845,653.46,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,IT Software Licences and Software Maintenance,Shareholder Executive - ED SME Finance Policy,BUREAU VAN DIJK ELECTRONIC PUBLISHING LTD,45849,19749.60,Central Functions-IT Software Licences and Software Maintenance,EC1V 0PP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Economic Consultancy & Research,Enterprise & Skills Group - Better Regulation Delivery Office,CAMBRIDGE UNIVERSITY TECHNICAL SERVICES LTD,45850,20581.67,BRDO: Risk and Data Sharing-Economic Consultancy & Research,CB3 0GT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45854,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45854,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Trade Payable Transfers in/out of boundary,Economics & Markets - Consumer and Competition Policy,CABINET OFFICE,45857,698809.81,Consumer Futures DEL-Trade Payable Transfers in/out of boundary,RG24 9NW,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45859,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45859,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Consultancy Expenditure,Finance & Commercial Group - Finance Group,BROOK STREET (UK) LTD,45861,-5000.00,F&C Devolved Admin-Consultancy Expenditure,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Consultancy Expenditure,Finance & Commercial Group - Finance Group,BROOK STREET (UK) LTD,45861,5480.48,F&C Devolved Admin-Consultancy Expenditure,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),45863,6160.00,Growth Vouchers-Current Grants To Private Sector - NPISH,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45867,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45867,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Hire of Agency Staff,Finance & Commercial Group - Internal Audit,ADECCO UK LTD,45869,803.06,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45870,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,45870,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Computer Equipment,Finance & Commercial Group - Information and Technology Directorate,XMA LTD,45872,3386.40,F&C Devolved Admin-Computer Equipment,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Professional Subscriptions,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",45882,159.00,E&S Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,CGI IT UK LTD,45883,50808.40,BIS Infrastructure Maintenanc-ICT Infrastructure Specific Service,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,CGI IT UK LTD,45883,201733.40,BIS Infrastructure Maintenanc-ICT Infrastructure Specific Service,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Business Rates,Finance & Commercial Group - Estates,COMPANIES HOUSE,45886,9649.40,F&C Devolved Admin-Business Rates,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,COMPANIES HOUSE,45886,26811.22,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Service Charges,Finance & Commercial Group - Estates,COMPANIES HOUSE,45886,22397.27,F&C Devolved Admin-Service Charges,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Business Rates,Finance & Commercial Group - Estates,COMPANIES HOUSE,45888,9836.95,F&C Devolved Admin-Business Rates,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,COMPANIES HOUSE,45888,26811.22,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/06/2014,Service Charges,Finance & Commercial Group - Estates,COMPANIES HOUSE,45888,20305.95,F&C Devolved Admin-Service Charges,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Gas,Finance & Commercial Group - Estates,STOCKTON BOROUGH COUNCIL,45891,-118.95,F&C Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Gas,Finance & Commercial Group - Estates,STOCKTON BOROUGH COUNCIL,45891,52.38,E&M Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Gas,Finance & Commercial Group - Estates,STOCKTON BOROUGH COUNCIL,45891,264.77,F&C Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Gas,Finance & Commercial Group - Estates,STOCKTON BOROUGH COUNCIL,45891,314.26,F&C Devolved Admin-Gas,TS19 1JA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT UK LTD,45892,426.38,F&C Devolved Admin-Courier Services,BL8 9AR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2014,Consultancy Expenditure,Enterprise & Skills Group - Vocational Education Directorate,CAPITA BUSINESS SERVICES LTD,45893,3004.86,Socially Dis Learning QI-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,45895,4733.92,F&C Devolved Admin-Mail and Messenger Contract Costs,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Porterage Costs,Finance & Commercial Group - Information and Technology Directorate,CORY ENVIRONMENTAL LTD,45898,72.50,F&C Devolved Admin-Porterage Costs,SS17 0RN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/06/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,ADAM PHONES LTD,45899,252.00,F&C Devolved Admin-Central Telecommunications Services,W4 2ST,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Stationery,Business & Local Growth - Regional Growth,BANNER BUSINESS SERVICES LTD,45900,347.67,Legal Services Non Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,45904,2516.94,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/06/2014,Consultancy Expenditure,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,45906,3399.21,P&S Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/06/2014,Consultancy Expenditure,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,45908,1142.44,P&S Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),45910,9.72,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),45910,9537.78,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Library Services,Legal Services - Legal Services,HASSELL FREE FILING LTD,45914,187.50,Legal Services Admin-Library Services,EN5 4EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45916,600.00,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,ARMOUR GROUP UK T/A ARMOUR CONTRACTS LTD,45918,5285.51,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,TN15 8RD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,45926,4639.14,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,NPF - Agencies - General Fund,Knowledge & Innovation Group - Innovation Directorate,NATIONAL MEASUREMENT OFFICE,45931,6500000.00,National Measurement Office Financing-NPF - Agencies - General Fund,TW11 0JZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45936,3591.16,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45938,2562.30,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45939,2677.10,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45940,9357.90,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45941,-2823.00,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45941,5646.10,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45943,4783.74,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45944,888.60,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,External Legal Advice and Service,Business & Local Growth - Advanced Manufacturing Services,MILLS & REEVE LLP,45948,29961.59,E&S Devolved Admin-External Legal Advice and Service,CB2 1PH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Programme and Projects Service,Business & Local Growth - Advanced Manufacturing Services,MILLS & REEVE LLP,45948,1.00,E&S Devolved Admin-Programme and Projects Service,CB2 1PH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Programme and Projects Service,Business & Local Growth - Advanced Manufacturing Services,MILLS & REEVE LLP,45948,13618.91,E&S Devolved Admin-Programme and Projects Service,CB2 1PH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,KNIGHT FRANK LLP,45951,11126.25,Abbey Orchard Street-Rentals Under Non-PFI Operating Leases - Buildings,W1U 8AN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/06/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,KNIGHT FRANK LLP,45951,405169.20,Abbey Orchard Street-Rentals Under Non-PFI Operating Leases - Buildings,W1U 8AN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/06/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,JISC LTD,45960,2083750.00,Joint Information Systems Commitee (Ict Across Fe)-Current Grants To Private Sector - NPISH,BS2 0JA,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Contributions,Enterprise & Skills Group - Enterprise Directorate,GRANT THORNTON UK LLP,45964,3113033.00,NBLMP: Business Coaching For Growth-Contributions,NW1 2EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Hire of Agency Staff,People & Strategy - Human Resources,BROOK STREET (UK) LTD,45965,-295.35,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Hire of Agency Staff,People & Strategy - Human Resources,BROOK STREET (UK) LTD,45965,606.57,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Administration of Grants and Awards,Enterprise & Skills Group - Enterprise Directorate,GRANT THORNTON UK LLP,45966,1550.00,NBLMP: Business Coaching For Growth-Administration of Grants and Awards,NW1 2EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Administration of Grants and Awards,Enterprise & Skills Group - Enterprise Directorate,GRANT THORNTON UK LLP,45966,2239157.00,NBLMP: Business Coaching For Growth-Administration of Grants and Awards,NW1 2EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Hire of Agency Staff,Shareholder Executive - Business Portfolio,BROOK STREET (UK) LTD,45967,750.54,ShEx Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Publications,Economics & Markets - Consumer and Competition Policy,THE STATIONERY OFFICE LTD,45968,390.00,BLG Devolved Admin-Publications,NR3 1PD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,45970,613.62,BRDO: Business Engagement-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45971,-46362.73,TSOL-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45971,628.30,TSOL-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45971,92097.16,TSOL-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/06/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,45972,579.60,TSOL-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
