Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-463365-60845,38167,,Other PRP Research,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-463366-60850,40539,,Policy Research Programme,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,ST GEORGES HOSPITAL MEDICAL SCHOOL,PUBLIC,SW17 0RE,ERS-463364-60855,49418,,Other PRP Research,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-463360-60852,67610,,Health Promotion,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-463371-60849,75000,,Other PRP Research,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,INSTITUTE OF EDUCATION (IOE),PUBLIC,WC1H 0AL,ERS-463355-60843,127023,,Health Promotion,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-463367-60846,190249,,Radiation project and mobile phone research,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-463368-60853,241637,,UNITS,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-463373-60851,255625,,BZRRUZO  -  1080001 - Policy Research Unit in Maternal Health and Care,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-463361-60842,283105,,UNITS,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-463362-60844,315604,,Other PRP Research,Programme,
Department of Health,Department of Health,18/06/2012,Research & development,Research and Development,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-463369-60847,317532,,Other PRP Research,Programme,
Department of Health,Department of Health,19/06/2012,Research & development,Research and Development,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-463426-60866,26217,,NHS Cancer Research,Programme,
Department of Health,Department of Health,19/06/2012,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-463425-60865,81650.16,,English National Board,Programme,
Department of Health,Department of Health,19/06/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,382222,186031,,NCCRCD Management,Programme,
Department of Health,Department of Health,19/06/2012,Research & development,Research and Development,LGC LTD,LARGE,TW11 0LY,50159917,750238,,Central Commissioning Function,Programme,
Department of Health,Department of Health,19/06/2012,Policy Payments,Research and Development,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,5378710,2625000,,NIHR Centre for Health Protection Research at the Health Protection Agency - NIHR CHPR ( HPA Funding ),Admin,
Department of Health,Department of Health,20/06/2012,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-463519-60943,29480.5,,NHS Estates R&D,Programme,
Department of Health,Department of Health,20/06/2012,Research & development,Research and Development,KLEIJNEN SYSTEMATIC REVIEWS LTD,SME,YO19 6FD,A00433,157915.66,,TASC (inc CRD reviews),Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-463881-61166,25000,,Reviews Capacity Development,Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,ERS-463887-61170,43518,,Other PRP Research,Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-463882-61164,46600,,Other PRP Research,Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-463885-61165,52956,,UNITS,Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-463884-61169,116250,,Other PRP Research,Programme,
Department of Health,Department of Health,22/06/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-463886-61167,330171,,1090001 Policy Research Unit in Children etc,Programme,
Department of Health,Department of Health,25/06/2012,Research & development,Research and Development,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-463908-61186,30353,,Other PRP Research,Programme,
Department of Health,Department of Health,25/06/2012,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-463907-61183,68264,,Other PRP Research,Programme,
Department of Health,Department of Health,25/06/2012,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,ERS-463910-61181,80622,,Infections,Programme,
Department of Health,Department of Health,25/06/2012,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-463905-61184,85761,,Other PRP Research,Programme,
Department of Health,Department of Health,25/06/2012,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-463909-61185,257040,,UNITS,Programme,
Department of Health,Department of Health,26/06/2012,Research & development,Research and Development,RAND EUROPE CIC,SME,CB4 1YG,12370/10073-27,27894.57,,Other PRP Research,Programme,
Department of Health,Department of Health,26/06/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-464038-61223,36000,,Other PRP Research,Programme,
Department of Health,Department of Health,26/06/2012,Research & development,Research and Development,UNIVERSITY OF WEST LONDON,PUBLIC,SL1 1YG,ERS-464040-61224,38990,,Other PRP Research,Programme,
Department of Health,Department of Health,26/06/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-464132-61241,99700,,RUs Ad Hoc Units,Programme,
Department of Health,Department of Health,26/06/2012,Research & development,Research and Development,WELLCOME TRUST TRADING LTD,VCS,NW1 2BE,ERS-464133-61242,408587.51,,Health Innovation Challlenge Fund,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-464353-61332,303.11,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-464402-61440,600,,Direct Primary Research Comm,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-464327-61422,1585,,Direct Primary Research Comm,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-464219-61387,2642,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-464303-61404,2941,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-464264-61323,3328.5,,RISC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-464281-61407,4333,,EME NETSCC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-464288-61409,4934,,EME NETSCC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-464296-61412,5357,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-464288-61409,5890,,Health Technology Devices - 3rd Series,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-464209-61384,5916,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-464362-61352,6212,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-464229-61318,6243,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,HEART OF ENGLAND NHS FOUNDATION TRUST,PUBLIC,B9 5TA,ERS-464267-61339,6272,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-464308-61418,6995.2,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,ERS-464316-61354,7447,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PR7 1GZ,ERS-464290-61373,7536,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-464261-61347,7557.08,,HTA - Systemic Evaluation of Diagnostic Tests,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-464390-61300,7691,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,PUBLIC,DH1 5RD,ERS-464243-61374,8153,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-464257-61397,8199,,EME NETSCC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-464209-61384,8283,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-464281-61407,8320,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-464288-61409,9030,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-464229-61318,9376,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-464302-61415,9609.1,,Invention for Innovation,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-464219-61387,9691,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-464308-61418,10016.4,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-464380-61346,10107.26,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-464365-61430,10155,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-464327-61422,10596,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-464288-61409,10777.38,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-464385-61343,10806,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-464214-61334,10829,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-464309-61419,10887,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-464402-61440,11014,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-464219-61387,11250,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-464311-61420,11384,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-464344-61425,11413,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-464388-61331,11566,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-464389-61321,11793,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-464392-61361,11799,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-464302-61415,11982,,Health Technology Devices - 2nd series,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,THE SOLENT NHS TRUST,PUBLIC,SO16 4XE,ERS-464382-61449,12191,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BRADFORD AND AIREDALE PCT,PUBLIC,BD5 7JR,ERS-464221-61290,12200,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-464327-61422,12338,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-464226-61388,12447,,Large Scale Clinical Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-464375-61437,12547,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-464389-61321,12853,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SALFORD PCT,PUBLIC,M6 5FW,ERS-464352-61282,13277,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-464236-61391,13428,,NEAT 2nd series,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-464359-61322,13447,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-464229-61318,13514,,Direct Primary Research Comm,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-464219-61387,13546,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-464348-61319,13632,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-464402-61440,13781.8,,Health Service Recharge,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-464334-61423,13868.6,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-464323-61366,13915,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-464334-61423,14126,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,PUBLIC,NR6 5BE,ERS-464314-61333,14210,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-464323-61365,14376,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMBRIDGESHIRE PCT,PUBLIC,PE27 5BB,ERS-464233-61292,14563,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-464362-61352,14574,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-464380-61346,14594,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-464386-61341,14747,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-464390-61300,15099,,Health Tech Assessment,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PUBLIC,CB3 8RE,ERS-464339-61317,15391,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-464285-61326,15514,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,ERS-464313-61330,15524.92,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-464285-61326,15532,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,PUBLIC,BN13 3EP,ERS-464373-61367,15533,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-464359-61322,15678,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-464389-61321,15718.8,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,THE SOLENT NHS TRUST,PUBLIC,SO16 4XE,ERS-464382-61449,16048,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-464323-61365,16167,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-464224-61371,16209,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-464331-61336,16227,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-464217-61386,16387,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,PUBLIC,NW1 0PE,ERS-464234-61446,16629,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,ICNARC VOLUNTARY ORGANISATION,VCS,WC1V 6AZ,ERS-464272-61405,16656,,Health Service Recharge,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-464264-61323,16828,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-464231-61390,16967,,EME NETSCC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-464359-61322,17089.3,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-464402-61440,17235,,Health Service Recharge,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-464257-61397,17290.19,,EME NETSCC,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-464295-61340,17299,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-464390-61300,17429,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-464384-61416,17448,,Service Delivery & Org,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-464388-61331,17478,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SHEFFIELD HALLAM UNIVERSITY,PUBLIC,S1 1WB,ERS-464357-61428,17517,,Health Service Recharge,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,PUBLIC,NR6 5BE,ERS-464314-61333,18246,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-464375-61437,18302,,Invention for Innovation,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-464214-61334,18304,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-464390-61300,18320,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,ROYAL UNITED HOSPITAL BATH NHS TRUST,PUBLIC,BA1 3NJ,ERS-464351-61311,18406,,Cochrane Programme Scheme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-464388-61331,18430.11,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-464264-61323,18439,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-464223-61301,18448,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,ERS-464313-61330,18669,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-464389-61321,18674,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-464239-61358,18677,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-464224-61371,18697,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-464239-61358,18705,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,27/06/2012,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,ERS-464313-61330,18718,,Research for patients benefit programme,Programme,
