Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,Cefas,24/07/2014,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20063572,"35,200.00",Phytoplankton analysis Samples collected in Scotland and tested for harmful algae that it is ingested by the shellfish and will lead to the shellfish having toxins that are harmful to humans - samples collected - 31 May-27 June 2014 ,PA37 1QA,STAN,,C5666,Lab Services
DEFRA ,CCW,30/07/2014,Consultancy Services,Regulation,CAMBRIDGE ECONOMIC POLICY ASSO,2860,"38,400.00",Delivery of Access Pricing Methodologies Report,WC2A 3LJ,LARGE,N/A,N/A,Programme
Defra,RPA,25/07/2014,Information Technology Outsourced Services,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture (UK) LTD,3003252768,"800,791.52",Information Technology Application support services and project work - July 2014,EC3M 3BD,Supplier,"65289, 66010, 66027, 66234, 66056,  66103, 66225, 66226, 66208, 66227, 66162, 66310, 66327, 66339, PO1000052, PO1000074","SPSS0110, PPN13000, SIPRLR02, PPS03700, DCBAU011, DCBAU017",Admin
Defra,RPA,14/07/2014,Analysis/Sampling fees,Service Providers,Campden Bri,20084463,"30,822.00",Olive Oil Compliance sampling - March-May 2014,GL55 6LD,Supplier,66145,N/A,Admin
Defra,RPA,09/07/2014,Information Technology Software Assurance,Service Management (Admin),Computacenter (UK) Ltd,3880178212,"259,151.35",Net backup and storage foundation licences annual true up and support renewal bundle - 30 June 2014-29 June 2015,AL10 9TW,Supplier,66325,OFFS0250,Admin
Defra,RPA,26/07/2014,Cartographic and Digitising,Planning and Modelling,Cyient Europe Ltd,970002276,"173,445.89",Rural Land Register Geographical information services Digitisation - Amended parcels - June 2014,WC1V 6RL,Supplier,65711,N/A,Admin
Defra,RPA,27/07/2014,Cartographic and Digitising,Business as usual Projects,Cyient Europe Ltd,970002281,"169,344.00",Proactive Land Change Detection Flagged parcels - June 2014,WC1V 6RL,Supplier,PO1000075,SIPRLR02,Admin
Defra,RPA,24/07/2014,Information Technology Outsourced Services,Service Management,DEFRA (Other charges),1000034664,"1,173,676.18",IBM re-charges - January-March 2014,YO1 7PX,OGD,PO100049,DEFR0000,Admin
Defra,RPA,15/07/2014,Consultancy: Implementation,Business As Usual Projects,DEFRA (Other charges),1000034603,"332,775.91",Recharge of professional services provided by Visionware Ltd,YO1 7PX,OGD,66099,SIP02400,Admin
Defra,RPA,22/07/2014,Information Technology Outsourced Services,Service Management,DEFRA (Other charges),1000034688,"41,237.75","Recharge of various business case proforma charge to cover any works required from the Interserve team out with the current contract. Examples of this are: floor refurbishment, furniture moves, replacement of kitchen furniture etc.",YO1 7PX,OGD,65352,N/A,Admin
Defra,RPA,10/07/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop & Infrastructure,100254/1355,"45,048.79",Depreciation costs for Reading site - May 2014 ,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,10/07/2014,Defra Estates Recharge - Capital charges,Corporate Services,Capita Prop & Infrastructure,100254/1381,"43,113.80",Depreciation costs for Exeter site - May 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,11/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/1820,"64,587.52",Core Facilities Management charges for Carlisle site - April-May 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,11/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/1868,"77,643.12",Core Facilities Management charges for Workington site - April-May 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,11/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/1885,"86,883.84",Core Facilities Management charges for Reading site - April-May 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,11/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/1887,"39,491.30",Core Facilities Management charges for Newcastle site - April-May 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,14/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/2263,"32,293.76",Core Facilities Management charges for Carlisle site - June 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,14/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/2311,"38,821.56",Core Facilities Management charges for Workington site - June 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,14/07/2014,Maintenance and FM Services,Corporate Services,Capita Prop & Infrastructure,100254/2328,"43,441.92",Core Facilities Management charges for Reading site - June 2014,EC2V 7NQ,Supplier,66249,N/A,Admin
Defra,RPA,14/07/2014,Supplier Contractors,Finance Backfill Resource,Deloitte & Touche,1111075394,"52,578.00","Professional services, Finance Support Contract - May 2014",MK9 1FD,Supplier,66115,N/A,Admin
Defra,RPA,14/07/2014,Supplier Contractors,Finance Backfill Resource,Deloitte & Touche,1111075402,"47,817.60","Professional services, Finance Support Contract - June 2014",MK9 1FD,Supplier,66115,N/A,Admin
Defra,RPA,17/07/2014,Information Technology Outsourced Services,Service Management,IBM,5807140462,"40,480.90",Storage Area Network Managed Service implementation - July 2014,PO6 3AE,Supplier,65935,IBMBS000,Admin
Defra,RPA,23/07/2014,Travel (UK),Various,Redfern Travel Ltd,83814,"175,976.41",Travel costs - June 2014,BD1 3AZ,Supplier,N/A,N/A,Admin
Defra,RPA,11/07/2014,Remote Sensing Fees,Planning and Modelling,Remote Sensing Applications,679,"31,399.75",Fixed costs for Remote sensing programme - 1 April-30 June 2014,SO24 0AA,Supplier,65752,N/A,Admin
Defra,RPA,28/07/2014,Information Technology Software Assurance,Service Management,Software Box,INV70715,"40,893.20",OPENTEXT Enterprise Architecture software maintenance renewal,YO61 1ET,Supplier,66259,OFFS0250,Admin
Defra,RPA,15/07/2014,Information Technology Application Support & Maintenance,Service Management (Programme),Steria Limited,100061666,"388,487.89",Core support services - July-September 2014,M14 0WN,Supplier,65290,CORS0150,Admin
Defra,RPA,21/07/2014,Information Technology Software Assurance,Service Management,Trustmarque,2214341,"32,742.46",Microsoft Enterprise Agreement 5th Year True Up - July 2014 - June 2015,YO32 9GZ,Supplier,66308,N/A,Admin
Defra,RPA,22/07/2014,Information Technology Software Assurance,Service Management,Trustmarque,2214342,"1,204,255.56",Microsoft Enterprise Agreement 5th Year Annual Payment - July 2014 - June 2015,YO32 9GZ,Supplier,66308,N/A,Admin
Defra,RBG Kew,28/05/2014,Planned Maintenance,Planned Maintenance,Unigro Ltd,MS0233878,"107,367.24",Work on plant quarantine house at Kew Gardens,,,,,
Defra,RBG Kew,28/05/2014,Council Tax,Council Tax,MID SUSSEX DISTRICT COUNCIL,MS0233601,"92,544.00",Annual rates bill for Wakehurst Place - 2014-15,,,,,
Defra,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Kier Facilities Services,MS0233129,"87,690.14",Wakehurst Place car park works,,,,,
Defra,RBG Kew,07/05/2014,Gas,Utilities,CORONA ENERGY RETAIL 4 LIMITED,MS0233123,"76,020.23",Kew Gardens gas costs - May 2014,,,,,
Defra,RBG Kew,14/05/2014,Electricity,Utilities,EDF Energy Customers plc period supp 11/3-10/04/14,MS0232631,"46,800.00",Kew Gardens electricity costs - May 2014,,,,,
Defra,RBG Kew,13/05/2014,Planned Maintenance,Planned Maintenance,Turner & Townsend Project Management Ltd,MS0231697,"42,881.57",Work on the Temperate House renovation project,,,,,
Defra,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Unigro Ltd,MS0233128,"41,094.78",Work on plant quarantine house at Kew Gardens,,,,,
Defra,RBG Kew,20/05/2014, Office and window cleaning , Office and window cleaning ,Julius Rutherfoord Commercial Cleaning,MS0233345,"36,001.86",Cleaning contract charge - May 2014,,,,,
Defra,RBG Kew,07/05/2014,Marketing programme,Marketing,Kindred Agency Ltd,MS0232729,"34,978.60","Monthly fee for branding, product development, public relations, and integrated marketing services - May 2014",,,,,
Defra,RBG Kew,28/05/2014,Marketing programme,Marketing,Kindred Agency Ltd,MS0233403,"34,978.60","Monthly fee for branding, product development, public relations, and integrated marketing services - June 2014",,,,,
Defra,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Norland Managed Services Ltd,MS0233091,"28,257.42",Additional planned maintenance charges - April 2014,,,,,
Defra,RBG Kew,20/05/2014,Planned Maintenance,Planned Maintenance,SSE Contracting Ltd,MS0233348,"27,214.18",Mechanical and electrical contracting works at Kew Gardens,,,,,
Defra,EA,10/07/2014,Clinical and Medical,NLS Instrumentation,Xylem Analytics UK Ltd,1285180,"240,000.00",Supply of Multiparameter Water Quality Meters,SG6 1FJ,,30389597,,Administration
Defra,EA,03/07/2014,Construction,SE Capital WiP,EC Harris Llp,1285812,"25,089.85",Salmons Brook Flood alleviation scheme - June 2014 ,M60 3NT,,30314195,IMTH000620,Project
Defra,EA,24/07/2014,Construction,Incident Management Manager,HaskoningDHV UK Ltd,1290356,"33,000.00","Consultation, analysis and draft report - considering potential options for developing a new approach to flood risk assessment",PE3 8DW,,,FCPMM00284B00,Project
Defra,EA,17/07/2014,Construction,National Accomodation Change Fund,MACE Ltd,1288788,"41,569.32",Chelmsford Rationalisation Project - June 2014,EC2M 6XB,,,HORES00061,Project
Defra,EA,01/07/2014,Construction,AN Capital WiP,ArcelorMittal Commercial Long UK Ltd,1284652,"117,011.27",Supply sheet steel piles at Grimsby Docks,B90 4SS,,30331415,IMAN002005,Project
Defra,EA,03/07/2014,Construction,SE Capital WiP,Atkins Ltd,1286097,"60,707.84",Thames Tidal Frontages Package,KT18 5BW,,30072266,IMTH001749,Project
Defra,EA,22/07/2014,Construction,NE Capital WiP,Birse Civils Ltd,1289864,"456,314.54",Morpeth Flood Alleviation Scheme Main Works Phase - June 2014,DN18 5BW,,30142670,IMNE000794,Project
Defra,EA,28/07/2014,Construction,SW Capital WiP,Black & Veatch Ltd,1290348,"77,158.06",Further work on development of the 20 Year Plan - Beerwall capacity enhancement scheme and Sowy/Parrett/Tone model update,RH1 1LQ,,30072271,IMSW002124,Project
Defra,EA,28/07/2014,Construction,NE Capital WiP,Byzak Ltd,1278548,"62,623.08",Todmorden Canal overflow scheme,M41 7TG,,,IMNE000616,Project
Defra,EA,03/07/2014,Construction,MI Capital WiP,Capita Symonds Ltd,1285715,"32,077.87",Leicester Conveyance Appraisal - May 2014,DL1 9HN,,30384993,IMMI001414,Project
Defra,EA,03/07/2014,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1285313,"195,019.85",Kennett and Wixoe pump station works,WF13 1SD,,,IMAN002019,Project
Defra,EA,08/07/2014,Construction,AN Capital WiP,Halcrow Group Ltd,1286370,"120,648.02",Ipswich flood defence management scheme works,SN4 0QD,,30071913,IMAN001827,Project
Defra,EA,08/07/2014,Construction,NE Capital WiP,Halcrow Group Ltd,1287002,"37,224.97",Morpeth Flood Alleviation Scheme works,SN4 0QD,,30071913,IMNE000794,Project
Defra,EA,01/07/2014,Construction,SW Capital WiP,Halcrow Group Ltd,1284842,"61,081.94",Consultancy Services - Exeter Flood Defence Scheme Phase 2 - May 2014,SN4 0QD,,30384994,IMSW001349,Project
Defra,EA,03/07/2014,Construction,HO NCPMS National,Halcrow Group Ltd,1286011,"30,069.22",National construction design and management co-ordinators Programme - South East Region - April 2014,SN4 0QD,,30384994,,Administration
Defra,EA,10/07/2014,Construction,Field Services,Halcrow Group Ltd,1286991,"45,264.22",Emergency Asset Inspections ,SN4 0QD,,30384994,HOOP000231,Project
Defra,EA,15/07/2014,Construction,AN Capital WiP,HaskoningDHV UK Ltd,1289244,"27,952.75",Steeple Bumpstead flood risk management scheme - May 2014,PE3 8DW,,30071934,IMAN001770,Project
Defra,EA,03/07/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1285638,"62,494.62",Rawcliffe Bridge Embankment improvements,IP1 5LT,,30204737,IMNE000190,Project
Defra,EA,03/07/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1285331,"485,346.33",Northallerton Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000844,Project
Defra,EA,17/07/2014,Construction,SE Capital WiP,Jacobs UK Ltd,1289845,"37,487.40",Mathematical Modelling - Medmerry managed realignment,G2 7HX,,30072261,IMSO001023,Project
Defra,EA,08/07/2014,Construction,NW Capital WiP,Jacobs UK Ltd,1287983,"61,025.70",River Mersey Warrington Flood risk management Scheme,G2 7HX,,30072261,IMNW000699,Project
Defra,EA,28/07/2014,Construction,NW Capital WiP,Jacobs UK Ltd,1290821,"34,062.67",Salford Flood Improvement Scheme,G2 7HX,,30384995,IMNW000471,Project
Defra,EA,17/07/2014,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1289324,"34,770.16",Skipton Flood alleviation scheme,NE1 3PL,,30072279,IMNE000164,Project
Defra,EA,24/07/2014,Construction,NE Capital WiP,VBA Joint Venture Ltd,1288008,"40,776.49",Humber North Bank Surge Recovery,EN11 9BX,,,IMNE790461,Project
Defra,EA,22/07/2014,Construction,NE Capital WiP,Volkerstevin Ltd,1289873,"252,984.60",Construction works on the Don Emergency Works,EN11 9BX,,30142737,IMNE000251,Project
Defra,EA,03/07/2014,Construction,AN Capital WiP,White Young Green,1283757,"70,588.38",Grimsby Docks Flood Risk Management,LS6 2WQ,,30309584,IMAN002005,Project
Defra,EA,08/07/2014,Construction,SE Capital WiP,Atkins Ltd,1286094,"73,284.56",Thames Barrier Drive Equipment,KT18 5BW,,30072266,IMTH001493,Project
Defra,EA,24/07/2014,Construction,MI East- FCRM Ops South,Alliance Construction Solutions Ltd,1290703,"35,148.22",Midlands Main River Maintenance - June 2014,CM20 9GY,,30385334,FRA05S030 | FRA05S053 | FRA05S043,Project
Defra,EA,28/07/2014,Construction,NE Capital WiP,Amco Engineering,1283214,"32,199.85",Castle Mills Sluice works,S75 1HT,,30204728 | ,IMNE000252,Project
Defra,EA,01/07/2014,Construction,SE Capital WiP,Amco Engineering,1283766,"25,875.73",Works at River Coln Near Fairford - May 2014,S75 1HT,,30343165,IMTH001752,Project
Defra,EA,15/07/2014,Construction,SE Capital WiP,Amco Engineering,1288118,"138,804.17",Works at River Coln Near Fairford - June 2014,S75 1HT,,30343165,IMTH001752,Project
Defra,EA,15/07/2014,Construction,SE Capital WiP,Amco Engineering,1288454,"42,369.37",Iden Lock Improvements - June 2014,S75 1HT,,30343165,IMSE100143,Project
Defra,EA,28/07/2014,Construction,SE Capital WiP,Amco Engineering,1288460,"78,079.49",Iden Lock Improvements - May 2014,S75 1HT,,30343165,IMSE100143,Project
Defra,EA,03/07/2014,Construction,SE KSL - FCRM Ops North,Amco Engineering,1285263,"54,240.00",Works at Edenbridge - May 2014,S75 1HT,,30343157,FRA12S021,Project
Defra,EA,22/07/2014,Construction,NE Capital WiP,Balvac Ltd,1290268,"57,556.80",Cadwell flood defence wall works,NE12 8BU,,30395997,IMNE790393,Project
Defra,EA,28/07/2014,Construction,SW Wessex - FCRM,Bernard G Perry,1291265,"59,769.60",Recovery works at Northmoor,TA3 6DU,,,RESW001310,Project
Defra,EA,03/07/2014,Construction,AN Capital WiP,Birse Civils Ltd,1285401,"317,024.57",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region - May 2014,DN18 5BW,,30142670,IMAN002370,Project
Defra,EA,03/07/2014,Construction,NE Capital WiP,Birse Civils Ltd,1285695,"131,993.50",Greatham Managed Realignment Scheme - May 2014,DN18 5BW,,30204735,IMNE000823,Project
Defra,EA,17/07/2014,Construction,NE Capital WiP,Birse Civils Ltd,1289444,"130,215.18",Street Water End Flood Alleviation Scheme,DN18 5BW,,30142670,IMNE000775,Project
Defra,EA,01/07/2014,Construction,AN Capital WiP,Birse Civils Ltd,1285810,"1,714,921.14",Grimsby Docks flood risk management scheme - May 2014,DN18 5BW,,30142670,IMAN002005,Project
Defra,EA,01/07/2014,Construction,AN Capital WiP,Birse Civils Ltd,1285047,"37,029.12",Ipswich flood defence scheme Cable Diversion Infrastructure Works,DN18 5BW,,30142670,IMAN001827,Project
Defra,EA,22/07/2014,Construction,SE Capital WiP,Birse Civils Ltd,1289859,"344,397.80",Construction and site preparatory works at Abbey Wharf - June 2014,DN18 5BW,,30142670,IMTH001749,Project
Defra,EA,15/07/2014,Construction,AN Central-FCRM Ops,Birse Civils Ltd,1281856,"50,721.37",Hire of emergency temporary pumps for Soham Pumping Station,DN18 5BW,,30398737 | 30402967,FRAINC002 | FRA02S063,Project
Defra,EA,03/07/2014,Construction,SW Capital WiP,BMM JV Ltd,1285350,"48,438.00",Asset Recovery Programme - May-June 2014,GU15 3XW,,30395760,IMSW002144,Project
Defra,EA,22/07/2014,Construction,SW Capital WiP,Bolina Ltd,1289750,"32,469.60","Debris Boom replacement - River Avon, Twerton, Bath",EX3 0EJ,,,IMSW002124,Project
Defra,EA,22/07/2014,Construction,SW Capital WiP,Bridge Civil Engineering,1288876,"31,195.04",Frieze Hill Flood wall repairs,TQ12 2HP,,30394341,IMSW001677,Project
Defra,EA,01/07/2014,Construction,SW Devon & Cornwall - FCRM Ops,Dawnus Construction Ltd,1284455,"38,613.84",Bideford Quay wall repairs,SA7 0AP,, | 30192017 | ,,Project
Defra,EA,03/07/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1285026,"47,260.88",Chyandour Phase 2 engineering works,SA7 0AP,,30394342,IMSW001560,Project
Defra,EA,24/07/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1290349,"27,990.18",Repairs to 37 bridges in Somerset,SA7 0AP,,30394342,IMSW001880,Project
Defra,EA,17/07/2014,Construction,SW Capital WiP,Dawnus Construction Ltd,1288712,"29,431.69",Crockway house fish pass project,SA7 0AP,,30192017,IMSW002086 | IMSW002048,Project
Defra,EA,08/07/2014,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1284540,"43,602.44",Upper Mole Flood Alleviation Scheme - Worth Farm Flood Detention Reservoir,LE10 3JF,,30142734,IMTH000956,Project
Defra,EA,01/07/2014,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1284676,"102,000.00",Salford Sustain - rock armour stabilisation to the banks of the River Irwell,LE10 3JF,,30142734,IMNW000884,Project
Defra,EA,01/07/2014,Construction,AN Central-FCRM Ops,Galliford Try Infrastructure Ltd,1284650,"83,618.92",Cardington Canoe Slalom Sluice and Channel works,LE10 3JF,,30398736,REAN001937,Project
Defra,EA,15/07/2014,Construction,SE Capital WiP,GBV JV Ltd,1275769,"199,649.05",Thames Barrier South Compound works,RH1 1LQ,,30393506,IMSE500076,Project
Defra,EA,24/07/2014,Construction,NW Capital WiP,GBV JV Ltd,1290375,"350,521.68",River Mersey Warrington Flood risk management Scheme,RH1 1LQ,,30393506,IMNW000699,Project
Defra,EA,28/07/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1290030,"569,280.01",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region - May 2014,TQ14 0HP,,30142730,IMAN002372,Project
Defra,EA,01/07/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1283874,"356,529.14",Boston Haven works - repair works to the Flood Wall between St Annes Lane and Whitehorse Lane,UB8 2XL,,30142730,IMAN001473,Project
Defra,EA,24/07/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1290506,"816,291.80",Great Yarmouth Flood Defence works,UB8 2XL,,30142730,IMAN002228,Project
Defra,EA,17/07/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1288772,"37,212.86",Whittlesey Washes South Bank Barriers works,UB8 2XL,,30142730,IMAN001790,Project
Defra,EA,17/07/2014,Construction,SE Capital WiP,J Breheny Contractors Ltd,1289350,"63,496.98","Vale Brook Culvert, Chesham - Replacement and Reinstatement works - June 2014",IP6 8NH,,30343170,IMSE100067,Project
Defra,EA,01/07/2014,Construction,SE Capital WiP,J Breheny Contractors Ltd,1283913,"72,494.21",Upper Mole flood alleviation scheme Clays Lake,IP6 8NH,,30343159,IMTH000956,Project
Defra,EA,01/07/2014,Construction,SE KSL - FCRM Ops North | SE Capital WiP,J Breheny Contractors Ltd,1285019,"100,721.75",Colliers Land Bridge minor works,IP6 8NH,,30343159,FRA12S020 | IMSE500202,Project
Defra,EA,28/07/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1291123,"51,494.09",Paddle and Rymers Weris - Goring Rushey and Streatley Weir Replacements,IP1 5LT,,30142731,IMSE100073,Project
Defra,EA,03/07/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1285634,"68,165.73",Godmanchester Flood alleviation scheme,IP1 5LT,,30142731,IMAN000624,Project
Defra,EA,10/07/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1283989,"320,404.29",Lower Tame - Additional Engineering Construction works Coton Section,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,17/07/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1289357,"1,206,034.39",Sandwich Town Tidal Defence scheme works,IP1 5LT,,30142731,IMSO001057,Project
Defra,EA,17/07/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1273533,"384,280.32",Steeple Bumpstead flood risk management scheme,IP1 5LT,,30142731,IMAN001770,Project
Defra,EA,17/07/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1289031,"63,272.56",Shropshire groundwater scheme,IP1 5LT,,30142731,IMMI000557,Project
Defra,EA,24/07/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1290387,"249,087.83",Lower Tame Flood risk management scheme Kingsbury Section,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,03/07/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1285324,"206,112.06",Pickering Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000134,Project
Defra,EA,15/07/2014,Construction,AN Eastern-AEM - Monitoring,Jackson Civil Engineering Ltd,1288470,"25,331.34",Anode Bed Replacement (cathodic protection to steel pipelines to stop corrosion),IP1 5LT,,,REAN001677,Project
Defra,EA,24/07/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1289498,"97,243.99",East Farleigh Sluice Gate works,IP1 5LT,,30395082,IMSE500150,Project
Defra,EA,24/07/2014,Construction,AN Eastern- FCRM Ops (Essex),JacksonHyder Ltd,1290123,"27,630.24","Essex Emergency Repairs - Chapman Sands Seawall Repairs, Canvey, Hullbridge Emergency Works, Essex Youth Centre, East Mersea",IP1 5LT,,30395082,FRAINC004,Project
Defra,EA,24/07/2014,Construction,AN Eastern-AEM - Monitoring,JacksonHyder Ltd,1290656,"47,901.23",Kennett Tunnel Inspection works,IP1 5LT,,30395082,REAN001676,Project
Defra,EA,03/07/2014,Construction,AN Capital WiP,JacksonHyder Ltd,1285333,"195,556.29",Anglian waterways project,IP1 5LT,,30395082,IMAN000552,Project
Defra,EA,03/07/2014,Construction,NW Capital WiP,JBA Bentley Ltd,1285310,"167,011.92",North west Culverts Package - May 2014,BD23 2QR,,30387943,IMNW000840,Project
Defra,EA,22/07/2014,Construction,SE Capital WiP,JBA Bentley Ltd,1285426,"33,685.91",Thames Estuary Phase 1 consultancy services,BD23 2QR,,30387943,IMSE500060,Project
Defra,EA,22/07/2014,Construction,MI Capital WiP,JN Bentley Ltd,1279946,"52,341.60",West Area Reservoirs - Saintbridge two reservoir works,BD23 2QP,,30397749,IMMI001372,Project
Defra,EA,03/07/2014,Construction,SW Capital WiP,Land & Water Services Ltd,1285264,"406,783.80",River Parrett and Tone Dredging ,GU5 9AF,,30394348,IMSW002141,Project
Defra,EA,03/07/2014,Construction,NW Capital WiP,Mayson Brothers Ltd,1285998,"30,000.00","Barepot de-culverting, Minor Works Removal and replacement of an existing culvert - May 2014",CA22 2DU,,30393947,IMNW000908,Project
Defra,EA,15/07/2014,Construction,SE Capital WiP,Osney Lock Hydro Ltd,1276418,"34,734.00",Osney Lock Weir B Construction,OX2 0AJ,,,IMTH001653,Project
Defra,EA,03/07/2014,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1285569,"150,724.64",Maintenance of Eastbourne Sea Defences,PO15 5SS,,,IMSO000584,Project
Defra,EA,10/07/2014,Construction,NE Capital WiP,Qualter Hall & Co Ltd,1286892,"54,922.80",Hull tidal surge barrier refurbishment,S75 2BY,,,IMNE000796,Project
Defra,EA,10/07/2014,Construction,SE Capital WiP,Team Van Oord,1287027,"290,063.53",Medmerry managed realignment scheme,RG14 5QS,,30142735,IMSO001023,Project
Defra,EA,28/07/2014,Construction,SE Capital WiP,Team Van Oord,1291279,"189,388.08",Molesey Weir B Replacement Project ,RG14 5QS,,30142735,IMTH001685,Project
Defra,EA,28/07/2014,Construction,SW Capital WiP,Team Van Oord,1290870,"73,710.86",Chesil Beach Emergency Works,RG14 5QS,,30384997,IMSW002123,Project
Defra,EA,28/07/2014,Construction,SW Capital WiP,Team Van Oord,1291459,"26,908.42",Environmental works for Exeter Flood defence scheme,RG14 5QS,,30384997,IMSW001349,Project
Defra,EA,22/07/2014,Construction,NE Capital WiP,Team Van Oord,1287835,"43,983.04",Asset recovery programme,RG14 5QS,,30384997,IMHO000035,Project
Defra,EA,28/07/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1289256,"61,058.54",Gill Beck culvert repair,EN11 9BX,,30398134,IMNW000915,Project
Defra,EA,17/07/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1289264,"510,395.56",Ramsbottom Flood Risk Management scheme,EN11 9BX,,30398134,IMNW000891,Project
Defra,EA,17/07/2014,Construction,NW Capital WiP,VBA Joint Venture Ltd,1289261,"86,126.47",Knott End Sea Defence scheme,EN11 9BX,,30398134,IMNW000800,Project
Defra,EA,10/07/2014,Construction,MI Central- FCRM Ops | MI Capital WiP,Vision Link Ltd,1286974,"31,152.00",CCTV Monitoring of Trash Screens in Midlands West Area,BH25 5BX,,30401292,REMI001915 | IMMI001391,Project
Defra,EA,22/07/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1289525,"488,559.90",Salmons Brook Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000620,Project
Defra,EA,24/07/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1290252,"1,058,467.88",Littlehampton Arun River Pile works,EN11 9BX,,30142737,IMSO001021,Project
Defra,EA,01/07/2014,Construction,SE NET - FCRM Ops East | SE Capital WiP,Volkerstevin Ltd,1283480,"134,533.34",Hillmans Cottages - For Disposal of contaminated silts ,EN11 9BX,,30142737,FRAINC017 | IMTH001734,Project
Defra,EA,22/07/2014,Construction,SE Capital WiP,Volkerstevin Ltd,1289295,"119,586.24","Manufacture, supply and installation of the mechanical and hydraulic elements of the Logic Control pilot trial as part of Thames Barrier Drive Equipment Project",EN11 9BX,,30142737,IMTH001493,Project
Defra,EA,15/07/2014,Construction,AN Capital WiP,Whitehouse Construction Co Ltd,1288182,"40,530.47",Installation of individual property level flood protection measures at Riseley - For work carried out at Oakington - June 2014,DE6 1JU,,30296937,IMAN002306,Project
Defra,EA,17/07/2014,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1289150,"2,086,374.68",Broadland flood alleviation project - June 2014,GU15 3XW,,30014973,IMAN000753,Project
Defra,EA,08/07/2014,Construction,MI Capital WiP,Pinchin Pipes,1286621,"26,568.00","1200mm diameter pipe, with mechanical fittings",DY8 3NQ,,,IMMI001473,Project
Defra,EA,03/07/2014,Construction,SE Kent & South London - AEM South,Land & Water Services Ltd,1284508,"27,914.21",River Medway Dredging,GU5 9AF,,30373397,,Project
Defra,EA,17/07/2014,Construction,SW Wessex - FCRM Ops East,OnSite Central Ltd,1289477,"29,081.88",South West - Culvert Inspection and Clearance Services,WR3 8TJ,,30263391,FRA14S153,Project
