ENTITY,OU,DATE,BE_LEVEL_7,EXPENSE_AREA_1,EXPENSE_AREA_3,EXPENSE_TYPE_3,EXPENSE_TYPE_6,PROG / ADMIN?,PROJECT_CODE,SPEND_CATEGORY,DESCRIPTION,DISTRIBUTION_AMOUNT,Contract Number,SUPPLIER,SUPPLIER_POSTCODE,SUPPLIER_TYPE,INV_NUM,TRANSACTION_NUMBER,TOTAL_INVOICE_VALUE
HMCTS,20,30-Nov-11,HA102,XZ999-Total HMCTS,HZ999-North East Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,VAT,$19.70 ,,BRITISH GAS BUSINESS,OX4 2JY,,CAM014834,1836316,"$31,268.77 "
HMCTS,20,8-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Debt Collection,"$31,140.58 ",,MARSTON GROUP,EN9 1EL,,21113,1807334,"$31,140.58 "
HMCTS,20,25-Nov-11,AT201,XZ999-Total HMCTS,AT899-HQ - ICT,265000-IT & Telecommunications,223566-IT Running Costs - CJG,Programme,0,ITEM,CCN L-S-2777-01 Extend the Logica team to support this CCN 1. MCOL DD Switch-on 2.Progress the detailed requirements and test stratwgy for the strategic CCBC Solution 3. Progress the detailed requirements and test strategy for HMCTS/Custome,"$25,863.74 ",,LOGICA UK LTD,CF31 9AP,,360145,1830811,"$31,036.49 "
HMCTS,20,25-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Computer services supplied to the specification of the recipient,"$5,172.75 ",,LOGICA UK LTD,CF31 9AP,,360145,1830811,"$31,036.49 "
HMCTS,21,23-Nov-11,DG108,XZ999-Total HMCTS,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,959.50 ",,SOUTHAMPTON CITY COUNCIL,RATES,,521655487/2011-12,1827227,"$30,959.50 "
HMCTS,21,23-Nov-11,FC108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,959.50 ",,LEICESTER CITY COUNCIL,RATES,,8001009747/2011-12,1827123,"$30,959.50 "
HMCTS,21,4-Nov-11,CK301,XZ999-Total HMCTS,CZ999-South East Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,0,ITEM,Stage payment for Conversion of Amersham Magistrates Court into Crown Court rooms.,"$25,723.91 ",,ARK BUILD PLC,CIS-IG10 3FL,SME,10719,1803874,"$30,868.69 "
HMCTS,21,4-Nov-11,CK301,XZ999-Total HMCTS,CZ999-South East Region,532000-Tangible GBV - Additions,532603-TA GBV Add CIS Labour Costs,Programme,0,VAT,Stage payment for VAT element of Conversion of Amersham Magistrates Court into Crown Court rooms.,"$5,144.78 ",,ARK BUILD PLC,CIS-IG10 3FL,SME,10719,1803874,"$30,868.69 "
HMCTS,20,15-Nov-11,CA102,XZ999-Total HMCTS,CZ999-South East Region,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Programme,0,ITEM,SE Regional Royal Mail Variable Charges- 11/12 - Account number 166289000,"$30,505.99 ",,ROYAL MAIL,PE4 5BR,,1238563,1816106,"$30,820.08 "
HMCTS,20,15-Nov-11,CA102,XZ999-Total HMCTS,CZ999-South East Region,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Programme,0,ITEM,SE Regional Royal Mail Variable Charges- 11/12 - Account number 166289000,$261.74 ,,ROYAL MAIL,PE4 5BR,,1238563,1816106,"$30,820.08 "
HMCTS,20,15-Nov-11,CA102,XZ999-Total HMCTS,CZ999-South East Region,223001-Printing Postage and Office expenditure,223515-Postage & Distribution - Royal Mail,Programme,0,VAT,,$52.35 ,,ROYAL MAIL,PE4 5BR,,1238563,1816106,"$30,820.08 "
HMCTS,21,29-Nov-11,CE201,XZ999-Total HMCTS,CZ999-South East Region,222001-Maintenance,222136-CIS Labour Build Improvements Works,Programme,0,ITEM,St Albans Crown - Lift works to replace cables and install coolers,"$25,590.40 ",,NG BAILEY FACILITIES SERVICES LTD,CIS-LS12 6EH,,155928,1832790,"$30,708.48 "
HMCTS,21,29-Nov-11,CE201,XZ999-Total HMCTS,CZ999-South East Region,222001-Maintenance,222136-CIS Labour Build Improvements Works,Programme,0,VAT,St Albans Crown - Lift works to replace cables and install coolers -VAT ELEMENT,"$5,118.08 ",,NG BAILEY FACILITIES SERVICES LTD,CIS-LS12 6EH,,155928,1832790,"$30,708.48 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$5,107.58 ",,WILLMOTT DIXON PARTNERSHIPS LTD,CIS-SG5 1DJ,,770271,1833891,"$30,645.46 "
HMCTS,21,29-Nov-11,FA108,XZ999-Total HMCTS,FZ999-Midlands Region,222001-Maintenance,222193-CIS Labour B & CE,Programme,0,ITEM,CIS Labour - Various sites for works completed on valuation 34 DS -  works completed under term contract,"$25,537.88 ",,WILLMOTT DIXON PARTNERSHIPS LTD,CIS-SG5 1DJ,,770271,1833891,"$30,645.46 "
HMCTS,20,25-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$5,103.57 ",,EC HARRIS LLP,M60 3NT,,75052519,1830597,"$30,621.42 "
HMCTS,20,25-Nov-11,IH701,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222132-Building Maintenance Works,Programme,0,ITEM,RCJ PAR 2010/211 Thomas More Restack.  EC Harris Project Management Fee,"$25,517.85 ",,EC HARRIS LLP,M60 3NT,,75052519,1830597,"$30,621.42 "
HMCTS,21,1-Nov-11,DD108,XZ999-Total HMCTS,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,610440-Service Chg Prepay Control Account,Programme,0,ITEM,,"$30,449.32 ",,DORSET COUNTY COUNCIL,DT1 1XJ,,1800143503,1798492,"$30,449.32 "
HMCTS,21,25-Nov-11,GA108,XZ999-Total HMCTS,GZ999-North West Region,222001-Maintenance,222189-Other Maintenance,Programme,0,ITEM,Tass Statutory Testing Costs for North West Region April 2011 to end January 2012 as authorised by WYG. This includes NW Judges Lodgings and NW Tribunal (Alexandra House),"$25,318.16 ",,TASS EUROPE LTD,B70 6RP,,7607880,1831089,"$30,381.79 "
HMCTS,20,25-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$5,063.63 ",,TASS EUROPE LTD,B70 6RP,,7607880,1831089,"$30,381.79 "
HMCTS,21,23-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,351.00 ",,LONDON BOROUGH OF BROMLEY,RATES,,7117682962/2011-12,1827130,"$30,351.00 "
HMCTS,21,23-Nov-11,FG108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,310.00 ",,CITY OF STOKE ON TRENT,RATES,,52600771/2011-12,1827047,"$30,310.00 "
HMCTS,20,18-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$5,047.26 ",,KINNARPS (UK) LTD,SL3 0DX,,4108645,1822076,"$30,283.56 "
HMCTS,21,18-Nov-11,BB305,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222132-Building Maintenance Works,Programme,F078,ITEM,London HQ - Kinnarps Ltd - Office furniture at City of westminster court,"$25,236.30 ",,KINNARPS (UK) LTD,SL3 0DX,,4108645,1822076,"$30,283.56 "
HMCTS,21,23-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,124.50 ",,LONDON BOROUGH OF CROYDON,RATES,,44507321/2011-12,1827132,"$30,124.50 "
HMCTS,20,22-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$5,020.44 ",,MACLELLAN INTERNATIONAL LTD,SE1 8RT,,FI00011127,1824834,"$30,122.63 "
HMCTS,20,22-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Admin,0,ITEM,Office Cleaning,"$25,102.19 ",,MACLELLAN INTERNATIONAL LTD,SE1 8RT,,FI00011127,1824834,"$30,122.63 "
HMCTS,21,23-Nov-11,HD108,XZ999-Total HMCTS,HZ999-North East Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,093.50 ",,HULL CITY COUNCIL,RATES,,62514251/2011-12,1827112,"$30,093.50 "
HMCTS,21,23-Nov-11,CD108,XZ999-Total HMCTS,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$30,093.50 ",,CHELMSFORD BOROUGH COUNCIL,RATES,,700041225/2011-12,1827036,"$30,093.50 "
HMCTS,21,23-Nov-11,TO120,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$29,671.50 ",,LONDON BOROUGH OF CAMDEN,RATES,,67442897/1112,1827131,"$29,671.50 "
HMCTS,21,23-Nov-11,EC108,XZ999-Total HMCTS,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,,"$29,447.00 ",,CARDIFF COUNTY COUNCIL,RATES,,10405524349/2011/12,1827031,"$29,447.00 "
HMCTS,21,23-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$29,187.00 ",,LONDON BOROUGH OF HARINGEY,RATES,,800026947/2011-12,1827137,"$29,187.00 "
HMCTS,21,29-Nov-11,CD108,XZ999-Total HMCTS,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,610440-Service Chg Prepay Control Account,Programme,0,ITEM,,"$24,178.75 ",,OSPREY HOUSE (MANAGEMENT) LTD,CO8 5HD,,122,1833630,"$29,014.50 "
HMCTS,21,29-Nov-11,CD108,XZ999-Total HMCTS,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,610440-Service Chg Prepay Control Account,Programme,0,VAT,,"$4,835.75 ",,OSPREY HOUSE (MANAGEMENT) LTD,CO8 5HD,,122,1833630,"$29,014.50 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,222002-Other Property Costs,222114-Service Charges,Programme,0,ITEM,SERVICE CHARGES,"$2,879.27 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$28,902.49 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,221000-Property Rent and Rates,222111-Rates,Programme,0,ITEM,RATES,"$5,611.64 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$28,902.49 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,221000-Property Rent and Rates,221112-Property Rents - Passing Rent,Programme,0,ITEM,PROPERTY RENTS,"$20,411.58 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$28,902.49 "
HMCTS,20,4-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Admin,0,ITEM,DWP Charges for VC & Telecoms,"$28,609.24 ",,DEPARTMENT FOR WORK & PENSIONS (DWP),CF14 3UW,,2889449,1804033,"$28,609.24 "
HMCTS,21,23-Nov-11,CG108,XZ999-Total HMCTS,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$28,578.00 ",,NORWICH CITY COUNCIL,RATES,,905606X/2011-12,1827182,"$28,578.00 "
HMCTS,21,23-Nov-11,DG108,XZ999-Total HMCTS,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$28,564.00 ",,PORTSMOUTH CITY COUNCIL,RATES,,9688504501013/2011-12,1827189,"$28,564.00 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,ITEM,NW Region consolidated A/c - Electricity - British Gas - April 11 - October 12,"$23,329.69 ",,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,ITEM,NW Region consolidated A/c - Electricity - British Gas - April 11 - October 12,$424.70 ,,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,,($0.04),,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,,($78.97),,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,,"$4,882.38 ",,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,,($94.64),,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,20,30-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222142-Utility - Electricity,Programme,0,VAT,,$21.24 ,,BRITISH GAS BUSINESS,OX4 2JY,,CAM014624,1836316,"$28,484.36 "
HMCTS,21,23-Nov-11,FD108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$28,361.50 ",,CITY OF LINCOLN COUNCIL,RATES,,30255953/2011-12,1827045,"$28,361.50 "
HMCTS,21,23-Nov-11,FJ108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$27,928.50 ",,BIRMINGHAM CITY COUNCIL,RATES,,6003617405/2011-12,1827005,"$27,928.50 "
HMCTS,21,23-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$27,898.23 ",,CITY OF WESTMINSTER,RATES,,400872168/2011-12,1827048,"$27,898.23 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,222002-Other Property Costs,222114-Service Charges,Programme,0,ITEM,SERVICE CHARGES,"$1,886.34 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$27,884.44 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,221000-Property Rent and Rates,222111-Rates,Programme,0,ITEM,RATES,"$6,225.65 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$27,884.44 "
HMCTS,21,25-Nov-11,TE162,XZ999-Total HMCTS,SJ999-Scotland,221000-Property Rent and Rates,221112-Property Rents - Passing Rent,Programme,0,ITEM,PROPERTY RENTS,"$19,772.45 ",,HMRC,BN12 4XH,,1.8E+13,1830700,"$27,884.44 "
HMCTS,20,18-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$4,609.20 ",,KINNARPS (UK) LTD,SL3 0DX,,4108629,1822076,"$27,655.22 "
HMCTS,21,18-Nov-11,BB305,XZ999-Total HMCTS,BZ999-London Region,222001-Maintenance,222132-Building Maintenance Works,Programme,F078,ITEM,London HQ - Kinnarps Ltd - Office furniture at City of westminster court,"$23,046.02 ",,KINNARPS (UK) LTD,SL3 0DX,,4108629,1822076,"$27,655.22 "
HMCTS,20,29-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,Security Services,"$4,585.52 ",,MITIE SECURITY LTD,MK6 2WX,,49/449862,1832749,"$27,513.13 "
HMCTS,21,29-Nov-11,BA108,XZ999-Total HMCTS,BZ999-London Region,222002-Other Property Costs,222151-Security,Programme,0,ITEM,London Estates - Mitie Security - Additional Security 2001/12,"$22,927.61 ",,MITIE SECURITY LTD,MK6 2WX,,49/449862,1832749,"$27,513.13 "
HMCTS,20,11-Nov-11,GA103,XZ999-Total HMCTS,GZ999-North West Region,261000-Fuel and Utilities,222141-Utility - Water,Programme,0,ITEM,NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12,"$27,323.10 ",,UNITED UTILITIES WATER PLC,WA55 1WB,,056/1011,515189,"$27,323.10 "
HMCTS,21,23-Nov-11,FB108,XZ999-Total HMCTS,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,610450-Rates Prepayment Control Account,Programme,0,ITEM,Rates Invoice,"$27,279.00 ",,DERBY CITY COUNCIL,RATES,,40164957/2011-12,1827069,"$27,279.00 "
HMCTS,20,15-Nov-11,WW000,ZZ900-MoJ HQ,WW000-Balance Sheet,610200-Debtors < 1 Year - VAT,610210-VAT - Input,Balance Sheet,0,VAT,"Maintenance, non-structural repair and cleaning of buildings","$4,546.44 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30162,1816077,"$27,278.63 "
HMCTS,20,15-Nov-11,TS323,XZ999-Total HMCTS,AQ999-HQ - Finance & Governance,222002-Other Property Costs,222152-Cleaning (excl Waste Collctn),Admin,0,ITEM,Office Cleaning,"$22,732.19 ",,REGENT OFFICE CARE LTD,CV6 4QH,,30162,1816077,"$27,278.63 "
HMCTS,21,29-Nov-11,CA108,XZ999-Total HMCTS,CZ999-South East Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,"Monthly Planned Preventative Maintenance payment for services undertaken at Crown, Magistrates and County Courts in Cambs/Suffolk","$21,489.05 ",,NG BAILEY FACILITIES SERVICES LTD,CIS-LS12 6EH,,153560,1832790,"$25,786.86 "
HMCTS,21,4-Nov-11,CA108,XZ999-Total HMCTS,CZ999-South East Region,222001-Maintenance,222192-CIS Labour Mechanical & Electric,Programme,0,ITEM,"Monthly Planned Preventative Maintenance payment for services undertaken at Crown, Magistrates and County Courts in Cambs/Suffolk","$21,489.05 ",,NG BAILEY FACILITIES SERVICES LTD,CIS-LS12 6EH,,155205,1804358,"$25,786.86 "
HMCTS,20,30-Nov-11,CE126,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Hertfordshire SCP - Herts CC - Qtly Comnet rental and monthly call charges,$565.81 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Hertfordshire enforcement - Herts CC - Qtly Comnet rental and monthly call charges,"$1,747.12 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE126,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$113.16 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$349.42 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"($4,486.33)",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"$4,486.33 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"($4,486.33)",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE120,XZ999-Total HMCTS,SK999-Enforcement,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"$4,486.33 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE321,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Stevenage BH MC - Herts CC - Qtly Comnet rental and monthly call charges,"$3,681.70 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE306,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Watford MC - Herts CC - Qtly Comnet rental and monthly call charges,"$7,041.46 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE305,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Stevenage MC - Herts CC - Qtly Comnet rental and monthly call charges,$601.50 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE304,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,St Albans MC - Herts CC - Qtly Comnet rental and monthly call charges,"$5,094.35 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE303,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Hertford MC - Herts CC - Qtly Comnet rental and monthly call charges,"$1,830.06 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE301,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Hatfield MC - Herts CC - Qtly Comnet rental and monthly call charges,$240.60 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE101,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,ITEM,Hertford ROB - Herts CC - Qtly Comnet rental and monthly call charges,"$1,629.06 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE321,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$736.34 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE306,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"$1,408.30 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE305,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$120.30 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE304,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"$1,018.87 ",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE303,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$366.01 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE301,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$48.12 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE101,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,$325.81 ,,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
HMCTS,20,30-Nov-11,CE321,XZ999-Total HMCTS,CZ999-South East Region,265000-IT & Telecommunications,223541-Telecomms - Charges/Rental-non mobile,Programme,0,VAT,,"($3,003.21)",,HERTFORDSHIRE COUNTY COUNCIL,SG13 8TN,,1801143353,1836452,"$26,917.99 "
