Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount 
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", Fond Inst Uni Htes Etudes Int(SMALL ARMS SURVEY),400139192,"62,500.00"
DFID,DFID,21/01/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS,400139201,"500,000.00"
DFID,DFID,21/01/2011,Technical & Advisory services,Policy and Research Directorate,WELL GROUNDED LTD,400139219,"33,984.10"
DFID,DFID,21/01/2011,Technical & Advisory services,West and Southern Africa,Cambridge  Education Limited,400139224,"1,202,784.15"
DFID,DFID,21/01/2011,Emergency / Humanitarian Assistance,Asia Division,UNDP CONTRIBUTIONS GBP,400139238,"239,971.00"
DFID,DFID,21/01/2011,Emergency / Humanitarian Assistance,Asia Division, UNICEF,400139243,"414,343.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Asia Division,THE GURKHA WELFARE SCHEME,400139334,"155,141.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Asia Division,THE GURKHA WELFARE SCHEME,400139334,"255,000.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,International Food PolicyResearch Institute (IFRI,400139358,"131,003.14"
DFID,DFID,24/01/2011,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TECHNICAL PROCURMENT SERVICES (GBP),400139374,"260,567.00"
DFID,DFID,24/01/2011,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TECHNICAL PROCURMENT SERVICES (GBP),400139378,"297,269.00"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Asia Division,BRAC,400139380,"500,000.00"
DFID,DFID,24/01/2011,Technical & Advisory services,West and Southern Africa,ABT ASSOCIATES INC,400139395,"1,760,248.72"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,Asia Division,RURAL RECONSTRUCTION NEPAL,400139398,"300,311.00"
DFID,DFID,24/01/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400139407,"30,557.20"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Asia Division,CARE NEPAL,400139417,"750,000.00"
DFID,DFID,24/01/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400139420,"54,056.36"
DFID,DFID,24/01/2011,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400139440,"312,629.25"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Asia Division,International Development Enterprise - Nepal,400139455,"289,974.00"
DFID,DFID,24/01/2011,Aid to international organisations,Asia Division,Asian Development Bank (USA),400139475,"500,000.00"
DFID,DFID,24/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400139481,"565,725.45"
DFID,DFID,24/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400139483,"795,409.95"
DFID,DFID,24/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,POLICY AND LEGAL ADVOCACY CENTRE,400139484,"136,330.00"
DFID,DFID,25/01/2011,Technical & Advisory services,Asia Division,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,400139485,"67,639.27"
DFID,DFID,24/01/2011,Technical & Advisory services,East and Central Africa,MAXWELL STAMP PLC,400139496,"107,983.96"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Asia Division,MAXWELL STAMP PLC,400139497,"1,161,714.42"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Asia Division,MAXWELL STAMP PLC,400139497,"-580,857.21"
DFID,DFID,28/01/2011,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400139497,"221,278.72"
DFID,DFID,28/01/2011,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400139497,"-110,639.36"
DFID,DFID,26/01/2011,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400139498,"122,257.21"
DFID,DFID,24/01/2011,Technical & Advisory services,Policy and Research Directorate,PRICEWATERHOUSECOOPERS,400139499,"49,986.27"
DFID,DFID,24/01/2011,Technical & Advisory services,Policy and Research Directorate,PRICEWATERHOUSECOOPERS,400139499,"49,986.26"
DFID,DFID,26/01/2011,Aid to other bilateral donors,Western Asia and Stabilisation Division,Swiss Agency for Development and Cooperation (SDC-Pakistan),400139555,"60,000.00"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,PANOS LONDON,400139613,"91,236.00"
DFID,DFID,25/01/2011,Office Equipment,East and Central Africa,THE CROWN AGENTS,400139656,"32,113.99"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,PACT INC,400139684,"100,000.00"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,PACT INC,400139684,"50,000.00"
DFID,DFID,27/01/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400139713,"4,000,000.00"
DFID,DFID,27/01/2011,Aid to other bilateral donors,Evaluation Department,DANISH INSTITUTE FOR INTERNATIONAL STUDIES,400139719,"175,000.00"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE UNIVERSITY OF MANCHESTER,400139725,"120,141.36"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400139727,"1,481,670.94"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Asia Division,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,400139748,"51,522.92"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400139752,"65,036.96"
DFID,DFID,25/01/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400139753,"96,765.03"
DFID,DFID,28/01/2011,Aid to international organisations,Policy and Research Directorate,UNDP CONTRIBUTIONS GBP,400139881,"50,000.00"
DFID,DFID,26/01/2011,Research & Development,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE,400139890,"28,159.50"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",ACTED,400139928,"200,946.91"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE TIDES CENTER,400139931,"31,349.00"
DFID,DFID,28/01/2011,Technical & Advisory services,International Relations Division,PUBLIC ADMINISTRATION INTERN,400139932,"33,230.30"
DFID,DFID,26/01/2011,Technical & Advisory services,International Relations Division,PKF (UK) LLP,400139936,"137,517.44"
DFID,DFID,26/01/2011,Research & Development,Policy and Research Directorate,NRI LTD.,400139944,"25,000.00"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Center for International Forestry Research (CIFOR),400139948,"29,792.00"
DFID,DFID,26/01/2011,Books & Publications,Policy and Research Directorate,John Wiley & Sons Ltd,400139951,"80,563.73"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,THE RAINFOREST FOUNDATION UK,400139953,"164,737.47"
DFID,DFID,26/01/2011,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GRM INTERNATIONAL LTD,400139957,"65,119.50"
DFID,DFID,26/01/2011,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GRM INTERNATIONAL LTD,400139957,"8,742.92"
DFID,DFID,26/01/2011,Technical & Advisory services,International Relations Division,ECOTEC RESEARCH AND CONSULTING LTD,400139960,"108,631.00"
DFID,DFID,26/01/2011,Technical & Advisory services,East and Central Africa,NPIA,400139972,"28,547.69"
DFID,DFID,26/01/2011,Technical & Advisory services,East and Central Africa,NPIA,400139973,"27,995.62"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,The Carter Center,400139974,"71,793.00"
DFID,DFID,26/01/2011,Research & Development,Policy and Research Directorate,University Of Sussex,400139977,"169,322.41"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,400140004,"348,853.92"
DFID,DFID,28/01/2011,Debt Relief,International Finance Division, IFAD (USD),400140016,"1,706,130.00"
DFID,DFID,28/01/2011,Books & Publications,Policy and Research Directorate,Elsevier B.V.,400140017,"43,652.32"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,Communications Division,MALARIA NO MORE UK,400140019,"45,775.00"
DFID,DFID,26/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,NATURAL RESOURCES INSTITUTE,400140023,"71,410.91"
DFID,DFID,26/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400140034,"168,792.07"
DFID,DFID,27/01/2011,Technical & Advisory services,West and Southern Africa,DAI EUROPE LIMITED,400140041,"200,560.71"
DFID,DFID,26/01/2011,Research & Development,Policy and Research Directorate,LONDON SCHOOL OF HYGIENE AND TR,400140043,"128,466.77"
DFID,DFID,31/01/2011,Books & Publications,Policy and Research Directorate,Elsevier B.V.,400140052,"48,486.88"
DFID,DFID,28/01/2011,Technical & Advisory services,West and Southern Africa,CHEMONICS,400140053,"197,538.58"
DFID,DFID,26/01/2011,Technical & Advisory services,West and Southern Africa,HTSPE LTD,400140054,"127,172.25"
DFID,DFID,27/01/2011,Technical & Advisory services,West and Southern Africa,Masdar (UK) Limited,400140152,"100,048.81"
DFID,DFID,27/01/2011,Office Equipment,West and Southern Africa,Crown Agents Bank,400140158,"43,644.54"
DFID,DFID,27/01/2011,Technical & Advisory services,West and Southern Africa,Crown Agents Bank,400140158,"1,313.51"
DFID,DFID,28/01/2011,Aid to international organisations,West and Southern Africa,   OECD,400140171,"125,000.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Farmers Union of Malawi,400140174,"42,190.74"
DFID,DFID,27/01/2011,Aid to international organisations,West and Southern Africa,UNICEF,400140175,"3,011,892.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400140179,"520,455.72"
DFID,DFID,27/01/2011,Aid to international organisations,Western Asia and Stabilisation Division,The World Bank (EFO),400140180,"420,000.00"
DFID,DFID,27/01/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", UNICEF,400140184,"1,500,000.00"
DFID,DFID,27/01/2011,Technical & Advisory services,International Finance Division,EMERGING MARKETS GROUP,400140186,"155,024.01"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,IIED ,400140187,"60,853.68"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE (ODI),400140190,"292,500.00"
DFID,DFID,27/01/2011,Technical & Advisory services,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE,400140193,"56,289.32"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE,400140198,"166,894.78"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Tearfund (Malawi),400140201,"62,500.00"
DFID,DFID,27/01/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400140202,"1,400,000.00"
DFID,DFID,27/01/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400140202,"360,000.00"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Asia Division,Transparency International (Bangladesh),400140214,"22,000.00"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Asia Division,Transparency International (Bangladesh),400140214,"372,963.64"
DFID,DFID,27/01/2011,Aid to international organisations,Policy and Research Directorate, BBSRC-RCUK Shared Services,400140221,"1,500,000.00"
DFID,DFID,27/01/2011,Accomodation costs,Human Resources Division,LLOYDS TSB LEASING LTD,400140248,"-2,181,603.74"
DFID,DFID,27/01/2011,Accomodation costs,Human Resources Division,LLOYDS TSB LEASING LTD,400140248,"4,363,207.48"
DFID,DFID,27/01/2011,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400140293,"390,884.40"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TRANSPARENCY INTERNATIONAL (UK),400140294,"95,589.00"
DFID,DFID,27/01/2011,Technical & Advisory services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400140298,"50,187.07"
DFID,DFID,31/01/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Pan American Health Organisation,400140309,"212,845.00"
DFID,DFID,27/01/2011,Aid to civil society organisations / NGOs,East and Central Africa,GOAL,400140313,"390,239.00"
DFID,DFID,28/01/2011,"Property Repairs, Maintenance & Alterations","Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TURNER & TOWNSEND,400140408,"41,115.00"
DFID,DFID,28/01/2011,Direct Programme training / facilitation,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",UNIVERSITY OF BIRMINGHAM,400140419,"58,289.50"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,ISS (UK),400140435,"122,569.00"
DFID,DFID,28/01/2011,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400140437,"31,542.72"
DFID,DFID,28/01/2011,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",ACTION AGAINST HUNGER UK,400140441,"143,446.00"
DFID,DFID,28/01/2011,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400140442,"35,874.50"
DFID,DFID,28/01/2011,Emergency / Humanitarian Assistance,Western Asia and Stabilisation Division,"British High Commission, Pak",400140450,"4,892.37"
DFID,DFID,28/01/2011,"Property Repairs, Maintenance & Alterations",Western Asia and Stabilisation Division,"British High Commission, Pak",400140450,307.72
DFID,DFID,28/01/2011,"Property Repairs, Maintenance & Alterations",Western Asia and Stabilisation Division,"British High Commission, Pak",400140450,"21,227.81"
DFID,DFID,28/01/2011,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400140458,"67,606.58"
DFID,DFID,28/01/2011,Technical & Advisory services,West and Southern Africa,OPTIONS CONSULTANCY SERVICES LIMITED,400140459,"72,289.59"
DFID,DFID,28/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400140474,"846,330.27"
DFID,DFID,31/01/2011,Technical & Advisory services,East and Central Africa,BMB  MOTT  MACDONALD,400140477,"123,952.54"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,The Tropical Health and Education Trust,400140481,"107,985.00"
DFID,DFID,31/01/2011,Accomodation costs,West and Southern Africa,Cachez Turnkey Projects,400140487,"29,128.38"
DFID,DFID,31/01/2011,Accomodation costs,West and Southern Africa,Cachez Turnkey Projects,400140487,"29,128.39"
DFID,DFID,28/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400140496,"2,337,833.45"
DFID,DFID,28/01/2011,Aid to partner government,Asia Division,THE CROWN AGENTS,400140496,"1,258,833.40"
DFID,DFID,31/01/2011,Aid to international organisations,Policy and Research Directorate,International Tropical Timber Organization (US Dollar Account),400140504,"67,624.54"
DFID,DFID,28/01/2011,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS GBP,400140522,"41,250.00"
DFID,DFID,28/01/2011,Technical & Advisory services,Policy and Research Directorate,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,400140532,"46,922.77"
DFID,DFID,28/01/2011,Research & Development,Policy and Research Directorate,THE UNIVERSITY OF MANCHESTER,400140535,"320,244.56"
DFID,DFID,28/01/2011,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400140538,"52,149.00"
DFID,DFID,28/01/2011,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400140541,"118,187.72"
DFID,DFID,28/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,INSTITUTE OF DEV  STUDIES UNIVER,400140548,"796,087.70"
DFID,DFID,28/01/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400140551,"500,000.00"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,West and Southern Africa,SAVE THE CHILDREN UK,400140678,"44,444.12"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,SCIDEV.NET,400140684,"100,000.00"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Triple Line Consulting Limited,400140688,"311,936.11"
DFID,DFID,31/01/2011,Aid to international organisations,International Relations Division, OECD,400140696,"183,750.00"
DFID,DFID,31/01/2011,Medical & Health Supplies/Services,West and Southern Africa,THE CROWN AGENTS,400140699,"171,399.28"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,Communications Division,COMMONWEALTH BROADCASTING ASSOCIATIO,400140708,"95,603.89"
DFID,DFID,31/01/2011,Aid to civil society organisations / NGOs,Asia Division,MAF AIR SUPPORT BANGLADESH,400140711,"55,000.00"
DFID,DFID,31/01/2011,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400140717,"81,815.88"
DFID,DFID,31/01/2011,Technical & Advisory services,Communications Division,CHRISTIAN AID,400140727,"132,419.45"
DFID,DFID,31/01/2011,Technical & Advisory services,Communications Division,CHRISTIAN AID,400140727,"11,058.25"
DFID,DFID,31/01/2011,Aid to international organisations,West and Southern Africa, UNICEF,400140765,"4,555,110.00"
DFID,DFID,31/01/2011,Technical & Advisory services,Asia Division,THE CROWN AGENTS,400140772,"76,934.44"
DFID,DFID,31/01/2011,Aid to international organisations,Policy and Research Directorate,  UNFPA,400140774,"127,479.43"
DFID,DFID,31/01/2011,Auditors Renumeration,West and Southern Africa,Baker Tilly Nigeria,400140777,"50,519.27"
DFID,DFID,31/01/2011,Aid to international organisations,West and Southern Africa, UNICEF,400140782,"940,000.00"
DFID,DFID,31/01/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TCI Government,400140802,"3,100,000.00"
,,01/01/2011,Accomodation costs,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400135734,"-25,432.73"
,,01/01/2011,Medical & Health Supplies/Services,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400135734,90.97
,,01/01/2011,Medical & Health Supplies/Services,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400135734,272.66
DFID,DFID,13/01/2011,Staff training & Conferences,Asia Division,Natwest Government Procurement Card,100034,115.62
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Asia Division,Natwest Government Procurement Card,100034,132.26
DFID,DFID,13/01/2011,Communications,Business Solutions Division Level,Natwest Government Procurement Card,100034,392.19
DFID,DFID,13/01/2011,Books & Publications,Business Solutions Division Level,Natwest Government Procurement Card,100034,105.9
DFID,DFID,13/01/2011,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100034,"18,921.52"
DFID,DFID,13/01/2011,Hardware,Business Solutions Division Level,Natwest Government Procurement Card,100034,"5,542.42"
DFID,DFID,13/01/2011,Software,Business Solutions Division Level,Natwest Government Procurement Card,100034,"2,428.88"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Business Solutions Division Level,Natwest Government Procurement Card,100034,"3,428.21"
DFID,DFID,13/01/2011,Staff training & Conferences,Business Solutions Division Level,Natwest Government Procurement Card,100034,"2,585.30"
DFID,DFID,13/01/2011,Subscriptions,Business Solutions Division Level,Natwest Government Procurement Card,100034,"1,372.40"
DFID,DFID,13/01/2011,Contract & Agency Staff,Communications Division,Natwest Government Procurement Card,100034,"2,543.84"
DFID,DFID,13/01/2011,Office Equipment - Purchases,Communications Division,Natwest Government Procurement Card,100034,"17,622.65"
DFID,DFID,13/01/2011,Hardware ,East and Central Africa,Natwest Government Procurement Card,100034,110.45
DFID,DFID,13/01/2011,Office Equipment ,East and Central Africa,Natwest Government Procurement Card,100034,349
DFID,DFID,13/01/2011,"Printing, Stationary & Postage",East and Central Africa,Natwest Government Procurement Card,100034,516.5
DFID,DFID,13/01/2011,Consumables,East and Central Africa,Natwest Government Procurement Card,100034,340.19
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,East and Central Africa,Natwest Government Procurement Card,100034,204.12
DFID,DFID,13/01/2011,Staff training & Conferences,East and Central Africa,Natwest Government Procurement Card,100034,560.71
DFID,DFID,13/01/2011,Staff training & Conferences,Evaluation Department,Natwest Government Procurement Card,100034,18.5
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Natwest Government Procurement Card,100034,"1,003.10"
DFID,DFID,13/01/2011,Staff training & Conferences,Finance and Corporate Performance Division,Natwest Government Procurement Card,100034,"1,199.92"
DFID,DFID,13/01/2011,Subscriptions,Finance and Corporate Performance Division,Natwest Government Procurement Card,100034,447.19
DFID,DFID,13/01/2011,Books & Publications,Human Resources Division,Natwest Government Procurement Card,100034,88.13
DFID,DFID,13/01/2011,Accomodation costs,Human Resources Division,Natwest Government Procurement Card,100034,687.13
DFID,DFID,13/01/2011,Clothing & Uniforms,Human Resources Division,Natwest Government Procurement Card,100034,16
DFID,DFID,13/01/2011,Communications,Human Resources Division,Natwest Government Procurement Card,100034,44.82
DFID,DFID,13/01/2011,Office Equipment ,Human Resources Division,Natwest Government Procurement Card,100034,"2,024.91"
DFID,DFID,13/01/2011,"Printing, Stationary & Postage",Human Resources Division,Natwest Government Procurement Card,100034,"2,950.03"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Human Resources Division,Natwest Government Procurement Card,100034,408.44
DFID,DFID,13/01/2011,Furniture & Fittings,Human Resources Division,Natwest Government Procurement Card,100034,35.72
DFID,DFID,13/01/2011,Staff training & Conferences,Human Resources Division,Natwest Government Procurement Card,100034,"4,218.80"
DFID,DFID,13/01/2011,Contract & Agency Staff,International Finance Division,Natwest Government Procurement Card,100034,"1,829.05"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,International Finance Division,Natwest Government Procurement Card,100034,784.64
DFID,DFID,13/01/2011,Staff training & Conferences,International Relations Division,Natwest Government Procurement Card,100034,"2,021.42"
DFID,DFID,13/01/2011,Contract & Agency Staff,International Relations Division,Natwest Government Procurement Card,100034,"1,745.55"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,International Relations Division,Natwest Government Procurement Card,100034,145.89
DFID,DFID,13/01/2011,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100034,-98.96
DFID,DFID,13/01/2011,Contract & Agency Staff,Policy and Research Directorate,Natwest Government Procurement Card,100034,"24,023.98"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Policy and Research Directorate,Natwest Government Procurement Card,100034,"1,708.68"
DFID,DFID,13/01/2011,Communications,Policy and Research Directorate,Natwest Government Procurement Card,100034,329.07
DFID,DFID,13/01/2011,Subscriptions,Policy and Research Directorate,Natwest Government Procurement Card,100034,323
DFID,DFID,13/01/2011,Staff training & Conferences,Policy and Research Directorate,Natwest Government Procurement Card,100034,"5,108.10"
DFID,DFID,13/01/2011,Contract & Agency Staff,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,"9,784.07"
DFID,DFID,13/01/2011,Consumables,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,339.58
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,771.76
DFID,DFID,13/01/2011,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,"1,100.71"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Top Management Group,Natwest Government Procurement Card,100034,87.97
DFID,DFID,13/01/2011,Communications,West and Southern Africa,Natwest Government Procurement Card,100034,606.31
DFID,DFID,13/01/2011,Accomodation costs,West and Southern Africa,Natwest Government Procurement Card,100034,"1,030.27"
DFID,DFID,13/01/2011,Contract & Agency Staff,West and Southern Africa,Natwest Government Procurement Card,100034,"1,952.71"
DFID,DFID,13/01/2011,Consumables,West and Southern Africa,Natwest Government Procurement Card,100034,591.16
DFID,DFID,13/01/2011,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100034,50.89
DFID,DFID,13/01/2011,Office Equipment ,West and Southern Africa,Natwest Government Procurement Card,100034,"10,333.14"
DFID,DFID,13/01/2011,"Printing, Stationary & Postage",West and Southern Africa,Natwest Government Procurement Card,100034,22.33
DFID,DFID,13/01/2011,Hardware,West and Southern Africa,Natwest Government Procurement Card,100034,"1,030.28"
DFID,DFID,13/01/2011,"Property Repairs, Maintenance & Alterations",West and Southern Africa,Natwest Government Procurement Card,100034,40.15
DFID,DFID,13/01/2011,Vehicle Running Costs,West and Southern Africa,Natwest Government Procurement Card,100034,402.47
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,West and Southern Africa,Natwest Government Procurement Card,100034,"10,506.93"
DFID,DFID,13/01/2011,Subscriptions,West and Southern Africa,Natwest Government Procurement Card,100034,13.07
DFID,DFID,13/01/2011,Books & Publications,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,247.7
DFID,DFID,13/01/2011,Vehicle Running Costs,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,285.55
DFID,DFID,13/01/2011,Contract & Agency Staff,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,"11,283.95"
DFID,DFID,13/01/2011,Office Equipment ,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,554.3
DFID,DFID,13/01/2011,"Printing, Stationary & Postage",Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,"2,959.11"
DFID,DFID,13/01/2011, Consumables,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,"1,102.92"
DFID,DFID,13/01/2011,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,"4,063.20"
DFID,DFID,13/01/2011,Staff training & Conferences,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,"1,124.56"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Travel Group,6000039,"16,957.18"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Travel Group,6000039,"12,619.71"
DFID,DFID,21/01/2011,Hotels - Accommodation only,Communications Division,Hogg Robinson Travel Group,6000039,"5,436.96"
DFID,DFID,21/01/2011,Hotels - Accommodation only,East and Central Africa,Hogg Robinson Travel Group,6000039,"31,211.28"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Travel Group,6000039,"3,125.07"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Travel Group,6000039,"10,637.08"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Travel Group,6000039,"14,899.54"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Travel Group,6000039,"5,070.50"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Travel Group,6000039,"14,492.43"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Travel Group,6000039,"8,053.57"
DFID,DFID,21/01/2011,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Travel Group,6000039,"33,345.83"
