Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number
,,01/02/2017,SpHAs Programme Revenue Parliamentary Funding,Central Technical,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-22328,21000000,,NE1 6SN,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-22327,3000000,,SE1 7NT,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS MIR033,HAFS-22326,2500000,,,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,HUMAN TISSUE AUTHORITY (HTA033),HAFS-22325,276000,,,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,HEALTH RESEARCH AUTHORITY,HAFS-22323,1100000,,SE1 6LH,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,HEALTH EDUCATION ENGLAND T1510,HAFS-22322,450000000,,LS1 4PL,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,CARE QUALITY COMMISSION (CQC) CQC033,HAFS-22321,8000000,,,,,PUBLIC,
,,21/02/2017,Outsourcing Contract,Acute Care and Workforce,PUBLIC HEALTH ENGLAND PHE033,6251231,63009,"Evaluation of 2016/17 Be Clear on Cancer campaigns - delivery of Q1, Q2, Q3 and Q4 deliverables set out in MOU with the National Cancer Registration and Analysis Service (formerly National Cancer Intelligence Network)",SW1W 9SZ,,,PUBLIC,
,,17/02/2017,IT minor costs non capital,Acute Care and Workforce,MID ESSEX HOSPITAL SERVICES NHS TRUST,ME2000096703,12643.9,LSP Lorenzo - cap 16/17,CM8 2TL,,,PUBLIC,
,,16/02/2017,Provisions cash payment,Acute Care and Workforce,NHS INJURY BENEFITS SCHEME,ERS-568858-134541,4071998.24,"Injury Allowance Recharge Payment, Jan 17",FY7 8LG,,,PUBLIC,
,,08/02/2017,Policy Payments,Acute Care and Workforce,NHS PENSIONS AGENCY,17343,1741229.13,Injury Benefits Liabilities (SHA & PCT Legacy) 2016-17,FY7 8LG,,,PUBLIC,
,,27/02/2017,Research & development,"Science, Research & Evidence",SQW LTD,18118,96246,PROJECTS,CB4 9ZR,,,SME,
,,24/02/2017,Research & development,"Science, Research & Evidence",NPL MANAGEMENT LTD,130960,97947.43,Invention for Innovation,TW11 0LW,,,LARGE,
,,20/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117245,343236.67,Information Systems,SG8 6DP,,,LARGE,
,,20/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117245,1499.33,Information Systems,SG8 6DP,,,LARGE,
,,14/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117227,31009.8,Information Systems,SG8 6DP,,,LARGE,
,,14/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10116093,164640,Information Systems,SG8 6DP,,,LARGE,
,,13/02/2017,Research & development,"Science, Research & Evidence",RAND EUROPE CIC,17113/11116-64,62626.52,PROJECTS,CB4 1YG,,,LARGE,
,,13/02/2017,Research & development,"Science, Research & Evidence",RAND EUROPE CIC,17112/10073-82,53787.77,PROJECTS,CB4 1YG,,,LARGE,
,,13/02/2017,Research & development,"Science, Research & Evidence",Enigma Diagnostics Ltd,1000058,70033.5,Invention for Innovation,SP4 0JQ,,,SME,
,,09/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117246,158109.02,Information Systems,SG8 6DP,,,LARGE,
,,09/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117215,30842.4,Information Systems,SG8 6DP,,,LARGE,
,,09/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117214,164640,Information Systems,SG8 6DP,,,LARGE,
,,08/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117487,30158.4,Information Systems,SG8 6DP,,,LARGE,
,,08/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117478,30842.4,Information Systems,SG8 6DP,,,LARGE,
,,08/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117477,164640,Information Systems,SG8 6DP,,,LARGE,
,,03/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117457,46733.4,Information Systems,SG8 6DP,,,LARGE,
,,01/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10117213,42683.4,Information Systems,SG8 6DP,,,LARGE,
,,01/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10116644,30842.4,Information Systems,SG8 6DP,,,LARGE,
,,01/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10116643,164640,Information Systems,SG8 6DP,,,LARGE,
,,01/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10116641,52860,Information Systems,SG8 6DP,,,LARGE,
,,01/02/2017,Outsourcing Contract,"Science, Research & Evidence",PA CONSULTING SERVICES LTD,10116640,59768.4,Information Systems,SG8 6DP,,,LARGE,
,,28/02/2017,Contractor/Staff Substitution,Global and Public Health,CAPITA BUSINESS SERVICES LTD CL1 ONLY,LO10180836,61509.67,Worker Name:Mark Prunty     Start date:1/4/2016    End date:31/03/2017 Alcohol and Drugs Senior Medical Officer,,,,LARGE,
,,23/02/2017,Outsourcing Contract,Global and Public Health,MULTI RESOURCE MARKETING LTD,133505,44424.39,Healthy Start Reimbursement Unit (HSRU) - 2015-16 to 2017-18,LE16 9NR,,,SME,
,,21/02/2017,Revenue Grants to non-profit institutions,Global and Public Health,The British Association of Cosmetic Nurses,ERS-21-FEB-17-134681,25000,2016/026 British Association of Cosmetic Nurses - Set up cost for the Joint Council for Cosmetic Practitioners,BS1 6DZ,,,PUBLIC,
,,21/02/2017,Outsourcing Contract,Global and Public Health,SERCO LTD,91342445,209867.65,Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,,,LARGE,
,,21/02/2017,Outsourcing Contract,Global and Public Health,DHL Supply Chain Limited,23001047,34593,DHL Supply Chain - School Fruit Vegetable Scheme (SFVS) - Management Fee 2016/17 - 1st June 2016 to 31st March 2017,MK9 1EQ,,,LARGE,
,,20/02/2017,Outsourcing Contract,Global and Public Health,WIDER PLAN LTD,WP3001402,46035,Nursery Milk Reimbursement Unit (NMRU) - 2016/17 to 2018/19,B96 6EW,,,SME,
,,20/02/2017,Outsourcing Contract,Global and Public Health,DHL Supply Chain Limited,23000983,34593,DHL Supply Chain - School Fruit Vegetable Scheme (SFVS) - Management Fee 2016/17 - 1st June 2016 to 31st March 2017,MK9 1EQ,,,LARGE,
,,20/02/2017,Outsourcing Contract,Global and Public Health,DHL Supply Chain Limited,23000957,34593,DHL Supply Chain - School Fruit Vegetable Scheme (SFVS) - Management Fee 2016/17 - 1st June 2016 to 31st March 2017,MK9 1EQ,,,LARGE,
,,27/02/2017,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584225144,35983,WR1043-02 - 39 Victoria Street Building - DH Accommodation Move - IT Project,WS11 0JA,,,LARGE,
,,21/02/2017,Storage costs,Finance and Group Operations,STOR-A-FILE LTD,3776,322.66,File Storage and retrieval Account 0404.SAF - South Staffordshire PCT (PO528116),LE7 1PD,,,SME,
,,21/02/2017,Storage costs,Finance and Group Operations,STOR-A-FILE LTD,3776,23054.11,File Storage and retrieval Account 0404.SAF - South Staffordshire PCT,LE7 1PD,,,SME,
,,21/02/2017,Consultancy/Professional Advice,Finance and Group Operations,PINSENT MASONS LLP,6300461,65000,Pinsent Masons LLP - Project Florence - Email from Susan Ribeiro to Tako Fri 16/12/2016 11:13,LS1 5AB,,,LARGE,
,,21/02/2017,Consultancy/Professional Advice,Finance and Group Operations,DELOITTE,1111426912,60000,Professional financial advice on Project Florence,MK9 1FD,,,LARGE,
,,21/02/2017,Consultancy/Professional Advice,Finance and Group Operations,DELOITTE,1111426626,95000,Professional financial advice on Project Florence,MK9 1FD,,,LARGE,
,,21/02/2017,Consultancy/Professional Advice,Finance and Group Operations,DELOITTE,1111426320,95000,Professional financial advice on Project Florence,MK9 1FD,,,LARGE,
,,20/02/2017,Outsourcing Contract,Finance and Group Operations,CELERIS GROUP LTD,011,27000,PEPPOL/Celeris Phase 3 engagement,WC1B 3HH,,,SME,
,,20/02/2017,Radio communications,Finance and Group Operations,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-520,2182924.57,April 16 - March 17 Core Service Charges,SL1 2EJ,,,LARGE,
,,20/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442437RI,26925.66,Skipton - Central FM Costs Apr 2016 - Mar 2017 - re cc19182,SO53 3YE,,,LARGE,
,,20/02/2017,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442432RI,1679.41,"Security Fixed Costs Apr 2016 - Mar 2017 - PRH @ £1,679.41 mthly",SO53 3YE,,,LARGE,
,,20/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442432RI,7880.87,"FM - Fixed Costs from Apr 2016 - Mar 2017 - PRH @ £7,880.87 mthly",SO53 3YE,,,LARGE,
,,20/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442432RI,7810.58,"Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - PRH @ £7,810.58 mthly",SO53 3YE,,,LARGE,
,,20/02/2017,IT minor costs non capital,Finance and Group Operations,HITACHI SOLUTIONS EUROPE LTD,1-UK01003762,73960.9,Hitachi Solutions Europe Ltd - M1 mobilisation inception phase completion phase 1 funding,EC2Y 9HT,,,LARGE,
,,17/02/2017,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442442RI,32426.8,"Security Fixed Costs Apr 2016 - Mar 2017 - WEL @ £32,426.80 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442442RI,18347.66,"FM - Fixed Costs from Apr 2016 - Mar 2017 - WEL @ £18,347.66 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442442RI,22580.37,"Cleaning Fixed Costs Apr 2016 - Mar 2017 - WEL @ £22,580.37 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442442RI,45926.1,"Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - WEL @ £45,926.10 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442440RI,30570.97,"Security Fixed Costs Apr 2016 - Mar 2017 - SKH @ £30,570.97 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442440RI,23071.6,"FM - Fixed Costs from Apr 2016 - Mar 2017 - SKH @ £23,071.60 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442440RI,25617.08,"Cleaning Fixed Costs Apr 2016 - Mar 2017 - SKH @ £25,617.08 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442440RI,51220.18,"Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - SKH @ £51,220.18 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442441RI,53350.5,"Security Fixed Costs Apr 2016 - Mar 2017 - RH @ £53,350.50 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442441RI,32547.81,"FM - Fixed Costs from Apr 2016 - Mar 2017 - RH  @ £32,547.81 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442441RI,32174.81,"Cleaning Fixed Costs Apr 2016 - Mar 2017 - RH @ £32,174.81 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442441RI,53765.57,"Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - RH @ £53,765.57 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442443RI,5048.16,"FM - Fixed Costs from Apr 2016 - Mar 2017 - CQC @ £5,048.16 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442443RI,3961.69,"Cleaning Fixed Costs Apr 2016 - Mar 2017 - CQC @ £3,961.69 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00442443RI,16087.75,"Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - CQC @ £16,087.75 mthly",SO53 3YE,,,LARGE,
,,17/02/2017,Contractor/Staff Substitution,Finance and Group Operations,PRICEWATERHOUSECOOPERS LLP,1354673964,36486,Finance Support in the transition during DH 2020 = £997 per day for 23 days for 08.11.16 - 18.12.16 (4 Days per Week) including travel and subsistence expenses,SE1 2RD,,,LARGE,
,,17/02/2017,Building repairs & maintenance,Finance and Group Operations,Willmott Dixon Interiors Limited,083283,146400,39VS - Construction Costs,EC4A 4HJ,,,LARGE,
,,16/02/2017,Utilities,Finance and Group Operations,EDF ENERGY PLC,000002546870,26352.83,"Wellington House - Electricity Charges from April 2016 - March 2017 @ £30,548 monthly",PL3 5XQ,,,LARGE,
,,16/02/2017,Utilities,Finance and Group Operations,EDF ENERGY PLC,000002565914,44224.76,"Skipton House - Electricity Charges from April 2016 - March 2017 @ £48,167 monthly",PL3 5XQ,,,LARGE,
,,16/02/2017,Utilities,Finance and Group Operations,EDF ENERGY PLC,000002545779,32329.79,"Richmond House - Electricity Charges from April 2016 - March 2017 @ £21,667 monthly",PL3 5XQ,,,LARGE,
,,15/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00440304RI,45273.56,NHSE - SKH 3rd Floor EPPR Suite,SO53 3YE,,,LARGE,
,,15/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00440299RI,87708.34,Richmond House – Heritage - Masonry Repairs Below Balcony,SO53 3YE,,,LARGE,
,,10/02/2017,Conferences & seminars,Finance and Group Operations,CALDER CONFERENCES LTD,217967,37595,The Kings Fund - Provision of event venue hire for 14th and 15th November 2016 -,LS16 6RF,,,SME,
,,10/02/2017,Radio communications,Finance and Group Operations,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-521,310602.42,April 16 - March 17 CCN Charges,SL1 2EJ,,,LARGE,
,,10/02/2017,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584226585,42502,WR1043-02 - 39 Victoria Street Building - DH Accommodation Move - IT Project,WS11 0JA,,,LARGE,
,,08/02/2017,Professional fees,Finance and Group Operations,PRICEWATERHOUSECOOPERS LLP,1354701504,20693.55,DH ALB MHRA Internal Audit review work,E14 9SQ,,,LARGE,
,,08/02/2017,Professional fees,Finance and Group Operations,PRICEWATERHOUSECOOPERS LLP,1354701504,3405.82,DH ALB MHRA Internal Audit review work,E14 9SQ,,,LARGE,
,,08/02/2017,Professional fees,Finance and Group Operations,PRICEWATERHOUSECOOPERS LLP,1354701504,2173.71,DH ALB MHRA Internal Audit Review Work,E14 9SQ,,,LARGE,
,,08/02/2017,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584226545,30080.37,Xerox Managed Print Service  from Apr 16 – Mar 17,WS11 0JA,,,LARGE,
,,08/02/2017,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK LTD,TD08056-TD08056,25275.36,File Storage and retrieval for EMD91,EH54 5DL,,,LARGE,
,,02/02/2017,Publicity & advertising,Finance and Group Operations,Fluent Interaction Ltd,FI_970_DOH,25945,Website audience research project,EC1M 5RD,,,SME,
,,01/02/2017,Outsourcing Contract,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584225922,69465.48,FY - 2016/17 -  IMS3 - Telephony - Managed Agency Service (MAS) - payment to 3rd party telephony suppliers,WS11 0JA,,,LARGE,
,,01/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00440974ARI,21221.71,"Skipton House - FM Variable Building Maintenance Works FY2016/2017 @ £41,666.66 mthly profile",SO53 3YE,,,LARGE,
,,01/02/2017,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00440977ARI,24702.16,"Richmond House - Emcor FM Variable Building Maintenance Works FY2016/2017 @ £50,000 mthly profile",SO53 3YE,,,LARGE,
,,27/02/2017,Essential Meds SPG - Additions,Community Care,SIGMA PHARMACEUTICALS PLC,I919153,56000,,,,,LARGE,
,,24/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC034,1036240.78,Revenue 16/17 GPSOC TPP - Revenue charges for the Period Commencing 01/01/2017 - 31/03/2017 System support charges Training Charges Utilisation charges Interface Mechanism charges Pairing Assurance service charges Development charges Host,LS18 5TN,,,SME,
,,24/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC034,10000,Capital 16/17 GPSOC TPP - FY 1617 Capital charges for the Period Commencing 01/01/2017 -31/03/2017 Migration Charges National Functionality Deployment Development Charges,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOCSP001,62297.77,"Revenue 2016/17 TPP GPSoC Replacement: System support charges,Training Charges, Utilisation charges, Interface Mechanism charges, Pairing Assurance service charges, Development charges, Hosting service charges",LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033C,139499.94,Revenue 2016/17 TPP GPSoC Replacement - Patient Facing Services Rosu Payments,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033B,418322.74,Capital 16/17 GPSOC TPP - Capital Licence  charges for TPP Docman,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033B,489140.76,Capital 16/17 GPSOC TPP - Capital Licence  charges for TPP Appointment,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033B,32535.06,Revenue 2016/17 GPSOC TPP -Revenue charge TPP DocMgt Support & Maintenance LSP's transfers to GPSoC,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033B,33257.83,Revenue 2016/17 TPP GPSOC - Revenue  charges for TPP Appointments from April to Dec 16,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,1099410.88,"Revenue 2016/17 TPP GPSoC Replacement: System support charges,Training Charges, Utilisation charges, Interface Mechanism charges, Pairing Assurance service charges, Development charges, Hosting service charges",LS18 5TN,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,10952.79,Capital 16/17 GPSOC TPP - Principal Main Licence  Inclusive of  LSP Transfer  Licence,LS18 5TN,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,10000,Capital 2016/17 TPP GPSoC Replacement: Capital cost for interim payment covering April and May 16,LS18 5TN,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,3422.21,"Capital 2016/17 TPP GPSoC Replacement: Migration Charges, National Functionality Deployment, Development Charges",LS18 5TN,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,2682265.14,Capital 16/17 GPSOC TPP - FY 1617 Capital charges for the Period Commencing 01/01/2017 -31/03/2017 Migration Charges National Functionality Deployment Development Charges,LS18 5TN,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC033A,0.1,,LS18 5TN,,,SME,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015684,1756730.33,Revenue 16/17 GPSOC EMIS -Development Capital-PDS Development Capital-SCR National Services-Deployment GP2GP National Services-Deployment SCR National Services-Deployment EPS2 System Migration Charges New Software & Upgrades,Yeadon,,,LARGE,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015467,227250,Revenue 2016/17 EMIS GPSoC Replacement - Patient Facing Services Rosu Payments,LS19 7BY,,,LARGE,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015464,145947.66,"Revenue 2016/17 EMIS GPSoC R: Charges for the Period Commencing 01/04/2016 to 31/03/17. System support charges, Training Charges, Interface Mechanism charges, Pairing Assurance service charges, Hosting service charges",LS19 7BY,,,LARGE,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015464,36852.19,"Capital 2016/17 EMIS GPSoC R: Charges for the Period Commencing 01/04/2016 to 31/03/17. Migration Charges, National Functionality Deployment, Development Charges",LS19 7BY,,,LARGE,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015464,85168.21,Capital 16/17 GPSOC EMIS - Capital charges for the Period 30/09/2016 to 31/12/2016 Migration Charges National Functionality Deployment Development Charges,LS19 7BY,,,LARGE,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015274,0,Revenue 16/17 GPSOC EMIS -Development Capital-PDS Development Capital-SCR National Services-Deployment GP2GP National Services-Deployment SCR National Services-Deployment EPS2 System Migration Charges New Software & Upgrades,Yeadon,,,LARGE,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015274,30000,Revenue 2016/17 GPSoC Replacement EMIS - Charges for the Period Commencing 01/04/2016 to 31/05/2016 System support charges Pairing Assurance service charges Hosting service charges Interface Mechanism service charges,Yeadon,,,LARGE,
,,23/02/2017,Service charge,Community Care,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV015272,55604,Revenue 2016/17 GPSoC Replacement EMIS - Charges for the Period Commencing 01/04/2016 to 31/05/2016 System support charges Pairing Assurance service charges Hosting service charges Interface Mechanism service charges,LS19 7BY,,,LARGE,
,,23/02/2017,Service charge,Community Care,PCTI Solutions Limited,58830,139554.89,Revenue 2016/17 PCTI GPSoC R: Subsidiary Module Software and Support Charges,WF10 5QU,,,SME,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,PCTI Solutions Limited,58830,602982.99,Capital 16/17 GPSOC PCTI - Capital charges for the Period Commencing 01/01/2016 - 31/03/2017 Migration Charges National Functionality Deployment Development Charges,WF10 5QU,,,SME,
,,23/02/2017,Service charge,Community Care,PCTI Solutions Limited,58695,133000,Revenue 2016/17 PCTI GPSoC R: Subsidiary Module Software and Support Charges,WF10 5QU,,,SME,
,,23/02/2017,Service charge,Community Care,IN PRACTICE SYSTEMS LTD,432645,1152003.84,"Revenue 2016/17 INPS GPSoC R: System support charges, Training Charges, Utilisation charges, Interface Mechanism charges, Pairing Assurance service charges, Development charges, Hosting service charges",SW8 3QJ,,,LARGE,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,IN PRACTICE SYSTEMS LTD,432645,639431.09,Capital 16/17 GPSOC INPS - Capital charges for the Period Commencing 01/01/20/17 -31/03/2017 Migration Charges National Functionality Deployment Development Charges ,SW8 3QJ,,,LARGE,
,,23/02/2017,Addition Clearing - SW LIC,Community Care,IN PRACTICE SYSTEMS LTD,432645,20461.2,"Capital 2016/17 INPS GPSoC R: Migration Charges, National Functionality Deployment, Development Charges",SW8 3QJ,,,LARGE,
,,23/02/2017,Service charge,Community Care,PAERS Ltd,1617-007,24000,Revenue 16/17 PAERS GPSOC - Patient  facing services covering Jan to March 17,LN9 6QB,,,SME,
,,21/02/2017,Storage costs,Community Care,LEO LABORATORIES LTD,GB30101002,224939.99,,,,,LARGE,
,,20/02/2017,Travel & subsistence staff,Community Care,THE INNOVATION UNIT LTD,1459,30000,Support organisation for the Named Social Worker pilot programme,N1 6AH,,,SME,
,,17/02/2017,Service charge,Community Care,CSC COMPUTER SCIENCES LTD,5201476236,116878,Revenue: 2015/16 LSP NME CSC - Non Lorenzo,PR1 8UQ,,,LARGE,
,,17/02/2017,Service charge,Community Care,CSC COMPUTER SCIENCES LTD,5201476235,116878,Revenue: 2015/16 LSP NME CSC - Non Lorenzo,PR1 8UQ,,,LARGE,
,,16/02/2017,Essential Meds SPG - Additions,Community Care,BRISTOL LABORATORIES LTD,9104242,59793.8,,,,,LARGE,
,,10/02/2017,Storage costs,Community Care,WOCKHARDT UK LTD,2300000078,29695.57,,,,,LARGE,
,,08/02/2017,Outsourcing Contract,Community Care,GFK UK LTD PREVIOUSLY GFK NOP,8272021885,33600,Gfk Social Research - Quantitative survey and interviews,E14 5LQ,,,LARGE,
,,06/02/2017,Essential Meds SPG - Additions,Community Care,MYLAN,1800000005,37791,,,,,LARGE,
,,03/02/2017,Essential Meds SPG - Additions,Community Care,SIGMA PHARMACEUTICALS PLC,I532301,28100,,,,,LARGE,
,,03/02/2017,Storage costs,Community Care,B BRAUN MEDICAL LTD,328378701,42450.05,,,,,LARGE,
,,03/02/2017,Service charge,Community Care,Informatica Systems Ltd,INV-0142,19554.93,Revenue 2016/17 Informatica GPSOC - Revenue charges for the Period Commencing  01/04/2016 to 31/12/2016 Subsidiary Module  Appointments and Decision support,RH4 9JD,,,SME,
,,03/02/2017,Addition Clearing - SW LIC,Community Care,Informatica Systems Ltd,INV-0142,19129.82,Capital 16/17 GPSOC Informatica - Capital  charges for the Period Commencing  01/01/2017 to 31/03/2017 Subsidiary Module  Appointments and Decision support,RH4 9JD,,,SME,
,,03/02/2017,Service charge,Community Care,DXS UK LTD,23204,159758.9,Revenue 2016/17 GPSoC Replacement DXS - Charges for the Period Commencing 01/04/2016 to 31/12/16 System Support and Maintenance Charges,GU10 4PS,,,SME,
