Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,19.68,"Plantronics ""BlackWire C310-M"" headset with microphone"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1111595,"27,408.00",CCN L-R 3652-02-Upgrade to COLIN Vs 2.0
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1112128,"63,750.00","EA - ICT Architecture Vision,Architecture Definition Document,Architecture Gap Analysis,Produce delivery roadmaps,Map capabilities back to EARM,Produce architectural models, Produce channels strategy,Produce system-to-system (B2B) exchange"
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1112128,"12,750.00","EA - ICT Architecture Vision,Architecture Definition Document,Architecture Gap Analysis,Produce delivery roadmaps,Map capabilities back to EARM,Produce architectural models, Produce channels strategy,Produce system-to-system (B2B) exchange"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,107.66,BlackBerry (EE (formerly Orange)) - Touchscreen
Ministry of Justice,MoJ HQ,01/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,23364,"47,197.00",Support Services for CJSE Services Operational Security; CJSE/CJSM Services Accreditation; CJSE & CJSM Transformation (Transition) IA; Legacy Web Hosting Environment; Cross MoJ Accreditation; ACOCAO Accreditation
Ministry of Justice,MoJ HQ,01/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,23364,"9,439.40",Support Services for CJSE Services Operational Security; CJSE/CJSM Services Accreditation; CJSE & CJSM Transformation (Transition) IA; Legacy Web Hosting Environment; Cross MoJ Accreditation; ACOCAO Accreditation
Ministry of Justice,MoJ HQ,01/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,23364,"22,411.00",Support Services for CJSE Services Operational Security; CJSE/CJSM Services Accreditation; CJSE & CJSM Transformation (Transition) IA; Legacy Web Hosting Environment; Cross MoJ Accreditation; ACOCAO Accreditation
Ministry of Justice,MoJ HQ,01/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,23364,"4,482.20",Support Services for CJSE Services Operational Security; CJSE/CJSM Services Accreditation; CJSE & CJSM Transformation (Transition) IA; Legacy Web Hosting Environment; Cross MoJ Accreditation; ACOCAO Accreditation
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Standard
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,DETICA LTD,1114193,"217,456.67",G-Cloud III service identification number: 3.G3.166.043 The Information Assurance Service.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,DETICA LTD,1114193,"13,800.00","""G-Cloud III service identification number: 3.G3.166.043 The Information Assurance Service. """
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,DETICA LTD,1114193,"2,760.00",G-Cloud III service identification number: 3.G3.166.043 The Information Assurance Service.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,DETICA LTD,1114193,"43,491.33","""G-Cloud III service identification number: 3.G3.166.043 The Information Assurance Service. """
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1111546,"145,783.93",ICT Other (Schedule)
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1111546,"144,556.75",ICT Other (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,826.00,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,826.00,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,826.00,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,826.00,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"1,344.00",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"2,230.00",Emergency  Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"1,344.00",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,587.22,ZoomText Magnifier/Reader
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,21.38,Return unwanted device or broken/faulty device
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"2,748.00",Emergency Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"1,652.00",Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,51.56,New IPT Mobility account with voicemail account 11-20 Devices
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,687.96,Kurzweil 1000 (OCR product)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,826.00,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"2,230.00",Emergency  Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1111595,"119,347.00",ICT Printing (Schedule)
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1111595,"402,178.00",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1112184,"2,043,398.04",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1114169,"21,091.00",CCN L-R-3650-04 - PPO and AS Full Transition (MaLI Ref: HQ319)-MaLI Ref: HQ319 - Ongoing BAU Service Charges for Application Maintenance and Support for the CAD and CMS Applications -
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1114169,"117,253.42",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1114169,"2,057,943.21",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1114169,"402,178.00",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1114169,"444,860.80",ICT Printing (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1112033,"21,772.61","Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1112033,"4,354.52","Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1112033,560.27,"Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1112033,-0.04,"Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1114327,"21,818.09","Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1114327,410.84,"Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1114327,"4,363.62","Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ORANGE (EVERYTHING EVERYWHERE LTD),1114327,-0.03,"Value applicable to FY 2013-14. Mobile telephony service provided to the NOMS Estate, based on 4200 mobile connections plus a monthly management charge and usage costs"
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112270,"1,658,381.73",HP NICTS EUC (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1111975,"779,443.61",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1111975,"155,888.72",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1111975,"232,661.00",HP NICTS SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112270,"88,786.72",HP NICTS Network Services (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1111975,"68,913.15",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1111975,"13,782.63",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"682,259.56",HP NICTS Hosting (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"582,113.40",HP NICTS Network Services (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"230,962.36",HP NICTS Security (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"77,432.00",HP NICTS Exit (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"391,473.38",HP NICTS SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1112573,"1,257,171.03",HP NICTS App Maint & Supp (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,24/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1113601,"1,634,682.96",HP NICTS EUC (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1114248,"231,346.37",HP NICTS General (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,I2N LTD,1114254,"25,000.00",IAPS Contract with i2N - Support and Maintenance 1st June 2013 to 31st May 2015 - Replaces 10000037625
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"804,594.29",STERIA OMNI EUC - Desktops (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"169,761.53",STERIA OMNI App Maint & Supp (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"244,599.81",STERIA OMNI App - Licences (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"816,451.16",STERIA OMNI Hosting (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"173,146.96",STERIA OMNI Network - Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"34,629.39",STERIA OMNI Network - Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"61,557.16",STERIA OMNI SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"127,239.82",STERIA OMNI General - Other (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114059,"942,558.90",STERIA OMNI Network Services (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112578,"175,205.50",IBM Ltus Notes v7.0 on Windows
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112578,"35,041.10",IBM Ltus Notes v7.0 on Windows
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HEWLETT PACKARD LTD,1114239,"21,342.50",MOJ-HPSW 107122996751 01.12.2012 30.11.2013 HP LR WebMMediaProBdl 10000VUsr SW E-LTU                                    HP ELA Prison Nomis Licences only               Contract Renewal for Support Account ID: 1071 2299 6751
Ministry of Justice,MoJ HQ,03/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1111810,"236,354.73",CCNS437-02 extends the Steria CJSE Applications Maintenance and Support contract from 1st August 2013 up to a maximum end date of 31st July 2014. This PO covers the cost of the services for the remainder of fin. Year 13/14.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1114378,"21,305.69","""CCNS475 - Datapowers Technical Upgrade 1st August 2013 to 31st March 2014 """
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112990,"23,118.00","Websphere MQ ESE 6.0.2.4 running on SLES 10 FP4 start date 01/08/2013, end date 31/01/2014"
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"34,517.33",Fujitsu Hosting Services - This purchase order covers Hosting line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"36,116.55","Fujitsu Application Services - Licensing, IBM 3rd line apps support for Bichard 7, ATOS apps support for Xhibit Portal & ATOS Qtrly patching of Xhibit Portal"
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"180,729.93","Fujitsu Application Services - Licensing, IBM 3rd line apps support for Bichard 7, ATOS apps support for Xhibit Portal & ATOS Qtrly patching of Xhibit Portal"
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"311,088.56",Fujitsu Hosting Services - This purchase order covers Hosting line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"34,906.33",Fujitsu Security Services - This purchase order covers Security Services line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"46,935.57",Fujitsu SIAM Services - This purchase order covers SIAM line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"144,796.79",Fujitsu Hosting Services - This purchase order covers Hosting line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,17/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1112959,"72,873.99",Fujitsu Hosting Services - This purchase order covers Hosting line items set within the budget  for Fujitsu Services CCN F429-02
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112273,"33,336.50",IBM tivoli Directory Server v 6 0 on Linux -  1st August 2013 to 1st February 2014
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112273,"6,667.30",IBM tivoli Directory Server v 6 0 on Linux -  1st August 2013 to 1st February 2015
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112273,"119,859.00",IBM DB2 UDB v8.x on Linux 1st August 2013 to 1st February 2014
Ministry of Justice,MoJ HQ,10/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1112273,"23,971.80",IBM DB2 UDB v8.x on Linux 1st August 2013 to 1st February 2015
Ministry of Justice,MoJ HQ,21/Oct/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,HOME OFFICE IT,3694,"155,782.83",Consultancy services delivered to the LSC IDP Programme running from April to August 2013 & Consultancy services delivered to the LSC IDP Programme running from 1st January to 31st March 2013
Ministry of Justice,MoJ HQ,21/Oct/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,HOME OFFICE IT,3694,"31,156.57",Consultancy services delivered to the LSC IDP Programme running from April to August 2013 & Consultancy services delivered to the LSC IDP Programme running from 1st January to 31st March 2014
Ministry of Justice,MoJ HQ,21/Oct/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,HOME OFFICE IT,3694,-0.01,Consultancy services delivered to the LSC IDP Programme running from April to August 2013 & Consultancy services delivered to the LSC IDP Programme running from 1st January to 31st March 2015
Ministry of Justice,MoJ HQ,07/Oct/2013 ,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1111874,"25,000.00","A-R-03515-03 - Tender Assessment Database						"
Ministry of Justice,MoJ HQ,24/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1113452,"101,999.22",CCN A-R-01986-22-V03 - Further IDP Implemenation Resources 2013 (one off cost)
Ministry of Justice,MoJ HQ,24/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1113452,"20,399.84",CCN A-R-01986-22-V03 - Further IDP Implemenation Resources 2013 (one off cost)
Ministry of Justice,MoJ HQ,14/Oct/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1112454,"38,687.00","A-R-02707-19-V01-LAA Swing VDI additional interim support						 						"
Ministry of Justice,MoJ HQ,14/Oct/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1112454,"7,737.40","A-R-02707-19-V01-LAA Swing VDI additional interim support						 						"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"156,491.19",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,"43,500.11","A-R-03659-03 - LAA Recovery Island - installation, support & ongoing service - Ongoing IT Support Cost FY 13/14							"
