Ministry of Justice,HMCTS,9-Sep-11,221000-Property Rent and Rates,DZ999-South West Region,CBRE CB RICHARD ELLIS,1738882,"$18,250.00 ",CBRE RENT 3RD FLOORS & 5CPS DUKE KEEP SOUTHAMPTON 29-09-2011 TO 24-12-2011,G2 6UA-CLICOMRE,0,Programme,21,TE128,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,ITEM,,,358321,"$32,102.10 "
Ministry of Justice,HMCTS,9-Sep-11,221000-Property Rent and Rates,DZ999-South West Region,CBRE CB RICHARD ELLIS,1738882,"$18,250.00 ",CBRE RENT 4TH FLOOR & 5 CPS DUKE KEEP SOUTHAMPTON  2-09-2011 TO 24-12-2011,G2 6UA-CLICOMRE,0,Programme,21,TE128,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,ITEM,,,358322,"$32,102.10 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,SJ999-Scotland,JONES LANG LASALLE LTD,1748754,"$18,071.55 ",,E14 5WQ-SERVICE,0,Programme,21,TE164,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,0846-418703/P,"$179,775.30 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,1749349,"$17,979.75 ",,EC4A 4HT,0,Programme,21,FJ108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,562201,"$139,596.90 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LAMBERT SMITH HAMPTON,1731454,"$17,750.00 ",,NG1 7DT,0,Programme,21,GF108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,167794,"$30,776.42 "
Ministry of Justice,HMCTS,6-Sep-11,221000-Property Rent and Rates,DZ999-South West Region,EDDISONS,1733776,"$17,250.00 ",EDDISONS GROUND FLOOR   BLOCK B THE CRESCENT CENTRE TEMPLE BACK 29-09-2011 TO 24-12-2011,WC2H 0AU-RENT,0,Programme,21,TE123,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,ITEM,,,159042,"$34,744.72 "
Ministry of Justice,HMCTS,27-Sep-11,222002-Other Property Costs,SL999-Centralised Frontline,CITY OF LONDON,1757480,"$16,017.97 ",CITY OF LONDON  RPTS SERVICE CHARGE  FROM 29-09-2011 TO 24-12-2011,EC2P 2EJ-RENT,0,Programme,21,TO171,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,561996,"$280,603.69 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MAYFIELD ASSET & PROPERTY MANAGEMENT,1734041,"$15,906.25 ",,W1U 2RU,0,Programme,21,CB108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,55450,"$25,535.03 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,HZ999-North East Region,LAND SECURITIES PROPERTIES LTD,1748844,"$15,862.96 ",,WC2N 5AF##,0,Programme,21,TE129,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,3046842,"$95,177.77 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,DEPARTMENT FOR WORK & PENSIONS (DWP),1740846,"$15,722.05 ",,FY5 3TA,0,Programme,21,DD108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,165208,"$98,553.01 "
Ministry of Justice,HMCTS,23-Sep-11,261000-Fuel and Utilities,GZ999-North West Region,UNITED UTILITIES WATER PLC,481295,"$15,581.82 ",NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12,WA55 1WB,0,Programme,20,GA103,XZ999-Total HMCTS,222141-Utility - Water,ITEM,,,4181736396/29-JUL-2011,"$41,728.87 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,RATCLIFFES,1741314,"$15,522.75 ",,W1K 2QH,0,Programme,21,DE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,36,"$93,136.50 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,FZ999-Midlands Region,ABERDEEN PROPERTY INVESTORS,1748144,"$15,485.25 ",,G2 5EA,0,Programme,21,TE121,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,4146,"$92,911.50 "
Ministry of Justice,HMCTS,16-Sep-11,532000-Tangible GBV - Additions,CZ999-South East Region,EUROPEAN ASBESTOS SERVICES,1745809,"$15,474.32 ",,CIS-TW16 7EF,0,Programme,21,CK307,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,33908,"$92,845.92 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BOND WOLFE ASSETS LTD,1733619,"$15,418.04 ",,B70 6JJ,0,Programme,21,FG108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,INVOICE/1220/BWA,"$62,514.24 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,WORKMAN,1741531,"$15,276.25 ",,BS1 6AL-M5 RENT,0,Programme,21,GC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,377000/4022,"$91,657.50 "
Ministry of Justice,HMCTS,16-Sep-11,222002-Other Property Costs,GZ999-North West Region,BRUNTWOOD ESTATES,1745696,"$15,070.32 ",BRUNTWOOD PODIUM PHASE PICCADILLY MANCHESTER SERVICE CHARGE   29-09-2011 TO 24-12-2011,M1 4BT,0,Programme,21,TI141,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,175507,"$237,507.08 "
Ministry of Justice,HMCTS,27-Sep-11,221000-Property Rent and Rates,BZ999-London Region,HOME OFFICE,1757699,"$14,904.89 ",,NP20 9BB,0,Programme,21,TI124,XZ999-Total HMCTS,222111-Rates,ITEM,,,1102857,"$381,438.57 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,DEPARTMENT FOR WORK & PENSIONS (DWP),1740846,"$14,602.30 ",,FY5 3TA,0,Programme,21,HF108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,165208,"$98,553.01 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DURKAN ESTATES LTD,1731298,"$14,250.00 ",,EN8 7DR,0,Programme,21,CF108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,107,"$85,500.00 "
Ministry of Justice,HMCTS,16-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,SAVILLS COMMERCIAL LTD,1746291,"$14,234.03 ",,M2 4AW,0,Programme,21,EF108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,D201922,"$85,404.19 "
Ministry of Justice,HMCTS,23-Sep-11,221000-Property Rent and Rates,BZ999-London Region,SANDERSON WEATHERALL,1755358,"$14,075.00 ",,LS1 4WG-RENT,0,Programme,21,TE108,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,221068,"$84,450.00 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ARROWCROFT SERVICES LTD,1733566,"$13,888.90 ",,W1K 6AD,0,Programme,21,CD108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,10,"$83,333.40 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,1733862,"$13,877.00 ",,B1 2JJ-INSOLV,0,Programme,21,HA108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,8154-081436,"$72,240.30 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DTZ DEBENHAM TIE LEUNG,1740862,"$13,750.00 ",,B4 6AJ - GRAND,0,Programme,21,CC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,416934,"$29,102.00 "
Ministry of Justice,HMCTS,2-Sep-11,532000-Tangible GBV - Additions,FZ999-Midlands Region,REIRSE RYAN LTD,1731741,"$13,733.51 ",,CIS-B25 8NB,0,Programme,21,FF651,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,82747,"$82,401.06 "
Ministry of Justice,HMCTS,16-Sep-11,222002-Other Property Costs,BZ999-London Region,GBR PHOENIX BEARD,1745833,"$13,147.80 ",,B3 3PJ-SERVICE,0,Programme,21,TM100,XZ999-Total HMCTS,222114-Service Charges,VAT,,,74249,"$78,886.80 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,BZ999-London Region,DERWENT LONDON PLC T/A DERWENT LONDON PROPERTY MANAGEMENT,1748467,"$12,987.35 ",,W1S 2ER-ROSE AV,0,Programme,21,TI121,XZ999-Total HMCTS,222114-Service Charges,VAT,,,19538,"$335,924.10 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COLLINGWOOD RIGBY,1733700,"$12,673.54 ",,B17 9PU,0,Programme,21,FJ108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,VAT,,,253501,"$76,041.23 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,SJ999-Scotland,JONES LANG LASALLE LTD,1748754,"$11,969.30 ",,E14 5WQ-SERVICE,0,Programme,21,TI142,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,0846-418704/P,"$121,018.80 "
Ministry of Justice,HMCTS,16-Sep-11,221000-Property Rent and Rates,HZ999-North East Region,ROSEMOUNT POCOCK STREET LLP,1746274,"$11,942.80 ",,SE1 9EL,0,Programme,21,TO118,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,46,"$75,224.40 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,SJ999-Scotland,JONES LANG LASALLE LTD,1748754,"$11,891.00 ",,E14 5WQ-SERVICE,0,Programme,21,TE164,XZ999-Total HMCTS,222114-Service Charges,VAT,,,0846-418703/P,"$179,775.30 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,GDPP,1733827,"$11,825.00 ",,PE1 1PA,0,Programme,21,CJ108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,BFC2040029911,"$70,950.00 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,1731375,"$11,787.96 ",,B1 2JJ-VALAD,0,Programme,21,HH108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,4770-081911,"$56,145.55 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NB REAL ESTATE,1741183,"$11,765.04 ",,W1S 3HQ-A/C1695,0,Programme,21,FH108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,113565,"$26,418.05 "
Ministry of Justice,HMCTS,6-Sep-11,222002-Other Property Costs,DZ999-South West Region,EDDISONS,1733776,"$11,727.67 ",EDDISONS S-CHARGE 1ST FLOOR BLOCK B THE CRESCENT CENTRE TEMPLE BACK 29-09-2011 TO 24-12-2011,WC2H 0AU-RENT,0,Programme,21,TE123,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,159045,"$40,397.00 "
Ministry of Justice,HMCTS,6-Sep-11,222002-Other Property Costs,DZ999-South West Region,EDDISONS,1733776,"$11,703.93 ",EDDISONS GROUND  FLOOR BLOCK B THE CRESCENT CENTRE TEMPLE BACK 29-09-2011 TO 24-12-2011,WC2H 0AU-RENT,0,Programme,21,TE123,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,159042,"$34,744.72 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PHILIP J DAVIES (HOLDINGS) PLC,1731710,"$11,350.00 ",,WA14 2QG,0,Programme,21,GC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,3238,"$68,100.00 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,BZ999-London Region,GBR PHOENIX BEARD,1748563,"$11,340.16 ",,B3 3PJ-SERVICE,0,Programme,21,TM100,XZ999-Total HMCTS,222114-Service Charges,VAT,,,74192,"$68,040.96 "
Ministry of Justice,HMCTS,30-Sep-11,222002-Other Property Costs,FZ999-Midlands Region,OPTIC ASSET MANAGEMENT LTD,1762629,"$11,339.60 ",,LS11 0LT,0,Programme,21,TE121,XZ999-Total HMCTS,222114-Service Charges,VAT,,,91648,"$68,037.60 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,DEPARTMENT FOR WORK & PENSIONS (DWP),1740846,"$10,953.71 ",,FY5 3TA,0,Programme,21,IA105,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,165208,"$98,553.01 "
Ministry of Justice,HMCTS,23-Sep-11,222002-Other Property Costs,BZ999-London Region,MAPELEY STEPS CONTRACTOR LTD,1754840,"$10,532.00 ",MAPELEY SERVICE CHARGE VICTORY HOUSE LONDON WC2B 6ES  29-09-11 TO 24-12-2011,SE1 0TA,0,Programme,21,TE180,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,RD/00012/50334840,"$73,649.18 "
Ministry of Justice,HMCTS,27-Sep-11,222002-Other Property Costs,CZ999-South East Region,NB REAL ESTATE,1757854,"$10,522.14 ",,W1S 3HQ-A/C1754,0,Programme,21,TE107,XZ999-Total HMCTS,222114-Service Charges,VAT,,,100097/9952,"$63,132.85 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DTZ DEBENHAM TIE LEUNG,1740862,"$10,501.67 ",,B4 6AJ - GRAND,0,Programme,21,CC108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,416934,"$29,102.00 "
Ministry of Justice,HMCTS,16-Sep-11,532000-Tangible GBV - Additions,DZ999-South West Region,ALL METAL ROOFING LTD,1745623,"$10,269.11 ",,CIS-TN12 0RG,0,Programme,21,DD651,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,AMR-1079,"$61,614.66 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NB REAL ESTATE,1741183,"$10,250.00 ",,W1S 3HQ-A/C1695,0,Programme,21,FH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,113565,"$26,418.05 "
Ministry of Justice,HMCTS,23-Sep-11,221000-Property Rent and Rates,BZ999-London Region,MAPELEY STEPS CONTRACTOR LTD,1754840,"$10,168.40 ",,SE1 0TA,0,Programme,21,TE180,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,RD/00012/50334840,"$73,649.18 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MAYFIELD ASSET & PROPERTY MANAGEMENT,1734041,"$9,628.78 ",,W1U 2RU,0,Programme,21,CB108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,55450,"$25,535.03 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MORDEN COLLEGE,1741159,"$9,575.00 ",,SE3 0PW,0,Programme,21,HE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,D17403,"$57,450.00 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ABERDEEN PROPERTY INVESTORS,1733547,"$9,534.45 ",,G2 5EA,0,Programme,21,CE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,72713,"$57,206.70 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,MAPELEY BETA ACQUISITION CO LTD,1734027,"$9,425.00 ",,SE1 0TA,0,Programme,21,DE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,RD/00041/11000141,"$56,550.00 "
Ministry of Justice,HMCTS,16-Sep-11,222002-Other Property Costs,FZ999-Midlands Region,CUSHMAN & WAKEFIELD,1745761,"$9,396.30 ",,B2 2JT-MERCIA,0,Programme,21,TA100,XZ999-Total HMCTS,222114-Service Charges,VAT,,,SECBIR1/446,"$189,990.30 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SANDERSON WEATHERALL,1734348,"$9,374.82 ",,LS1 4WG-HIGHPOI,0,Programme,21,HE108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,936,"$35,617.28 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,1733862,"$9,264.65 ",,B1 2JJ-INSOLV,0,Programme,21,HA108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,8154-081436,"$72,240.30 "
Ministry of Justice,HMCTS,30-Sep-11,265000-IT & Telecommunications,BZ999-London Region,BT TELECOMMUNICATIONS PLC,1762139,"$9,139.69 ",,DH98 1BT,0,Programme,20,BF131,XZ999-Total HMCTS,223541-Telecomms - Charges/Rental-non mobile,VAT,,,VP04124170M12201,"$54,838.15 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ALLIANZ MANAGEMENT SERVICES,1740654,"$9,086.12 ",,GU1 1DB,0,Programme,21,CF108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,1800001954,"$34,714.04 "
Ministry of Justice,HMCTS,6-Sep-11,710200-Creditors < 1 year - Trade & Other Creditors,FZ999-Midlands Region,BOND WOLFE ASSETS LTD,1733619,"$9,067.30 ",,B70 6JJ,0,Programme,21,FJ404,XZ999-Total HMCTS,710222-MOTOs Occupancy Costs,ITEM,,,INVOICE/1220/BWA,"$62,514.24 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,EDDISONS,1731309,"$9,000.00 ",,WC2H 0AU-RENT,0,Programme,21,BA108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,158749,"$54,000.00 "
Ministry of Justice,HMCTS,16-Sep-11,532000-Tangible GBV - Additions,HZ999-North East Region,STRATEGIC TEAM MAINTENANCE CO LTD,1746328,"$8,962.50 ",,WF10 4UA,0,Programme,21,HG304,XZ999-Total HMCTS,532602-TA GBV - Add-  Building Works - Assets In Course of Construction,VAT,,,35671,"$53,774.98 "
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,I ELLINSON & CO,481212,"$8,911.06 ",,NE9 6BQ,0,Programme,21,CF108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,27,"$42,811.27 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DEPARTMENT FOR WORK & PENSIONS (DWP),1740846,"$8,888.75 ",,FY5 3TA,0,Programme,21,CE108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,165208,"$98,553.01 "
Ministry of Justice,HMCTS,13-Sep-11,532000-Tangible GBV - Additions,GZ999-North West Region,PLANSCAPE GROUP LIMITED,1741288,"$8,838.01 ",,CIS-M4 1DW,B714,Programme,21,GC407,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,J5058/4136/DP,"$53,028.07 "
Ministry of Justice,HMCTS,13-Sep-11,532000-Tangible GBV - Additions,DZ999-South West Region,ISLWYN PUGH CONSTRUCTION LTD,1741008,"$8,623.41 ",,CIS-CF48 2SR,F005,Programme,21,DG311,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,2085,"$51,740.47 "
Ministry of Justice,HMCTS,20-Sep-11,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,1749572,"$8,603.11 ",,CIS-WC2R 3JY,B715,Programme,21,BA171,XZ999-Total HMCTS,222136-CIS Labour Build Improvements Works,VAT,,,2721,"$51,618.67 "
Ministry of Justice,HMCTS,9-Sep-11,222002-Other Property Costs,DZ999-South West Region,CBRE CB RICHARD ELLIS,1738882,"$8,501.75 ",CBRE SERVICE CHARGE  3RD FLOORS & 5CPS DUKE KEEP SOUTHAMPTON 29-09-2011 TO 24-12-2011,G2 6UA-CLICOMRE,0,Programme,21,TE128,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,358321,"$32,102.10 "
Ministry of Justice,HMCTS,9-Sep-11,222002-Other Property Costs,DZ999-South West Region,CBRE CB RICHARD ELLIS,1738882,"$8,501.75 ",CBRE SERVICE CHARGE  4TH FLOOR & 5 CPS DUKE KEEP SOUTHAMPTON  2-09-2011 TO 24-12-2011,G2 6UA-CLICOMRE,0,Programme,21,TE128,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,358322,"$32,102.10 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,GZ999-North West Region,CBRE CB RICHARD ELLIS,1748367,"$8,335.00 ",,L2 9SH,0,Programme,21,TE142,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,43497,"$73,263.90 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EVANS EASYSPACE LTD,1748525,"$8,219.75 ",,LS11 8EG,0,Programme,21,FE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,R-102380-E1,"$49,318.50 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,GOOD HARVEST GROUP LTD,471782,"$8,216.00 ",,HA5 2EW,0,Programme,21,CI108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,SINV004091,"$49,296.00 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,SJ999-Scotland,JONES LANG LASALLE LTD,1748754,"$8,200.50 ",,E14 5WQ-SERVICE,0,Programme,21,TI142,XZ999-Total HMCTS,222114-Service Charges,VAT,,,0846-418704/P,"$121,018.80 "
Ministry of Justice,HMCTS,27-Sep-11,532000-Tangible GBV - Additions,BZ999-London Region,ATOS IT SERVICES UK LTD,1757358,"$8,000.00 ",,WV10 6UH,F079,Programme,20,IA104,XZ999-Total HMCTS,532601-TA GBV - Add- Assets In Course of Construction,VAT,,,5584090804,"$48,000.00 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LAMBERT SMITH HAMPTON,1731454,"$7,897.02 ",,NG1 7DT,0,Programme,21,GF108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,167794,"$30,776.42 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MPS2 LTD,1734079,"$7,865.00 ",,JE1 1BD,0,Programme,21,HH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,32,"$47,190.00 "
Ministry of Justice,HMCTS,28-Sep-11,221000-Property Rent and Rates,FZ999-Midlands Region,CBRE CB RICHARD ELLIS,1760335,"$7,750.00 ",,G2 6UA-HAMPCC,0,Programme,21,TI134,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,201100000793/990203,"$48,885.90 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ARROWCROFT SERVICES LTD,1740673,"$7,500.00 ",,W1K 6AD,0,Programme,21,CD108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,9,"$45,000.00 "
Ministry of Justice,HMCTS,9-Sep-11,222002-Other Property Costs,SL999-Centralised Frontline,BRUNTWOOD ESTATES,1738849,"$7,212.67 ",BRUNTWOOD SERVICE CHARGE  FOR PART 1ST FLOOR 1A 5NEW YORK STREET MANCHESTER  29-09-2011 TO 24-12-2011,M1 4BT-RENTALPH,0,Programme,21,TO172,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,173869,"$39,388.10 "
Ministry of Justice,HMCTS,6-Sep-11,222002-Other Property Costs,DZ999-South West Region,GVA GRIMLEY LTD T/A GVA,1733864,"$7,141.32 ",GVA SERVICE CHARGE FOR KEBLE HS 2ND FLOOR EXETER  2--09-2011 TO 24-12-2011,B1 2JJ-VALAD,0,Programme,21,TE124,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,4501-273430,"$32,391.32 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,NB REAL ESTATE,1749058,"$7,077.05 ",,W1S 3HQ-A/C1837,0,Programme,21,EA108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,024/35673,"$33,210.96 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,NB REAL ESTATE,1749058,"$7,077.05 ",,W1S 3HQ-A/C1837,0,Programme,21,EA108,XZ999-Total HMCTS,610440-Service Chg Prepay Control Account,ITEM,,,024/35674,"$33,210.96 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,1731375,"$7,000.00 ",,B1 2JJ-VALAD,0,Programme,21,HH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,4770-081911,"$56,145.55 "
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CNC PROPERTY MANAGEMENT LTD,1754612,"$6,883.35 ",,TW15 2UD,0,Programme,21,EC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,123487,"$68,559.27 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,SCOTTS PROPERTY LLP,1749462,"$6,750.00 ",,HU1 2AN,0,Programme,21,EC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,MP/7058,"$40,500.00 "
Ministry of Justice,HMCTS,21-Sep-11,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,1752116,"$6,445.91 ",,CIS-NG16 3SU,0,Programme,21,FJ301,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,VAT,,,916630,"$38,675.45 "
Ministry of Justice,HMCTS,9-Sep-11,532000-Tangible GBV - Additions,BZ999-London Region,HURD ROLLAND PARTNERSHIP,1739060,"$6,422.77 ",,M3 5AG,F078,Programme,21,BB305,XZ999-Total HMCTS,532602-TA GBV - Add-  Building Works - Assets In Course of Construction,VAT,,,455MT,"$38,536.64 "
