Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,CARA Approved Financial Advice and Services,Finance & Commercial Group - Finance Group,GOVERNMENT ACTUARYS DEPARTMENT,1074573,11581.60,ROYAL MAIL PENSION SCHEME - CARA Approved Financial Advice and Services,EC4A 1AB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Refuse Disposals,Finance & Commercial Group - Corporate Shared Services,EC HARRIS SOLUTIONS LTD,1074574,25774.22,RUNNING COSTS NON DEVOLVED - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Refuse Disposals,Finance & Commercial Group - Corporate Shared Services,EC HARRIS SOLUTIONS LTD,1074575,28165.32,RUNNING COSTS NON DEVOLVED - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,CARA Approved Economic Consultancy & Research,Markets and Local Growth - Consumer and Competition Policy,GFK NOP LTD,1074576,13968.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,SE1 9UL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telephone Helpline Services,Business & Skills Group - Enterprise Directorate,LANGUAGE LINE  T/A LANGUAGE LINE SERVICES,1074577,20.06,BUSINESS LINK HELPLINE - Telephone Helpline Services,E14 5NR,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,JLA LTD,1074578,480.00,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,HX6 4AJ,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074580,86452.46,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074581,1953.47,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074582,1953.47,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Secondees (not paid directly),Finance & Commercial Group - Modernisation Fund and Shared Services,SKILLS FUNDING AGENCY,1074583,22950.52,RUNNING COSTS DEVOLVED - Secondees (not paid directly),CV1 2WT,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074584,86452.46,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,ARTHUR D HARVERD,1074585,2672.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,E1 8NN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,ARTHUR D HARVERD,1074585,1992.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,E1 8NN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074586,791.04,RUNNING COSTS NON DEVOLVED - Electricity,GU15 3WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074587,86452.46,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074588,86452.46,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074589,1953.47,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074590,1953.47,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,ANGELA LANDAU,1074591,522.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,NW11 6NH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,MICHAEL POSEN,1074592,522.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,NW11 8AE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074593,86677.67,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,CHARLES BARRINGTON,1074594,522.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,IP13 6NW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074595,86452.46,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074596,1953.47,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1074597,6298.99,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Cash Expenditure during the Year - Other Programme Provisions,Finance & Commercial Group - Finance Group,SALLY FRIEND,1074598,522.00,ENEMY PROPERTY PAYMENTS TO ASSESSORS - Cash Expenditure during the Year - Other Programme Provisions,NW3 6QA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2013,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",INTERACT LTD,1074599,815.00,RUNNING COSTS NON DEVOLVED - Leadership & People Management Training,SE1 0DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Accrual - Transfer in/out of Boundary,Markets and Local Growth - Regional Growth Fund & Legacy,HM REVENUE & CUSTOMS,1074602,3285.74,PMO TRANCHE 3 TRANSFERS - Accrual - Transfer in/out of Boundary,L75 1AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074603,57.83,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074604,76.38,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074605,181.94,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074606,113.78,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,COMPANIES HOUSE,1074607,708.86,RUNNING COSTS NON DEVOLVED - Telecommunications,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Maintenance of Office Machinery,Finance & Commercial Group - Corporate Shared Services,PITNEY BOWES LTD,1074608,576.00,RUNNING COSTS DEVOLVED - Maintenance of Office Machinery,CM19 5LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1074610,1206.00,RUNNING COSTS NON DEVOLVED - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074611,56.27,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1074612,1269.84,PA EXTENSION - Technical Programme Support Services,AL1 4ZX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1074614,507.94,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074615,56.29,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1074616,449.28,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1074616,185.04,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074617,56.29,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074617,13.50,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074619,56.24,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074620,113.77,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1074621,1423.98,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074622,103.39,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1074623,17.23,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1074624,31.63,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074625,56.48,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1074626,31.19,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074627,720.29,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1074628,105.58,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,1074630,28.30,RUNNING COSTS DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,1074630,7.69,RUNNING COSTS DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1074631,126.18,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1074632,759.75,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074633,9861.10,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074634,35.15,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074635,29.46,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/01/2013,Car Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1074636,65.00,RUNNING COSTS DEVOLVED - Car Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074637,41077.99,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1074638,7488.67,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1074639,285.60,RUNNING COSTS DEVOLVED - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1074640,838.88,RUNNING COSTS DEVOLVED - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Board Members Tax Deductions (Suspense Account),Corporate Payments,HM REVENUE & CUSTOMS,1074645,44396.66,Balance Sheet - Board Members Tax Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Board Members National Insurance Deductions (Suspense Account),Corporate Payments,HM REVENUE & CUSTOMS,1074646,24292.09,Balance Sheet - Board Members National Insurance Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,BIS Tax Deductions,Corporate Payments,HM REVENUE & CUSTOMS,1074647,564.00,Balance Sheet - BIS Tax Deductions,BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,PPM (Project & Programme Management) Training,Finance & Commercial Group - Commercial Directorate,QA LTD,1074648,275.00,RUNNING COSTS DEVOLVED - PPM (Project & Programme Management) Training,LS12 6BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2013,Payments to Barclays for Carlson Wagonlit Travel Contract,Finance & Commercial Group - Corporate Shared Services,INITIAL CATERING SERVICES LTD T/A AUTOGRAPH,1074649,413.34,Balance Sheet - Payments to Barclays for Carlson Wagonlit Travel Contract,DY1 9JD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Catering Services (Programme),Markets and Local Growth - Export Control Organisation,SPOILT FOR CHOICE LTD,1074650,256.10,NON-PROLIFERATION AWARENESS SEMINARS - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Catering Services (Programme),Markets and Local Growth - Export Control Organisation,SPOILT FOR CHOICE LTD,1074651,1080.45,NON-PROLIFERATION AWARENESS SEMINARS - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Catering Services (Programme),Markets and Local Growth - Export Control Organisation,SPOILT FOR CHOICE LTD,1074652,230.30,NON-PROLIFERATION AWARENESS SEMINARS - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Professional Training,"People, Communications and Effectiveness Group - Communications Directorate",THE CHARTERED INSTITUTE OF MARKETING,1074653,550.00,RUNNING COSTS DEVOLVED - Professional Training,SL6 9QH,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Grant in Aid - Current -Other,Markets and Local Growth - Consumer and Competition Policy,COMPETITION COMMISSION,1074654,700000.00,CC GRANT-IN-AID - Grant in Aid - Current -Other,WC1B 4AD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Hire of Office Equipment,"People, Communications and Effectiveness Group - Human Resources",IOT PLC,1074655,2.94,RUNNING COSTS DEVOLVED - Hire of Office Equipment,WF3 2EE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,1074656,72.00,PROSECUTION CASE WITNESS AND OTHER EXPENSES - Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,DARBYS,1074657,847.54,PROSECUTION AGENTS FEES - Criminal Law and Prosecution Work,OX1 2DN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074658,56.24,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,JONATHAN ASHLEY-NORMAN,1074659,2437.50,PROSECUTION COUNSEL'S FEES - Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,HRG UK,Finance & Commercial Group - Corporate Shared Services,BARCLAYS BANK PLC,1074660,1104.43,Balance Sheet - HRG UK,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,HRG UK,Finance & Commercial Group - Corporate Shared Services,BARCLAYS BANK PLC,1074661,338895.52,Balance Sheet - HRG UK,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,Outsourced Programme Management Services,Knowledge & Innovation Group - Research Base,RICARDO-AEA LTD,1074662,110445.00,SCIENCE FOR ALL - Outsourced Programme Management Services,OX11 0QR,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074663,56.29,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074665,65.90,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Professional Training,Legal Services - Legal Services,THE UNIVERSITY OF LAW LTD T/A THE COLLEGE OF LAW,1074666,2540.00,RUNNING COSTS DEVOLVED - Professional Training,GU3 1HA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,CABINET OFFICE,1074667,4950.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074668,113.78,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1074669,113.78,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2013,Business Continuity Planning Service,Finance & Commercial Group - Commercial Directorate,ADAM PHONES LTD,1074670,208.80,RUNNING COSTS NON DEVOLVED - Business Continuity Planning Service,W4 2ST,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Local IT Maintenance & Support,"Strategy, Analysis and Better Regulation - Better Regulation Executive (BRE)",BCMIT LTD,1074671,473.33,RUNNING COSTS DEVOLVED - Local IT Maintenance & Support,CM3 3HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1074672,60.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,EDDISONS COMMERCIAL (PROPERTY MANAGEMENT) LTD T/A EDDISONS,1074673,229500.00,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,WC2H 0AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1074674,798.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1074675,648.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1074676,480.00,RUNNING COSTS NON DEVOLVED - Telecommunications,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Stationery,Business & Skills Group - Skills,BANNER BUSINESS SERVICES LTD,1074678,63.74,RUNNING COSTS DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1074679,1500.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
