Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1001139056,"58,304.00"
Home Office,UKBA - UK Border Agency,14/07/2011,Financial & Insurance Services.Audit Services.Audit,UKBA - UK Border Agency,LITTLEJOHN,1001134114,"27,600.00"
Home Office,UKBA - UK Border Agency,21/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001136863,"78,628.96"
Home Office,UKBA - UK Border Agency,21/07/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001136863,"41,046.68"
Home Office,UKBA - UK Border Agency,21/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001136863,"1,824.90"
Home Office,UKBA - UK Border Agency,21/07/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001136863,190.8
Home Office,UKBA - UK Border Agency,15/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001134610,211.56
Home Office,UKBA - UK Border Agency,15/07/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001134610,"41,124.88"
Home Office,UKBA - UK Border Agency,15/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL,1001134610,96.64
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,LIVERPOOL CITY COUNCIL 1 (G),1001134935,"71,825.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH  WALTHAM FOREST (G),1001139059,"50,684.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH HAVERING (G),1001139060,"32,305.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001139061,"44,835.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF BARNET 1 (G),1001139062,"65,170.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF BEXLEY (G),1001139063,"37,275.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF BROMLEY (G),1001139064,"31,666.00"
Home Office,UKBA - UK Border Agency,15/07/2011,Management & Admin Serv.Temporary Manager Staff - ADMN,UKBA - UK Border Agency,LONDON BOROUGH OF CAMDEN,1001134611,"28,234.80"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF CAMDEN 1 (G),1001139065,"97,738.00"
Home Office,UKBA - UK Border Agency,22/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF CROYDON 1 (G),1001137350,"1,334,592.86"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF CROYDON 1 (G),1001139066,"2,757,484.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF EALING 1 (G),1001139067,"92,283.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF ENFIELD 1 (G),1001139068,"58,240.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF HARINGEY 1 (G),1001139070,"156,570.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF HARROW 1 (G),1001139071,"104,912.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF HILLINGDON 1 (G),1001139072,"565,207.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF HOUNSLOW 1 (G),1001139073,"143,740.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF ISLINGTON (G),1001139074,"263,654.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001139075,"95,597.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF LEWISHAM 1 (G),1001139076,"34,773.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF MERTON 2 (G),1001139077,"25,178.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF NEWHAM (G),1001139078,"88,452.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF REDBRIDGE 1 (G),1001139079,"59,292.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF RICHMOND UPON THAMES (G),1001139080,"67,521.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF SOUTHWARK 1 (G),1001139081,"92,425.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH OF WANDSWORTH (G),1001139084,"47,411.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,LONDON BOROUGH TOWER HAMLETS (G),1001139085,"71,500.00"
Home Office,UKBA - UK Border Agency,27/07/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,LONDON LUTON AIRPORT LIMITED,1001138941,"32,180.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,LUTON BOROUGH COUNCIL (G),1001134937,"47,414.00"
Home Office,UKBA - UK Border Agency,29/07/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,MANCHESTER AIRPORT PLC,1001139914,"116,021.71"
Home Office,UKBA - UK Border Agency,08/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001131859,"648,191.76"
Home Office,UKBA - UK Border Agency,08/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001131859,"12,241.14"
Home Office,UKBA - UK Border Agency,26/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL,1001138422,"58,679.88"
Home Office,UKBA - UK Border Agency,13/07/2011,GRANTS,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL (G),1001133567,"39,717.25"
Home Office,UKBA - UK Border Agency,22/07/2011,GRANTS,UKBA - UK Border Agency,MANCHESTER CITY COUNCIL (G),1001137354,"49,638.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,MANNINGHAM HOUSING ASSOCIATION (G),6200016442,"29,489.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,MANNINGHAM HOUSING ASSOCIATION (G),6200016442,"25,547.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,MANNINGHAM HOUSING ASSOCIATION (G),6200016442,"-29,489.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,MANNINGHAM HOUSING ASSOCIATION (G),6200016442,"-25,547.00"
Home Office,UKBA - UK Border Agency,07/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001131374,"162,210.39"
Home Office,UKBA - UK Border Agency,07/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,METROPOLITAN SUPPORT TRUST (EAST MIDLANDS),1001131374,"60,966.42"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,MIGRANT HELPLINE (G),1001129209,"112,732.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,MIGRANT HELPLINE (G),1001129209,"32,924.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,MILTON KEYNES COUNCIL 1 (G),1001139091,"57,154.00"
Home Office,UKBA - UK Border Agency,08/07/2011,"Public Order, Security Service.Jail & prison system.",UKBA - UK Border Agency,MINISTRY OF JUSTICE,3000043077,"749,000.00"
Home Office,UKBA - UK Border Agency,27/07/2011,Professional & Admin Services.Business admin services - PROG,UKBA - UK Border Agency,MINISTRY OF JUSTICE,3000043178,"35,000.00"
Home Office,UKBA - UK Border Agency,13/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,MM TELEPERFORMANCE LTD T/A TELEPERFORMANCE,1001133623,"56,058.58"
Home Office,UKBA - UK Border Agency,29/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,MM TELEPERFORMANCE LTD T/A TELEPERFORMANCE,1001139917,"45,224.66"
Home Office,UKBA - UK Border Agency,08/07/2011,GRANTS,UKBA - UK Border Agency,MONMOUTHSHIRE COUNTY COUNCIL 1 (G),1001131957,"72,117.00"
Home Office,UKBA - UK Border Agency,08/07/2011,"IT & Telecoms Components.Computer Equip  (FA). Servers, notebook computers, personal data assistant (PDAs), personal computers, workstations, visual display units (VDUs), keyboards, printers",UKBA - UK Border Agency,MORPHO UK LTD,1001131867,"30,806.94"
Home Office,UKBA - UK Border Agency,22/07/2011,"Building, Construction Service.Build a new structure (FA).",UKBA - UK Border Agency,MOTT MACDONALD,1001137440,"72,264.60"
Home Office,UKBA - UK Border Agency,08/07/2011,GRANTS,UKBA - UK Border Agency,NEWCASTLE CITY COUNCIL (G),1001131959,"60,438.00"
Home Office,UKBA - UK Border Agency,19/07/2011,GRANTS,UKBA - UK Border Agency,NEWCASTLE CITY COUNCIL (G),1001135581,"35,044.75"
Home Office,UKBA - UK Border Agency,28/07/2011,GRANTS,UKBA - UK Border Agency,NORFOLK COUNTY COUNCIL 1 (G),1001139806,"101,755.85"
Home Office,UKBA - UK Border Agency,28/07/2011,GRANTS,UKBA - UK Border Agency,NORFOLK COUNTY COUNCIL 1 (G),1001139806,"37,739.44"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,NORFOLK COUNTY COUNCIL 1 (G),1001134939,"77,823.00"
Home Office,UKBA - UK Border Agency,01/07/2011,GRANTS,UKBA - UK Border Agency,NORFOLK PRIMARY CARE TRUST (G),3000043041,"25,138.46"
Home Office,UKBA - UK Border Agency,06/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,NORTH OF ENGLAND REFUGEE SERVICES LTD,1001130853,"65,328.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001134940,"422,701.00"
Home Office,UKBA - UK Border Agency,08/07/2011,Asylum Provision.Asylum accom Sec 95,UKBA - UK Border Agency,NOTTINGHAM CITY COUNCIL,1001131875,"27,665.90"
Home Office,UKBA - UK Border Agency,08/07/2011,Asylum Provision.Asylum accom Sect4 Accom,UKBA - UK Border Agency,NOTTINGHAM CITY COUNCIL,1001131875,"23,800.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,NOTTINGHAM CITY COUNCIL (G),1001134942,"89,538.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,NOTTINGHAMSHIRE COUNTY COUNCIL 2 (G),1001134943,"79,696.00"
Home Office,UKBA - UK Border Agency,08/07/2011,IT & Telecoms Components.Computer Equip (FA),UKBA - UK Border Agency,NPIA (National Policing Improvement Agency),1001131876,"29,958.37"
Home Office,UKBA - UK Border Agency,18/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,NPIA (National Policing Improvement Agency),1001135158,"726,000.00"
Home Office,UKBA - UK Border Agency,11/07/2011,"Public Order, Security, Safety.Security Guard Services - PROG",UKBA - UK Border Agency,OCS GROUP UK LTD,1001132466,"127,956.44"
Home Office,UKBA - UK Border Agency,18/07/2011,GRANTS,UKBA - UK Border Agency,OISC (G),1001135092,"291,076.00"
Home Office,UKBA - UK Border Agency,15/07/2011,Management & Admin Serv.Overseas Posting Costs-PROG,UKBA - UK Border Agency,PARIS APARTMENT SERVICES,7000006071,"71,287.32"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,PORTSMOUTH CITY COUNCIL 2 (G),1001139105,"90,954.00"
Home Office,UKBA - UK Border Agency,29/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139931,"117,560.66"
Home Office,UKBA - UK Border Agency,29/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139931,"31,035.09"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"308,840.21"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"44,924.89"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"356,564.52"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"92,825.38"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"148,805.90"
Home Office,UKBA - UK Border Agency,28/07/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,PRIORITY PROPERTIES NORTH WEST,1001139573,"33,909.30"
Home Office,UKBA - UK Border Agency,06/07/2011,Law Enforcement & safety Equip.Maint&Rep of Plant&Mach–PROG,UKBA - UK Border Agency,QINETIQ LIMITED,1001130865,"148,587.00"
Home Office,UKBA - UK Border Agency,04/07/2011,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,RAPISCAN SYSTEMS LTD,1001130133,"40,548.00"
Home Office,UKBA - UK Border Agency,18/07/2011,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,RAPISCAN SYSTEMS LTD,1001135166,"39,079.87"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,READING BOROUGH COUNCIL 1 (G),1001139108,"36,473.00"
Home Office,UKBA - UK Border Agency,12/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,"REFUGEE ACTION ( REGIONS - NW, SE & SW )",1001133104,"38,500.00"
Home Office,UKBA - UK Border Agency,12/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,"REFUGEE ACTION ( REGIONS - NW, SE & SW )",1001133104,"339,500.00"
Home Office,UKBA - UK Border Agency,12/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,"REFUGEE ACTION ( REGIONS - NW, SE & SW )",1001133104,"54,000.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE ACTION (G),1001129217,"101,585.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE ACTION (G),1001129217,"65,699.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE ACTION (G),1001129217,"54,986.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE ACTION (G),1001129217,"122,622.00"
Home Office,UKBA - UK Border Agency,13/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE ACTION (G),1001133568,"591,793.30"
Home Office,UKBA - UK Border Agency,19/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,REFUGEE COUNCIL,1001135678,"34,790.00"
Home Office,UKBA - UK Border Agency,19/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,REFUGEE COUNCIL,1001135678,"193,200.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"70,466.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"111,148.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"41,786.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"114,286.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"141,285.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"42,427.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"112,816.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001129218,"53,500.00"
Home Office,UKBA - UK Border Agency,20/07/2011,GRANTS,UKBA - UK Border Agency,REFUGEE COUNCIL 1 (G),1001136712,"43,585.00"
Home Office,UKBA - UK Border Agency,27/07/2011,Grants,UKBA - UK Border Agency,ROYAL BOROUGH KINGSTON UPON THAMES (G),1001139111,"90,748.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,SANDWELL METROPOLITAN BOROUGH COUNCIL (G),1001134948,"40,433.00"
Home Office,UKBA - UK Border Agency,08/07/2011,Asylum Provision.Asylum Cont Out Serv,UKBA - UK Border Agency,SCOTTISH REFUGEE COUNCIL ( SCOTLAND ),1001131895,"89,022.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,SCOTTISH REFUGEE COUNCIL (G),1001129219,"57,232.00"
Home Office,UKBA - UK Border Agency,04/07/2011,GRANTS,UKBA - UK Border Agency,SCOTTISH REFUGEE COUNCIL (G),1001129219,"99,851.00"
Home Office,UKBA - UK Border Agency,08/07/2011,Law Enforcement & safety Equip.Maint&Rep of Plant&Mach–PROG,UKBA - UK Border Agency,SERCO  LTD,1001131896,"552,387.14"
Home Office,UKBA - UK Border Agency,08/07/2011,Education & Training Services.Training Dev External - PROG,UKBA - UK Border Agency,SERCO  LTD,1001131896,"36,233.46"
Home Office,UKBA - UK Border Agency,08/07/2011,GRANTS,UKBA - UK Border Agency,SHEFFIELD CITY COUNCIL 1 (G),1001131971,"63,873.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SHEFFIELD CITY COUNCIL 1 (G),1001139116,"28,008.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,SHEFFIELD CITY COUNCIL 1 (G),1001134949,"128,965.61"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,SHEFFIELD CITY COUNCIL 1 (G),1001134949,"76,365.16"
Home Office,UKBA - UK Border Agency,18/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SIEMENS BUSINESS SERVICES LTD,1001135171,"70,521.12"
Home Office,UKBA - UK Border Agency,18/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SIEMENS BUSINESS SERVICES LTD,1001135171,"68,920.56"
Home Office,UKBA - UK Border Agency,18/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SIEMENS BUSINESS SERVICES LTD,1001135171,"51,499.20"
Home Office,UKBA - UK Border Agency,22/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SIEMENS BUSINESS SERVICES LTD,1001137463,"77,642.58"
Home Office,UKBA - UK Border Agency,22/07/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SIEMENS BUSINESS SERVICES LTD,1001137463,"69,140.12"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SLOUGH BOROUGH COUNCIL (G),1001139118,"122,192.00"
Home Office,UKBA - UK Border Agency,05/07/2011,Asylum Provision.Asylum serv Cash Supp,UKBA - UK Border Agency,SODEXHO PASS LTD,1001130292,"940,895.48"
Home Office,UKBA - UK Border Agency,05/07/2011,Asylum Provision.Asylum serv Sect4Vouchers,UKBA - UK Border Agency,SODEXHO PASS LTD,1001130292,"126,249.77"
Home Office,UKBA - UK Border Agency,07/07/2011,Asylum Provision.Asylum serv Cash Supp,UKBA - UK Border Agency,SODEXHO PASS LTD,1001131400,"251,846.01"
Home Office,UKBA - UK Border Agency,08/07/2011,Asylum Provision.Asylum serv Cash Supp,UKBA - UK Border Agency,SODEXHO PASS LTD,1001131901,"928,479.20"
Home Office,UKBA - UK Border Agency,15/07/2011,Asylum Provision.Asylum serv Cash Supp,UKBA - UK Border Agency,SODEXHO PASS LTD,1001134644,"922,940.39"
Home Office,UKBA - UK Border Agency,15/07/2011,Asylum Provision.Asylum serv Sect4Vouchers,UKBA - UK Border Agency,SODEXHO PASS LTD,1001134644,"123,634.34"
Home Office,UKBA - UK Border Agency,25/07/2011,Asylum Provision.Asylum serv Cash Supp,UKBA - UK Border Agency,SODEXHO PASS LTD,1001137987,"937,724.63"
Home Office,UKBA - UK Border Agency,25/07/2011,Asylum Provision.Asylum serv Sect4Vouchers,UKBA - UK Border Agency,SODEXHO PASS LTD,1001137987,"123,469.01"
Home Office,UKBA - UK Border Agency,13/07/2011,Asylum Provision.Asylum serv Sect4Vouchers,UKBA - UK Border Agency,SODEXHO PASS LTD,1001133641,"123,951.90"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,SOLIHULL MBC,1001134951,"535,100.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SOLIHULL MBC,1001139119,"276,661.00"
Home Office,UKBA - UK Border Agency,14/07/2011,GRANTS,UKBA - UK Border Agency,SOUTH EAST ENGLAND PARTNERSHIP BOARD (G),1001134418,"25,699.50"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SOUTHAMPTON CITY COUNCIL 1 (G),1001139124,"83,374.00"
Home Office,UKBA - UK Border Agency,20/07/2011,IT & Telecoms Components.Computer Equip (FA),UKBA - UK Border Agency,SPECIALIST COMPUTER CENTRES PLC,1001136328,"25,620.94"
Home Office,UKBA - UK Border Agency,07/07/2011,IT & Telecoms Components.Standard Software  (FA) .,UKBA - UK Border Agency,SPECIALIST COMPUTER CENTRES PLC,1001131402,"44,309.42"
Home Office,UKBA - UK Border Agency,29/07/2011,IT & Telecoms Components.Computer Equip (FA),UKBA - UK Border Agency,SPECIALIST COMPUTER CENTRES PLC,1001139949,"161,295.49"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001134953,"173,748.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001139125,"87,149.00"
Home Office,UKBA - UK Border Agency,18/07/2011,Financial & Insurance Services.Banking & Monetary Services - PROG,UKBA - UK Border Agency,STREAMLINE,209746,"32,637.35"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,SUFFOLK COUNTY COUNCIL (G),1001134955,"159,987.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SUFFOLK COUNTY COUNCIL (G),1001139129,"71,070.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,SURREY COUNTY COUNCIL 1 (G),1001139131,"370,717.00"
Home Office,UKBA - UK Border Agency,25/07/2011,GRANTS,UKBA - UK Border Agency,TAMESIDE & GLOSSOP PCT (G),3000043161,"26,440.50"
Home Office,UKBA - UK Border Agency,04/07/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,THAMESDOWN RECYCLING,1001130156,"66,490.67"
Home Office,UKBA - UK Border Agency,12/07/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,THAMESDOWN RECYCLING,1001133124,"37,603.06"
Home Office,UKBA - UK Border Agency,08/07/2011,"Transport, Storage & Mail Serv.Overseas travel - PROG",UKBA - UK Border Agency,THE CHANNEL TUNNEL GROUP LTD,1001131907,"48,376.00"
Home Office,UKBA - UK Border Agency,15/07/2011,GRANTS,UKBA - UK Border Agency,THURROCK COUNCIL 1 (G),1001134958,"75,152.00"
Home Office,UKBA - UK Border Agency,27/07/2011,GRANTS,UKBA - UK Border Agency,THURROCK COUNCIL 1 (G),1001139137,"34,830.00"
Home Office,UKBA - UK Border Agency,11/07/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,TNT UK LTD,1001132486,"102,074.09"
Home Office,UKBA - UK Border Agency,26/07/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,TNT UK LTD,1001138463,"113,543.70"
Home Office,UKBA - UK Border Agency,26/07/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,TNT UK LTD,1001138463,"229,943.04"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"936,015.70"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"434,878.68"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"83,911.90"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"154,229.10"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"36,976.70"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"25,742.58"
Home Office,UKBA - UK Border Agency,22/07/2011,Other Government Department,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043155,"14,923.20"
