Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CURRENT GRANTS,School Formation and Investment Group,SHIREBROOK ACADEMY,4000035527,82754.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,SHROPSHIRE COUNCIL,4000035528,1357944
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,SOUTHAMPTON CITY COUNCIL,4000035530,1017535
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,SQW LTD,4000035531,55090.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CURRENT GRANTS,School Formation and Investment Group,ST MATTHEWS CE AIDED PRIMARY SCHOOL,4000035532,25000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group Activities and Engagement,THE NATIONAL YOUTH AGENCY,4000035536,108356.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group Activities and Engagement,THE NATIONAL YOUTH AGENCY,4000035536,131077
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CURRENT GRANTS,School Formation and Investment Group,THE OXFORD ACADEMY TRUST,4000035537,70000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,TOP UP TV,4000035540,463635.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CONTRACT PROGRAMME EXPENDITURE,Workforce Group Children and Families Workforce,TRIBAL CONSULTING LTD,4000035541,25277.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,16/09/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,WILTSHIRE COUNCIL,4000035545,1336187
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,APPLEYARDS LTD,4000035563,29196.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,BEGRAND NET LTD,4000035565,81226.57
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,CAPGEMINI UK PLC,4000035569,2896.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000035569,10808.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000035569,14409.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,IS/IT,Children and Families Improving Information Sharing and Management Group,CAPGEMINI UK PLC,4000035569,28483.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000035569,29633.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000035569,31523.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CURRENT GRANTS,School Formation and Investment Group,CHURCH ACADEMY SERVICES LTD,4000035571,40545.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CAPITAL GRANTS,School Formation and Investment Group,CITY OF LONDON KPMG ACADEMY HACKNEY,4000035572,26684.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,GRANT IN AID,14 - 19 Reform Qualification Standards and Reform,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,4000035575,100000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,FAMILY MATTERS INSTITUTE,4000035580,47329
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,IOP INSTITUTE OF PHYSICS,4000035586,335238
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CURRENT GRANTS,14 - 19 Reform Participation and Attainment,LOCAL GOVERNMENT ASSOCIATION,4000035590,63141
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,METEOROLOGICAL OFFICE,4000035593,56250
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,PARENT INNOVATION CONSORTIUM,4000035597,39706.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,PKF UK LIMITED,4000035598,65206.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,PLACE GROUP LIMITED,4000035599,37978.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,RNIB,4000035603,50000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CAPITAL GRANTS,School Formation and Investment Group,ST MARKS C OF E ACADEMY,4000035606,1109933.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CURRENT GRANTS,School Formation and Investment Group,THORNABY ACADEMY,4000035609,32093.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,17/09/2010,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group Activities and Engagement,YHA ENGLAND & WALES LTD,4000035613,2380000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Curriculum Unit,BRITISH SCIENCE ASSOCIATION,1000261,175440.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,DEPARTMENT OF HEALTH,1000263,250000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,CURRENT GRANTS,School Formation and Investment Group,ACADEMY ENTERPRISE TRUST,4000035635,29992
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,APPLEYARDS LTD,4000035636,61995.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,CONTRACT PROGRAMME EXPENDITURE,14 - 19 Reform Young People Guidance,BRAHM LTD,4000035639,32232.52
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000035640,68337.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000035640,92284.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CAPITA EDUCATION RESOURCING,4000035641,46558.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000035642,-197.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000035642,-139.8
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000035642,-120.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,-21.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000035642,9.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Communications Strategy and Insight Group,CARLSON WAGONLIT TRAVEL,4000035642,17.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Press Office Group,CARLSON WAGONLIT TRAVEL,4000035642,18.59
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000035642,28.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000035642,28.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000035642,31.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000035642,34.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People  Directorate Apprenticeships Group,CARLSON WAGONLIT TRAVEL,4000035642,48.72
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000035642,50.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000035642,64.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,65.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000035642,65.95
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000035642,70.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Supporting Children and Young People as Risk,CARLSON WAGONLIT TRAVEL,4000035642,70.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,72.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000035642,75.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,81.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000035642,83
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000035642,86.21
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,92.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000035642,93.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,94.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000035642,98.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000035642,101.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,103.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000035642,104.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000035642,108.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,113.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Participation and Attainment Group,CARLSON WAGONLIT TRAVEL,4000035642,114.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000035642,118.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000035642,127.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000035642,127.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000035642,131.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000035642,141.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,142.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000035642,142.71
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000035642,146.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000035642,148.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000035642,148.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000035642,154.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,160.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000035642,161.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,162.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,163.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Schools Director General Office,CARLSON WAGONLIT TRAVEL,4000035642,165.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000035642,168.1
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,171.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,176.52
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,CARLSON WAGONLIT TRAVEL,4000035642,180.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000035642,187.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000035642,191.17
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Supporting Children and Young People Youth Task Force,CARLSON WAGONLIT TRAVEL,4000035642,193.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000035642,194.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,201.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,204.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,219.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Unit,CARLSON WAGONLIT TRAVEL,4000035642,223.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000035642,229.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000035642,235.66
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,235.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000035642,236.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000035642,238.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000035642,241.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,242.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000035642,250.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000035642,260.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000035642,266.83
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,267.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,290.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,295.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000035642,308.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Corporate Services Strategy and Performance,CARLSON WAGONLIT TRAVEL,4000035642,324.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,328.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000035642,351.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,356.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Directorate Support,CARLSON WAGONLIT TRAVEL,4000035642,361.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,372.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000035642,385.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000035642,403.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000035642,409.66
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000035642,466.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Office of the Schools Commissioner,CARLSON WAGONLIT TRAVEL,4000035642,470.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Directorate Support,CARLSON WAGONLIT TRAVEL,4000035642,471.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000035642,475.59
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Marketing Group,CARLSON WAGONLIT TRAVEL,4000035642,476.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,484.5
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,484.83
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000035642,487.72
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,491.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000035642,495.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000035642,502.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000035642,517.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000035642,528.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Young People Analysis Division,CARLSON WAGONLIT TRAVEL,4000035642,532.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/09/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000035642,561.9
