Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Discription,Contract Number,Project code
,,19/03/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-517068-86990," 18,231.00 ",Research for Patient Benefit,,
,,19/03/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-517068-86990," 8,404.95 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,VALE OF YORK CCG 03Q,PUBLIC,YO1 6GA,ERS-517071-87091," 48,551.00 ",Programme Grants for NHS Trusts,,
,,19/03/2014,Research & development,DG: RDD,VELINDRE NHS TRUST,PUBLIC,CF11 9LJ,ERS-517072-87014," 74,261.16 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,WHITTINGTON HOSPITAL NHS TRUST,PUBLIC,N19 5NF,ERS-517075-86951," 83,791.00 ",Programme Grants for NHS Trusts,,
,,19/03/2014,Other creditors (ST),DG: Central Technical,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PUBLIC,KT2 7PU,PAYT MADE TWICE TO DH," 2,632,000.00 ",,,
,,19/03/2014,Radio communications,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-331," 2,562,814.65 ",Airwaves - Core Service Charges,,
,,19/03/2014,Provisions cash payment,DG: SFNHS,PERDISWELL MILLENIUM PARK LTD,SME,WR5 3HS,267," 26,750.40 ","SO2000 - The Coach House, John Comyn Drive, Perdiswell Park, Droitwich Road, Worcester  WR3 7SN - Perdiswell Millenium Park Ltd - rent",,
,,19/03/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,VCS,WC1V 6AZ,ERS-516906-87035," 75,888.81 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,VCS,WC1V 6AZ,ERS-516906-87035," 17,680.25 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,VCS,WC1V 6AZ,ERS-516906-87035," 57,518.55 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,VCS,WC1V 6AZ,ERS-516906-87035," 120,035.70 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,LIVERPOOL JOHN MOORES UNIVERSITY,PUBLIC,L3 5UX,ERS-516919-87044," 51,557.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,UNIVERSITY OF WEST LONDON,PUBLIC,SL1 1YG,ERS-517070-87063," 36,250.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,PUBLIC,WC2A 2AE,ERS-516823-86844," 673,306.00 ",National School for Social Care Research,,
,,19/03/2014,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-516824-86843," 42,129.20 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-516826-86846," 64,028.56 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,PUBLIC,OX1 2XN,ERS-516827-86847," 48,117.60 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-516828-86848," 282,726.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-516830-86849," 190,218.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-516831-86850," 103,679.31 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 59,573.94 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 68,908.41 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 119,185.02 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 75,343.95 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 78,014.16 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 108,518.55 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 52,340.99 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 18,314.96 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 97,991.00 ",Reviews Infrastructure (Existing),,
,,19/03/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-516842-87015," 33,963.00 ",Cochrane Projects - not including the UKCC,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 43,207.41 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 19,902.51 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 46,758.33 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 26,145.72 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 98,958.69 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-516845-87064," 29,922.00 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-516847-87016," 50,462.80 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-516847-87016," 37,200.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-516847-87016," 32,040.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-516847-87016," 65,325.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BIRKBECK COLLEGE,PUBLIC,WC1E 7HX,ERS-516850-87017," 108,921.31 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 263,783.50 ",Rus - Regional Design Service,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 10,812.00 ",Targeted Capacity Building,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 24,122.72 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 30,624.90 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 25,883.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 28,390.43 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 28,283.20 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 38,180.19 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 58,431.22 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 63,511.81 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 40,198.29 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 110,598.70 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-516853-87018," 39,583.00 ",Cochrane Projects - not including the UKCC,,
,,19/03/2014,Research & development,DG: RDD,BRADFORD UNIVERSITY OF,PUBLIC,BD7 1DP,ERS-516857-87019," 22,023.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BRADFORD UNIVERSITY OF,PUBLIC,BD7 1DP,ERS-516857-87019," 23,674.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 24,334.59 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 23,365.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 38,430.87 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 10,812.00 ",Targeted Capacity Building,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 25,854.93 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 71,703.45 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 56,373.30 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 35,746.53 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 45,906.97 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 11,187.00 ",Targeted Capacity Building,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 40,000.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 47,655.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 27,967.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 14,249.80 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 94,143.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 42,012.00 ",Cochrane Projects - not including the UKCC,,
,,19/03/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-516859-87020," 55,495.00 ",Cancer - Prostate,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 114,636.00 ",Other,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 261,127.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 60,188.31 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 33,068.62 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 39,184.23 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 13,136.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 35,285.85 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 70,766.00 ",School for Public Health,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 53,975.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 274,236.00 ",PRU,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 16,967.00 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 35,057.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 4,262.17 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-516861-87021," 35,087.00 ",Cancer - Prostate,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 24,892.68 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 41,495.73 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 100,097.58 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 30,023.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 53,466.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 29,087.03 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 75,180.36 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 63,002.96 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 81,240.60 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 17,271.62 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 100,002.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 58,694.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 77,858.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 41,085.00 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-516865-87022," 200,000.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-516869-87023," 44,143.08 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-516869-87023," 41,684.58 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 94,244.12 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 37,080.67 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 7,266.86 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 43,919.00 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 65,958.30 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 63,414.06 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-516875-87024," 80,172.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,DURHAM UNIVERSITY OF,PUBLIC,DH1 3HN,ERS-516877-87025," 34,194.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,DURHAM UNIVERSITY OF,PUBLIC,DH1 3HN,ERS-516877-87025," 9,454.93 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-516879-87026," 81,630.00 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-516879-87026," 26,254.15 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-516879-87026," 49,887.90 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-516879-87026," 77,187.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-516879-87026," 71,285.49 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),PUBLIC,SN2 1UJ,ERS-516883-87010," 100,000.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 49,183.56 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 110,191.00 ",PROJECTS,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 23,320.21 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 96,553.80 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 578,250.00 ",CJD ,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 82,556.51 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 35,532.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 223,040.00 ",CJD ,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 19,743.67 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 19,456.33 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 100,860.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 8,199.00 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 20,631.00 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-516884-87027," 143,644.00 ",CJD ,,
,,19/03/2014,Research & development,DG: RDD,ESSEX UNIVERSITY OF,PUBLIC,CO4 3SQ,ERS-516885-87029," 252,127.75 ",Rus - Regional Design Service,,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 65,908.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 78,316.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 105,275.00 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 65,227.00 ",NIHR Public Health Research ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 48,396.33 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-516887-87030," 166,828.00 ",Reviews Infrastructure (Existing),,
,,19/03/2014,Research & development,DG: RDD,GLASGOW CALEDONIAN UNIVERSITY,PUBLIC,G4 0BA,ERS-516889-87077," 101,345.43 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-516890-87031," 79,938.51 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-516890-87031," 72,449.28 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-516890-87031," 79,023.37 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-516890-87031," 95,215.00 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,ERS-516898-87032," 17,505.20 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,ERS-516898-87032," 28,371.24 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,ERS-516898-87032," 53,780.79 ",HS & DR,,
,,19/03/2014,Research & development,DG: RDD,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-516900-87033," 72,437.00 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-516900-87033," 27,737.00 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 30,035.37 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 10,812.00 ",Targeted Capacity Building,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 83,212.08 ",HTA Researcher Lead,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 73,251.63 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 56,408.70 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 96,286.08 ",HTA Commissioned Research,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 44,792.50 ",Invention for Innovation,,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 10,048.50 ",EME - ( NETSCC ),,
,,19/03/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-516902-87036," 54,575.00 ",HTA Commissioned Research,,
