Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/07/2014,Spend on Inventory - General,Defence Equipment + Support,ZEPHYR RACING PENNANTS LIMITED,NN14 4LX,362872,Spend on Inventory - General,"£27,948.67"
Ministry of Defence,Ministry of Defence,24/07/2014,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,363559,Spend on Inventory - General,"£27,903.90"
Ministry of Defence,Ministry of Defence,02/07/2014,Spend on Inventory - General,Defence Equipment + Support,B.C.B. INTERNATIONAL LTD,CF24 2QS,356206,Spend on Inventory - General,"£27,900.00"
Ministry of Defence,United Kingdom Hydrographic Office,08/07/2014,Raw Material/ Finished Goods,United Kingdom Hydrographic Office,Williams Lea,,2000069854,Raw Material/ Finished Goods,"£27,836.01"
Ministry of Defence,Ministry of Defence,15/07/2014,Fees for professional services,HO+CS,ENVIRONMENT AGENCY,PE2 8YD,2.00E+11,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£27,795.86"
Ministry of Defence,Ministry of Defence,22/07/2014,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,362805,Equipment support non-project costs,"£27,732.81"
Ministry of Defence,Ministry of Defence,24/07/2014,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,LISSAN COAL COMPANY LIMITED,BT27 5GX,42417,Cost of ground diesel fuel consumed,"£27,695.01"
Ministry of Defence,Ministry of Defence,01/07/2014,Externally delivered education and training,Land Forces,ARMY CATERING TRAINING TRUST,SO21 2RG,355790,External military training ,"£27,677.66"
Ministry of Defence,Ministry of Defence,28/07/2014,Spend on Inventory - General,Defence Equipment + Support,CLEENOL GROUP LTD,OX16 1RB,364707,Spend on Inventory - General,"£27,663.13"
Ministry of Defence,United Kingdom Hydrographic Office,24/07/2014,Purchased Services,United Kingdom Hydrographic Office,CT-Live!,,2000070055,Marketing,"£27,509.00"
Ministry of Defence,Ministry of Defence,02/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,STS DEFENCE LIMITED,B64 5QB,356540,Equipment support project costs,"£27,468.53"
Ministry of Defence,Ministry of Defence,31/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,STS DEFENCE LIMITED,B64 5QB,366481,Equipment support project costs,"£27,468.53"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,366136,Spend on Inventory - General,"£27,439.48"
Ministry of Defence,Ministry of Defence,08/07/2014,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,358345,Cost of other material consumed,"£27,420.45"
Ministry of Defence,Ministry of Defence,10/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000116351,Estate core services charge,"£27,392.00"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,CLEENOL GROUP LTD,OX16 1RB,366155,Spend on Inventory - General,"£27,354.40"
Ministry of Defence,Ministry of Defence,30/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOWN CENTRE SECURITIES PLC,LS2 8LY,365998,Rent land - non civil estate property + married quarter property,"£27,345.60"
Ministry of Defence,Council of Reserve Forces and Cadets Association,11/06/2014,Planned Maintenance – Life Cycle,Estates Management,Peter B Cox Building,,5414,Planned Maintenance – Life Cycle,"£27,300.08"
Ministry of Defence,Ministry of Defence,28/07/2014,Spend on Inventory - General,Defence Equipment + Support,TURNER VIRR & CO. LTD,LS25 2DY,365051,Spend on Inventory - General,"£27,263.40"
Ministry of Defence,Ministry of Defence,28/07/2014,Estate management,JFC,SERCO LIMITED,RG27 9UY,364984,Works - estate management,"£27,226.70"
Ministry of Defence,Ministry of Defence,07/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,HELP FOR HEROES,SP5 3RB,357958,Military short term detached duty,"£27,214.11"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,OROLIA LIMITED,PO3 5PB,366385,Spend on Inventory - General,"£27,211.20"
Ministry of Defence,Ministry of Defence,25/07/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,BMT HI-Q SIGMA LIMITED,BA2 3BH,364157,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","£27,175.00"
Ministry of Defence,Ministry of Defence,07/07/2014,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,358292,Cost of other material consumed,"£27,158.92"
Ministry of Defence,Ministry of Defence,15/07/2014,Spend on Inventory - General,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,360480,Spend on Inventory - General,"£27,158.11"
Ministry of Defence,Ministry of Defence,08/07/2014,Purchase of inventory and services ,Defence Equipment + Support,XMA LTD,NG11 7EP,358693,Cost of other material consumed,"£27,145.09"
Ministry of Defence,Ministry of Defence,10/07/2014,Spend on Inventory - General,Defence Equipment + Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,359326,Spend on Inventory - General,"£27,115.48"
Ministry of Defence,Ministry of Defence,21/07/2014,Fees for professional services,Land Forces,SPRING TECHNOLOGY STAFFING SERVICES LIMITED,B37 7YE,362359,Fees for professional services excluding legal fees,"£27,103.45"
Ministry of Defence,Ministry of Defence,28/07/2014,Payment of utilities,Defence Equipment + Support,CERTAS ENERGY UK LIMITED,FK5 4RB,364696,Utilities consumed - heating oil,"£27,049.70"
Ministry of Defence,Ministry of Defence,31/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,366518,Works - estate management,"£27,039.77"
Ministry of Defence,Ministry of Defence,04/07/2014,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,357577,Equipment support non-project costs,"£26,893.59"
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,363654,Equipment support project costs,"£26,864.63"
Ministry of Defence,Ministry of Defence,10/07/2014,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,359725,Cost of other material consumed,"£26,758.41"
Ministry of Defence,Ministry of Defence,09/07/2014,International contributions,HO+CS,CROWN AGENTS LIMITED,SM1 1EL,358824,Defence military assistance fund international subscriptions and other payments,"£26,740.80"
Ministry of Defence,Ministry of Defence,23/07/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CITYSPRINT (UK) LIMITED,RH1 1SH,363002,Freight movement costs,"£26,704.42"
Ministry of Defence,Ministry of Defence,23/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,362926,Equipment support project costs,"£26,601.64"
Ministry of Defence,Ministry of Defence,09/07/2014,Medical treatment & stores and welfare services,Land Forces,KILLOWEN PRIMARY SCHOOL,BT28 2UH,42313,Schools + community relations initiatives,"£26,600.00"
Ministry of Defence,Ministry of Defence,24/07/2014,Fees for professional services,HO+CS,MAYOR'S OFFICE FOR POLICING AND CRIME (MOPC),SW6 1TR,363818,Fees for professional services excluding legal fees,"£26,599.59"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE HIGHLAND COUNCIL,IV3 5NX,363464,Rent buildings - non civil estate property and married quarter property,"£26,536.93"
Ministry of Defence,Ministry of Defence,21/07/2014,Spend on Inventory - General,Defence Equipment + Support,ACCLIMATISE LIMITED,ST4 4TN,361855,Spend on Inventory - General,"£26,521.63"
Ministry of Defence,Ministry of Defence,17/07/2014,Fees for professional services,JFC,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,361207,Fees for professional services excluding legal fees,"£26,468.24"
Ministry of Defence,Ministry of Defence,14/07/2014,Grants in aid,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,360305,Pay costs grant in aid to the National Museum Royal Navy,"£26,460.88"
Ministry of Defence,Ministry of Defence,31/07/2014,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,366461,Cost of food purchases,"£26,424.44"
Ministry of Defence,Ministry of Defence,07/07/2014,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,358160,Equipment support non-project costs,"£26,400.08"
Ministry of Defence,Ministry of Defence,29/07/2014,Externally delivered education and training,Land Forces,ARMY CATERING TRAINING TRUST,SO21 2RG,365099,External military training ,"£26,290.31"
Ministry of Defence,Ministry of Defence,04/07/2014,Purchase of plant and machinery,Defence Equipment + Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,357417,Plant and machinery Asset - in year capital addition,"£26,270.79"
Ministry of Defence,Ministry of Defence,22/07/2014,Spend on Inventory - General,Defence Equipment + Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,362707,Spend on Inventory - General,"£26,228.28"
Ministry of Defence,Ministry of Defence,24/07/2014,Fuel for military use,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,363619,Cost of ground diesel fuel consumed,"£26,215.20"
Ministry of Defence,Ministry of Defence,31/07/2014,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,366543,Cost of other material consumed,"£26,166.14"
Ministry of Defence,Ministry of Defence,04/07/2014,Spend on Inventory - General,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,357420,Spend on Inventory - General,"£26,115.95"
Ministry of Defence,Ministry of Defence,22/07/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,362538,Utilities consumed - gas,"£26,068.29"
Ministry of Defence,Ministry of Defence,22/07/2014,Administration,Land Forces,ARGYLL AND BUTE COUNCIL,PA31 8RD,362488,General administration,"£26,000.00"
Ministry of Defence,Ministry of Defence,16/07/2014,Design services and minor equipment purchases,Land Forces,HEINR SCHMIDT GMBH+CO KG,,5000116583,Equipment support non-project costs,"£25,995.73"
Ministry of Defence,Ministry of Defence,16/07/2014,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV3 4LF,360812,Spend on Inventory - General,"£25,959.37"
Ministry of Defence,Ministry of Defence,24/07/2014,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,ARROW ENTERPRISE COMPUTING SOLUTIONS LTD,HG3 1SA,363553,External training - civilian,"£25,922.00"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,FYLDE BOROUGH COUNCIL,FY8 1LW,363098,Rent buildings - non civil estate property and married quarter property,"£25,919.75"
Ministry of Defence,Ministry of Defence,04/07/2014,Spend on Inventory - General,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,357439,Spend on Inventory - General,"£25,776.02"
Ministry of Defence,Ministry of Defence,02/07/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,356269,Cost of food services,"£25,768.92"
Ministry of Defence,Ministry of Defence,22/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CANTERBURY CITY COUNCIL,CT1 1YW,362558,Rent buildings - non civil estate property and married quarter property,"£25,737.45"
Ministry of Defence,Ministry of Defence,23/07/2014,Estate management,Defence Equipment + Support,ELIOR UK PLC,SK11 6ET,363066,Estate + facilities management services - accommodation inventory + service,"£25,726.43"
Ministry of Defence,Ministry of Defence,16/07/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,PARSONS BRINCKERHOFF LTD,NE4 7YQ,360996,Fees for professional services excluding legal fees,"£25,671.66"
Ministry of Defence,Ministry of Defence,16/07/2014,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,360683,Cost of ground diesel fuel consumed,"£25,658.40"
Ministry of Defence,Ministry of Defence,18/07/2014,Dilapidation charges  ,Defence Equipment + Support,JACOBS U.K. LIMITED,RG41 5TU,361669,Other provisions payment against provision,"£25,642.70"
Ministry of Defence,Ministry of Defence,15/07/2014,"Transportation of personnel, freight and travel expenses",Air Command,MY PEAK POTENTIAL LTD,,5000116552,Military short term detached duty,"£25,620.00"
Ministry of Defence,Hafif Travel & Tourism Co. Ltd.,23/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,Hafif Travel & Tourism Co. Ltd.,,CO012,Movement of service personnel,"£25,616.00"
Ministry of Defence,Ministry of Defence,30/07/2014,Fuel for military use,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,365563,Cost of ground diesel fuel consumed,"£25,586.40"
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,LLOYDS REGISTER EMEA,BS48 1RB,363803,Equipment support non-project costs,"£25,514.56"
Ministry of Defence,Ministry of Defence,24/07/2014,Fees for professional services,HO+CS,EMPLOYMENT CONDITIONS ABROAD LTD,WC2B 5DG,363693,Fees for professional services excluding legal fees,"£25,500.00"
Ministry of Defence,Ministry of Defence,04/07/2014,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1G 0PU,357377,Cost of ground diesel fuel consumed,"£25,487.16"
Ministry of Defence,Ministry of Defence,21/07/2014,Fuel for military use,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,361965,Cost of ground diesel fuel consumed,"£25,486.80"
Ministry of Defence,Ministry of Defence,08/07/2014,General services and support,Land Forces,ROSKER LTD,PO12 4LJ,358597,Purchase of defence support equipment below capitalisation threshold of £25k.,"£25,481.09"
Ministry of Defence,Ministry of Defence,31/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,ATLANTIC INERTIAL SYSTEMS  LIMITED,PL6 6DE,366079,Equipment support non-project costs,"£25,469.20"
Ministry of Defence,Ministry of Defence,25/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,364530,Rent buildings - non civil estate property and married quarter property,"£25,447.16"
Ministry of Defence,Ministry of Defence,21/07/2014,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,362333,Aviation fuel casual uplift consumed,"£25,413.20"
Ministry of Defence,Ministry of Defence,02/07/2014,General services and support,Defence Equipment + Support,GEO-MARINE INC,,182331,Defence equipment CLS/IOS service charge,"£25,388.46"
Ministry of Defence,Ministry of Defence,24/07/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,364088,Fiscal asset under construction - capital in year addition,"£25,348.54"
Ministry of Defence,Ministry of Defence,08/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,SPRAYBAKE LTD,CO10 2XG,358635,Equipment support non-project costs,"£25,323.33"
Ministry of Defence,United Kingdom Hydrographic Office,30/07/2014,Computer maintenance & hire,United Kingdom Hydrographic Office,Just Systems Canada,,2000070121,ICT Delivery Business Group,"£25,304.50"
Ministry of Defence,Ministry of Defence,07/07/2014,Fees for professional services,JFC,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,357954,Fees for professional services excluding legal fees,"£25,280.87"
Ministry of Defence,Ministry of Defence,25/07/2014,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,364559,Cost of ground diesel fuel consumed,"£25,280.73"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MAIDSTONE BOROUGH COUNCIL,ME15 6JQ,363211,Rent buildings - non civil estate property and married quarter property,"£25,273.15"
Ministry of Defence,Ministry of Defence,14/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,THE CHANNEL TUNNEL GROUP LTD,CT19 4RD,360300,Military short term detached duty,"£25,262.00"
Ministry of Defence,Ministry of Defence,03/07/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,356702,Spend on Inventory - General,"£25,218.30"
Ministry of Defence,Ministry of Defence,21/07/2014,Medical treatment & stores and welfare services,Air Command,JOHNSON HEALTH TECH UK LTD,ST4 8 GZ,362136,Welfare services including sports equipment and ministers of religion.,"£25,215.00"
Ministry of Defence,Ministry of Defence,28/07/2014,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,364660,Plant + machinery private finance initiative - service concession arrangements service charge,"£25,193.93"
