Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Training Costs,Knowledge & Innovation Group - KIG - Innovation Directorate,CAPITA BUSINESS SERVICES LTD,17497,186.00,K&I Devolved Admin-Other Training Costs,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Training And Development Expenditure,People & Strategy - P&S - Human Resources,CAPITA BUSINESS SERVICES LTD,17529,2170.00,P&S Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",17655,16.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Motor Vehicle Hire,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17656,25.00,BRDO: Developing Markets-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Motor Vehicle Hire,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17657,25.00,E&M Devolved Admin-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17658,5.00,BRDO: Developing Markets-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17659,1.80,BRDO: Developing Markets-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17659,13.21,BRDO: Developing Markets-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17659,33.09,BRDO: Developing Markets-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services Overseas,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",17659,4.37,BRDO: Developing Markets-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",17660,5.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",17660,14.65,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",17661,25.00,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Mileage Allowance UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17662,40.50,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Rail Travel Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,2.28,BLG Devolved Admin-Rail Travel Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,3.54,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,10.00,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,27.62,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,28.30,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence Overseas,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17663,29.70,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Hospitality - UK,Economics & Markets - E&M - Analysis Directorate,"Personal Expense, Name Witheld",17664,42.30,E&M Devolved Admin-Hospitality - UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17665,11.80,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17666,21.11,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17667,22.20,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Rail Travel UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17668,199.00,E&S Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17668,30.15,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17669,23.90,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Hotel & Accommodation UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,47.50,ECO - Non Proliferation Awareness Seminars-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Mileage Allowance UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,74.25,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,4.06,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,4.45,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,47.00,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,5.00,ECO - Non Proliferation Awareness Seminars-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17670,15.00,ECO - Non Proliferation Awareness Seminars-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Mileage Allowance UK,Economics & Markets - E&M - International Trade & Export Control,"Personal Expense, Name Witheld",17671,9.90,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Mileage Allowance UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17672,141.30,E&S Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Mileage Allowance UK,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",17673,319.50,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17674,14.89,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17674,5.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17674,16.88,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17674,21.00,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17675,10.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17675,10.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17675,19.90,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Business & Local Growth - BLG - Consumer and Competition Policy,"Personal Expense, Name Witheld",17675,41.00,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Business & Local Growth - BLG - Local Growth Directorate,"Personal Expense, Name Witheld",17676,4.20,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Business & Local Growth - BLG - Life Sciences,"Personal Expense, Name Witheld",17677,12.60,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Business & Local Growth - BLG - Life Sciences,"Personal Expense, Name Witheld",17677,37.90,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17678,4.20,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17678,5.40,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17678,11.00,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",17678,3.63,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",17679,8.90,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",17679,15.40,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Travel,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",17679,85.45,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",17679,20.25,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",17679,21.75,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Subsistence UK,People & Strategy - P&S - Communications Directorate,"Personal Expense, Name Witheld",17680,14.45,P&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,People & Strategy - P&S - Communications Directorate,"Personal Expense, Name Witheld",17680,23.00,P&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Taxi Services UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",17681,10.00,OME Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2014,Hotel & Accommodation Overseas,Knowledge & Innovation Group - KIG - Innovation Directorate,"Personal Expense, Name Witheld",17683,2166.06,K&I Devolved Admin-Hotel & Accommodation Overseas,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Training And Development Expenditure,Economics & Markets - E&M - Business Environment,ZZZZEMPLOYERS FOR CHILDCARE SOLUTIONS,17686,130.00,BLG Devolved Admin-Training And Development Expenditure,BT27 5QB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Fixtures and fittings,Finance & Commercial Group - F&C - Information and Technology Directorate,SECURITY SERVICES GROUP,17690,14400.00,F&C Devolved Admin-Fixtures and fittings,SN6 8LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Water,Finance & Commercial Group - F&C - Information and Technology Directorate,YORKSHIRE WATER,17691,67.03,LSC Properties-Water,BD3 7YD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Training Costs,Finance & Commercial Group - F&C - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,17692,1178.00,F&C Devolved Admin-Other Training Costs,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Professional Training,Economics & Markets - E&M - Analysis Directorate,CAPITA BUSINESS SERVICES LTD,17693,281.00,E&M Non Devolved Admin-Professional Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,External Legal Advice and Service,Enterprise & Skills Group - Enterprise Directorate,EVERSHEDS LLP,17706,1622.50,PEiURG: Creating A More Entrepreneurial Culture-External Legal Advice and Service,LS11 5DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - F&C - Finance Group,ARTHUR D HARVERD,17707,1767.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,E1 8NN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - F&C - Finance Group,MICHAEL POSEN,17708,528.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 8AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - F&C - Finance Group,ANGELA LANDAU,17709,528.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 6NH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Catering Services,Government Office for Science - GOS - Government Office for Science,OVE ARUP & PARTNERS LTD,17710,153.01,Foresight: Computer Trading in Financial Markets-Catering Services,NE1 3PL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Catering Services,Government Office for Science - GOS - Government Office for Science,OVE ARUP & PARTNERS LTD,17710,180.00,Foresight: Computer Trading in Financial Markets-Catering Services,NE1 3PL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Research and Development Expenditure,Government Office for Science - GOS - Government Office for Science,OVE ARUP & PARTNERS LTD,17710,12.30,Foresight: Other-Research and Development Expenditure,NE1 3PL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Research and Development Expenditure,Government Office for Science - GOS - Government Office for Science,OVE ARUP & PARTNERS LTD,17710,3375.00,Foresight: Other-Research and Development Expenditure,NE1 3PL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Research and Development Expenditure,Government Office for Science - GOS - Government Office for Science,OVE ARUP & PARTNERS LTD,17710,6750.00,Foresight: Other-Research and Development Expenditure,NE1 3PL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - F&C - Finance Group,CHARLES BARRINGTON,17711,528.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,IP13 6NW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - F&C - Finance Group,SALLY FRIEND,17712,528.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW3 6QA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Water,Finance & Commercial Group - F&C - Information and Technology Directorate,UNITED UTILITIES WATER plc,17714,118.85,E&M Devolved Admin-Water,WA55 1WA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Clearing Account   - Cost - Furniture & Fittings,Finance & Commercial Group - F&C - Information and Technology Directorate,SENATOR INTERNATIONAL LTD,17715,783.00,BIS Infrastructure Maintenanc-Clearing Account   - Cost - Furniture & Fittings,BB5 5YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - F&C - Information and Technology Directorate,COFELY LTD,17716,5713.74,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,HP12 3TA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Dilapidations,Finance & Commercial Group - F&C - Information and Technology Directorate,DTZ DEBENHAM TIE LEUNG,17717,3000.00,LSC Properties-Dilapidations,EC2M 5TQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - BLG - Local Growth Directorate,LIVERPOOL CITY COUNCIL,17718,487647.42,Cities: Wave 1-Current Grants To Private Sector - NPISH,L2 2DH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Gas,Finance & Commercial Group - F&C - Information and Technology Directorate,CORONA ENERGY RETAIL 4 LTD,17719,5016.61,LSC Properties-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2014,International Subscriptions,Knowledge & Innovation Group - KIG - Research Base,EUROPEAN UNIVERSITY INSTITUTE (EUI),17720,81350.55,Higher Education Other: HEGIF-International Subscriptions,50014,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Telecoms,Finance & Commercial Group - F&C - Modernisation Fund and Shared Services,DAISY COMMUNICATIONS LTD,17732,20.00,E&M Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Professional Training,Legal Services - Legal Services,THE GENERAL COUNCIL OF THE BAR (THE BAR STANDARDS BOARD),17733,100.00,Legal Services Admin-Professional Training,WC1V 7HZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2014,Professional Training,Legal Services - Legal Services,DER JURISTISCHE VERLAG LEXXION,17735,400.93,Legal Services Admin-Professional Training,10717,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2014,Professional Training,Legal Services - Legal Services,DER JURISTISCHE VERLAG LEXXION,17735,3207.44,Legal Services Admin-Professional Training,10717,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,VODAFONE LTD,17737,42.14,E&M Devolved Admin-Telecoms,NG24 2EG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,VODAFONE LTD,17738,23.94,E&M Devolved Admin-Telecoms,NG24 2EG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/01/2014,ADP Training,People & Strategy - P&S - Human Resources,CAPITA BUSINESS SERVICES LTD,17740,141.00,P&S Non Devolved Admin-ADP Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,VODAFONE LTD,17741,9.22,E&M Devolved Admin-Telecoms,NG24 2EG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Catering Services,Shareholder Executive - Shareholder Executive,FOREIGN AND COMMONWEALTH OFFICE (FCO),17742,1259.52,ShEx Devolved Admin-Catering Services,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Postage,Legal Services - Legal Services,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,17743,22.95,E&M Devolved Admin-Postage,CM20 2GZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Recruitment Consultancy Costs,Business & Local Growth - BLG - Consumer and Competition Policy,HAYS SPECIALIST RECRUITMENT LTD,17748,9900.00,E&M Devolved Admin-Recruitment Consultancy Costs,KT3 4JQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Clearing Account   - Cost - Furniture & Fittings,Finance & Commercial Group - F&C - Information and Technology Directorate,SENATOR INTERNATIONAL LTD,17749,70.80,BIS Infrastructure Maintenanc-Clearing Account   - Cost - Furniture & Fittings,BB5 5YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Postage,Legal Services - Legal Services,NEOPOST LTD,17750,181.70,Legal Services Admin-Postage,RM1 2AR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Other Telephone Costs,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,17751,37.98,E&S Devolved Admin-Other Telephone Costs,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Motor Vehicle Hire,Government Office for Science - GOS - Government Office for Science,GOVERNMENT CAR AND DESPATCH AGENCY,17752,248.75,Other Devolved Admin-Motor Vehicle Hire,SW8 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,EDF ENERGY plc,17753,51046.57,E&M Devolved Admin-Electricity,PL3 5TU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Media and Design Services,Government Office for Science - GOS - Government Office for Science,JONES YARRELL LEADENHALL,17754,49.73,E&M Devolved Admin-Media and Design Services,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2014,Rail Travel UK,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",17755,33.60,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Courier Services,Finance & Commercial Group - F&C - Information and Technology Directorate,TNT UK LTD,17756,72.54,E&M Devolved Admin-Courier Services,BL8 9AR,VENDOR,,,
