Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,27/06/2013,Service charge,Strategy Finance & NHS,DEAN CLOUGH LTD,SME,23183.58,"RAZ088 - F Mill - Ground West 4,5, Dean Clough Mills, Halifax, West Yorkshire HX3 5AX- Dean Clough Limited - Ref:  F/GWEST/4/5 - service charge",17618,HX3 5AX,,,Programme
Department of Health,Department of Health,27/06/2013,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,LARGE,751869.47,PACS North west: 13/14 costs (revenue),5201328264,PR1 8UQ,,,Programme
Department of Health,Department of Health,27/06/2013,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,LARGE,1475572.16,PACS South: (CSC) 13/14 costs (revenue),5201328265,PR1 8UQ,,,Programme
Department of Health,Department of Health,27/06/2013,Contractor/Staff Substitution,Strategy Finance & NHS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,23740,Hyperion (Oracle)HFM Immediate Measures Plan -  Implement changes as agreed with DH and as per the requirements to meet the Q3 2012-13 reporting needs,5584134657,NW1 3HG,,,Admin
Department of Health,Department of Health,27/06/2013,IT minor costs non capital,Goverance Operations & Assurance,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,28380.31,PPR0049 Migrating NTDA and HEE to IMS3 Discovery Phase Works ,5584134861,NW1 3HG,,,Admin
Department of Health,Department of Health,27/06/2013,Service charge,Informatics,BT GROUP PLC,LARGE,247323.75,,CHAPS27/6/13,NW9 6LB,,,Programme
Department of Health,Department of Health,27/06/2013,Service charge,Informatics,BT GROUP PLC,LARGE,120286.58,,CHAPS27/6/13,NW9 6LB,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,240288,PRU,ERS-497111-75708,E1 2AX,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,BELFAST QUEENS UNIVERSITY OF,PUBLIC,31785,PROJECTS,ERS-497110-75683,BT7 1NN,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,53136,PROJECTS,ERS-497108-75697,SE1 8WA,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,DURHAM UNIVERSITY OF,PUBLIC,34134,PROJECTS,ERS-497107-75687,DH1 3HN,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,30000,PROJECTS,ERS-497103-75684,BS8 1TH,,,Programme
Department of Health,Department of Health,05/06/2013,Research & development,Research & Development,LANCASTER UNIVERSITY,PUBLIC,40241.76,NIHR Fellowships,ERS-494954-74243,LA1 4YT,,,Programme
Department of Health,Department of Health,05/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,34243.68,NIHR Fellowships,ERS-494957-74245,M13 9PL,,,Programme
Department of Health,Department of Health,05/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,44812.09,NIHR Fellowships,ERS-494959-74244,LS2 9JT,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,267049,Policy Research Unit in Children etc,ERS-497100-75700,WC1E 6BT,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,PUBLIC,246597,PRU,ERS-497099-75710,S10 2UH,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,330659,PRU,ERS-497098-75714,YO10 5DD,,,Programme
Department of Health,Department of Health,06/06/2013,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,25032,NIHR Fellowships,ERS-495224-74326,NR4 7TJ,,,Programme
Department of Health,Department of Health,06/06/2013,Research & development,Research & Development,UNIVERSITY OF CENTRAL LANCASHIRE HEC,PUBLIC,84672,NIHR Fellowships,ERS-495225-74330,PR1 2HE,,,Programme
Department of Health,Department of Health,06/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,66877,Clinician Scientist Awards,ERS-495226-74331,LS2 9JT,,,Programme
Department of Health,Department of Health,06/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,63206,NIHR Fellowships,ERS-495227-74328,SW7 2AZ,,,Programme
Department of Health,Department of Health,06/06/2013,Research & development,Research & Development,SOUTHAMPTON UNIVERSITY OF,PUBLIC,25000,Review requested by UKCC,ERS-495237-74334,SO17 1BJ,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,126278,PRU,ERS-497097-75693,WC1E 7HT,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,68634,PROJECTS,ERS-497096-75713,YO10 5DD,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,120247,PROJECTS,ERS-497095-75705,NG7 2RD,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,60017,PROJECTS,ERS-497093-75712,YO10 5DD,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,89861,PROJECTS,ERS-497092-75703,M13 9PL,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,CARDIFF UNIVERSITY,PUBLIC,175264,PROJECTS,ERS-497091-75686,CF24 0DE,,,Programme
Department of Health,Department of Health,10/06/2013,Outsourcing Contract,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,1320690,INFORMATION SYSTEMS,90179363,LS2 9JT,,,Programme
Department of Health,Department of Health,10/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,42637.32,HTA Commissioned Research,ERS-495469-74465,BS8 1TH,,,Programme
Department of Health,Department of Health,27/06/2013,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,289935,PRU,ERS-497089-75692,WC1E 7HT,,,Programme
Department of Health,Department of Health,13/06/2013,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,490017,CJD,ERS-495723-74662,EH1 1HT,,,Programme
Department of Health,Department of Health,13/06/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,170766.11,NIHR Public Health Research ( NETSCC ),ERS-495726-74664,E1 2AX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,75176,Professorship Awards,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,19199,NIHR Fellowships,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,48845,Clinician Scientist Awards,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,13415.13,Integrated Academic Training,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,16511,NIHR Fellowships,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,11938,Targeted Capacity Building,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,24620,NIHR Fellowships,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,51964,Clinician Scientist Awards,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,17585,NIHR Fellowships,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,15687,NIHR Fellowships,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,102442,Health Economics Unit,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,34003,Clinician Scientist Awards,ERS-495932-74928,B15 2TT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,19551,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,18634,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,24219,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,28285,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,6813,Targeted Capacity Building,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,21727,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,24361,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,23106,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,25505,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,24230,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,21049,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,11807,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,12307,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,10828,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,14154,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,26398,NIHR Fellowships,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,42285,Clinician Scientist Awards,ERS-495934-74929,BS8 1TH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,11938,Targeted Capacity Building,ERS-495937-74930,CB2 1TN,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,40768,NIHR Fellowships,ERS-495937-74930,CB2 1TN,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,92518,Professorship Awards,ERS-495937-74930,CB2 1TN,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,89537,NIHR Fellowships,ERS-495937-74930,CB2 1TN,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,41000,NIHR Fellowships,ERS-495940-74932,NR4 7TJ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,20298,NIHR Fellowships,ERS-495940-74932,NR4 7TJ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,28180,NIHR Fellowships,ERS-495940-74932,NR4 7TJ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,27422,NIHR Fellowships,ERS-495941-74933,EX4 4QJ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,26660,NIHR Fellowships,ERS-495941-74933,EX4 4QJ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,84877,Professorship Awards,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,12659.13,Integrated Academic Training,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,12659.13,Integrated Academic Training,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,31207,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,66214,profess,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,7163,Targeted Capacity Building,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,11938,Targeted Capacity Building,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,43900,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,55510,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,39067,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,47616,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,27322,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,67508,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,52435,Clinician Scientist Awards,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,38320,Clinician Scientist Awards,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,54206,Clinician Scientist Awards,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,21939.38,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,36711,NIHR Fellowships,ERS-495947-74935,SW7 2AZ,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,23886,NIHR Fellowships,ERS-495948-74936,ST5 5BG,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,67078,Professorship Awards,ERS-495948-74936,ST5 5BG,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,12448,Integrated Academic Training,ERS-495948-74936,ST5 5BG,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,35233,NIHR Fellowships,ERS-495948-74936,ST5 5BG,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,13160.51,NIHR Fellowships,ERS-495948-74936,ST5 5BG,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,6615,NIHR Biomedical Research Fellowship,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,16622,Knowledge Mobilisation Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,26670,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,11938,Targeted Capacity Building,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,48061,Clinician Scientist Awards,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,20598,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,13327,Integrated Academic Training,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,33208,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,22720,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,43541,Clinician Scientist Awards,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,31598,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,50211,Clinician Scientist Awards,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,19073,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,35410,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,74312,Clinician Scientist Awards,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,20776,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,25632,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,24097,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,24532,NIHR Fellowships,ERS-495950-74937,SE1 8WA,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,27622,Clinician Scientist Awards,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,22898,NIHR Fellowships,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,75205,Professorship Awards,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,13155,NIHR Fellowships,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,25754,NIHR Fellowships,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,11511,Integrated Academic Training,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,44314,Clinician Scientist Awards,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,15787,NIHR Fellowships,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,46420,Clinician Scientist Awards,ERS-495955-74940,LS2 9JT,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,23857,NIHR Fellowships,ERS-495956-74941,LE1 7RH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,23875,Targeted Capacity Building,ERS-495956-74941,LE1 7RH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,15679,Integrated Academic Training,ERS-495956-74941,LE1 7RH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,18028,NIHR Fellowships,ERS-495956-74941,LE1 7RH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,20217,NIHR Fellowships,ERS-495956-74941,LE1 7RH,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,58776,Clinician Scientist Awards,ERS-495957-74942,L69 3BX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,36545,NIHR Fellowships,ERS-495957-74942,L69 3BX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,28699,NIHR Fellowships,ERS-495957-74942,L69 3BX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,36125,Clinician Scientist Awards,ERS-495957-74942,L69 3BX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,14364,NIHR Fellowships,ERS-495957-74942,L69 3BX,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,43461,Clinician Scientist Awards,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,23221,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,19609,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,21004,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,18885,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,34215,Clinician Scientist Awards,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,24456,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,13096.75,Integrated Academic Training,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,54338,Clinician Scientist Awards,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,5116,Targeted Capacity Building,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,11938,Targeted Capacity Building,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,11938,Targeted Capacity Building,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,6087,Integrated Academic Training,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,42538,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,59299,Clinician Scientist Awards,ERS-495961-74945,M13 9PL,,,Programme
Department of Health,Department of Health,17/06/2013,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,25735,NIHR Fellowships,ERS-495961-74945,M13 9PL,,,Programme
