Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",OXFORDSHIRE COUNTY COUNCIL,ERS-558477-124046,505113,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,OX4 2GQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",PETERBOROUGH CITY COUNCIL,ERS-558478-124047,256760,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,PE1 1HQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",STOCKPORT METROPOLITAN BOROUGH COUNCIL,ERS-558479-123962,175432,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SK1 3XE,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",STOCKTON-ON-TEES BOROUGH COUNCIL,ERS-558480-123963,262609,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,TS23 2YD,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",PLYMOUTH CITY COUNCIL,ERS-558481-124048,175554,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,PL1 2AA,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",STOKE-ON-TRENT CITY COUNCIL,ERS-558482-123964,182087,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,ST4 4TS,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",POOLE BOROUGH OF,ERS-558483-124049,87161,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,BH15 2RU,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SUFFOLK COUNTY COUNCIL,ERS-558484-123965,640982,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,IP1 2DH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,ERS-558485-123966,214335,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SR2 7DN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SURREY COUNTY COUNCIL,ERS-558486-123967,964023,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,KT1 2DN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SUTTON LONDON BOROUGH COUNCIL,ERS-558487-123968,100796,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SM1 1EA,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",PORTSMOUTH CITY COUNCIL,ERS-558488-124050,121732,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,PO1 2AL,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SWINDON BOROUGH COUNCIL,ERS-558489-123969,105167,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SN1 2JH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",READING BOROUGH COUNCIL,ERS-558490-124051,77859,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,RG1 7TD,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",TAMESIDE METROPOLITAN BOROUGH COUNCIL,ERS-558491-123970,157772,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,OL6 6DL,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",TELFORD AND WREKIN BOROUGH OF,ERS-558492-123971,105856,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,TF3 4LF,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",THURROCK BOROUGH COUNCIL,ERS-558493-123972,89438,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,RM17 0LT,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",TORBAY COUNCIL,ERS-558494-123973,113277,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,TQ1 3DR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",TOWER HAMLETS LONDON BOROUGH COUNCIL,ERS-558495-123974,200280,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,E2 0HQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",REDBRIDGE LONDON BOROUGH COUNCIL,ERS-558496-124052,152568,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,IG1 1TR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",TRAFFORD METROPOLITAN BOROUGH COUNCIL,ERS-558497-123975,129290,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,M32 0YY,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",REDCAR AND CLEVELAND BOROUGH COUNCIL,ERS-558498-124053,98465,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,TS6 9AR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",RICHMOND UPON THAMES BOROUGH COUNCIL,ERS-558499-124054,90345,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,TW1 3BZ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ROCHDALE BOROUGH COUNCIL,ERS-558500-124055,183882,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,OL16 9AJ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ROTHERHAM BOROUGH COUNCIL,ERS-558501-124056,183917,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,S65 1UE,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WAKEFIELD METROPOLITAN DISTRICT COUNCIL,ERS-558502-123976,471344,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WF1 9AJ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",RUTLAND COUNTY COUNCIL,ERS-558503-124057,75059,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,LE15 6HP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WALSALL METROPOLITAN BOROUGH COUNCIL,ERS-558504-123977,195748,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WS1 1RG,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SALFORD CITY COUNCIL,ERS-558505-124058,344729,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,M27 5AP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WALTHAM FOREST LONDON BOROUGH COUNCIL,ERS-558506-123978,148838,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,E17 4JA,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WANDSWORTH LONDON BOROUGH COUNCIL,ERS-558507-123979,460101,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SW18 2PU,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WARRINGTON BOROUGH COUNCIL,ERS-558509-123980,240099,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WA1 1BN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WARWICKSHIRE COUNTY COUNCIL,ERS-558510-123981,305496,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,CV34 4RH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WEST BERKSHIRE COUNCIL,ERS-558511-123982,68479,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,RG14 5LD,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WEST SUSSEX COUNTY COUNCIL,ERS-558512-123984,522004,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,PO19 1RG,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WESTMINSTER CITY COUNCIL,ERS-558513-123983,180893,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WC2N 6NU,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WIGAN METROPOLITAN BOROUGH COUNCIL,ERS-558514-123985,239141,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WN1 3XZ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WILTSHIRE COUNTY COUNCIL,ERS-558515-123986,307071,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,BA14 8JN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SANDWELL METROPOPLITAN BOROUGH COUNCIL,ERS-558516-124059,252635,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,B69 3DE,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WINDSOR AND MAIDENHEAD ROYAL BOROUGH OF,ERS-558517-123987,65137,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,SL6 1RF,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SEFTON METROPOLITAN BOROUGH COUNCIL,ERS-558518-124060,232256,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,L20 3NQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SHEFFIELD CITY COUNCIL,ERS-558519-124061,369844,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,S1 1UJ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WIRRAL METROPOLITAN BOROUGH COUNCIL,ERS-558520-123988,246134,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,CH41 5FN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WOKINGHAM COUNCIL,ERS-558521-123989,54903,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,RG40 1WJ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WOLVERHAMPTON CITY COUNCIL,ERS-558522-123990,188182,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WV1 1RG,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WORCESTERSHIRE COUNTY COUNCIL,ERS-558523-123991,576226,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,WR5 2NP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",YORK COUNCIL CITY OF,ERS-558524-123992,114652,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,YO1 8ZD,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SHROPSHIRE COUNTY COUNCIL,ERS-558525-124062,231281,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,SY2 6ND,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SLOUGH BOROUGH COUNCIL,ERS-558526-124063,70470,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,SL1 3UF,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOLIHULL METROPOLITAN BOROUGH COUNCIL,ERS-558527-124064,118989,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,B91 9GN,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOMERSET COUNTY COUNCIL,ERS-558528-124065,341449,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,TA1 4DY,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOUTH GLOUCESTERSHIRE COUNCIL,ERS-558529-124068,400703,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,BS15 9TR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOUTH TYNESIDE COUNCIL,ERS-558530-124070,125128,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,NE33 2RL,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOUTHAMPTON CITY COUNCIL,ERS-558531-124067,151666,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,SO15 1GX,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOUTHEND-ON-SEA BOROUGH COUNCIL,ERS-558532-124069,112651,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,SS2 6ER,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SOUTHWARK LONDON BOROUGH COUNCIL,ERS-558533-124066,214727,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,SE17 1RX,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ST HELENS METROPOLITAN BOROUGH COUNCIL,ERS-558534-124041,131635,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,WA10 1HP,PUBLIC,,,
,,13/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",WOMEN'S RESOURCE CENTRE,ERS-558537-124001,45250,2016/011 SPP020 Women's Resource Centre - Strategic Partner 2016/17,N7 9DP,VCS,,,
,,13/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",VOLUNTARY ORGANISATION NETWORK NORTH EAST (VONNE),ERS-558538-124021,49798,2016/011 SPP018 Voluntary Organisations Network North East - Strategic Partner 16/17,NE1 6SU,VCS,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,ERS-558544-124141,124828,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,RM10 7BY,PUBLIC,,,
,,13/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NACRO,ERS-558546-124081,45250,2016/011 SPP009 Nacro - 2016/17 Strategic Partner,B6 4US,VCS,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BARNET LONDON BOROUGH COUNCIL,ERS-558547-124142,197890,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,NW4 4BG,PUBLIC,,,
,,13/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NATIONAL VOICES,ERS-558548-124101,50000,2016/011 SPP013 National Voices - Strategic Partner 16/17,EC4Y 8EE,VCS,,,
,,13/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",DISABILITY RIGHTS UK,ERS-558549-124121,45250,2016/011 SPP021 Disability Rights - Strategic Partner 16/17,N1 6AH,VCS,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BARNSLEY METROPOLITAN BOROUGH COUNCIL,ERS-558550-124143,169305,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,S70 2TJ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BATH AND NORTH EAST SOMERSET COUNCIL,ERS-558551-124144,99767,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BA1 5AW,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BEDFORD BOROUGH COUNCIL,ERS-558552-124145,160468,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,MK40 1SH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BIRMINGHAM CITY COUNCIL,ERS-558553-124147,966438,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,B3 3AB,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BLACKBURN WITH DARWEN BOROUGH COUNCIL,ERS-558554-124149,104506,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BB1 7DY,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BLACKPOOL BOROUGH COUNCIL,ERS-558555-124148,123546,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,FY1 1NF,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BOLTON METROPOLITAN BOROUGH COUNCIL,ERS-558556-124150,190045,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BL1 1RX,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BOURNEMOUTH COUNCIL,ERS-558558-124151,120842,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BH2 6DY,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BRACKNELL FOREST BOROUGH COUNCIL,ERS-558559-124152,49468,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,RG12 1AQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BRADFORD CITY COUNCIL,ERS-558566-124153,314058,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BD1 1HX,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BRENT LONDON BOROUGH COUNCIL,ERS-558567-124169,183610,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,HA9 8AD,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BRIGHTON AND HOVE CITY COUNCIL,ERS-558571-124154,167974,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BN3 2SR,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BRISTOL CITY COUNCIL,ERS-558572-124155,371190,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BS1 5SP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BROMLEY LONDON BOROUGH COUNCIL,ERS-558573-124156,162750,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BR1 3UH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BUCKINGHAMSHIRE COUNTY COUNCIL,ERS-558574-124157,304459,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,HP20 1UA,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",BURY METROPOLITAN BOROUGH COUNCIL,ERS-558575-124158,111656,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,BL9 0SP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CALDERDALE METROPOLITAN BOROUGH COUNCIL,ERS-558576-124159,125860,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,HX1 1TP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CAMBRIDGESHIRE COUNTY COUNCIL,ERS-558578-124160,635277,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,CB3 0AP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CAMDEN LONDON BOROUGH COUNCIL,ERS-558579-124161,175780,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,WC1H 8NG,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,ERS-558580-124168,118389,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,SG17 5TQ,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CHESHIRE EAST UNITARY AUTHORITY,ERS-558581-124167,270849,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,CW10 OHU,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",CHESHIRE WEST AND CHESTER COUNCIL,ERS-558582-124170,200587,Local Reform & Community Voices (No. 31/2814) and Care & Support in Prisons (No. 31/2815) Grants 2016/17,CH34 9DB,PUBLIC,,,
