Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,AHDB,14/09/2015,Invoice,,Promar International Ltd,21162435,"33,075.00",Research: AHDB Dairy: Supply Chain Market Research,CW5 7JW,,,,,752772512
DEFRA,AHDB,29/09/2015,Invoice,,EDCA,FA002855,"42,317.58",Export Market Development: AHDB St George Lamb in France trade support materials,,,,,,
DEFRA,AHDB,07/09/2015,Invoice,,SAC Commercial Ltd,20824542,"57,847.34","R&D: AHDB Dairy - Research Partnership, Establish RPI on Grassland, Forage and Soil  WP1 JUL 15 COSTS",EH9 3JG,,,,,435882617
DEFRA,NE,04/09/2015,"Monitoring, Evaluation & Surveillance costs",Strategy and Reform,The Marine Biological Association,938,"25,200.00","MEDIN (Marine Environmental Data and Information Network) audit and standardisation of data to be added to the Marine Recorder, UK national database for marine species - 2014-15",PL1 2PB,SME,,,,
DEFRA,NE,08/09/2015,RBS purchases,Finance and Governance,Royal Bank Of Scotland,5.57E+19,"664,940.48",Monthly payment for Government Procurement Card expenditure - August 2015,EC2M 4BA,,,,,
DEFRA,NE,08/09/2015,Telephony costs,Finance and Governance,Vodafone Ltd,77198677,"63,846.89",Mobile phone charges - usage (1 June-31 August 2015) and service charge (1 September-30 November 2015),RG14 5FF,,,,,
DEFRA,NE,10/09/2015,Staff costs,Operations,Orange Plant,41840,"35,742.00",Tracked wood chipper for use for Humberhead Peatlands restoration,NE13 7BA,SME,,,,
DEFRA,NE,14/09/2015,Asset purchases,Finance and Governance,Atos IT Services UK Ltd,5584194009,"306,534.94",Changes to the Genesis IT System to support delivery of Environmental Stewardship - April-July 2015,WV10 6UH,,,,,
DEFRA,NE,14/09/2015,"IT services, equipment & consumables",Finance and Governance,Atos IT Services UK Ltd,5584193725,"126,910.80",Charge for hosting of the Genesis IT system - July 2015,WV10 6UH,,,,,
DEFRA,NE,14/09/2015,Rent,Finance and Governance,DEFRA,1000053831,"28,428.40",Dilapidations recharge for Northallerton office (Alverton Court ) after closure,YO1 7PX,,,,,
DEFRA,NE,14/09/2015,Rent,Finance and Governance,DEFRA,1000053830,"38,350.00",Dilapidations recharge for Manchester office (Bridgewater House) after closure,YO1 7PX,,,,,
DEFRA,NE,14/09/2015,Legal costs,Finance and Governance,Keith Powell,3.09E+11,"98,286.00","Flood defence works at Hammer Pond, Thursley - Part payment for Ground works",GU8 6NA,SME,,,,
DEFRA,NE,16/09/2015,"IT services, equipment & consumables",Finance and Governance,Atos IT Services UK Ltd,5584193726,"513,295.20",Charge for delivery and change management of the Genesis IT system - July 2015,WV10 6UH,,,,,
DEFRA,NE,18/09/2015,Telephony costs,Finance and Governance,British Telecommunications plc.,VP09188470Q02601,"29,783.98",Telephony and broadband support - August 2015,NE82 6AA,,,,,
DEFRA,NE,18/09/2015,Land Management payments,Operations,Lord Falmouth,S1158,"35,880.00",Annual Lease Payment for the Lizard Amalgamation - 29 September 2015-28 September 2016,TR2 4AN,SME,,,,
DEFRA,NE,18/09/2015,Service charges,Finance and Governance,Shared Services Connected Ltd,100001346,"223,674.77",SSCL Shared Services provision for Natural England fixed monthly charge - August 2015,HP2 7AH,,,,,
DEFRA,NE,18/09/2015,Service charges,Finance and Governance,Shared Services Connected Ltd,100001470,"223,674.77",SSCL Shared Services provision for Natural England fixed monthly charge - September 2015,HP2 7AH,,,,,
DEFRA,NE,28/09/2015,Audit services,Finance and Governance,K P M G LLP,5501036832,"72,335.23",Internal audit services - additional work - 2014-15,E14 5GL,,,,,
DEFRA,NE,30/09/2015,"IT services, equipment & consumables",Finance and Governance,Atos IT Services UK Ltd,5584195368,"513,295.20",Charge for delivery and change management of the Genesis IT system - August 2015,WV10 6UH,,,,,
DEFRA,NE,30/09/2015,Asset purchases,Finance and Governance,Atos IT Services UK Ltd,5584195378,"62,475.41",Changes to the Genesis IT System to support delivery of Environmental Stewardship - August 2015,WV10 6UH,,,,,
DEFRA,NE,30/09/2015,"IT services, equipment & consumables",Finance and Governance,Atos IT Services UK Ltd,5584195367,"126,910.80",Charge for hosting of the Genesis IT system - August 2015,WV10 6UH,,,,,
DEFRA,NE,30/09/2015,Grants & contributions,Strategy and Reform,Eden Rivers Trust,1519,"75,000.00",River restoration work on the Eden Catchment - 2015-16,CA11 0AH,SME,ECM 42588,,,
DEFRA,NE,30/09/2015,Land Management payments,Strategy and Reform,Jacobs UK Ltd,B1723087001,"30,000.00",Maintenance inspections of National Nature Reserve freehold buildings - 2015-16,LS11 9DX,,,,,
DEFRA,NE,30/09/2015,"Monitoring, Evaluation & Surveillance costs",Science and Evidence,T N S Uk Ltd,260153509,"111,000.00",Monitor of Engagement with the Natural Environment (MENE) survey - July-September 2015,W5 1UA,,,,,
DEFRA,NE,30/09/2015,Grants & contributions,Strategy and Reform,West Cumbria Rivers Trust Ltd,WCRT84,"25,000.00",Restoration work on River Derwent and Tributaries - 2015-16,CA12 4TQ,SME,ECM 42593,,,
DEFRA ,CCW,11/09/2015,Rent,London/South East ,CAPITA PROPERTY (DEFRA),1002548541,"28,500.00","Rent for premises, Fleetbank House, London, Period covering 1 October -31 December 2015",EC2V 7NQ,LARGE,N/A,N/A,Programme,GB888800181
DEFRA ,CCW,11/09/2015,Rent,Corporate Services,G V A GRIMLEY,8717541342,"28,500.00","Rent, Service Charge and Rent for Car parking spaces for premises Re. Part 1st Floor, Victoria Square House Birmingham , Period 8 August -28 September 2015",B1 2JJ,LARGE,N/A,N/A,Programme,179918444
DEFRA ,CCW,29/09/2015,Rent,Corporate Services,G V A GRIMLEY,8717541343,"57,000.00","Rent, Service Charge and Rent for Car parking spaces for premises Re. Part 1st Floor, Victoria Square House Birmingham , Period 29 September -24 December 2015",B1 2JJ,LARGE,N/A,N/A,Programme,179918444
DEFRA ,CCW,03/09/2015,Rentals - Operating Lease - IT,ICT Services,CAPITA MANAGED IT SOLUTIONS,6077010484,"85,500.00",IT Managed Service Period covering 24 August -23 November 2015,BT36 7LQ,LARGE,N/A,N/A,Programme,GB618184140
Defra,JNCC,01/09/2015,OFFICE RENT,Governance & Corporate Services,SAVILLS (UK) LTD                                            ,11654,"44,801.94",Rent & service charge for Monkstone House 24/9/15-23/12/15,M2 4AW,Large,,130,Administration,
DEFRA,MMO,25/09/2015,Other Current Payments E,,Holy Island of Lindisfarne CDT,FEF0897180915,"32,065.61",European Fisheries Fund grant payment,TD15 2SD,SME,,0,Expense,
DEFRA,MMO,07/09/2015,Overhead Incidental Expenses,,Shared Services Connected Ltd,100001469,"40,779.13",Fixed monthly charge for shared services work - September 2015,HP2 7AH,,,0,Expense,
DEFRA,MMO,15/09/2015,Other Current Payments E,,C E F A S,8005105,"40,250.65",IT development costs relating to the Electronic Recording System Hub replacement Quarter 1 2015/16,NR33 0HT,SME,,0,Expense,
DEFRA,MMO,25/09/2015,Other Current Payments E,,Sefton Meadow Seafoods Ltd,FEF1332180915,"165,452.12",European Fisheries Fund grant payment,L31 8BX,SME,,0,Expense,
DEFRA,MMO,07/09/2015,Other Current Payments E,,Ministry Of Defence,7417175,"385,875.00",Operating costs for ships engaged on offshore protection during Quarter 1  2015/16,L2 3YL,,,0,Expense,
DEFRA,MMO,09/09/2015,Other Current Payments E,,Pricewaterhouse Coopers,1354410237,"27,923.94",Services to support European and Maritime Fisheries Fund for Marine Management Organisation ,NE1 3AZ,,,0,Expense,
DEFRA,MMO,07/09/2015,Other Current Payments E,,Ministry Of Defence,7417174,"385,875.00",Operating costs for ships engaged on offshore protection during Quarter 4 2014/15,L2 3YL,,,0,Expense,
DEFRA,MMO,07/09/2015,Other Current Payments E,,C E F A S,8005083,"203,700.00",IT Hosting and Support Quarter 1 2015/16 ,NR33 0HT,SME,,0,Expense,
DEFRA,MMO,17/09/2015,Other Current Payments E,,Sefton Meadow Seafoods Ltd,FEF1135090915,"32,061.36",European Fisheries Fund grant payment,L31 8BX,SME,,0,Expense,
DEFRA,APHA,08/09/2015,Agency temps - clerical,,Capita Business Services Ltd,LO10061523,"31,528.20",Cost of providing temporary staff for the Agency for the period ending 22nd August 2015,SL6 1DP,,,0,Expense,
DEFRA,APHA,22/09/2015,Membership of Organisations,,Home Office Pay & Pensions Service,5501218,"36,186.00",PO 127214 0180 PIL XXX 01.04.2014 TO 31.03.2015,NP20 9BB,,,0,Expense,
DEFRA,APHA,10/09/2015,Carriage of goods,,Topspeed Couriers Limited,62531,"44,352.00",Collections from various laboratory locations (688 collections and 5 weekend surcharges) during August 2015,WA16 8XN,SME,,0,Expense,
DEFRA,APHA,03/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5808150954,"77,736.81",Services provided by IBM for the design and system builds in financial year 15/16 to deliver the CPH England Project.,GU1 2LD,SME,10040,P10199OT,Expense,
DEFRA,APHA,24/09/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,113069,"121,123.95",Payment of August 2015  APHA travel charges to Redfern Travel Ltd,BD1 3AZ,SME,,0,Asset,
DEFRA,APHA,24/09/2015,Sub Contracted Services,,L G C Limited,50427644,"57,997.20",TSE samples for August  2015,TW11 0LY,SME,,TSTS5902,Expense,
DEFRA,APHA,01/09/2015,Marketing,,The Scottish Government,84080960,"29,518.00","Variety testing of Vegetable, Potatoes and Agricultural crops Q1 April to June 2015",EH6 6QQ,,,0,Expense,
DEFRA,APHA,14/09/2015,Marketing,,N I A B,NI9966,"113,761.43",Contract Work  - Lot 1-4 August 2015,CB3 0LE,SME,,0,Expense,
DEFRA,APHA,16/09/2015,Lab & Technical Eqpt Maintenance,,Agilent Technologies UK Ltd,1770010109,"32,100.43",Defra Service Contract for Laboratory Equipment for the period 01/03/15 - 28/02/16,SK8 3GR,,,0,Expense,
DEFRA,APHA,22/09/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,M082015A,"229,753.13",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,10/09/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Wessex Ltd,W082015A,"268,264.44",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,14/09/2015,Hard charges,Chief Operating Officer DG,DEFRA,1000054710,"5,066,775.87",Recharge on Facilities Management - Core 2014/2015 Reactive FM & Core APHA Passthrough 2014/2015,YO1 7PX,,,0,Expense,
DEFRA,APHA,08/09/2015,Carriage of goods,,Food Standards Agency,1703183,"62,759.20",Costs paid to Food Standards Agency for sampling of TB reactors for July 2015,YO1 2YX,,,AHFSADNA,Expense,
DEFRA,APHA,10/09/2015,Health Screening,,Health Management Ltd,135799,"33,320.35",Occupational Health Service for Period  01/08/2015 - 31/08/2015,BN8 5NN,SME,,0,Expense,
DEFRA,APHA,22/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5809150303,"59,520.55",Services provided by IBM for the design and system builds in financial year 15/16 to deliver the CPH England Project.,GU1 2LD,SME,10040,P10199OT,Asset,
DEFRA,APHA,22/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5809150235,"93,217.91",Services provided by IBM for the design and system builds in financial year 15/16 to deliver the CPH England Project.,GU1 2LD,SME,10040,P10199OT,Expense,
DEFRA,APHA,10/09/2015,RBS GPC credit cards,Central Finance Group,Royal Bank Of Scotland,5.5695E+19,"44,245.80",Payment of the August 2015 invoice for purchases made through Government Procurement Card (GPC),EC2M 4BA,,,0,Asset,
DEFRA,APHA,10/09/2015,Sub Contracted Services,,University Of Warwick,90863417,"48,410.00",Subcontract for project Assessment of diagnostic methods for detecting M.bovis in badger faeces.,CV4 8UW,,,TBSE3289,Expense,
DEFRA,APHA,16/09/2015,Sub Contracted Services,,W T G Technologies Ltd,3020,"47,827.60",VICTOR Software Development of Web Portal for Surveillance 2014.  Description: Beta Phase.  Professional Services for 1 July to 30 July 2015,W14 8UD,SME,,0,Expense,
DEFRA,APHA,10/09/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE SOUTH EAST LIMITED~178831566,SE082015A,"47,547.53",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,22/09/2015,VDP Services,Chief Operating Officer DG,Iechyd Da (Gwledig) Ltd,15,"309,852.58",Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SME,,0,Expense,
DEFRA,APHA,30/09/2015,Project specific expenditure,Chief Operating Officer DG,Williams Lea Ltd,DEFRAAPHA15080001,"82,246.30","Printing and supplying of 30000 pet passports ordered in June 15, 24,000 delivered in August 2015 and final 6,000 delivered in September 2015.",EC1M 4NA,,,0,Expense,
DEFRA,APHA,22/09/2015,PUS Servicing & repairs (C),,Hitachi Capital Vehicle Solutions,835720,"152,821.40",35 annual vehicle rentals from September 2015 to end August 2016 ,RG14 2NU,,,CARLEASE,Expense,
DEFRA,APHA,10/09/2015,Lab & Technical Equipment,,Celtic Diagnostics Ltd,2798,"25,900.00",Purchase of Specialist Laboratory Kits,,SME,,0,Expense,
DEFRA,APHA,03/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5808150953,"93,603.53",Services provided by IBM for the design and system builds in financial year 15/16 to deliver the CPH England Project.,GU1 2LD,SME,10040,P10199OT,Expense,
DEFRA,APHA,28/09/2015,LVI Claims,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,LVI168353,"28,317.32",Payment to veterinary practice for services provided in an official capacity on behalf of APHA,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,10/09/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE NORTH LTD. ~175942866,N082015A,"138,212.26",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,,,0,Expense,
DEFRA,APHA,08/09/2015,VDP Services,Chief Operating Officer DG,Menter A Busnes,7038,"113,493.00",Providing services for the Veterinary Delivery Partnership Project,SY23 3AH,SME,,0,Expense,
DEFRA,APHA,03/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5808150955,"85,034.47",Services provided by IBM for the design and system builds in financial year 15/16 to deliver the CPH England Project.,GU1 2LD,SME,10040,P10199OT,Expense,
DEFRA,APHA,01/09/2015,Carriage of goods,Chief Operating Officer DG,Food Standards Agency,1703157,"163,399.70",Costs paid to Food Standards Agency for sampling of TB reactors for April-June 2015,YO1 2YX,,,AHFSADNA,Expense,
DEFRA,APHA,22/09/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Devon & Cornwall Ltd,DC082015A,"318,694.32",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,14/09/2015,Marketing,,N I A B,NI9968,"34,101.03",Contract Work  - Lot 6-8 August 2015,CB3 0LE,SME,,0,Expense,
DEFRA,APHA,14/09/2015,Marketing,,N I A B,NI9967,"65,347.44",Contract Work  - Lot 5 August 2015,CB3 0LE,SME,,0,Expense,
DEFRA,APHA,01/09/2015,Business & Technical/Consultancy Assignments,,Rivo Software Limited,3957,"34,560.00","The development, build and configuration of  a Health & Safety software system  for the tracking of incidents, standardising and monitoring of risk assessments of all work processes , the preparation and maintenance  of audits to ensure compliance with APHA –Defra procedures and to meet the requirements of Health and Safety legislation .  ",CV34 6UW,SME,,0,Expense,
DEFRA,KEW,03/09/2015,Utilities,Estates,EDF Energy Customers plc,7009161,"51,085.09","Electricity, SUPPLY 07/08/-03/09/15",PL3 5RG,Trade Creditors,N/A,,Electricity - Grid,
DEFRA,KEW,22/09/2015,Utilities,Estates,Thames Water Utilities Ltd,7008861,"31,974.98","Water , 17-19 KEW GREEN 02/07/-04/08/15",TW8 0EE,Trade Creditors,N/A,,Water rates,
DEFRA,KEW,16/09/2015,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7008698,"27,342.00",KEW TEMPERATE HOUSE PROJECT  PROFESSIONAL FEES - Temperate House Project Management,WC2E 9HE,Trade Creditors,N/A,,New Works - pt1 - prof fees,
DEFRA,KEW,08/09/2015,Other,Estates,Department Of Energy & Climate Change,1002405,"116,964.80",PAYMENT IN RESPECT OF ALLOWANCES FOR CRC ENERGY EFFICIENCY SCHEME PHASE 2,SW1A 2AW,Trade Creditors,N/A,,CRC Administration,
DEFRA,KEW,29/09/2015,Property Related,Estates,Julius Rutherfoord Commercial Cleaning,7009120,"30,751.59",Cleaning - INVOICE FOR THE MONTH OF AUGUST,SW8 3NS,Trade Creditors,N/A,,Office and window cleaning,
DEFRA,KEW,16/09/2015,Capital/Equipment,Temperate House,ISG Construction Ltd,7008565,"644,509.50",TEMPERATE HOUSE PROJECT,EC3N 1AG,Trade Creditors,N/A,,New works-Pt I-other costs,
DEFRA,KEW,22/09/2015,Consultancy & Professional Services,Director Of Public Programmes,Consolidated PR,7008812,"37,676.00",GROW WILD Public Relations SUPPORT MAY-JULY 2015,SE1 9BF,Trade Creditors,RBGKEW/090,,Consultancy - Marketg & Comms,539225928
DEFRA,KEW,22/09/2015,Consultancy & Professional Services,Commercial & Operations,Plantpot Ltd,7008958,"26,031.03",60% OF THE STRICTLY SPICE FEE - Spices Summer Festival Supplier,N1 1RQ,Trade Creditors,N/A,,Prof Fees - Events & Conferncs,140 9677 96
DEFRA,KEW,02/09/2015,Consumables & Materials,"Library, Art & Archives",Patricia E. Scott Deetz,7009015,"40,005.00",2 ALBUMS OF ORIGINAL 18TH CENTURY WATERCOLOURS OF PLANTS & ANIMALS BY GENERAL RICHARD BRIGHT,VA 23188,Rest of the World,N/A,,Books,
DEFRA,Cefas,08/09/2015,Facilities Management,Corporate,Fumair Ltd,20080277,"59,700.00",Supply of 10 Fumair Fume Cupboards and 10 Fumair Flowmaster airflow monitors Fume cupboards are required to protect Cefas staff from harmful substances being used within the fume cupboard. They are required to meet legal requirements outlined in the Control of Substances Hazardous to Health (COSHH) regulations.,SG13 7BJ,STANSME,,70000,Facilities Management,GB 336 5881 30
DEFRA,Cefas,15/09/2015,Technical Services,Aquatic Health & Hygiene,UNIVERSITY OF EXETER,20080501,"35,000.00",Exeter Strategic Alliance Studentship (2012-2015) to provide strategic research in the field of disease diagnostics and host-pathogen interactions in the aquatic environment.  Delivering innovative solutions for government and supporting existing food security commitments in the UK and internationally. ,EX4 4QJ,STAN3RD,,SP003,Technical Services,GB 142 0477 95
DEFRA,Cefas,22/09/2015,Environmental Consultancy Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20080153,"36,185.60","Partnership arrangement with Scottish Association for Marine Science who provide analysis for potentially toxic phytoplankton for the Scottish biotoxin monitoring programme for shellfish, on behalf of Food Standards Scotland.   ",PA37 1SZ,STAN,,C5666,Environmental Consultancy Services,GB 828 9579 61
DEFRA,Cefas,29/09/2015,Data Collection Services,Monitoring and Programme Management,INTERFISH LIMITED,20080807,"43,057.50","Charter for Fisheries Science Partnership work to extend the collection of catch data to provide information on the distribution of sole, plaice and other commercial by-catch species used for International Council for exploration of the sea stock assessments.",PL4 0RW,STANSME,,C3300,Data Collection Services,GB 501 3366 91
DEFRA,Seafish,16/09/2015,Contract,Overhead,Inland Revenue,SFIA AUGUST 2015 PAYROLL,"78,927.86",August 2015 PAYROLL MTH 05,,,,,,
DEFRA,Seafish,16/09/2015,Contract,Project,Omni Marine,1062,"51,111.00",Inshore fisheries - AIS units,DD4 7RH,,,,,199 2682 49
DEFRA,Seafish,16/09/2015,Contract,Overhead,West Yorkshire Pension Fund,SFIA PAYROLL August 2015,"33,258.69",PENSION CONT August 2015 MTH 5,BD1 1UP,,,,,180 8082 62
DEFRA,Seafish,28/09/2015,Contract,Project,Roger Plant,Invoice No2,"30,550.00",Assessment of social responsibility issues impacting on the UK seafood supply chain,N19 5EY,,,,,
DEFRA,EA,01/09/2015,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1376617,"106,951.04",Kennett & Wixoe Pumping Stations Control Panels & Switchgear Replacement,WF13 1SD,,,IMAN002019,Project,
DEFRA,EA,14/09/2015,Construction,AN Capital WiP,Interserve Construction Ltd,1378794,"170,596.64",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,UB8 2XL,,30142730,IMAN002372,Project,
DEFRA,EA,03/09/2015,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1376797,"74,622.34",Hull Frontage Improvements June 2015,NE1 3PL,,30072279,IMNE000169,Project,
DEFRA,EA,03/09/2015,Construction,NE Capital WiP,Halcrow Group Ltd,1377372,"33,149.57",Morpeth Flood alleviation scheme,W6 7EF,,30071913,IMNE000794,Project,
DEFRA,EA,08/09/2015,Construction,AN Capital WiP,Norfolk Wildlife Trust,1377805,"94,393.19",Methwold reedbed project,NR1 1RY,,,IMAN002383,Project,
DEFRA,EA,03/09/2015,Construction,SE Capital WiP,Halcrow Group Ltd,1377365,"29,922.46",Environmental surveys at Rushey Weir,W6 7EF,,30071913,IMSE100073,Project,
DEFRA,EA,15/09/2015,Construction,SW Capital WiP,Balfour Beatty Civils Ltd,1380599,"43,330.75","Engineering works, Stoke Canon project. ",DN18 5BW,,30142670,IMSW001685,Project,
DEFRA,EA,03/09/2015,Construction,AN Capital WiP,Westminster Dredging  Dean & Dyball JV,1377046,"449,331.23",Wash tide gauge project,PO15 5SS,,30142738,IMAN002504,Project,
DEFRA,EA,01/09/2015,Construction,AN Capital WiP,Turner & Townsend Project Management,1375743,"34,966.76",Boston Barrier Cost Management services,WC2E 9HE,,30314194,IMAN001472,Project,
DEFRA,EA,08/09/2015,Construction,SE Capital WiP,Balfour Beatty Civils Ltd,1377630,"260,715.47",Thames tidal frontage works,DN18 5BW,,30142670,IMTH001749,Project,
DEFRA,EA,08/09/2015,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1377020,"91,497.48",Pickering Flood alleviation scheme,IP1 5LT,,30142731,IMNE000134,Project,
DEFRA,EA,08/09/2015,Professional Services Other,SE Capital WiP,Jeremy Benn Associates Ltd,1378071,"27,666.54",Lower Thames Property Protection,BD23 3AE,,30296931,IMTH001763,Project,
DEFRA,EA,14/09/2015,Professional Services Other,Head of Research,CEH,1379760,"39,000.00",Review and report on Performance of flood forecasting models for investment and incident management,SN2 1EU,,,HOEV101103,Project,
DEFRA,EA,10/09/2015,Professional Services Other,NW Capital WiP | HO Capital WiP,Halcrow Group Ltd,1378351,"27,675.83",North West Modelling & Hydrology package,W6 7EF,,30384988,RENW001543 ,Project,
DEFRA,EA,10/09/2015,Construction,SW Capital WiP,Halcrow Group Ltd,1378534,"116,956.24",Consultancy Services - Exeter Flood Defence Scheme  June 2015,W6 7EF,,30384994,IMSW001349,Project,
DEFRA,EA,01/09/2015,Construction,SE Capital WiP,Whitehouse Construction Co Ltd,1374698,"69,293.70",Flood Resistance Measures on Individual Properties - River Thames,DE6 1JU,,30296937,IMTH001763,Project,
DEFRA,EA,03/09/2015,Construction,SE Capital WiP,UK Flood Barriers Ltd,1377406,"26,100.00",Flood Resistance Measures on Individual Properties - River Thames,WR9 0NX,,30295946,IMTH001763,Project,
DEFRA,EA,14/09/2015,Construction,SW Capital WiP,VBA Joint Venture Ltd,1379492,"123,433.80",Dawlish Warren & Exmouth Beach Works,EN11 9BX,,30398134,IMSW002077,Project,
DEFRA,EA,01/09/2015,Facilities,National Accomodation Change Fund,Architon Llp,1372343,"88,303.20",Architectural Services Thames Barrier depot building,KT18 7RL,,,HORES00182,Project,
DEFRA,EA,01/09/2015,Construction,NW Capital WiP,VBA Joint Venture Ltd,1376358,"41,000.93",Skirting Beck and Whange Beck wall & gate design and surface water modelling & appraisal ,EN11 9BX,,30398134,IMNW000818,Project,
DEFRA,EA,10/09/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1378329,"25,492.48",National Construction Design & Management Coordinator Programme July 2015 (Worthing),W6 7EF,,30384994,,Administration,
DEFRA,EA,10/09/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1378237,"28,665.83",National Construction Design & Management Coordinator Programme July 2015 (Reading),W6 7EF,,30384994,,Administration,
DEFRA,EA,10/09/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1378229,"40,473.34",Plant & People Training (2015-16),W6 7EF,,30384994,,Administration,
DEFRA,EA,10/09/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1378228,"40,578.84",National Construction Design & Management Coordinator Programme (North West),W6 7EF,,30384994,IMNW000840,Project,
DEFRA,EA,03/09/2015,Professional Services Other,SE Capital WiP,Capita Symonds Ltd,1377089,"45,220.46",Lower Thames Ecological Surveys,DL1 9HN,,30384992,IMTH001689,Project,
DEFRA,EA,10/09/2015,Construction,SE NET - FCRM Ops West | Deputy Director National Recovery,Halcrow Group Ltd,1378531,"25,206.31",Project Manager secondment for Emergency Asset Inspections Project,W6 7EF,,30384994,RESE000435 ,Project,
DEFRA,EA,03/09/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1374262,"175,561.75","Management Fees - Vehicles Service, Repair & Maintenance June 2015",RG14 2NU,,30340333,,Administration,
DEFRA,EA,10/09/2015,Construction,SW Capital WiP,Team Van Oord,1375887,"524,332.18",Congresbury Yeo tidal Banks,BN5 9XQ,,30384997,IMSW000866,Project,
DEFRA,EA,01/09/2015,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1376591,"130,746.77",Facilities management - Additional Variable Services Charges August 2015,BS32 4NH,,30369825,,Administration,
DEFRA,EA,10/09/2015,Construction,NE Yorkshire - FCRM W&SY,JBA Bentley Ltd,1373812,"478,016.21",Hensall Barrier Bank Modifications,BD23 2QR,,30387943,EXNE000019,Project,
DEFRA,EA,14/09/2015,Construction,SW Capital WiP,VBA Joint Venture Ltd,1379217,"518,669.55",Wessex Reservoirs Bruton Reservoir improvements,EN11 9BX,,30398134,IMSW002094 ,Project,
DEFRA,EA,10/09/2015,Construction,SW Capital WiP,Team Van Oord,1372528,"86,015.02",Cannington Flood defence scheme,BN5 9XQ,,30384997,IMSW002003,Project,
DEFRA,EA,03/09/2015,Construction,SW Capital WiP,Team Van Oord,1376659,"177,099.60",Exeter Flood defence scheme,BN5 9XQ,,30384997,IMSW001349,Project,
DEFRA,EA,14/09/2015,Construction,SW Wessex - FCRM | SW Capital WiP,Team Van Oord,1379205,"826,687.63",Wessex Asset recovery programme,BN5 9XQ,,30384997,RESW001310 ,Project,
DEFRA,EA,10/09/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1378585,"67,109.40",Croston Village Flood alleviation scheme,W6 7EF,,30384994,IMNW000166,Project,
DEFRA,EA,01/09/2015,ICT Systems,HO Capital WiP,SFW Ltd,1376459,"128,434.99",Producer Responsibility & Shipments Database,GU22 7UY,,,EBORI40056L04,Project,
DEFRA,EA,15/09/2015,Construction,AN Capital WiP,Mott Macdonald Ltd,1380342,"68,982.59",Boston Barrier Barrage Works August 2015,LS10 1JR,,30384996,IMAN001472,Project,
DEFRA,EA,01/09/2015,Construction,HO Capital WiP,JacksonHyder Ltd,1376678,"238,222.80",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Kings Lynn),IP1 5LT,,30395082,IMHO000035,Project,
DEFRA,EA,03/09/2015,Construction,SE Capital WiP,Capita Symonds Ltd,1377100,"31,201.50",Newhaven flood alleviation scheme,DL1 9HN,,30384993,IMSE100229,Project,
DEFRA,EA,14/09/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1379461,"45,805.27",Asset Recovery Programme site supervision July 15 (Anglian region),W6 7EF,,30384994,,Administration,
DEFRA,EA,08/09/2015,Construction,MI Capital WiP,GBV JV Ltd,1376490,"56,386.44",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard (Midlands),RH1 1LQ,,30393506,IMMI001497 ,Project,
