Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,267.01
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,129.82
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,88.06
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,153.47
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,4.33
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,104.14
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,243.09
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,6.27
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,49.64
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,65.40
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,467.49
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,403.99
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"1,179.08"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"1,116.28"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,5.89
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,15.99
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,128.56
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,326.19
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,99.61
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,112.97
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,1.46
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"2,160.36"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"9,530.19"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"2,844.10"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,77.51
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,99.21
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"2,479.22"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"1,803.50"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,"1,099.59"
Department for Work and Pensions,"Pension, Disability Carers Services",12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2018056771,354.18
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,26.23
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.94
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,89.09
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,31.10
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,300.68
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,3.55
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,1.50
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,14.54
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.88
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,84.89
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,1.60
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,46.62
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,49.64
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,131.56
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,101.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,20.38
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,33.55
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,132.17
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,73.30
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,22.28
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,8.56
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,466.29
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,54.19
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,24.72
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,52.15
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,17.28
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,138.05
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,23.67
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,3.49
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,0.18
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,177.50
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,10.85
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,37.88
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,3.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,14.76
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,82.88
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,1.50
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,5.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,8.55
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,52.30
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,57.48
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,5.28
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,48.14
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,99.29
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,37.20
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,43.46
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,61.49
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,148.93
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,96.70
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,65.92
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,10.36
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,73.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,13.89
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,7.24
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,55.56
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,13.00
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,43.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,27.92
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,1.53
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,345.46
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,47.40
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,236.69
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,28.22
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,71.34
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.45
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,0.61
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,229.02
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,40.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,54.28
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.31
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,3.54
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,5.85
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,39.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,91.74
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,54.27
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,47.46
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,43.55
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,180.54
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,181.36
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,5.18
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,14.61
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,28.16
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.30
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,18.57
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,40.00
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,37.45
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,21.93
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,18.59
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,107.30
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,0.92
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,22.17
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,10.01
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,97.86
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,60.02
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,153.40
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,93.96
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.21
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,38.24
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,8.66
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,178.94
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,75.31
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,62.58
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,70.81
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,24.54
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,32.56
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,67.92
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,21.75
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,74.65
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,5.48
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.12
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,19.86
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,29.75
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.70
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,229.94
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,160.33
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,9.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,15.15
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,103.24
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,2.07
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,27.71
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,19.40
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,1.55
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,24.14
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,109.16
Department for Work and Pensions,Jobcentre Plus,12/11/2010,PRINTIMG SATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,138.29
Department for Work and Pensions,Jobcentre Plus,12/11/2010,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2018056771,107.42
