Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,  Amount  ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,07/08/2012,Publicity & advertising,ER External Relations,M AND C SAATCHI UK LTD,LARGE,W1F 9EE,99487," 98,941.00 ",,Working to define and develop the straetgy for the future of Change4Life,Programme,
Department of Health,Department of Health,07/08/2012,Publicity & advertising,ER External Relations,Data Lateral Ltd,LARGE,NG17 5FB,176873," 83,150.00 ",,Games4Life Campaign June 2012,Programme,
Department of Health,Department of Health,07/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,816597," 200,211.00 ",,Lung cancer campaign - press advertorials,Programme,
Department of Health,Department of Health,07/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,816598," 30,716.00 ",,Games4Life campaign booking of the magazine inserts of the G4L questionnaire,Programme,
Department of Health,Department of Health,07/08/2012,Publicity & advertising,ER External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,816599," 36,811.00 ",,Press buying for PiP implants campaign ,Programme,
Department of Health,Department of Health,07/08/2012,Contr Other External,Informatics Directorate,CAPITA BUSINESS SERVICES LTD,,,15313125," 328,105.00 ",,,,
Department of Health,Department of Health,07/08/2012,Professional fees,ER External Relations,GOVERNMENT ACTUARYS DEPARTMENT (GAD),PUBLIC,EC4A 1AB,SINV/00017212," 56,919.00 ",,CPA 472305 Invoive 17212 dated 130712 Actuarial Services for period ending 30th June,Admin,
Department of Health,Department of Health,07/08/2012,Outsourcing Contract,I&E Improvement & Efficency,CARERS FEDERATION LTD,VCS,NG7 7LJ,1748," 330,417.00 ",,The extension of the current ICAS contract for the provision of independent advocacy by The Carers Federation,Programme,
Department of Health,Department of Health,08/08/2012,Professional fees,ER External Relations,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS1 3NU,S00001157," 416,667.00 ",,Skills for Health-DH 12/13 contract,Programme,
Department of Health,Department of Health,08/08/2012,Research & development,RDD Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-468086-63111," 319,332.00 ",,Other CRF's,Programme,
Department of Health,Department of Health,08/08/2012,Research & development,RDD Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-468088-63112," 103,992.00 ",,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,08/08/2012,Research & development,RDD Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PUBLIC,L12 2AP,ERS-468099-63101," 28,670.00 ",,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,08/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 3,519.00 ",,,Other,
Department of Health,Department of Health,08/08/2012,Outsourcing Contract,ER External Relations,BROADCASTING SUPPORT SERVICES,LARGE,M1 3HU,S13-00182," 34,931.00 ",,Carers Direct contact centre provision - specialist advice to support carers in the UK,Programme,
Department of Health,Department of Health,08/08/2012,Outsourcing Contract,SF&NHS Strategy Finance & NHS,INHEALTH LTD,LARGE,HP11 1JL,116," 1,603,835.00 ",,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,08/08/2012,Printing,NHS M Medical,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070005, 303.00 ,,Artwork and amendments to Cervical Screening: What Your Abnormal Results Mean,Programme,
Department of Health,Department of Health,08/08/2012,Printing,NHS M Medical,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070005," 17,333.00 ",,"750,000 x NHS Breast screening the facts",Programme,
Department of Health,Department of Health,08/08/2012,Printing,NHS M Medical,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070005, 416.00 ,,500 x NHS Breast screening the facts Large print,Programme,
Department of Health,Department of Health,08/08/2012,Printing,NHS M Medical,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070005," 22,913.00 ",,"2,500,000 x NHS cervical screening the facts",Programme,
Department of Health,Department of Health,08/08/2012,Printing,PH Public Health,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070024," 36,963.00 ",,Reprint of Guide to imms for babies July 2012,Programme,
Department of Health,Department of Health,08/08/2012,Printing,SC Social Care,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070027," 26,114.00 ",,Willaims Lea: Care & Support White Paper and documentation publication costs,Admin,
Department of Health,Department of Health,08/08/2012,Professional fees,NHS FO&P Finance Operations & Performance,BEARING POINT LTD,SME,WC2B 5DG,4520300161," 35,368.00 ",,"Hertfordshire Community Health Services NHS Trust.  HDD / WRK Stage 1, 2 & 3.",Programme,
Department of Health,Department of Health,08/08/2012,Publicity & advertising,ER External Relations,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070001," 32,526.00 ",,Design and print of Start4Life Bottle Feeding leaflet ,Programme,
Department of Health,Department of Health,08/08/2012,Publicity & advertising,ER External Relations,WILLIAMS LEA LTD,LARGE,W2 6LG,DH12070013," 116,401.00 ",,Games4Life campaign June 2012 printing of Fun Wheels and recipe books,Programme,
Department of Health,Department of Health,08/08/2012,Research & development,RDD Research & Development,OFFICE FOR NATIONAL STATISTICS ONS,PUBLIC,PO15 5RR,ERS-468101-63118," 450,000.00 ",,Vulnerable Groups,Programme,
Department of Health,Department of Health,09/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12, 887.00 ,,,Other,
Department of Health,Department of Health,09/08/2012,Publicity & advertising,ER External Relations,PARTNERS ANDREWS ALDRIDGE LTD,SME,W1W 7RT,2702," 65,000.00 ",,New product development,Programme,
Department of Health,Department of Health,09/08/2012,Research & development,RDD Research & Development,LGC LTD,LARGE,TW11 0LY,50171499," 856,163.00 ",,Central Commissioning Function,Programme,
Department of Health,Department of Health,09/08/2012,Contr Other External,Informatics Directorate,DIGITAL CARES SOCIAL ENTERPRISE LTD,,,15215539," 29,750.00 ",,,,
Department of Health,Department of Health,09/08/2012,Rates,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5025301," 122,621.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - January 2013 Business Rates@£119,304.32 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Rent of Land & Buildings (non-PFI operating lease),GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5025301," 519,832.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - March 2013 Facilty Price Rent@£514,167.05 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Utilities,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2900313," 45,008.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - March 2013 Utilities Charge@£42,990.05 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Utilities,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2900520," 44,271.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - March 2013 Utilities Charge@£42,990.05 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Utilities,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2900547," 37,323.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - March 2013 Utilities Charge@£42,990.05 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Utilities,GO&A Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5025301," 2,677.00 ",,"Quarry House Leeds - Accomm. Costs April 2012 - March 2013 Utilities Charge@£42,990.05 mthly.",Admin,
Department of Health,Department of Health,09/08/2012,Grants to non profit institutions (CUR),SC Social Care,THE NATIONAL CARE FORUM,VCS,CV1 2DY,ERS-468219-63161," 50,000.00 ",,2011-12 National Care Forum - project- medication in care homes- policy grant - Michelle McDaid,Programme,
Department of Health,Department of Health,09/08/2012,Outsourcing Contract,ER External Relations,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,STAT004192," 41,667.00 ",,THT contact centre provision - specialist HIV advice. ,Programme,
Department of Health,Department of Health,10/08/2012,Admin Revenue Grant-in-Aid ENDPBs,ER External Relations,APPOINTMENTS COMMISSION,PUBLIC,LS1 4PL,20120701," 100,000.00 ",,To eable Appointments Commission to draw down cash in 2012-13,Admin,
Department of Health,Department of Health,10/08/2012,Admin Revenue Grant-in-Aid ENDPBs,ER External Relations,APPOINTMENTS COMMISSION,PUBLIC,LS1 4PL,20120801," 150,000.00 ",,To eable Appointments Commission to draw down cash in 2012-13,Admin,
Department of Health,Department of Health,10/08/2012,Admin Revenue Grant-in-Aid ENDPBs,I&E Improvement & Efficency,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,PUBLIC,CV4 7AL,1000002815," 203,500.00 ",,QIPP Mobilisation Workstream Programme Funding for April 2012 to 31st December 2012,Programme,
Department of Health,Department of Health,10/08/2012,Admin Revenue Grant-in-Aid ENDPBs,PH Public Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,1405401," 900,000.00 ",,MHRA 2012/13 revenue allocation,Other,
Department of Health,Department of Health,10/08/2012,Admin Revenue Grant-in-Aid ENDPBs,PH Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,948007," 5,210,000.00 ",,NHSBT - GIA allocation for 12/13,Programme,
Department of Health,Department of Health,10/08/2012,Addition Clearing - SW LIC,Informatics Directorate,MICROTEST LTD,SME,PL31 1EX,77674," 252,057.00 ",,Capital: Microtest FY 2012/13 Capital Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Addition Clearing - SW LIC,Informatics Directorate,I SOFT PLC,LARGE,OX16 3JT,5272000350," 614,827.00 ",,Capital: iSoft FY 2012/13 Capital Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Addition Clearing - SW LIC,Informatics Directorate,IN PRACTICE SYSTEMS LTD,LARGE,SW8 3QJ,384758," 2,161,070.00 ",,Capital: FY 2012/13 Capital Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Addition Clearing - SW LIC,Informatics Directorate,EGTON MEDICAL INFORMATION SYSTEMS LTD,LARGE,LS19 6BA,IN58316-1," 5,241,730.00 ",,Capital: EMIS FY 2012/13 Capital Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Conferences & seminars,GO&A Goverance Operations & Assurance,EXPOTEL HOTEL RESERVATIONS LTD,LARGE,SK4 2RZ,815458," 43,201.00 ",,DH - Hotel Accommodation Bookings for period 01/04/2012 to 31/03/13,Admin,
Department of Health,Department of Health,10/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 2,739.00 ",,,Other,
Department of Health,Department of Health,10/08/2012,Hotels Accomodation (UK),GO&A Goverance Operations & Assurance,EXPOTEL HOTEL RESERVATIONS LTD,LARGE,SK4 2RZ,815651," 102,106.00 ",,DH - Bulk Conference / Seminar Bookings for period 01/04/2012 to 31/03/13,Admin,
Department of Health,Department of Health,10/08/2012,Outsourcing Contract,ER External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,504256," 34,386.00 ",,Secondment Recharge for Moira Livingston,Programme,
Department of Health,Department of Health,10/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,RICOH UK LTD,LARGE,NN4 7YB,56100071," 63,991.00 ",,Managed Print Service - Rental From 1 April - 30 September 2012,Admin,
Department of Health,Department of Health,10/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,RICOH UK LTD,LARGE,NN4 7YB,56100072," 62,603.00 ",,Managed Print Service - Rental From 1 April - 30 September 2012,Admin,
Department of Health,Department of Health,10/08/2012,Policy Payments,SF&NHS Strategy Finance & NHS,COPYRIGHT LICENSING AGENCY,SME,W1P 0LP,452867," 1,706,472.00 ",,NHS Copyright Licence 1 Apr 12 to  31 Mar 13,Programme,
Department of Health,Department of Health,10/08/2012,Printing,GO&A Goverance Operations & Assurance,XEROX BUSINESS SERVICES,LARGE,UB8 1HS,900092957," 29,172.00 ",,Xerox - Reprographics  - Management Fees 2012 - 2013,Admin,
Department of Health,Department of Health,10/08/2012,Publicity & advertising,ER External Relations,IDS UK LTD,SME,SO32 2EJ,24010," 33,000.00 ",,Lung cancer campaign - distribution of leaflets ,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,RAND EUROPE CIC,SME,CB4 1YG,12392/10073-28," 36,292.00 ",,Other PRP Research,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,RAND EUROPE CIC,SME,CB4 1YG,12393/11116-13," 21,226.00 ",,Other PRP Research,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,ASHRIDGE CONSULTING LTD,SME,HP4 1NS,14429," 61,893.00 ",,NIHR Faculty Management,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,LUXFER GAS CYLINDERS LTD,LARGE,NG4 2BH,1RS," 33,997.00 ",,Invention for Innovation,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,LUXFER GAS CYLINDERS LTD,LARGE,NG4 2BH,2RS," 26,153.00 ",,Invention for Innovation,Programme,
Department of Health,Department of Health,10/08/2012,Research & development,RDD Research & Development,PHILIPS ELECTRONICS UK LTD,LARGE,GU2  8XH,6345007036," 30,101.00 ",,Invention for Innovation,Programme,
Department of Health,Department of Health,10/08/2012,Service charge,Informatics Directorate,EGTON MEDICAL INFORMATION SYSTEMS LTD,LARGE,LS19 6BA,IN58368-1," 35,900.00 ",,Revenue: EMIS FY 2012/13 Revenue Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Service charge,Informatics Directorate,BT GROUP PLC,LARGE,NW9 6LB,CHAPS10/8/12," 437,785.00 ",,Revenue: QMAS contract April 2012 to March 2013,Programme,
Department of Health,Department of Health,10/08/2012,Service charge,Informatics Directorate,IN PRACTICE SYSTEMS LTD,LARGE,SW8 3QJ,384758," 672,893.00 ",,Revenue: FY 2012/13 Revenue Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Service charge,Informatics Directorate,EGTON MEDICAL INFORMATION SYSTEMS LTD,LARGE,LS19 6BA,IN58316-1," 1,490,961.00 ",,Revenue: EMIS FY 2012/13 Revenue Budget Requirements,Programme,
Department of Health,Department of Health,10/08/2012,Contr Other External,Informatics Directorate,MCKESSON INFORMATION SOLUTIONS UK LTD,,,15326578," 440,149.00 ",,,,
Department of Health,Department of Health,10/08/2012,Contr Other External,Informatics Directorate,CABLE & WIRELESS UK,,,15326576," 752,541.00 ",,,,
Department of Health,Department of Health,11/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12, 33.00 ,,,Other,
Department of Health,Department of Health,12/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12, 25.00 ,,,Other,
Department of Health,Department of Health,13/08/2012,Additions-PDC temporary,CENTRAL TECHNICAL,SOUTH LONDON HEALTHCARE NHS TRUST,PUBLIC,DA14 6LT,HAFS-13820," 1,036,000.00 ",,,Other,
Department of Health,Department of Health,13/08/2012,Research & development,RDD Research & Development,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,SM5 1AA,ERS-468373-63208," 50,242.00 ",,Other PRP Research,Programme,
Department of Health,Department of Health,13/08/2012,Research & development,RDD Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-468375-63207," 59,212.00 ",,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,13/08/2012,Secondees in invoiced costs,GO&A Goverance Operations & Assurance,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,836325," 41,434.00 ",,HR Transition programme Director - Appointment extension,Admin,
Department of Health,Department of Health,13/08/2012,Contractor/Staff Substitution,GO&A Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6662394," 83,852.00 ",,DH Audit review work,Admin,
Department of Health,Department of Health,13/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 1,378.00 ",,,Other,
Department of Health,Department of Health,13/08/2012,Outsourcing Contract,ER External Relations,CALLCREDIT MARKETING LTD,SME,LS3 1EP,INV02198," 48,175.00 ",,Smokefree contact centre and related database service provision,Programme,
Department of Health,Department of Health,13/08/2012,Outsourcing Contract,SF&NHS Strategy Finance & NHS,SPIRE HEALTHCARE LTD,LARGE,EC1N 2TD,CM090272," 634,803.00 ",,Clinical services under E15 NTW contract,Programme,
Department of Health,Department of Health,13/08/2012,Grants to non profit institutions (CUR),SC Social Care,OXFORD BROOKES UNIVERSITY,PUBLIC,OX3 0BP,ERS-468349-63181," 33,750.00 ",,2012/005 Oxford Brookes University - project: Building the capacity of local authorities to facilitate their local social care market - policy grant - W Vineall,Programme,
Department of Health,Department of Health,13/08/2012,Research & development,RDD Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-468365-63210," 26,692.00 ",,Career Development Fellowship,Programme,
Department of Health,Department of Health,13/08/2012,Research & development,RDD Research & Development,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-468371-63201," 37,221.00 ",,UKCTOCS,Programme,
Department of Health,Department of Health,13/08/2012,Research & development,RDD Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-468379-63212," 125,985.00 ",,Career Development Fellowship,Programme,
Department of Health,Department of Health,13/08/2012,Research & development,SC Social Care,WEST YORKSHIRE POLICE,PUBLIC,WF1 3PQ,YFSI4008651," 100,000.00 ",,West Yorkshire Police - Police Early Adopter Wave 1 Year 2 funding - Development of potential commissioning models to inform the diversion work programme,Programme,
Department of Health,Department of Health,14/08/2012,School Fruit & Vegetable Scheme,PH Public Health,AG Axtons,,,5994," 44,259.00 ",,,,
Department of Health,Department of Health,14/08/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2793001-20-AUG-12," 5,255.00 ",,,Other,
Department of Health,Department of Health,14/08/2012,Outsourcing Contract,ER External Relations,2CV LTD,SME,WC2E 8JG,977863," 29,925.00 ",,Youth Strategic Research ,Programme,
Department of Health,Department of Health,14/08/2012,Outsourcing Contract,GO&A Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201296605," 225,818.00 ",,Managed Telecom Service Charge - From 1 April to 30 September 2012,Admin,
Department of Health,Department of Health,14/08/2012,Outsourcing Contract,PH Public Health,SERCO PUBLIC SERVICES LTD,LARGE,L34 1PJ,FI1500119," 323,657.00 ",,Serco Public Services Ltd - For services provided on Healthy Start Issuing Unit - Cycle 120 - 2nd July to 29th July 2012 estimate,Admin,
Department of Health,Department of Health,14/08/2012,Printing,ER External Relations,PROMOTIONAL LOGISTICS LTD,SME,CO10 1RE,IN315604," 90,699.00 ",,Estimated monthly call off charges for storage and distribution for July 2012,Admin,
Department of Health,Department of Health,14/08/2012,Publicity & advertising,ER External Relations,FREUD COMMUNICATIONS LTD,SME,W1T 3EB,SI11271," 21,000.00 ",,Games4Life launch activity including Netmum's media partnership,Programme,
Department of Health,Department of Health,14/08/2012,Service charge,Informatics Directorate,THE ACCENTURE GROUP,LARGE,EC4N 4TW,3003187010PART PAYT," 101,150.00 ",,Revenue: PACS NE Cluster Store Services Charges to be paid for between April 2012 and March 2013,Programme,
Department of Health,Department of Health,14/08/2012,Service charge,Informatics Directorate,THE ACCENTURE GROUP,LARGE,EC4N 4TW,3003187010PART PAYT," 101,150.00 ",,Revenue: PACS East Cluster Store Charges to be paid for between April 2012 and March 2013,Programme,
Department of Health,Department of Health,14/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Fresh Direct (UK) Ltd,,,28533859," 25,488.00 ",,,,
Department of Health,Department of Health,14/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Fresh Direct (UK) Ltd,,,28533856," 35,540.00 ",,,,
Department of Health,Department of Health,14/08/2012,School Fruit & Vegetable Scheme,PH Public Health,Fresh Direct (UK) Ltd,,,28533855," 87,227.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 160.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 188.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 3,290.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 631.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,443.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 337.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,043.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 150.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,704.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,404.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 81.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 83.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 965.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 618.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,267.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 579.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 882.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 210.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 392.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,901.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 2,528.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,060.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 822.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 4,070.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 161.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 173.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,787.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 952.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 108.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 77.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 478.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 318.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,079.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 478.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 450.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,456.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,585.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 249.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 621.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 1,312.00 ",,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 161.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 244.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836, 77.00 ,,,,
Department of Health,Department of Health,14/08/2012,Travel & Subsistence,Informatics Directorate,EXPOTEL HOTEL RESERVATIONS LTD,,,15331836," 2,039.00 ",,,,
