Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT LOANS COMPANY LIMITED,35336,67966749.00,Student Support: Dependents Allowances-Current Grants To Private Sector - NPISH,G2 7JD,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT LOANS COMPANY LIMITED,35336,385144907.00,Student Support: Maintenance Grants-Current Grants To Private Sector - NPISH,G2 7JD,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT LOANS COMPANY LIMITED,35336,1318229.00,Student Support: Part time student support-Current Grants To Private Sector - NPISH,G2 7JD,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT LOANS COMPANY LIMITED,35336,33788.00,Student Support: Tuition Fee Grants-Current Grants To Private Sector - NPISH,G2 7JD,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2014,Hire of Agency Staff,People & Strategy - Communications Directorate,BROOK STREET (UK) LTD,35337,422.35,P&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2014,Clearing Account   - Cost - Information Technology,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,35338,1269.84,BRDO: PA System Support-Clearing Account   - Cost - Information Technology,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,External Legal Advice and Service,Enterprise & Skills Group - Enterprise Directorate,WARD HADAWAY LLP,35340,2500.00,Tech City UK-External Legal Advice and Service,NE1 3DX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Stationery,Finance & Commercial Group - Estates,BANNER BUSINESS SERVICES LTD,35341,135.00,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Stationery,Finance & Commercial Group - Estates,BANNER BUSINESS SERVICES LTD,35343,102.11,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Taxi Services,People & Strategy - Communications Directorate,PRESTIGE PEOPLE CARRIERS LTD,35345,165.00,P&S Devolved Admin-Taxi Services,CW1 6BW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Hire of Agency Staff,Business & Local Growth - BIS Local,BROOK STREET (UK) LTD,35347,548.34,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Stationery,Government Office for Science -  Government Office for Science,BANNER BUSINESS SERVICES LTD,35349,16.02,E&M Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Stationery,Government Office for Science -  Government Office for Science,BANNER BUSINESS SERVICES LTD,35349,30.48,Other Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Secure Documents Unit,Finance & Commercial Group - Information and Technology Directorate,BETA SECURITY LTD,35350,2800.00,SCOPE Intellegence-Secure Documents Unit,HA1 2RF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Hire of Agency Staff,People & Strategy - Communications Directorate,ADECCO UK LTD,35351,589.64,P&S Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Learning and Dev - CS Skills,People & Strategy - Human Resources,CAPITA BUSINESS SERVICES LTD,35356,125.00,P&S Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2014,Learning and Dev - CS Skills,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,35358,184.00,F&C Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,35373,917.94,E&M Non Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Consultancy Expenditure,Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,35374,808.31,F&C Devolved Admin-Consultancy Expenditure,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,35375,705.71,E&M Non Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,7 HARRINGTON ST CHAMBERS,35377,420.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,L2 9YH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,On-Line Databases,Shareholder Executive - Shareholder Executive,FACTIVA LTD,35390,690.00,ShEx Devolved Admin-On-Line Databases,WC1X 8BH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,On-Line Databases,Shareholder Executive - Shareholder Executive,FACTIVA LTD,35390,790.00,ShEx Devolved Admin-On-Line Databases,WC1X 8BH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,On-Line Databases,Shareholder Executive - Shareholder Executive,FACTIVA LTD,35390,2796.00,ShEx Devolved Admin-On-Line Databases,WC1X 8BH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Contributions,Enterprise & Skills Group - Enterprise Directorate,CABINET OFFICE,35393,59876.00,Enterprise Directorate Priority Projects-Contributions,CF14 3UW,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2014,Learning and Dev - CS Skills,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,CAPITA BUSINESS SERVICES LTD,35410,-197.00,K&I Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Business & Local Growth - Consumer and Competition Policy,CTRL-SHIFT LTD,35412,5000.00,E&M Devolved Admin-Economic Consultancy & Research,WC2R 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,35415,456.85,BRDO: Business Engagement-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Interpreters,Knowledge & Innovation Group - Innovation Directorate,MS JACKIE STORRIE,35416,120.00,K&I Devolved Admin-Interpreters,BR1 3JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Regional Growth Fund & Legacy,UNIVERSITY OF WARWICK,35417,131827.41,EX RDA Portfolio Management Office-Current Grants To Private Sector - NPISH,CV4 7AL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Media and Design Services,Enterprise & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,35418,5405.00,Queen's Award: Making Of Presentational Items-Media and Design Services,SW11 3BZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,35419,953.52,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,35419,13572.42,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,150.00,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,350.00,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,350.00,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,816.67,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,1000.00,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,2333.33,Default-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,1000.00,Foresight: Computer Trading in Financial Markets-Research and Development Expenditure,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,2333.33,Foresight: Computer Trading in Financial Markets-Research and Development Expenditure,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,35423,6666.67,Foresight: Computer Trading in Financial Markets-Research and Development Expenditure,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2014,Recruitment Advice and Services,Economics & Markets - International Trade & Export Control,ADECCO UK LTD,35424,266.04,BLG Devolved Admin-Recruitment Advice and Services,WD6 1HY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,35426,803.51,F&C Devolved Admin-Hire of Agency Staff,WD6 1HY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Finance Training,Finance & Commercial Group - Finance Group,CIPFA BUSINESS LTD,35428,2992.00,F&C Devolved Admin-Finance Training,WC1A 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Grant-In-Aid to Arms Length Bodies,Shareholder Executive - British Business Bank,CAPITAL FOR ENTERPRISE FUND MANAGERS LTD,35430,250000.00,CFEL Grant in Aid-Grant-In-Aid to Arms Length Bodies,S3 8NH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,35432,571.96,F&C Devolved Admin-Hire of Agency Staff,WD6 1HY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2014,Learning and Dev - CS Skills,Knowledge & Innovation Group - Research Base,CAPITA BUSINESS SERVICES LTD,35436,184.00,K&I Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Stationery,Finance & Commercial Group - Estates,BANNER BUSINESS SERVICES LTD,35440,34.56,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hotel & Accommodation UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,304.27,E&S Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,78.30,E&S Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,4.70,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,8.29,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,107.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,6.45,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",35442,20.00,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,324.55,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,4.15,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,29.90,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,7.80,Legal Services Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,5.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",35443,17.94,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",35444,4.40,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",35444,6.32,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",35444,5.00,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",35444,13.50,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35445,90.00,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35445,5.50,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35445,9.18,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35445,115.97,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services UK,Knowledge & Innovation Group - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",35446,20.00,K&I Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hotel & Accommodation UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35447,255.00,ECO - Non Proliferation Awareness Seminars-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35447,43.50,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35447,114.30,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35447,15.00,ECO - Non Proliferation Awareness Seminars-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",35448,34.99,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",35448,27.00,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",35449,26.10,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hotel & Accommodation Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,293.26,BLG Devolved Admin-Hotel & Accommodation Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,1.22,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,9.65,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,14.09,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,42.40,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,78.78,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,82.00,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services Overseas,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",35450,45.98,BLG Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Hotel & Accommodation Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,684.26,E&M Devolved Admin-Hotel & Accommodation Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,8.40,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,12.76,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,13.76,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,27.72,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,34.00,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,40.00,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",35451,112.09,E&M Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",35452,5.99,P&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",35452,6.37,P&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",35452,9.16,P&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Taxi Services UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",35452,46.00,P&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",35453,60.75,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",35453,3.71,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",35454,10.43,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",35454,66.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",35454,5.58,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",35454,9.74,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2014,Mileage Allowance UK,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",35455,199.80,E&M Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
