Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"149,991.61"
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"2,705.04"
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"6,526.71"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"45,282.10"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"4,973.44"
FCO,FCO,11-Apr-13,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"2,821.89"
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"11,304.70"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"53,043.63"
FCO,FCO,11-Apr-13,Interim Helpdesk,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"42,489.61"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"28,769.56"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,512.03
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"12,749.94"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"1,716.97"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"29,998.32"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,541.01
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"1,305.34"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"9,056.42"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,994.69
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,564.38
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"2,260.94"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"10,608.73"
FCO,FCO,11-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073328,"8,497.92"
FCO,FCO,15-Apr-13,FM Interserve BES Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073499,"28,008.56"
FCO,FCO,15-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1073499,"5,601.71"
FCO,FCO,24-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,A PALI,5001001,"39,121.01"
FCO,FCO,17-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,BJ5 SA,1020055,"40,733.96"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"55,882.26"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"11,176.45"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"-55,882.26"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"55,882.26"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"-55,882.26"
FCO,FCO,10-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,JORDAN & BATEMAN ARCHITECTS,1073120,"55,882.26"
FCO,FCO,10-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,JORDAN & BATEMAN ARCHITECTS,1073120,"11,176.45"
FCO,FCO,10-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073120,"-11,176.45"
FCO,FCO,16-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073551,"33,049.23"
FCO,FCO,16-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,JORDAN & BATEMAN ARCHITECTS,1073551,"6,609.85"
FCO,FCO,19-Apr-13,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1073946,"37,989.00"
FCO,FCO,19-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1073946,"7,597.80"
FCO,FCO,23-Apr-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,THE SLYNN FOUNDATION,1074298,"23,232.00"
FCO,FCO,23-Apr-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,THE SLYNN FOUNDATION,1074298,"42,328.44"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,MARSHALL AID COMMERATION COMMISSION,2000564,"400,000.00"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1072434,"96,249.89"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1072434,"15,339.73"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1072434,"3,067.95"
FCO,FCO,05-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1072836,"49,518.12"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1073448,"763,273.43"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1073448,"71,008.27"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1073448,"-71,008.27"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1073448,"71,008.27"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1073448,"14,201.65"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1074735,"28,542.00"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CROWN AGENTS BANK,1074735,"5,708.40"
FCO,FCO,24-Apr-13,Rates Taxes Non-Residential,DG CHANGE & DELIVERY,MILTON KEYNES COUNCIL,1074370,"124,815.00"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,"4,322.84"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,600
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,"5,222.00"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,"4,050.00"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,"3,461.67"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,974.09
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MONRO WHITE HILTON LTD,1073562,"13,014.30"
FCO,FCO,19-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1073940,"7,996.78"
FCO,FCO,19-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1073940,"4,179.19"
FCO,FCO,19-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1073940,"2,666.67"
FCO,FCO,19-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1073940,"29,000.00"
FCO,FCO,19-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1073940,"17,395.62"
FCO,FCO,19-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LANGUAGE SERVICES DIRECT,1073940,"12,247.65"
FCO,FCO,23-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074196,"17,211.76"
FCO,FCO,23-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074196,"7,060.21"
FCO,FCO,23-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074196,355.57
FCO,FCO,23-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LANGUAGE SERVICES DIRECT,1074196,"4,925.50"
FCO,FCO,23-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LANGUAGE SERVICES DIRECT,1074196,0.01
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,"3,529.75"
FCO,FCO,26-Apr-13,Language Tuition: Optional: Spouses & Partners,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,30
FCO,FCO,26-Apr-13,Language Tuition: Optional: Staff,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,30
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,60
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,558.23
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,24
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,"-3,529.75"
FCO,FCO,26-Apr-13,Language Tuition: Optional: Spouses & Partners,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-30
FCO,FCO,26-Apr-13,Language Tuition: Optional: Staff,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-30
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-60
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-558.23
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-24
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,"113,781.60"
FCO,FCO,26-Apr-13,Language Tuition: Optional: Spouses & Partners,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,166.8
FCO,FCO,26-Apr-13,Language Tuition: Optional: Staff,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,166.8
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,100.8
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,24
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,558.23
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,206.68
FCO,FCO,26-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LANGUAGE SERVICES DIRECT,1074608,"22,889.34"
FCO,FCO,26-Apr-13,Language Tuition: Essential,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,-24
FCO,FCO,26-Apr-13,Language Tuition: Course materials,DG CHANGE & DELIVERY,LANGUAGE SERVICES DIRECT,1074608,24
FCO,FCO,04-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,COGENT ELECTRICAL SERVICES LTD (FORM WES),1072594,"40,852.85"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"10,134.98"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"9,170.00"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"1,984.00"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"4,500.00"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"4,104.42"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"9,170.00"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"1,984.00"
FCO,FCO,10-Apr-13,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1073037,"4,500.00"
FCO,FCO,23-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SAFERWORLD,1074271,"150,754.00"
FCO,FCO,22-Apr-13,Training Courses,DG CHANGE & DELIVERY,SHL GROUP LTD,1074059,"33,000.00"
FCO,FCO,22-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,SHL GROUP LTD,1074059,"6,600.00"
FCO,FCO,17-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,MINISTRY OF JUSTICE,4003026,"30,000.00"
FCO,FCO,17-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,MINISTRY OF JUSTICE,4003026,"2,432.00"
FCO,FCO,17-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,MINISTRY OF JUSTICE,4003026,"4,246.00"
FCO,FCO,24-Apr-13,Construction Project more than £10k,DG CHANGE & DELIVERY,HERMAN MILLER LTD,1074350,"136,811.00"
FCO,FCO,24-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HERMAN MILLER LTD,1074350,"27,362.20"
FCO,FCO,19-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1812686,"65,490,038.21"
FCO,FCO,05-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,5000684,"1,200,000.00"
FCO,FCO,12-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,5000701,"141,261.00"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000019,"214,497.15"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000020,"7,303,531.82"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000021,"15,127,405.05"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000022,"16,350,017.86"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000023,"516,110.89"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000024,"330,822.42"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000025,"5,892,481.14"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000026,"1,963,905.65"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000027,"5,590,832.34"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000028,"9,437,621.41"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000029,"279,793.57"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000030,"6,499,824.00"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000031,"4,978,285.03"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,10000032,"497,542.01"
FCO,FCO,10-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS AND ASSOCIATES LTD,1073080,"131,596.97"
FCO,FCO,22-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS AND ASSOCIATES LTD,1074025,"38,560.62"
FCO,FCO,22-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS AND ASSOCIATES LTD,1074025,"2,171.25"
FCO,FCO,08-Apr-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,UNIVERSITY OF OXFORD,1072939,"74,575.00"
FCO,FCO,24-Apr-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,UNIVERSITY OF WESTMINSTER,1074394,"182,959.90"
FCO,FCO,26-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NO PEACE WITHOUT JUSTICE,5000723,"90,000.00"
FCO,FCO,24-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WESTMINSTER FOUNDATION FOR DEMOCRACY,1074395,"240,000.00"
FCO,FCO,05-Apr-13,Programme Spend (Oracle Projects Control Account),#N/A,WILTON PARK EXECUTIVE AGENCY,1072883,"45,000.00"
FCO,FCO,30-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,BBC WORLD SERVICE TRUST,1074709,"270,715.36"
FCO,FCO,25-Apr-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,CSC COMPUTER SCIENCES LTD,1074442,"106,240.00"
FCO,FCO,25-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CSC COMPUTER SCIENCES LTD,1074442,"21,248.00"
FCO,FCO,24-Apr-13,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,COLLEGE OF POLICING,600000572,"32,549.95"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1073532,"853,570.00"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1073532,"-853,570.00"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1073532,"77,173.68"
FCO,FCO,16-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1073532,"776,396.32"
FCO,FCO,25-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1074437,"1,374,843.00"
FCO,FCO,25-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1074437,"-1,374,843.00"
FCO,FCO,25-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CONTROLLED BUILDING MEASURESLTD,1074437,"1,374,843.00"
FCO,FCO,15-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,CEEREF NALOZBE DOO,2001164,"28,577.56"
FCO,FCO,17-Apr-13,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MICROTECH IMPORT AND MARKETING,400001133,"33,439.05"
