Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Corporate,02/02/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2019299253,79.46
Department for Work and Pensions,Corporate,02/02/2011,STAFF COSTS,Corporate and Support Services,CARLSON WAGONLIT TRAVEL,2019299253,79.46
Department for Work and Pensions,"Pension, Disability Carers Services",04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019375442,79.32
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,79.26
Department for Work and Pensions,Jobcentre Plus,04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,79.24
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,79.19
Department for Work and Pensions,Corporate,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2019696891,79.16
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,79.14
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,79.12
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,79.06
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,79.06
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,79.06
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,79.06
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Group Finance,EXPOTEL,2019598022,79
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,78.96
Department for Work and Pensions,Corporate,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Group Finance,XEROX UK LIMITED,2019375442,78.95
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019586800,78.9
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,78.87
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,78.86
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,78.83
Department for Work and Pensions,Jobcentre Plus,25/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019699611,78.83
Department for Work and Pensions,Jobcentre Plus,21/02/2011,TIS,Jobcentre Plus,RSP LTD,2019599824,78.8
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,78.64
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.58
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019586800,78.58
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78.56
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,78.55
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.51
Department for Work and Pensions,Jobcentre Plus,04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,78.49
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78.48
Department for Work and Pensions,Corporate,21/02/2011,PROFESSIONAL FEES,SHARED SERVICES,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,78.46
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78.46
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,78.43
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.4
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,78.4
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78.38
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2019595938,78.37
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.36
Department for Work and Pensions,Jobcentre Plus,04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,78.36
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,78.35
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.32
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,78.3
Department for Work and Pensions,"Pension, Disability Carers Services",10/02/2011,OTHER GOODS AND SERVICES,Pensions & Disability Carers Service ,INCHCAPE FLEET SOLUTIONS LIMITED,2019474011,78.28
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,78.28
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,78.27
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,78.27
Department for Work and Pensions,Jobcentre Plus,07/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,RICOH UK LTD,2019381159,78.24
Department for Work and Pensions,Jobcentre Plus,10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,78.19
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78.19
Department for Work and Pensions,"Pension, Disability Carers Services",21/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,CARLSON WAGONLIT TRAVEL,2019595938,78.16
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,RICOH UK LTD,2019695892,78.16
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.15
Department for Work and Pensions,"Pension, Disability Carers Services",04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019375442,78.15
Department for Work and Pensions,Corporate,08/02/2011,STAFF COSTS,Corporate and Support Services,CARLSON WAGONLIT TRAVEL,2019385045,78.15
Department for Work and Pensions,Jobcentre Plus,10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,78.08
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,78.06
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,78.02
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,78
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.95
Department for Work and Pensions,Jobcentre Plus,10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,77.92
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.92
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,77.91
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,77.89
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,77.88
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,77.88
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.82
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.82
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.82
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.82
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.82
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,77.8
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,77.72
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,77.62
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,77.61
Department for Work and Pensions,Corporate,07/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,SHARED SERVICES,RICOH UK LTD,2019381159,77.6
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,77.59
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,77.58
Department for Work and Pensions,Corporate,02/02/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2019299253,77.57
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.52
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,77.47
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,77.46
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,77.43
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,77.4
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.35
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.33
Department for Work and Pensions,Corporate,10/02/2011,STAFF COSTS,Group Finance,ARNOLD CLARK,2019472139,77.29
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,77.28
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,77.18
Department for Work and Pensions,"Pension, Disability Carers Services",22/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,ENTERPRISE RENT A CAR UK LTD,2019605547,77.15
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,77.11
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,EG SUMMARY,EXPOTEL,2019598022,77.11
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Group Finance,EXPOTEL,2019598022,77.11
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Corporate and Support Services,EXPOTEL,2019598022,77.11
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,77.08
Department for Work and Pensions,"Pension, Disability Carers Services",10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019476371,77.07
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,77.04
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019586800,77.04
Department for Work and Pensions,Jobcentre Plus,10/02/2011,OTHER GOODS AND SERVICES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2019474011,77
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,76.98
Department for Work and Pensions,Jobcentre Plus,10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,76.95
Department for Work and Pensions,Corporate,25/02/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2019699611,76.94
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,76.92
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,76.91
Department for Work and Pensions,Jobcentre Plus,21/02/2011,TIS,Jobcentre Plus,RSP LTD,2019599824,76.9
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,76.86
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,76.86
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,76.86
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,EG SUMMARY,EXPOTEL,2019598022,76.82
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,LSPG,EXPOTEL,2019598022,76.79
Department for Work and Pensions,Jobcentre Plus,04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,76.74
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,76.7
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,76.64
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Corporate IT ,EXPOTEL,2019598022,76.63
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Corporate and Support Services,EXPOTEL,2019598022,76.63
Department for Work and Pensions,Jobcentre Plus,08/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019385045,76.62
Department for Work and Pensions,Corporate,02/02/2011,STAFF COSTS,Corporate and Support Services,CARLSON WAGONLIT TRAVEL,2019299253,76.58
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,76.58
Department for Work and Pensions,"Pension, Disability Carers Services",21/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,CARLSON WAGONLIT TRAVEL,2019595938,76.56
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,76.56
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,76.55
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,76.44
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,RICOH UK LTD,2019695892,76.41
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,76.39
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,76.36
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,76.35
Department for Work and Pensions,Corporate,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,SHARED SERVICES,XEROX UK LIMITED,2019696891,76.32
Department for Work and Pensions,Jobcentre Plus,02/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019299253,76.29
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2019595938,76.23
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,76.19
Department for Work and Pensions,Jobcentre Plus,21/02/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,76.17
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,76.17
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,EXPOTEL,2019583651,76.16
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,EXPOTEL,2019583651,76.16
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Corporate IT ,EXPOTEL,2019598022,76.16
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,76.15
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,76.13
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,76.12
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,76.11
Department for Work and Pensions,Jobcentre Plus,24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,76.1
Department for Work and Pensions,Corporate,21/02/2011,STAFF COSTS,Group Finance,EXPOTEL,2019598022,76.09
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,76.09
Department for Work and Pensions,Corporate,03/02/2011,PRINTING STATIONERY IT CONSUMABLES,EG SUMMARY,XEROX UK LTD 3W,2019369259,76.04
Department for Work and Pensions,Jobcentre Plus,21/02/2011,TIS,Jobcentre Plus,RSP LTD,2019599824,76
Department for Work and Pensions,"Pension, Disability Carers Services",10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019476371,75.99
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,75.91
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STAFF COSTS,Jobcentre Plus,EXPOTEL,2019583651,75.91
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,75.87
Department for Work and Pensions,Jobcentre Plus,07/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,RICOH UK LTD,2019381159,75.85
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.8
Department for Work and Pensions,"Pension, Disability Carers Services",21/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,CARLSON WAGONLIT TRAVEL,2019595938,75.76
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,75.76
Department for Work and Pensions,Corporate,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,SHARED SERVICES,XEROX UK LIMITED,2019586800,75.74
Department for Work and Pensions,Jobcentre Plus,04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,75.72
Department for Work and Pensions,"Pension, Disability Carers Services",08/02/2011,STAFF COSTS,Pensions & Disability Carers Service ,CARLSON WAGONLIT TRAVEL,2019385045,75.68
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,75.68
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.63
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.63
Department for Work and Pensions,Jobcentre Plus,04/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019375442,75.62
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.61
Department for Work and Pensions,Jobcentre Plus,10/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,75.6
Department for Work and Pensions,Jobcentre Plus,21/02/2011,STAFF COSTS,Jobcentre Plus,CARLSON WAGONLIT TRAVEL,2019595938,75.59
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,75.55
Department for Work and Pensions,Corporate,22/02/2011,STAFF COSTS,Group Finance,ENTERPRISE RENT A CAR UK LTD,2019605547,75.54
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,75.52
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,75.52
Department for Work and Pensions,Jobcentre Plus,18/02/2011,AOS CONTRACTED OUT SERVICES,Jobcentre Plus,XEROX UK LIMITED,2019593952,75.52
Department for Work and Pensions,"Pension, Disability Carers Services",17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019586800,75.51
Department for Work and Pensions,Jobcentre Plus,17/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.46
Department for Work and Pensions,"Pension, Disability Carers Services",04/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019375442,75.37
Department for Work and Pensions,Jobcentre Plus,24/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019696891,75.35
Department for Work and Pensions,Jobcentre Plus,10/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019476371,75.27
Department for Work and Pensions,"Pension, Disability Carers Services",24/02/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,Pensions & Disability Carers Service ,XEROX UK LIMITED,2019696891,75.14
Department for Work and Pensions,Corporate,21/02/2011,PROFESSIONAL FEES,SHARED SERVICES,THE BIG WORD INTERPRETING SERVICES LTD,2019600316,75.12
Department for Work and Pensions,Jobcentre Plus,17/02/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,XEROX UK LIMITED,2019586800,75.07
Department for Work and Pensions,Corporate,02/02/2011,STAFF COSTS,Corporate and Support Services,CARLSON WAGONLIT TRAVEL,2019299253,75
Department for Work and Pensions,Corporate,10/02/2011,OTHER GOODS AND SERVICES,EG SUMMARY,INCHCAPE FLEET SOLUTIONS LIMITED,2019474011,75
Department for Work and Pensions,Jobcentre Plus,10/02/2011,OTHER GOODS AND SERVICES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2019474011,75
