Ministry of Justice,MoJ HQ,29-Mar-12,263000-Other Contracted Out Services,NX900-MOJ Shared Services,CAPITA HARTSHEAD LTD,1071722,"£39,664.31",Capita Hartshead Pension Services - Monthly Pension Charges for the new financial year 11-12 - NX416,DL1 9HN,0,Admin,,
Ministry of Justice,MoJ HQ,01-Mar-12,263000-Other Contracted Out Services,NX900-MOJ Shared Services,CAPITA HARTSHEAD LTD,1069185,"£41,290.50",Capita Hartshead Pension Services - Monthly Pension Charges for the new financial year 11-12 - NX416,DL1 9HN,0,Admin,,
Ministry of Justice,MoJ HQ,30-Mar-12,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1072013,"£55,680.00",Legal publications for the judiciary and courts,SP10 9AG,0,Admin,,
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1071643,"£59,270.78","""Additional monthly recurring Charges (for an initial term of 18 months from Acceptance of the TA Dev Fix Environment by the Authority):""",RG41 5TS,0,Admin,,
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1071643,"£59,270.78","""Additional monthly recurring Charges (for an initial term of 18 months from Acceptance of the TA Dev Fix Environment by the Authority):""",RG41 5TS,0,Admin,,
Ministry of Justice,MoJ HQ,12-Mar-12,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1070041,"£65,564.09",RFC FSMO 175 - Contractor Arrangements,NP10 8BA,0,Admin,,
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,MD600-Information Directorate,TNT UK LTD,1069819,"£66,281.95",MD145 Monthly payment for offsite storage of records held at TNT and delivery costs,BL0 9AR,0,Admin,,
Ministry of Justice,MoJ HQ,16-Mar-12,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,THE PAROLE BOARD,6504,"£103,000.00",Grant-in-aid requirement for Arm's Length Body,SW1P 2DX,0,Grant
Ministry of Justice,MoJ HQ,30-Mar-12,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1072013,"£172,692.81",Legal publications for the judiciary and courts,SP10 9AG,0,Admin
Ministry of Justice,MoJ HQ,26-Mar-12,222003-CIS Labour TFM Estates,QY200-OU10 Billback,MITIE JUSTICE LTD,1071325,"£182,527.12",Soft services fixed costs security MOJ HQ,CIS-BS16 7FH,0,Admin
Ministry of Justice,MoJ HQ,29-Mar-12,222002-Other Property Costs,LZ510-Combined CFO/OSPT Operations,HMRC,1071755,"£235,523.83",Occupancy charges for 22 Kingsway - Q4,BN12 4XH,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,223000-Other Expenditure,LZ600-Transforming Justice,THE BRITISH LIBRARY,1071814,"£260,000.00",Digitisation,LS23 7BQ,0,Admin
Ministry of Justice,MoJ HQ,30-Mar-12,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1072013,"£260,195.61",Legal publications for the judiciary and courts,SP10 9AG,0,Admin
Ministry of Justice,MoJ HQ,15-Mar-12,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1070355,"£292,674.86",Liberata Payroll Services - Monthly Payroll Charge for the new financial year 11-12 - NX416.,NP10 8BA,0,Admin
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1071376,"£406,265.00",Shared Service Programme Accenture Milestone 6 Payments-NX111,EC3M 3BD,0,Admin
Ministry of Justice,MoJ HQ,15-Mar-12,262000-SCA Costs,LZ430-I&B Operations,NATIONAL SAVINGS & INVESTMENTS,1070386,"£518,269.60",Provision of Court Funds Office service for the 2011/12 Financial Year.,SW1V 2QX,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,262000-SCA Costs,QZ600-CPG Other,LIBERATA UK LTD,1070356,"£677,979.00",FSMO 216 -  MoJ 11-12 Accounts Production - Fixed Monthly Fee - Mar-11,NP10 9XA,0,Admin
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1069815,"£795,468.34",Westlaw and Lawtel additional users,SP10 9AG,0,Admin
Ministry of Justice,MoJ HQ,07-Mar-12,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,THE PAROLE BOARD,6499,"£1,088,700.00",Grant-in-aid requirement for Arm's Length Body,SW1P 2DX,0,Grant
Ministry of Justice,MoJ HQ,19-Mar-12,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1070705,"£1,192,345.94",FY 11-12 - Financial and Accounting Services as provided for in the contract with Liberata.,NP10 8BA,0,Admin
Ministry of Justice,MoJ HQ,29-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6507,"£10,109,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6502,"£14,643,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6502,"£15,357,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6505,"£16,182,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6507,"£16,891,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6505,"£18,818,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6501,"£36,903,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6501,"£43,097,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,223000-Other Expenditure,RE999-CJG - Research & Analysis,SHEFFIELD HALLAM UNIVERSITY,1071650,"£25,738.73","Milestone 1-6: Methodological tools agreed & fieldwork, Progress report, 1st draft of Year 1 report, Final draft of Year 1 report, 1st draft of Year 2 report & Acceptance of final draft of Year 2 final report",S1 1WB,0,Admin
Ministry of Justice,MoJ HQ,29-Mar-12,223000-Other Expenditure,MF400-DJO - TRIBS,CALDER CONFERENCES LTD,1071721,"£27,242.50","Venue Hire, Accomodation and other costs relating to Judicial Training Conferences",LS16 6RF,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,MF400-DJO - TRIBS,CALDER CONFERENCES LTD,1069623,"£27,793.51","Venue Hire, Accomodation and other costs relating to Judicial Training Conferences",LS16 6RF,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,223000-Other Expenditure,MF400-DJO - TRIBS,CALDER CONFERENCES LTD,1070902,"£28,621.67","Venue Hire, Accomodation and other costs relating to Judicial Training Conferences",LS16 6RF,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1070587,"£30,222.29",Venue Hire relating to training events for Judiciary,LS16 6RF,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,223000-Other Expenditure,RE999-CJG - Research & Analysis,UNIVERSITY OF KENT,1071191,"£31,578.00",RE150-Evaluation of the Mandatory Polygraph Pilot. Milestone 8 - completion and presentation of qualitative fieldwork (30th September 2011) CMTLondon/000013,CT2 7NZ,0,Admin
Ministry of Justice,MoJ HQ,19-Mar-12,223000-Other Expenditure,RE999-CJG - Research & Analysis,SHEFFIELD HALLAM UNIVERSITY,1070781,"£42,950.64","The first report of three, detailing the process evaluation of the Local Justice Reinvestment project in 5 London boroughs and Greater Manchester.",S1 1WB,0,Admin
Ministry of Justice,MoJ HQ,12-Mar-12,265000-IT & Telecommunications,RB999-JPG - CJRD,LOGICA UK LTD,1070045,"£43,550.00","CCN L-R-2897-01 - CJ MIS Transfer to DISC					  	 	",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,RC999-Criminal Justice Group - OMS,CALDER CONFERENCES LTD,1069623,"£59,471.96",Independent Monitoring Board booking for 2012 Conference at Hinckley Hotel booking ,LS16 6RF,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,246000-Current Grants,RG999-CFLAP Accumulator,MONEY ADVICE TRUST,1071779,"£93,750.00",Support for National Debt line Q4 11-12,EC4V 2AU,0,Grant
Ministry of Justice,MoJ HQ,01-Mar-12,223000-Other Expenditure,RE999-CJG - Research & Analysis,HOME OFFICE,1069262,"£102,514.21",CAST Project - FY 11-12,NP20 9BB,0,Admin
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,RE999-CJG - Research & Analysis,HOME OFFICE,1069690,"£102,514.21",CAST Project - FY 11-12,NP20 9BB,0,Admin
Ministry of Justice,MoJ HQ,28-Mar-12,246000-Current Grants,RB999-JPG - CJRD,VICTIM SUPPORT,1071679,"£332,551.00",4th quarter grant payment to the VS for the provision of services to the victims of crime in England and Wales,W1W 6JL,0,Grant
Ministry of Justice,MoJ HQ,01-Mar-12,245000-Grants in Aid to NDPBs,RG999-CFLAP Accumulator,OFFICE FOR LEGAL COMPLAINTS,1069320,"£1,400,000.00",Grant-in-aid requirement for Arm's Length Body,B1 2ND,0,Grant
Ministry of Justice,MoJ HQ,07-Mar-12,245000-Grants in Aid to NDPBs,RC999-Criminal Justice Group - OMS,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,6500,"£46,014,000.00",Grant-in-aid requirement for Arm's Length Body,SW1V 2QZ,0,Grant
Ministry of Justice,HMCTS,12-Mar-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1192,"£3,400,617.86",Payments for Higher Judiciary,SW1H 9AJ,0,Programme
Ministry of Justice,HMCTS,12-Mar-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1192,"£2,786,753.92",Payments for Lower Judiciary,SW1H 9AJ,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,222002-Other Property Costs,GZ999-North West Region,GARTSIDE LTD,1957493,"£1,849,317.50",Manchester Civil Justice Centre - Gartside Limited - Rent Due Under Lease for Manchester CJC - Quarterly,W1G 0QF,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CBRE CB RICHARD ELLIS,1962761,"£1,236,675.00",,EC2V 5WB,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BERKLEY ESTATES LONDON LTD,1962645,"£1,033,967.15",,W1U 1QS,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COLLINGWOOD RIGBY,1954024,"£977,113.00",,B17 9PU-RENT,0,Programme
Ministry of Justice,HMCTS,02-Mar-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1943085,"£733,577.69",,CF14 3UW,0,Programme
Ministry of Justice,HMCTS,28-Mar-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,1976680,"£668,210.24",Worle - Services Support - (Avon & Somerset) Ltd - Unitary Charges for Worle  Bristol PFI - Monthly -11/12,SW1E 5LB,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SCOTTISH WIDOWS PLC,1973432,"£633,750.00",,E14 5WR,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,1972497,"£588,555.14",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,1972497,"£588,555.14",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,1959747,"£554,195.00",HA102 - Consolidated - North East Estate Managed Soft Services Feb & March 2012,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,1957403,"£543,141.75",,NW1 3BG,0,Programme
Ministry of Justice,HMCTS,02-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,JONES LANG LASALLE LTD,1943295,"£528,125.00",,E14 5WR,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,1959748,"£498,842.97",North West Region - Contactual Soft Services for the months of February and March 2012. Contract no: 0073-4-Works/FM-SW-RFI refers. **REPLACEMENT PO - This replaces PO 20000159994 which has been closed due to changes in HMCTS accounting**,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,23-Mar-12,221000-Property Rent and Rates,BZ999-London Region,JONES LANG LASALLE LTD,1970007,"£490,306.00",,E14 5WQ-SERVICE,0,Programme
Ministry of Justice,HMCTS,23-Mar-12,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,1969922,"£486,877.66",Hereford & Worcester - H&W Courts Ltd - Unitary Charges for Hereford &  Worcester PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,02-Mar-12,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,1943201,"£478,452.16",Hereford & Worcester - H&W Courts Ltd - Unitary Charges for Hereford &  Worcester PFI - Monthly,SE1 9RA,0,Programme
Ministry of Justice,HMCTS,21-Mar-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,1967777,"£475,929.84",Manchester PFI - UK Court Services LTD - Unitary charges for Manchester PFI - Monthly -11/12,WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,BZ999-London Region,CITY OF LONDON,1962782,"£437,743.58",,EC2P 2EJ,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER WESTERN,1963278,"£432,670.65",CIS Labour - Aberystwyth Law Courts - Kier Western - Construction of New Law Courtsd,CIS-SG19 2BD,F020,Programme
Ministry of Justice,HMCTS,06-Mar-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,1945108,"£424,975.00",CCN A-R-02920-02 Site Surveys,WV10 6UH,B716,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,1972497,"£412,547.70",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,1972497,"£412,547.70",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,30-Mar-12,221000-Property Rent and Rates,BZ999-London Region,HMRC,1979245,"£399,627.46",,BN12 4XH,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,222002-Other Property Costs,GZ999-North West Region,GARTSIDE LTD,1957493,"£369,863.50",,W1G 0QF,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,1959999,"£366,351.13",Ipswich & Cambridge PFI - Modern Courts (East Anglia) Ltd - Unitary Charges for East Anglia PFI - Monthly -11/12,BR8 7AG,0,Programme
Ministry of Justice,HMCTS,28-Mar-12,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,1977126,"£338,889.00",CIS Labour - Newport Mags - Wates Construction - Enabling works / construction,CIS-KT22 7SW,F090,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,1962894,"£337,484.86",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,1960000,"£315,449.68","Beverly, Hull & Bridlington - Moder Courts (Humberside) Ltd - Unitary Charges for Humberside PFI - Monthly - 11/12",BR8 7AG,0,Programme
Ministry of Justice,HMCTS,09-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,SYNERGY HUNTINGDON TRUSTEE LTD,1952705,"£313,791.12",,E14 5LQ,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,1959748,"£306,969.19",North West Region - Managed and contractual hard services for the months of Feb & Mar 12. Contract no: 0073-4-Works/FM-SW-RFI refers. **REPLACEMENT PO - This replaces PO 20000160020 which has been closed due to changes in HMCTS accounting**,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,1972275,"£304,261.95",Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,1957403,"£296,960.31",,NW1 3BG,0,Programme
Ministry of Justice,HMCTS,09-Mar-12,262000-SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,1951290,"£290,431.76",Exter PFI - Enterprise Civic Buildings Ltd - Unitary Charges for Exeter PFI - Monthly -11/12,GU9 7PT,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,1959747,"£288,304.88",HA102 - Consolidated - North East Estate Managed Hard Services Feb & March 2012,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,1962894,"£285,079.78",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,1954219,"£278,750.00",,W1G 0PW,0,Programme
Ministry of Justice,HMCTS,30-Mar-12,222002-Other Property Costs,BZ999-London Region,MACLELLAN INTERNATIONAL LTD,1979454,"£264,745.77",London Region Consolidated - Maclellan -  Contracted - 11/12,B70 1EN,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,222002-Other Property Costs,BZ999-London Region,MACLELLAN INTERNATIONAL LTD,1963351,"£264,745.77",London Region Consolidated - Maclellan -  Contracted - 11/12,B70 1EN,0,Programme
Ministry of Justice,HMCTS,30-Mar-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,ENER-G COMBINED POWER LTD,1978992,"£264,487.70",CIS Labour - Nottingham Combined - Ener-G Combined Power - Supply & deliver & install combined heat & power generator & absorption chiller,CIS-M50 1DT,I027,Programme
Ministry of Justice,HMCTS,30-Mar-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,1978524,"£264,300.00","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,0,Admin
Ministry of Justice,HMCTS,13-Mar-12,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,1954326,"£261,708.48",CIS Labour-Basingstoke Magistrates'-Interserve Construction Ltd-Construction,CIS-B23 7RZ,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,1972497,"£253,693.43",Repair & Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,1972497,"£253,693.43",Repair & Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CBRE CB RICHARD ELLIS,1962761,"£247,335.00",,EC2V 5WB,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,1959933,"£234,280.00",The SUPS Citrix Solution  has been raised to provide cover till 31st March 2012.,CF31 9AP,0,Admin
Ministry of Justice,HMCTS,14-Mar-12,221000-Property Rent and Rates,BZ999-London Region,ASHWELL ROGERS LLP,1957382,"£231,875.00",,W1S 3NQ,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MERCHANT PLACE PROPERTY PARTNERSHIP 36,1972486,"£231,250.00",,W1K 4QX,0,Programme
Ministry of Justice,HMCTS,09-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,B&HS MANAGEMENT LTD,1951109,"£229,909.50",,W1G 0PW,0,Programme
Ministry of Justice,HMCTS,28-Mar-12,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,1974860,"£229,638.49",CIS labour: capital project works at Portsmouth Combined Court.,CIS-B23 7RZ,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,1959995,"£227,807.46","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,27-Mar-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,1972497,"£227,807.46","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,STANDARD LIFE INVESTMENTS,1955406,"£219,309.40",,EH2 2LL-RENT,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,DTZ DEBENHAM TIE LEUNG,1954114,"£219,194.51",,B4 6AJ A/C CPS,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,532000-Tangible GBV - Additions,CZ999-South East Region,GALLIFORD TRY CONSTRUCTION LTD CENTRAL,1957492,"£218,258.26",CIS Labour - Chelmsford & Colchester Project - Galliford Try Construction - Construction Works,CIS-LE10 3JF,F081,Programme
Ministry of Justice,HMCTS,14-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,JAMES ANDREW RSW,1957554,"£215,884.00",,N3 2BP-RENTGEE,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,FZ999-Midlands Region,SITEC INTERIORS LTD,1964267,"£215,661.73","CIS Labour - Birmingham Magistrates - Sitec - Fire Safety Works - Compartmentation, door works, new doors - Phase 2",CIS-B1 3AP,0,Programme
Ministry of Justice,HMCTS,23-Mar-12,221000-Property Rent and Rates,BZ999-London Region,CITY OF LONDON,1969736,"£214,306.25",,EC2P 2EJ-RENT,0,Programme
Ministry of Justice,HMCTS,14-Mar-12,532000-Tangible GBV - Additions,CZ999-South East Region,GALLIFORD TRY CONSTRUCTION LTD CENTRAL,1957492,"£210,537.62",CIS Labour - Chelmsford & Colchester Project - Galliford Try Construction - Construction Works,CIS-LE10 3JF,F081,Programme
Ministry of Justice,HMCTS,07-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LONDON & CAPITAL PROPERTIES LTD,1949126,"£198,548.07",,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,16-Mar-12,222002-Other Property Costs,CZ999-South East Region,HI-SPEC FACILITIES SUPPORT CO PLC,1959826,"£196,016.52",SE Region- Hi Spec- cleaning 11/12,DA2 6NW,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COLLINGWOOD RIGBY,1954024,"£195,422.60",,B17 9PU-RENT,0,Programme
Ministry of Justice,HMCTS,20-Mar-12,532000-Tangible GBV - Additions,HZ999-North East Region,J TOMLINSON LTD,1963195,"£188,514.43",Huddersfield Mags - CIS  Labour MW/HMCTS/2011-12/Huddersfield MC General Refurbishment of numerous areas to integrate Dewsbury MC. Replace/upgrade lighting within Courtrooms,CIS-NG9 1PF,B716,Programme
Ministry of Justice,HMCTS,07-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LONDON & CAPITAL PROPERTIES LTD,1949126,"£186,385.50",,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,21-Mar-12,221000-Property Rent and Rates,GZ999-North West Region,BRUNTWOOD ESTATES,1967291,"£182,852.25",,M1 4BT,0,Programme
Ministry of Justice,HMCTS,21-Mar-12,221000-Property Rent and Rates,BZ999-London Region,CRITERION CAPITAL,1967329,"£182,449.38",,W1D 7DH,0,Programme
Ministry of Justice,HMCTS,06-Mar-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,1945503,"£177,582.45",St Helens Magistrates Court - Carry out refurbishment work as per tender submission,CIS-M12 6FX,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,223001-Printing Postage and Office expenditure,AQ999-HQ - Finance & Governance,ROYAL MAIL GROUP PLC,1955327,"£177,137.10",Royal Mail Consolidated bill. (November 2011 to March 2012). This PO replaces PO 20000152277,BL4 9XX,0,Programme
Ministry of Justice,HMCTS,23-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,STANDARD LIFE INVESTMENTS,1970342,"£175,743.02",,EH2 2LL,0,Programme
Ministry of Justice,HMCTS,13-Mar-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,1954219,"£168,750.00",,W1G 0PW,0,Programme
Ministry of Justice,HMCTS,28-Mar-12,221000-Property Rent and Rates,BZ999-London Region,HOME OFFICE,1974779,"£168,011.73",,NP20 9BB,0,Programme
