Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2430610,"76,930.70",Management,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2430610,"333,348.20",Cleaning,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2430610,"45,949.80",Waste Disposal,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2430610,"615,828.50",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2417984,"25,879.80",Stevenage Bayley House - Mitie Justice Ltd - Create an additional hearing room out of existing office accommodation,BS16 7FH,0,Programme
Ministry of Justice,HMCTS,30/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2435705,"25,879.80",Stevenage Bayley House - Mitie Justice Ltd - Create an additional hearing room out of existing office accommodation. THIS REPLACES PO 20000169878,BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2421476,"31,724.40",Estates Thames Valley - Mitie Justice - Various re-decoration & carpeting works across BHTV,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2433727,"38,772.10",CIS Labour - Huntingdon - MITIE JUSTICE - Modify courts for Tribunals,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2433727,"40,508.80",CIS Labour - Huntingdon - MITIE JUSTICE - Modify courts for Tribunals,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,05/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2407074,"43,065.30",CIS Labour - Maidstone CCC - MITIE JUSTICE - redecoration and recarpetting of staff areas,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2423388,"46,092.60",Hastings Law Courts - Mitie Justice - Works to rectify defunct fire control panel - SE-KSS-TFM-12/13-0021,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,05/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2407074,"68,324.30",Brighton County - Mitie Justice Ltd - Internal redecorations,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2421476,"84,392.20",Various South East Sites - Mitie Justice Ltd - Internal Redecorations,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2417985,"88,443.90",CIS Labour - Norwich Comb - MITIE JUSTICE - Custody Suite Redecs and Lighting,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"80,298.00",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,10/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2414102,"149,232.40",South East Estates - Mitie Justice - Installation of sub meters in various SE Buildings,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"35,637.40",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"101,709.40",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,10/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2414102,"206,843.40","South East Estates - Mitie Justice - Works across various site to include redecs to walls, ceilings, cleaners room, replace carpet tiles, redec of custody suites & other various works",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2430610,"174,606.40","Repair and Maintenance 	",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,24/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2430610,"38,621.70",Management,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"157,921.40",Cleaning,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"46,329.10",Waste Disposal,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2426773,"414,271.50",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2423388,"44,349.90","CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2421476,"50,356.80","CIS Labour - TFM Works Package B, South West Region - Hard Services (Variable) - M&E Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2421476,"101,847.00","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2421476,"37,449.00","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - Management Costs",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2421476,"220,423.90","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,17/04/2013,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2421476,"114,814.00","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"25,676.10",Cardiff Crown - G4S - Redecoration & flooring to various areas of the cell complex as per schedule,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"26,930.80","Newport Crown - G4S - Supply, fit & commission new VSD inverters in AHU's 1-6 & BMS Controls",CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"27,741.30",CIS Labour - Swansea Crown Court (SH) -  G4S INTEGRATED SERVICES (UK) LTD - BMS Controls and VSD Upgrade,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2423237,"25,902.50",SECURITY - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2423237,"29,147.00",Swansea Civil Justice Centre - G4S - Supply & Installation of new boilers,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2423237,"30,647.00",CIS Labour - Swansea CJC -  G4S INTEGRATED SERVICES (UK) LTD - Replacement LED Lighting in Courtrooms,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"41,859.70",CIS Labour - Newport Crown-  G4S INTEGRATED SERVICES (UK) LTD - Flooring and seating,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"48,450.20",Swansea Civil Justice Centre - G4S - Decoration & Carpeting Works,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"48,508.10",CIS Labour - Cardiff Civil Justice Centre -  G4S INTEGRATED SERVICES (UK) LTD - Additional Refurb Works,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"61,352.00",Cardiff Magistrates' - G4S - BMS Controls & VSD Upgrade,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426542,"71,324.00",Newport Crown - G4S - Supply & installation of new boiler,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2426544,"80,805.30",CIS-Labour - TO-W-MAR13 - 215 - Caernarfon CJC Witness Suite Works - Feasibilty Study and Witness Suite Works - G4S INTEGRATED SERVICES (UK) LTD,S81 7QF,0,Programme
Ministry of Justice,HMCTS,30/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2435453,"121,768.00",CIS Labour - Cardiff Civil Justice Centre- G4S INTEGRATED SERVICES (UK) LTD - Boiler replacement & Ventilation system upgrade,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2423237,"55,644.40",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2423237,"61,180.20",MANAGEMENT COSTS WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"28,736.30",CIS Labour - Various - G4S - RPU SW 09 10/72/11 - Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2417717,"44,000.00",Derby Combined - G4S - Hearing Rooms,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,30/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2435454,"46,297.80",CIS Labour - Northampton CCC - G4S Intergrated Services - Upholstery works to the court room seating in Court 5-6 and new seating in the ground floor lobby,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2417716,"53,960.00",Nottingham Combined - G4S - Replacement flat roof,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"66,035.00",CIS Labour  - Various - G4S - RPU SW 09/10/72/11 - M&E Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"35,733.30",CIS Labour  - Various - G4S - RPU SW 09/10/72/11 - Internal Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"119,020.00",Coventry Combined Court - M/Mids/63/12 - G4S - Upgrade of ceilings & lighting,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"153,046.80",M&E Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"136,461.50",Management Costs etc,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"26,424.80",Internal Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"170,024.70",Cleaning,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"30,306.90",Management Costs etc,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"325,697.30",Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2417717,"33,563.30",Repairs to chillers 1 and 2 as per task reference TO-NW-JAN13-771,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"54,275.80",Provision of additional security cover from 2nd February 13 plus additional one off costs for removal of x-ray machine,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"58,683.00",NW Region - Ad hoc soft services: Apr 12 - Mar 13:  Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"168,054.10",NW Region - Ad hoc hard services: Apr 12 - Mar 13.,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,30/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2435454,"236,795.20",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Internal and M&E repair and maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,30/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2435454,"95,593.30",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Management costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"290,304.30",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"167,094.50",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Cleaning,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,26/04/2013,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2433544,"28,669.50",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Management costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2426543,"26,949.10","HA102 Consolidated - Berwick, S.E. Northumberland, N. Tyneside, S. Tyneside & Sunderland Mags - CJS Efficiency Programme Digitisation enabling works",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2426545,"53,409.00","Consolidated CDN - Newcastle and Sunderland Magistrates Courts - HF311 & HF306, Resource Maintenance Programme 2013 redecorations & carpeting",WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"92,599.70",HA102 Consolidated - North East Estate Variable Cost Soft Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,16/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2417717,"99,620.70","Bedlington, Hartlepool, Newcastle, Newton Aycliffe, North Tyneside & South Tyneside Mags, Newcastle & Teesside CCC & Teesside Mags. HF302,HB401,HF651,HF311,HC305,HF310,HF307,HB651,HB303 Custody suite redecorations following HMIP audit",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"101,257.90",HA102 Consolidated - North East Estate Variable Cost Hard Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"309,237.70",HA102 Consolidated - North East Estate Managed Hard Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19/04/2013,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2423238,"537,139.70",HA102 Consolidated - North East Estate Managed Fixed Soft Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,23/04/2013,222003-CIS Labour TFM Estates,SL999-Centralised Frontline,G4S INTEGRATED SERVICES (UK) LTD,2426543,"94,789.60",Loughborough Crown House - G4S - Upgrade of lighting,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,09/04/2013,223000-Other Expenditure,HZ999-North East Region,JONATHAN CAREY DESIGN LTD,2409837,"36,147.00",Darlington County Court - Bespoke furniture for New Tribunals Hearing Rooms in accordance with the quotation JC3732.3 dated 4/3/13,BD20 7BW,0,Programme
Ministry of Justice,HMCTS,11/04/2013,223000-Other Expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),2135,"133,551.70",HMCTS national consolidated furtniture invoice - w/c 20 March 13,NP20 9BB,0,Programme
Ministry of Justice,HMCTS,24/04/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,XEROX (UK) LTD,2431762,"33,950.20",London Region Consolidated - Copy Charges - Xerox - 2013/14,BN13 1QG,0,Programme
Ministry of Justice,HMCTS,30/04/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2435400,"140,964.50",HMCTS London RSU - Dx Network services - Dx Subscriptions 01/04/2013 - 31/03/2014,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,30/04/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2435400,"267,151.90",HMCTS London RSU - Dx Network services - Dx Subscriptions 01/04/2013 - 31/03/2014,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,30/04/2013,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2435400,"515,420.30",HMCTS London RSU - Dx Network services - Dx Subscriptions 01/04/2013 - 31/03/2014,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05/04/2013,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2407969,"29,687.40",SE Regional Mail variable charges - Royal Mail 2013/12 ,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,24/04/2013,223001-Printing Postage and Office expenditure,CZ999-South East Region,DX NETWORK SERVICES LTD,2430478,"566,222.60",DX Network Services SE  - Consolidated PO for DX Network Services SE subscriptions 2013/14,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,03/04/2013,223001-Printing Postage and Office expenditure,DZ999-South West Region,DX NETWORK SERVICES LTD,2404239,"278,264.20",SW Regional Office DA170-223518 - DX Annual Subscription- for multiple courts across the South West- 2013/2014,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05/04/2013,223001-Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2407969,"32,833.60",HMCS Wales Region: Various Sites: Customer Acc No: 0151075000 - Variable Costs - Royal Mail,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,23/04/2013,223001-Printing Postage and Office expenditure,EZ999-Wales Region,DX NETWORK SERVICES LTD,2426482,"165,760.00",HMCTS Wales DX subscription 2013/14.,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05/04/2013,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2407969,"51,751.60",Royal Mail Variable Charges For Midlands Region - (Journal From FA107),PE4 5BR,0,Programme
Ministry of Justice,HMCTS,24/04/2013,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,DX NETWORK SERVICES LTD,2430478,"449,974.00",HMCTS Midlands DX subscription 2013/14.,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05/04/2013,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2407969,"25,990.30",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,09/04/2013,223001-Printing Postage and Office expenditure,GZ999-North West Region,DX NETWORK SERVICES LTD,2409682,"410,714.00",North West Consol Account - Subscription Services for Apr 13 - Mar 14 - DX Network Services,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,12/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),2415780,"70,161.30",HMCTS national consolidated print invoice - March 13,NP20 9BB,0,Programme
Ministry of Justice,HMCTS,19/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,DX NETWORK SERVICES LTD,2423209,"61,361.80",NTT - Subscription Services for Apr 13 - Mar 14 - DX Network Services,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2407969,"119,550.70",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,10/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),2134,"169,337.90",HMCTS national consolidated print invoice - January & February 13,NP20 9BB,0,Programme
Ministry of Justice,HMCTS,23/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,DX NETWORK SERVICES LTD,2426482,"419,939.10",North East Consol Account - Subscription Services for Apr 13 - Mar 14 - DX Network Services,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,23/04/2013,223001-Printing Postage and Office expenditure,HZ999-North East Region,DX NETWORK SERVICES LTD,2426482,"682,924.60",HMCTS HQ - Subscription Services for Apr 13 - Mar 14 - DX Network Services,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,17/04/2013,223001-Printing Postage and Office expenditure,SL999-Centralised Frontline,FCO SERVICES,2143,"27,513.10",FCO-Diplomatic Bag service 2012-2013 For Arnhem House Leicester LE1 6LR,MK19 7BH,0,Programme
Ministry of Justice,HMCTS,23/04/2013,224000-Staff travel and other,AN999-HQ - Crime,O2 TELEFONICA LTD,2426818,"90,375.60",Year 1 Annual Service Charge for Line Rental at £10.15 per month for 742 Lone Worker licenses,SL1 4WE,0,Admin
Ministry of Justice,HMCTS,23/04/2013,224000-Staff travel and other,AN999-HQ - Crime,O2 TELEFONICA LTD,2426818,"52,542.00",o2 Smartcare GH3000 handheld devices for use with the Lone Worker Alarm contract 18331166 with Telefonica,SL1 4WE,0,Admin
Ministry of Justice,HMCTS,30/04/2013,226000-Court Costs,BZ999-London Region,EUREST SERVICES,2435417,"62,692.00",London Region - Eurest Smart Cards - Consolidated Juror Smartcards - 2013/14,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,30/04/2013,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2435417,"26,510.60",SE Region Consolidated - Eurest - Juror Catering Costs Smart Cards 2013/14,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,09/04/2013,226000-Court Costs,FZ999-Midlands Region,EUREST SERVICES,2409700,"31,980.00",Midlands Region Catering Jurors Subsidy 11/12 - Eurest Services,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,30/04/2013,226000-Court Costs,GZ999-North West Region,EUREST SERVICES,2435417,"27,282.10",NW Region - Jury Swipe Cards - Eurest - April 11 - March 12,B45 9PZ,0,Programme
Ministry of Justice,HMCTS,24/04/2013,261000-Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,2431711,"25,344.00",HMCS London Region Consolidated - Water Costs - Thames Water 2013/14,SN38 3TW-CONS,0,Programme
Ministry of Justice,HMCTS,24/04/2013,261000-Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2430422,"31,707.60",London Region Consolidated Electricity Charges - British Gas 2013/14,GU14 3WA,0,Programme
Ministry of Justice,HMCTS,23/04/2013,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2426430,"34,012.00",Corona Energy - RCJ Gas supply. Period April 2013 - March 2014 (Accounts OGC01184 & OGC00684) -  20 / IH701 / 222143.,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,19/04/2013,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2423180,"37,476.50",Corona Energy - RCJ Gas supply. Period April 2013 - March 2014 (Accounts OGC01184 & OGC00684) -  20 / IH701 / 222143.,NW4 3RJ-RET 4,0,Programme
Ministry of Justice,HMCTS,12/04/2013,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2415549,"42,784.10",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2013 to March 2014. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,0,Programme
