Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-554290-119242," 15,000.00 ",NIHR Senior Investigator's Funding,NW3 1QG,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-554290-119242," 15,000.00 ",NIHR Senior Investigator's Funding,NW3 1QG,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-554291-119262," 1,607,486.00 ",Comprehensive Networks,L7 8XP,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-554291-119262," 109,384.00 ",Biomedical Units,L7 8XP,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-554292-119257," 118,067.00 ",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-554292-119257," 174,413.00 ",CLAHRCs,M6 8HD,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-554292-119257," 15,000.00 ",NIHR Senior Investigator's Funding,M6 8HD,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-554293-119250," 79,389.00 ",CRFs - CRII,S5 7AU,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-554293-119250," 171,242.00 ",CLAHRCs,S5 7AU,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-554293-119250," 2,883,931.00 ",Comprehensive Networks,S5 7AU,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-554295-119271," 859,149.00 ",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-554295-119271," 83,333.00 ",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,18/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-554295-119271," 86,151.00 ",CRFs - CRII,BR3 3BX,PUBLIC,,,
,,05/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-480," 294,330.81 ",April 15 - March 16 CCN Charges,SL1 2EJ,LARGE,,,
,,05/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",GS1 UK LTD,14010523," 45,000.00 ",Support development of high level functional and operational requirement for PIM and Data Pool,WC1V 7QH,SME,,,
,,07/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",BDO LLP,1484773," 21,200.00 ",P21+ Specialist VAT Advice Service 1st April 2015 - 31st March 2016.,W1U 7EU,LARGE,,,
,,07/04/2016,Printing,"DG: FINANCE, COMMERCIAL & NHS",WILLIAMS LEA LTD,DH16030003," 87,625.80 ","2904407 - Provision of project coordination and technical authoring services to revise and publish CFPP 01-01, CFPP 01-06, CFPP 01-04, HTM 01-05. 2904408 Provision of project coordination and technical authoring services to revise and publi",W1F 8PR,LARGE,,,
,,07/04/2016,Printing,"DG: FINANCE, COMMERCIAL & NHS",WILLIAMS LEA LTD,DH16030009," 53,344.50 ",Dental Care leaflets and posters printing,W1F 8PR,LARGE,,,
,,29/04/2016,Publicity & advertising,DG: STRATEGY & EXTERNAL RELATIONS,NLA MEDIA ACCESS LTD,Q375165," 97,437.48 ",NLA Media Access licence renewal for 2016/17,TN1 1HT,SME,,,
,,12/04/2016,Training (Learning and Development),"DG: FINANCE, COMMERCIAL & NHS",CAPITA BUSINESS SERVICES LTD,X101088," 21,875.00 ",LEO to develop Forecasting e-Learning product for the Government Finance Academy,SW1H 0XA,LARGE,,,
,,13/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-479," 2,177,121.25 ",April 15 - March 16 Core Service Charges,SL1 2EJ,LARGE,,,
,,13/04/2016,Travel & subsistence non staff,"DG: FINANCE, COMMERCIAL & NHS",ARNAOUS LTD,NUMBER/DH-003/2015-16, 460.34 ,Expenses,SG6 1AS,SME,,,
,,14/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-482," 271,921.23 ",April 15 - March 16 Core Service Charges,SL1 2EJ,LARGE,,,
,,28/04/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",GS1 UK LTD,14010694," 28,000.00 ",Technical Specialist Support Requirement,WC1V 7QH,SME,,,
,,29/04/2016,Professional fees,"DG: FINANCE, COMMERCIAL & NHS",PRICEWATERHOUSECOOPERS LLP,1354527698," 31,468.24 ",DH Internal Audit review work,E14 9SQ,LARGE,,,
,,29/04/2016,Professional fees,"DG: FINANCE, COMMERCIAL & NHS",PRICEWATERHOUSECOOPERS LLP,1354527698," 11,954.06 ",DH Internal Audit review work,E14 9SQ,LARGE,,,
,,29/04/2016,Professional fees,"DG: FINANCE, COMMERCIAL & NHS",PRICEWATERHOUSECOOPERS LLP,1354540655," 40,188.60 ",DH Internal Audit review work,E14 9SQ,LARGE,,,
,,06/04/2016,Building repairs & maintenance,DG: GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00413092ARI," 73,507.56 ",Wellington House - FM Variable Works FY2015/2016 - Order 2,SO53 3YE,LARGE,,,
,,15/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209405," 20,973.56 ",PPR0182  - Managed Agency Service  From 1 Apr 2015 - 31 Mar 2016,WS11 0JA,LARGE,,,
,,15/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209407," 37,499.00 ",Replaces PO525684 WR0879 -Videoconferencing Managed Service from 1 Jan - 30 Jun 2016.,WS11 0JA,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, (0.01),,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 11,795.34 ",Code: YEG-00397 - SfBSvrPlusCAL ALNG LicSAPk MVL UsrCAL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 11,949.12 ",Code: VJX-00002 - Project Online,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, 111.65 ,Code: VD9-00004 - Office 365 Plan E5 SU from PE3,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 2,885.29 ",Code: V6W-00001 - Dynamics CRM Online non production instance,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 92,592.00 ",Code: TWA-00013 - SharePoint Online Plan 2,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 8,588.33 ",Code: T9L-00222 - SysCtrStd ALNG LicSAPk MVL 2Proc,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 67,233.60 ",Code: R7W-00003 - Dynamics CRM Online Basic for SA,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 69,433.56 ",Code: R6W-00003 - Dynamics CRM Online Essential for SA,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 1,419.96 ",Code: P71-07280 - WinSvrDataCtr ALNG LicSAPk MVL 2Proc,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, 306.54 ,Code: NK4-00002 - Power BI,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 9,678.48 ",Code: N9U-00010 - Visio Professional 365,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 29,187.07 ",Code: MX3-00115 - Visual Studio Enterprise with MSDN,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 9,408.38 ",Code: H04-00232 - SharePointSvr ALNG LicSAPk MVL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 15,730.18 ",Code: 228-04437 - SQLSvrStd ALNG LicSAPk MVL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 107,949.60 ",Code: 269-05623 - Office Professional Plus - Device,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, 326.33 ,Code: 312-02177 - ExchgSvrStd ALNG LicSAPk MVL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 4,281.61 ",Code: 359-00960 - SQLCAL ALNG LicSAPk MVL UsrCAL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 3,737.62 ",Code: 395-02412 - ExchgSvrEnt ALNG LicSAPk MVL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 20,368.80 ",Code: 4QT-00010 - Project Professional 365,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 2,513.74 ",Code: 6QK-00001 - Azure Monetary Commitment,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 5,709.53 ",Code: 6VC-01251 - WinRmtDsktpSrvcsCAL ALNG LicSAPk MVL DvcCAL,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, 580.56 ,Code: 6VC-01252 - Windows Remote Desktop Services CAL - User,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 41,150.15 ",Code: 7F4-00002 - VDA per User,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 12,685.06 ",Code: 7JQ-00341 - SQLSvrEntCore ALNG LicSAPk MVL 2Lic CoreLic,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 13,232.83 ",Code: 7NQ-00302 - SQLSvrStdCore ALNG LicSAPk MVL 2Lic CoreLic,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045, 100.08 ,Code: AAA-10730 - Office 365 Plan E3 Add On to User ECAL and Office,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 32,708.41 ",Code: AAA-10766 - Windows Client Operating System from SA - User,EC2V 7AN,LARGE,,,
,,18/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,TRUSTMARQUE SOLUTIONS LTD,2243045," 2,756.88 ",Code: DSD-00031 - Dynamics CRM Online Professional for SA,EC2V 7AN,LARGE,,,
,,19/04/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,000001531299," 31,063.55 ",Add to PO 522138. Skipton House - Electricity Charges from April 2015 - March 2016,PL3 5XQ,LARGE,,,
,,20/04/2016,Library services,DG: GROUP OPERATIONS,EBSCO Information Services,1620741," 70,183.56 ",Ebsco Journals Subscriptions 2016,EN5 1NZ,LARGE,,,
,,20/04/2016,Addition Clearing - IT,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209648," 22,233.00 ",WR0630-08: Lync VC – Support Business Change implementation,WS11 0JA,LARGE,,,
,,20/04/2016,Addition Clearing - IT,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209649," 269,282.00 ",WR0630-05 - DH Video Conferencing Future Services - Enabling Lync Video calls,WS11 0JA,LARGE,,,
,,20/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,CAPITA BUSINESS SERVICES LTD,X101485," 33,600.00 ",HEO/SEO Positive Action,SW1H 0XA,LARGE,,,
,,22/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,MEDIGOLD HEALTH CONSULTANCY LTD,CHAPS22/4/16," 35,596.84 ",,NN4 7BF,SME,,,
,,26/04/2016,Addition Clearing - OLB,DG: GROUP OPERATIONS,KIER FACILITIES SERVICES LTD,15081199," 54,117.25 ",Wellington House - Roof -  Chillers Units,RG21 4HG,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209810," 1,351,360.05 ",March 2016 IMS3 Open Service charges,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209811," 30,728.97 ",March 2016 IMS3 Open Service charges,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209813," 38,573.79 ",Estimated Click Charge,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209834," 26,137.70 ",Project WR0544 - Cloud hosting costs from December 2015 for NHS Legacy Records,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209837," 88,434.81 ",Add to PO 524351 Project WR0544 - Legacy Records Management transfer of electronic datafrom NHS England (Amicus ICS) to Department of Health,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209837," 14,335.50 ",Add to PO 524351.Project WR0544 - Legacy Records Management transfer of electronic datafrom NHS England (Amicus ICS) to Department of Health,WS11 0JA,LARGE,,,
,,26/04/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584209837," 13,502.51 ",WR0544 - Legacy Records Management transfer of electronic datafrom NHS England (Amicus ICS) to Department of Health,WS11 0JA,LARGE,,,
,,27/04/2016,Consultancy/Professional Advice,DG: GROUP OPERATIONS,PA CONSULTING SERVICES LTD,10112959," 73,000.00 ","Consultancy re additional expertise, experience and challenge for the DH 2020 Programme - tendered for under Consultancy One procurement framework/Lot 1 (functional advice and support) - ITT 60074",SW1W 9SR,LARGE,,,
,,01/04/2016,Expense clearing GPC (ST),DG: Holding CT Core,THE ROYAL BANK OF SCOTLAND PLC,6081001-27-APR-16," 31,166.43 ",,SS1 9AJ,LARGE,,,
,,04/04/2016,Expense clearing GPC (ST),DG: Holding CT Core,THE ROYAL BANK OF SCOTLAND PLC,6081001-27-APR-16, 935.83 ,,SS1 9AJ,LARGE,,,
,,18/04/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5804160547," 95,773.06 ",IBM TUPE,PO6 3AU,LARGE,,,
,,18/04/2016,Addition Clearing - SW LIC,DG: STRATEGY & EXTERNAL RELATIONS,SAPIENT LTD,40454," 30,178.75 ","ACCEA release 12, SOW 124/CR 17/PID",E1 6DU,LARGE,,,
,,06/04/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,NHS CONFEDERATION,14779," 137,350.80 ",Medical Contract Reform - To commission NHS Employers to undertake the extra work involved in developing and implementing new contracts for Consultants and Doctors in Training.,LS10 1JR,VCS,,,
,,06/04/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,NHS CONFEDERATION,14778," 412,052.40 ",Medical Contract Reform - To commission NHS Employers to undertake the extra work involved in developing and implementing new contracts for Consultants and Doctors in Training.,LS10 1JR,VCS,,,
,,04/04/2016,Addition Clearing - SW LIC,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5803162041," 318,386.58 ",IBM ESR Enhance Project 2.3,PO6 3AU,LARGE,,,
,,04/04/2016,Addition Clearing - SW LIC,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5803162041," 498,314.24 ",IBM ESR Enhance Project 2.2,PO6 3AU,LARGE,,,
,,04/04/2016,Addition Clearing - IT,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5803162040," 429,590.75 ",DH/IBM Contract - ESR Enhance projects 7&8.1,PO6 3AU,LARGE,,,
,,04/04/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5803161191," 21,256.91 ",FY15/16 ESR Service Delivery,PO6 3AU,LARGE,,,
,,22/04/2016,Conferences & seminars,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",UNITE THE UNION,NC2010857," 5,000.00 ",Please add to PO 527237 CPHVA Unite,WC1X 8TN,SME,,,
,,22/04/2016,Conferences & seminars,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",UNITE THE UNION,NC2010857," 25,000.00 ",FGM Community Practitioners and Health Visitors Ass Support,WC1X 8TN,SME,,,
,,06/04/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SKILLS FOR HEALTH LTD,3733," 66,000.00 ",Development of mental health and learning disabilities core skills frameworks,BS2 0BY,PUBLIC,,,
,,01/04/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",SKILLS FOR HEALTH LTD,3686," 78,000.00 ",Development of mental health and learning disabilities core skills frameworks,BS2 0BY,PUBLIC,,,
,,26/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-554486-119505," 79,006.25 ",HTA Commissioned Research,WC1V 6AZ,VCS,,,
,,25/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NPL MANAGEMENT LTD,128049," 133,506.38 ",Invention for Innovation,TW11 0LW,LARGE,,,
,,08/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSA WAVERLEY LTD,S-INV+100230," 161,400.00 ",Capital 2015/16 Spine 2: Additional Hardware for SDRS As per Call-off contract,HP10 0AB,SME,,,
,,25/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,Enigma Diagnostics Ltd,1000031," 235,933.29 ",Invention for Innovation,SP4 0JQ,SME,,,
,,21/04/2016,Research & development,DG: RESEARCH & DEVELOPMENT,RAND EUROPE CIC,16263/14044-9," 25,823.06 ",HS & DR,CB4 1YG,SME,,,
,,14/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MICROTEST LTD,0000087948," 2,800.00 ","Capital: 2015/16 GPSoC Microtest  -  charges for the Period Commencing  01.04.2015 to 31.03.2016: Migration Charges National Functionality Deployment Development Charges 	 ",PL31 1EX,SME,,,
,,14/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MICROTEST LTD,0000087948," 211,934.63 ",Revenue: 15/16 Microtest  GPSoC charges for the 01.04.2015 -31.03.2016:System support charges Training Charges Utilisation charges Interface Mechanism charges Pairing Assurance service charges Development charges Hosting service charges,PL31 1EX,SME,,,
,,14/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ORACLE CORPORATION UK LTD,1529206," 1,051.34 ",Revenue F/Y 16/17 SUS Spine Oracle - Oracle Access Manager Support 17 Users 6/4/16 - 5/4/17,RG6 1RA,LARGE,,,
,,14/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ORACLE CORPORATION UK LTD,1529206," 59,510.46 ","Revenue F/Y 16/17 SUS Spine Oracle - Oracle Access Manager Support 17 Users 6/4/16 - 5/4/17	 ",RG6 1RA,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCENTURE UK LTD,3003314725," 1,119,328.08 ",Revenue charges for the Period commencing FY15/16: Mail2-v0003 Contract Rebaseline to reflect delays and revised delivery approach of NHSmail2. Onboarding and Secure email service.,EC3M 3BD,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCENTURE UK LTD,3003315961," 52,657.00 ",Revenue charges for the Period commencing FY15/16: Mail2-v0003 Contract Rebaseline to reflect delays and revised delivery approach of NHSmail2. Onboarding and Secure email service.,EC3M 3BD,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCENTURE UK LTD,3003315968," 128,152.00 ",Revenue charges for the Period commencing FY15/16: Mail2-v0003 Contract Rebaseline to reflect delays and revised delivery approach of NHSmail2. Onboarding and Secure email service.,EC3M 3BD,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCENTURE UK LTD,3003315973," 78,192.00 ",Revenue charges for the Period commencing FY15/16: Mail2-v0003 Contract Rebaseline to reflect delays and revised delivery approach of NHSmail2. Onboarding and Secure email service.,EC3M 3BD,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCENTURE UK LTD,3003315974," 43,760.00 ",Revenue charges for the Period commencing FY15/16: Mail2-v0003 Contract Rebaseline to reflect delays and revised delivery approach of NHSmail2. Onboarding and Secure email service.,EC3M 3BD,LARGE,,,
,,15/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CABLE AND WIRELESS COMMUNICATION (VODAFONE),460146," 31,226.71 ",NHS Mail ext: revenue 15/16: charges for the period commencing FY15/16: CCN126 Transitional Assistance Resources,RG12 1RW,LARGE,,,
,,15/04/2016,Initial Revenue Budget Upload (Near Cash),"DG: INNOVATION, GROWTH & TECHNOLOGY",DELOITTE,CHAPS," 116,412.00 ",NIB Consultancy - Module Two,EC4A 4TR,LARGE,,,
,,15/04/2016,Outsourcing Contract,"DG: INNOVATION, GROWTH & TECHNOLOGY",DELOITTE,CHAPS," 4,534.91 ",Shortfall - NIB Consultancy - Module Two - expenses,EC4A 4TR,LARGE,,,
,,15/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV003965," 8,798,266.00 ",Capital GPSOC Replacement 2015/16 Main License Fee,LS19 7BY,LARGE,,,
,,15/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV004025," 1,958,546.44 ",Capital 2015/16 - GPSoC Replacement - Interface mechanism implementation & Data centre hosting - Capex charges,LS19 7BY,LARGE,,,
,,15/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSA WAVERLEY LTD,S-INV+100302," 22,825.92 ",Capital 2015/16 Spine 2: Additional Hardware for SDRS As per Call-off contract,HP10 0AB,SME,,,
,,18/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV009909," 1,851,719.88 ","Revenue 2015/16 GPSoC Replacement: Principal Module Software and Support Charges, Hosting Services, New Software and Upgrades Charges, National Services Deploy training GP2GP/EPS2/SCR, National Services Utilisation, Interface Mechanism Serv",LS19 7BY,LARGE,,,
,,18/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10365," 116,258.55 ","Revenue 2015/16 eRS: IAAS - Hosting, Infrastructure, Support and Service Management - FY1516 Existing Service Charges extended from Mid February to 31 March 2016, £271k.",HG3 1UG,SME,,,
,,20/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",BT GROUP PLC,410469," 6,617,409.09 ",Revenue: 2015/16 N3 Services Core Contract to cover spend for services due for payment up to and including March 2016,NW9 6LB,LARGE,,,
,,20/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",BT GROUP PLC,410469," 287,952.13 ",Revenue 2015/16: N3 Services Core Contract to cover spend for services due for payment up to and including March 2016 - Require additional funding to cover shortfall,NW9 6LB,LARGE,,,
,,20/04/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201448555," 68,703.13 ",Revenue: 2015/16 LSP NME CSC - Non Lorenzo,PR1 8UQ,LARGE,,,
,,21/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201449134," 3,870,921.98 ",Capital: 2015/16 LSP NME CSC - Lorenzo,PR1 8UQ,LARGE,,,
,,21/04/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201449135," 1,454,661.07 ",Capital: 2015/16 LSP NME CSC - Lorenzo,PR1 8UQ,LARGE,,,
