Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/Jun/2013,Buildings Insurance,Finance & Commercial Group - Corporate Shared Services,JACOBS E&C LTD,1086157,861.00,RUNNING COSTS DEVOLVED - Buildings Insurance,TS18 3HR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/Jun/2013,Accommodation Rentals (Programme),Finance & Commercial Group - Corporate Shared Services,PEILL & COMPANY LTD,1086158,19500.00,CD SPEND RELATING TO EX-LSC PROPERTIES - Accommodation Rentals (Programme),LA9 4DT,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/Jun/2013,Service Charges (Programme),Finance & Commercial Group - Corporate Shared Services,PEILL & COMPANY LTD,1086158,2500.00,CD SPEND RELATING TO EX-LSC PROPERTIES - Service Charges (Programme),LA9 4DT,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,WATSON DAY LLP T/A WATSON DAY CHARTERD SURVEYORS,1086162,33821.40,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,ME5 8LF,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/Jun/2013,Service Charges,Finance & Commercial Group - Corporate Shared Services,WATSON DAY LLP T/A WATSON DAY CHARTERD SURVEYORS,1086163,7508.25,RUNNING COSTS NON DEVOLVED - Service Charges,ME5 8LF,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/Jun/2013,Accommodation Rentals (Programme),Finance & Commercial Group - Corporate Shared Services,NRA LTD,1086164,37500.00,CD SPEND RELATING TO EX-LSC PROPERTIES - Accommodation Rentals (Programme),JE1 1BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,NO 5 CHAMBERS,1086166,3609.00,PROSECUTION COUNSEL'S FEES - Criminal Law and Prosecution Work,BS1 4QS,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,CUSHMAN & WAKEFIELD LLP,1086167,1196431.15,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,B2 2JT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Service Charges,Finance & Commercial Group - Corporate Shared Services,CUSHMAN & WAKEFIELD LLP,1086167,133645.25,RUNNING COSTS NON DEVOLVED - Service Charges,B2 2JT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,CUSHMAN & WAKEFIELD LLP,1086169,1701376.25,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,B2 2JT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Service Charges,Finance & Commercial Group - Corporate Shared Services,CUSHMAN & WAKEFIELD LLP,1086169,188719.25,RUNNING COSTS NON DEVOLVED - Service Charges,B2 2JT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086171,166.19,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086172,1062.52,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1086173,763.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1086174,753.50,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1086175,520.96,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086176,568.37,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086177,710.82,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086178,416.69,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Stationery,"People, Communications and Effectiveness Group - Human Resources",BANNER BUSINESS SERVICES LTD,1086179,109.07,RUNNING COSTS NON DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Conference Facilities,Markets and Local Growth - BIS Local,THE PORT SUNLIGHT VILLAGE TRUST,1086180,194.70,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,CH62 5DX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Markets and Local Growth - Europe Trade & International Directorate,ADECCO UK LTD,1086181,133.75,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,WESTMORELAND INVESTMENTS LTD,1086182,44700.00,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,LE4 8PH,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1086185,745.30,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Secondees (not paid directly),Markets and Local Growth - Consumer and Competition Policy,THE INSOLVENCY SERVICE,1086186,4260.09,RUNNING COSTS DEVOLVED - Secondees (not paid directly),SW1P 2HT,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Secondees (not paid directly),Markets and Local Growth - Consumer and Competition Policy,THE INSOLVENCY SERVICE,1086186,1901.42,RUNNING COSTS DEVOLVED - Secondees (not paid directly),SW1P 2HT,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1086188,905.03,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1086189,121.96,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1086190,838.63,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1086191,963.05,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086193,1153.19,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1086194,968.75,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Library Services,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),1086195,438.10,RUNNING COSTS DEVOLVED - Library Services,SM2 5AS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1086196,860.05,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1086197,839.36,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/Jun/2013,Static Call Charges,Markets and Local Growth - Labour Market,BRITISH TELECOMMUNICATIONS plc (BT),1086198,61.30,RUNNING COSTS DEVOLVED - Static Call Charges,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/Jun/2013,Static Call Charges,Markets and Local Growth - Labour Market,BRITISH TELECOMMUNICATIONS plc (BT),1086198,-47.36,RUNNING COSTS DEVOLVED - Static Call Charges,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1086201,1269.84,PA EXTENSION - Technical Programme Support Services,AL1 4JB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Hire of Agency Staff (Professional/Management),"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1086202,1150.68,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,CARA Approved Economic Consultancy & Research,Markets and Local Growth - Consumer and Competition Policy,YOUGOV PLC,1086205,7800.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,EC1Y 8RT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,CARA Approved Economic Consultancy & Research,Markets and Local Growth - Consumer and Competition Policy,YOUGOV PLC,1086206,7800.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,EC1Y 8RT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1086211,121.96,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086212,1052.16,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Stationery,"People, Communications and Effectiveness Group - Human Resources",BANNER BUSINESS SERVICES LTD,1086215,367.22,RUNNING COSTS NON DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086216,1425.37,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086217,1438.61,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,STOCKTON BOROUGH COUNCIL,1086218,377.41,RUNNING COSTS DEVOLVED - Electricity,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086219,178.93,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/Jun/2013,Gas,Finance & Commercial Group - Corporate Shared Services,STOCKTON BOROUGH COUNCIL,1086220,323.93,RUNNING COSTS DEVOLVED - Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/Jun/2013,Gas,Finance & Commercial Group - Corporate Shared Services,STOCKTON BOROUGH COUNCIL,1086220,154.66,RUNNING COSTS DEVOLVED - Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086221,178.93,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1086222,3750.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086223,178.93,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,EXPERIS LTD,1086226,1783.15,RUNNING COSTS NON DEVOLVED - ICT Infrastructure Specific Service,EC1R 3DR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,CITADEL CHAMBERS,1086228,55.80,PROSECUTION COUNSEL'S FEES - Criminal Law and Prosecution Work,B4 6QD,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,FABER & CO,1086229,461.93,PROSECUTION AGENTS FEES - Criminal Law and Prosecution Work,B4 6RG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1086232,126027.39,ENTERPRISE CAPITAL FUND - Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,MIKE TENNANT,1086235,12000.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),W3 7UN,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086236,197.83,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1086237,178.93,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Car Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1086238,6855.66,RUNNING COSTS DEVOLVED - Car Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Car Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1086239,6855.66,RUNNING COSTS DEVOLVED - Car Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/Jun/2013,Water,Finance & Commercial Group - Corporate Shared Services,THAMES WATER UTILITIES LTD,1086244,343.51,RUNNING COSTS NON DEVOLVED - Water,SN38 3TW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,UNIVERSITY OF CAMBRIDGE,1086245,872.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),CB2 1AG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,CONSENSIA CONSULTING LTD,1086251,3154.25,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),PE28 5YB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Printing (Programme),Knowledge & Innovation Group - Research Base,THE ROYAL SOCIETY OF CHEMISTRY,1086252,917.50,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Printing (Programme),CB4 0WF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Media and Design Services,Knowledge & Innovation Group - Research Base,THE ROYAL SOCIETY OF CHEMISTRY,1086252,525.56,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Media and Design Services,CB4 0WF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Learning & Development BIS Specific,Knowledge & Innovation Group - Research Base,LI-YUN LIAO,1086253,570.00,RUNNING COSTS DEVOLVED - Learning & Development BIS Specific,SE16 5XR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Learning & Development BIS Specific,Knowledge & Innovation Group - Research Base,LI-YUN LIAO,1086254,570.00,RUNNING COSTS DEVOLVED - Learning & Development BIS Specific,SE16 5XR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,Consultancy Advice Provided From Third Parties,Markets and Local Growth - Labour Market,HM REVENUE & CUSTOMS,1086255,22208.45,NATIONAL MINIMUM WAGE - OUTSOURCED - Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Library Services,Legal Services - Legal Services,HASSELL FREE FILING LTD,1086256,232.50,RUNNING COSTS DEVOLVED - Library Services,EN5 4EF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,NORTHERN ENERGY SERVICES LTD,1086258,36000.00,GBI SOUTH EAST - Capital Grants - Other,DN9 3GN,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,BIS Funding to Agencies,Markets and Local Growth - Insolvency Service,THE INSOLVENCY SERVICE,1086259,116000.00,INSOLVENCY SERVICE FUNDING - BIS Funding to Agencies,SW1P 2HT,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/Jun/2013,BIS Funding to Agencies,Markets and Local Growth - Insolvency Service,THE INSOLVENCY SERVICE,1086260,2800000.00,INSOLVENCY SERVICE FUNDING - BIS Funding to Agencies,SW1P 2HT,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,EDUSERV TECHNOLOGIES LTD,1086261,15353.00,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,BA1 1SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Other Professional Services,Markets and Local Growth - Labour Market,GATENBY SANDERSON LTD,1086262,10225.00,RUNNING COSTS DEVOLVED - Other Professional Services,LS1 2HL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",TRAINING PATHS LTD(EVERTHINGHR A DIVISION OF),1086263,295.00,RUNNING COSTS DEVOLVED - Leadership & People Management Training,AL4 0BS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,QUO IMUS LTD T/A QI CONSULTING,1086265,4950.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),SE1 7SJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Publications,Finance & Commercial Group - Commercial Directorate,PRESSGANG REPROGRAPHICS LTD,1086266,1500.00,RUNNING COSTS DEVOLVED - Publications,W1T 4TQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Consultancy Advice Provided From Third Parties,Markets and Local Growth - Labour Market,HM REVENUE & CUSTOMS,1086267,22922.75,NATIONAL MINIMUM WAGE - OUTSOURCED - Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,Other Training Costs,Government Office for Science - Government Office for Science,ZZZZODYSSEY INTERNATIONAL (ODYSSEY),1086268,183.98,RUNNING COSTS DEVOLVED - Other Training Costs,,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/Jun/2013,Additions - Green Investment Bank Shares,Shareholder Executive - Shareholder Executive,UK GREEN INVESTMENT BANK PLC,1086269,10000000.00,GREEN INVESTMENT BANK - FUNDING - Additions - Green Investment Bank Shares,EH8 8BG,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1086270,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1086271,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1086272,2856.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/Jun/2013,CARA Approved External Legal Advice and Services,Finance & Commercial Group - Corporate Shared Services,MORTON FRASER LLP,1086273,414.00,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EH3 9GL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1086274,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/Jun/2013,CARA Approved External Legal Advice and Services,Finance & Commercial Group - Corporate Shared Services,MORTON FRASER LLP,1086275,80.00,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EH3 9GL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Maintenance of Office Machinery,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES FINANCE LTD,1086276,966.00,RUNNING COSTS DEVOLVED - Maintenance of Office Machinery,CM20 2FQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Sponsorship Support,"Strategy, Analysis and Better Regulation - Analysis Directorate",ROYAL INSTITUTE OF CHARTERED SURVEYORS,1086277,37504.59,CONSTRUCTION SECTOR SUPPORT - Sponsorship Support,CV4 8JE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1086278,71.13,RUNNING COSTS DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1086279,1912.50,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Jun/2013,Sponsorship Support,"Strategy, Analysis and Better Regulation - Analysis Directorate",ROYAL INSTITUTE OF CHARTERED SURVEYORS,1086280,37504.59,CONSTRUCTION SECTOR SUPPORT - Sponsorship Support,CV4 8JE,,,,Programme
