Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,TEESDALE SCHOOL,432385,290000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,HANS PRICE ACADEMY,432387,150000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ARK SCHOOL,432389,126357
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,432657,122258.57
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,LINCOLN DIOCESEN TRUSTESS BOARD OF FINANCE LTD,432659,180359.28
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,BATH AND WELLS DIOCESAN BOARD OF FINANCE,432661,30185.68
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,432669,47240.14
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,432677,31004.72
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,SKIPTON GRAMMAR SCHOOL FOUNDATION ACCOUNT,432683,50262.89
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,UNITED WESTMINSTER SCHOOLS,432685,106825
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,432687,43454.28
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF ARUNDEL AND BRIGHTON ST PETERS AND MERROW GRANGE SCHOOL,432691,35550
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,432695,33384.55
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,432699,119520.75
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,432703,152229.79
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,WAKEFIELD DIOCESAN COUNCIL OF EDUCATION,432705,77150.27
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,THE GOVERNORS OF BAINES SCHOOL GRANT ACCOUNT,432707,27196.57
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,HILLEL PRIMARY SCHOOL DEPARTMENT FOR EDUCATION ACCOUNT,432715,31376.87
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,432717,58880.04
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED EAST HENDRED ST AMANDS CHURCH,432719,31500
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,NEW GOVERNORS ACCOUNT,432723,98228.59
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPHS COLLEGE ACCOUNT,432729,69102.74
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,432731,130746.24
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST THOMAS CHURCH OF ENGLAND SCHOOL FUND,432737,42696.59
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM EDUCATION SERVICE SCHOOL CAPITAL ACCOUNT,432739,100712.74
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST PHILIP HOWARD ROMAN CATHOLIC HIGH SCHOOL FUND ACCOUNT,432749,49500
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,432751,41200.29
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED SCHOOLS CONDITION SCHEME NO 2 ACCOUNT,432753,36989.42
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST BERNARD'S ROMAN CATHOLIC GRAMMER SCHOOL DEVOLVED FORMULA CAPITAL ACCOUNT,432763,103438.65
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESE HALLAM - ST JOSEPHS AND ST TERESAS PRI,432765,25795.58
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,CHADDESLEY CORBETT ENDOWED PRIMARY SCHOOL,432767,228614.42
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,WILLIAM ELLIS SCHOOL,432771,50892.73
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,432775,186727.4
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPH'S RC PRIMARY SCHOOL ACCOUNT,432783,25592.99
DfE,PfS,16/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROYAL ALEXANDRA AND ALBERT SCHOOL ACCOUNT,432785,67485.6
DfE,PfS,16/03/2012,Technical Costs - Capital,Free School Technical Advice,ST LUKE'S CHURCH OF ENGLAND SCHOOL,432787,18864.1
DfE,PfS,16/03/2012,Building Work - Capital Programme,Free School Capital Costs,ST LUKE'S CHURCH OF ENGLAND SCHOOL,432787,182613.8
DfE,PfS,16/03/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,ST LUKE'S CHURCH OF ENGLAND SCHOOL,432787,1744.93
DfE,PfS,16/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,ST LUKE'S CHURCH OF ENGLAND SCHOOL,432787,40644.56
DfE,PfS,16/03/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,LANGLEY HALL PRIMARY ACADEMY TRUST,432791,33209.45
DfE,PfS,16/03/2012,ICT - Capital Programme,Free School Capital Costs,LANGLEY HALL PRIMARY ACADEMY TRUST,432791,169501.15
DfE,PfS,16/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,LANGLEY HALL PRIMARY ACADEMY TRUST,432791,40456.04
DfE,PfS,16/03/2012,Building Work - Capital Programme,Free School Capital Costs,MAHARISHI SCHOOL TRUST LTD,432797,174313.13
DfE,PfS,16/03/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,MAHARISHI SCHOOL TRUST LTD,432797,10935.56
DfE,PfS,16/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,MAHARISHI SCHOOL TRUST LTD,432797,37049.76
DfE,PfS,16/03/2012,ICT - Capital Programme,Free School Capital Costs,THE FREE SCHOOL NORWICH,432801,22440
DfE,PfS,16/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,THE FREE SCHOOL NORWICH,432801,4488
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTER DIOCESAN BOARD OF FINANCE,433331,74715.56
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,433333,104000.74
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CHURCH DIOCESE OF EAST ANGLIA,433335,490034.88
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,LINCOLN DIOCESEN TRUSTESS BOARD OF FINANCE LTD,433337,101116.93
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,433339,135500.46
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,433345,84887.13
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESAN (BARCHESTER) SCHEME,433349,49206.92
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,433351,1241938.49
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,CHRIST THE KING SCHOOL FUND ACCOUNT,433355,31789.29
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,433361,107834.97
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,HANDSWORTH GRAMMAR SCHOOL,433363,75655.71
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHANGEL TRUST ACCOUNT,433365,61666.47
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF HAMMERSMITH & FULHAM - LOCAL CHQ ACCOUNT - SACRED HEART HIGH,433367,154251.35
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,433371,169951.74
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,FINCHLEY CHURCH HIGH SCHOOL FUND,433375,35100
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,MATHILDA MARKS KENNEDY SCHOOL TRUST,433377,50786.1
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM EDUCATION SERVICE SCHOOL CAPITAL ACCOUNT,433385,89566.74
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,BISHOP CORNISH SCHOOL CAPITAL ACCOUNT,433389,40228.06
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED SCHOOLS CONDITION SCHEME NO 2 ACCOUNT,433393,211097.29
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,433395,195969.79
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,I-FOUNDATION LTD,433397,205564.03
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST PETER'S CHURCH SCHOOL AND SPECIALIST SCIENCE,433405,43565.19
DfE,PfS,19/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST SILASS CE PRIMARY SCHOOL ACCOUNT,433413,553604.22
DfE,PfS,19/03/2012,Building Work - Capital Programme,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,433415,169750
DfE,PfS,19/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,433415,33950
DfE,PfS,19/03/2012,Building Work - Capital Programme,Free School Capital Costs,CFBT SCHOOLS TRUST,433421,111043.91
DfE,PfS,19/03/2012,ICT - Capital Programme,Free School Capital Costs,CFBT SCHOOLS TRUST,433421,38008.17
DfE,PfS,19/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,CFBT SCHOOLS TRUST,433421,29810.41
DfE,PfS,20/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTH GLOUCESTERSHIRE COUNCIL,433423,54088.49
DfE,PfS,20/03/2012,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,433425,31839
DfE,PfS,20/03/2012,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL (SWANWICK LODGE),433427,35172.54
DfE,PfS,20/03/2012,,,SHEFFIELD CITY COUNCIL (ALDINE HOUSE),433431,186429.78
DfE,PfS,20/03/2012,Capital Grant,Schools Capital and Revenue Grants,SHEFFIELD CITY COUNCIL (ALDINE HOUSE),433431,52326.22
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,433479,43497.46
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,433487,82729.29
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,433491,111958.8
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,433503,361527.36
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,433513,86572.12
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF GREAT YARMOUTH VA HIGH SCHOOL,433523,35712
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,PARADES HOUSE PRIMARY,433525,84153.6
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST BONIFACE COLLEGE AMENITY FUND,433559,84758.4
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,LITTLE HEATH SCHOOL,433565,67046.97
DfE,PfS,21/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROSH PINAH PRIMARY SCHOOL BUILDING FUND,433571,289575
DfE,PfS,21/03/2012,ICT - Capital Programme,Free School Capital Costs,BRADFORD SCIENCE ACADEMY,433581,142250
DfE,PfS,21/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,BRADFORD SCIENCE ACADEMY,433581,28450
DfE,PfS,21/03/2012,Building Work - Capital Programme,Free School Capital Costs,SANDBACH SCHOOL,433585,159910.02
DfE,PfS,21/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,SANDBACH SCHOOL,433585,31982
DfE,PfS,21/03/2012,Technical Costs - Capital,Free School Capital Costs,THE RURAL ENTERPRISE ACADEMY,433587,131071.5
DfE,PfS,21/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,THE RURAL ENTERPRISE ACADEMY,433587,24206.3
DfE,PfS,21/03/2012,Revenue Grant,Schools Capital and Revenue Grants,INGLBY BARWICK COMMUNITY CAMPUS TRUSTEE ACCOUNT,433589,71353.79
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ORMISTON ACADEMIES TRUST,433591,150000
DfE,PfS,23/03/2012,General Project Technical advice,UTCs,MOTT MACDONALD,433997,205789.2
DfE,PfS,23/03/2012,Legacy PFI Advice - Priority School Building Programme,Central & West Director,EC HARRIS,434003,78000
DfE,PfS,23/03/2012,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,434009,74290.38
DfE,PfS,23/03/2012,Legacy PFI Advice - Priority School Building Programme,Central & West Director,TURNER & TOWNSEND,434009,233106.65
DfE,PfS,28/03/2012,Legacy PFI Advice - Priority School Building Programme,Central & West Director,FAITHFUL & GOULD,434316,132612
DfE,PfS,28/03/2012,IT Maintenance & Support,Information Systems,I-RAS SOLUTIONS LTD,434320,28680.34
DfE,PfS,28/03/2012,Seconded Staff Costs,Free School Property Advice,JONES LANG LASALLE,434332,30575.18
DfE,PfS,28/03/2012,Technical Costs - Capital,Director Academies,MOTT MACDONALD,434334,19382.4
DfE,PfS,28/03/2012,Legacy PFI Advice - Priority School Building Programme,Central & West Director,MOTT MACDONALD,434334,275724.69
DfE,PfS,28/03/2012,Prepayments,Corporate Overheads,DEPARTMENT OF HEALTH,434336,163500
DfE,PfS,28/03/2012,Property Costs - Free Schools,Free School Property Advice,DTZ  SHARED SERVICE CENTRE,434342,36861
DfE,PfS,28/03/2012,Seconded Staff Costs,Free School Property Advice,DTZ  SHARED SERVICE CENTRE,434342,23491.85
DfE,PfS,28/03/2012,"Security,Repairs & Maintenance Free Schools",Free School Property Advice,DTZ  SHARED SERVICE CENTRE,434342,2700
DfE,PfS,28/03/2012,Property Costs - Free Schools,Studio Schools,DTZ  SHARED SERVICE CENTRE,434342,3000
DfE,PfS,28/03/2012,Legacy PFI Advice - Priority School Building Programme,Central & West Director,EC HARRIS,434352,115933.2
DfE,PfS,28/03/2012,Contracted Staff,Director of Corporate Resources,SHARE IDEAS,434362,28512
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,434374,72741.24
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,434382,39077.89
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,434384,33884.37
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,THOMAS MORE CHURCH SCHOOL ASSET MANAGEMENT GROUP ACCOUNT,434396,33389.86
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST CYPRIAN'S GRREK ORTHODOX PRIMARY SCHOOL,434398,28620
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,PRC DTR THATCHAM ST FINIANS SCHOOL,434400,505813.01
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED - HOLY CROSS PRIMARY,434402,105504.08
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,BEIS YAAKOV PRIMARY SCHOOL DEVOLVED FORMULA CAPITAL ACCOUNT,434414,48249
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,434416,1350000
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS CHURCH OF ENGLAND PRIMARY SCHOOL SD,434418,38356.75
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DICESE FOR DURHAM SCHOOLS ACCOUNT,434420,31094.27
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST HELENS METROPOLITAN BOROUGH COUNCIL,434424,171061
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,434428,675000
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,434430,155852.58
DfE,PfS,27/03/2012,,,NOTTINGHAMSHIRE COUNTY COUNCIL,434432,46768.44
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,434432,199433.56
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,434434,153832
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,SALFORD CITY COUNCIL (BARTON MOSS SECURE),434436,550452.6
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL (SWANWICK LODGE),434438,404792.4
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEEDS CITY COUNCIL (EAST MOOR SECURE CC),434440,96404.64
DfE,PfS,27/03/2012,Capital Grant,Schools Capital and Revenue Grants,SHEFFIELD CITY COUNCIL (ALDINE HOUSE),434442,141244
DfE,PfS,27/03/2012,Building Work - Capital Programme,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,434446,125977.22
DfE,PfS,27/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,434446,25195.44
DfE,PfS,27/03/2012,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,434448,234975.45
