Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,26/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,374997,Rent land - non civil estate property + married quarter property,£259.99
Ministry of Defence,Ministry of Defence,21/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,WILLIAMS LEA LIMITED,NR3 1PD,373994,Cost of other material consumed,£256.52
Ministry of Defence,Ministry of Defence,21/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,373998,Cost of other material consumed,£256.00
Ministry of Defence,Ministry of Defence,18/08/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BOEHMETAL GMBH,,5000117603,Utilities consumed - water + sewage,£255.74
Ministry of Defence,Ministry of Defence,15/08/2014,Estate management,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,371564,Estate + facilities management services - accommodation inventory + service,£250.00
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,SERCO LIMITED,RG27 9UY,374459,Movement of service personnel,£248.60
Ministry of Defence,Ministry of Defence,01/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,SERCO LIMITED,RG27 9UY,366971,Movement of service personnel,£247.61
Ministry of Defence,Ministry of Defence,04/08/2014,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,367489,Cost of food services,£244.76
Ministry of Defence,Ministry of Defence,15/08/2014,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,OX4 2JY,371611,Utilities consumed - electricity,£241.95
Ministry of Defence,Ministry of Defence,07/08/2014,Administration,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,General administration,£240.83
Ministry of Defence,Ministry of Defence,13/08/2014,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,£240.41
Ministry of Defence,Ministry of Defence,29/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CUSHMAN & WAKEFIELD LLP,B3 2BJ,376008,Rent land - non civil estate property + married quarter property,£240.00
Ministry of Defence,Ministry of Defence,27/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,375198,Freight movement costs,£239.61
Ministry of Defence,Ministry of Defence,18/08/2014,Externally delivered education and training,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External military training ,£239.29
Ministry of Defence,Ministry of Defence,20/08/2014,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,372985,Spend on Inventory - General,£238.10
Ministry of Defence,Ministry of Defence,01/08/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,SERCO LIMITED,RG27 9UY,366971,Movement of service personnel,£236.83
Ministry of Defence,Ministry of Defence,28/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£236.00
Ministry of Defence,Ministry of Defence,14/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£235.14
Ministry of Defence,Ministry of Defence,14/08/2014,Food and clothing,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of purchasing and repairing clothing,£235.05
Ministry of Defence,Ministry of Defence,26/08/2014,Purchase of inventory and services ,Defence Equipment + Support,BOC LIMITED,M28 2UT,374668,Consumption of engineering and technical inventory,£228.74
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,SODEXO LTD,M50 0AL,374474,Civilian short term detached duty,£227.70
Ministry of Defence,Ministry of Defence,20/08/2014,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,373469,Cost of other material consumed,£225.87
Ministry of Defence,Ministry of Defence,04/08/2014,Design services and minor equipment purchases,Land Forces,FLOGAS BRITAIN LIMITED,LE7 1PF,367235,Equipment support non-project costs,£221.64
Ministry of Defence,Ministry of Defence,08/08/2014,Spend on Inventory - General,JFC,REXEL UK LTD,EN6 9EB,369282,Spend on Inventory - General,£219.60
Ministry of Defence,Ministry of Defence,27/08/2014,Design services and minor equipment purchases,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,£219.38
Ministry of Defence,Ministry of Defence,14/08/2014,IT and communication services,Air Command,XMA LTD,NG11 7EP,371518,Computer equipment costing below the capitalisation threshold,£218.21
Ministry of Defence,Ministry of Defence,11/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,COMPASS GROUP PLC,B45 9PZ,369499,Military short term detached duty,£217.92
Ministry of Defence,Ministry of Defence,08/08/2014,Spend on Inventory - General,Defence Equipment + Support,FORBO FLOORING UK LIMITED,DE5 3NT,369124,Spend on Inventory - General,£216.05
Ministry of Defence,Ministry of Defence,01/08/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£215.52
Ministry of Defence,Ministry of Defence,27/08/2014,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,375170,Spend on Inventory - General,£213.84
Ministry of Defence,Ministry of Defence,22/08/2014,General services and support,Land Forces,NSSLGLOBAL LIMITED,RH1 3DR,374378,Purchase of defence support equipment below capitalisation threshold of £25k.,£212.40
Ministry of Defence,Ministry of Defence,13/08/2014,Development costs for military equipment,Defence Equipment + Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Intangible single use military equipment asset  - in year capital addition,£209.85
Ministry of Defence,Ministry of Defence,13/08/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,IT Services -internal costs,£209.84
Ministry of Defence,Ministry of Defence,01/08/2014,Estate management,Land Forces,SODEXO LTD,M50 0AL,366986,Estate + facilities management services - accommodation inventory + service,£208.37
Ministry of Defence,Ministry of Defence,18/08/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£205.35
Ministry of Defence,Ministry of Defence,06/08/2014,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,368048,Freight movement costs,£204.26
Ministry of Defence,Ministry of Defence,07/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,368450,Cost of other material consumed,£203.13
Ministry of Defence,Ministry of Defence,06/08/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£201.16
Ministry of Defence,Ministry of Defence,14/08/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,WEST ENERGIE UND VERKEHR (1),,5000117511,Utilities consumed - electricity,£200.22
Ministry of Defence,Ministry of Defence,14/08/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£199.21
Ministry of Defence,Ministry of Defence,05/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,367629,Cost of other material consumed,£197.82
Ministry of Defence,Ministry of Defence,13/08/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£197.58
Ministry of Defence,Ministry of Defence,28/08/2014,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Works services - excluding United States forces/NATO + married quarters,£197.00
Ministry of Defence,Ministry of Defence,15/08/2014,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,371564,Cost of clothing and textile services received,£196.47
Ministry of Defence,Ministry of Defence,27/08/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£195.23
Ministry of Defence,Ministry of Defence,05/08/2014,"Transportation of personnel, freight and travel expenses",JFC,ARAMARK LTD,LS16 6QY,367605,Civilian short term detached duty,£195.20
Ministry of Defence,Ministry of Defence,18/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,£193.35
Ministry of Defence,Ministry of Defence,01/08/2014,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,367076,Equipment support non-project costs,£191.17
Ministry of Defence,Ministry of Defence,28/08/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£181.00
Ministry of Defence,Ministry of Defence,05/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,367886,Freight movement costs,£180.00
Ministry of Defence,Ministry of Defence,12/08/2014,Purchase of inventory and services ,Land Forces,SODEXO LTD,M50 0AL,370112,Cost of other material consumed,£178.50
Ministry of Defence,Ministry of Defence,14/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£178.41
Ministry of Defence,Ministry of Defence,20/08/2014,Externally delivered education and training,Air Command,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,372979,External military training ,£177.66
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",Land Forces,SERCO LIMITED,RG27 9UY,374459,Military short term detached duty,£176.63
Ministry of Defence,Ministry of Defence,08/08/2014,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,369382,Cost of other material consumed,£176.55
Ministry of Defence,Ministry of Defence,22/08/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£173.92
Ministry of Defence,Ministry of Defence,27/08/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,375144,Other materal consumed on exercises,£173.78
Ministry of Defence,Ministry of Defence,05/08/2014,Estate management,HO+CS,SODEXO LTD,M50 0AL,367869,Estate + facilities management services - accommodation inventory + service,£173.71
Ministry of Defence,Ministry of Defence,26/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL LAND SYSTEMS LTD,CB5 8RX,374848,Post design services which are not capitalised,£171.90
Ministry of Defence,Ministry of Defence,20/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£167.07
Ministry of Defence,Ministry of Defence,26/08/2014,Building maintenance and accommodation stores,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Building maintenance accommodation inventory,£165.71
Ministry of Defence,Ministry of Defence,15/08/2014,Spend on Inventory - General,Air Command,YAKUPOGLU A.S.,BD19 3QF,372109,Spend on Inventory - General,£165.00
Ministry of Defence,Ministry of Defence,28/08/2014,Food and clothing,HO+CS,SODEXO LTD,M50 0AL,375855,Cost of clothing and textile services received,£164.74
Ministry of Defence,Ministry of Defence,19/08/2014,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,372597,Utilities consumed - gas,£163.25
Ministry of Defence,Ministry of Defence,21/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,373480,Equipment support non-project costs,£163.20
Ministry of Defence,Ministry of Defence,11/08/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,369417,Cost of food services,£163.17
Ministry of Defence,Ministry of Defence,21/08/2014,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,373627,Utilities consumed - gas,£159.70
Ministry of Defence,Ministry of Defence,15/08/2014,Food and clothing,Navy Command,YAKUPOGLU A.S.,BD19 3QF,372109,Cost of purchasing and repairing clothing,£156.78
Ministry of Defence,Ministry of Defence,15/08/2014,Spend on Inventory - General,Land Forces,YAKUPOGLU A.S.,BD19 3QF,372109,Spend on Inventory - General,£154.78
Ministry of Defence,Ministry of Defence,12/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,370092,Civilian short term detached duty,£151.90
Ministry of Defence,Ministry of Defence,12/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,370092,Civilian short term detached duty,£151.90
Ministry of Defence,Ministry of Defence,26/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,374971,Civilian short term detached duty,£151.90
Ministry of Defence,Ministry of Defence,28/08/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,375929,Cost of other material consumed,£150.51
Ministry of Defence,Ministry of Defence,07/08/2014,IT and communication services,JFC,CANON (UK) LIMITED,RH2 8BF,368479,Computer equipment costing below the capitalisation threshold,£149.87
Ministry of Defence,Ministry of Defence,18/08/2014,Estate management,Air Command,ARAMARK LTD,LS16 6QY,372131,Estate + facilities management services - accommodation inventory + service,£148.81
Ministry of Defence,Ministry of Defence,15/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Freight movement costs,£147.60
Ministry of Defence,Ministry of Defence,18/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,372387,Civilian short term detached duty,£140.90
Ministry of Defence,Ministry of Defence,18/08/2014,Design services and minor equipment purchases,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,£140.00
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369447,Consumption of medical dental and veterinary inventory,£139.98
Ministry of Defence,Ministry of Defence,15/08/2014,IT and communication services,Defence Equipment + Support,XMA LTD,NG11 7EP,372107,Computer equipment costing below the capitalisation threshold,£136.19
Ministry of Defence,Ministry of Defence,13/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£133.72
Ministry of Defence,Ministry of Defence,06/08/2014,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,368012,Spend on Inventory - General,£133.01
Ministry of Defence,Ministry of Defence,06/08/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,368272,Civilian short term detached duty,£130.00
Ministry of Defence,Ministry of Defence,08/08/2014,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,369282,Spend on Inventory - General,£129.24
Ministry of Defence,Ministry of Defence,29/08/2014,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,376016,Freight movement costs,£127.92
