Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,B15 2PZ,ERS-450063-55109,101242,,RP-PG-0109-10074 - Prof Max Birchwood,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-450158-55057,101419,,RP-PG-0608-10133  ( Programme Grant for Applied Research - Prof Clive Ballard ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL FREE HAMPSTEAD NHS TRUST,PUBLIC,NW3 1QG,ERS-450172-55008,101455,,RP-PG-0109-10056 ( Professor Jadwiga Wedzicha ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,PUBLIC,B7 4WS,ERS-450186-54972,101495,,RP-PG-0109-10061 - Dr Peymane Adab,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,HU16 5JQ,ERS-450107-55092,102428,,RP-PG-0609-10171,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-450097-55038,102689,,RP-PG-0108-10093 - Professor David Grimwade,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-450067-55007,102941,,RP-PG-0108-10049 ( Programme Grant for Applied Research ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,ERS-450211-55026,103021,,RP-PG-0108-10048 - prof Tom Solomon,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,PUBLIC,B7 4WS,ERS-450186-54972,103530,,Applied Research Awards,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-450118-55067,104291,,RP-PR-0407-10056,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-450153-55098,104291,,RP-PG-0407-10177,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-450153-55099,104291,,RP-PG-0407-10147,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,104340,,RP-PG-0707-10189  ( Applied Research Award - Dr Stephanie Taylor ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SOUTH WEST SHA,PUBLIC,WF3 1WE,ERS-450190-55003,104815,,NIHR Flexibility and Sustainability Funding ( FSF ) allocation for 2011/12 ( CLARHC ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,ERS-450141-55084,104875,,RP-PG-0109-10073,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-450126-55122,105560,,RP-PG-0407-10389,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,PLYMOUTH HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,ERS-450164-55043,105847,,Prof Zajicek - NIHR ( RP-PG-0707-10124 ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-450109-55112,105848,,Applied Research Award - RP-PG-0707-10154 - Prof Anthony Edwards ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORTH STAFFORDSHIRE PCT,PUBLIC,ST13 6HQ,ERS-450145-54986,105855,,RP-PG-0707-10131 (Applied Research Award - Prof Elaine Hay ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS DIRECT NHS TRUST,PUBLIC,MK14 6DY,ERS-450137-55119,105909,,RP-PG-0108-10011  ( Programme Grant for Applied Research - Prof Christopher Salisbury ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,106000,,RP-PG-0407-10036,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-450158-55057,106378,,RP-PG-0108-10087 ( Programme Grant for Applied Research ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,PUBLIC,CB1 5EE,ERS-450072-55071,106525,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,M25 3BL,ERS-450096-55110,107590,,Applied Research Award - Bolton Salford and Trafford Mental Health Trust - Psychological approaches to understanding and promoting recovery from psychosis,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,108070,,RP-PG-0407-10398 - Phase 2 - Dr Adrian Martinueau,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,LIVERPOOL PCT,PUBLIC,L13 1HN,ERS-450123-54978,108098,,Applied Research Award - Liverpool Primary Care Trust - An R& D programme to increase equity of access to high quality mental health services in primary care,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,PUBLIC,WC1N 3JH,ERS-450095-55058,111650,,RP-PG-0707-10107 - Dr Lyn Chitty  ( Applied Research Award ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORTH EAST LONDON NHS FOUNDATION TRUST,PUBLIC,CM8 2TL,ERS-450143-55011,111650,,Programme Grant for Applied Research - North East London Mental Health Trust - Support at home - interventions to enhance life in dementia.,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-450201-55016,112565,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM CITY PCT,PUBLIC,NG1 6GN,ERS-450152-54965,115000,,RP-PG-0109-10020 (Dr Tim Coleman),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,PUBLIC,B7 4WS,ERS-450186-54972,115109,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-450158-55057,115921,,Applied Research Awards,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,PUBLIC,NW1 0PE,ERS-450074-55123,116541,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,PR7 1GZ,ERS-450114-55107,118083,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SALFORD ROYAL NHS FOUNDATION TRUST,PUBLIC,M6 8HD,ERS-450180-55052,118301,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,EAST LONDON NHS FOUNDATION TRUST,PUBLIC,E1 1RD,ERS-450090-55096,119741,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRISTOL PCT,PUBLIC,BS2 8EE,ERS-450069-54999,121113,,A47370 -   RP-PG-0608-10045 - Programme Grant for Applied Research - Mr William Hamilton,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-450126-55122,121706,,Programme Grant RP-PG-0707-10162,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-450097-55038,124621,,NETWORKS - F & S Funding 2011/12 - London ( South ) CLRN,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SOUTHAMPTON CITY PCT,PUBLIC,SO30 3JB,ERS-450191-54970,126166,,RP-PG-0108-10061 - Prof Edmund Sonuga-Barke - Programme Grant for Applied Research,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-450118-55067,126959,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 - (CLARHC),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,PUBLIC,CB1 5EE,ERS-450072-55071,127291,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 ( CLARHC ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-450219-55069,128238,,CRF CRII - Birmingham - Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-450226-55051,128779,,South Manchester NIHR CRF,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PUBLIC,L12 2AP,ERS-450057-55015,129596,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRISTOL PCT,PUBLIC,BS2 8EE,ERS-450069-54999,129959,,A45A67  -   RP-PG-0608-10018  (  Programme Grant for Applied Research - Dr Alastair Hay ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SW10 9NH,ERS-450079-55064,130268,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 - (CLARHC),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SALFORD PCT,PUBLIC,M6 5FW,ERS-450179-54967,133994,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12- ( CLARHC ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,ERS-450138-55050,135842,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-450185-55035,135937,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 - ( CLARHC ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-450068-55105,137613,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-450111-55042,140070,,Programme Grant for Applied Research,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORTH STAFFORDSHIRE PCT,PUBLIC,ST13 6HQ,ERS-450145-54986,141788,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-450109-55112,142646,,RP-PG-0407-10371 Prof. J Kooner,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-450219-55069,142923,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 - CLARHCS,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-450111-55042,143243,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM CITY PCT,PUBLIC,NG1 6GN,ERS-450152-54964,145200,,RP-PG-0608-10020  ( Programme Grant for Applied Research - Prof John Britton ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,147032,,NETWORKS - F & S Funding 2011/12  - Central and East London CLRN,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL FREE HAMPSTEAD NHS TRUST,PUBLIC,NW3 1QG,ERS-450172-55008,148724,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMBRIDGESHIRE PCT,PUBLIC,PE27 5BB,ERS-450073-54989,152240,,RP-PG-0608-10050 Improving patient experience,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NORTH BRISTOL NHS TRUST,PUBLIC,BS1 2NP,ERS-450141-55084,152645,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-450234-55093,155236,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12 - ( CLARHC ),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-450226-55051,157357,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-450071-55031,157500,,RP-PG-0109-10116,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,ERS-450158-55057,157661,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-450133-55059,171532,,Cooksey Patient Care Funding - MOORFIELDS EYE HOSPITAL NHS TRUST 2010/11,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,PUBLIC,OX3 7LD,ERS-450157-55013,177462,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,177546,,RP-PG-0310-1002 (Dr Willem Ouwehand),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,177597,,RP-PG-0310-1001 (Dr Amir Nathwani),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,178058,,RP-PG-0310-1003 (Prof Suzanne Watts),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,182635,,RP-PG-0310-1004 (Prof David Roberts),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRISTOL PCT,PUBLIC,BS2 8EE,ERS-450069-54998,188981,,A45618 - NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-450215-55070,189045,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,PUBLIC,B4 6NL,ERS-450064-55062,189287,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-450204-55073,191599,,Newcastle upon Tyne Hospitals NHS Trust - CRF Funding,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,OXFORDSHIRE PCT,PUBLIC,OX4 4XN,ERS-450162-54996,201503,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-450067-55007,204329,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-450126-55122,216182,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-450219-55069,229134,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,230512.75,,Cooksey Patient Care Funding 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-450078-55089,230529,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-450171-55032,255404,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-450234-55093,265438,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-450219-55069,267869,,University Hospital Birmingham -  Wellcome CRF funding,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-450111-55042,271986,,UKCRC Clinical Research Infrastructure Initiative,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-450111-55042,282844,,Quality & Safety Centre - King's College Hospital NHST,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-450153-55098,290817,,Biomedical Research Unit - Respiratory,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-450109-55112,296528,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-450133-55059,298268,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-450173-55063,307207,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-450109-55112,312105,,"NIHR Patient Safety Centre (St Mary's, Hammersmith Hospitals/ICL)",Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-450153-55098,312864,,Biomedical Research Unit ( Deafness & Hearing Problems),Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-450078-55089,315153,,Central Manchester & Mancheste Children's University Hospital NHS Trust - Wellcome CRF funding,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-450224-55034,318383,,Southampton University Hospitals NHS Trust - Wellcome CRF Funding,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-450185-55035,320168,,Biomedical Research Unit in Musculoskeletal Disease - Sheffield Teaching Hospitals NHS Foundation Trust,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-450185-55035,324444,,Biomedical Research Unit in Cardiovascular Disease - Sheffield Teaching Hospitals NHS Foundation Trust,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,327869,,Cardiovascular Biomedical Research Unit - Barts & The London NHS Trust,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-450219-55069,328085,,Gastrointestinal Disease BRU,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-450173-55063,328152,,Gastrointestinal Biomedical Research Unit - Royal Liverpool & Broadgreen University Hospitals NHS Trust,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,NG7 2UK,ERS-450153-55098,330245,,Biomedical Research Unit - Nottingham,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-450201-55016,330844,,Clinical Research Facility,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-450230-55006,331503,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-450224-55034,338686,,"Nutrition, Diet & Lifestyle Biomedical Research Unit - Southampton University Hospitals NHS Trust",Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-450060-55055,347218,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-450136-55120,347236,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-450230-55006,348509,,Cardiovascular Disease BRU,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-450071-55031,352272,,Cambridge Wellcome CRF Funding,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-450118-55067,359386,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-450224-55034,365730,,Respiratory Disease Biomedical Reseacrh Unit - Southhampt on University Hospitals NHS Trust,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-450234-55093,372589,,Biomedical Research Unit,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-450185-55035,387668,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-450170-55072,397056,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,PUBLIC,OX3 7LD,ERS-450157-55013,397361,,Oxford Biomedical Research Unit,Programme,
Department of Health,Department of Health,17/01/2012,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-450204-55073,417758,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
