EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC128696,29-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,3417.75,128696
MODGPC128697,19-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,658.81,128697
MODGPC128698,29-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1745.7,128698
MODGPC128699,21-Oct-15,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,696.86,128699
MODGPC128700,16-Oct-15,General Retail and Wholesale       , HARDWARE STORES,948,128700
MODGPC128701,20-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,17795.17,128701
MODGPC128702,20-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,2250,128702
MODGPC128703,20-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,582.3,128703
MODGPC128704,16-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,637.44,128704
MODGPC128705,16-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,744,128705
MODGPC128706,23-Oct-15,Catering and Catering Supplies     , CATERERS,1350,128706
MODGPC128707,21-Oct-15,Professional Services              , VETERINARY SERVICES,606,128707
MODGPC128708,23-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,864,128708
MODGPC128709,19-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,128709
MODGPC128710,21-Oct-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,3300,128710
MODGPC128711,15-Oct-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,1392,128711
MODGPC128712,20-Oct-15,Books and Periodicals              , BOOK STORES,978,128712
MODGPC128713,29-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1794,128713
MODGPC128714,22-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,1800,128714
MODGPC128715,27-Oct-15,General Retail and Wholesale       , DEPARTMENT STORES,558,128715
MODGPC128716,27-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,759.26,128716
MODGPC128717,14-Oct-15,General Retail and Wholesale       , FABRIC STORES,773,128717
MODGPC128718,15-Oct-15,Leisure Activities                 , TRAILER PARKS/CAMPGROUNDS,675,128718
MODGPC128719,16-Oct-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,1047.43,128719
MODGPC128720,16-Oct-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,1216,128720
MODGPC128721,19-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2285.27,128721
MODGPC128722,14-Oct-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,721.14,128722
MODGPC128723,28-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,1069.99,128723
MODGPC128724,16-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,1435.84,128724
MODGPC128725,22-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,3672.24,128725
MODGPC128726,30-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2853.59,128726
MODGPC128727,30-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,3623.87,128727
MODGPC128728,21-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,743.68,128728
MODGPC128729,14-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1422,128729
MODGPC128730,15-Oct-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,2518.8,128730
MODGPC128731,12-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,938.74,128731
MODGPC128732,22-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,635.78,128732
MODGPC128733,15-Oct-15,Leisure Activities                 , RECREATION SERVICES,4762.8,128733
MODGPC128734,16-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,2380.8,128734
MODGPC128735,27-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1192.8,128735
MODGPC128736,20-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,510,128736
MODGPC128737,21-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1075.99,128737
MODGPC128738,15-Oct-15,Books and Periodicals              , BOOK STORES,666.15,128738
MODGPC128739,28-Oct-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,1216.58,128739
MODGPC128740,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3360,128740
MODGPC128741,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,128741
MODGPC128742,29-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,128742
MODGPC128743,23-Oct-15,General Retail and Wholesale       , SHOE STORES,543.38,128743
MODGPC128744,26-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1498.69,128744
MODGPC128745,27-Oct-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,549.6,128745
MODGPC128746,28-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,1470,128746
MODGPC128747,28-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,1492,128747
MODGPC128748,15-Oct-15,"Office Stationery, Equipment and Su", STATIONERY STORES,1336.88,128748
MODGPC128749,16-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,824.4,128749
MODGPC128750,19-Oct-15,"Vehicles, Servicing and Spares     ", AUTO PAINT SHOPS,2470.12,128750
MODGPC128751,22-Oct-15,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,2088.99,128751
MODGPC128752,15-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,502.74,128752
MODGPC128753,20-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,576,128753
MODGPC128754,15-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2624.8,128754
MODGPC128755,15-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,5000,128755
MODGPC128756,23-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1054.8,128756
MODGPC128757,23-Oct-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,1732.8,128757
MODGPC128758,23-Oct-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,1732.8,128758
MODGPC128759,27-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3570,128759
MODGPC128760,26-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,618,128760
MODGPC128761,28-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,515,128761
MODGPC128762,29-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,562.54,128762
MODGPC128763,22-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1200,128763
MODGPC128764,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128764
MODGPC128765,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128765
MODGPC128766,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128766
MODGPC128767,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128767
MODGPC128768,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128768
MODGPC128769,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128769
MODGPC128770,22-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1100,128770
MODGPC128771,27-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,2280,128771
MODGPC128772,14-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1127.52,128772
MODGPC128773,14-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,763.92,128773
MODGPC128774,19-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1016.4,128774
MODGPC128775,20-Oct-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,1182.72,128775
MODGPC128776,30-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,924,128776
MODGPC128777,22-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1126.8,128777
MODGPC128778,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1042.2,128778
MODGPC128779,23-Oct-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,690.24,128779
MODGPC128780,23-Oct-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,732.67,128780
MODGPC128781,27-Oct-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,500,128781
MODGPC128782,22-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,502.8,128782
MODGPC128783,16-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,510,128783
MODGPC128784,27-Oct-15,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",2180,128784
MODGPC128785,14-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,10646.7,128785
MODGPC128786,14-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,10519.12,128786
MODGPC128787,14-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3785.11,128787
MODGPC128788,14-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3785.11,128788
MODGPC128789,14-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,5523.7,128789
MODGPC128790,15-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,5000,128790
MODGPC128791,15-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,5000,128791
MODGPC128792,15-Oct-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1365.7,128792
MODGPC128793,15-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,5000,128793
MODGPC128794,15-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1200.44,128794
MODGPC128795,19-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,1212.97,128795
MODGPC128796,22-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1096.2,128796
MODGPC128797,22-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,4137.84,128797
MODGPC128798,22-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,738.14,128798
MODGPC128799,23-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,709.55,128799
MODGPC128800,23-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1109.9,128800
MODGPC128801,27-Oct-15,Leisure Activities                 , BOAT DEALERS,4598.11,128801
MODGPC128802,28-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,770.16,128802
MODGPC128803,28-Oct-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1535.33,128803
MODGPC128804,29-Oct-15,Leisure Activities                 , BOAT DEALERS,21798,128804
MODGPC128805,14-Oct-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,1800,128805
MODGPC128806,15-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,4922.4,128806
MODGPC128807,20-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,847.96,128807
MODGPC128808,22-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1074.74,128808
MODGPC128809,23-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,12934.2,128809
MODGPC128810,29-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1461.06,128810
MODGPC128811,20-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,543.41,128811
MODGPC128812,28-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,898.37,128812
MODGPC128813,16-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,659.89,128813
MODGPC128814,23-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,1367.8,128814
MODGPC128815,30-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1200,128815
MODGPC128816,30-Oct-15,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,702.45,128816
MODGPC128817,29-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1185.6,128817
MODGPC128818,23-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,672.76,128818
MODGPC128819,16-Oct-15,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,695.57,128819
MODGPC128820,19-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1590,128820
MODGPC128821,19-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1590,128821
MODGPC128822,23-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,1980,128822
MODGPC128823,30-Oct-15,Leisure Activities                 , BOAT DEALERS,2510.4,128823
MODGPC128824,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2187.8,128824
MODGPC128825,26-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,1390.8,128825
MODGPC128826,16-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3000,128826
MODGPC128827,16-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3000,128827
MODGPC128828,16-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3000,128828
MODGPC128829,16-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,580.01,128829
MODGPC128830,16-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,700,128830
MODGPC128831,27-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,2188.8,128831
MODGPC128832,15-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1486.31,128832
MODGPC128833,27-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,803.99,128833
MODGPC128834,16-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,900,128834
MODGPC128835,30-Oct-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1072.8,128835
MODGPC128836,27-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,2666,128836
MODGPC128837,28-Oct-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,651.84,128837
MODGPC128838,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2779.2,128838
MODGPC128839,27-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2187.8,128839
MODGPC128840,27-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1209.6,128840
MODGPC128841,27-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1200,128841
MODGPC128842,29-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,525.8,128842
MODGPC128843,14-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1043.56,128843
MODGPC128844,28-Oct-15,Hotels\Restaurants\Bars               , RESTAURANTS,591.67,128844
MODGPC128845,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,10120.29,128845
MODGPC128846,14-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,8733.62,128846
MODGPC128847,30-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,990,128847
MODGPC128848,27-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,573.6,128848
MODGPC128849,27-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,552,128849
MODGPC128850,15-Oct-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,883.56,128850
MODGPC128851,20-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,714.32,128851
MODGPC128852,23-Oct-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,9628.44,128852
MODGPC128853,21-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2733.12,128853
MODGPC128854,27-Oct-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,1583.95,128854
MODGPC128855,14-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1440,128855
MODGPC128856,29-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",741.72,128856
MODGPC128857,14-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,900,128857
MODGPC128858,19-Oct-15,Mail Order / Direct Selling        , BUYING/SHOPPING SERVICES,3300,128858
MODGPC128859,15-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1074.6,128859
MODGPC128860,20-Oct-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1578.18,128860
MODGPC128861,20-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,744.58,128861
MODGPC128862,23-Oct-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,672.84,128862
MODGPC128863,19-Oct-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,4230,128863
MODGPC128864,26-Oct-15,Mail and Courier Services          , POSTAGE STAMPS,944.4,128864
MODGPC128865,19-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,676.44,128865
MODGPC128866,20-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,887.88,128866
MODGPC128867,27-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,886.15,128867
MODGPC128868,15-Oct-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,1018.44,128868
MODGPC128869,19-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,610.8,128869
MODGPC128870,26-Oct-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,744,128870
MODGPC128871,26-Oct-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,588,128871
MODGPC128872,26-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,882.58,128872
MODGPC128873,19-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,670.8,128873
MODGPC128874,15-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1904.4,128874
MODGPC128875,14-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1076.16,128875
MODGPC128876,14-Oct-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,773.51,128876
MODGPC128877,19-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1225,128877
MODGPC128878,20-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,7741.2,128878
MODGPC128879,21-Oct-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1080,128879
MODGPC128880,26-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1307.96,128880
MODGPC128881,28-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,845.62,128881
MODGPC128882,29-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,4776,128882
MODGPC128883,30-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,2956.8,128883
MODGPC128884,20-Oct-15,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,578.1,128884
MODGPC128885,22-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,2814.04,128885
MODGPC128886,26-Oct-15,Professional Services              , MISC PERSONAL SERV - DEF,1312.62,128886
MODGPC128887,16-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,584.32,128887
MODGPC128888,29-Oct-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,642,128888
MODGPC128889,20-Oct-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,697.63,128889
MODGPC128890,26-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4051.2,128890
MODGPC128891,15-Oct-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,700,128891
MODGPC128892,21-Oct-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,850,128892
MODGPC128893,22-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1121.78,128893
MODGPC128894,27-Oct-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1297.2,128894
MODGPC128895,21-Oct-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1513.6,128895
MODGPC128896,21-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1196.4,128896
MODGPC128897,21-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,1196.4,128897
MODGPC128898,22-Oct-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,627.07,128898
MODGPC128899,12-Oct-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,1800,128899
MODGPC128900,14-Oct-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2495,128900
MODGPC128901,21-Oct-15,General Retail and Wholesale       , TENT AND AWNING SHOPS,1680,128901
MODGPC128902,20-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1270.72,128902
MODGPC128903,20-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,1320,128903
MODGPC128904,23-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1254,128904
MODGPC128905,20-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,633.94,128905
MODGPC128906,27-Oct-15,Freight and Storage                , PUBLIC WAREHOUSING,648,128906
MODGPC128907,19-Oct-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,912.72,128907
MODGPC128908,16-Oct-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,564.78,128908
MODGPC128909,27-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,641.17,128909
MODGPC128910,27-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,840,128910
MODGPC128911,14-Oct-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,510.8,128911
MODGPC128912,15-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1120.92,128912
MODGPC128913,21-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1500,128913
MODGPC128914,29-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1500,128914
MODGPC128915,22-Oct-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1142.4,128915
MODGPC128916,24-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.06,128916
MODGPC128917,28-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.45,128917
MODGPC128918,31-Oct-15,Print and Advertising              , ADVERTISING SERVICES,600.02,128918
MODGPC128919,26-Oct-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,599.7,128919
MODGPC128920,21-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,900,128920
MODGPC128921,22-Oct-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1961.77,128921
MODGPC128922,15-Oct-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1199.94,128922
MODGPC128923,21-Oct-15,Miscellaneous Industrial/Commercial, TOOL HIRE,960,128923
MODGPC128924,20-Oct-15,General Retail and Wholesale       , FAMILY CLOTHING STORES,4688.68,128924
MODGPC128925,28-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,2189.51,128925
MODGPC128926,16-Oct-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,4663.38,128926
MODGPC128927,16-Oct-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,1908.85,128927
MODGPC128928,21-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,1200,128928
MODGPC128929,21-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,1200,128929
MODGPC128930,26-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,765,128930
MODGPC128931,26-Oct-15,Professional Services              , PROFESSIONAL SERVICES - DEF,765,128931
MODGPC128932,30-Oct-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,6600,128932
MODGPC128933,21-Oct-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,3181.8,128933
MODGPC128934,21-Oct-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2248,128934
MODGPC128935,21-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,3302.35,128935
MODGPC128936,23-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,2274,128936
MODGPC128937,15-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,656.25,128937
MODGPC128938,16-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,950,128938
MODGPC128939,23-Oct-15,Training and Educational           , SCHOOLS - DEFAULT,2274,128939
MODGPC128940,16-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,682.44,128940
MODGPC128941,16-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,2126.05,128941
MODGPC128942,19-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1797.6,128942
MODGPC128943,22-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,955.94,128943
MODGPC128944,22-Oct-15,Building Services                  , SPEC CONTRACTORS - DEFAULT,1242.18,128944
MODGPC128945,23-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1193.4,128945
MODGPC128946,23-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,12956.04,128946
MODGPC128947,15-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,3534,128947
MODGPC128948,19-Oct-15,General Retail and Wholesale       , SPORTING GOODS STORES,623.1,128948
MODGPC128949,14-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2520,128949
MODGPC128950,15-Oct-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4160.44,128950
MODGPC128951,23-Oct-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,867.6,128951
MODGPC128952,14-Oct-15,Books and Periodicals              , BOOK STORES,3400,128952
MODGPC128953,22-Oct-15,General Retail and Wholesale       , ELECTRONICS STORES,3572,128953
MODGPC128954,14-Oct-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,874.8,128954
MODGPC128955,16-Oct-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,810,128955
