Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,22/09/2011,Cleaning: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00207051RI,24705.75,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441339-51325,26992,
Department of Health,Department of Health,22/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00207051RI,29484.45,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,RAND EUROPE CAMBRIDGE LTD,ERS-441282-51264,31209,
Department of Health,Department of Health,22/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00207051RI,31388.28,
Department of Health,Department of Health,22/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00207051RI,32333.83,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,LANCASTER UNIVERSITY,ERS-441349-51339,38572,
Department of Health,Department of Health,22/09/2011,Security: contract,CDD CORPORATE DEVELOPMENT,EMCOR FACILITIES SERVICES LTD,00207051RI,39180.93,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441338-51328,40539,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441336-51324,40587,
Department of Health,Department of Health,22/09/2011,Outsourcing Contract,SOCIAL CARE,BIG WHITE WALL LTD,936,43200,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441350-51335,43998,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,RAND EUROPE CAMBRIDGE LTD,ERS-441273-51263,48148.02,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-441278-51261,49944.18,
Department of Health,Department of Health,22/09/2011,Travel -Trains,CDD CORPORATE DEVELOPMENT,FCM TRAVEL SOLUTIONS,1049605053,60347.44,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441353-51342,63614,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441351-51343,66024.5,
Department of Health,Department of Health,22/09/2011,Raw materials & consumables,"PSF POLICY, STRATEGY & FINANCE",SIGMA PHARMACEUTICALS PLC,I214852,78737.7,
Department of Health,Department of Health,22/09/2011,Other programme expenditure,HPIH & SD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441387-51381,88750,
Department of Health,Department of Health,22/09/2011,Professional fees,NHS Improvement and Efficiency,CAPITA BUSINESS SERVICES LTD,92212091,91027.2,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-441272-51270,105560,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441344-51340,117500,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,INSTITUTE OF EDUCATION (IOE),ERS-441347-51337,123077,
Department of Health,Department of Health,22/09/2011,Other programme expenditure,HPIH & SD,LIVERPOOL UNIVERSITY OF,ERS-441388-51382,125000,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441340-51329,240288,
Department of Health,Department of Health,22/09/2011,Outsourcing Contract,HPIH & SD,AFRICAN HEALTH POLICY NETWORK,AHPN11-2011Q3,250000,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441346-51341,255625,
Department of Health,Department of Health,22/09/2011,Programme Revenue Grant in Aid to ENDPBs,SOCIAL CARE,YORK UNIVERSITY OF,56267,275000,
Department of Health,Department of Health,22/09/2011,Programme Revenue Grant in Aid to ENDPBs,SOCIAL CARE,YORK UNIVERSITY OF,56369,275000,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,KENT UNIVERSITY OF,ERS-441329-51327,280748,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY OF,ERS-441354-51336,288391,
Department of Health,Department of Health,22/09/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,CANCER RESEARCH UK,ERS-441289-51281,335000,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441355-51338,369705.5,
Department of Health,Department of Health,22/09/2011,Research & development,R&D,OFFICE FOR NATIONAL STATISTICS (ONS),ERS-441274-51265,450000,
Department of Health,Department of Health,22/09/2011,Admin Revenue Grant-in-Aid ENDPBs,COMMISSIONING,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,IR OF NHS FUNDING AUG/SEPT 2011,1857546,
Department of Health,Department of Health,23/09/2011,Utilities,NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,A274893,1981.91,
Department of Health,Department of Health,23/09/2011,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,A274893,11216.4,
Department of Health,Department of Health,23/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,A274893,21418.5,
Department of Health,Department of Health,23/09/2011,External Consultancy Fees,Informatics,QI CONSULTING,13605954,24194.59,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736675,25000,
Department of Health,Department of Health,23/09/2011,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,DEAN CLOUGH LTD,12295,30937.48,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,HPIH & SD,SAPIENT LTD,23007,31920,
Department of Health,Department of Health,23/09/2011,Printing,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736677,32374,
Department of Health,Department of Health,23/09/2011,Research & development,R&D,WHITTINGTON HOSPITAL NHS TRUST,ERS-441441-51421,37143,
Department of Health,Department of Health,23/09/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2001246,47706.79,
Department of Health,Department of Health,23/09/2011,Professional fees,HPIH & SD,TNS UK LTD,132022,58311.6,
Department of Health,Department of Health,23/09/2011,External Consultancy Fees,Informatics,CABLE & WIRELESS UK,13564942,67361.32,
Department of Health,Department of Health,23/09/2011,Other programme expenditure,HPIH & SD,SALISBURY NHS FOUNDATION TRUST,ERS-441435-51401,86250,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,NHS SHARED BUSINESS SERVICES (SBS),100004655,90833.33,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,NHS SHARED BUSINESS SERVICES (SBS),100005085,90833.33,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,NHS SHARED BUSINESS SERVICES (SBS),100005447,90833.33,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,NHS SHARED BUSINESS SERVICES (SBS),100005648,90833.33,
Department of Health,Department of Health,23/09/2011,Computer Maintenance,Informatics,PROBRAND LTD,13655207,97039.48,
Department of Health,Department of Health,23/09/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",B BRAUN MEDICAL LTD,327547117,101565.95,
Department of Health,Department of Health,23/09/2011,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201220360,125009.26,
Department of Health,Department of Health,23/09/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),DH006,150000,
Department of Health,Department of Health,23/09/2011,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,DEAN CLOUGH LTD,12295,210200.36,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,CHAPS23/09/11,322907.63,
Department of Health,Department of Health,23/09/2011,Service charge,Informatics,THE ACCENTURE GROUP,3003159182,1144007.92,
Department of Health,Department of Health,23/09/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736673,1250157.28,
Department of Health,Department of Health,23/09/2011,Service charge,Informatics,THE ACCENTURE GROUP,3003159183,1353440.8,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,CHAPS23/09/11,2644947.5,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,CHAPS23/09/11,3040915.24,
Department of Health,Department of Health,23/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,FT/11265/00198,3501410.42,
Department of Health,Department of Health,23/09/2011,Outsourcing Contract,HPIH & SD,NHS SUPPLY CHAIN,9042000009,4192277.38,
Department of Health,Department of Health,23/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,FT/1126500197,4561012.01,
Department of Health,Department of Health,23/09/2011,CASH FUNDING Rev Inside RAB,NHS FC,MIDDLESBOROUGH PCT,HAFS-11430,"4,980,000",
Department of Health,Department of Health,23/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,FT/11265/00203,5378313.76,
Department of Health,Department of Health,23/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,FT/11265/00194,7904071.81,
Department of Health,Department of Health,26/09/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",BRISTOL LABORATORIES LTD,39601,129.57,
Department of Health,Department of Health,26/09/2011,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13639673,4009.5,
Department of Health,Department of Health,26/09/2011,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13639673,8100,
Department of Health,Department of Health,26/09/2011,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13639673,10840.5,
Department of Health,Department of Health,26/09/2011,Outsourcing Contract,HPIH & SD,HEALTH AND SOCIAL CARE INFORMATION CENTRE,12592507,30000,
Department of Health,Department of Health,26/09/2011,Contactor/ Staff Subsitution,COMMISSIONING,HEALTH AND SOCIAL CARE INFORMATION CENTRE,12592506,31463.17,
Department of Health,Department of Health,26/09/2011,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13639672,35896.5,
Department of Health,Department of Health,26/09/2011,Staff Consultancy & Suppt,Informatics,ASE CONSULTING LTD,13639672,59319,
Department of Health,Department of Health,26/09/2011,Other programme expenditure,HPIH & SD,ANTHONY NOLAN TRUST,10646,65677.88,
Department of Health,Department of Health,26/09/2011,Outsourcing Contract,HPIH & SD,BROOK ADVISORY CENTRES,2206,132919,
Department of Health,Department of Health,26/09/2011,Research & development,R&D,KLEIJNEN SYSTEMATIC REVIEWS LTD,A00356,156915.66,
Department of Health,Department of Health,26/09/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",BRISTOL LABORATORIES LTD,39601,217229.52,
Department of Health,Department of Health,26/09/2011,IT minor costs non capital,WORKFORCE,CAMBRIDGESHIRE PCT,7700003598,336900,
Department of Health,Department of Health,26/09/2011,Additions FT Financing Facility Loans,NHS FC,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,HAFS-11429,"1,530,000",
Department of Health,Department of Health,26/09/2011,Additions FT Financing Facility Loans,NHS FC,ROYAL BERKSHIRE NHS FOUNDATION TRUST,HAFS-11427,"2,000,000",
Department of Health,Department of Health,26/09/2011,Additions FT Financing Facility Loans,NHS FC,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-11426,"2,300,000",
Department of Health,Department of Health,26/09/2011,Additions FT Financing Facility Loans,NHS FC,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-11425,"4,000,000",
Department of Health,Department of Health,26/09/2011,Additions FT Financing Facility Loans,NHS FC,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-11428,"5,000,000",
Department of Health,Department of Health,26/09/2011,Additions-PDC temporary,NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-11431,"5,270,000",
Department of Health,Department of Health,27/09/2011,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",OXFORD UNIVERSITY,RTHP0/20078551,33000,
Department of Health,Department of Health,27/09/2011,Computer Maintenance,Informatics,PROBRAND LTD,13685861,40686.12,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXNX1S,56856.69,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXO18C,66435.6,
Department of Health,Department of Health,27/09/2011,Professional fees,WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT (GAD),SINV/00015217,119442.3,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXNX2O,133717.88,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXNX2Y,185426.78,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXO169,319150.01,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXO172,755998.36,
Department of Health,Department of Health,27/09/2011,Addition Clearing - IT,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-154,1016761.39,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,1042512700EXO17P,1073416.25,
Department of Health,Department of Health,27/09/2011,Service charge,Informatics,BT GROUP PLC,CHAPS27/9/11.,2687034.51,
Department of Health,Department of Health,27/09/2011,Provisions cash payment,HPIH & SD,PGO FOREIGN CURRENCY PAYMENTS,FT/11265/00201,2839464.82,
Department of Health,Department of Health,27/09/2011,Service charge,Informatics,BT GROUP PLC,CHAPS27/9/11.,3988216.97,
Department of Health,Department of Health,28/09/2011,Contr Other External,Informatics,CABLE & WIRELESS UK,13544386,31794,
Department of Health,Department of Health,28/09/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736731,33680.18,
Department of Health,Department of Health,28/09/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),736730,35173,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-441676-51441,37074,
Department of Health,Department of Health,28/09/2011,Consultancy/Professional Advice,COMMISSIONING,ERNST AND YOUNG LLP,GB10300003172,44637.38,
Department of Health,Department of Health,28/09/2011,Outsourcing Contract,HPIH & SD,MULTI RESOURCE MARKETING LTD,122102,71299.25,
Department of Health,Department of Health,28/09/2011,Travel -Trains,CDD CORPORATE DEVELOPMENT,FCM TRAVEL SOLUTIONS,1049605076,73844.42,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441671-51445,98723,
Department of Health,Department of Health,28/09/2011,Contr Other External,Informatics,CABLE & WIRELESS UK,13555932,161808,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441672-51447,164897,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441677-51443,190711.94,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441674-51449,203874,
Department of Health,Department of Health,28/09/2011,Contr Other External,Informatics,CABLE & WIRELESS UK,13551423,284370.15,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441675-51446,291516,
Department of Health,Department of Health,28/09/2011,Research & development,R&D,HEALTH PROTECTION AGENCY (HPA),ERS-441669-51442,2625000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,2156,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,2200,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,2571.53,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,2941,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,3576,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,3737,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441732-51517,3846,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,4016,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BATH UNIVERSITY OF,ERS-441719-51585,4285,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KEELE UNIVERSITY OF,ERS-441785-51608,4333,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,4361,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORDSHIRE PCT,ERS-441837-51499,4965,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,5127,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH BRISTOL NHS TRUST,ERS-441819-51557,5400,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441732-51517,5558,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-441729-51571,5608,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,ERS-441711-51584,5916,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,6546,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,8016,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ERS-441742-51574,8153,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,8685.8,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,8742,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,8880,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-441712-51510,8912,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-441834-51535,8992.5,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-441835-51553,9365,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,9691,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL UNITED HOSPITAL BATH NHS TRUST,ERS-441853-51512,9868,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,9981,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,10014,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,10037,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD UNIVERSITY OF,ERS-441857-51629,10046,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,10171,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-441856-51532,10323,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-441838-51516,10449,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-441898-51531,10879,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,11277,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,11621.5,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS UNIVERSITY OF,ERS-441796-51613,11734,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-441765-51550,12059,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,12338,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,12417,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-441869-51555,12427,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,12547,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441732-51517,12812,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-441871-51520,12853,
Department of Health,Department of Health,29/09/2011,Estate management: contract,CDD CORPORATE DEVELOPMENT,EC HARRIS LLP,75050083,13099.2,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD PCT,ERS-441855-51483,13277,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD PCT,ERS-441855-51483,13333,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,13358,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441732-51517,13514,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,13546,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK PCT,ERS-441818-51497,13586,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,13702,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,13829,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51567,13915,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,14036,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,14126,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51566,14376,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441728-51504,14500,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,14570,
Department of Health,Department of Health,29/09/2011,Building repairs & maintenance,CDD CORPORATE DEVELOPMENT,EC HARRIS LLP,75050083,14773.2,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH BRISTOL NHS TRUST,ERS-441819-51557,14894,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,15099,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,15203,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,15482,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-441871-51520,15718.8,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-441896-51543,15847,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,15934,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51566,16167,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-441729-51571,16209,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-441834-51535,16227,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BELFAST QUEENS UNIVERSITY OF,ERS-441720-51586,16387,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,16619,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH YORKSHIRE & YORK PCT,ERS-441824-51493,16638,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ICNARC VOLUNTARY ORGANISATION,ERS-441779-51606,16656,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-441898-51531,16810,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CARDIFF UNIVERSITY,ERS-441738-51590,16825.3,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,16856,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441864-51521,17072.25,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441864-51521,17089.3,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH STAFFORDSHIRE PCT,ERS-441821-51495,17218,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,YORK UNIVERSITY OF,ERS-441912-51640,17235,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,17290.19,
