Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,24/06/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",Informatica Systems Ltd,INV-0058,15200.74,Revenue 2015/16 GPSOC Replacement - charges for the Period Commencing 01.01.2016 to 31.03.2016: Subsidiary Module Software and Support Charges,RH4 9JD,SME,,,
,,24/06/2016,Policy Payments,"DG: INNOVATION, GROWTH & TECHNOLOGY",EASTERN HEALTH AND SOCIAL SERVICES BOARD (EHSSB),PPRS/Payments,6271313.69,Apportionment of Q1 2016 PPRS Payments - Northern Ireland,BT2 8BS,PUBLIC,,,
,,24/06/2016,Policy Payments,"DG: INNOVATION, GROWTH & TECHNOLOGY",SCOTTISH GOVERNMENT,PPRS/Payments,14798032.19,Apportionment of Q1 2016 PPRS Payments - Scotland,EH6 6QQ,PUBLIC,,,
,,24/06/2016,Policy Payments,"DG: INNOVATION, GROWTH & TECHNOLOGY",WELSH ASSEMBLY GOVERNMENT,PPRS/Payments,8398417.02,Apportionment of Q1 2016 PPRS Payments - Wales,CF10 3NQ,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NPL MANAGEMENT LTD,128841,29938,PROJECTS,TW11 0LW,LARGE,,,
,,27/06/2016,CIP Addition Clearing - F&F,DG: GROUP OPERATIONS,KIER FACILITIES SERVICES LTD,15120681,30117.84,Wellington – Sixth Floor – Refurb Design Architect/Engineer Costs,RG21 4HG,LARGE,,,
,,27/06/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8232516,198961,UK Cochrane Centre ,OX3 7HE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556953-122200,59639.39,HTA Researcher Lead,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556954-122201,80254.95,HTA Commissioned Research,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556955-122202,103974.42,HTA Researcher Lead,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556956-122203,83574.28,HTA Commissioned Research,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556957-122204,57314.91,HTA Researcher Lead,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556958-122205,82324.04,HTA Researcher Lead,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556959-122206,36218,Cochrane Review Groupss(CRG),AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556960-122207,79360.29,HTA Commissioned Research,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556962-122209,131249.19,TARs,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556963-122210,84471.69,HTA Commissioned Research,AB24 3FX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-556964-122089,45000,HTA Researcher Lead,L12 2AP,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-556966-122091,80236.56,HTA Researcher Lead,L12 2AP,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-556967-122092,36039,Research for Patient Benefit,L12 2AP,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-556968-122156,68293,Programme Grants for NHS Trusts,BA1 3QE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-556969-122157,37276.77,HTA Commissioned Research,BA1 3QE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BANGOR UNIVERSITY,ERS-556970-122522,80541.36,HTA Commissioned Research,LL57 2DG,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-556972-122094,69455.1,Invention for Innovation,S75 2PY,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556974-122544,91339,Programme Grants for NHS Trusts,E1 8PR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556975-122545,104289,Programme Grants for NHS Trusts,E1 8PR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556976-122546,105734,Programme Grants for NHS Trusts,E1 8PR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556977-122547,45930.33,Research for Patient Benefit,E1 8PR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556978-122548,31759,Research for Patient Benefit,E1 8PR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BATH UNIVERSITY OF,ERS-556979-122211,34975.98,Cochrane (CRG) Programme Grants,BA2 7AY,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BATH UNIVERSITY OF,ERS-556981-122213,82068.24,NIHR Public Health Research ( NETSCC ),BA2 7AY,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST HEALTH AND SOCIAL CARE TRUST,ERS-556982-122551,57770.46,Commissioned EME,BT9 7AB,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556985-122216,63020,NIHR Public Health Research ( NETSCC ),BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556986-122217,26065.05,NIHR Public Health Research ( NETSCC ),BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556988-122218,95115.33,HTA Commissioned Research,BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556989-122219,44006.25,NIHR Public Health Research ( NETSCC ),BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556990-122220,45323.7,HTA Researcher Lead,BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556991-122221,60984.96,HTA Commissioned Research,BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556992-122222,42672.72,NIHR Public Health Research ( NETSCC ),BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556993-122223,68069.34,HS & DR,BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-556994-122224,87798.72,HTA Commissioned Research,BT7 1NN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-556995-122537,34491,Research for Patient Benefit,RG7 4BQ,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRKBECK COLLEGE,ERS-556996-122225,41974,NIHR Public Health Research ( NETSCC ),WC1E 7HX,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-556998-122188,95958,Programme Grants for NHS Trusts,B15 2PZ,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ERS-557000-122139,25740,Research for Patient Benefit,B4 6NL,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,ERS-557001-122541,76910,Programme Grants for NHS Trusts,B13 8JL,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RYW,ERS-557002-122542,39990,Programme Grants for NHS Trusts,B13 8JL,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557003-122226,472999,Horizon Scanning,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557006-122229,44173.97,EME - ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557007-122230,106768.66,Commissioned EME,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557008-122231,30773.5,HS & DR,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557009-122232,272511,Rus - Regional Design Service,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557010-122233,114443.25,HS & DR,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557011-122234,81577.36,HTA Researcher Lead,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557012-122235,34974.75,Cochrane (CRG) Programme Grants,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557013-122236,93983,HTA Researcher Lead,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557014-122237,55241.1,NIHR Public Health Research ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557015-122238,48923.91,HTA Commissioned Research,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557016-122239,61804.44,HTA Commissioned Research,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557018-122241,58260.24,HTA Commissioned Research,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557019-122242,50083.95,EME - ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557020-122243,52116.75,HS & DR,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557021-122244,34487.73,EME - ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557022-122245,134608.35,HTA Researcher Lead,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557023-122246,28343.31,Commissioned EME,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557025-122248,75859.53,HTA Commissioned Research,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557026-122249,34257.81,HS & DR,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557027-122250,59873.01,EME - ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557028-122251,40511.34,Commissioned EME,B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-557029-122252,29786.2,NIHR Public Health Research ( NETSCC ),B15 2TT,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-557030-122120,31367,Research for Patient Benefit,B16 6TW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-557031-122121,84333.34,HTA Researcher Lead,B16 6TW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-557032-122122,62633,Programme Grants for NHS Trusts,B16 6TW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-557033-122123,126354.03,HTA Researcher Lead,B16 6TW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557035-122081,85873,Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557036-122082,59373,Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557037-122083,35833,Research for Patient Benefit,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557038-122084,48759.35,HS & DR,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557039-122085,37436,Research for Patient Benefit,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557040-122086,86099,Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557041-122087,32516.58,HS & DR,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-557042-122088,73153,Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-557043-122182,80660,Programme Grants for NHS Trusts,BN2 3EW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557047-122253,117583,HTA Researcher Lead,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557049-122254,218946,NIHR Health Protection Research Units,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557050-122255,99038,PROJECTS,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557051-122256,26287.29,HS & DR,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557054-122258,36407.37,NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557055-122259,79583.07,NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557058-122262,50872.89,NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557060-122264,27458.91,HTA Commissioned Research,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557061-122265,144854,NHS Blood and Transplant ,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557062-122266,81414.39,NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-557063-122267,34554.72,HTA Researcher Lead,BS8 1TH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRUNEL UNIVERSITY,ERS-557064-122268,36269,PROJECTS,UB8 3PH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-557065-122186,27189,Research for Patient Benefit,HP7 0JD,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-557068-122098,40084,Research for Patient Benefit,CB2 2QQ,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557070-122269,284760,PRU,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557073-122272,54384,Commissioned EME,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557074-122273,29056,PROJECTS,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557075-122274,49531.35,HTA Commissioned Research,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557076-122275,60347.94,HTA Commissioned Research,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557078-122277,27197.16,HTA Commissioned Research,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557079-122278,65916.12,NIHR Public Health Research ( NETSCC ),CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557080-122279,73705.95,Commissioned EME,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557083-122280,200741,NHS Blood and Transplant ,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-557084-122281,38923.32,HTA Researcher Lead,CB2 1TN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CANCER RESEARCH UK,ERS-557088-122526,82287,Experimental Cancer Research Secretariat,EC1V 4AD,VCS,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF AND VALE UNIVERSITY LOCAL HEALTH BOARD,ERS-557089-122196,59479.8,HTA Researcher Lead,CF4 4XW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557091-122282,38132.66,HTA Commissioned Research,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557093-122284,100097.58,HTA Researcher Lead,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557094-122285,36818.38,NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557095-122286,49810.77,NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557096-122287,38205.45,NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557097-122288,35710.08,HTA Commissioned Research,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557098-122289,111637.62,HS & DR,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557099-122290,98927.91,HTA Researcher Lead,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557100-122291,37216.26,HS & DR,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CARDIFF UNIVERSITY,ERS-557101-122292,66544.38,HS & DR,CF24 0DE,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-557103-122153,25550,Research for Patient Benefit,NW1 7QY,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-557105-122155,111230,Programme Grants for NHS Trusts,NW1 7QY,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-557108-122161,56843.95,HTA Researcher Lead,M13 0JR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-557110-122163,27397,Research for Patient Benefit,M13 0JR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-557112-122165,42758,Research for Patient Benefit,M13 0JR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-557113-122166,109273.5,Commissioned EME,M13 0JR,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CITY UNIVERSITY LONDON,ERS-557114-122293,36106,HS & DR,EC1V 0HB,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CITY UNIVERSITY LONDON,ERS-557115-122294,28879.59,HTA Commissioned Research,EC1V 0HB,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CITY UNIVERSITY LONDON,ERS-557116-122295,42294.6,HS & DR,EC1V 0HB,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DE MONTFORT UNIVERSITY,ERS-557117-122296,49937.4,HTA Commissioned Research,LE1 9BH,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-557118-122151,76523.83,HTA Researcher Lead,DE1 2QS,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DEVON PARTNERSHIP NHS TRUST,ERS-557119-122179,114176,Programme Grants for NHS Trusts,EX2 5DW,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557121-122297,97910.17,HTA Researcher Lead,DD1 4HN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557122-122298,97500,HTA Researcher Lead,DD1 4HN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557123-122299,43500,HTA Commissioned Research,DD1 4HN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557124-122300,50328.51,NIHR Public Health Research ( NETSCC ),DD1 4HN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557125-122301,80172,HTA Researcher Lead,DD1 4HN,PUBLIC,,,
,,27/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,ERS-557126-122302,40908,PROJECTS,DD1 4HN,PUBLIC,,,
