Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-529492-96390,"38,363.61",HS & DR,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-529493-96355,"54,528.00",Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-529493-96355,"89,225.00",CLAHRCs,SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-529494-96367,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-529494-96367,"11,037.00",CRFs - CRII,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-529494-96367,"166,057.00",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,ERS-529495-96391,"145,020.00",National School for Social Care Research,WC2A 2AE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-529496-96396,"58,475.00",Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-529497-96363,"480,195.00",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-529497-96363,"100,924.00",CRFs - CRII,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-529497-96363,"130,802.00",Research Capability Funding (STANDARD),EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-529498-96395,"114,689.00",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-529500-96403,"66,576.00",Research Capability Funding (STANDARD),BS1 3NX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-529501-96402,"49,859.00",Research Capability Funding (STANDARD),CB2 8FH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS LIVERPOOL CCG,ERS-529502-96406,"84,000.00",CLAHRCs,L1 4AZ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-529503-96404,"26,906.00",Research Capability Funding (STANDARD),ST5 1QG,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NHS OXFORDSHIRE CCG 10Q,ERS-529504-96401,"65,283.00",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-529505-96358,"67,699.00",Network Research Capability Funding,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-529505-96358,"1,672,105.00",Comprehensive Networks,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-529505-96358,"45,494.00",Research Capability Funding (STANDARD),NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NORTH BRISTOL NHS TRUST,ERS-529506-96377,"96,987.00",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-529509-96380,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-529509-96380,"104,288.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-529509-96381,"152,597.00",Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-529510-96351,"60,767.00",Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-529510-96351,"145,658.00",CLAHRCs,NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-529511-96361,"83,334.00",CLAHRCs,OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-529511-96361,"100,141.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"1,126,577.00",Comprehensive Networks,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"55,559.00",Network Research Capability Funding,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"67,969.00",CRFs - CRII,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"1,768,181.00",Bio-Medical Centres,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"175,000.00",Biomedical Units,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-529512-96374,"535,915.00",Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-529513-96393,"377,777.00",School of Primary Care Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-529515-96372,"187,080.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-529515-96372,"171,941.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-529515-96372,"132,769.00",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-529515-96372,"27,818.00",Research for Patient Benefit,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL CORNWALL HOSPITAL NHS TRUST,ERS-529516-96348,"27,038.00",Research Capability Funding (STANDARD),TR1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-529517-96350,"68,968.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-529517-96350,"976,433.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-529517-96350,"53,521.00",Network Research Capability Funding,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-529517-96350,"166,666.00",CLAHRCs,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-529517-96350,"104,333.00",CRFs - CRII,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-529518-96344,"62,576.00",Research Capability Funding (STANDARD),NW3 1QG,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-529520-96365,"48,443.00",Research Capability Funding (STANDARD),L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-529520-96365,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-529520-96365,"60,581.00",Network Research Capability Funding,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-529520-96365,"1,392,137.00",Comprehensive Networks,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-529521-96341,"56,070.00",Network Research Capability Funding,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-529521-96341,"1,248,569.00",Comprehensive Networks,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-529523-96360,"166,666.00",CLAHRCs,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-529523-96360,"129,191.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-529523-96360,"50,450.00",Research Capability Funding (STANDARD),M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"111,762.00",Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"55,172.00",CRFs - CRII,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"77,025.50",HTA Researcher Lead,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"176,420.00",CLAHRCs,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"88,261.00",Network Research Capability Funding,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529524-96353,"2,394,252.00",Comprehensive Networks,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-529525-96376,"86,151.00",CRFs - CRII,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-529525-96376,"120,251.00",Biomedical Units,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-529525-96376,"859,149.00",Bio-Medical Centres,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-529525-96376,"392,830.00",Research Capability Funding (STANDARD),BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,ERS-529526-96347,"81,818.00",CRFs - CRII,M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,ERS-529526-96347,"26,274.00",Research Capability Funding (STANDARD),M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"167,994.00",Research Capability Funding (STANDARD),NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"1,540,593.00",Comprehensive Networks,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"71,567.00",Network Research Capability Funding,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"72,727.00",CRFs - CRII,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"87,700.00",Biomedical Units,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-529527-96373,"337,477.00",Bio-Medical Centres,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-529528-96364,"244,881.00",Research Capability Funding (STANDARD),SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-529528-96364,"1,034,062.00",Bio-Medical Centres,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-529528-96364,"53,615.00",CRFs - CRII,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-529529-96357,"88,202.00",Network Research Capability Funding,WV10 0QP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-529529-96357,"2,411,750.00",Comprehensive Networks,WV10 0QP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,THE SOLENT NHS TRUST R1C,ERS-529530-96399,"46,746.00",Research Capability Funding (STANDARD),SO16 4XE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-529531-96369,"87,292.00",Bio-Medical Centres,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-529531-96369,"100,000.00",CRFs - CRII,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-529531-96369,"194,490.00",Programme Grants for NHS Trusts,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-529531-96369,"553,694.00",Research Capability Funding (STANDARD),NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-529532-96370,"1,781,707.00",Bio-Medical Centres,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"109,362.00",Biomedical Units,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"190,373.00",Research Capability Funding (STANDARD),B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"273,364.00",CRFs - CRII,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"166,666.00",CLAHRCs,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"34,377.00",Research for Patient Benefit,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-529533-96368,"97,031.85",HTA Researcher Lead,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-529534-96359,"45,455.00",CRFs - CRII,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-529534-96359,"46,170.00",Research Capability Funding (STANDARD),M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"116,923.00",Research Capability Funding (STANDARD),SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"121,910.00",Biomedical Units,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"166,667.00",Bio-Medical Centres,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"168,076.00",CRFs - CRII,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"90,000.00",CLAHRCs,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"58,982.00",Network Research Capability Funding,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-529535-96352,"1,237,702.00",Comprehensive Networks,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"1,100,417.00",Comprehensive Networks,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"52,157.00",Network Research Capability Funding,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"96,382.00",CLAHRCs,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"104,498.00",Biomedical Units,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"113,022.00",Research Capability Funding (STANDARD),BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-529536-96342,"126,170.00",Biomedical Units,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-529537-96356,"45,294.00",Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"165,497.00",Research Capability Funding (STANDARD),LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"83,333.00",Biomedical Units,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"91,604.00",Biomedical Units,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"126,799.00",Biomedical Units,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"68,295.00",Network Research Capability Funding,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-529539-96379,"1,794,953.00",Comprehensive Networks,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-529541-96392,"73,707.00",NIHR Fellowships,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,HEARING LINK,ERS-529578-96421,"58,357.00",2012-13 - IESD - Hearing Link - Project: Rehabilitation for People with Acquired Hearing Loss - AIMS 1757170,BN23 5UZ,VCS,,,Other
Department of Health,Department of Health,13/11/2014,Addition Clearing - SW LIC,DG: IGT,EGTON MEDICAL INFORMATION SYSTEMS LTD,IN84882-1,"9,541,065.89",Capital: EMIS GPSoC - Charges for the period commencing 1/4/2014 to 31/3/2015. Softtware Licence Charges. Migration Charges. National Functionality Deployments. Development Charges,LS19 7BY,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Service charge,DG: IGT,EGTON MEDICAL INFORMATION SYSTEMS LTD,IN84882-1,"219,885.12",Revenue: Microtest GPSoC - Revenue Charges for the period commencing 1/4/2014 to 31/3/2015. System Support Charges. Training Charges. Hosting Service Charges. Utilisation Charges,LS19 7BY,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Service charge,DG: IGT,EGTON MEDICAL INFORMATION SYSTEMS LTD,IN84887-1,"1,676,191.08",Revenue: Microtest GPSoC - Revenue Charges for the period commencing 1/4/2014 to 31/3/2015. System Support Charges. Training Charges. Hosting Service Charges. Utilisation Charges,LS19 7BY,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Service charge,DG: IGT,EGTON MEDICAL INFORMATION SYSTEMS LTD,IN85076-1,"125,000.00",Revenue: Microtest GPSoC - Revenue Charges for the period commencing 1/4/2014 to 31/3/2015. System Support Charges. Training Charges. Hosting Service Charges. Utilisation Charges,LS19 7BY,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Addition Clearing - SW LIC,DG: IGT,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0083132,"14,718.37",Capital: STAFA  LSP NME South Warwickshire FT 2014/15 - Lorenzo Deployment,CV34 5BW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Service charge,DG: IGT,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0083132,"79,625.29",Revenue:  STAFA LSP NME South Warwickshire FT 2014/15 - Lorenzo Deployment,CV34 5BW,PUBLIC,,,Programme
Department of Health,Department of Health,14/11/2014,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),0000013579,"151,925.62",Total Reward Statement,NE1 6SN,PUBLIC,,,Programme
