Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,Core Defra,22/03/2012,Other Current Payments UK,FFG 3,A D A S UK Ltd,RIRP059979," Ł46,800.00 ",Improving and disseminating advice on manure nutrient use and management ,WV6 8TQ,,15765,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 3,Food & Environment Research Agency,F0020875," Ł41,333.75 ",Grant payment to FERA,YO41 1LZ,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 5,Animal Health and Veterinary Laboratories Agency,5000004435," Ł66,095.87 ",Six months funding of Wildlife Licensing  (1st October 2011-31st March 2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (GB),FFG 1,Food & Environment Research Agency,F0020918," Ł769,149.75 ",Equal Pay Claim Reimbursement - 11/12,YO41 1LZ,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Removal Expenses (Staff),FFG 1,Food & Environment Research Agency,F0020883," Ł26,683.00 ",Salary Recharge staff on secondment,YO41 1LZ,,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Food & Environment Research Agency,F0020847," Ł1,294,166.66 ",Structural funding Service Level Agreement Food and Environment Research Agency (SLA- FERA),YO41 1LZ,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000009658," Ł149,972.11 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000007854," Ł155,473.12 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008713," Ł46,207.00 ","Electronic reporting for pigs, October 2011 - March 2012",YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008915," Ł68,289.31 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008712," Ł46,207.00 ","Electronic reporting for pigs, October 2011 - March 2012",YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000007855," Ł64,530.77 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000009659," Ł76,781.58 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008914," Ł199,116.56 ",Six Months' Funding of Disease Resilience (1st Oct-11 to 31st Mar-12),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments E,FFG 2,Drew Associates,19002," Ł32,994.00 ",Quality assessment of Farm Business Survey,SN14 7NA,SME,Exempt,FCAG0001,Expense
DEFRA,Core Defra,23/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495677-38729," Ł744,750.00 ",Funding for AHVLA for Veterinary Surveillance and Laboratory Facilities,KT15 3NB,,Exempt,CAPCHARG,Expense
DEFRA,Core Defra,23/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495676-38728," Ł1,499,833.00 ",Funding for AHVLA for Veterinary Surveillance and Laboratory Facilities,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,5000008921," Ł278,349.09 ",Payment to AHVLA for Veterinary Field Services,YO1 7PX,,,00000000,Expense
DEFRA,Core Defra,20/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,5000009097," Ł173,280.00 ",Payment to AHVLA for IT services,YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Evidence Non R&D,FFG 4,Veterinary Medicines Directorate,FI00017704," Ł96,125.00 ",Payment to AHVLA for Veterinary Advice,KT15 3LS,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,5000008920," Ł67,474.63 ",Payment to AHVLA for Veterinary Field Services,YO1 7PX,,,00000000,Expense
DEFRA,Core Defra,12/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,5000009035," Ł318,372.75 ",Payment to AHVLA for Veterinary Advice,YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Payments to Agencies GB,FFG 4,Animal Health and Veterinary Laboratories Agency,5000008919," Ł521,163.15 ",Payment to AHVLA for Veterinary Field Services,YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 6,Food Standards Agency,1701417," Ł62,244.24 ",Charges for work relating to the supervision of Cleansing and Dis-infection of Livestock vehicles,YO1 2YX,,Exempt,MHS00946,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008632," Ł75,384.00 ","Poultrymeat Marketing - AHVLA expenditure (as agreed under SLA)  for November 2011, December 2011 and January 2012",YO1 7PX,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (GB),FFG 1,Food Standards Agency,1701425," Ł34,393.19 ",Funding for Animal by product as per SLA ( Service Level Agreement),YO1 2YX,,Exempt,ABPO0001,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments E,FFG 1,Rural Payments Agency,331178," Ł51,164.64 ",School Milk Payment - 3rd quarter 2012 top-up,RG1 3YD,,Exempt,LIV00022,Expense
DEFRA,Core Defra,14/03/2012,Evidence Non R&D,FFG 1,University Of Glasgow,130016294," Ł30,000.00 ",Epidemiological modelling on livestock standstill regime,G12 8QQ,,Exempt,LIV00004,Expense
DEFRA,Core Defra,20/03/2012,Payments to Agencies GB,FFG 3,Animal Health and Veterinary Laboratories Agency,5000008918," Ł173,351.44 ",Animal Welfare funding charges,YO1 7PX,,exempt,00000000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments IT Projects,FFG 3,IBM United Kingdom Ltd,5803120352," Ł71,886.00 ",Farming Online Cross Compliance Tool (CCT) and June Survey 2012 Updates (Release 11),GU1 2LD,,FRW10040-00,FFD00003,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments IT Projects,FFG 3,IBM United Kingdom Ltd,5802121111," Ł72,000.00 ",Farming Online Cross Compliance Tool (CCT) and June Survey 2012 Updates (Release 11): Del 4 June Survey 2012 Transition Complete (code deployment in to the Production environment):,GU1 2LD,,FRW10040-00,FFD00003,Expense
DEFRA,Core Defra,14/03/2012,Grant-in Aid Payments,FFG 1,Gangmasters Licensing Authority,GIAKAJMAR2012160212," Ł150,211.50 ",Gangmasters Licensing Authority (GLA) Compliance Grant-in-Aid (March 2012),NG8 9AF,,exempt,GLA00005,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments UK,FFG 1,Soil Association Certification Ltd,173417," Ł31,035.50 ","Organic Farming. Soil Association Certification Ltd (SACL) Final quarter payment. Payment to Organic Control Bodies, from 1 January to 31 March 12",BS1 3NX,SME,Exempt,ORPTCB01,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments UK,FFG 1,Gangmasters Licensing Authority,GIAKAJMAR2012," Ł251,831.50 ",GLA Enforcement Costs (March 2012),NG8 9AF,,exempt,GLA00002,Expense
DEFRA,Core Defra,16/03/2012,Current Subsidies To Public Corporations,FFG 1,Covent Garden Market Authority,140312," Ł2,030,000.00 ",Covent Garden Market Authority (CGMA) cost of capital subsidy- 2011-12,SW8 5PA,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 2,University Of Warwick,ERS-495608-38528," Ł45,365.58 ",Leafy Vegetable Genetic Improvement Network (VeGIN): Pre-breeding research to support sustainable farming of leafy vegetables and salads,CV4 7AL,,Exempt,SFFS0006,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 2,Food & Environment Research Agency,ERS-495621-38668," Ł104,935.00 ","Gathering the economic evidence for the bee health, plant health, varieties and seeds sectors and interventions",YO41 1LZ,,exempt,SFFS0002,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),FFG 2,Warwick H R I,90576272," Ł52,166.69 ",Integrated control of bulb-scale mite in Narcissus,CV4 8UW,SME,,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 2,University Of East Anglia,ERS-495557-38492," Ł25,733.66 ",Demonstration Test Catchments: Catchment scale testing of measures to mitigate diffuse agricultural pollution on the Wensum,NR4 7TJ,,Exempt,SFFS0004,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 2,Food & Environment Research Agency,ERS-495617-38667," Ł49,920.00 ",Future Proofing Plant Health,YO41 1LZ,,Exempt,SFFS0002,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,1.30312E+12," Ł28,205.00 ",Potential for nitrification inhibitors and fertiliser nitrogen application timing strategies to reduce direct and indirect nitrous oxide emissions from UK agriculture,WV6 8TQ,,exempt,SFFS0005,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,1.30312E+12," Ł25,494.33 ",Nitrous Oxide Emissions Factors,WV6 8TQ,,exempt,SFFS0005,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,1.30312E+12," Ł29,102.66 ",Air quality measurements on cracking clay soils,WV6 8TQ,,exempt,SFFS0005,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),FFG 2,Warwick H R I,90569064," Ł62,604.98 ",INTEGRATED CONTROL OF BULB SCALE MITE IN NARCISSUS,CV4 8UW,SME,,00000000,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,The Scottish Agricultural College,10411288," Ł29,681.04 ",Sustainable and effective control of potato blight: matching fungicide inputs to cultivar resistance level,KA6 5HW,,Exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),FFG 2,Lancaster University,8637275," Ł37,957.46 ",Perennial field margins with combined ecological and agronomical benefits for vegetable rotation ,LA1 4YW,,,SFFS0006,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),FFG 2,Cranfield University,1340068," Ł44,690.00 ",REVIEW OF THE FACTORS AFFECTING FRUIT and VEGETABLE DEMAND,MK43 0AL,,exempt,SFFS0003,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments (Evidence R&D),FFG 2,The Scottish Agricultural College,10695562," Ł34,932.00 ","Improving welfare, health and sustainability in dairy cows by expanding the selection objectives to include calving ease, udder health and longevity",EH9 3JG,,,00000000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments (Evidence R&D),FFG 2,Technology Strategy Board,584," Ł2,000,000.00 ",New Approaches to Crop Protection,SN2 1JF,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (Evidence R&D),FFG 2,Technology Strategy Board,569," Ł127,692.40 ",Knowledge Transfer Partnership,SN2 1JF,,Exempt MOU,SFFS0003,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 2,North Wyke Research.,ERS-495591-38636," Ł44,901.08 ",Nitrous Oxide Emissions Factors,AL5 2JQ,SME,Exempt,SFFS0005,Expense
DEFRA,Core Defra,08/03/2012,Evidence Non R&D,FFG 2,University Of Nottingham,7664649," Ł320,850.00 ",Collection of data on the financial and environmental performance of farms,NG7 2RD,,10992,FCAG0001,Expense
DEFRA,Core Defra,02/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,RIRP059387," Ł31,023.01 ",Improving the sustainability of phosphorus use in arable farming ,WV6 8TQ,,Exempt,SFFS0006,Expense
DEFRA,Core Defra,28/03/2012,Evidence Non R&D,FFG 2,Kynetec Ltd,8820," Ł61,641.60 ",Collection and reporting of data on the use of fertilisers on farm. ,RG20 8JE,SME,14262,FCAG0003,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 2,Food & Environment Research Agency,ERS-496113-38688," Ł149,984.00 ",Transnational research for plant pests and pathogens of statutory concern,YO41 1LZ,,Exempt,SFFS0002,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 2,University Of Newcastle Upon Tyne,ERS-495619-38508," Ł32,057.00 ",Reduced tillage and green manures for sustainable organic cropping systems ,NE7 7RU,,Exempt,00000000,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,1.30312E+13," Ł169,521.00 ",Integrated disease management of cereals through development of tolerance in wheat.,WV6 8TQ,,Exempt,SFFS0006,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,Sac Commercial Ltd,1.30312E+12," Ł25,366.00 ","Quantifying, monitoring and minimising wider impacts of Greenhouse Gas mitigation measures",EH9 3JG,SME,exempt,SFFS0005,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,130312," Ł78,094.20 ",Understanding the behaviour of livestock manure multiple pollutants through contrasting cracking ,WV6 8TQ,,,00000000,Expense
DEFRA,Core Defra,06/03/2012,Evidence Non R&D,FFG 2,A H D B,180010380," Ł44,880.00 ","Provision of data for potatoes on supply, use and prices.",CV8 2TL,,RMP6213/15713,FCAG0003,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (Evidence R&D),FFG 2,Food & Environment Research Agency,F0021018," Ł35,905.00 ",Desk study to review environmental risks from research trials and marketing of Genetically Modified (GM) veterinary and human medicines,YO41 1LZ,,exempt,SFFS0001,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),FFG 2,Best Foot Forward Ltd,150312," Ł26,500.00 ",Evidence to support the development of a sustainability roadmap for soft drinks,OX4 1RE,SME,Exempt,SFFS0003,Expense
DEFRA,Core Defra,02/03/2012,Other Current Payments (Evidence R&D),FFG 2,A D A S UK Ltd,RIRP059501," Ł68,448.22 ",Minimising nitrous oxide intensities of arable crop products,WV6 8TQ,,exempt,SFFS0005,Expense
DEFRA,Core Defra,12/03/2012,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649042975050312," Ł270,507.29 ",Government Procurement Card payments across Defra for period March 2012,TS17 6YG,,,00000000,Asset
DEFRA,Core Defra,26/03/2012,Evidence Non R&D,Green Economy and Corporate Services Group,A E A Technology - SPM Lead Contract,6147217," Ł205,000.23 ",Sustainable Consumption and Production - Lead Contract - Energy Using Products,OX11 0QJ,,10548,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,National Measurement Office,E015021," Ł250,000.00 ","Work carried out by the National Measurement Office on enforcing Defra's regulations for 2011/12, covered by a memorandum of understanding.",TW11 0JZ,,Exempt,00000000,Expense
DEFRA,Core Defra,30/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,Waste & Resources Action Programme,1682," Ł153,894.28 ",Field Experiments costs,OX16 0AH,SME,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,National Measurement Office,E015022," Ł200,000.00 ","Work carried out by the National Measurement Office on enforcing Defra's regulations for 2011/12, covered by a memorandum of understanding.",TW11 0JZ,,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),Green Economy and Corporate Services Group,University Of East Anglia,673658," Ł150,000.00 ",Research projects to operationalize ecosystem valuation techniques.,NR4 7TJ,,Exemp,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Capital UK,Green Economy and Corporate Services Group,Central Office Of Information,739533," Ł28,392.00 ",Software for the development and support to United Kingdom Location Programme.,SE1 7DU,,exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Business & Technical/Consultancy Assignments,Green Economy and Corporate Services Group,Pricewaterhouse Coopers,1353754580," Ł66,477.60 ",Consultancy for Implementation of Oracle's Configuration Controls Governor software.,WC2N 6NN,,14875,00000000,Expense
DEFRA,Core Defra,26/03/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,0127030312," Ł79,770.68 ","Electricity bill for period 01.02.12 - 29.02.12 - Central Veterinary Laboratory, Woodham Lane, New Haw, WEYBRIDGE, Surrey, KT15 3NB
",PL3 5XQ,,,B0870000,Expense
DEFRA,Core Defra,08/03/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA125," Ł176,457.41 ",DTZ Funding: property related costs - Rent and Service Charges & Insurance,B3 2ED,,,00000000,Expense
DEFRA,Core Defra,02/03/2012,Estates Professional Fees & Services,Green Economy and Corporate Services Group,D T Z,182952," Ł32,586.33 ",Defra Property Portfolio. DTZ Asset Management Fee,EH3 9QG,,X,DTZ00000,Expense
DEFRA,Core Defra,20/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Rural Payments Agency,331269A," Ł58,610.25 ",Recharge for data centre move out of Northgate House.,RG1 3BU,,Exempt,B642P003,Expense
DEFRA,Core Defra,29/03/2012,Property Lease Costs,Green Economy and Corporate Services Group,D T Z,DEFRA128," Ł103,915.24 ",DTZ Funding: property related costs - Rent and Service Charges and Insurance,B3 2ED,,,00000000,Expense
DEFRA,Core Defra,30/03/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,06928329," Ł31,209.41 ","Gas bill for period 1/1-1/2/12 for Central Veterinary Laboratory, Woodham Lane, New Haw, WEYBRIDGE, Surrey, KT15 3NB",WD17 1JW,,,B0870000,Expense
DEFRA,Core Defra,22/03/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA127," Ł2,992,212.32 ",DTZ Funding: property related costs - Rent and Service Charges and Insurance,B3 2ED,,,00000000,Expense
DEFRA,Core Defra,30/03/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,06928067," Ł98,288.27 ","Gas bill for period 1/12/11-1/1/12 for Veterinary Investigation Centre, Barton Hall, Garstang Road, Garstang, Preston, Lancashire, Pr1 3UP",WD17 1JW,,,B2810000,Expense
DEFRA,Core Defra,30/03/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,06927628," Ł31,392.70 ","Gas bill for period 1/12/11-1/1/12 for Central Veterinary Laboratory, Woodham Lane, New Haw, WEYBRIDGE, Surrey, KT15 3NB",WD17 1JW,,,B0870000,Expense
DEFRA,Core Defra,30/03/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,06928391," Ł28,918.36 ","Gas bill for period 1/1-1/2/12 for Central Veterinary Laboratory, Woodham Lane, New Haw, WEYBRIDGE, Surrey, KT15 3NB",WD17 1JW,,,B0870000,Expense
DEFRA,Core Defra,30/03/2012,Gas,Green Economy and Corporate Services Group,Corona Energy,06927266," Ł72,940.06 ","Gas bill for period 1/11/11-1/12/11 for Veterinary Investigation Centre, Barton Hall, Garstang Road, Garstang, Preston, Lancashire, Pr1 3UP",WD17 1JW,,,B2810000,Expense
DEFRA,Core Defra,26/03/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,0125010312," Ł144,074.57 ","Electricity bill for period 1/2-29/2/12 - Central Science Laboratory, Sand Hutton, YORK, North Yorkshire

",PL3 5XQ,,,B2810000,Expense
DEFRA,Core Defra,15/03/2012,Business Rates,Green Economy and Corporate Services Group,D T Z,DEFRA126," Ł5,195,204.44 ",DTZ Funding: property related costs - Rent and Service Charges and Insurance,B3 2ED,,,00000000,Expense
DEFRA,Core Defra,30/03/2012,Electricity,Green Economy and Corporate Services Group,E D F Energy,01310103122654724," Ł26,547.24 ","Electricity bill for period 1-29/2/12 - Fisheries Laboratory, Pakefield Road, LOWESTOFT, Suffolk, NR33 0HT
",PL3 5XQ,,,B0940000,Expense
DEFRA,Core Defra,28/03/2012,Estates Professional Fees & Services,Green Economy and Corporate Services Group,D T Z,184513," Ł45,885.00 ",Desk Top Review of Fixed Assets as at 31 December 2011 and 31 March 2012,EH3 9QG,,x,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other recharges,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014152," Ł30,003.80 ",To carry out a two stage feasibility into the provision of an internal link between 55 whitehall and 3-8 Whitehall place.,BS34 8YU,,14444,DECCREDE,Asset
DEFRA,Core Defra,16/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015341," Ł302,193.61 ",Newcastle - Vacation of The Quadrant and unit B2 offices and amalgamation of  Animal Health and Veterinary Laboratory offices.,BS34 8YU,,15687,VLABCP10,Asset
DEFRA,Core Defra,14/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015326," Ł88,094.02 ","Upgrade of the existing Central Science Laboratory, Nympsfield. ",BS34 8YU,,15346,FERAREDE,Asset
DEFRA,Core Defra,14/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014507," Ł45,784.44 ","Removal of Asbestos at Veterinary Investigation Centre, Kendal Road, Harlescott, SHREWSBURY, Shropshire, SY1 4HD",BS34 8YU,,15613,VLABCP10,Asset
DEFRA,Core Defra,12/03/2012,Clearing Plant & Machinery,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015340," Ł26,101.04 ","The provision of motorised valves to heating and chilled water at North Gate House, Reading.",BS34 8YU,,15704,B6420000,Asset
DEFRA,Core Defra,06/03/2012,Clearing Construction in Progress (Building Works),Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014508," Ł32,041.66 ",New packing room and eight offices to accommodate staff relocated  from Hetherset House to Norwich-January 2012.,BS34 8YU,,15648,B769DISP,Asset
DEFRA,Core Defra,16/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015342," Ł276,463.67 ",The relocation of Animal Health premises into Veterinary Laboratory site at Bury St Edmonds - February 2012.,BS34 8YU,,15686,VLABCP10,Asset
DEFRA,Core Defra,16/03/2012,Clearing Construction in Progress (Building Works),Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015339," Ł32,041.66 ",New packing room and eight offices to accommodate staff relocated  from Hetherset House to Norwich-February 2012.,BS34 8YU,,15648,B769DISP,Asset
DEFRA,Core Defra,14/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015332," Ł205,000.15 ","Food and Environment Research Agency, York - Modification to existing Animal Health Units Phase 2 - February 2012",BS34 8YU,,15432,FERAREDE,Asset
DEFRA,Core Defra,14/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014503," Ł31,084.58 ","To facilitate forward operating base requirements, provide additional electrical and data contaiment to portacabin and library area at  Veterinary Investigation Centre, Kendal Road, Harlescott, SHREWSBURY- January 12.",BS34 8YU,,15560,VLABCP10,Asset
DEFRA,Core Defra,12/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015334," Ł64,852.01 ",To design and provide walk-in cold rooms for the storage of Tuberculin to replace those currently used at Weybridge - February 2012.,BS34 8YU,,15523,VLABCP10,Asset
DEFRA,Core Defra,12/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015329," Ł182,040.77 ",Refurbishment of Bio Security Design and Works at Weybridge - February 2012,BS34 8YU,,15614,VLABCP10,Asset
DEFRA,Core Defra,08/03/2012,Agency Recharge,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00014501," Ł227,550.96 ",Refurbishment of Bio Security Design and Works at Weybridge - January 2012,BS34 8YU,,15614,VLABCP10,Asset
DEFRA,Core Defra,14/03/2012,Other Current Payments (GB),Green Economy and Corporate Services Group,UNEP-WCMC,0000975," Ł50,000.00 ",Funding to support the Social and Environmental Entrepreneurs Development.,CB3 0DL,SME,Exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,Zoological Society Of London,31083," Ł40,000.00 ",Indonesia  enhancing human-tiger conflict mitigation. ,NW1 4RY,SME,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,Green Economy and Corporate Services Group,Botanic Gardens Conversation Inter,ISDFTSA22012," Ł41,568.83 ",Botanic Garden Training in Southern Africa,TW9 3BW,SME,Exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Payments to Agencies UK,Green Economy and Corporate Services Group,Joint Nature Conservation Committee,SIJ644," Ł34,093.56 ",Reimbursement of salary costs for secondee for quarters 3 and 4 of 2011/12,PE1 1JY,,exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Publications - Storage & Distribution (C),Green Economy and Corporate Services Group,Iron Mountain (UK) Ltd,0318063," Ł93,600.00 ",Defra record management charges.,EH54 7DF,SME,10120,00000000,Expense
DEFRA,Core Defra,30/03/2012,Grant-in Aid Payments,Green Economy and Corporate Services Group,Royal Botanic Gardens,KEWGIA011213," Ł3,000,000.00 ","Grant in Aid  to Kew Gardens, Capital - April 2012",TW9 3AB,,exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Grant-in Aid Payments,Green Economy and Corporate Services Group,Royal Botanic Gardens,KEWGIA131112," Ł325,500.00 ",Grant -in-Aid  to Kew Gardens - March 2012,TW9 3AB,,exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Estates Reactive Maintenance,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015240," Ł42,503.69 ",Facilities Management charges,BS34 8YU,,14272,B0820000,Expense
DEFRA,Core Defra,08/03/2012,Estates IFM Pass- Through Maintenance,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015383," Ł68,247.10 ",Facilities service charges,BS34 8YU,,15931,00000000,Expense
DEFRA,Core Defra,14/03/2012,Estates Reactive Maintenance,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015241," Ł147,405.00 ",Facilities Management charges,BS34 8YU,,14681,B0820000,Asset
DEFRA,Core Defra,14/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015242," Ł91,931.84 ",Facilities Management charges,BS34 8YU,,14903,00000000,Expense
DEFRA,Core Defra,14/03/2012,FM Projects Non Capital Works,Green Economy and Corporate Services Group,Interserve (Facilities Mngmnt) Ltd,FI00015239," Ł63,689.54 ",Facilities Management charges,BS34 8YU,,13240,00000000,Asset
