Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,EA,01/03/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1047331," £45,132.61 ",Lower Dove Strategy - Environmental Assessment and Detail Design; Consultation with external interested parties and expenses.,SN4 0QD,,30071913,IMMI001015,Project
DEFRA,EA,08/03/2012,Professional Services Technical Services,E and B Land and Water,University Of Exeter,1053470," £45,000.00 ",Genetic Analysis of salmon tissue samples.,EX4 4QJ,,,EBPLW11011,Project
DEFRA,EA,29/03/2012,Environmental Services ,SE SSD - AEM East,Sussex Inshore Fisheries & Conservation Authority,1059272," £45,000.00 ",Sussex Coastal Water Body Habitat Assessment Partnership.,BN43 5PD,,,RESE000102,Project
DEFRA,EA,20/03/2012,Environmental Services ,SE SSD - AEM East,South East Water Ltd,1056255," £45,000.00 ",Fisheries and Biodiversity Solent and South East Downs,ME6 5AH,,,RESE000102,Project
DEFRA,EA,20/03/2012,Construction,SE Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1056382," £44,887.36 ",Sheet Steel Piles,B91 3AL,,30331417,IMSE100097,Project
DEFRA,EA,27/03/2012,Professional Services Other,E and B Regulated Industry,University Of Hertfordshire,1051388," £44,774.00 ",Estimates Comprehensive model,AL10 9AB,,,EBPRI11005,Project
DEFRA,EA,27/03/2012,Construction,NW Capital WiP | ,Askam Construction Ltd,1051085," £44,728.48 ",Bidston control station civil improvement works - to commence October 2011,LA2 0HY,,30238842,RENW001842,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,MI Capital WiP | ,Fairfield Control Systems Ltd,1053523," £44,616.00 ",Beckingham gate automation,NG22 9LP,,30312231,IMMI001315,Project
DEFRA,EA,20/03/2012,Professional Services Consultancy,National Permitting Service,Wardell Armstrong LLP,1054847," £44,560.48 ",Support to the national permitting service,ST1 5BD,,30149984,,Administration
DEFRA,EA,29/03/2012,Professional Services Other,SW Devon & Cornwall-Ops Delivery | ,Cornwall Council,1051981," £44,549.52 ",Contract Labour staff to enable completion of Operational Delivery grasscutting maintenance programme in Cornwall ,TR1 3AY,,,,Administration
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057168," £44,447.28 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM006,Administration
DEFRA,EA,15/03/2012,Professional Services Other,NW Ambition Project Manager,Millar Landscapes,1056501," £44,400.00 ",De silting works for River Irk,SK3 8SG,,30140395,RENW001934,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,AN Northern-Ops Delivery,Jacobs LES Ltd,1056685," £44,400.00 ",Construction of Stop Logs/Damboards ,RG41 5TU,,30231597,REAN001659,Project
DEFRA,EA,20/03/2012,Construction,WA Capital WiP | ,Team Van Oord,1061211," £44,333.36 ",Afon Gele Flood alleviation scheme  Assessment No 7,RG14 5QS,,40015275,IMWA000537,Project
DEFRA,EA,01/03/2012,Vehicles,HO Capital WiP,CNH UK Ltd,1051005," £44,271.60 ","Woodchipper Specification Type D, Redwood Jensen A430T 8"".",SS14 3XX,,30319332,HOFOFRM006,Project
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP,CNH UK Ltd,1051009," £44,271.60 ","Woodchipper Specification Type D, Redwood Jensen A430T 8"".",SS14 3XX,,30319332,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,CNH UK Ltd,1054154," £44,271.60 ",Woodchipper specification type D Redwood Jenson A43OT 8,SS14 3XX,,30319332,HOFOFRM005,Project
DEFRA,EA,22/03/2012,Professional Services Learning & Development,Incident Management Manager,RAB Consultants Ltd,1055582," £44,022.67 ",Incident Management Training and Exercise project,WS13 6QG,,30200828,FCPIM00039B00,Project
DEFRA,EA,27/03/2012,Construction,National Accomodation Change Fund,SPIE Matthew Hall,1058234," £43,950.62 ",Office refurbishment part of Appleton House relocation project,DL1 4WB,,30270238,HORES00023,Project
DEFRA,EA,27/03/2012,Vehicles,Fleet Operations,Hitachi Capital Commercial Vehicle Services,1054883," £43,642.96 ",Supply of contract hire commercial vehicles 17/11/11 to 31/03/12,BA14 8QU,,30318149,,Administration
DEFRA,EA,13/03/2012,Construction,NW North-Ops Delivery,Barhale Construction Plc,1056891," £43,591.42 ",Altmouth pumping station refurbishment,WS1 4NN,,30238849,RENW001954,Project
DEFRA,EA,08/03/2012,Construction,SE Capital WiP,ECS Engineering Services Ltd,1053581," £43,465.20 ",Replacing lock walkways under the River Medway project ,NG16 6LE,,,IMSE100059,Project
DEFRA,EA,20/03/2012,Professional Services Technical Services,Investment and Funding Manager,Halcrow Group Ltd,1052174," £43,378.58 ",System Asset Management Plans - update to National flood risk assessment baseline scenarios 2010/2011,WR5 2JG,,30219914,FCPIF00086B00,Project
DEFRA,EA,27/03/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1047326," £43,251.47 ",Lower Dove Strategy - Environmental Assessment and Detail Design; Consultation with external interested parties and expenses.,SN4 0QD,,30071913,IMMI001015,Project
DEFRA,EA,27/03/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1059668," £43,207.37 ",Supply of Engineering and Environmental Consultancy Services Southern Waterways Package,SN4 0QD,,30071913,IMSO001056,Project
DEFRA,EA,20/03/2012,Construction,AN Northern - Flood Risk,GBM,1060014," £43,200.00 ",Maintenance work to left bank of Louth Canel,LN11 0YB,,30254554,REAN001459,Project
DEFRA,EA,22/03/2012,Environmental Services ,E and B Climate Change and Communities,Climate Partnership UK CIC,1049813," £43,200.00 ",Collaborative agreement with Climate Partnership UK ,GU1 1YA,,,EBPCC11003,Project
DEFRA,EA,22/03/2012,Professional Services Technical Services,NE Capital WiP,Amco Engineering,1049974," £43,200.00 ",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire and North East Region,S75 1HT,,30244069,IMNE000200,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,SE Capital WiP,Port Of London Authority,1057910," £43,064.90 ",Partial reimbursement of Port of London Authority costs (under section 49 of the Thames Barrier and Flood Protection Act 1972) for Thames Barrier Navigation Centre microwave link replacement.,DA12 2BG,,,IMTH000608,Administration
DEFRA,EA,27/03/2012,Vehicles,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1047441," £42,876.14 ",Supply of Lease Cars - Service Inspection Maintenance and Repair 2011/2012,RG14 2NU,,30000281,,Administration
DEFRA,EA,27/03/2012,Professional Services Learning & Development,HR Strategy,Mayo Learning International Ltd,1053546," £42,849.60 ",Coaching for Performance workshops,AL3 4AS,,,HOL&D00005,Administration
DEFRA,EA,27/03/2012,Facilities,FM Operating Unit - Northern,Rotherham Metropolitan Borough Council,1057119," £42,823.00 ",Rates Templeborough 2012/13,S65 1EU,,,,Administration
DEFRA,EA,15/03/2012,Professional Services Learning & Development,HR Strategy,Mayo Learning International Ltd,1059898," £42,656.24 ",Coaching for Performance workshops,AL3 4AS,,,HOL&D00005,Administration
DEFRA,EA,29/03/2012,Environmental Services ,SE Kent & South London - AEM North | ,Kent County Council,1050043," £42,600.00 ",Habitat improvements and in channel works in Ashford Green Corridor - 2011/12; In river and habitat improvements at Buxford Meadow - 2011/12; Mill pond restoration and river enhancements - Littlebourne Nature Reserve - 2011/12; Improvement of Biodiversity and hydromorphology upstream of Canterbury - KSCP 2011/12; Development work to target river biodiversity work from Lenham to Great Chart where the river is poorest according to Water Framework Directive - 2011/12.,ME14 1XQ,,,RESE000089,Project
DEFRA,EA,13/03/2012,Vehicles,HO Capital WiP,AEBI UK Ltd,1053778," £42,480.00 ",1 remote controlled roboflail,DN22 7HQ,,30261702,HOFOFRM006,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,AEBI UK Ltd,1053781," £42,480.00 ",1 remote controlled roboflail,DN22 7HQ,,30261702,HOFOFRM006,Project
DEFRA,EA,27/03/2012,Construction,NW Ambition Project Manager,Volkerstevin Ltd,1049441," £42,460.64 ",Brookside Culvert project,EN11 9BX,,30142737,RENW001929,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,AN Strategic Env Planning Mgr,Atkins Ltd,1055373," £42,386.28 ",In River needs Straegy Phase 2 2011/12,KT18 5BW,,30275011,REANWR7116,Project
DEFRA,EA,29/03/2012,Construction,FM Operating Unit - Central and South West,Aquajet GB Ltd,1058455," £42,297.98 ",Connectivity Surveys,IP30 9QS,,30319001,HOFAC00004,Project
DEFRA,EA,22/03/2012,Construction,SE Capital WiP,JT Mackley & Co Ltd,1051629," £42,236.63 ",Cousin Lane Stairs  Refurbishment,BN5 9XQ,,30134439,IMSE500009,Project
DEFRA,EA,13/03/2012,Construction,WA Capital WiP,Ove Arup & Partners Ltd,1060492," £42,170.83 ",Supply of Engineering and Environmental Consultancy Services - Trywern. Detailed Design of new hatchery and associated structures,W1T 4BQ,,40007998,IMWA001122,Project
DEFRA,EA,15/03/2012,Construction,AN Northern - Flood Risk,BAM Nuttall Ltd,1049861," £42,097.37 ",Operation delivery - general maintenance works Horncastle Desilting.,GU15 3XW,,30184779,REAN001664,Project
DEFRA,EA,15/03/2012,Facilities,WA Regional Facilities,SRJ & JG Partnership,1049468," £42,000.00 ",Rental of 75 Car Park Spaces at Rivers house from 01.12.11  31.11.12,NP18 2JS,,,REWA000981,Administration
DEFRA,EA,22/03/2012,Professional Services Technical Services,NE Yorkshire Area AEM North Yorks,Marine Science Scotland,1047451," £42,000.00 ",Genetic investigations of coastal net fisheries,PH16 5LB,,,RENE770014,Project
DEFRA,EA,08/03/2012,Construction,MI Capital WiP | ,Haskoning UK Ltd,1050615," £42,000.00 ",Supply of Engineering and Environmental Consultancy Services Installation of level gauge boards and a Topographic Survey. | Mids Fish Pass 11-12,PE3 8DW,,30071934,IMMI001259,Project
DEFRA,EA,06/03/2012,Construction,SW Capital WiP | ,Haskoning UK Ltd,1050647," £42,000.00 ",Somerset Eel Passage Programme,PE3 8DW,,30071934,IMSW001927,Project
DEFRA,EA,15/03/2012,Construction,NE Capital WiP,Esh Construction Ltd,1056956," £42,000.00 ",Small works  Reay Crescent,DH6 5PF,,30204740,IMNE640075,Project
DEFRA,EA,29/03/2012,Professional Services Technical Services,AN Northern - Flood Risk,BTS Group Ltd,1047616," £42,000.00 ",Bushing Work - Labourer,IP6 8NZ,,30291263,REAN001648,Project
DEFRA,EA,15/03/2012,Fuels Lubricants & Gases,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1049739," £41,828.68 ",Monthly fuel bill for Wales Jan 2012,SN5 6PS,,40002026,,Administration
DEFRA,EA,20/03/2012,Construction,SE Capital WiP | ,JT Mackley & Co Ltd,1050006," £41,824.20 ",Barton point shingle recycling,BN5 9XQ,,30203237,IMSE100096,Project
DEFRA,EA,15/03/2012,Construction,HO NCPMS Manager,Turner & Townsend Project Management,1053615," £41,651.83 ",Project Capital Cost Tool project.  General Professional Advice. National Cost Management Framework,LS18 4CH,,30314194,HOOP000172,Project
DEFRA,EA,06/03/2012,Construction,NE Capital WiP,Esh Construction Ltd,1059615," £41,643.65 ",Works at Myton - North East Region- Minor Works Framework ,DH6 5PF,,30204740,IMNE790327,Project
DEFRA,EA,01/03/2012,Facilities,FM Operating Unit - Northern | ,Eddisons,1045739," £41,625.00 ",Rent Templeborough office Bradmarsh Business Park Rotherham annual rent and insurance 2011/12 ,WC2H 0AU,,,,Administration
DEFRA,EA,20/03/2012,Operational Goods & Services,WA Capital WiP | ,MK Services Ltd,1048826," £41,534.40 ",Quarry Bank Mill Fish Pass,LU7 4TZ,,,IMWA001161,Project
DEFRA,EA,13/03/2012,ICT,Nat Trading and Reg Services,Department Of Energy & Climate Change,1055597," £41,490.00 ",Department of Energy and Climate Change (DECC) fee for the Greenhouse Gas Registry for Emmissions Trading Arrangements (GRETA) Registry ,SW1A 2HH,,,,Administration
DEFRA,EA,01/03/2012,Construction,AN Northern-AEM - Northampton/Kettering,Jacobs Engineering UK Ltd,1060404," £41,311.00 ",Project Services Contract: Welland Pilot Catchment Fish Pass ,G2 7HX,,30072261,REAN001603,Project
DEFRA,EA,01/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057190," £41,310.10 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,27/03/2012,Professional Services Technical Services,MI Capital WiP,Integrated Water Services Ltd,1053798," £41,042.76 ",Keadby Pumping Station ,WS2 7PD,,30312235,IMMI001278,Project
DEFRA,EA,13/03/2012,Facilities,FM Operating Unit - Northern,Trafford Metropolitan Borough Council,1057447," £40,991.00 ",Rates Carrington Road 2012/13,M33 7ZF,,,,Administration
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057089," £40,914.24 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057096," £40,914.24 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOEP0005,Project
DEFRA,EA,29/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057113," £40,914.24 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057132," £40,914.24 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057144," £40,914.24 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,13/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057220," £40,876.92 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057225," £40,876.92 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,08/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057229," £40,876.92 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,06/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057234," £40,876.92 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057239," £40,833.42 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,20/03/2012,Construction,SW Wessex North- Flood Risk,Dawnus Construction Ltd,1056889," £40,800.00 ",Carry out works at Ham Village,SA7 0AP,,30192017,IMSW001224,Project
DEFRA,EA,29/03/2012,Construction,NE Capital WiP,Byzak Ltd,1056394," £40,777.48 ",Minor Works  Tyne Green Road,M41 7TG,,30204802,IMNE640074,Project
DEFRA,EA,15/03/2012,Operational Goods & Services,WA Regional Flood Programme Manager,Keyhole Security,1057655," £40,320.00 ","12 EA Cameras with dashboard, 12 standard bollards, 12 hot swap batteries, and set of T Clamps to enable remote viewing of debris screens in culverts.",ME14 5SF,,40029666,,Administration
DEFRA,EA,15/03/2012,Professional Services Technical Services,AN Capital WiP,Dabbrook Services Ltd,1052364," £40,262.40 ",Cattawade Barrage Refurbishment Southern Crane Base.,NR31 0LT,,30231593,IMAN001733,Project
DEFRA,EA,27/03/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1053925," £40,234.47 ",Helpston groundwater remediation project,BS32 4DF,,30177470,REAN001586,Project
DEFRA,EA,29/03/2012,Professional Services Other,SE Capital WiP,Tilhill Forestry Ltd,1033120," £40,114.48 ",Tilhill Forestry Limited works under the Jubilee River landscape management plan,FK7 9NS,,,IMTH001334,Project
DEFRA,EA,22/03/2012,Facilities,FM Operating Unit - Central and South East,Reading Borough Council,1057255," £40,075.00 ",Rates Fobney Mead 2012/13,RG1 7TD,,,,Administration
DEFRA,EA,20/03/2012,Environmental Services ,SE SSD - AEM East,Wild Trout Trust,1056683," £40,000.00 ",River Sea Trout Conservation office (South Coast Sea Trout Action Plan).,PO8 0WZ,,,RESE000102,Project
DEFRA,EA,27/03/2012,Environmental Services ,MI Planning and Performance,Severn Rivers Trust,1052856," £40,000.00 ",Contribution towards Environment Agency water framework directive improvements project,OX7 5TL,,,REMI001560,Project
DEFRA,EA,06/03/2012,Environmental Services ,NE Yorkshire Area Manager,Peak District National Park Authority,1053604," £40,000.00 ",North east grant contribution to Moors for the Future partnership core funding,DE45 1AE,,,RENE970005,Project
DEFRA,EA,22/03/2012,Environmental Services ,NW Ambition Project Manager,Eden Rivers Trust,1059023," £40,000.00 ",Petteril evidence and measures project  26.06.11 to 31.3.12,CA11 OAH,,,RENW001938,Project
DEFRA,EA,06/03/2012,Environmental Services ,SE Kent & South London - AEM South,East Sussex County Council,1056329," £40,000.00 ",Contribution to River and Wetland Restoration Projects,TN22 1WT,,,RESE000186,Project
DEFRA,EA,30/03/2012,Professional Services Other,MI Regional Flood Programme Manager,Borough Of Telford & Wrekin,1059900," £40,000.00 ",Maintenance for drainage repairs at Newport Strine Channel,TF3 4LP,,,REMI001631,Project
DEFRA,EA,28/03/2012,Environmental Services ,NE Capital WiP,Barnsley Metropolitan Borough Council,1056389," £40,000.00 ","Flood Risk Remedial Works  Phase for culvert reinstatement works in Low Valley, Barnsley.",S70 9AU,,,IMNE000119,Project
DEFRA,EA,29/03/2012,Construction,AN Capital WiP | ,Halcrow Group Ltd,1059206," £39,992.58 ",Ipswich Flood Defence Management System EDF Energy 132 kva Cable Diversion,SN4 0QD,,30071913,IMAN001827,Project
DEFRA,EA,20/03/2012,Construction,NE Yorkshire Area South and West Yorks FRM | ,Halcrow Group Ltd,1059441," £39,900.00 ",Yorkshire (South and West) Reservoirs Topographic Surveys,SN4 0QD,,30071913,IMNE000755,Project
DEFRA,EA,20/03/2012,ICT,CI SD Management MRA,CEFAS,1054505," £39,900.00 ",Hosting and support of Live Fish Movements Database for a 12 month extension,NR33 0HT,,,,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057127," £39,896.72 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,20/03/2012,Facilities,FM Operating Unit - Central and South West,Taunton Deane Borough Council,1057062," £39,846.00 ",Rates Crown industrial Estate 2012/13,TA1 2BB,,,,Administration
DEFRA,EA,20/03/2012,Facilities,National Estates Manager | ,Shropshire Council,1057355," £39,846.00 ",Rates Hafren House 2012/13,SY2 6ND,,,,Administration
DEFRA,EA,15/03/2012,Construction,Head of Corporate Assets | ,EDF Energy Customers Plc,1053055," £39,763.20 ",Installation of Solar Photovoltaic (PV) at Riversmeet,SW1E 5JL,,,HOFAC000011,Project
DEFRA,EA,27/03/2012,Vehicles,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1050701," £39,642.46 ",Supply of Lease Cars - Service Inspection Maintenance and Repair 2011/2012,RG14 2NU,,30000281,,Administration
DEFRA,EA,08/03/2012,Construction,WA Capital WiP | ,Floodgate Ltd,1052030," £39,360.00 ",Individual Property Flood Resistance Measures Cardigan Scheme.,SA31 3AL,,40028594,IMWA001057,Project
DEFRA,EA,08/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1058548," £39,256.43 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1058557," £39,256.43 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOEP0005,Administration
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1058636," £39,256.43 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1058643," £39,256.43 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1058648," £39,255.93 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1056785," £39,105.63 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,20/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1058613," £39,105.63 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,22/03/2012,Professional Services Technical Services,SE Capital WiP,Port Of London Authority,1057902," £39,081.24 ",Partial reimbursement of Port of London Authority costs (under section 49 of the Thames Barrier and Flood Protection Act 1972) for Charlton Radar Transceivers replacement,DA12 2BG,,,IMTH000608,Administration
DEFRA,EA,08/03/2012,Professional Services Technical Services,AN Northern - Flood Risk,ECS Engineering Services Ltd,1053357," £39,078.00 ",Refurbishment pointing doors at Woodhall Spa,NG16 6LE,,30231661,REAN001558,Project
DEFRA,EA,06/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1056783," £38,956.35 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,20/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057079," £38,956.35 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,22/03/2012,Professional Services Technical Services,AN Strategic Env Planning Mgr | ,AMEC Environment & Infrastructure UK Ltd,1046317," £38,827.20 ",Groundwater Source Protection Zones:  Review and Support to Diffuse Pollution Work  11-12. ,NE3 3PX,,30274977,REANWR7116,Project
DEFRA,EA,22/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1056744," £38,822.38 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1056748," £38,822.38 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1056750," £38,822.38 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,01/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057121," £38,722.52 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOEP0005,Administration
DEFRA,EA,22/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057185," £38,722.52 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFI0005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057195," £38,541.37 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,15/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057201," £38,439.27 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFI0005,Administration
DEFRA,EA,22/03/2012,Professional Services Other,NW South - Flood Risk,Aquajet GB Ltd,1044231," £38,122.07 ",Culvert clearance,IP30 9QS,,30319001,RENW001943,Project
DEFRA,EA,30/03/2012,Professional Services Technical Services,AN Eastern-Ops Del (Norfolk & Suffolk),Jacobs LES Ltd,1052869," £38,037.60 ",Happisburgh to Winterton Floodgate replacement Scheme,RG41 5TU,,30231597,REAN001533,Project
DEFRA,EA,06/03/2012,Facilities,FM Operating Unit - Northern,Leeds City Council,1057076," £38,014.00 ",Rates Stockdale House 2012/13,LS2 8JR,,,,Administration
DEFRA,EA,01/03/2012,Construction,NW Capital WiP,Ovivo UK Ltd,1049924," £37,893.60 ",Crossens Pumping Station Refurbishment Project / Automatic Trashrake Refurbishment. ,CO4 9QX,,,IMNW000409,Project
DEFRA,EA,13/03/2012,Professional Services Technical Services,National Accomodation Change Fund,Serck Controls Ltd,1049528," £37,869.00 ",Telemetry system maintenance - ad hoc support,CV3 4FH,,30001269,HORES00023,Administration
DEFRA,EA,15/03/2012,Environmental Services ,MI Central - Flood Risk,Birmingham City Council,1054291," £37,800.00 ",Contribution to integrated modelling in Digbeth until 31.03.12.,B1 1BB,,,REMI001620,Project
DEFRA,EA,22/03/2012,Operational Goods & Services,WA South West-AEM - East,Casella CEL,1047372," £37,785.60 ","Benzene Toluene Xylene, Consumables, Delivery and Installation",MK42 7JY,,40026722,REWA100034,Administration
DEFRA,EA,15/03/2012,Operational Goods & Services,Operations Planning Performance & Comms,Casella CEL,1049675," £37,785.60 ","BTX Analyser, Consumable Costs , Delivery and Installation ",MK42 7JY,,,HOOP000088,Administration
DEFRA,EA,30/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1056736," £37,666.86 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Administration
DEFRA,EA,08/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1056739," £37,666.86 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,29/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057252," £37,666.86 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM005,Project
DEFRA,EA,25/03/2012,Vehicles,HO Capital WiP | ,Roger Young Land Rover,1057150," £37,616.46 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM006,Project
DEFRA,EA,26/03/2012,Vehicles,HO Capital WiP,Roger Young Land Rover,1057156," £37,616.46 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,PL12 6LF,,30326830,HOFOFRM006,Project
DEFRA,EA,15/03/2012,Professional Services Consultancy,National Facilities Manager,Jones Lang LaSalle,1047797," £37,584.00 ",For the provision of 2011 Display Energy Certificates,DN31 1ED,,,,Administration
DEFRA,EA,22/03/2012,Construction,Head of Corporate Assets,Inviron Ltd,1057639," £37,574.40 ",Engineer to attend to supply and install new energy efficient controls at Brampton Office.,B37 7YN,,30161931,HOFAC000011,Project
DEFRA,EA,22/03/2012,Professional Services Other,National Estates Manager | ,Askam Construction Ltd,1055841," £37,563.06 ","Works on sycamore Road, Banks Road and 2 Bungalow. ",LA2 0HY,,30238842,,Project
DEFRA,EA,15/03/2012,Facilities,FM Operating Unit - Central and South East,Kettering Borough Council,1057149," £37,514.74 ",Rates Nene House 2012/13,NN16 8PP,,,,Administration
DEFRA,EA,27/03/2012,Professional Services Technical Services,AN Capital WiP,CW Engineering Ltd,1048877," £37,406.52 ",Refurbishment works on the guillotine gates at Bedford Lock,PE30 4NG,,30231658,IMAN001760,Project
