Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,DONCASTER PCT,PUBLIC,DN4 5DJ,HAFS-12624,1177000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,DUDLEY PCT,PUBLIC,DY2 8PP,HAFS-12625,2186000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST LANCASHIRE PCT,PUBLIC,BB9 5SZ,HAFS-12627,117000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,HAFS-12628,8000000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST OF ENGLAND SHA,PUBLIC,CB1 5XB,HAFS-12629,10711000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,ENFIELD PCT,PUBLIC,EN1 1NJ,HAFS-12630,10294000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,GATESHEAD PCT,PUBLIC,NE11 0NB,HAFS-12631,66000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,GREENWICH TEACHING PCT,PUBLIC,SE10 8EX,HAFS-12632,1065000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HALTON & ST HELENS PCT,PUBLIC,WA10 2AP,HAFS-12633,976000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAMMERSMITH AND FULHAM PCT,PUBLIC,WF3 1WE,HAFS-12634,1335000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAMPSHIRE PCT,PUBLIC,RG24 9NB,HAFS-12635,1229000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARINGEY TEACHING PCT,PUBLIC,N15 3TH,HAFS-12636,5161000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAVERING PCT COMMISSIONING,PUBLIC,RM12 6RS,HAFS-12637,6579000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEART OF BIRMINGHAM TEACHING PCT,PUBLIC,B7 4WH,HAFS-12638,1147000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEREFORDSHIRE PCT,PUBLIC,HR2 9RP,HAFS-12639,1334000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HERTFORDSHIRE PCT,PUBLIC,AL8 6JL,HAFS-12640,15261000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEYWOOD MIDDLETON & ROCHDALE PCT,PUBLIC,M24 1AY,HAFS-12641,538000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HOUNSLOW PCT,PUBLIC,UB2 4SA,HAFS-12642,384000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,HULL PCT,PUBLIC,HU1 3HA,HAFS-12643,1084000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLE OF WIGHT NHS PCT,PUBLIC,PO30 5TG,HAFS-12644,775000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLINGTON PCT,PUBLIC,NW1 2LT,HAFS-12645,7395000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,KENSINGTON AND CHELSEA PCT,PUBLIC,W10 6DZ,HAFS-12646,7556000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,KINGSTON PCT,PUBLIC,KT5 9AL,HAFS-12647,10817000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,KIRKLEES PCT,PUBLIC,WF3 1WE,HAFS-12648,1393000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,KNOWSLEY PCT,PUBLIC,L33 7XW,HAFS-12649,959000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LAMBETH PCT,PUBLIC,WF3 1WE,HAFS-12650,7748000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LEEDS PCT,PUBLIC,WF3 1WE,HAFS-12651,1370000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LEWISHAM PCT,PUBLIC,SE12 8RN,HAFS-12652,1466000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LINCOLNSHIRE PCT,PUBLIC,LN4 2HN,HAFS-12653,15515000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LIVERPOOL PCT,PUBLIC,L13 1HN,HAFS-12654,1274000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,LUTON TEACHING PCT,PUBLIC,LU1 2PJ,HAFS-12655,942000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,MANCHESTER PCT,PUBLIC,M23 9LH,HAFS-12656,4383000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,MEDWAY TEACHING PCT,PUBLIC,ME19 4AX,HAFS-12657,894000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,MID ESSEX PCT,PUBLIC,CM8 2TL,HAFS-12658,317000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,MIDDLESBOROUGH PCT,PUBLIC,TS2 1RH,HAFS-12659,804000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,MILTON KEYNES PCT,PUBLIC,MK6 5NG,HAFS-12660,2612000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL PATIENT SAFETY AGENCY (NPSA),PUBLIC,W1T 5HD,HAFS-12661,2239000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NEWCASTLE PCT,PUBLIC,NE27 0QJ,HAFS-12662,913000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NEWHAM PCT,PUBLIC,E1 1RD,HAFS-12663,447000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-12664,6731000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST ESSEX PCT,PUBLIC,CO15 4AB,HAFS-12665,2095000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LANCASHIRE PCT,PUBLIC,PR4 3AL,HAFS-12666,365000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LINCOLNSHIRE PCT,PUBLIC,DN20 8GS,HAFS-12667,5439000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH SOMERSET PCT,PUBLIC,BS2 8EE,HAFS-12668,1163000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH STAFFORDSHIRE PCT,PUBLIC,ST4 4LX,HAFS-12669,257000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH TYNESIDE PCT,PUBLIC,NE27 0QJ,HAFS-12670,587000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH WEST SHA,PUBLIC,M1 3BN,HAFS-12671,2462000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH YORKSHIRE & YORK PCT,PUBLIC,YO17 6QR,HAFS-12672,8292000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,NOTTINGHAMSHIRE COUNTY TEACHING PCT,PUBLIC,NG5 7EU,HAFS-12673,20375000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,OLDHAM PCT,PUBLIC,OL9 6EE,HAFS-12674,2904000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,OXFORDSHIRE PCT,PUBLIC,OX4 4XN,HAFS-12675,1338000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,PETERBOROUGH PCT,PUBLIC,PE1 1FA,HAFS-12676,494000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,PLYMOUTH TEACHING PCT,PUBLIC,PL6 5XZ,HAFS-12677,1648000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDBRIDGE PCT,PUBLIC,WF3 1WE,HAFS-12678,1285000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDCAR AND CLEVELAND PCT,PUBLIC,TS14 7AA,HAFS-12679,906000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,RICHMOND AND TWICKENHAM PCT,PUBLIC,KT5 9AL,HAFS-12680,3111000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,ROTHERHAM PCT,PUBLIC,S66 1YY,HAFS-12681,4886000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SALFORD PCT,PUBLIC,M6 5FW,HAFS-12682,1416000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SANDWELL PCT,PUBLIC,B70 9LD,HAFS-12683,5579000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SEFTON PCT,PUBLIC,L13 1HN,HAFS-12684,1357000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SHEFFIELD PCT,PUBLIC,S10 3TG,HAFS-12685,1267000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SHROPSHIRE COUNTY PCT,PUBLIC,SY3 8XL,HAFS-12686,1800000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOLIHULL PCT,PUBLIC,B91 3EF,HAFS-12687,1384000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOMERSET PCT,PUBLIC,WF3 1WE,HAFS-12688,6278000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH BIRMINGHAM PCT,PUBLIC,B7 4WS,HAFS-12689,2544000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST ESSEX PCT,PUBLIC,SS2 6HE,HAFS-12690,11960000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH GLOUCESTERSHIRE PCT,PUBLIC,BS1 2NP,HAFS-12691,1984000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH STAFFORDSHIRE PCT,PUBLIC,WS15 1UL,HAFS-12692,2118000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH TYNESIDE PCT,PUBLIC,NE33 3DP,HAFS-12693,1225000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST ESSEX PCT,PUBLIC,SS14 3HG,HAFS-12694,15322000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST SHA,PUBLIC,WF3 1WE,HAFS-12695,2579000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHAMPTON CITY PCT,PUBLIC,SO30 3JB,HAFS-12696,600000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHWARK PCT,PUBLIC,SE1 7NT,HAFS-12697,1718000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOCKPORT PCT,PUBLIC,SK7 5BY,HAFS-12698,9491000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS17 6SF,HAFS-12699,680000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOKE ON TRENT PCT,PUBLIC,ST4 4LX,HAFS-12700,865000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUFFOLK PCT,PUBLIC,IP3 8LS,HAFS-12701,1260000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUNDERLAND TEACHING PCT,PUBLIC,NE37 1PR,HAFS-12702,1648000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SURREY PCT,PUBLIC,KT16 0QA,HAFS-12703,867000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUTTON AND MERTON PCT,PUBLIC,WF3 1WE,HAFS-12704,6887000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,SWINDON PCT,PUBLIC,SN10 5EQ,HAFS-12705,119000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,TAMESIDE AND GLOSSOP PCT,PUBLIC,M34 2GP,HAFS-12706,2869000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,TELFORD & WREKIN PCT,PUBLIC,SY3 8XL,HAFS-12707,1121000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,TORBAY CARE TRUST,PUBLIC,TQ9 6JE,HAFS-12708,2919000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,TOWER HAMLETS PCT,PUBLIC,E1 1RD,HAFS-12709,8853000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WAKEFIELD DISTRICT PCT,PUBLIC,WF3 1WE,HAFS-12710,2016000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WALTHAM FOREST PCT,PUBLIC,WF3 1WE,HAFS-12711,1498000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WANDSWORTH TEACHING PCT,PUBLIC,WF3 1WE,HAFS-12712,25837000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WARRINGTON PCT,PUBLIC,WF3 1WE,HAFS-12713,2489000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WARWICKSHIRE PCT,PUBLIC,CV34 4DE,HAFS-12714,989000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WEST ESSEX PCT,PUBLIC,CM16 6TN,HAFS-12715,854000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WEST KENT PCT,PUBLIC,ME20 7NJ,HAFS-12716,18689000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WESTERN CHESHIRE PCT,PUBLIC,CH2 1HU,HAFS-12717,15843000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WESTMINSTER PCT,PUBLIC,BS1 2NP,HAFS-12718,12605000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,WORCESTERSHIRE PCT,PUBLIC,WR4 9RW,HAFS-12719,2548000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,YORKSHIRE & THE HUMBER SHA,PUBLIC,LS1 4PL,HAFS-12720,10000000,,,Other,
Department of Health,Department of Health,16/03/2012,CASH FUNDING Rev Inside RAB,NHS FC,EASTERN & COASTAL KENT PCT,PUBLIC,CT1 3NG,HAFS-12721,8670000,,,Other,
Department of Health,Department of Health,19/03/2012,Policy Payments,CDD CORPORATE DEVELOPMENT,CABINET OFFICE,PUBLIC,CF14 3UW,250003690,40000,,2011/12 Contribution to the Government Security Zone Information Room,Admin,
Department of Health,Department of Health,19/03/2012,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,LONDON AND REGIONAL PROPERTIES LTD,LARGE,W1U 7DA,5491858260-25/03/2012,104112.82,,Skipton House - Rent Increase from 06/05/2012 to 23/06/2012. Property No:194646 re.PO:482632,Admin,
Department of Health,Department of Health,19/03/2012,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,LONDON AND REGIONAL PROPERTIES LTD,LARGE,W1U 7DA,5491858260-25/03/2012,1304183.25,,Skipton House - Yearly Rent 24th Jun 2011 - 23rd Jun 2010 (Property Ref:194646),Admin,
Department of Health,Department of Health,19/03/2012,Rent of Land & Buildings (non-PFI operating lease),CDD CORPORATE DEVELOPMENT,MAPELEY BETA ACQUISITION CO LTD,LARGE,SE1 0TA,D0024/30024/122362-25/03/2012,91985,,Premier House Reading - Accommodation Costs 24/06/2011 - 24/06/2012 - Yearly Rent,Admin,
Department of Health,Department of Health,19/03/2012,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,740188,39951.28,,Campaign to raise awareness of the signs and symptoms of Stroke,Programme,
Department of Health,Department of Health,19/03/2012,Library services,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,740187,116999.77,,Bowel cancer campaign - magazine advertising,Programme,
Department of Health,Department of Health,19/03/2012,Outsourcing Contract,NHS Improvement and Efficiency,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,PUBLIC,CV4 7AL,1000002425,45000,,LTc Outcomes Strategy Accelerated learning event 14-15 March 2012,Admin,
Department of Health,Department of Health,19/03/2012,Stock Essential Medicines Additions,"PSF POLICY, STRATEGY & FINANCE",BAXTER HEALTHCARE LTD,LARGE,,32048858,1336506.98,,,,
Department of Health,Department of Health,19/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",GS1 UK LTD,SME,WC1V 7QH,14002689,50500,,GS1 Technical Support and NHS Best Practice Guidance,Programme,13379
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,5916,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,28609,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,31766,,Systematic Reviews Infra,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,32086.3,,Large Scale Clinical Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,33456,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,40662,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,47288,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,51438.99,,EME NETSCC,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,55360,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,93400,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-455511-56844,104593,,TASC (inc CRD reviews),Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PUBLIC,L12 2AP,ERS-455512-56769,74915,,Large Scale Clinical Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-455516-56897,29922,,Service Delivery & Org,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,S75 2PY,ERS-455518-56776,18155,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,S75 2PY,ERS-455518-56776,47865,,Health Technology Devices - 2nd series,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-455520-56797,18048,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-455520-56797,18304,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-455520-56797,32061,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-455520-56797,61158,,Invention for Innovation,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-455523-56846,16387,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-455523-56846,37200,,NIHR Public Health Research NETSCC,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BELFAST QUEENS UNIVERSITY OF,PUBLIC,BT7 1NN,ERS-455523-56846,57234,,EME NETSCC,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,11250,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,13546,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,16243,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,20310,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,21472.4,,Health Tech Assessment,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,22282.7,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,24110,,Service Delivery & Org,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,26432,,Large Scale Clinical Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,33718,,Service Delivery & Org,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,36720,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,66798,,Cochrane Programme Scheme,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,70623,,EME NETSCC,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,82137,,HTA - Systemic Evaluation of Diagnostic Tests,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,87392,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,108535,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,116877,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,269796,,Rus Regional Design Service,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,525000,,NIHR School for Primary Care Research,Programme,
Department of Health,Department of Health,19/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-455525-56847,799338,,NIHR School for Primary Care Research,Programme,
