Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount
DFID,DFID,40532,Aid to civil society organisations / NGOs,East and Central Africa,OVERSEAS DEVELOPMENT INSTITUTE,400134786,25700
DFID,DFID,40533,Aid to civil society organisations / NGOs,Asia Division,Madhesh Community Mediation Project,400134788,49071.01
DFID,DFID,40536,Aid to civil society organisations / NGOs,Asia Division,Dalit NGO Federation (DNF),400134791,52926.82
DFID,DFID,40536,Emergency / Humanitarian Assistance,Western Asia and Stabilisation Division,UN- HABITAT,400134792,1200000
DFID,DFID,40532,Research & Development,Policy and Research Directorate,UNIVERSITY OF BRISTOL INCOME ACCOUN,400134795,99315
DFID,DFID,40533,Technical & Advisory services,West and Southern Africa,Cambridge  Education Limited,400134803,1310766.67
DFID,DFID,40533,Technical & Advisory services,Asia Division,CAMBRIDGE EDUCATION LTD,400134805,188254.32
DFID,DFID,40533,Technical & Advisory services,East and Central Africa,MAXWELL STAMP PLC,400134808,152796.85
DFID,DFID,40533,Aid to international organisations,Policy and Research Directorate,Medicines for Malaria Venture,400134823,6000000
DFID,DFID,40534,Accomodation costs,Asia Division,Neptune Properties,400134928,239781.97
DFID,DFID,40534,Accomodation costs,Asia Division,Neptune Properties,400134928,265022.18
DFID,DFID,40535,Aid to international organisations,International Relations Division,COMMISSION EUROPEAN COMMUNITY - DFID EURO ACCOUNT,400135046,63589825
DFID,DFID,40535,Aid to international organisations,International Relations Division,COMMISSION EUROPEAN COMMUNITY - DFID EURO ACCOUNT,400135046,165249159.8
DFID,DFID,40534,Technical & Advisory services,Asia Division,Infrastructure Professionals Enterprise (P) Ltd.,400135146,46884.25
DFID,DFID,40534,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", UNICEF,400135274,1300000
DFID,DFID,40535,Aid to other bilateral donors,Policy and Research Directorate,Netherlands Ministry of Foreign Affairs,400135320,900000
DFID,DFID,40535,Technical & Advisory services,West and Southern Africa,Zodiak Broadcasting Station,400135425,55993.58
DFID,DFID,40536,"Property Repairs, Maintenance & Alterations",West and Southern Africa,HITL COMPANY LIMITED,400135444,48912.1
DFID,DFID,40535,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400135482,19000000
DFID,DFID,40535,Aid to international organisations,West and Southern Africa, UNICEF,400135485,8500000
DFID,DFID,40535,Aid to international organisations,East and Central Africa,WFP CONTRIBUTIONS UNIT,400135488,2100000
DFID,DFID,40541,Aid to civil society organisations / NGOs,Policy and Research Directorate,TRADES UNION CONGRESS,400135640,300000
DFID,DFID,40541,Aid to civil society organisations / NGOs,Policy and Research Directorate,ACTIONAID,400135642,965000
DFID,DFID,40542,Aid to international organisations,East and Central Africa,UNITED NATIONS HUMANITARIAN AFFAIRS,400135800,160000
DFID,DFID,40521,Vehicle Running Costs,Western Asia and Stabilisation Division,THE CROWN AGENTS,400132275,-41126.43
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,KPMG Development Services,400096876,50288.12
DFID,DFID,40513,Aid to international organisations,Western Asia and Stabilisation Division,International Organization for Migration Geneva(IOM),400097654,465000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,Society for Family  Health,400096477,936874.53
DFID,DFID,40513,Aid to partner government,Asia Division,THE CROWN AGENTS,400120918,65728.37
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,ADAM SMITH INTERNATIONAL  LTD,400122701,57894.29
DFID,DFID,40513,Aid to civil society organisations / NGOs,Asia Division,CSC  & CO,400120090,45028
DFID,DFID,40513,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GHK CONSULTING LTD,400120092,87593.5
DFID,DFID,40513,Accomodation costs,West and Southern Africa,HERMES INVESTMENT LTD,400118353,57962.52
DFID,DFID,40513,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TCI Government,400121533,3000000
DFID,DFID,40513,Aid to partner government,Western Asia and Stabilisation Division,Economic Sector Reforms Unit (ESRU),400119669,29644.74
DFID,DFID,40513,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Terrapoint Canada,400120651,39350
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,NATURAL RESOURCES INSTITUTE,400096524,35690.47
DFID,DFID,40513,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400097651,6500000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400097872,102318.97
DFID,DFID,40513,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DAI EUROPE LIMITED,400097890,35846.44
DFID,DFID,40513,Research & Development,Policy and Research Directorate,UNIVERSITY OF BIRMINGHAM,400097894,310058.41
DFID,DFID,40513,Aid to civil society organisations / NGOs,West and Southern Africa,COMMONWEALTH SECRETARIAT,400095947,64663.9
DFID,DFID,40513,Aid to civil society organisations / NGOs,East and Central Africa,FORESTS MONITOR LTD,400097443,201781.76
DFID,DFID,40513,Software,Business Solutions Division Level,Unit 4,400097694,327701.16
DFID,DFID,40513,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",UN OCHA (Geneva),400097903,34442.94
DFID,DFID,40513,Technical & Advisory services,Asia Division,PRICEWATERHOUSECOOPERS DEVELOPMENT,400097524,38262
DFID,DFID,40513,Technical & Advisory services,Asia Division,GHK CONSULTING LTD,400097885,59926
DFID,DFID,40513,Aid to civil society organisations / NGOs,Asia Division,SAVE THE CHILDREN,400097667,380707.45
DFID,DFID,40513,Aid to civil society organisations / NGOs,Asia Division,IWAAS CAS,400097691,35000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,EFFECTIVE DEVELOPMENT GROUP (EDG),400093584,45701.53
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,COFFEY INTERNATIONAL DEVELOPMENT LTD,400097405,26329.93
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,CAB INTERNATIONAL,400094547,78767.84
DFID,DFID,40513,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",UNDP CONTRIBUTIONS GBP,400097372,6360000
DFID,DFID,40513,Medical & Health Supplies/Services,West and Southern Africa,THE CROWN AGENTS,400096982,158213.11
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400096982,8996.39
DFID,DFID,40513,Aid to international organisations,International Finance Division,The World  Bank IBRD,400097397,1489792.12
DFID,DFID,40513,Aid to civil society organisations / NGOs,Western Asia and Stabilisation Division,NATIONAL RURAL SUPPORT PROGRAMME,400088497,45000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,PriceWaterhouseCoopers Afrique,400097102,33204.24
DFID,DFID,40513,Aid to partner government,Asia Division,THE CROWN AGENTS,400098117,68240.38
DFID,DFID,40513,Technical & Advisory services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400096765,89141.99
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,400094749,34192.31
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE,400092534,25410
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,RE-ACTION,400097682,137133.74
DFID,DFID,40513,Aid to international organisations,International Relations Division,European Bank for Reconstruction and Development (Belgium),400097211,4500000
DFID,DFID,40513,Aid to other bilateral donors,Asia Division,ROYAL DANISH EMBASSY PHNOM PENH (NRM&L ACC),400096309,2426000
DFID,DFID,40513,Aid to other bilateral donors,Asia Division,ROYAL DANISH EMBASSY PHNOM PENH (NRM&L ACC),400096305,1194000
DFID,DFID,40513,Aid to other bilateral donors,Asia Division,ROYAL DANISH EMBASSY PHNOM PENH (MDLF ACC),400096301,90910.4
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,ABT ASSOCIATES INC,400094806,2970980.5
DFID,DFID,40513,Technical & Advisory services,Asia Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400096761,73598.28
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,YAYASAN KEANEKARAGMAN HAYATI INDONESIA - KEHATI,400096941,290098
DFID,DFID,40513,Aid to civil society organisations / NGOs,West and Southern Africa,PLAN INTERNATIONAL UK,400097499,324071
DFID,DFID,40513,Research & Development,Policy and Research Directorate,JOHN HOPKINS UNIVERSITY,400097336,212890.84
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,MALARIA CONSORTIUM,400097222,1100479
DFID,DFID,40513,Technical & Advisory services,Asia Division,CONSTELLA FUTURES,400096337,131498.41
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,PKF (UK) LLP,400092104,79616.52
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,International Road Federation (IRF),400098114,41211.28
DFID,DFID,40513,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",OXFORD POLICY MANAGEMENT,400096439,55490.95
DFID,DFID,40513,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400097773,64922.18
DFID,DFID,40513,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400097773,1210491.15
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400091283,25953.4
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE INSTITUTE OF DEVELOPMENT STUDIE,400097520,50000
DFID,DFID,40513,Aid to civil society organisations / NGOs,West and Southern Africa,Agricultural Commodity Exchange for Africa (ACE),400089573,69026.09
DFID,DFID,40513,Technical & Advisory services,East and Central Africa,POPULATION  SERVICES INTERNATIONAL,400094617,5887712
DFID,DFID,40513,Technical & Advisory services,East and Central Africa,POPULATION  SERVICES INTERNATIONAL,400094617,-2943856
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,NATHAN EME LTD,400095274,28845.49
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,NATHAN EME LTD,400095274,30743.05
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,PANOS LONDON,400097797,147662
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,INTERNATIONAL COUNCIL ON HUMAN RIGHTS POLICY,400095939,300000
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,THE IDL GROUP,400098053,26819.69
DFID,DFID,40513,Accomodation costs,Human Resources Division,PLANNED MAINTENANCE ENGINEERING LTD,400096987,30576.71
DFID,DFID,40513,Aid to civil society organisations / NGOs,International Relations Division,INTERNATIONAL PEACE INSTITUTE,400097396,134000
DFID,DFID,40513,Aid to civil society organisations / NGOs,Policy and Research Directorate,TEMPLE UNIVERSITY  BEASLEY SCHOOL OF LAW,400097471,171071.46
DFID,DFID,40513,Direct Programme training / facilitation,Western Asia and Stabilisation Division,CRANFIELD UNIVERSITY,400096557,10702
DFID,DFID,40513,Staff training & Conferences,Western Asia and Stabilisation Division,CRANFIELD UNIVERSITY,400096557,14616.75
DFID,DFID,40513,Medical & Health Supplies/Services,West and Southern Africa,THE CROWN AGENTS,400101762,73709.64
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400101762,2211.29
DFID,DFID,40513,Aid to partner government,East and Central Africa,THE CROWN AGENTS,400101773,2500000
DFID,DFID,40513,Aid to partner government,East and Central Africa,THE CROWN AGENTS,400101833,346553
DFID,DFID,40513,Aid to partner government,Asia Division,THE CROWN AGENTS,400101832,84783.11
DFID,DFID,40513,Technical & Advisory services,Central Department Division,THE CROWN AGENTS,400101834,75000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400096062,155018.37
DFID,DFID,40513,Technical & Advisory services,Western Asia and Stabilisation Division,THE CROWN AGENTS,400101847,80844.18
DFID,DFID,40513,Accomodation costs,East and Central Africa,SINUNGURUZA THERENCE,400101789,33092.77
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,COFFEY INTERNATIONAL DEVELOPMENT LTD,400090543,37269.04
DFID,DFID,40513,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",OXFORD POLICY MANAGEMENT,400096892,100835.33
DFID,DFID,40513,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400101767,4500000
DFID,DFID,40513,Technical & Advisory services,Policy and Research Directorate,Institute of Development Studies.,400093259,32397.48
DFID,DFID,40513,Technical & Advisory services,Communications Division,NATIONAL FOUNDATION FOR EDUCATIONAL RESEARCH,400126277,40958.5
DFID,DFID,40513,Aid to international organisations,Policy and Research Directorate,EITI Secretariat,400126061,65000
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,Cowater International Inc.,400126221,25682.92
DFID,DFID,40513,Technical & Advisory services,Asia Division,BMB MOTT  MACDONALD,400124022,56155.41
DFID,DFID,40513,Aid to international organisations,West and Southern Africa,Assoc for Development of Education in Africa,400124910,185580
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,COMESA (GBP),400126261,749999
DFID,DFID,40513,Aid to international organisations,Policy and Research Directorate,AERAS Global TB Vaccine Foundation,400126045,1900000
DFID,DFID,40513,Technical & Advisory services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400120729,27660.23
DFID,DFID,40513,Technical & Advisory services,Asia Division,CROWN AGENTS (INDIA) PVT LTD,400125788,36266.83
DFID,DFID,40513,Consultancy Services,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400122345,674.99
DFID,DFID,40513,Technical & Advisory services,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400122345,29242.98
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,RE-ACTION,400124200,233747
DFID,DFID,40513,Technical & Advisory services,West and Southern Africa,RE-ACTION,400124200,31790.86
DFID,DFID,40513,Aid to international organisations,Asia Division,Asian Development Bank (USA),400125361,85000
DFID,DFID,40513,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400131441,60689.26
DFID,DFID,40513,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400131441,15.07
DFID,DFID,40513,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400131441,3571.29
DFID,DFID,40513,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131441,523.89
DFID,DFID,40513,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400131441,2773.94
DFID,DFID,40518,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130035,53.12
DFID,DFID,40518,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130035,457.11
DFID,DFID,40518,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400130035,1441.32
DFID,DFID,40518,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130035,30082.47
DFID,DFID,40518,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,521.99
DFID,DFID,40518,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,4634.96
DFID,DFID,40518,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,4829.9
DFID,DFID,40518,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,18.9
DFID,DFID,40518,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,8670.96
DFID,DFID,40518,FCO Post Account,Top Management Group,FOREIGN AND COMMONWEALTH OFFICE,400130035,972.44
DFID,DFID,40518,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130035,439.15
DFID,DFID,40518,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400130035,2.32
DFID,DFID,40518,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400130035,69147.41
DFID,DFID,40521,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400132441,3008.31
DFID,DFID,40521,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400132452,510.03
DFID,DFID,40521,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400132452,130.66
DFID,DFID,40521,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400132452,391.98
DFID,DFID,40521,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,1195.46
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,1797.52
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,101274.18
DFID,DFID,40521,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,169.23
DFID,DFID,40521,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,135.94
DFID,DFID,40521,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400132452,178.45
DFID,DFID,40521,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400132504,376.41
DFID,DFID,40521,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400132504,123.86
DFID,DFID,40521,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400132504,1027.68
DFID,DFID,40521,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400132504,14120.12
DFID,DFID,40521,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,78.78
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,294.1
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,1212.86
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,479.74
DFID,DFID,40521,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,602.14
DFID,DFID,40521,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,1113.35
DFID,DFID,40521,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400132504,17412.26
DFID,DFID,40521,FCO Post Account,Top Management Group,FOREIGN AND COMMONWEALTH OFFICE,400132504,20.53
DFID,DFID,40521,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400132504,169.39
DFID,DFID,40521,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400132504,3019.49
DFID,DFID,40521,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400132504,2215.19
DFID,DFID,40525,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,500001740,36637.84
DFID,DFID,40525,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,500001740,1948.6
DFID,DFID,40525,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,500001740,24922.03
DFID,DFID,40525,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,500001740,538.86
DFID,DFID,40525,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,500001740,157.52
DFID,DFID,40532,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Travel Group,6000036,7638.01
DFID,DFID,40532,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Travel Group,6000036,4533.45
DFID,DFID,40532,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Travel Group,6000036,2426.1
DFID,DFID,40532,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Travel Group,6000036,7719.53
DFID,DFID,40532,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Travel Group,6000036,1598.31
DFID,DFID,40532,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Travel Group,6000036,2620.03
DFID,DFID,40532,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Travel Group,6000036,9362.23
DFID,DFID,40532,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Travel Group,6000036,4682.98
DFID,DFID,40532,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Travel Group,6000036,4807.98
DFID,DFID,40532,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Travel Group,6000036,9794.35
DFID,DFID,40532,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Travel Group,6000036,38637.6
DFID,DFID,40532,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Travel Group,6000036,19335.3
DFID,DFID,40532,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Travel Group,6000036,9401.02
DFID,DFID,40532,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Travel Group,6000036,18627.48
DFID,DFID,40532,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000036,18319.7
DFID,DFID,40532,Technical & Advisory services,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000036,1269.09
DFID,DFID,40556,Accomodation costs,Human Resources Division,Natwest Government Procurement Card,100034,687.13
DFID,DFID,40556,Accomodation costs,West and Southern Africa,Natwest Government Procurement Card,100034,1030.27
DFID,DFID,40556,Books & Publications,Business Solutions Division Level,Natwest Government Procurement Card,100034,105.9
DFID,DFID,40556,Books & Publications,Human Resources Division,Natwest Government Procurement Card,100034,88.13
DFID,DFID,40556,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100034,-98.96
DFID,DFID,40556,Books & Publications,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,247.7
DFID,DFID,40556,Clothing & Uniforms,Human Resources Division,Natwest Government Procurement Card,100034,16
DFID,DFID,40556,Communications,Business Solutions Division Level,Natwest Government Procurement Card,100034,392.19
DFID,DFID,40556,Communications,Human Resources Division,Natwest Government Procurement Card,100034,44.82
DFID,DFID,40556,Communications,Policy and Research Directorate,Natwest Government Procurement Card,100034,329.07
DFID,DFID,40556,Communications,West and Southern Africa,Natwest Government Procurement Card,100034,606.31
DFID,DFID,40556,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100034,18921.52
DFID,DFID,40556,Consumables,East and Central Africa,Natwest Government Procurement Card,100034,340.19
DFID,DFID,40556,Consumables,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,339.58
DFID,DFID,40556,Consumables,West and Southern Africa,Natwest Government Procurement Card,100034,591.16
DFID,DFID,40556,Consumables,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,1102.92
DFID,DFID,40556,Contract & Agency Staff,Communications Division,Natwest Government Procurement Card,100034,2543.84
DFID,DFID,40556,Contract & Agency Staff,International Finance Division,Natwest Government Procurement Card,100034,1829.05
DFID,DFID,40556,Contract & Agency Staff,International Relations Division,Natwest Government Procurement Card,100034,1745.55
DFID,DFID,40556,Contract & Agency Staff,Policy and Research Directorate,Natwest Government Procurement Card,100034,24023.98
DFID,DFID,40556,Contract & Agency Staff,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,9784.07
DFID,DFID,40556,Contract & Agency Staff,West and Southern Africa,Natwest Government Procurement Card,100034,1952.71
DFID,DFID,40556,Contract & Agency Staff,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,11283.95
DFID,DFID,40556,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100034,50.89
DFID,DFID,40556,Furniture & Fittings,Human Resources Division,Natwest Government Procurement Card,100034,35.72
DFID,DFID,40556,Hardware,Business Solutions Division Level,Natwest Government Procurement Card,100034,5542.42
DFID,DFID,40556,Hardware,East and Central Africa,Natwest Government Procurement Card,100034,110.45
DFID,DFID,40556,Hardware,West and Southern Africa,Natwest Government Procurement Card,100034,1030.28
DFID,DFID,40556,Office Equipment,Communications Division,Natwest Government Procurement Card,100034,17622.65
DFID,DFID,40556,Office Equipment,East and Central Africa,Natwest Government Procurement Card,100034,349
DFID,DFID,40556,Office Equipment,Human Resources Division,Natwest Government Procurement Card,100034,2024.91
DFID,DFID,40556,Office Equipment,West and Southern Africa,Natwest Government Procurement Card,100034,10333.14
DFID,DFID,40556,Office Equipment,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,554.3
DFID,DFID,40556,"Printing, Stationary & Postage",East and Central Africa,Natwest Government Procurement Card,100034,516.5
DFID,DFID,40556,"Printing, Stationary & Postage",Human Resources Division,Natwest Government Procurement Card,100034,2950.03
DFID,DFID,40556,"Printing, Stationary & Postage",West and Southern Africa,Natwest Government Procurement Card,100034,22.33
DFID,DFID,40556,"Printing, Stationary & Postage",Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,2959.11
DFID,DFID,40556,"Property Repairs, Maintenance & Alterations",West and Southern Africa,Natwest Government Procurement Card,100034,40.15
DFID,DFID,40556,Software,Business Solutions Division Level,Natwest Government Procurement Card,100034,2428.88
DFID,DFID,40556,Staff Business Travel and Subsistence,Asia Division,Natwest Government Procurement Card,100034,132.26
DFID,DFID,40556,Staff Business Travel and Subsistence,Business Solutions Division Level,Natwest Government Procurement Card,100034,3428.21
DFID,DFID,40556,Staff Business Travel and Subsistence,East and Central Africa,Natwest Government Procurement Card,100034,204.12
DFID,DFID,40556,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Natwest Government Procurement Card,100034,1003.1
DFID,DFID,40556,Staff Business Travel and Subsistence,Human Resources Division,Natwest Government Procurement Card,100034,408.44
DFID,DFID,40556,Staff Business Travel and Subsistence,International Finance Division,Natwest Government Procurement Card,100034,784.64
DFID,DFID,40556,Staff Business Travel and Subsistence,International Relations Division,Natwest Government Procurement Card,100034,145.89
DFID,DFID,40556,Staff Business Travel and Subsistence,Policy and Research Directorate,Natwest Government Procurement Card,100034,1708.68
DFID,DFID,40556,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100034,771.76
DFID,DFID,40556,Staff Business Travel and Subsistence,Top Management Group,Natwest Government Procurement Card,100034,87.97
DFID,DFID,40556,Staff Business Travel and Subsistence,West and Southern Africa,Natwest Government Procurement Card,100034,10506.93
DFID,DFID,40556,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100034,4063.2
DFID,DFID,40556,Staff training & Conferences,Asia Division,Natwest Government Procurement Card,100034,115.62
DFID,DFID,40556,Staff training & Conferences,Business Solutions Division Level,Natwest Government Procurement Card,100034,2585.3
DFID,DFID,40556,Staff training & Conferences,East and Central Africa,Natwest Government Procurement Card,100034,560.71
DFID,DFID,40556,Staff training & Conferences,Evaluation Department,Natwest Government Procurement Card,100034,18.5
DFID,DFID,40556,Staff training & Conferences,Finance and Corporate Performance Division,Natwest Government Procurement Card,100034,1199.92
DFID,DFID,40556,Staff training & Conferences,Human Resources Division,Natwest Government Procurement Card,100034,4218.8
DFID,DFID,40556,Staff training & Conferences,International Relations Division,Natwest Government Procurement Card,100034,2021.42
