Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,10/01/2013,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1140913,"31,249.58","Management fees - Commercial Vehicles - Service, Repair & Maintenance (SIMAR) 2012/13",RG14 2NU,,30340333,,Administration,
Defra,EA,15/01/2013,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1143356,"124,507.62",Lease Car Rentals (Wales) - January 2013,RG14 2NU,,40033837,,Administration,
Defra,EA,22/01/2013,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1144464,"180,343.08","Monthly recharge - Commercial Vehicles - Service, Repair & Maintenance (SIMAR) 2012/13",RG14 2NU,,30340333,,Administration,
Defra,EA,22/01/2013,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1144473,"31,140.27","Management fees - Commercial Vehicles - Service, Repair & Maintenance (SIMAR) 2012/13",RG14 2NU,,30340333,,Administration,
Defra,EA,10/01/2013,Fleet,Head of Research,Infoterra Ltd,1141366,"81,186.00",Digital Aerial Photography for iCoasst - Suffolk & Liverpool Bay,GU14 0NL,,,HOEV101103,Administration,
Defra,EA,10/01/2013,Fleet,SW Wessex-Ops Delivery,Pump Supplies Ltd,1141970,"33,444.00",Hire of submersible pump for Northmoor Pumping Station,SA13 1RG,,,RESW001281,Administration,
Defra,EA,25/01/2013,Fleet,SW Devon & Cornwall-Ops Delivery,Pump Supplies Ltd,1141974,"44,568.48",Hire of pumps and accessories for emergency overpumping of Loe Pool at Loe Bar,SA13 1RG,,,RESW001282,Administration,
Defra,EA,15/01/2013,Fleet,HO Geomatics,RVL Survey Ltd,1143112,"108,967.40",Hire of aircraft & pilots for remote sensing projects ,DE74 2SA,,30000394,SCLI0001,Administration,
Defra,EA,25/01/2013,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1147202,"59,636.17","Charges for Non Coded Vessels - Service, Repair & Maintenance (SIMAR) 2012/13 ",PL9 7HP,,30322647,,Administration,
Defra,EA,17/01/2013,ICT,CI SD Management MRA,CEFAS,1144325,"39,900.00",Live fish movements database Support services 2012/13,NR33 0HT,,,,Administration,
Defra,EA,15/01/2013,ICT Commodities,CI Solutions Delivery Management,Epimorphics Ltd,1141795,"48,768.00",Water Framework Directive Linked data proof of concept work,BS20 6PT,,30333216,BBPDM20043L04,Administration,
Defra,EA,15/01/2013,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1143034,"118,023.28",Call centre & managment costs for Floodline live agent and Recorded messaging service,BS1 3LG,,30146474,,Administration,
Defra,EA,08/01/2013,ICT Commodities,CI SD Management MRA,SAP UK Ltd,1141040,"59,976.18",Annual Support & Maintenance for 2013 - Business Objects Licenses,TW14 8HD,,,,Administration,
Defra,EA,08/01/2013,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1140550,"30,081.30",Carbon Reduction Commitment annual support services (year 4 Q4),SN14 0GB,,,,Administration,
Defra,EA,15/01/2013,ICT Systems,HO Capital WiP | CI Innovation Architecture | National Accomodation Change Fund | SE Capital WiP | Incident Management Manager | CI SD Management MRA | MI Central-Ops Delivery | CIS Capital WiP | CI Infrastructure Change Programme MRA | HO 1B1S Service Centre Team | CI Solutions Delivery Management | CI Customer Services and Solutions | CI ITXpress Business | ,Capgemini UK Plc,1141792,"6,430,159.66",IT Service Procurement Outsource service charge and work order costs,GU21 6DB,,30259319 | 30259320 | 30259316 | 30304723 | 30282611,CIS330352 | EBCRI11502L01 |  | CIS3302979 |  | HORES00021 | IMSE100112 | FCPIM00020L06 | BBPDM20034L01 | FCPAM00006L01 | CIS3302978 | CIS111923 |  | CIS330897 |  | HORES00032 | CIS3306199 |  |  | CIS330899 |  |  |  |  |  | FCPIM00032L01 |  |  | BBPDM20000L26 |  | CIS330348 | CIS330050 |  |  |  |  |  |  |  | ,Project,
Defra,EA,10/01/2013,ICT Systems,CI SD Management MRA,Capgemini UK Plc,1141837,"4,907,415.60",IT Service Procurement Outsource service charge and work order costs,GU21 6DB,,30259316,CIS111923,Project,
Defra,EA,10/01/2013,ICT Systems,HO Capital WiP,SFW Ltd,1139125,"186,480.00",Registration system for the Aviation Industry for the EU Emissions Trading Scheme (ETSWAP) Module 3 User Acceptance Completion,GU22 7UY,,,EBOCC40005L04,Project,
Defra,EA,10/01/2013,ICT Systems,HO Capital WiP,SFW Ltd,1139126,"186,480.00",Registration system for the Aviation Industry for the EU Emissions Trading Scheme (ETSWAP) Module 3 - Deployment Completion,GU22 7UY,,,EBOCC40005L04,Project,
Defra,EA,25/01/2013,ICT Systems,Nat Trading and Reg Services,Solution 7 Ltd,1146856,"49,950.00",National Packaging Waste Database Phase 14 Glass Split - December 2012 Delivery,OX4 4GA,,,EBORI40056L01,Project,
Defra,EA,08/01/2013,Industrial Services,Strategy and Engagement Manager,Halcrow Group Ltd,1139109,"27,515.27",Environmental Consequences of Flooding (ECF) Options Analysis,SN4 0QD,,30219914,FCPSE00311B00,Project,
Defra,EA,17/01/2013,Industrial Services,MI Capital WiP | ,Halcrow Group Ltd,1143747,"71,315.40",Arrow & Lugg Flood risk management.,SN4 0QD,,30219914,IMMI001369 | REMI001567,Project,
Defra,EA,25/01/2013,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1145919,"73,183.06",Thames Barrier running costs,DA12 2BG,,,,Administration,
Defra,EA,15/01/2013,Industrial Services,NW RSU Mgr,Weetwood,1141488,"25,117.94",Assessing the potential for mitigation measures in priority Heaviliy Modified Water Bodies - phase 2,CH7 1HP,,30284840,RENW001992,Project,
Defra,EA,15/01/2013,Learning and Development,Asset Management Manager,Brightwave Ltd,1140878,"41,107.50",Nine priority e-learning modules and Small Medium Enterprise (SME) Workshop ,BN1 9TE,,,FCPAM00004B00,Project,
Defra,EA,15/01/2013,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1142010,"51,833.10",New Fleeces for the Better Seen Better Recognised programme.,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,15/01/2013,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1142012,"71,740.57",New Polo shirts for Better Seen Better Recognised programme.,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,03/01/2013,Operational Goods,National Enforcement Service,Post Office Ltd,1138304,"48,351.19",Rod licences and postage costs,PE4 5PG,,30180918,,Administration,
Defra,EA,22/01/2013,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1142791,"210,848.77",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,
Defra,EA,15/01/2013,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1142481,"40,946.67",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
Defra,EA,03/01/2013,Personnel Related,AN Regional Flood & Coastal Risk Manager,HMCS,1140735,"228,563.27",Legal Costs Anglian Region,NR32 1HJ,,,,Administration,
Defra,EA,03/01/2013,Professional Services - CCL,E and B Regulated Industry,Eunomia Research & Consulting Ltd,1139336,"32,253.44",European Pathway to Zero Waste (EPOW) interim report,BS1 4QS,,30249221,HOEB910068,Project,
Defra,EA,22/01/2013,Professional Services - CCL,CI Head of CIS,IBM,1144842,"49,056.33",IBM Enabling Framework Agreement - Data Analyst Resource,PO6 3AE,,30093883,HOSBW00001,Project,
Defra,EA,22/01/2013,Professional Services Other,SE West Thames - Ops Delivery | SE WT FCRM Ops South East | ,Amco Engineering,1144788,"64,136.09",South East Watercourse Maintenance,S75 1HT,,30343157,FRA15S203 | FRA16S244 | FRA16S264 | FRA16S266 | FRA16S220 | FRA16S238 | FRA16S242 | FRA15S171 | FRA15S002 | FRA15S005 | FRA15S050 | FRA15S075 | FRA15S169 | FRA15S215 | FRA16S216 | FRA16S249 | FRA16S263 | FRA16S213 | FRA16S221 | FRA16S241 | FRA15S172 | FRA15S174 | FRA15S026 | FRA15S143 | FRA15S151 | FRA15S167 | FRA15S170 | FRA15S207 | FRA16S219 | FRA16S223 | FRA16S225 | FRA16S234 | FRA16S235 | FRA15S173 | FRA15S021 | FRA15S202 | FRA15S133 | FRA15S140 | FRA15S149 | FRA16S247 | FRA16S259 | FRA16S222 | FRA15S003 | FRA15S055 | FRA15S105 | FRA15S107 | FRA15S120 | FRA15S129 | FRA16S224 | FRA15S044 | FRA15S098 | FRA16S231 | FRA16S230 | FRA16S240 | FRA15S039,Administration,
Defra,EA,03/01/2013,Professional Services Other,Head of Research,AMEC Environment & Infrastructure UK Ltd,1139098,"30,000.00",Groundwater classification and characterisation tool,NE3 3PX,,30350438,HOEV121302,Project,
Defra,EA,03/01/2013,Professional Services Other,SE North East Thames - AEM East | SE Env Planning and Evidence Manager | ,Apem Ltd,1139054,"93,256.80",South East Catchment Walkover Surveys,SK4 4GN,,30181112,RESE000256 | RESE000360,Project,
Defra,EA,03/01/2013,Professional Services Other,NE Yorkshire Area Manager,Apem Ltd,1139809,"30,312.00",Undertake wet weather surveys in five river catchments,SK4 4GN,,30181112,RENE970027,Project,
Defra,EA,25/01/2013,Professional Services Other,AN Capital WiP,Broadland Environmental Services Ltd,1145844,"1,020,308.22",Broadland flood alleviation project costs ,GU15 3XW,,30014973,IMAN000753,Project,
Defra,EA,15/01/2013,Professional Services Other,HO Flood Warning Systems,CEFAS,1143656,"234,954.00",Provision of service for the National Wave Network for UK Coastal Montoring and Forecasting 2012-2013.,NR33 0HT,,,,Project,
Defra,EA,03/01/2013,Professional Services Other,Operations Technical Services,Construction Industry Research & Information Association,1139138,"83,070.89",Quantify and qualify current slurry storage standards (evidence) and review current practices in preparation for re-drafting and re-publishing Construction Industry Research and Information Association 126 document quantity. (October 2012 - March 2013).,EC1V 9BP,,,HOOP000197,Project,
Defra,EA,03/01/2013,Professional Services Other,NE North East Area Manager,Durham County Council,1139211,"25,000.00",North Pennines Partnership Peatland Restoration,DH1 5UE,,,RENE960035,Project,
Defra,EA,25/01/2013,Professional Services Other,NE Capital WiP,Durham University,1145781,"44,350.80",Morpeth Flood Alleviation Scheme archaeological works,DH1 3HP,,,IMNE000794,Project,
Defra,EA,25/01/2013,Professional Services Other,MI West - Ops Delivery,ECS Engineering Services Ltd,1146580,"26,697.60",24 hours operations at Kempsey Pumping Station,NG16 6LE,,30312221,REMI000498,Administration,
Defra,EA,25/01/2013,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1147200,"120,000.00",Replacement of automated weedscreen cleaner at Dirtness Pumping Station.,NG16 6LE,,30312221,IMMI001357,Administration,
Defra,EA,03/01/2013,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1138508,"39,360.00",Louth flood alleviation scheme,IP2 0AH,,30189693,IMAN002230,Project,
Defra,EA,22/01/2013,Professional Services Other,"Data Mapping, Modelling & Information",Environmental Data Services Ltd,1144879,"79,559.25","ENDS Report (environmental intelligence for professionals, delivering news, analysis and reference across the carbon, environmental and sustainability agenda) - online subscription 2013",W6 7DY,,,HOEV101104,Administration,
Defra,EA,15/01/2013,Professional Services Other,E and B Regulated Industry,Eunomia Research & Consulting Ltd,1143206,"29,580.00",Metal Recycling permit review,BS1 4QS,,30350402,EBPRI11507,Administration,
Defra,EA,22/01/2013,Professional Services Other,NW Ambition Project Manager,Fugro Seacore Ltd,1144472,"28,485.56",National Site Investigation Works at River Medlock - Clayton Vale & Philips Park Brick Lined Channel. ,OX10 9RB,,30309576,RENW002058,Administration,
Defra,EA,25/01/2013,Professional Services Other,SE Capital WiP,Fugro Seacore Ltd,1145854,"83,432.53",Littlehampton Arun tidal defences East,OX10 9RB,,30309576,IMSO000648 | IMSO001021,Project,
Defra,EA,22/01/2013,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1143595,"27,029.98",Support for licensing public sector information & undertaking intellectual property reviews and undertaking data flow mapping,EX1 3SD,,30351044,HOEV101110,Administration,
Defra,EA,25/01/2013,Professional Services Other,SE London Environment Team Manager,Greater London Authority,1144701,"27,631.89",London Climate Change Partnership Project Officer on-costs -until 31 March 2013,SE1 2AA,,,RETH000520,Project,
Defra,EA,22/01/2013,Professional Services Other,NE North East Area Manager,Groundwork North East,1144769,"42,500.00",Groundwork industrial estates project phase 2,HL14 7NP,,,RENE960003,Project,
Defra,EA,25/01/2013,Professional Services Other,Incident Management Manager,Halcrow Group Ltd,1145413,"30,617.98",Flood incident management investment review,SN4 0QD,,30350432,FCPIM00025B00,Project,
Defra,EA,22/01/2013,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1144485,"297,751.57","Monthly recharge Plant - Service, Repair & Maintenance (SIMAR) 2012/13",BA14 8QU,,30318149,,Administration,
Defra,EA,17/01/2013,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1144550,"34,746.09","Wales Recharge - Plant - Service, Repair & Maintenance (SIMAR) 2012/13",BA14 8QU,,40032786,,Administration,
Defra,EA,25/01/2013,Professional Services Other,E and B Land and Water,HR Wallingford Ltd,1146377,"34,800.00",Modelling and statistical support of the Environment Agencys fisheries models. Phase II: Development of the fisheries classification scheme ,OX10 8BA,,,EBPLW12029,Project,
Defra,EA,22/01/2013,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1143862,"28,830.78",Helpston groundwater remediation project December 2012,BS32 4DF,,30177470,REAN001571,Project,
Defra,EA,22/01/2013,Professional Services Other,HO Capital WiP,Hydrock Consultants Ltd,1143864,"38,490.34",Treatment plant improvements (Helpston groundwater remediation project),BS32 4DF,,30177470,HOOP000050,Project,
Defra,EA,08/01/2013,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1139341,"43,638.73","EA Wales maintenance and repair of Mechanical and Electrical, Instrumentation equipment",BS32 4SG,,40023791,REWA100003,Administration,
Defra,EA,25/01/2013,Professional Services Other,SE SSD - Ops Delivery,Islandwide Grounds Maintenance Ltd,1146149,"39,792.68",Southern - Flood defence grounds maintenance on the Isle of Wight,PO41 0XN,,30254289,FRA11S114 | FRA11S117 | FRA11S116 | FRA11S129 | FRA11S141 | FRA11S142 | FRA11S115 | FRA11S118,Project,
Defra,EA,15/01/2013,Professional Services Other,SE NET FCRM Ops West,J Breheny Contractors Ltd,1138513,"83,376.67",Light watercourse maintenance net west,IP6 8NH,,30343159,RESE500075,Project,
Defra,EA,25/01/2013,Professional Services Other,AN Central-Ops Delivery,J Breheny Contractors Ltd,1143639,"36,798.59",Minor Maintenance Works | Additional lifting slab works at Mildenhall.,IP6 8NH,,30255864,FRA02S017,Project,
Defra,EA,17/01/2013,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1140196,"60,000.00",Building support and maintenance at Welmore Lakes,RG41 5TU,,30231597,IMAN002509,Project,
Defra,EA,08/01/2013,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1140203,"36,600.00",Building support and maintenance at Chapell St. Leonards No. 1 pump repair,RG41 5TU,,30231597,IMAN002135,Project,
Defra,EA,08/01/2013,Professional Services Other,AN Northern-Ops Delivery,Jacobs LES Ltd,1140211,"48,000.00",Replace Pointing Doors at Great Eau,RG41 5TU,,30231664,FRA01S032,Project,
Defra,EA,08/01/2013,Professional Services Other,National Permitting Service,Jacobs UK Ltd,1139892,"30,893.88",National permitting service Secondment of staff 2012/13,G2 7HX,,30350408,,Administration,
Defra,EA,10/01/2013,Professional Services Other,Strategy and Engagement Manager,Jeremy Benn Associates Ltd,1141651,"26,531.22",Measuring Confidence in National Flood Risk Assessment Outputs - Stage 2 - Period Ending 31 December 2012.,BD23 3AE,,,FCPIF00151B00,Project,
Defra,EA,08/01/2013,Professional Services Other,WA Capital WiP,Kerwoods Solicitors,1141801,"40,000.00","Purchase of land at Fairbourne Village, North Wales",B97 4AD,,,IMWA001292,Administration,
Defra,EA,08/01/2013,Professional Services Other,"Data Mapping, Modelling & Information",Lexis Nexis UK,1138250,"105,009.60",Renewal of online legal research service,CR9 5AF,,,HOEV101104,Administration,
Defra,EA,17/01/2013,Professional Services Other,NW RSU Mgr,Liverpool City Council,1144363,"32,548.38",Contribution to collaborative agreement with Liverpool City Council to deliver the Climate Change Local Area Support Programme.,L2 2DH,,,RENW001998,Project,
Defra,EA,25/01/2013,Professional Services Other,E and B Heads of Business,Local Government Association,1146388,"30,000.00",Grant payment for Climate resources 2013,SW1P 3HZ,,,,Project,
Defra,EA,08/01/2013,Professional Services Other,SW Capital WiP,May Gurney Ltd,1140116,"30,000.00",Maintenance works - Salisbury Swimming Pool Sluice Gate replacement,NR14 8SZ,,30346257,IMSW002029,Project,
Defra,EA,08/01/2013,Professional Services Other,National Monitoring,Met Office,1140504,"78,948.90",Met Office daily rainfall data and site inspections for 2012 - 2013.,EX1 3PB,,30324303,,Administration,
Defra,EA,08/01/2013,Professional Services Other,Head of Research,Met Office,1140866,"36,000.00",Research and Development project on merging radar and raingauge data ,EX1 3PB,,30324303,HOEV101103,Administration,
Defra,EA,25/01/2013,Professional Services Other,NW North-Ops Delivery,Metcalfe Plant Hire Ltd,1135807,"33,836.46",Flood Risk Routine Maintenance | grass cutting works,CA11   9BL,,30247697,FRA09S046 | FRA09S051 | FRA09S053 | FRA09S139 | FRA09S048,Project,
Defra,EA,03/01/2013,Professional Services Other,WA Wildlife and Environment,National Trust,1139502,"78,864.48",Wild Fishing Wales Access and Habitats Improvements - National Trust Llanerchaeron,BA14 0ZT,,,REWA000277,Project,
Defra,EA,03/01/2013,Professional Services Other,NE Capital WiP,North York Moors National Park,1139774,"35,000.00",Contribution to North York Moors National Park Authority to part fund (50%) employment by the Authority of a team of six apprentices and a Supervisor to deliver a series of catchment measures.,Y06 5BP,,,IMNE000113,Project,
Defra,EA,08/01/2013,Professional Services Other,NE Capital WiP,Northern Archaelogical Associates,1140488,"42,039.35",Greatham managed realignment works,DL12 8BN,,,IMNE000823,Project,
Defra,EA,10/01/2013,Professional Services Other,NE North East Area Reservoir Op Agreement | NE North East Area Manager,Northumbrian Water,1127554,"889,984.80",Cow Green reservoir operating agreement,DH1 9WF,,,,Project,
Defra,EA,25/01/2013,Professional Services Other,NE North East Area Ops Delivery,Profix Fabrications Ltd,1145503,"38,832.00",Provision of fabrication and fixing works - Yorkshire & North East Region,DL1 4DR,,30234400,,Project,
Defra,EA,22/01/2013,Professional Services Other,SE Env Planning and Evidence Manager,Remade South East,1144459,"25,000.00",Farm Climate Change and Water Efficiency Advisor Project 2012 - 2013.,ME19 6BJ,,,RESE000175,Project,
Defra,EA,25/01/2013,Professional Services Other,Nat Trading and Reg Services,Ricardo AEA Ltd,1146329,"45,839.11",Temporary Contractors for EU Emissions Trading System. 26/11/2012 to 21/12/2012.,OX11 0QJ,,30350436,,Project,
Defra,EA,25/01/2013,Professional Services Other,Nat Trading and Reg Services,Ricardo AEA Ltd,1146331,"64,831.19",Temporary Contractors for EU Emissions Trading System. 29/10/2012 to 23/11/2012.,OX11 0QJ,,30350436,,Project,
Defra,EA,17/01/2013,Professional Services Other,National Monitoring,River Restoration Centre Ltd,1143937,"59,364.00",Technical review of successful Catchment Restoration Fund applications,MK43 0AL,,,,Project,
Defra,EA,25/01/2013,Professional Services Other,SE Capital WiP,RSPB,1145198,"33,306.00",Great Bells Farm: habitat design and management 10/11,SG19 2DL,,,IMSO001040,Project,
Defra,EA,22/01/2013,Professional Services Other,SE Capital WiP,RSPB,1145207,"127,637.26","Great Bells Farm: habitat design, construction and management 11/12",SG19 2DL,,,IMSO001040,Project,
Defra,EA,08/01/2013,Professional Services Other,National Accomodation Change Fund,Serck Controls Ltd,1140584,"28,882.60",Telemetry system maintenance - ad hoc support ,CV3 4FH,,30196821,HORES00021,Project,
Defra,EA,15/01/2013,Professional Services Other,MI Planning and Performance,Severn Rivers Trust,1140493,"50,000.00",Fish passage contribution improvement River Clun,OX7 5TL,,,REMI001560,Project,
Defra,EA,15/01/2013,Professional Services Other,SE SSD - AEM East,Sussex Wildlife Trust,1142183,"48,000.00",Flood alleviation on the Uck partnership. Project Officer with the Woodland Trust and the Wildlife Trust.  2012/13,BN5 9SD,,,RESE000102,Project,
Defra,EA,10/01/2013,Professional Services Other,HO Marine Monitoring Service,Thomson Ecology,1139767,"25,288.91",Workshop at Dove Marine Laboratory 05 - 09 Nov 12,SG6 2TS,,30277749,REAN000003,Administration,
Defra,EA,24/01/2013,Professional Services Other,"WA Data, Info & Assess Mgr",Wales Environment Link,1146794,"25,000.00",Wales Environment Link collaborative project ,SY23 2LN,,,REWA000156,Project,
Defra,EA,02/01/2013,Professional Services Other,WA Water and Environment,Welsh Water,1137092,"1,919,734.80","Wales Operating Agreement payments to Dwr Cymru Welsh Water for costs associated with Dee, Wye, Tywi, Clwyd, Aled and Dwyfor schemes.",CF3 9WL,,,,Project,
Defra,EA,15/01/2013,Professional Services Other,WA Water and Environment,Welsh Water,1142696,"154,200.00","Wales Recharge schemes Year 12/13, Quarter 1 & 2 - Operating Agreement payments to Dwr Cymru Welsh Water for costs associated with Dee, Wye, Tywi, Clwyd, Aled and Dwyfor schemes.",CF3 9WL,,,,Project,
Defra,EA,15/01/2013,Professional Services Other,WA Water and Environment,Welsh Water,1142710,"127,045.85",Wales Recharge Scheme Year 11/12. Reservoir Operating Agreements 2011-2012,CF3 9WL,,,,Project,
Defra,EA,22/01/2013,Professional Services Other,WA Water and Environment,Welsh Water,1145314,"77,070.00","Wales Recharge schemes Year 12/13, Quarter 3 - Operating Agreement payments to Dwr Cymru Welsh Water for costs associated with Dee, Wye, Tywi, Clwyd, Aled and Dwyfor schemes.",CF3 9WL,,,,Project,
Defra,EA,25/01/2013,Professional Services Other,MI Planning and Performance,Worcestershire Wildlife Trust,1144770,"27,562.80","Magnificent Severn Project (Water Framework Directive tributaries, Worcestershire). 2012/2013.",WR3 8SZ,,,REMI001558,Project,
Defra,EA,10/01/2013,Professional Services Other,SE Capital WiP,Cripps Harries Hall LLP,1145053,"52,000.00",Acquisition of mineral rights at Grange & Greenwood Farm,TN11 1EG,,,,Administration,
Defra,EA,03/01/2013,Travel,Head Office,Redfern Travel Ltd,1138315,"371,901.75",Staff business related travel,BD1 1PL,,30127631,,Administration,
Defra,EA,15/01/2013,Travel,National Technical Team,Redfern Travel Ltd,1139836,"68,602.35",Staff business related travel,BD1 1PL,,30342649,,Administration,
Defra,MMO  ,18/01/2013,Other Current Payments E,,Directflight Ltd,10059,"41,135.70",Marine Management aerial surveillance hours incurred in relation to coastal enforcement  December 2012,MK43 0AN,SME,,00000000,Expense,
Defra,MMO  ,14/01/2013,Contracted out services non IT,,DEFRA,1000021311,"156,051.60",Recharge of the payment for the services provided by Shared Services Directorate October to December 2012,YO1 7PX,,,00000000,Expense,
Defra,MMO  ,14/01/2013,Other Current Payments E,,DEFRA,1000021389,"60,470.40",Recharge of the payment for the environmental risk assessment 2012/13 provided by Cefas,YO1 7PX,,,00000000,Expense,
Defra,MMO  ,18/01/2013,Other Current Payments E,,Venture Seafoods Ltd,FEF0655,"114,859.38",European Fisheries Fund grant payment,YO15 3QY,SME,,00000000,Expense,
Defra,MMO  ,24/01/2013,Other Current Payments E,,Jack Wright (Fleetwood) Ltd,GRG0693,"39,527.60",European Fisheries Fund grant payment,FY7 6NB,,,00000000,Expense,
Defra,NFC,23/01/2013,Grant,Forest Creation,Grant recipient,109785,"38,186.66",Changing Landscapes Scheme grant,,,,,,
Defra,NFC,30/01/2013,Grant,Forest Creation,Grant recipient,109789,"25,000.00",Changing Landscapes Scheme grant,,,,,,
Defra,NFC,04/01/2013,Land acquisition,Forest Creation,landowner,40113,"691,098.80",Land acquisition,,,,,,
Defra,AHDB,01/02/2013,Invoice,,Reaseheath College,000006024,"25,000.00",Stage 2 payment of Loan Management for Dairy Farming Project,CW5 6DF,,,625021777,,
Defra,AHDB,14/01/2013,Invoice,,East Malling Research,11581,"31,480.24","Mush TV European project - EU funded project, AHDB delivery for MushTV element of project",ME19 6BJ,,,974951078,,
Defra,AHDB,10/01/2013,Invoice,,TLR Limited,BPEX/084,"25,545.27","Hosting, licencing and support for pig movement services from January to March 2013",AL1 3AF,,,600511996,,
Defra,AHDB,28/01/2013,Invoice,,Mylnefield Research Services,00000860,"27,351.00",Platform to test and demonstrate sustainable soil management: Integration of Major UK field experiments,DD2 5DA,,,108249520,,
Defra,AHDB,21/01/2013,Invoice,,Rothamsted Research Ltd (Broom´s Barn),7130001018,"27,474.75",Turnip Yellows virus in Oilseed Rape for financial year 2010/11,SN2 1FF,,,197420151,,
Defra,AHDB,21/01/2013,Invoice,,HD Communications Ltd,BPE/1481,"29,226.00",British Pig Executive (BPEX) Trade Communications Programme,KT12 2TD,,,901925146,,
Defra,AHDB,21/01/2013,Invoice,,Cattle & Sheep Health & Welfare Groups,2013/02,"30,000.00",Annual Grant,SN16 1AR,,,-,,
Defra,AHDB,28/01/2013,Invoice,,Rothamsted Research,7130000752,"35,011.00",Challenges from climate change on disease management in sustainable arable systems,SN2 1FF,,,197420151,,
Defra,AHDB,21/01/2013,Invoice,,OMD UK Ltd,282647,"38,887.15",Consumer Signposting Potato Council Advertising.  Forms part of AHDB's exemption from marketing spend controls,WC18 7EY,,,918213926,,
Defra,AHDB,08/02/2013,Invoice,,ADAS UK Ltd,RIRP066143,"41,250.00",Sustainable crop and Environment Protection - targeted research for edibles (SCEPTRE) October to December 2012 Academic fees,WV9 5AP,,,685426895,,
Defra,AHDB,21/01/2013,Invoice,,Rothamsted Research Ltd (Broom´s Barn),INV100927,"42,623.25",Improvement of soil structure and crop yield by adding organic matter to soil Q1 to Q3,AL5 2JQ,,,197420151,,
Defra,AHDB,08/02/2013,Invoice,,Unit 4 Business Software Limited,1321,"44,461.31",Aggreso application and technical support,BS20 0PX,,,567554796,,
Defra,AHDB,28/01/2013,Invoice,,Good Relations Ltd,21021876,"54,409.00",Red Tractor Roadshow - forms part of AHDB's exemption from marketing spend controls,WC2A 1PG,,,-,,
Defra,AHDB,21/01/2013,Invoice,,British Society of Plant Breeders Ltd,S 010017,"154,641.00",Harvest 2012 50% Trials costs.  Instalment 2 of 2,CB7 4NO,,,213629186,,
Defra,Fera,15/01/2013,Direct Subcontractors,Operations Directorate,*Agilent Technologies Uk Ltd,86663,"65,259.56",Agilent 7000 Triple Quadrupole,RG41 5TP,,N/A,SE001963,Administration,
Defra,Fera,24/01/2013,Direct Subcontractors,Operations Directorate,University Of Cambridge,87171,"30,376.25",Annual Order 2012/13 - Modelling work on the Phytophthora Project,CB2 1SB,,N/A,T5JA7000,Administration,
Defra,Fera,24/01/2013,Scientific Eq: Capital At Cost,Operations Directorate,C Gerhardt Uk Ltd,87304,"44,052.00",Amino Acid Analyser Aracus Quo,NN13 7AX,,N/A,SE001977,Administration,
Defra,Fera,29/01/2013,Computers: Capital At Cost,External Affairs Directorate,Coolspirit Ltd,87500,"63,610.46",Quantum Scalar 23u Chassis Inc,S41 9FG,,N/A,CE000801,Administration,
Defra,Fera,10/01/2013,Defra Central Overheads,Finance And Corporate Services,'D E F R A,86447,"39,375.00",Shared service fixed service cost,YO1 7PX,,N/A,!,Administration,
Defra,Fera,15/01/2013,Estates Charges (Swm),Finance And Corporate Services,Dtz,86510,"192,033.76",Estates Charges,B4 6AJ,,N/A,!,Administration,
Defra,Fera,15/01/2013,Direct Secondment Costs,Chief Exec Directorate,Environment Agency,85914,"62,577.57",Employee secondment costs ,PE2 8YD,,N/A,!,Administration,
Defra,Fera,28/01/2013,Other Direct,Policy & Regulation,European And Mediterranean Plant,1760,"112,300.00",2013 Contribution From UK,,,N/A,Y2AL1000,Administration,
