Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,NE,12/05/2014,Legal costs,Corporate Services,Browne Jacobson,262474,212304.68,Legal services for lands tribunal reference - 15 January-21 February 2014,NG1 7BJ,,,,Supplier
DEFRA,NE,12/05/2014,Legal costs,Corporate Services,Browne Jacobson,1013546,-220634.51,Credit Note for Bolton Fell Moss legal costs. Credit note received as a result of on going negotiations over costs.  Credit note for invoice 262474 and part of invoice 257041,NG1 7BJ,,,,Supplier
DEFRA,NE,14/05/2014,Grants & contributions,"Science, Evidence & Advice",Bournemouth University,SI23770,25000.00,Study of Seed Mussels in Exe Estuary,BH8 8ES,SME,ECM6155,,Public Body
DEFRA,NE,14/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Norfolk County Council,2.50414E+12,26310.86,National Trails Grant - England Coast Path Norfolk stretch between Sea Palling and Weybourne - 6 January-30 April 2014,NR1 2DW,,,,Local Authority
DEFRA,NE,16/05/2014,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5804141302,60840.75,Application development costs for Total Record and Information Management (TRIM) upgrade: Project implementation,PO6 3AE,SME,,,Supplier
DEFRA,NE,20/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Cumbria County Council,246746,67813.25,2013-14 Grant payment for England Coast Path Cumbria Stretch Allonby to Whitehaven ,CA3 8NA,,,,Local Authority
DEFRA,NE,20/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Somerset County Council,60442455,31537.20,National Trails Grant - England Coast Path Somerset stretch Brean Down to Minehead,TA1 4DY,,,,Local Authority
DEFRA,NE,20/05/2014,Grants & contributions,"People, Landscape & Biodiversity",The National Trust,AR320401,225000.00,Land Purchase Grant,BA14 0ZT,,ecm_6332,,Public Body
DEFRA,NE,22/05/2014,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5804141297,65148.83,"IT Project and Implementation Costs for an office move within Peterborough. From office at Touthill Close, City Road to Unex House, Bourges Boulevard.",GU1 2LD,SME,FRW10040-00,,Supplier
DEFRA,NE,22/05/2014,Land Management payments,Finance Control,Walshaw Moor Estate Ltd,ERS-985304-48577,134855.14,Wildlife Enhancement Scheme agreement,BB8 9NW,SME,,,Supplier
DEFRA,NE,27/05/2014,Legal costs,Corporate Services,Browne Jacobson,261998,188669.54,Legal services for Lands tribunal reference -Disbursements committed but not yet paid,NG1 7BJ,,,,Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Derbyshire Countryside Services,ERS-985365-48788,26747.06,Grant payment for Pennine Bridleway National Trail,,,25424,,Local Authority
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Devon Wildlife Trust,ERS-985364-48775,176953.59,Nature Improvement Area Fund - the Northern Devon Nature Improvement Area,EX2 4AB,SME,,,Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Dorset County Council,ERS-985370-48782,413963.12,2013-14 Nature Improvement Area Fund - Wild Purbeck,DT1 1XJ,,,,Local Authority
DEFRA,NE,30/05/2014,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5805140804,82890.22,Application development costs - Designated Sites Hosting Project Implementation,PO6 3AE,SME,,,Supplier
DEFRA,NE,30/05/2014,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5805140805,25200.00,Application development costs - Environmental Systems Research Institute (ESRI) Training Voucher Project Work,GU1 2LD,SME,,,Supplier
DEFRA,NE,30/05/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,IN006742,96782.65,Charges for telephony and video conference services - 1 September 2013-31 March 2014,RG24 8NA,,ecm_398,,Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Marlborough Downs NIA,ERS-985382-48805,56392.00,2014-15 Nature Improvement Area Grant - Marlborough Downs,BA14 6BT,SME,,,Non Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Marlborough Downs NIA,ERS-985373-48804,36034.70,2013-14 Nature Improvement Area Grant - Marlborough Downs ,BA14 6BT,SME,,,Non Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Northumberland Nat Park Authority,ERS-985362-48783,34272.69,2013-14 National Trail Grant - Pennine Way Houx Hill Path Flagging,NE46 1BS,SME,ECM 6306,,Local Authority
DEFRA,NE,30/05/2014,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,81021,187657.24,Rail travel costs incurred as per the Government Procurement Service contract - May 2014,BD1 3AZ,SME,,,Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",South Downs National Park Authority,ERS-985387-48799,102250.50,2013-14 Nature Improvement Area Fund - South Downs Way Ahead,PO20 3RD,,,,Local Authority
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",The Wildlife Trust For Birmingham And The Black Country,ERS-985388-48796,94998.82,"2013-14 Nature Improvement Area Fund, Birmingham and Black Country Living Landscape",B15 3AU,SME,,,Non Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",The Woodland Trust,ERS-985379-48790,26248.42,2013-14 Access to Nature Grant - The Woodlands Community Project,NG31 6LL,,,,Non Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Traffic Technology Ltd,DT3690,74652.00,Project to install an automated people counter on each National Trail,MK18 1UH,SME,6206,,Supplier
DEFRA,NE,30/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Yorkshire Wildlife Trust,ERS-985346-48789,354914.31,2013-14 Nature Improvement Area Fund - Humberhead Levels ,YO24 1GN,SME,,,Supplier
DEFRA,JNCC,27/05/2014,OFFICE RENT,Governance & Corporate Services,GOODSIR GRAHAM COMMERCIAL LTD,9825,54593.69,Rent and service charge for Monkstone House Peterborough - July-September 2014,EC1Y 0TA,SME,,130,Administration
DEFRA,Fera,01/05/2014,Buildings: Capital At Cost,Estates & H&S,Shepherd Engineering Services,113288,46437.19,Contract works undertaken on the Food and Environment Research Agency quarantine drainage capital project up to 28 March 2014,YO10 4EA,,N/A,!,
DEFRA,Fera,01/05/2014,Estate Capital To Be Recharged,Estates & H&S,Shepherd Engineering Services,113287,72333.07,Contract work undertaken on site for capital works to the Sand Hutton Estates up to 28 March 2014 ,YO10 4EA,,N/A,!,
DEFRA,Fera,02/05/2014,I/Gen S/Ware: Capital At Cost,Inspectorates Programme,'D E F R A,113204,319155.23,"IBM recharge, delayed invoicing by supplier, for e-Domero system enhancement work  - April 2012-March 2013.",YO1 7PX,,N/A,IS000103,
DEFRA,Fera,02/05/2014,Prior Year Fera Estate Capital,Balance Sheet,'D E F R A,112834,1579516.74,Recharge agreed in March 2014 for capital works to the Sand Hutton estates by Interserve - 1 April 2012-31 March 2013.,YO1 7PX,,N/A,!,
DEFRA,Fera,08/05/2014,Direct Subcontractors,Inspectorates Programme,Agri-Food And Bioscience Institute,114838,70603.15,"Agri-food and Bio Science Institute - plant breeders rights and national listings - 2013-14 Quarter 3. Funded project, costs are reinbursed.",BT9 5PX,,N/A,A2AN1090,
DEFRA,Fera,13/05/2014,Direct Consumables/Materials,Proficiency Testing,Dhl International Uk Ltd,114885,27964.85,"Monthly invoice for courier services, also includes fuel surcharges, oversized piece, remote area service and dangerous good - April 2014. Funded project, costs are reinbursed.",TW3 9LP,,N/A,V2AX3300,
DEFRA,Fera,13/05/2014,Direct Subcontractors,Food Quality &Safety Prog,University Of East Anglia,114887,36304.50,"Investigation of the potential transfer and uptake of contaminants into food - 2013-14. Funded project, costs are reinbursed.",NR4 7TJ,,N/A,A2HH5000,
DEFRA,Fera,13/05/2014,Direct Subcontractors,Inspectorates Programme,Agri-Food And Bioscience Institute,114979,68161.25,"Agri-food and Bio Science Institute - plant breeders rights and national listings - 2013-14 Quarter 4. Funded project, costs are reinbursed.",BT9 5PX,,N/A,A2AN1090,
DEFRA,Fera,13/05/2014,Direct Subcontractors,Inspectorates Programme,Green Cut Horticulture Ltd,113883,39312.00,"Anoplophora glabripennis tree climbing contract - Paddock Wood. Includes the supply of six climbing arborists per day - 17 March-14 April 2014. Funded project, costs are reinbursed.",TN14 7LJ,,N/A,A2AJ1020,
DEFRA,Fera,13/05/2014,Gpc Clearing Account,Finance & Procurement,National Westminster Bank Plc,114945,102792.47,Government Procurement Card usage - 10 April-9 May 2014,SS1 9AJ,,N/A,!,
DEFRA,Fera,15/05/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),114611,173788.17,"Delivery of Botany Services. Funded project, costs are reinbursed.",CB3 0LE,,N/A,A2AN1000,
DEFRA,Fera,15/05/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),114612,96760.26,"Delivery of Botany services including pathology. Funded project, costs are reinbursed.",CB3 0LE,,N/A,A2AJ1000,
DEFRA,Fera,15/05/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),114613,64576.37,"Delivery of Botany Services. Funded project, costs are reinbursed.",CB3 0LE,,N/A,A2AO1000,
DEFRA,Fera,15/05/2014,Other Direct,Inspectorates Programme,'D E F R A,112835,61308.00,"Specialist Service Centre for Imports (SSCI) recharges November 2013-March 2014 and future charges. Funded project, costs are reinbursed.",YO1 7PX,,N/A,A2AI1040,
DEFRA,Fera,20/05/2014,Estates Charges (Err),"Emergency Response & Recovery, Inspectorates Programme and Estates & H&S ",Capita Property And Infrastructure Ltd,114936,150320.77,Facilities Management core service charges - March 2014 ,EH1 3DX,,N/A,!,
DEFRA,Fera,22/05/2014,Computers: Capital At Cost,Knowledge Info Mgt & Systems,Dell Corporation Limited,115577,29634.19,"Purchase of 14 Dell precision computers (including hardware, software and three years warranty and support) for capital project",RG12 1LF,,N/A,CE000806,
DEFRA,Fera,23/05/2014,Direct Subcontractors,Food Quality &Safety Prog,Chemicals Regulation Directorate,2501,29677.57,"Pesticide training received as part of the European Community (EC) funded full twinning project in Moldova - March 2013-March-2014. Funded project, costs are reinbursed.",YO1 7PX,,N/A,W8ET4100,
DEFRA,Fera,29/05/2014,Defra Control Account,Balance Sheet,'D E F R A,115270,146542.65,2013-14 Value Added Tax - Quarter 4,YO1 7PX,,N/A,!,
DEFRA,Fera,29/05/2014,I/Gen S/Ware: Capital At Cost,Inspectorates Programme,'D E F R A,89487,41566.59,2013-14 Enhancements to the eDomero system which is a capital project,YO1 7PX,,N/A,IS000103,
DEFRA,RBG Kew,28/05/2014,Planned Maintenance,Planned Maintenance,Unigro Ltd,MS0233878,107367.24,Work on plant quarantine house at Kew Gardens,,,,,
DEFRA,RBG Kew,28/05/2014,Council Tax,Council Tax,MID SUSSEX DISTRICT COUNCIL,MS0233601,92544.00,2014-15 Annual rates bill for Wakehurst Place,,,,,
DEFRA,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Kier Facilities Services,MS0233129,87690.14,Wakehurst Place car park works,,,,,
DEFRA,RBG Kew,07/05/2014,Gas,Utilities,CORONA ENERGY RETAIL 4 LIMITED,MS0233123,76020.23,Gas Bill - Kew Gardens - May 2014 ,,,,,
DEFRA,RBG Kew,14/05/2014,Electricity,Utilities,EDF Energy Customers plc period supp 11/3-10/04/14,MS0232631,46800.00,Electricity costs - Kew Gardens - May 2014 ,,,,,
DEFRA,RBG Kew,13/05/2014,Planned Maintenance,Planned Maintenance,Turner & Townsend Project Management Ltd,MS0231697,42881.57,Work on the Temperate House renovation project,,,,,
DEFRA,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Unigro Ltd,MS0233128,41094.78,Work on plant quarantine house at Kew Gardens,,,,,
DEFRA,RBG Kew,20/05/2014,Office and window cleaning,Office and window cleaning,Julius Rutherfoord Commercial Cleaning,MS0233345,36001.86,Cleaning contract - May 2014 ,,,,,
DEFRA,RBG Kew,07/05/2014,Marketing programme,Marketing,Kindred Agency Ltd,MS0232729,34978.60,"Fee for branding, product development, public relations, and integrated marketing services - May 2014",,,,,
DEFRA,RBG Kew,28/05/2014,Marketing programme,Marketing,Kindred Agency Ltd,MS0233403,34978.60,"Fee for branding, product development, public relations, and integrated marketing services - June 2014",,,,,
DEFRA,RBG Kew,07/05/2014,Planned Maintenance,Planned Maintenance,Norland Managed Services Ltd,MS0233091,28257.42,Moving of the stones at the Ruined Arch in addition to planned maintenance - April 2014,,,,,
DEFRA,RBG Kew,20/05/2014,Planned Maintenance,Planned Maintenance,SSE Contracting Ltd,MS0233348,27214.18,Mechanical and electrical contracting works at Kew Gardens,,,,,
DEFRA,MMO,09/05/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,078865,31500.95,Travel costs incurred as per the Government Procurement Service contract - April 2014,BD1 3AZ,SME,,00000000,Asset
DEFRA,MMO,08/05/2014,PUS Insurance and Road fund tax (C),,Aon UK Ltd,1900000509800,42294.00,Lease car insurance - April 2014-March 2015,M2 1EN,,,00000000,Expense
DEFRA,MMO,01/05/2014,Other Current Payments S,,Globavista Ltd,1496,35100.00,Completion of the manual reporting facility for the Vessel Monitoring System,BA5 1AF,,,00000000,Expense
DEFRA,MMO,19/05/2014,Contracted out services non IT,,Shared Services Connected Ltd,100000252,42818.71,Fixed monthly charge for shared services work - May 2014,HP2 7AH,,,00000000,Expense
DEFRA,MMO,19/05/2014,Other Current Payments E,,C E F A S,8003723,63502.80,Coastal Processes Advice to Marine Management Organisation,NR33 0HT,SME,,00000000,Expense
DEFRA,MMO,09/05/2014,Other Current Payments E,,Coombe Fisheries Limited,FEF1115,44902.64,European Fisheries Fund grant payment,EX31 1QN,SME,,00000000,Expense
DEFRA,MMO,15/05/2014,Other Current Payments E,,Looe Harbour Commissioners.,FEF1238COR0040,38692.85,European Fisheries Fund grant payment,PL13 1DX,SME,,00000000,Expense
DEFRA,MMO,15/05/2014,Other Current Payments E,,Whitby Seafoods Ltd,FEF1031,39278.00,European Fisheries Fund grant payment,YO22 4PU,SME,,00000000,Expense
DEFRA,MMO,09/05/2014,Other Current Payments E,,Coombe Fisheries Limited,FEF0787010514,83063.71,European Fisheries Fund grant payment,EX31 1QN,SME,,00000000,Expense
DEFRA,MMO,23/05/2014,Other Current Payments E,,Brixham Trawler Agents Ltd,FEF1112150514,196562.32,European Fisheries Fund grant payment,TQ5 8AW,SME,,00000000,Expense
DEFRA,MMO,15/05/2014,Other Current Payments E,,Magic Pelagic Fishing Ltd,FEF0996,49800.00,European Fisheries Fund grant payment,TR18 5RB,SME,,00000000,Expense
DEFRA,MMO,15/05/2014,Other Current Payments E,,Severn Rivers Trust,FEF1032,62217.86,European Fisheries Fund grant payment,OX7 5TL,SME,,00000000,Expense
DEFRA,MMO,06/05/2014,Clearing Construction in Progress (I.T.),,C E F A S,8003811,56762.32,2013-14 Software development of the Fisheries European Data Exchange which is the application by which fisheries data is reported to the European Union,NR33 0HT,SME,,00000000,Asset
DEFRA,MMO,01/05/2014,Other Current Payments E,,A B P Marine Environmental Research Ltd,INV0001187,35187.60,Mapping of UK Shipping Density and Routes from Automatic Identification System (AIS) - open sources and data methods,SO14 2AQ,SME,,00000000,Expense
DEFRA,RPA,28/05/2014,Information Technology Outsourced Services,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture (UK) LTD,3003244554,69174.00,One Spatial licence and support renewal - April 2014-March 2015,EC3M 3BD,,"65289, 66010, 65302, 65736, 65702, 65838, 65898, 65953, 66019, 66027",SPSS0110/SIPRLR07/PPN13000/FOP01000/SIPRLR02/PPS03700,ADMIN
DEFRA,RPA,27/05/2014,Information Technology Outsourced Services,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture (UK) LTD,3003247420,565050.82,Rural Payments Agency Information Technology Application support services and project work - May 2014,EC3M 3BD,,"65289, 66010, 65302, 65736, 65702, 65838, 65898, 65953, 66019, 66027",SPSS0110/SIPRLR07/PPN13000/FOP01000/SIPRLR02/PPS03700,ADMIN
DEFRA,RPA,09/05/2014,Down Stream Access mailing services,Managed Document Service,Adare,IS1234110,48492.54,Single payment Scheme Claim Statements Production Cost,HD8 9QQ,,"65777, 65779, 65772, 65805, 65773, 65780, 65425, 65796, 65792, 65778, 65675, 65723, 65676, 65782",n/a,ADMIN
DEFRA,RPA,14/05/2014,Down Stream Access mailing services,Managed Document Service,Adare,IS1232155,25765.88,Postage - Week Commencing 17 February 2014,HD8 9QQ,,"65777, 65779, 65772, 65805, 65773, 65780, 65425, 65796, 65792, 65778, 65675, 65723, 65676, 65783",n/a,ADMIN
DEFRA,RPA,14/05/2014,Down Stream Access mailing services,Managed Document Service,Adare,IS1234085,50076.85,Rural Land and Entitlements form Scanning - March 2014,HD8 9QQ,,"65777, 65779, 65772, 65805, 65773, 65780, 65425, 65796, 65792, 65778, 65675, 65723, 65676, 65784",n/a,ADMIN
DEFRA,RPA,19/05/2014,Down Stream Access mailing services,Managed Document Service,Adare,IS1233764,41193.61,Postage - Week commencing 10 March 2014,HD8 9QQ,,"65777, 65779, 65772, 65805, 65773, 65780, 65425, 65796, 65792, 65778, 65675, 65723, 65676, 65785",n/a,ADMIN
DEFRA,RPA,27/05/2014,Down Stream Access mailing services,Managed Document Service,Adare,IS1235437,33548.12,Rural Land and Entitlements form Scanning - April 2014,HD8 9QQ,,"65777, 65779, 65772, 65805, 65773, 65780, 65425, 65796, 65792, 65778, 65675, 65723, 65676, 65786",n/a,ADMIN
DEFRA,RPA,19/05/2014,Information Technology Outsourced Services,Service Management,AMT-SYBEX,50010,43573.20,"Annual Support for Composite Reporting Application, software support for Aphis link and link library, annual licence - 17 March 2014-16 March 2015",BT3 9JQ,,66002,OFFS0250,ADMIN
DEFRA,RPA,21/05/2014,Supplier Contractors,Finance Backfill Resource,Deloitte & Touche,1111054947,46368.00,"Professional services, Finance Support Contract - April 2014",MK9 1FD,,65700,N/A,ADMIN
DEFRA,RPA,14/05/2014,Information Technology Outsourced Services,Service Management,DSGi,12440067,75834.00,Service charge for Ultra Thin Clients - May 2014 ,HP2 7TG,,66146,OFFS0125,ADMIN
DEFRA,RPA,19/05/2014,Food Standards Agency,British Cattle Movement Service,Food Standards Agency,1702543,45738.29,Cattle Passports - February 2014,YO1 7PX,,65464,N/A,ADMIN
DEFRA,RPA,28/05/2014,Food Standards Agency,British Cattle Movement Service,Food Standards Agency,1702586,55871.80,Cattle Passports - March 2014,YO1 7PX,,65464,N/A,ADMIN
DEFRA,RPA,06/05/2014,Information Technology Outsourced Services,Service Management,IBM,5804140801,49231.19,"Animal Movements Licensing System - Sheep, Goats and Deer Interface project work",PO6 3AE,,"65498, 65627, 65720, 65832",IBMBS000,ADMIN
DEFRA,RPA,06/05/2014,Information Technology Outsourced Services,Service Management,IBM,5804140956,158761.28,Ultra thin client replacement project - 28 February-21 March 2014 ,PO6 3AE,,65635,IBMBS000,ADMIN
DEFRA,RPA,06/05/2014,Information Technology Outsourced Services,Service Management,IBM,5804141313,38517.12,Web hosting catch up charges - April 2014,PO6 3AE,,66077,IBMBS000,ADMIN
DEFRA,RPA,08/05/2014,Information Technology Outsourced Services,Service Management,IBM,5804141312,158448.96,Storage Area Network Managed Service Implementation - April 2014 ,PO6 3AE,,65935,IBMBS000,ADMIN
DEFRA,RPA,22/05/2014,Information Technology Outsourced Services,Service Management,IBM,5805140586,978563.82,Baseline IT charges - April 2014.,PO6 3AE,,66175,IBMBS000,ADMIN
DEFRA,RPA,23/05/2014,Information Technology Outsourced Services,Service Management,IBM,5805140356,57600.00,Internet Explorer 9 and Windows 7 Upgrade for Eden 5 laptop users - May 2014,PO6 3AE,,65767,IBMBS000,ADMIN
DEFRA,RPA,27/05/2014,Information Technology Outsourced Services,Service Management,IBM,5805140357,73080.67,Virtual Machine build catalogue - May 2014,PO6 3AE,,65767,IBMBS000,ADMIN
DEFRA,RPA,30/05/2014,Information Technology Outsourced Services,Service Management,IBM,5805141069,34286.79,Storage Area Network Managed Service Implementation - May 2014 ,PO6 3AE,,65935,IBMBS000,ADMIN
DEFRA,RPA,08/05/2014,Cartographic and Digitising,Planning and Modelling (Programme),InfoTech Enterprises Europe Ltd,970002032,78510.80,Digitising of land parcels - March 2014,WC1V 6RL,,65722,SIPRLR02,ADMIN
DEFRA,RPA,29/05/2014,Cartographic and Digitising,Planning and Modelling (Programme),InfoTech Enterprises Europe Ltd,970002138,92721.59,Digitising of land parcels - April 2014,WC1V 6RL,,65722,SIPRLR02,ADMIN
DEFRA,RPA,15/05/2014,Information Technology Outsourced Services,Business as Usual projects,Software AG (UK) Ltd,1109004943,271152.00,Quarterly support and maintenance charge for the e-channel - April-June 2014,DE24 8PU,,65859,DCBAU007,ADMIN
DEFRA,RPA,30/05/2014,Information Technology Outsourced Services,Service Management,Software Box,INV70368,46050.76,Open text ProVision annual support and maintenance - 30 June 2014-29 June 2015,YO61 1ET,,66237,OFFS0150,ADMIN
DEFRA,RPA,20/05/2014,Information Technology Outsourced Services,Telecommunications,Vodafone,71638144,50658.83,Various mobile phone charges consolidated invoice - 22 April-23 May 2014     ,RG14 5FF,,66043,"BBMOB000, VODA0000",ADMIN
DEFRA,AHDB,09/05/2014,Invoice,,University of Warwick,90747599,25000.00,English Beef and Lamb Executive - research project on Intramammary Infections (mastitis) in meat ewes,CV4 8UW,,,,
DEFRA,AHDB,14/05/2014,Invoice,,Mylnefield Research Service,SLINV/00001535,25746.25,"Horticultural Development Company Scottish raspberry breeding programme, Breeding Consortium for the UK - January-March 2014",DD2 5DA,,,,
DEFRA,AHDB,14/05/2014,Invoice,,TNS UK Ltd,260133802,28000.00,Potato Council - Consumer Focus Group research on Market Intelligence potato link question,W5 1UA,,,,
DEFRA,AHDB,04/06/2014,Invoice,,SAC Commercial Ltd,20766330,29282.00,DairyCo - Scottish Agricultural College Research Partnership on Grassland Forage and Soil - May 2014,EH9 3JG,,,,
DEFRA,AHDB,27/05/2014,Invoice,,TECHNOLOGY STRATEGY BOARD,000730,30901.00,Potato Council contribution towards research on 'New Approaches to Crop Protection' 2013-14 ,SN2 1UE,,,,
DEFRA,AHDB,04/06/2014,Invoice,,Symbiosis UK Ltd,000407,31046.40,Home Grown Cereals Authority - Cereals 2014 event - exhibition stand costs,W1B 5TG,,,,
DEFRA,AHDB,14/05/2014,Invoice,,The Arable Group Limited,CU41,31482.08,Potato Council - Research on improving cultivation practices in potatoes - January-March 2014,CB3 0LE,,,,
DEFRA,AHDB,27/05/2014,Invoice,,Farming & Countryside Education,FACE/1301,40000.00,Home Grown Cereals Authority - Brightcop skills programme funding 2014,CV8 2LG,,,,
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,LVI161361,190623.05,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST14 8EB,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE DEVON AND CORNWALL LTD~179923008,LVI161485,75474.36,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST15 8NA,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,SHIRES VETERINARY PRACTICE~729419117,LVI161719,29773.00,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,ST12 6DL,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,DERBYSHIRE VETERINARY SERVICES LTD~928648871,LVI161780,25224.58,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,DE6 1ES,SME,,00000000,Expense
DEFRA,AHVLA,28/05/2014,Service Level Agreement Costs,Chief Operating Officer DG,Food Standards Agency,1702568,53352.16,Tuberculosis Cattle reactor sampling cases January-March 2015 to be recharged to Defra,YO1 2YX,,,AHFSATBS,Expense
DEFRA,AHVLA,20/05/2014,Service Level Agreement Costs,Chief Operating Officer DG,Food Standards Agency,1702569,88881.94,Tuberculosis Cattle reactor cases to be recharged to Defra,YO1 2YX,,,AHFSATBS,Expense
DEFRA,AHVLA,28/05/2014,Hard charges,Chief Operating Officer DG,Treasury Solicitor,A1944,31055.80,2013-14 Defra legal advisory charges - Quarters 3,WC2B 4TS,,,HARDLEGA,Expense
DEFRA,AHVLA,22/05/2014,Interim Staff,Chief Operating Officer DG,Cadence Partnership LLP,AHVLA1403001,46504.09,Release Six of the Animal Health and Veterinary Laboratories Agency Business Reform Programme second Post Implementation Review,WC2N 5BW,SME,,00000000,Expense
DEFRA,AHVLA,30/05/2014,Other Current Payments E,Chief Operating Officer DG,Genus Breeding Ltd.,21139835,25633.90,Provision of vaccination services in the event of an emergency - April 2014,CW5 7JW,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI161408,37355.03,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,EX31 3FG,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,SHEPTON VETERINARY GROUP LTD~130121542,LVI161389,28678.47,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,BA4 5QH,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,TYNDALE VETS LTD~713119763,LVI161715,33129.50,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,GL11 6DD,,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,The Vale Veterinary Group~141003340,LVI161417,28081.12,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,EX16 4LF,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI161411,42821.34,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,SN16 9AA,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,SYNERGY FARM HEALTH LTD~979392255,LVI161798,49985.45,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,DT2 0LD,SME,,00000000,Expense
DEFRA,AHVLA,12/05/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,078857,97541.32,Travel costs incurred as per the Government Procurement Service contract - April 2014,BD1 3AZ,SME,,00000000,Asset
DEFRA,AHVLA,28/05/2014,Payover,Central Finance Group,DEFRA,1000033236,28285.38,Payment of a recharge to Defra for AHVLA's VAT return - 2013-14 Quarter 4.,YO1 7PX,,,00000000,Liability
DEFRA,AHVLA,20/05/2014,Mobile Phones,Central Finance Group,Vodafone Ltd,71625231,31216.78,Payment of the April invoice to Vodafone,,,,00000000,Asset
DEFRA,AHVLA,08/05/2014,GPC Card,Central Finance Group,Barclaycard Business Issuing,4715320649058286300414,57208.08,Payment of the April invoice for purchases made through Barclaycard,TS17 6YG,SME,,00000000,Asset
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,Nantwich Veterinary Group~278632327,LVI161576,30215.65,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW5 5SF,SME,,00000000,Expense
DEFRA,AHVLA,27/05/2014,LVI Claims,Chief Operating Officer DG,The Willows Veterinary Group~159052757,LVI161444,29844.68,Payment to veterinary practice for services provided in an official capacity on behalf of Animal Health and Veterinary Laboratories Agency,CW8 1LP,SME,,00000000,Expense
