Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,MILFEDDYGON Y WERN/ WERN VETERINAR~159252551,LVI164067,27072.66,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,LL15 ITG,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,PROSTOCK VETS LTD~108174136,LVI163981,28634.14,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,SA33 5DR,,,00000000,Expense,,,,
DEFRA,AHVLA,20/11/2014,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002543489,45820.24,Facilities Management Core charges for Weybridge site - September 2014,EC2V 7NQ,,,HARDFVLA,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,Fenton Veterinary Practice~122901407,LVI164002,33360.97,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,SA61 1BN,SME,,00000000,Expense,,,,
DEFRA,AHVLA,04/11/2014,Legal Expenses incl subscriptions to legal societies,,Sarah Eberle Landscape Design,301014,25200.00,Payment to the garden designer for the original design and development costs  incurred between August and October 2014 for the display at Royal Horticultural Society Chelsea Flower Show May 2015                             ,RG28 7QJ,,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,Cost Scientific and Research,,Foramaflow Ltd,14130,26400.58,Capital Purchase of nine Foramaflow System Formonia Vaporisers (scientific equipment),GU20 6AA,,,00000000,Asset,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,The Vale Veterinary Group~141003340,LVI164039,27029.34,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,EX16 4LF,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE DEVON AND CORNWALL LTD~179923008,LVI164105,92720.63,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST15 8NA,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,George Veterinary Group~137680257,LVI164033,32699.81,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,SN16 9AA,SME,,00000000,Expense,,,,
DEFRA,AHVLA,04/11/2014,PUS Servicing & repairs (C),,Willis Ltd,16273482,35775.00,Private fully comprehensive insurance for 75 drivers (recovered via deductions) - 1 November 2014-31 October 2015,IP1 1TA,,,CARLEASE,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,LVI163985,152733.78,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST14 8EB,SME,,00000000,Expense,,,,
DEFRA,AHVLA,18/11/2014,Hard charges,Chief Operating Officer DG,DEFRA,1000039337,3234089.23,Computer support and service - 2014-15 Quarter 2  ,YO1 7PX,,,HARDCIOD,Expense,,,,
DEFRA,AHVLA,12/11/2014,GPC Card,Central Finance Group,Barclaycard Business Issuing,47153206490582863110,80867.20,Payment of invoice for purchases made through Barclaycard - October 2014,TS17 6YG,SME,,00000000,Asset,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,Nantwich Veterinary Group~278632327,LVI164195,31759.55,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,CW5 5SF,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,MARKET HALL VETS~869595055,LVI164364,28030.94,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,SA33 4DY,SME,,00000000,Expense,,,,
DEFRA,AHVLA,04/11/2014,Other Current Payments E,Chief Operating Officer DG,Genus Breeding Ltd.,21148416,25634.00,Provision of services for vaccinations in the event of an emergency - October 2014,CW5 7JW,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI164031,36540.70,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,EX31 3FG,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,LVI Claims,Chief Operating Officer DG,KERNOW VET GROUP LTD~175331120,LVI164097,33578.09,Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,PL31 1AQ,SME,,00000000,Expense,,,,
DEFRA,AHVLA,24/11/2014,Payover,Central Finance Group,DEFRA,1000039177,1159754.62,Payment of Value Added Tax (VAT) collected by the Animal and Plant Health Agency for Defra to pay to Her Majesty's Revenue and Customs (HMRC) - 2014-15 Quarter 2,YO1 7PX,,,00000000,Liability,,,,
DEFRA,AHVLA,24/11/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,092953,156677.71,Payment of Animal and Plant Health Agency travel charges - October 2014,BD1 3AZ,SME,,00000000,Asset,,,,
DEFRA ,CCW,28/11/2014,Accommodation related,Various,CAPITA PROPERTY (DEFRA),PriorYears,45277.58,Rent and minor works for various premises relating to prior year periods,EC2V 7NQ,LARGE,N/A,N/A,Programme,GB888800181,,,
DEFRA ,CCW,27/11/2014,Research & Design,Market Intelligence,DJS RESEARCH LTD,2952,33397.20,"Market Research Services, Draft Determinations research into customer acceptability of Ofwat draft determinations (water charges and services)",SK6 7GH,LARGE,N/A,N/A,Programme,775718779,,,
DEFRA ,CCW,27/11/2014,Research & Design,Market Intelligence,DJS RESEARCH LTD,2953,26820.00,Non Household Retail Exit research with non-household customers on their views of their water company exiting the retail market,SK6 7GH,LARGE,N/A,N/A,Programme,775718779,,,
DEFRA ,CCW,21/11/2014,Rent,Corporate Services,G V A GRIMLEY,8717476174,82807.20,"Rent, Service Charge and Rent for Car parking spaces for premises First Floor ,Victoria Square House, Birmingham - 25 December 2014-24 March 2015",B1 2JJ,LARGE,N/A,N/A,Programme,179918444,,,
DEFRA,Cefas,13/11/2014,Charters,Environment & Ecosystems,P & O Maritime UK Limited,20068334,28004.16,Recharges for port costs for a research cruise on the Prince Madog research vessel - October 2014,NR33 7NL,STAN,,SLAB5,Charters,947 1042 31,,,
DEFRA,Cefas,17/11/2014,Assets Under Construction,Monitoring and Programme Management,DATAWELL BV,20068573,73009.20,Two Waveriders for the WaveNet strategic wave monitoring network as part of the recent expansion of the network,,STAN,,C6029,Assets Under Construction,,,,
DEFRA,Cefas,20/11/2014,Technical Services,Aquatic Health & Hygiene,UNIVERSITY OF EXETER,20068525,40500.00,Sub Contract with the university for building a molecular platform for understanding the host-pathogen interface in invertebrates - Academic year 2014-2015,EX4 4QJ,STAN3RD,,DP318,Technical Services,GB 142 0477 95,,,
DEFRA,Cefas,28/11/2014,VAT Settlement,Corporate,DEFRA RECEIPTS,20068739,372292.66,Value Added Tax (VAT) for Defra to pay to Her Majesty's Revenue and Customs (HMRC) - 2014-15 Quarter 2,Y01 7PX,OGD,,50013,VAT Settlement,,,,
DEFRA,Cefas,28/11/2014,Assets Under Construction,Fisheries and Ecosystem,Cimel Electronique,20068877,27855.25,Automatic suntracking photometer - This equipment is to measure the colour of the sea to calibrate the satellite images,,STANSME,,C5878,Assets Under Construction,,,,
DEFRA,Cefas,28/11/2014,Lab Consumables,Corporate,UNIVERSITY OF EAST ANGLIA,20068902,41798.95,"Collaboration on computer access a five-year contract of service for Centre for Environment, Fisheries and Aquaculture Science numerical modellers to access and use University of East Anglia high performance computing systems",NR4 7TJ,STANSME,,74420,Lab Consumables,,,,
Defra,Fera,11/11/2014,Direct Consumables/Materials,Proficiency Testing,Dhl International Uk Ltd,124634,36671.06,Payment of the monthly invoice for worldwide and domestic courier services - October 2014,TW3 9LP,,N/A,V2AX3300,,,,,
Defra,Fera,13/11/2014,Gpc Clearing Account,Finance & Procurement,National Westminster Bank Plc,124851,77754.51,Payment of the monthly invoice for purchases made through the Government Procurement Card - 10 November-9 December 2014,SS1 9AJ,,N/A,!,,,,,
Defra,Fera,18/11/2014,I/Gen S/Ware: Capital At Cost,Inspectorates Programme,'D E F R A,124317,218736.00,Defra agency recharge for IBM system enhancement work - April 2013-March 2014,YO1 7PX,,N/A,!,,,,,
Defra,GLA,13/11/2014,IT charges,Defra,DEFRA,,113583.86,Baseline services - 2014-15 Quarter 2 ,YO1 7PX,IT,,,,,,,
Defra,JNCC,17/11/2014,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,BRITISH TRUST FOR ORNITHOLOGY,10456,120662.75,Monitoring of birds and the environment - October-December 2014,IP24 2PU,SME,A09-0056-0259,100,Administration,,,,
Defra,JNCC,18/11/2014,CONTRACTED OUT CONSERVATION SERVICES,Surveillance and monitoring,NATURAL ENVIRONMENT RESEARCH COUNCIL,10485,35190.00,"Biological recording, analysis and interpretation",SN2 1EU,Large,A11-0030-0449,100,Administration,,,,
Defra,JNCC,17/11/2014,CONTRIBUTIONS TO PROJECTS WITH PARTNERS,Marine monitoring                                                                                   ,UNIVERSITY OF ST ANDREWS,10511,25000.00,Development & submission of a proposal to obtain European funding to support the Small Cetaceans in European Atlantic waters and the North Sea (SCANS) III cetacean monitoring project,KY16 9LB,Large,A14-0207-0855,72,Marine Monitoring & Mapping,,,,
Defra,JNCC,10/11/2014,AIR TRAVEL - UK,Access to information,REDFERN TRAVEL LTD                                          ,Redfern Statement October 2014 092955,28040.05,Various travel charges - October 2014,BD1 3AZ,SME,,130,Administration,,,,
DEFRA,MMO,19/11/2014,Other Current Payments E,,Succorfish M2M Ltd,FEF1520,36250.88,European Fisheries Fund grant payment,NE30 1JE,SME,,00000000,Expense,,,,
DEFRA,MMO,03/11/2014,Other Current Payments E,,The Rivers Trust,FEF0703281014,83296.69,European Fisheries Fund grant payment,PL17 8PH,SME,,00000000,Expense,,,,
DEFRA,MMO,07/11/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,092956,42478.36,Redfern travel bill - October 2014,BD1 3AZ,SME,,00000000,Asset,,,,
DEFRA,MMO,25/11/2014,Agency IT Services (IBM),,DEFRA,1000039318,438721.22,Recharges for IBM services - July-September 2014,YO1 7PX,,,00000000,Expense,,,,
DEFRA,MMO,17/11/2014,Other Current Payments E,,Independent Shellfishermens Co-op (Bridlington) Ltd,FEF1541HOL0048,29987.25,European Fisheries Fund grant payment,YO15 3AN,SME,,00000000,Expense,,,,
DEFRA,MMO,17/11/2014,Other Current Payments E,,Mevagissey Harbour Trustees,FEF1045101114,111874.44,European Fisheries Fund grant payment,PL26 6QU,SME,,00000000,Expense,,,,
DEFRA,MMO,17/11/2014,Other Current Payments E,,Cornwall Council,FEF0699101114,223041.43,European Fisheries Fund grant payment,TR1 3AY,,,00000000,Expense,,,,
DEFRA,MMO,03/11/2014,Other Current Payments E,,PPS East Ltd,FEF1215281014,63894.40,European Fisheries Fund grant payment,DN31 2TG,SME,,00000000,Expense,,,,
DEFRA,MMO,21/11/2014,Other Current Payments E,,New England Seafood International Ltd,FEF1327,74834.22,European Fisheries Fund grant payment,KT9 1TW,SME,,00000000,Expense,,,,
DEFRA,MMO,21/11/2014,Other Current Payments E,,Thanet District Council,FEF1214,103305.03,European Fisheries Fund grant payment,CT9 1XZ,,,00000000,Expense,,,,
DEFRA,MMO,21/11/2014,Other Current Payments E,,Sutton Harbour Company.,FEF0887171114,164825.56,European Fisheries Fund grant payment,PL4 0RA,SME,,00000000,Expense,,,,
DEFRA,MMO,27/11/2014,Other Current Payments E,,New England Seafood International Ltd,FEF1327181114,68243.14,European Fisheries Fund grant payment,KT9 1TW,SME,,00000000,Expense,,,,
DEFRA,MMO,21/11/2014,Other Current Payments E,,Seafood & Eat It,FEF1233,29393.60,European Fisheries Fund grant payment,TW1 4RP,SME,,00000000,Expense,,,,
DEFRA,MMO,21/11/2014,Other Current Payments E,,Coombe Fisheries Limited,FEF1146171114,105615.43,European Fisheries Fund grant payment,EX31 1QN,SME,,00000000,Expense,,,,
DEFRA,MMO,07/11/2014,Clearing Construction in Progress (I.T.),,Fivium Ltd,MMO030,41065.94,Monthly charge for work on Marine Management Organisation Marine Case Management System (MCMS),WC2E 9EZ,SME,,00000000,Asset,,,,
Defra,NFC,24/11/2014,Grant,Forest Creation,Private landowner ,110458,25000.00,Grant towards woodland creation works completed during 2014-15,,,,,,,,,
DEFRA,NE,06/11/2014,Rent & Management Charges,"People, Landscape & Biodiversity",Interserve (Facilities Management) Ltd,FI00038493,32918.53,Fleet fuel costs - September 2014,SE1 8RT,,,,,,,,
DEFRA,NE,06/11/2014,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,92415,240731.68,Monthly charge for rail travel costs - October 2014,BD1 3AZ,SME,,,,,,,
DEFRA,NE,06/11/2014,RBS purchases,Corporate Services,Royal Bank Of Scotland,NEOCT2014BILL,642677.43,Monthly payment for Government Procurement Card expenditure - October 2014,EC2M 4BA,,,,,,,,
DEFRA,NE,10/11/2014,Grants & contributions,"Science, Evidence & Advice",Action for the River Kennet,2.81015E+12,60000.00,River Kennet Restoration Project at Durnsford Mill,SN8 4WE,SME,ECM 6661,,,,,,
DEFRA,NE,10/11/2014,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584169387,726980.40,"Charge for hosting, support and development of the Genesis IT System - September 2014",WV10 6UH,,Ecm_6399,,,,,,
DEFRA,NE,10/11/2014,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Cranfield University,1418109,49620.00,Renewal of Database Licence Agreement - 25 September 2014-24 September 2015,MK43 0AL,,ecm_544,,,,,,
DEFRA,NE,10/11/2014,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Environment Agency,1169420,56760.00,Collaborative Agreement for Natural England Data Download Site for contractors and partners,BS1 5AH,,ecm-406,,,,,,
DEFRA,NE,10/11/2014,Service charges,Corporate Services,Shared Services Connected Ltd,100000552,223320.46,Shared Services provision for Natural England fixed monthly charge - November 2014,HP2 7AH,,ecm_6089,,,,,,
DEFRA,NE,12/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Dorset County Council,ERS-986194-50355,45260.83,"Nature Improvement Area Fund, Wild Purbeck - 2014-15",DT1 1XJ,,,,,,,,
DEFRA,NE,12/11/2014,Grants & contributions,"People, Landscape & Biodiversity",The Wildlife Trust For Birmingham And The Black Country,ERS-986195-50360,70376.16,"Nature Improvement Area Fund, Birmingham and Black Country Living Landscape - 2014-15",B15 3AU,SME,,,,,,,
DEFRA,NE,20/11/2014,Land Management payments,Finance Control,Walshaw Moor Estate Ltd,ERS-986229-50376,134855.14,Wildlife Enhancement Scheme agreement (formerly Site of Special Scientific interest) - December 2014-May 2015,BB8 9NW,SME,,,,,,,
DEFRA,NE,24/11/2014,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584171257,648085.20,"Charge for hosting, support and development of the Genesis IT System - October 2014",WV10 6UH,,Ecm_6399,,,,,,
DEFRA,NE,24/11/2014,Grants & contributions,"People, Landscape & Biodiversity",R S P B,SLINV00027026,111175.00,Memorandum of Agreement - Action for Birds in England research - 1 April-30 September 2014,SG19 2DL,,ecm_593,,,,,,
DEFRA,NE,26/11/2014,Legal costs,Corporate Services,Browne Jacobson,279438,75097.02,Legal Services - Lands tribunal reference - 26 August 2014,NG1 7BJ,,,,,,,,
DEFRA,NE,26/11/2014,Asset purchases,Corporate Services,Browne Jacobson,ERS-986239-50580,32952.00,Legal Services - Stamp duty on land purchase,NG2 1BJ,,ECM_6634,,,,,,
DEFRA,NE,26/11/2014,Premises costs,"People, Landscape & Biodiversity",Buckholt Park,544,30000.00,Refurbishment of existing Pole Barn at Wye National Nature Reserve,CT4 5RY,SME,6589,,,,,,
DEFRA,NE,26/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Devon Wildlife Trust,ERS-986277-50575,61448.21,"Nature Improvement Area Fund, the Northern Devon Nature Improvement Area - 2014-15",EX2 4AB,SME,,,,,,,
DEFRA,NE,26/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Lancaster City Council,ERS-986328-50576,45344.91,"Nature Improvement Area Fund, Morecambe Bay - 2014-15",LA1 1PJ,,,,,,,,
DEFRA,NE,26/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,CR005607,-30670.67,Credit for telephony services - 1 September 2013-31 March 2014,RG24 8NA,,ecm_398,,,,,,
DEFRA,NE,26/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,CR005606,-36351.07,Credit for telephony site based support - 1 September 2013-31 March 2014,RG24 8NA,,ECM 398,,,,,,
DEFRA,NE,26/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80367399,98715.59,Charges for telephony site based support - 1 September 2013-31 March 2014,RG24 8NA,,ECM 398,,,,,,
DEFRA,NE,26/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Northamptonshire County Council,ERS-986327-50577,54255.40,"Nature Improvement Area Fund, Nene Valley - 2014-15",NN1 1DN,,,,,,,,
DEFRA,NE,26/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Shropshire Wildlife Trust Ltd,ERS-986311-50578,62802.62,"Nature Improvement Area Fund, Meres and Mosses of the Marches - 2014-15",SY2 6AH,SME,,,,,,,
DEFRA,NE,26/11/2014,Grants & contributions,"People, Landscape & Biodiversity",Yorkshire Wildlife Trust,ERS-986326-50583,40956.18,"Nature Improvement Area Fund, Humberhead Levels - 2014-15",YO24 1GN,SME,,,,,,,
DEFRA,NE,28/11/2014,Training costs,Corporate Services,Level 3 Communications UK Limited,CR005445,-32183.29,Credit for telephony services - 1 July-30 September 2014,RG24 8NA,,ecm_398,,,,,,
DEFRA,NE,28/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,CR005603,-45584.21,Credit for telephony services - 1 April-31 August 2013,RG24 8NA,,23588,,,,,,
DEFRA,NE,28/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,IN006984,80088.92,Charges for telephony services - 1 July-30 September 2014,RG24 8NA,,ecm_398,,,,,,
DEFRA,NE,28/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80374781,66272.22,Charges for telephony services - 1 July-30 September 2014,RG24 8NA,,ecm_398,,,,,,
DEFRA,NE,28/11/2014,Telephony costs,Corporate Services,Level 3 Communications UK Limited,CR005594,-34138.50,Credit for telephony and broadband - April-August 2013,RG24 8NA,,23588,,,,,,
DEFRA,NE,28/11/2014,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,94691,223192.83,Monthly charge for rail travel costs - November 2014,BD1 3AZ,SME,,,,,,,
Defra,RPA,25/11/2014,Information Technology Application Support and Maintenance,Service Management/Strategic Improvement Plan Administration/Business As Usual Projects,Accenture,3003263058,818375.76,Information Technology Application Support services and project work - November 2014,EC3M 3BD,Supplier,"65289, 66010, 66297, 100302, 100263, 100355, 100385, 100166, 100373, 100460, 100510, 100525, 100543","SPSS0110, PPS03700, SIPRLR07, FOP01000",Admin,GB888800181,,,
Defra,RPA,26/11/2014,Application Server Software,Common Agricultural Policy Development Programme,Automated Intelligence Ltd,AIL15045,30600.00,Licences and support for SharePoint document store - 22 August 2014-21 August 2015,BT3 9DT,Supplier,100183,N/A,Admin,GB9911222 30,,,
Defra,RPA,06/11/2014,Specialist Contractors - Implementation,Change Resources,Badenoch & Clark,4582094,37762.20,Specialist non-managerial Contractor costs - 23 May-26 September 2014,EC4V 4BG,Supplier,"64899, 100014",N/A,Admin,GB232347975,,,
Defra,RPA,06/11/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10014186,27720.72,Non Management temporary contractors - 13 September-04 October 2014,SL6 1DP,Supplier,N/A,N/A,Admin,GB618184140,,,
Defra,RPA,17/11/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10015818,26092.00,Non Management temporary contractors - 13 September-04 October 2014,SL6 1DP,Supplier,N/A,N/A,Admin,GB618184140,,,
Defra,RPA,18/11/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10015388,31829.30,Non Management temporary contractors - 13 September-04 October 2014,SL6 1DP,Supplier,N/A,N/A,Admin,GB618184140,,,
Defra,RPA,24/11/2014,Contingent Labour - Specialist Contractors - Implementation,Various,Capita Business Services Ltd,LO10016866,47536.58,Non Management temporary contractors - 10-15 November 2014,SL6 1DP,Supplier,N/A,N/A,Admin,GB618184140,,,
Defra,RPA,10/11/2014,Cartographic and Digitising,Planning and Modelling,Cyient Europe Ltd,970002512,96184.88,Rural Land Register Geographical information services Digitisation - Amended parcels - September 2014,WC1V 6RL,Supplier,65711,N/A,Admin,GB606138069,,,
Defra,RPA,14/11/2014,Information Technology Support and Maintenance,Service Management,Defra,1000039379,1196875.83,Recharges for IBM Services - July-Sept 2014,YO1 7PX,Supplier,100500,N/A,Admin,GB888800181,,,
Defra,RPA,18/11/2014,Information Technology Support and Maintenance,Service Management,Defra,1000039439,1195499.77,Recharges for IBM Services - April-June 2014,YO1 7PX,Supplier,100439,"DEFR0000, IBMBS000",Admin,GB888800181,,,
Defra,RPA,26/11/2014,Electricity,Business As Usual projects,Defra,1000038772,68100.00,Digital Copywriters for Content Migration to the 'Gov.uk' project,YO1 7PX,Supplier,100419,DCBAU006,Admin,GB888800181,,,
Defra,RPA,17/11/2014,Contingent Labour - Specialist Contractors - Implementation,Farm Inspectors - North,Hall Mark Meat Hygiene Ltd,SI000805,78604.80,Inspectorate resource augmentation for additional on site compliance Inspections - 22 September 2014-21 September 2015,GL6 9EN,Supplier,100369,N/A,Admin,GB800543668,,,
Defra,RPA,03/11/2014,Information Technology Support and Maintenance,Common Agricultural Policy Development Programme,IBM,5810141824,63909.78,Installation and support for additional servers for Finance Release 2 hosting,PO6 3AE,Supplier,100306,N/A,Admin,GB107328000,,,
Defra,RPA,10/11/2014,Information Technology Support and Maintenance,Service Management,IBM,5810042040,1198851.14,Information Technology Base Services - October 2014,PO6 3AE,Supplier,100438,IBMBS000,Admin,GB107328000,,,
Defra,RPA,11/11/2014,Information Technology Support and Maintenance,Service Management,IBM,5811140204,1198581.62,Information Technology Base Services - November 2014,PO6 3AE,Supplier,100438,IBMBS000,Admin,GB107328000,,,
Defra,RPA,18/11/2014,Information Technology Software Assurance,Service Management,Insight Direct,2025810,26784.43,"Licences and support for Domino and Tivoli software for Intranet, risk and Internal Audit applications - November 2014-April 2015",UB8 1PH,Supplier,100253,OFFS0250,Admin,GB746075129,,,
Defra,RPA,26/11/2014,Information Technology Software Assurance,Service Management,Insight Direct,2038599,29702.40,Support and Maintenance Renewal for Secure Login Licences - October 2014-September 2015,UB8 1PH,Supplier,100273,OFFS0250,Admin,GB746075129,,,
Defra,RPA,13/11/2014,Livestock and Meat Commission,Service Providers,LMC NI,INV44955,34395.60,Agency fees - April-September 2014,BT28 2SL,Supplier,100338,N/A,Admin,GB255560554,,,
Defra,RPA,20/11/2014,Travel (UK),Various,Redfern Travel Ltd,092957,157200.94,Travel charges Various cost centres - October 2014,BD1 3AZ,Supplier,N/A,N/A,Admin,GB708374133,,,
Defra,RPA,11/11/2014,Information Technology Application Support and Maintenance,Service Management,Software AG,1109005626,239928.00,Quarterly Service Management payment - 2014-15 Quarter 3,DE24 8PU,Supplier,65859,CORS0210,Admin,GB295382718,,,
Defra,RPA,11/11/2014,Information Technology Application Support and Maintenance,Service Management,Software AG,1109005627,44533.20,Basic Payment Scheme online changeover development work - October 2014,DE24 8PU,Supplier,100386,CORS0210,Admin,GB295382718,,,
Defra,RPA,17/11/2014,Information Technology Application Support and Maintenance,Service Management,Steria Limited,100066091,28039.46,Fixed Price Payment for the Support of the Lotus Notes Service - November 2014,HP2 7AH,Supplier,65290,CORS0150,Admin,GB207950855,,,
Defra,RPA,27/11/2014,Information Technology Managed/Outsourced Services,Telecommunications,Vodafone Corporate,601208731/73751547,45570.80,Mobile phone and Blackberry call charges - October 2014,RG14 2FN,Supplier,100572,"BBMOB000, VODA0000",Admin,GB569953277,,,
Defra,RPA,05/11/2014,Information Technology Managed/Outsourced Services,Telecommunications,Vodafone,5000001141/4484,87480.00,Vodafone Eckoh speech recognition Call Charges - April-December2014,RG14 2FN,Supplier,66011,ECKSSL00,Admin,GB569953277,,,
Defra,RPA,21/11/2014,Information Technology Managed/Outsourced Services,Telecommunications,Vodafone,5000001141/448936,32910.53,Vodafone charges - October 2014-March 2015,RG14 2FN,Supplier,66011,COMS0131,Admin,GB569953277,,,
Defra,RPA,21/11/2014,Information Technology Managed/Outsourced Services,Telecommunications,Vodafone,5000001141/448934,31259.14,Vodafone Avaya contact centre system Workington - October 2014-March 2015,RG14 2FN,Supplier,66011,"TLMS0130, TLMS0100",Admin,GB569953277,,,
Defra,RPA,21/11/2014,Information Technology Managed/Outsourced Services,Telecommunications,Vodafone,5000001141/448938,28709.08,Vodafone Involve Video Maintenance Charge - October 2014-March 2015,RG14 2FN,Supplier,66011,TLMS0130,Admin,GB569953277,,,
Defra,RPA,10/11/2014,"Customer Related printing - animal movement, mailing services and outsourced scanning costs",Managed Document Service,Williams Lea UK Ltd,DEFRA-RPA14100002,63822.86,Customer Related printing - animal movement and outsourced scanning costs - September and October 2014,EC1M 4NA,Supplier,100179,MDSBCMS1,Admin,GB662774403,,,
Defra,Seafish,03/11/2014,Contract,Project,Ocean Safety,263512,81454.80,300 Mullion Compact Sea Fish Specification Life jackets,SO14 5QF,,,,,787 4360 87,,,
Defra,Seafish,03/11/2014,Contract,Project,Sea Scope Ltd,0002,72430.50,Quarterly payment for catch composition project work - 2014-15 Quarter 2,YO11 2DR,,,,,191 2379 01,,,
Defra,Seafish,18/11/2014,Contract,Project,Sea Scope Ltd,004,41040.00,12 Electronic Monitor Systems for Vishing Vessels - final payment,,,,,,,,,
Defra,Seafish,11/11/2014,Contract,Overhead,West Yorkshire Pension Fund,MTH 07,31096.96,Pensions - October 2014,BD1 1UP,,,,,180 8082 62,,,
Defra,Seafish,11/11/2014,Contract,Project,Second City Creative Ltd,14-41,30000.00,Media eAcademy annual license,G2 6HJ,,,,,847 4900 04,,,
Defra,Seafish,03/11/2014,Contract,Project,E2 Partnership Limited,0265,30000.00,Payment for Seafood Britain reception,G73 98Q,,,,,929 8003 08,,,
DEFRA,VMD,06/11/2014,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,68383,43980.12,Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme - October 2014,YO1 7PX,GOVN,,,ADMINISTRATION,,,,
DEFRA,VMD,10/11/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD & ENV. RESEARCH AGENCY,68389,195691.51,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme - October 2014,YO4 1LZ,GOVN,,,ADMINISTRATION,,,,
DEFRA,EA,13/11/2014,ICT Commodities,CI SD Management MRA | HO Capital WiP | CI Head of CIS | CI Solutions Delivery Management | Director of Finance | CIS Capital WiP | CI Infrastructure Change Programme MRA | Flood Forecasting Centre | National Accomodation Change Fund,Capgemini UK Plc,1315046,7209640.28,IT Service Procurement Outsource service charge and work order costs - October 2014,GU21 6DB,,30282611 | 30259316 | 30304723 | 30259319 | 30259320, ,,,,,
DEFRA,EA,05/11/2014,Construction,AN Capital WiP,Team Van Oord,1313396,5331715.00,Whittlesea Washes south bank barrier works assessments 1-5,BN5 9XQ,,30384997,IMAN001790,,,,,
