Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,06/11/2012,Energy and Fuels,National Facilities Manager,British Gas Business,1122419,"32,531.62",Renewable Electricity Supply to Sub100kWh Sites Midlands Region,OX4 2JY,,30331276,,Administration,
Defra,EA,06/11/2012,Energy and Fuels,FM Operating Unit - Central and South East,DTZ Debenham Tie Leung,1123840,"43,427.78","Gas, electricity, water and other charges - part of the rent for Dragonfly House, quarterly in arrears 01/07/12 - 30/09/12 ",B4 6AJ,,,,Administration,
Defra,EA,06/11/2012,Engineering Goods,HO Fleet Operations,Allstar Business Solutions Ltd,1123259,"388,572.24",Fuel for commercial fleet 2012/13,SN5 6PQ,,30341204,,Administration,
Defra,EA,06/11/2012,Engineering Goods,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1123791,"54,840.45",Monthly fuel bill for Wales during September 2012,SN5 6PS,,40034238,,Administration,
Defra,EA,13/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1124411,"28,099.75","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,15/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1127046,"27,461.02","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,27/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1128528 | 1128531,"25,753.08","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,15/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1127051,"25,689.72","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,15/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1127053,"25,374.72","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,15/11/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1127050,"25,300.87","Supply sheet steel piles, for use in civil engineering construction projects at Lower Tame",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,08/11/2012,Engineering Goods,SW Capital WiP,Xylem Analytics UK Ltd,1123554,"27,306.00",Purchase of Hydro Acoustic Instruments,SG6 1FJ,,30282796,IMSW002015,Administration,
Defra,EA,15/11/2012,Engineering Goods,NLS Instrumentation,Xylem Analytics UK Ltd,1127090,"120,000.00",Supply of Multiparameter Water Quality Meters,SG6 1FJ,,30240451,,Administration,
Defra,EA,13/11/2012,Engineering Goods,NE Regional Monitoring Manager,Xylem Analytics UK Ltd,1123558,"38,473.20",Supply of Multiparameter Water Quality Meters,SG6 1FJ,,30240451,,Administration,
Defra,EA,22/11/2012,Facilities,FM Operating Unit - Central and South West,Jones Lang LaSalle,1128494,"179,328.00",Saphire court.  Commercial rent & service charges in advance,E14 5WQ,,,,Administration,
Defra,EA,13/11/2012,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1124455,"152,924.96","Supply, Delivery & Installation of General Office Furniture & Associated Services for Lateral House.",SL3 0DX,,30231889,HORES00021,Administration,
Defra,EA,13/11/2012,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1124461,"125,987.69","Supply, Delivery & Installation of General Office Furniture & Associated Services for Lateral House.",SL3 0DX,,30231889,HORES00021,Administration,
Defra,EA,15/11/2012,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1126966,"76,181.86",Security Guard Services at Thames Barrier & Associated Sites,E1W 1XY,,30239724,,Administration,
Defra,EA,27/11/2012,Facilities,HO Capital WiP,Actaccom Ltd,1129440,"267,718.71","Swift House disposal project - new modular building for Alice Holt Lodge, Farnham. 01-Sep-2012 to 31-Dec-2012.",WF14 8LX,,,HORES00142,Project,
Defra,EA,08/11/2012,Facilities,HO Capital WiP,Actaccom Ltd,1123975,"241,366.81","Swift House disposal project - new modular building for Alice Holt Lodge, Farnham. 01-Sep-2012 to 31-Dec-2012.",WF14 8LX,,,HORES00142,Project,
Defra,EA,20/11/2012,Facilities,NW Regional Facilities,Amas Ltd,1128101,"141,465.00",Rent in advance - Warrington 25/12/12 - 24/03/13,W1A 2NF,,,,Administration,
Defra,EA,13/11/2012,Facilities,FM Operating Unit - Central and South East,HR Wallingford Ltd,1123869,"124,800.00",Rent for Red Kite House 23/11/12 - 22/02/13,OX10 8BA,,,,Administration,
Defra,EA,20/11/2012,Facilities,National Enforcement Service,Pentalver Transport Ltd,1116999,"65,802.00",Load storage Sep '12.  Container Storage and Examination faciliites,SO15 0GN,,30323527, | HOOP000051,Project,
Defra,EA,27/11/2012,Facilities,FM Operating Unit - Northern,Eddisons,1130532,"41,625.00","Rent Templeborough Office, Bradmarsh Business Park, Rotherham 25/12/12 - 24/03/13",WC2H 0AU,,,,Administration,
Defra,EA,27/11/2012,Facilities,FM Operating Unit - Northern,Haven Building & Maintenance Ltd,1127870,"29,808.00",Maintenance work to Staff restroom Kitchenette at Coverdale House,HX4 9AW,,,,Project,
Defra,EA,13/11/2012,Fleet,HO Geomatics,RVL Survey Ltd,1125048,"77,654.78",Remote Sensing projects contract,DE74 2SA,,30000394,SCLI0001,Project,
Defra,EA,15/11/2012,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1127226,"119,159.08",Lease car rentals - Nov 2012. Period Rentals; Extension Rentals; Rebates Sept & Oct.,RG14 2NU,,40033837,,Administration,
Defra,EA,13/11/2012,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1125774,"91,512.49",Lease car Daily Rental costs,RG14 2NU,,,,Administration,
Defra,EA,15/11/2012,Fleet,HO Fleet Operations,Hewden Stuart Plc,1126193,"649,721.06",Plant hire costs (without operator),M32 0HW,,30184689,,Administration,
Defra,EA,20/11/2012,Fleet,HO Fleet - EA Wales,Hewden Stuart Plc,1125885,"36,380.02",Plant hire costs (without operator),M32 0HW,,40019499,,Administration,
Defra,EA,15/11/2012,Fleet,HO Capital WiP,Mastenbroek Ltd,1126272,"80,304.00",Purchase of conver type weedboat trailer.,PE21 7JG,,,HOFOFRM007,Administration,
Defra,EA,13/11/2012,Fleet,HO Fleet - North East,Ifor Williams Trailers Ltd,1123799,"31,734.00",Supply and Delivery of Trailers,LL21 0LB,,30261953,,Administration,
Defra,EA,20/11/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1126748,"263,124.74","Monthly recharge - Commercial Vehicles - Service, Repair & Maintenance (SIMAR) 2012/13",RG14 2NU,,30340333,,Administration,
Defra,EA,15/11/2012,Fleet,HO Fleet - EA Wales,Hitachi Capital Vehicle Solutions Ltd,1126875,"37,265.41","Wales Recharge. Commercial Vehicles - Service, Repair & Maintenance (SIMAR) 2012/13",RG14 2NU,,40033837,,Administration,
Defra,EA,20/11/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1126746,"31,726.56",National Vehicle Management Framework Management Fees,RG14 2NU,,30340333,,Administration,
Defra,EA,13/11/2012,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1125714,"58,822.38",Call centre & management costs for Floodline live agent and Recorded Message System service,BS1 3LG,,30146474,,Administration,
Defra,EA,13/11/2012,ICT Commodities,Incident Management Manager,MM Teleperformance Ltd,1125720,"53,955.74",Call centre & management costs for Floodline live agent and Recorded Message System service,BS1 3LG,,30146474,FCPIM00032B00,Administration,
Defra,EA,13/11/2012,ICT Commodities,CI SD Management MRA,CEFAS,1125709,"79,800.00",Live fish movement database hosting & support,NR33 0HT,,,,Administration,
Defra,EA,22/11/2012,ICT Commodities,Head of Corporate Assets,DEFRA,1128549,"60,000.00",Architectural design works to establish a Wide Area Network Bridge solution between Environment Agency and Defra networks. (IBM),YO1 7PX,,,HORES00122,Administration,
Defra,EA,08/11/2012,ICT Systems,CI SD Management MRA | HO Capital WiP | National Accomodation Change Fund | Head of Corporate Assets | Incident Management Manager | HO Business Development and Support Services | E and B Regulated Industry | CI Solutions Delivery Management | SE Capital WiP | HO 1B1S Service Centre Team | CI ITXpress Business | CI Customer Services and Solutions | Head of Research | HO Corp Comms and Media,Capgemini UK Plc,1124371,"6,910,505.36",IT Service Procurement Outsource service charge and work order costs,GU21 6DB,,30259316 | 30259319 | 30259320 | 30282611 | 30304723,CIS111923 | BBXXX20004L01 | HORES00021 | HORES00122 | FCPIM00020L06 | FCPAM00005L03 | EBOLW40008L02 | EBORI40014L01 | EBPRI11005L01 | CIS330899 | IMSO001264 | BBPDM20000L26 |  |  | FCPIM00020B00 | CIS330348 |  | EBPLW11149L01 | HORES00027 |  | HOEV101103 |  | CIS3302979 |  | HORES00131 | BBXXX20001L06 | CIS330050 | ,Project,
Defra,EA,06/11/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1117932,"183,275.15",Provision of Development Services for the Climate Change Agreement Project ,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,13/11/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1125394,"147,275.15",Climate Change Agreement Project ,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,22/11/2012,ICT Systems,HO Capital WiP,SFW Ltd,1128062,"139,920.00",EU Emissions Trading System module 3: Implementation stage,GU22 7UY,,,EBOCC40005L04,Project,
Defra,EA,01/11/2012,ICT Systems,HO Capital WiP,Information Processing Ltd,1121699,"120,000.00","Development, hosting and support of electronic duty of care (edoc) IT system",BA1 5LR,,30353037,EBCRI11501L01,Project,
Defra,EA,22/11/2012,ICT Systems,HO Capital WiP,SFW Ltd,1128052,"93,240.00",EU Emissions Trading System module 3: Implementation stage,GU22 7UY,,,EBOCC40005L04,Project,
Defra,EA,13/11/2012,ICT Systems,Incident Management Manager,Insight Direct UK Ltd,1126584,"54,306.00",Rostering tool for better tools for incident management,S9 2BU,,,FCPIM00020L06,Project,
Defra,EA,01/11/2012,ICT Systems,Nat Trading and Reg Services,Scisys UK Ltd,1122012,"30,508.80",Completion of user acceptance testing of enhancement release 3.4 for Carbon Reduction Commitment system,SN14 0GB,,30331349,EBOCC40039L01,Project,
Defra,EA,27/11/2012,ICT Systems,HO Capital WiP,Infoterra Ltd,1128909,"28,017.90",Datashare Inspire Enhancements Web Feature Service,GU14 0NL,,,BBPDM20028L01,Project,
Defra,EA,20/11/2012,Industrial Services,SW Capital WiP,Commercial & Specialised Diving Ltd,1127191,"26,458.80",Commercial diving operations at Baldham Weir,BH22 8UB,,,IMSW001966,Administration,
Defra,EA,20/11/2012,Industrial Services,Incident Management Manager,Jeremy Benn Associates Ltd,1127353,"86,400.00",Updated flood maps for surface water project,BD23 3AE,,30219909,FCPMM00255B00,Project,
Defra,EA,06/11/2012,Industrial Services,MI Capital WiP | MI Planning and Performance,Halcrow Group Ltd,1122751,"48,430.20",Arrow and Lugg flood risk management (water framework directive),SN4 0QD,,30219914,IMMI001369 | REMI001567,Project,
Defra,EA,13/11/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1125679,"74,821.53",Thames Barrier running costs,DA12 2BG,,,,Administration,
Defra,EA,27/11/2012,Industrial Services,"Head of Monitoring, Analysis & Innovation | Head of Research",MWH UK Ltd,1122309,"26,669.35",Monitoring and Assessment of Environmental impacts of Droughts,WA3 6GD,,, | HOEV121302 |  | ,Project,
Defra,EA,22/11/2012,Office Solutions,NLS Central Functions,City Sprint,1128238,"33,349.19",Courier services to transport samples for National Laboratory Service,RH1 1YB,,30293049,,Administration,
Defra,EA,13/11/2012,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1123126,"209,100.00",High visibility wet weather jackets for Better Seen Better Recognised project | High visibility wet weather salopettes (bib & brace) for Better Seen Better Recognised project | High visibility bomber jackets for Better Seen Better Recognised project,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,13/11/2012,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1123180,"113,820.00",High visibility wet weather jackets for Better Seen Better Recognised project | High visibility wet weather salopettes (bib & brace) for Better Seen Better Recognised project | High visibility bomber jackets for Better Seen Better Recognised project,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,13/11/2012,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1123131,"98,879.99",High visibility wet weather jackets for Better Seen Better Recognised project | High visibility wet weather salopettes (bib & brace) for Better Seen Better Recognised project | High visibility bomber jackets for Better Seen Better Recognised project,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,01/11/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1121142,"160,149.95",Rod Licences and Rod Licences postage,PE4 5PG,,30180918,,Administration,
Defra,EA,20/11/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1127943,"93,214.75",Rod Licences and Rod Licences postage,PE4 5PG,,30180918,,Administration,
Defra,EA,13/11/2012,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1126944,"208,198.66",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,
Defra,EA,15/11/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1126096,"52,668.26",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
Defra,EA,20/11/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1128779,"38,467.74",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
Defra,EA,13/11/2012,Professional Services - CCL,Economics & Social Science,Frontier Economics Ltd,1122096,"40,761.10",Development of productivity indicators,WC1V 6DA,,30249222,,Administration,
Defra,EA,22/11/2012,Professional Services - CCL,E and B Land and Water,Halcrow Group Ltd,1128199,"43,697.38",Nitrate Vulnerable Zones Designations appeals,SN4 0QD,,30148950,EBPLW12008,Project,
Defra,EA,15/11/2012,Professional Services Other,HO Internal Audit,Deloitte Llp,1126621,"29,120.68",Internal Audit Services,MK9 1FD,,30285706,,Administration,
Defra,EA,20/11/2012,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1127417 | 1127419,"36,000.00",Core Funding to Climate Partnership UK,GU1 1YA,,,EBPCC11003,Administration,
Defra,EA,08/11/2012,Professional Services Other,"WA Data, Info & Assess Mgr",Bangor University,1125571,"35,000.00",Contribution to the Wales Environment Research Hub,LL57 2DG,,,REWA000156,Administration,
Defra,EA,15/11/2012,Professional Services Other,NW RSU Mgr,Liverpool City Council,1126488,"30,064.41",Contribution to collaborative agreement with Liverpool City Council to deliver the Climate Change Local Area Support Programme.,L2 2DH,,,RENW001998,Administration,
Defra,EA,06/11/2012,Professional Services Other,NW Ambition Project Manager,Irwell Rivers Trust,1123394,"30,000.00",Low risk weir removal works on the Irwell Catchment 01/05/12 - 31/03/13,M3 5JZ,,,RENW002056,Project,
Defra,EA,13/11/2012,Professional Services Other,National Enforcement Service,Fields Associates Ltd,1123054,"81,655.26",Three days' digital forensics as part of criminal investigation into waste crime,CF35 5LJ,,,,Administration,
Defra,EA,27/11/2012,Professional Services Other,HO Flood Warning Systems,NERC,1129715,"63,600.00",Tide Gauge Observation Data Management ,SN2 1EU,,,,Administration,
Defra,EA,13/11/2012,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1125037,"27,834.36",Support for licensing public sector information and undertaking intellectual property reviews,EX1 3SD,,30351044,HOEV101110,Administration,
Defra,EA,13/11/2012,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1124775,"27,083.30",Support for licensing public sector information and undertaking intellectual property reviews,EX1 3SD,,30351044,,Administration,
Defra,EA,13/11/2012,Professional Services Other,National Enforcement Service,Her Majestys Revenue & Customs,1119870,"26,776.14",Supply of information for the prevention & detection of crime,BN12 4XH,,,,Administration,
Defra,EA,08/11/2012,Professional Services Other,"Data Mapping, Modelling & Information",Cranfield University,1124346,"72,000.00",Soilscape data - Year 3 of 3 year agreement - 2012/13,MK43 0AL,,,HOEV101104,Administration,
Defra,EA,20/11/2012,Professional Services Other,Strategy and Engagement Manager,Jeremy Benn Associates Ltd,1127355,"56,946.60",Measuring confidence in National flood risk assessment outputs stage 2,BD23 3AE,,,FCPIF00151B00,Administration,
Defra,EA,13/11/2012,Professional Services Other,HO Capital WiP,Hydrock Consultants Ltd,1124290,"55,516.39",Helpston Groundwater Remediation Project October 2012.,BS32 4DF,,30177470,HOOP000050,Administration,
Defra,EA,27/11/2012,Professional Services Other,Head of Research,AMEC Environment & Infrastructure UK Ltd,1130384,"42,000.00",Consultancy support for Tools for groundwater characterisation and classification and designation of safeguard zones,NE3 3PX,,30350438,HOEV121302,Administration,
Defra,EA,20/11/2012,Professional Services Other,E and B Regulated Industry,Eunomia Research & Consulting Ltd,1127393,"34,935.60",Metal recycling permit review,BS1 4QS,,30350402,EBPRI11507,Administration,
Defra,EA,05/11/2012,Professional Services Other,NE Capital WiP,Northern Archaelogical Associates,1121606,"29,980.75",Gretham Managed Realignment,DL12 8BN,,,IMNE000823,Project,
Defra,EA,13/11/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1124291,"29,169.86",Helpston Groundwater Remediation Project October 2012.,BS32 4DF,,30177470,REAN001571,Project,
Defra,EA,08/11/2012,Professional Services Other,"Head of Research | Head of Monitoring, Analysis & Innovation",Freshwater Biological Association,1124317,"28,750.00",Algal bloom pilot project - Freshwater Ecological Advisory Services,LA22 0LP,,30278711,HOEV101112,Project,
Defra,EA,08/11/2012,Professional Services Other,E and B Regulated Industry,Jacobs UK Ltd,1123728,"28,200.00","Mechanical Biological Treatment and Mechanical Heat Treatment, Environmental Consultancy ",G2 7HX,,30149972,EBPRI11507,Project,
Defra,EA,13/11/2012,Professional Services Other,Head of Research,Adas UK Ltd,1125307,"26,216.88",River Frome Sediment Flux Monitoring & Sediment Fingerprinting Project,WV9 5AP,,,HOEV111201,Project,
Defra,EA,01/11/2012,Professional Services Other,HO Capital WiP,SKM Enviros,1121377,"27,872.40",Preliminary consultancy and survey works in preparation for full site remediation. ,M3 2WJ,,30105856,HOOP000050,Administration,
Defra,EA,15/11/2012,Professional Services Other,Head of Corporate Assets,Smiths Gore,1118963,"25,550.82",Land Registration Project,PE1 1QF,,30225972,HORES00106,Project,
Defra,EA,08/11/2012,Professional Services Other,SE Capital WiP,Eastridge Estate,1123817,"160,000.00",Partnership Project Contribution. River Kennet restoration at Eastbridge Estate - starting Sept 2012 - Dec 2014.,RG17 0NF,,,IMSE100200,Project,
Defra,EA,15/11/2012,Professional Services Other,Head of Research,University Of Southampton,1126632,"75,000.00",Fish passage & guidance technology,SO17 1BJ,,,HOEV121302,Administration,
Defra,EA,01/11/2012,Professional Services Other,SW Capital WiP,Teignbridge District Council,1122170,"50,000.00","Transfer of ownership, operation & maintenance of Horse Lane Surface Water Pumping Station and Outfall, Shaldon. ",TQ12 4XX,,,IMSW000563,Administration,
Defra,EA,13/11/2012,Professional Services Other,NW South-AEM - Greater Manchester,University Of Salford,1124993,"27,600.00",Construction waste innovation project - 1st instalment.,M5 4WT,,,RENW002028,Project,
Defra,EA,08/11/2012,Professional Services Other,SE NET - FCRM Ops East,J Breheny Contractors Ltd,1124286,"162,837.24",Light Watercourse Maintnenance,IP6 8NH,,30343159,RESE500077,Project,
Defra,EA,13/11/2012,Professional Services Other,SE WT - FCRM Ops (South East) | SE WT - FCRM Ops (North West),Amco Engineering,1125697,"98,342.00",South east Watercourse Maintenance,S75 1HT,,30343157,FRA16S242 | FRA16S241 | FRA16S263 | FRA15S170 | FRA15S167 | FRA15S005 | FRA15S002 | FRA16S231 | FRA16S225 | FRA16S219 | FRA16S264 | FRA16S247 | FRA15S129 | FRA15S055 | FRA15S174 | FRA15S171 | FRA16S240 | FRA16S235 | FRA16S230 | FRA16S222 | FRA15S026 | FRA15S169 | FRA15S107 | FRA15S050 | FRA15S039 | FRA15S203 | FRA16S259 | FRA15S143 | FRA15S098 | FRA16S238 | FRA16S221 | FRA16S266 | FRA16S249 | FRA15S149 | FRA15S133 | FRA15S202 | FRA15S215 | FRA15S207 | FRA16S234 | FRA15S105 | FRA15S021 | FRA15S120 | FRA15S075 | FRA15S044 | FRA15S172 | FRA16S224 | FRA16S220 | FRA16S244 | FRA15S003 | FRA16S223 | FRA15S173 | FRA16S213 | FRA15S151 | FRA15S140 | FRA16S216,Project,
Defra,EA,08/11/2012,Professional Services Other,SE NET - FCRM Ops West,J Breheny Contractors Ltd,1124297,"95,146.43",Light Watercourse Maintenance Net West.,IP6 8NH,,30343159,RESE500075,Project,
Defra,EA,22/11/2012,Professional Services Other,SE NET - FCRM Ops West,J Breheny Contractors Ltd,1128561,"94,152.04",Light Watercourse Maintenance Net West.,IP6 8NH,,30343159,RESE500075,Project,
Defra,EA,08/11/2012,Professional Services Other,SW Devon & Cornwall - FCRM Ops,Cormac Solutions Ltd,1124341,"52,851.54",Supply of contract labour for river maintenance in West and Mid Cornwall to end of March 2013.,PL31 1DZ,,,,Project,
Defra,EA,06/11/2012,Professional Services Other,SW Devon & Cornwall - FCRM Ops,Cormac Solutions Ltd,1123166,"35,655.00",Supply flood coastal risk management maintenance and emergency response on enmained rivers in West Cornwall formerly West Penwith District Council area to end of March 2013 ,PL31 1DZ,,,,Project,
Defra,EA,22/11/2012,Professional Services Other,AN Central-FCRM Ops,Country Grounds Maintenance Ltd,1127959,"31,507.20",River Vegetation Maintenance - Grass Bank Cutting ,PE33 9TP,,30151696,FRA02S032,Project,
Defra,EA,06/11/2012,Professional Services Other,SE West Thames - Plan & Corp Services,Integrated Water Services Ltd,1121355,"27,000.00",Maintenance visits at Berkshire Groundwater Scheme ,WS2 7PD,,30152329,RETH000006,Project,
Defra,EA,27/11/2012,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1130033,"252,000.00","Building support, Maintenance & repair services - Chapel St Leonards",RG41 5TU,,30231664,IMAN002135,Administration,
Defra,EA,27/11/2012,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1130035,"70,800.00","Building support, Maintenance & repair services - Chapel St Leonards",RG41 5TU,,30231597,IMAN002135,Administration,
Defra,EA,01/11/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1122269,"62,730.76",Maintenance and repair of mechanical and electrical Equipment in the Northern Area for a period from 1st April 2012 to 31st March 2013,BS32 4SG,,40023791,REWA100003,Administration,
Defra,EA,27/11/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1130677,"58,156.55","Wales Mechanical and Electrical, Instrumentation, Control and Automation Maintenance",BS32 4SG,,40023791,REWA100003,Administration,
Defra,EA,08/11/2012,Professional Services Other,AN Capital WiP,ECS Engineering Services Ltd,1124438,"39,000.00",Building Support and Maintenance and Repair Services,NG16 6LE,,30231596,IMAN002275,Project,
Defra,EA,01/11/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1121010,"37,544.27",Project work on fixed plant systems @ Yorkshire South,S75 1HT,,30244069,RENE790106,Project,
Defra,EA,01/11/2012,Professional Services Other,AN Central-FCRM Ops,Jacobs LES Ltd,1121280,"36,000.00",Building and maintenance repairs,RG41 5TU,,30231597,REAN001670,Administration,
Defra,EA,22/11/2012,Professional Services Other,SW Capital WiP,May Gurney Ltd,1128919,"36,000.00","Mechanical and Electrical, Instrumentation, Control and Automation.  Maintenance Framework (South West)",NR14 8SZ,,30346257,IMSW002029,Administration,
Defra,EA,13/11/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1125179,"35,471.35",Project work on fixed plant system Yorkshire South,S75 1HT,,30244069,RENE790106,Project,
Defra,EA,01/11/2012,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1121292,"34,800.00",Building Support and Maintenance and Repair Services,RG41 5TU,,30231664,IMAN002135,Administration,
Defra,EA,01/11/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1121013,"29,927.60",Project work on fixed plant systems @  Yorkshire North,S75 1HT,,30244069,RENE790106,Project,
Defra,EA,08/11/2012,Professional Services Other,SE Capital WiP,Newey & Eyre Ltd,1123896,"29,460.00",50v battery and charger for Thames Barrier,B1S 1JD,,,IMTH000526,Administration,
Defra,EA,13/11/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1125182,"29,398.13",Project work on fixed plant system Yorkshire North ,S75 1HT,,30244069,RENE790106,Project,
Defra,EA,27/11/2012,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1130036,"25,926.00","Building support, Maintenance & repair services - Fabrication & supply of flood defence structure access steps for Blackwater",RG41 5TU,,30231597,IMAN002299,Administration,
Defra,EA,27/11/2012,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1130032,"31,800.00","Building support, Maintenance & repair services - Chapel St Leonards",RG41 5TU,,30231597,IMAN002135,Administration,
Defra,EA,20/11/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1126756,"371,792.64","Monthly recharge for Plant - Service, Repair & Maintenance (SIMAR) 2012/13",BA14 8QU,,30318149,,Administration,
Defra,EA,15/11/2012,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1126879,"43,420.12","Wales Monthly recharge for Plant - Service, Repair & Maintenance (SIMAR) 2012/13",BA14 8QU,,40032786,,Administration,
Defra,EA,13/11/2012,Professional Services Other,NE Capital WiP,White Young Green,1123778,"32,075.46",Pickering Flood Alleviation Scheme,LS6 2WQ,,30309584,IMNE000134,Project,
Defra,EA,27/11/2012,Professional Services Other,NE Capital WiP,OPUS International Consultants,1126184,"31,629.96",Ground investigation works,NG2 4GT,,30309577,IMNE000794,Project,
Defra,EA,15/11/2012,Professional Services Other,AN Capital WiP | NE Capital WiP,Zetica Ltd,1126181,"26,388.00",Sitesafe Geophysical Survey/Utilities Services.,OX29 8LH,,30322200,IMAN002005 | IMNE000169,Project,
Defra,EA,06/11/2012,Professional Services Other,MI West-AEM - 2,Adler & Allan Ltd,1124717,"257,830.26","Emergency Response to pollution incidents in Sleap, Shropshire",HG1 1HQ,,30180482,,Project,
Defra,EA,08/11/2012,Professional Services Other,AN Central-AEM - Ely,Energy Solutions EU Services Ltd,1124249,"39,000.00","Planning, preparation, packaging, consigning, transport and disposal of 22 x Tritium Storage Beds in December for Brampton ",SN5 6NX,,,REAN000843,Project,
Defra,EA,06/11/2012,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1123060,"703,245.06",Reservior operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Project,
Defra,EA,06/11/2012,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1123058,"33,354.98",Reservior operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Project,
Defra,EA,06/11/2012,Professional Services Other,MI East - FCRM,Severn Trent Water,1123119,"28,774.82",Severn Trent Water - Ladybower Reservoir agreement.,B3 1SE,,,,Project,
Defra,EA,08/11/2012,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1124204,"32,460.00",Mablethorpe - Skegness Beach Survey - Summer 2012.,IP2 0AH,,30352199,IMAN002290,Project,
