Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-436719-49628,173116,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-436840-49580,172422,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CLATTERBRIDGE CENTRE FOR ONCOLOGY NHS FOUNDATION TRUST,ERS-436721-49586,38148,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-436725-49640,25453,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-436735-49638,37431,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ERS-436736-49622,650213,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,ERS-436737-49675,62626,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-436738-49600,1196769,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-436832-49653,26645,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-436748-49657,19566,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,HUMBER NHS FOUNDATION TRUST,ERS-436749-49648,52036,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-436752-49604,143242,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-436754-49656,69774,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436755-49672,148177,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-436758-49631,605298,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEICESTER CITY PCT,ERS-436759-49546,40048,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LIVERPOOL PCT,ERS-436763-49540,51695,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,ERS-436764-49587,25640,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,ERS-436765-49659,24488,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-436766-49683,240072,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-436773-49623,298267,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,347238,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-436842-49637,494169,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-436778-49613,195044,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH BRISTOL NHS TRUST,ERS-436781-49649,152647,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-436758-49631,306208,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-436854-49570,348509,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-436808-49636,486781,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-436808-49636,487039,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-436850-49633,328085,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-436785-49612,32976,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,STOCKTON-ON-TEES TEACHING PCT,ERS-436835-49523,28883,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-436790-49667,137588,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-436791-49639,70277,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49663,619080,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-436797-49620,157661,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,PLYMOUTH HOSPITALS NHS TRUST,ERS-436802-49605,56698,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-436808-49636,397057,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-436810-49594,164971,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-436812-49627,366100,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-436699-49579,149598,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-436843-49625,916944,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE ROYAL WOLVERHAMPTON HOSPITAL NHS TRUST,ERS-436845-49609,42390,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALFORD PCT,ERS-436817-49527,202159,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-436818-49615,161511,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALISBURY NHS FOUNDATION TRUST,ERS-436819-49621,30113,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436823-49597,596931,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,ERS-436824-49534,147718,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-436825-49645,1078649,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-436827-49642,45429,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-436831-49596,526047,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-436834-49601,35130,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,TORBAY CARE TRUST,ERS-436848-49685,27722,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-436854-49570,437283,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,HAMMERSMITH AND FULHAM PCT,ERS-436740-49528,37499,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MEDWAY TEACHING PCT,ERS-436769-49533,29349,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,ERS-436779-49616,43176,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH EAST ESSEX PCT,ERS-436782-49555,48566,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH STAFFORDSHIRE PCT,ERS-436786-49548,204456,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-436795-49595,165038,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL FREE HAMPSTEAD NHS TRUST,ERS-436811-49572,148723,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-436850-49633,462247,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-436852-49614,237855,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-436855-49606,102586,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-436857-49658,529172,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-436847-49588,61233,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,WESTERN SUSSEX HOSPITALS NHS TRUST,ERS-436862-49688,54313,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ERS-436866-49581,73297,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-436857-49658,52500,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436709-49571,49840,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,ERS-436796-49577,397361,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-436702-49618,106000,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH WEST LONDON HOSPITALS NHS TRUST,ERS-436787-49647,105560,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-436854-49570,79170,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALFORD PCT,ERS-436817-49527,84112,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-436738-49600,52424,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH BRISTOL NHS TRUST,ERS-436781-49649,104291,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49664,104291,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON CITY PCT,ERS-436830-49532,115710,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49663,312864,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49663,290817,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS PCT,ERS-436757-49536,86275,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL FREE HAMPSTEAD NHS TRUST,ERS-436811-49572,76211,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-436758-49631,104291,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-436850-49633,589620,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436823-49597,529227,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-436719-49628,617012,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-436795-49595,610250,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALFORD PCT,ERS-436817-49527,567237,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49663,330245,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-436702-49618,327869,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-436812-49627,328152,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436823-49597,320168,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436823-49597,324444,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-436831-49596,365730,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-436831-49596,338686,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-436758-49631,547883,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-436857-49658,529552,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-436713-49635,534695,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH WEST SHA,ERS-436829-49567,623667,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,230512.75,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-436831-49596,76836,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH STAFFORDSHIRE PCT,ERS-436786-49548,105560,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-436842-49637,100908,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-436850-49633,112578,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-436852-49614,128778,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,PLYMOUTH HOSPITALS NHS TRUST,ERS-436802-49605,105847,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALISBURY NHS FOUNDATION TRUST,ERS-436819-49621,61308,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-436715-49684,117705,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-436766-49683,105926,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-436852-49614,71059,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-436825-49645,91769,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-436750-49677,142646,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-436793-49663,104291,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-436854-49570,92799,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-436849-49634,88303,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-436849-49634,86275,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-436758-49631,105892,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAMSHIRE COUNTY TEACHING PCT,ERS-436794-49538,116725,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-436702-49618,109410,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-436719-49628,91162,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,EAST LONDON NHS FOUNDATION TRUST,ERS-436732-49661,86275,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ERS-436736-49622,111650,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-436702-49618,104340,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-436750-49677,105848,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH YORKSHIRE & YORK PCT,ERS-436788-49543,66207,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH STAFFORDSHIRE PCT,ERS-436786-49548,105855,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-436831-49596,100000,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-436825-49645,91726,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436823-49597,100000,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ERS-436706-49626,208867,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-436857-49658,327951,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-436738-49600,46944,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-436799-49641,96361,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-436700-49650,111107,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BERKSHIRE EAST PCT,ERS-436703-49560,25585,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-436718-49654,258396,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,COVENTRY TEACHING PCT,ERS-436724-49535,13523,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-436728-49660,75987,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,EAST LONDON NHS FOUNDATION TRUST,ERS-436732-49661,119741,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-436744-49662,26102,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,LEEDS PCT,ERS-436757-49536,76765,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-436783-49575,72875,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH WEST LONDON HOSPITALS NHS TRUST,ERS-436787-49646,153298,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORTH YORKSHIRE & YORK PCT,ERS-436788-49543,53976,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM CITY PCT,ERS-436792-49524,55159,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAMSHIRE COUNTY TEACHING PCT,ERS-436794-49538,51180,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,ERS-436796-49577,177463,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORDSHIRE PCT,ERS-436800-49559,201503,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-436801-49592,41319,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-436815-49568,32668,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH WEST SHA,ERS-436829-49567,104817,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436709-49571,102941,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON CITY PCT,ERS-436830-49531,70915,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-436709-49571,70251,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,ERS-436796-49577,96176,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BRISTOL PCT,ERS-436711-49562,121113,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,MID ESSEX PCT,ERS-436771-49556,26628,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS DIRECT NHS TRUST,ERS-436777-49680,105909,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMDEN PCT PROVIDER SERVICES,ERS-436716-49687,47743,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-436852-49614,87487,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL FREE HAMPSTEAD NHS TRUST,ERS-436811-49572,101500,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORDSHIRE PCT,ERS-436800-49559,105866,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORDSHIRE PCT,ERS-436800-49559,92310,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-436738-49600,102689,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-436847-49588,103021,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM CITY PCT,ERS-436792-49524,121896,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-436797-49620,101419,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BRISTOL PCT,ERS-436711-49562,129959,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,ERS-436824-49534,87912,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,EAST LONDON NHS FOUNDATION TRUST,ERS-436732-49661,76867,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ERS-436736-49622,97849,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-436713-49635,127290,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-436750-49677,1992122,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-436799-49641,1478764,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-436849-49634,1775883,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTHAMPTON CITY PCT,ERS-436830-49531,78195,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-436714-49551,99453,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-436818-49615,97688,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,COVENTRY TEACHING PCT,ERS-436724-49535,48441,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-436702-49618,108070,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-436715-49684,101157,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-436705-49674,101242,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-436808-49636,100000,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,182637,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,178058,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,177548,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-436776-49681,177599,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-436778-49613,96415,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,NOTTINGHAM CITY PCT,ERS-436792-49525,75000,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH TYNESIDE PCT,ERS-436828-49530,35866,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,SOUTH BIRMINGHAM PCT,ERS-436824-49534,101495,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-436849-49634,94155,
Department of Health,Department of Health,15/07/2011,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-436714-49551,85965,
