Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,17/03/2016,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-552851-117993,"£71,930.34",HTA Commissioned Research,B9 5TA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-552851-117993,"£24,991.00",Research for Patient Benefit,B9 5TA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-552851-117993,"£27,400.00",Research for Patient Benefit,B9 5TA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-552851-117993,"£32,524.00",Research for Patient Benefit,B9 5TA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-552852-118007,"£19,817.00",Research for Patient Benefit,AL3 5TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-552852-118007,"£19,571.00",Research for Patient Benefit,AL3 5TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-552852-118007,"£18,000.00",Research for Patient Benefit,AL3 5TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-552855-118003,"£52,329.51",EME - ( NETSCC ),HU16 5JQ,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-552856-118017,"£8,337.00",Experimental Cancer Medicine Centres,W12 0HS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-552856-118017,"£25,123.00",Research for Patient Benefit,W12 0HS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-552856-118017,"£70,797.30",HTA Commissioned Research,W12 0HS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£10,690.00",Research for Patient Benefit,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£20,214.00",Research for Patient Benefit,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£42,000.00",Invention for Innovation,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£50,936.66",HTA Commissioned Research,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£103,658.00",Programme Grants for NHS Trusts,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-552862-117987,"£56,644.00",Programme Grants for NHS Trusts,SE5 9RS,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£8,334.00",Experimental Cancer Medicine Centres,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£118,708.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£108,208.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£16,416.00",Research for Patient Benefit,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£20,250.00",Research for Patient Benefit,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£13,462.00",Research for Patient Benefit,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£42,878.61",EME - ( NETSCC ),LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£77,810.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-552867-117994,"£8,695.00",Research for Patient Benefit,LS9 7TF,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LONDON NORTH WEST HEALTHCARE NHS TRUST,ERS-552873-118077,"£31,285.00",Research for Patient Benefit,HA1 3UJ,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,LONDON NORTH WEST HEALTHCARE NHS TRUST,ERS-552873-118077,"£16,952.00",Research Capability Funding (STANDARD),HA1 3UJ,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£27,440.00",Research for Patient Benefit,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£24,996.00",Research for Patient Benefit,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£14,712.00",Research for Patient Benefit,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£54,820.00",Programme Grants for NHS Trusts,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£20,594.00",Research for Patient Benefit,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£30,994.77",HS & DR,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-552877-118060,"£115,798.00",Programme Grants for NHS Trusts,M21 9UN,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MID YORKSHIRE HOSPITALS NHS TRUST,ERS-552880-118010,"£28,532.00",Research for Patient Benefit,WF1 4TU,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£53,337.75",Commissioned EME,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£13,739.00",Research for Patient Benefit,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£90,810.90",HTA Researcher Lead,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£102,907.72",Commissioned EME,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£88,641.87",HTA Researcher Lead,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£46,424.67",HTA Commissioned Research,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£66,514.86",EME - ( NETSCC ),EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-552881-117991,"£64,027.75",HTA Researcher Lead,EC1V 2PD,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Birmingham South Central CCG,ERS-552884-118075,"£29,811.00",Research for Patient Benefit,B16 9PA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-552885-118058,"£121,916.00",Programme Grants for NHS Trusts,LS15 7TW,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-552885-118058,"£24,999.90",Cochrane (CRG) Programme Grants,LS15 7TW,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Bradford Districts CCG 02R,ERS-552886-118072,"£134,494.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£110,861.00",Programme Grants for NHS Trusts,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£17,518.00",Research for Patient Benefit,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£45,834.99",HS & DR,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£22,861.00",Research for Patient Benefit,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£20,886.00",Research for Patient Benefit,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£63,485.25",HS & DR,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£47,028.42",HS & DR,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£112,960.54",HS & DR,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£143,033.50",HTA Researcher Lead,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-552887-118070,"£6,740.00",Programme Grants for NHS Trusts,BS1 3NX,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Cambridgeshire and Peterborough CCG 06H,ERS-552888-118069,"£57,575.00",Programme Grants for NHS Trusts,CB2 8FH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Cambridgeshire and Peterborough CCG 06H,ERS-552888-118069,"£61,804.13",HS & DR,CB2 8FH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Cambridgeshire and Peterborough CCG 06H,ERS-552888-118069,"£9,366.00",Research for Patient Benefit,CB2 8FH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS Cambridgeshire and Peterborough CCG 06H,ERS-552888-118069,"£46,993.00",Programme Grants for NHS Trusts,CB2 8FH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS GREATER GLASGOW AND CLYDE,ERS-552891-118018,"£49,947.50",HTA Researcher Lead,G12 0XH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS GREATER GLASGOW AND CLYDE,ERS-552891-118018,"£61,741.10",Commissioned EME,G12 0XH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-552893-118071,"£68,061.00",Programme Grants for NHS Trusts,ST5 1QG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-552893-118071,"£26,609.00",Research for Patient Benefit,ST5 1QG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-552893-118071,"£54,707.34",HTA Commissioned Research,ST5 1QG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS NOTTINGHAM CITY CCG 04K,ERS-552894-118067,"£36,158.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS NOTTINGHAM CITY CCG 04K,ERS-552894-118067,"£47,620.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS OXFORDSHIRE CCG 10Q,ERS-552895-118068,"£135,587.00",Programme Grants for NHS Trusts,OX4 2LH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS OXFORDSHIRE CCG 10Q,ERS-552895-118068,"£62,056.00",Programme Grants for NHS Trusts,OX4 2LH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS OXFORDSHIRE CCG 10Q,ERS-552895-118068,"£113,235.00",Programme Grants for NHS Trusts,OX4 2LH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS OXFORDSHIRE CCG 10Q,ERS-552895-118068,"£31,426.00",Research for Patient Benefit,OX4 2LH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NHS South Norfolk Clinical Commissioning Group 06Y,ERS-552896-118066,"£75,282.00",Programme Grants for NHS Trusts,NR7 0WG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£17,106.00",Research for Patient Benefit,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£11,249.00",Research for Patient Benefit,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£78,381.00",Programme Grants for NHS Trusts,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£19,573.00",Research for Patient Benefit,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£4,243.00",Research for Patient Benefit,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-552897-117989,"£50,580.00",Programme Grants for NHS Trusts,NR4 7UY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-552898-117998,"£77,118.00",Programme Grants for NHS Trusts,BS1 2NP,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-552898-117998,"£25,538.00",Research for Patient Benefit,BS1 2NP,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-552898-117998,"£17,730.00",Research for Patient Benefit,BS1 2NP,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-552898-117998,"£85,000.00",Programme Grants for NHS Trusts,BS1 2NP,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-552898-117998,"£25,000.00",Research for Patient Benefit,BS1 2NP,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-552899-117982,"£97,305.00",Programme Grants for NHS Trusts,CM8 2TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-552899-117982,"£70,000.00",Programme Grants for NHS Trusts,CM8 2TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-552899-117982,"£67,890.00",Programme Grants for NHS Trusts,CM8 2TL,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-552901-118124,"£27,511.00",Research for Patient Benefit,NE3 3XT,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-552901-118124,"£112,891.00",Programme Grants for NHS Trusts,NE3 3XT,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-552901-118124,"£21,621.00",Research for Patient Benefit,NE3 3XT,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-552903-118114,"£89,852.00",Programme Grants for NHS Trusts,NE12 8EW,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-552903-118114,"£84,048.00",Programme Grants for NHS Trusts,NE12 8EW,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-552903-118114,"£20,609.00",Research for Patient Benefit,NE12 8EW,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£100,242.00",Programme Grants for NHS Trusts,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£139,146.21",Invention for Innovation,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£45,976.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£20,340.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£45,569.00",Invention for Innovation,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£22,301.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£27,125.55",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£19,927.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£80,550.30",HTA Researcher Lead,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£59,920.00",Programme Grants for NHS Trusts,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£55,443.73",HTA Researcher Lead,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£9,340.80",HTA Commissioned Research,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£18,740.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£64,495.80",HTA Researcher Lead,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£28,113.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£28,848.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-552904-118122,"£26,774.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-552906-118096,"£23,323.00",Research for Patient Benefit,NG3 6AA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-552906-118096,"£26,656.59",HTA Commissioned Research,NG3 6AA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-552906-118096,"£42,695.55",HS & DR,NG3 6AA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-552906-118096,"£9,985.60",HS & DR,NG3 6AA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-552906-118096,"£32,221.65",HS & DR,NG3 6AA,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£88,469.00",Programme Grants for NHS Trusts,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£18,799.05",HS & DR,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£85,000.00",Programme Grants for NHS Trusts,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£25,080.00",Research for Patient Benefit,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£38,294.00",Cochrane Review Groupss(CRG),OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£29,442.00",Research for Patient Benefit,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£56,306.83",HTA Researcher Lead,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-552908-118115,"£21,196.00",Experimental Cancer Medicine Centres,OX3 7HE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-552911-118094,"£63,594.30",HTA Commissioned Research,CB3 8RE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PENNINE CARE NHS FOUNDATION TRUST,ERS-552912-118111,"£125,532.00",Programme Grants for NHS Trusts,OL6 7SR,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PLYMOUTH HOSPITALS NHS TRUST,ERS-552914-118101,"£25,782.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,POOLE HOSPITAL NHS FOUNDATION TRUST,ERS-552916-118088,"£26,181.00",Research for Patient Benefit,BH15 2JB,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PORTSMOUTH HOSPITAL NHS TRUST,ERS-552917-118099,"£27,952.00",Research for Patient Benefit,PO6 3LY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PORTSMOUTH HOSPITAL NHS TRUST,ERS-552917-118099,"£64,052.51",HTA Researcher Lead,PO6 3LY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PORTSMOUTH HOSPITAL NHS TRUST,ERS-552917-118099,"£39,228.00",Research Capability Funding (STANDARD),PO6 3LY,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PUBLIC HEALTH ENGLAND PHE033,ERS-552918-118152,"£44,416.00",PROJECTS,SP4 0JG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PUBLIC HEALTH ENGLAND PHE033,ERS-552918-118152,"£5,232.00",PROJECTS,SP4 0JG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PUBLIC HEALTH ENGLAND PHE033,ERS-552918-118153,"£101,105.00",PROJECTS,SP4 0JG,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,PUBLIC HEALTH ENGLAND PHE033,ERS-552918-118154,"£76,912.72",HTA Commissioned Research,NG5 1PB,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-552920-118112,"£64,290.42",HTA Researcher Lead,UB9 6JH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-552920-118112,"£67,989.87",EME - ( NETSCC ),UB9 6JH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-552920-118112,"£27,818.00",Research for Patient Benefit,UB9 6JH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-552920-118112,"£28,548.00",Research for Patient Benefit,UB9 6JH,PUBLIC,,,
,,17/03/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-552920-118112,"£103,975.00",Programme Grants for NHS Trusts,UB9 6JH,PUBLIC,,,
