Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,HACKNEY LONDON BOROUGH COUNCIL,ERS-410459-37128,"50,000.00",
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,MANCHESTER CITY COUNCIL,ERS-410460-37129,"50,000.00",
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,NOTTINGHAM CITY COUNCIL,ERS-410462-37130,"50,000.00",
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,SANDWELL METROPOPLITAN BOROUGH COUNCIL,ERS-410461-37131,"50,000.00",
Department of Health,Department of Health,05/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,THE AFIYA TRUST,ERS-410407-37101,"118,750.00",
Department of Health,Department of Health,05/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,THE ROYAL ASSOCIATION FOR DISABILITY RIGHTS,ERS-410411-37102,"145,174.50",
Department of Health,Department of Health,05/11/2010,Other programme expenditure,SOCIAL CARE,WINDSOR AND MAIDENHEAD ROYAL BOROUGH OF,IR6741769,"210,000.00",
Department of Health,Department of Health,05/11/2010,Professional fees,WORKFORCE,METHODS CONSULTING,100012240,"27,416.64",
Department of Health,Department of Health,05/11/2010,Professional fees,WORKFORCE,METHODS CONSULTING,100012240,-0.01,
Department of Health,Department of Health,06/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,6.37,
Department of Health,Department of Health,08/11/2010,Consultancy/Professional Advice,CHIEF NURSING OFFICER,BIRKBECK COLLEGE,PA24865,"55,237.33",
Department of Health,Department of Health,08/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,DURHAM UNIVERSITY OF,ERS-410495-37161,"36,800.00",
Department of Health,Department of Health,08/11/2010,Library services,CHIEF NURSING OFFICER,WARWICK UNIVERSITY OF,90468920,"35,088.32",
Department of Health,Department of Health,08/11/2010,Outsourcing Contract,CHIEF NURSING OFFICER,WARWICK UNIVERSITY OF,90468920,"4,954.00",
Department of Health,Department of Health,08/11/2010,Outsourcing Contract,COMMISSIONING,POHWER,SINV186,"115,932.00",
Department of Health,Department of Health,08/11/2010,Outsourcing Contract,COMMISSIONING,POHWER,SINV187,"99,069.00",
Department of Health,Department of Health,08/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,IDS UK LTD,23744,"33,302.44",
Department of Health,Department of Health,08/11/2010,Consultancy/Professional Advice,HEALTH PROTECTION & IMPROVEMENT,NATIONAL CENTRE FOR SOCIAL RESEARCH,910617318,"147,678.00",
Department of Health,Department of Health,08/11/2010,Consultancy/Professional Advice,HEALTH PROTECTION & IMPROVEMENT,NATIONAL CENTRE FOR SOCIAL RESEARCH,910617318,"5,500.00",
Department of Health,Department of Health,08/11/2010,External Consultancy Fees,INFORMATICS,KPMG LLP,11864242,"83,535.65",
Department of Health,Department of Health,08/11/2010,Mobile Phones,INFORMATICS,VODAFONE CORPORATE LTD,11895365,"44,580.17",
Department of Health,Department of Health,08/11/2010,Computer Hardware Purchase,INFORMATICS,HM LAND REGISTRY,11916769,"45,000.00",
Department of Health,Department of Health,08/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"5,442.85",
Department of Health,Department of Health,08/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,ALLIANCE MEDICAL LTD,PET0076,"756,967.91",
Department of Health,Department of Health,08/11/2010,Facilities management: contract,NHS FINANCE PERFORMANCE & OPERATIONS,EUROPA FACILITY SERVICES LTD,8589,"23,830.08",
Department of Health,Department of Health,08/11/2010,Facilities management: contract,NHS FINANCE PERFORMANCE & OPERATIONS,EUROPA FACILITY SERVICES LTD,8589,"4,170.27",
Department of Health,Department of Health,08/11/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,NATIONAL POLICING IMPROVEMENT AGENCY (NPIA),90017942,"50,524.00",
Department of Health,Department of Health,08/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28423,"188,342.46",
Department of Health,Department of Health,08/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28507,"274,902.23",
Department of Health,Department of Health,08/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28507,-0.01,
Department of Health,Department of Health,08/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,KATHARINE HOUSE HOSPICE,ERS-410604-37181,"129,118.00",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,HAFS-9406,"30,000.00",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,HAFS-9407,"30,000.00",
Department of Health,Department of Health,08/11/2010,CIP Addition Clearing - Other Land and Buildings,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179637RI,"75,305.69",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179477RI,"5,022.80",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179477RI,"18,268.29",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179477RI,"25,768.92",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179477RI,"34,093.28",
Department of Health,Department of Health,08/11/2010,Addition Clearing - Other Land and Buildings,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179636RI,"98,558.13",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179010RI,"4,795.61",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179010RI,"8,338.83",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179010RI,"3,708.51",
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179010RI,385.2,
Department of Health,Department of Health,08/11/2010,Building repairs & maintenance,POLICY STRATEGY & FINANCE,EMCOR FACILITIES SERVICES LTD,00179010RI,"5,038.16",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-9408,"30,000.00",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,HAFS-9409,"1,258,000.00",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,SOUTH EAST COAST AMBULANCE SERVICE,HAFS-9410,"2,923,000.00",
Department of Health,Department of Health,08/11/2010,Additions-Public Dividend Capital temporary,POLICY STRATEGY & FINANCE,SOUTH LONDON HEALTHCARE NHS TRUST,HAFS-9411,"11,000,000.00",
Department of Health,Department of Health,08/11/2010,Other programme expenditure,SOCIAL CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE,FUNDS2008/09,"242,000.00",
Department of Health,Department of Health,08/11/2010,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71207531,"45,706.00",
Department of Health,Department of Health,08/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,THE CHILDRENS SOCIETY,ERS-410474-37141,"107,500.00",
Department of Health,Department of Health,08/11/2010,Publicity & advertising,WORKFORCE,CARDIFF UNIVERSITY,1014852,"200,000.00",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,DEPARTMENT FOR EDUCATION (DFE),350000929,"70,000.00",
Department of Health,Department of Health,09/11/2010,Revenue Grants to Other Bodies,HEALTH PROTECTION & IMPROVEMENT,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),1322861,"1,063,775.00",
Department of Health,Department of Health,09/11/2010,Consultancy/Professional Advice,HEALTH PROTECTION & IMPROVEMENT,MOUCHEL MANAGEMENT CONSULTING LTD,90046705,"261,233.05",
Department of Health,Department of Health,09/11/2010,Contactor/ Staff Subsitution,HEALTH PROTECTION & IMPROVEMENT,SAPIENT LTD,18826,"28,852.13",
Department of Health,Department of Health,09/11/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11902188,"35,546.26",
Department of Health,Department of Health,09/11/2010,Contactor/ Staff Subsitution,INFORMATICS,ELAN COMPUTING,73009938,"25,785.38",
Department of Health,Department of Health,09/11/2010,Computer Hardware Purchase,INFORMATICS,PROBRAND LTD,11910223,"54,068.15",
Department of Health,Department of Health,09/11/2010,Computer Hardware Purchase,INFORMATICS,PROBRAND LTD,11910222,"56,711.69",
Department of Health,Department of Health,09/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"5,099.59",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,CARE UK CLINICAL SERVICES LTD,25690931,"667,861.00",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,CARE UK CLINICAL SERVICES LTD,25690931,"21,498.19",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,CARE UK CLINICAL SERVICES LTD,25690931,"1,302,684.13",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,INHEALTH LTD,76,"130,913.53",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,INHEALTH LTD,78,"16,886.19",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,INHEALTH LTD,78,"920,765.88",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,INHEALTH LTD,78,"863,466.95",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,RAMSAY HEALTH CARE UK OPERATIONS LTD,46,"123,438.37",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,RAMSAY HEALTH CARE UK OPERATIONS LTD,46,"171,009.55",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,RAMSAY HEALTH CARE UK OPERATIONS LTD,46,"2,452,120.61",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,SPIRE HEALTHCARE LTD,CM090242,"57,088.43",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,SPIRE HEALTHCARE LTD,CM090242,"102,433.00",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,SPIRE HEALTHCARE LTD,CM090242,"659,335.77",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,SPIRE HEALTHCARE LTD,CM090243,"651,115.91",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,UKSH SOUTH WEST LTD,UKSHSW/69,"358,793.77",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,UKSH SOUTH WEST LTD,UKSHSW/69,"956,924.74",
Department of Health,Department of Health,09/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,UKSH SOUTH WEST LTD,UKSHSW/69,"1,704,275.90",
Department of Health,Department of Health,09/11/2010,Service charge,POLICY STRATEGY & FINANCE,DEPARTMENT FOR WORK AND PENSIONS (DWP),2854104,"4,023.25",
Department of Health,Department of Health,09/11/2010,Service charge,POLICY STRATEGY & FINANCE,DEPARTMENT FOR WORK AND PENSIONS (DWP),2854104,"20,302.73",
Department of Health,Department of Health,09/11/2010,Rates,POLICY STRATEGY & FINANCE,DEPARTMENT FOR WORK AND PENSIONS (DWP),146006,"101,694.77",
Department of Health,Department of Health,09/11/2010,Rent of Land & Buildings (non-PFI operating lease),POLICY STRATEGY & FINANCE,DEPARTMENT FOR WORK AND PENSIONS (DWP),146006,"477,569.10",
Department of Health,Department of Health,09/11/2010,Utilities,POLICY STRATEGY & FINANCE,DEPARTMENT FOR WORK AND PENSIONS (DWP),146006,"35,714.64",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,REGIONAL DIRECTORS PUBLIC HEALTH (RDsPH),BARTS AND THE LONDON NHS TRUST,95911,"737,000.00",
Department of Health,Department of Health,09/11/2010,Secondees in invoiced costs,REGIONAL DIRECTORS PUBLIC HEALTH (RDsPH),SALFORD PCT,19629,"25,693.00",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,REGIONAL DIRECTORS PUBLIC HEALTH (RDsPH),SALFORD PCT,19629,"37,960.01",
Department of Health,Department of Health,09/11/2010,Secondees in invoiced costs,SOCIAL CARE,OLDHAM METROPOLITAN BOROUGH COUNCIL,10125395C,"37,323.70",
Department of Health,Department of Health,09/11/2010,Secondees in invoiced costs,SOCIAL CARE,OLDHAM METROPOLITAN BOROUGH COUNCIL,10125395C,"2,128.16",
Department of Health,Department of Health,09/11/2010,Other programme expenditure,SOCIAL CARE,OLDHAM METROPOLITAN BOROUGH COUNCIL,10125395C,"12,045.69",
Department of Health,Department of Health,09/11/2010,Secondees in invoiced costs,SOCIAL CARE,OLDHAM METROPOLITAN BOROUGH COUNCIL,10125395C,0.24,
Department of Health,Department of Health,09/11/2010,Revenue Grants to Other Bodies,WORKFORCE,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS (BIS),10029943,"77,940.00",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,3083,"83,142.00",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,3631,"249,426.00",
Department of Health,Department of Health,10/11/2010,Distribution services,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/I113596,"28,606.89",
Department of Health,Department of Health,10/11/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,NHS BLOOD AND TRANSPLANT (NHSBT),011/10,"5,000,000.00",
Department of Health,Department of Health,10/11/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,SOUTH EAST COAST AMBULANCE SERVICE,7868062,"659,205.50",
Department of Health,Department of Health,10/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,YORK UNIVERSITY OF,49112,"232,882.00",
Department of Health,Department of Health,10/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,YORKSHIRE & THE HUMBER SHA,19594444,"51,539.25",
Department of Health,Department of Health,10/11/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11871859,"112,624.82",
Department of Health,Department of Health,10/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"3,975.73",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,NHS SHARED BUSINESS SERVICES (SBS),100001767,"27,556.00",
Department of Health,Department of Health,10/11/2010,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,TREASURY SOLICITORS DEPARTMENT (TSOL),B2075,"28,031.25",
Department of Health,Department of Health,10/11/2010,Addition Clearing - Leased-Other Land and Buildings,POLICY STRATEGY & FINANCE,OFFICE PROJECTS LTD,8834,"1,156,250.43",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,POLICY STRATEGY & FINANCE,STERIA LTD,100012085,"51,636.13",
Department of Health,Department of Health,10/11/2010,Research & development,RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-410940-37261,"206,157.00",
Department of Health,Department of Health,10/11/2010,Consultancy/Professional Advice,RESEARCH & DEVELOPMENT,UCL CONSULTANTS,202516,"191,265.00",
Department of Health,Department of Health,10/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,BASSAC,ERS-410991-37282,"68,422.00",
Department of Health,Department of Health,10/11/2010,Other programme expenditure,SOCIAL CARE,EDINBURGH UNIVERSITY OF,Z0020012,"54,436.50",
Department of Health,Department of Health,10/11/2010,Training pay costs,SOCIAL CARE,OXFORD UNIVERSITY OF,BZRRZH0/20062693,"160,000.00",
Department of Health,Department of Health,10/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,UK COUNCIL ON DEAFNESS,ERS-410989-37281,"60,070.00",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006320,"2,323,857.50",
Department of Health,Department of Health,10/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006320,"96,742.00",
Department of Health,Department of Health,10/11/2010,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,ERS-411003-37301,"4,043,826.98",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,3144,"249,426.00",
Department of Health,Department of Health,11/11/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729842,"130,000.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729785,"40,000.00",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,PLYMOUTH HOSPITALS NHS TRUST,824716,"317,334.00",
Department of Health,Department of Health,11/11/2010,Service charge,INFORMATICS,BT GROUP PLC,251152,"35,972.76",
Department of Health,Department of Health,11/11/2010,Service charge,INFORMATICS,BT GROUP PLC,251189,"58,692.36",
Department of Health,Department of Health,11/11/2010,Service charge,INFORMATICS,BT GROUP PLC,251191,"176,640.33",
Department of Health,Department of Health,11/11/2010,Service charge,INFORMATICS,BT GROUP PLC,251535,"173,957.38",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886491,"72,585.93",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886491,"1,097,658.05",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886491,"1,856.12",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886491,"155,250.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886491,"352,500.00",
Department of Health,Department of Health,11/11/2010,Consultancy/Professional Advice,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"7,050.00",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"37,105.33",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"80,098.58",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"76,375.00",
Department of Health,Department of Health,11/11/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"22,325.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"24,601.56",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"41,125.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"22,202.87",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"11,985.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"152,750.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"77,240.51",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"96,056.50",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"202,940.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"54,000.00",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"25,041.49",
Department of Health,Department of Health,11/11/2010,Professional fees,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"7,593.44",
Department of Health,Department of Health,11/11/2010,Professional fees,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"60,000.00",
Department of Health,Department of Health,11/11/2010,Professional fees,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"35,250.00",
Department of Health,Department of Health,11/11/2010,Professional fees,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"24,000.32",
Department of Health,Department of Health,11/11/2010,Travel & subsistence non staff,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"20,092.50",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"92,002.81",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,"68,326.25",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91886494,-0.02,
Department of Health,Department of Health,11/11/2010,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,11918070,"178,009.33",
Department of Health,Department of Health,11/11/2010,Computer Hardware Purchase,INFORMATICS,SOFTWARE BOX LTD,11942241,"5,377.75",
Department of Health,Department of Health,11/11/2010,Computer Software/License,INFORMATICS,SOFTWARE BOX LTD,11942241,"23,286.45",
Department of Health,Department of Health,11/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"6,836.73",
Department of Health,Department of Health,11/11/2010,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060015812,"921,875.28",
Department of Health,Department of Health,11/11/2010,Telephone costs,POLICY STRATEGY & FINANCE,CSC COMPUTER SCIENCES LTD,5201202010,"41,993.09",
Department of Health,Department of Health,11/11/2010,Other Admin expenditure,POLICY STRATEGY & FINANCE,HM REVENUE AND CUSTOMS (HMRC),XL0026150110413 09/10 PSA,"89,625.92",
Department of Health,Department of Health,11/11/2010,Other Admin expenditure,POLICY STRATEGY & FINANCE,HM REVENUE AND CUSTOMS (HMRC),XX0000100183708 08/09 PSA,"119,582.26",
Department of Health,Department of Health,11/11/2010,Printing,POLICY STRATEGY & FINANCE,XEROX BUSINESS SERVICES,900071164,"36,350.41",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-411130-37336,"28,898.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,ADVANCED BIOMEDICAL LTD,ERS-411113-37351,"34,212.18",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,BARTS AND THE LONDON NHS TRUST,ERS-411120-37329,"117,800.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-411098-37337,"2,339,153.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-411100-37338,"601,000.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-411124-37325,"149,820.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,EAST LANCASHIRE HOSPITALS NHS TRUST,ERS-411104-37333,"27,587.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-411127-37334,"216,245.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-411118-37339,"25,500.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-411128-37328,"75,852.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITALS TRUST,ERS-411105-37331,"95,604.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,MEDICAL RESEARCH COUNCIL (MRC),ERS-411119-37343,"83,054.61",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-411096-37346,"183,842.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,PENINSULA COLLEGE OF MEDICINE AND DENTISTRY (PCMD),ERS-411138-37347,"25,000.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,PREPRESS PROJECTS LTD,ERS-411139-37349,"25,000.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,SALFORD PCT,ERS-411143-37321,"162,554.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH WEST SHA,ERS-411137-37323,"53,548.27",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-411141-37326,"37,348.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-411126-37330,"278,910.00",
Department of Health,Department of Health,11/11/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-411122-37332,"188,540.00",
