Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,UKBA - UK Border Agency,04/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043220,"54,537.00"
Home Office,UKBA - UK Border Agency,08/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043240,"110,050.00"
Home Office,UKBA - UK Border Agency,08/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043240,"78,071.10"
Home Office,UKBA - UK Border Agency,10/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043255,"31,906.00"
Home Office,UKBA - UK Border Agency,24/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043352,"516,834.90"
Home Office,UKBA - UK Border Agency,24/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043352,"420,195.50"
Home Office,UKBA - UK Border Agency,01/08/2011,Grants,UKBA - UK Border Agency,UNHCR (G),7000006103,"250,000.00"
Home Office,UKBA - UK Border Agency,01/08/2011,Grants,UKBA - UK Border Agency,UNHCR (G),7000006103,"1,000,000.00"
Home Office,UKBA - UK Border Agency,01/08/2011,Grants,UKBA - UK Border Agency,UNHCR (G),7000006103,"700,000.00"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"308,898.71"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"40,570.50"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"125,311.23"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"383,100.83"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"45,805.79"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"116,092.40"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001140709,"26,238.38"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"329,548.33"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"54,945.90"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"141,798.77"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"385,618.30"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"46,473.10"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"114,207.28"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,UNITED PROPERTY MANAGEMENT,1001150491,"24,463.64"
Home Office,UKBA - UK Border Agency,23/08/2011,Grants,UKBA - UK Border Agency,WARWICKSHIRE COUNTY COUNCIL 1 (G),1001148921,"219,673.00"
Home Office,UKBA - UK Border Agency,19/08/2011,Grants,UKBA - UK Border Agency,WEST BERKSHIRE DISTRICT COUNCIL (LA) (G),1001147801,"49,024.00"
Home Office,UKBA - UK Border Agency,11/08/2011,Grants,UKBA - UK Border Agency,WEST SUSSEX COUNTY COUNCIL 1 (G),1001144725,"65,861.00"
Home Office,UKBA - UK Border Agency,19/08/2011,Grants,UKBA - UK Border Agency,WESTMINSTER CITY COUNCIL (G),1001147802,"30,050.00"
Home Office,UKBA - UK Border Agency,11/08/2011,Grants,UKBA - UK Border Agency,WILTSHIRE COUNTY COUNCIL 1 (G),1001144726,"34,110.00"
Home Office,UKBA - UK Border Agency,11/08/2011,Grants,UKBA - UK Border Agency,WORCESTERSHIRE COUNTY COUNCIL 1 (G),1001144727,"153,171.00"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,YMCA GLASGOW,1001140727,"671,693.49"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,YMCA GLASGOW,1001140727,"52,178.25"
Home Office,UKBA - UK Border Agency,02/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,YMCA GLASGOW,1001140727,"142,641.10"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.REFUGEE PROG. SECT 95,UKBA - UK Border Agency,YMCA GLASGOW,1001150501,"676,677.40"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Emergency house services,UKBA - UK Border Agency,YMCA GLASGOW,1001150501,"51,098.70"
Home Office,UKBA - UK Border Agency,30/08/2011,Politics & Civic Affairs.Human aid & relief Sect 4,UKBA - UK Border Agency,YMCA GLASGOW,1001150501,"138,322.72"
Home Office,UKBA - UK Border Agency,10/08/2011,"Transport, Storage & Mail Serv.Visa stock",UKBA - UK Border Agency,3M SECURITY PRINTING & SYSTEMS LTD,6200017390,"-11,190.00"
Home Office,UKBA - UK Border Agency,17/08/2011,"Transport, Storage & Mail Serv.Visa stock",UKBA - UK Border Agency,3M SECURITY PRINTING & SYSTEMS LTD,6200017399,"-16,750.80"
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Visa stock",UKBA - UK Border Agency,3M SECURITY PRINTING & SYSTEMS LTD,1001147438,-571.20
Home Office,UKBA - UK Border Agency,25/08/2011,Professional & Admin Services. Visa Processing Services,UKBA - UK Border Agency,CSC COMPUTER SCIENCES CORPORATION,1001149508,"1,823,817.64"
Home Office,UKBA - UK Border Agency,01/08/2011,"Print, Photo, Audio & Visual.Presentation equipment - PROG",UKBA - UK Border Agency,FCO SERVICES,3000043196,"33,111.78"
Home Office,UKBA - UK Border Agency,16/08/2011,"Transport, Storage & Mail Serv.Mailing Mail Del Serv - PROG",UKBA - UK Border Agency,FCO SERVICES,3000043275,"61,587.21"
Home Office,UKBA - UK Border Agency,25/08/2011,"IT, Broadcasting & Telecomms. IT Run Cost Info Support-PROG",UKBA - UK Border Agency,FCO SERVICES,3000043355,"28,263.62"
Home Office,UKBA - UK Border Agency,08/08/2011,"Print, Photo, Audio & Visual.Presentation equipment - PROG",UKBA - UK Border Agency,HAMPSHIRE CONSTABULARY,1001142929,"29,100.00"
Home Office,UKBA - UK Border Agency,19/08/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,NPIA (National Policing Improvement Agency),1001147502,"726,000.00"
Home Office,UKBA - UK Border Agency,22/08/2011,Professional & Admin Services. Visa Processing Services,UKBA - UK Border Agency,VF WORLDWIDE HOLDINGS LTD,7000006142,"2,258,564.70"
Home Office,UKBA - UK Border Agency,02/08/2011,Management & Admin Serv.Temp IT N/w Specialists - PROG,UKBA - UK Border Agency,ADVANTAGE TECHNICAL RESOURCING,1001140537,"35,520.00"
Home Office,UKBA - UK Border Agency,02/08/2011,Professional & Admin Services.Clerical & Admin Staff - PROG,UKBA - UK Border Agency,ADVANTAGE TECHNICAL RESOURCING,1001140537,"25,792.20"
Home Office,UKBA - UK Border Agency,08/08/2011,Professional & Admin Services.Business admin services - PROG,UKBA - UK Border Agency,ERNST AND YOUNG LLP,1001142925,"29,349.75"
Home Office,UKBA - UK Border Agency,05/08/2011,Professional & Admin Services.Business admin services - PROG,UKBA - UK Border Agency,ERNST AND YOUNG LLP,1001142466,"26,231.13"
Home Office,UKBA - UK Border Agency,25/08/2011,"Science, Technical & Research.Computer services - PROG",UKBA - UK Border Agency,FINCORE LTD,1001149523,"120,000.00"
Home Office,UKBA - UK Border Agency,09/08/2011,"Science, Technical & Research.Computer services - PROG",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001143421,"170,737.83"
Home Office,UKBA - UK Border Agency,23/08/2011,IT & Telecoms Components.Standard Software (FA),UKBA - UK Border Agency,FUJITSU SERVICES LIMITED,1001148517,"23,224.40"
Home Office,UKBA - UK Border Agency,22/08/2011,"Transport, Storage & Mail Serv.Mailing Mail Del Serv - ADMN",UKBA - UK Border Agency,GOVERNMENT CAR AND DESPATCH AGENCY (GCDA),3000043301,"21,095.19"
Home Office,UKBA - UK Border Agency,11/08/2011,IT & Telecoms Components.Standard Software (FA),UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001144402,"701,678.00"
Home Office,UKBA - UK Border Agency,26/08/2011,IT & Telecoms Components.Standard Software (FA),UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001150001,"1,877,457.00"
Home Office,UKBA - UK Border Agency,22/08/2011,"Transport, Storage & Mail Serv.Fuel & Vehicle Supp Serv- PROG",UKBA - UK Border Agency,INCHCAPE FLEET SOLUTIONS LTD,1001147972,"115,071.97"
Home Office,UKBA - UK Border Agency,22/08/2011,Fleet,UKBA - UK Border Agency,INCHCAPE FLEET SOLUTIONS LTD,1001147972,-15.32
Home Office,UKBA - UK Border Agency,05/08/2011,"Transport, Storage & Mail Serv.File (Archive) Storage - ADMN",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001142482,"405,179.47"
Home Office,UKBA - UK Border Agency,05/08/2011,"Transport, Storage & Mail Serv.File (Archive) Storage - ADMN",UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001142482,"92,480.97"
Home Office,UKBA - UK Border Agency,16/08/2011,"Public Order, Security, Safety.Security Guard Services - PROG",UKBA - UK Border Agency,OCS GROUP UK LTD,1001145901,"123,899.84"
Home Office,UKBA - UK Border Agency,30/08/2011,Law Enforcement & safety Equip.Maint&Rep of Plant&Mach?PROG,UKBA - UK Border Agency,UNIVERSAL SECURITY SYSTEMS LTD,1001150493,"35,989.24"
Home Office,UKBA - UK Border Agency,17/08/2011,SHIPPING,UKBA - UK Border Agency,ASSOCIATED BRITISH PORTS,6200017400,"-267,031.20"
Home Office,UKBA - UK Border Agency,24/08/2011,SHIPPING,UKBA - UK Border Agency,ASSOCIATED BRITISH PORTS,6200017408,"-2,318.40"
Home Office,UKBA - UK Border Agency,17/08/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,ASSOCIATED BRITISH PORTS,6200017400,"267,031.20"
Home Office,UKBA - UK Border Agency,08/08/2011,"Public Order, Security, Safety.Security Guard Services - PROG",UKBA - UK Border Agency,BAA BUSINESS SUPPORT CENTRE LTD,1001142910,"71,494.20"
Home Office,UKBA - UK Border Agency,23/08/2011,Healthcare Services.Healthcare Services - PROG,UKBA - UK Border Agency,CEGA AIR AMBULANCE LTD,1001148499,"33,350.00"
Home Office,UKBA - UK Border Agency,25/08/2011,Management & Admin Serv.Overseas Posting Costs-PROG,UKBA - UK Border Agency,CROWN RELOCATIONS,1001149507,"62,094.23"
Home Office,UKBA - UK Border Agency,02/08/2011,"Vehicles, Ships, Airplanes.Vessel Maintenance - PROG",UKBA - UK Border Agency,DAMEN SHIPYARDS GORINCHEM,7000006112,"83,354.63"
Home Office,UKBA - UK Border Agency,09/08/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,EAMUS CORK SOLUTIONS,7000006122,"134,010.61"
Home Office,UKBA - UK Border Agency,23/08/2011,Management & Admin Serv.Overseas Posting Costs-PROG,UKBA - UK Border Agency,EXPOTEL HOTEL RESERVATIONS LTD,7000006148,"33,907.62"
Home Office,UKBA - UK Border Agency,17/08/2011,IT & Telecoms Components.Computer Equip (FA),UKBA - UK Border Agency,FUJITSU SERVICES LIMITED,1001146565,"60,843.19"
Home Office,UKBA - UK Border Agency,16/08/2011,"IT & Telecoms Components.Computer Equip  (FA). Servers, notebook computers, personal data assistant (PDAs), personal computers, workstations, visual display units (VDUs), keyboards, printers",UKBA - UK Border Agency,FUJITSU SERVICES LIMITED,1001145869,"42,772.19"
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,GATWICK AIRPORT LTD,1001147477,225.60
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,GATWICK AIRPORT LTD,1001147477,"27,072.00"
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,GATWICK AIRPORT LTD,1001147477,56.40
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,GATWICK AIRPORT LTD,1001147477,620.40
Home Office,UKBA - UK Border Agency,19/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,GATWICK AIRPORT LTD,1001147477,958.80
Home Office,UKBA - UK Border Agency,25/08/2011,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,MORPHO DETECTION UK LTD,1001149552,"26,602.71"
Home Office,UKBA - UK Border Agency,02/08/2011,IT & Telecommunications.IT & Telecommunications - PROG,UKBA - UK Border Agency,MORPHO UK LTD,1001140659,"97,500.00"
Home Office,UKBA - UK Border Agency,02/08/2011,Law Enforcement & safety Equip.Maint&Rep of Plant&Mach?PROG,UKBA - UK Border Agency,MORPHO UK LTD,1001140659,"27,899.46"
Home Office,UKBA - UK Border Agency,17/08/2011,Management & Admin Serv.Overseas Posting Costs-PROG,UKBA - UK Border Agency,PARIS APARTMENT SERVICES,7000006135,"65,756.37"
Home Office,UKBA - UK Border Agency,31/08/2011,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,RAPISCAN SYSTEMS LTD,1001150908,"39,079.87"
Home Office,UKBA - UK Border Agency,18/08/2011,Laboratory & Scientific Equip.Scientific Equip Running Costs,UKBA - UK Border Agency,SAIC SOLUTIONS LTD,1001147114,"122,328.00"
Home Office,UKBA - UK Border Agency,26/08/2011,"Public Order, Security Service.Detention Services Contracts",UKBA - UK Border Agency,SERCO  LTD,1001150030,"77,339.90"
Home Office,UKBA - UK Border Agency,23/08/2011,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,SMITHS DETECTION INTERNATIONAL UK,7000006147,"59,881.40"
Home Office,UKBA - UK Border Agency,09/08/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,THAMESDOWN RECYCLING,1001143496,"57,994.17"
Home Office,UKBA - UK Border Agency,09/08/2011,"Transport, Storage & Mail Serv.Parking fees - PROG",UKBA - UK Border Agency,THE CHANNEL TUNNEL GROUP LTD,1001143498,"34,200.00"
Home Office,UKBA - UK Border Agency,09/08/2011,SHIPPING,UKBA - UK Border Agency,THE CHANNEL TUNNEL GROUP LTD,1001143498,-534.37
Home Office,UKBA - UK Border Agency,04/08/2011,"Transport, Storage & Mail Serv.Overseas travel - PROG",UKBA - UK Border Agency,THE CHANNEL TUNNEL GROUP LTD,1001142136,"45,956.00"
Home Office,UKBA - UK Border Agency,23/08/2011,"Law Enforcement & safety Equip.Haulage, Storage & Disp (HSD)",UKBA - UK Border Agency,TNT UK LTD,1001148571,"242,890.59"
Home Office,UKBA - UK Border Agency,05/08/2011,Other Government Departments,UKBA - UK Border Agency,TREASURY SOLICITORS OFFICE,3000043233,"37,500.00"
Home Office,UKBA - UK Border Agency,02/08/2011,Animal Material & Supplies. Detect Dogs-Kennel & Misc-PROG,UKBA - UK Border Agency,WAGTAIL UK LTD,1001140718,"92,295.12"
Home Office,UKBA - UK Border Agency,31/08/2011,Animal Material & Supplies. Detect Dogs-Kennel & Misc-PROG,UKBA - UK Border Agency,WAGTAIL UK LTD,1001150939,"92,295.12"
Home Office,Home Office,24/08/2011,Professional & Admin Services.Consultant - Imp & Del - PROG,OSCT - Office of Security and Counter-Terrorism,ADVANTAGE TECHNICAL RESOURCING,1001149042,"32,808.96"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,CITY OF LONDON POLICE AUTHORITY (G),1001150276,"52,547.00"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,CITY OF LONDON POLICE AUTHORITY (G),1001150276,"59,184.00"
Home Office,Home Office,23/08/2011,Professional & Admin Services.Consultancy - Advice - PROG,OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001148507,"31,447.20"
Home Office,Home Office,02/08/2011,"Messenger, Portering and Reception Services",OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001140579,"611,142.67"
Home Office,Home Office,24/08/2011,Healthcare Services.Healthcare Services - PROG,OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001149071,"194,949.58"
Home Office,Home Office,30/08/2011,"Messenger, Portering and Reception Services",OSCT - Office of Security and Counter-Terrorism,CT CENTRE (MOD) T/A DSTL,1001150437,"477,047.80"
Home Office,Home Office,01/08/2011,Professional & Admin Services.Residential Rental - PROG,OSCT - Office of Security and Counter-Terrorism,"DEPARTMENT FOR BUSINESS, INNOVATION & SKILLS",3000043193,"246,080.09"
Home Office,Home Office,25/08/2011,Professional & Admin Services.Residential Rental - PROG,OSCT - Office of Security and Counter-Terrorism,"DEPARTMENT FOR BUSINESS, INNOVATION & SKILLS",3000043353,"98,432.04"
Home Office,Home Office,25/08/2011,Professional & Admin Services.Residential Rental - PROG,OSCT - Office of Security and Counter-Terrorism,"DEPARTMENT FOR BUSINESS, INNOVATION & SKILLS",3000043353,"147,648.05"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001150277,"25,909.00"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE AUTHORITY 1 (G),1001150277,"64,620.00"
Home Office,Home Office,30/08/2011,Professional & Admin Services.Consultancy - Advice - ADMN,OSCT - Office of Security and Counter-Terrorism,KPMG,1001150456,"82,661.64"
Home Office,Home Office,12/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON ORGANISING COMMITTEE OF THE OLYMPIC GAMES AND PARALYMPIC GAMES (G),1001145164,"3,437,795.66"
Home Office,Home Office,26/08/2011,Professional & Admin Services.Seconded in Staff costs - PROG,OSCT - Office of Security and Counter-Terrorism,MINISTRY OF DEFENCE,3000043364,"34,305.18"
Home Office,Home Office,02/08/2011,Other Government Departments,OSCT - Office of Security and Counter-Terrorism,MINISTRY OF JUSTICE,3000043209,"61,145.00"
Home Office,Home Office,30/08/2011,"Messenger, Portering and Reception Services",OSCT - Office of Security and Counter-Terrorism,NATIONAL POLICING IMPROVEMENT AGENCY (G),1001150465,"831,936.99"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,NPIA (G),1001150280,"2,036,949.00"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,SOCA (G),1001150284,"209,674.00"
Home Office,Home Office,26/08/2011,Grants,OSCT - Office of Security and Counter-Terrorism,YOUTH JUSTICE BOARD (G),1001150287,"2,533,040.00"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,British Transport Police,16358  2,"26,927.65"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Cambridgeshire Police Auth,16340  1,"140,485.16"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Cheshire Police Authority,16358  3,"48,387.50"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Dorset Police Authority,16340  2,"39,198.94"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Essex Police Authority Revenue,16358  6,"71,326.67"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Greater Manchester Police,16340  3,"85,058.92"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Humberside Police Authority,16358  9,"52,627.50"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Merseyside Police Authority,16358  11,"54,138.48"
Home Office,CRB - Criminal Records Bureau,05/08/2011,Police costs per check,CRB - Criminal Records Bureau,The Metropolitan Police,16340  5,"602,054.95"
Home Office,CRB - Criminal Records Bureau,05/08/2011,Police costs per check,CRB - Criminal Records Bureau,Northants Police Authority,16329  6,"26,574.81"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Northumbria Police,16329  8,"31,406.19"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Nottinghamshire Police Authori,16358  12,"65,102.70"
Home Office,CRB - Criminal Records Bureau,05/08/2011,Police costs per check,CRB - Criminal Records Bureau,North Wales Police Funding Acc,16340  9,"65,106.91"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,North Yorkshire Police Authori,16329  10,"32,210.95"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,South Yorkshire Police,16340  12,"31,502.49"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Staffordshire Police Authority,16340  13,"29,752.04"
Home Office,CRB - Criminal Records Bureau,12/08/2011,Police costs per check,CRB - Criminal Records Bureau,Surrey Police Authority,16340  14,"33,333.33"
Home Office,CRB - Criminal Records Bureau,08/08/2011,Police costs per check,CRB - Criminal Records Bureau,Thames Valley Police Authority,16358  14,"227,078.36"
Home Office,CRB - Criminal Records Bureau,11/08/2011,Police costs per check,CRB - Criminal Records Bureau,West Yorkshire Police,16340  17,"66,527.17"
Home Office,CRB - Criminal Records Bureau,08/09/2011,Public Private Partnership contract / agreement,CRB - Criminal Records Bureau,Capita Business Services Ltd,16352  11,"301,496.20"
Home Office,CRB - Criminal Records Bureau,05/09/2011,Public Private Partnership contract / agreement,CRB - Criminal Records Bureau,Capita Business Services Ltd,16308  1,"671,156.22"
Home Office,CRB - Criminal Records Bureau,18/08/2011,Payroll,CRB - Criminal Records Bureau,HOPPS,16430  1,"1,176,753.35"
Home Office,CRB - Criminal Records Bureau,18/08/2011,Accommodation,CRB - Criminal Records Bureau,CB RICHARD ELLIS,16381  4,"57,594.00"
Home Office,CRB - Criminal Records Bureau,05/08/2011,Accommodation,CRB - Criminal Records Bureau,CB RICHARD ELLIS,16381  4,"21,360.00"
Home Office,CRB - Criminal Records Bureau,18/08/2011,IT running Costs,CRB - Criminal Records Bureau,Home Office,16323  1,"293,510.91"
Home Office,CRB - Criminal Records Bureau,18/08/2011,PNC costs,CRB - Criminal Records Bureau,NPIA,16381  26,"187,368.93"
Home Office,ISA - Independent Safeguarding Authority,03/08/2011,Audit Fees,ISA - Independent Safeguarding Authority,National Audit Office,3732,"35,000.00"
Home Office,ISA - Independent Safeguarding Authority,17/08/2011,IT & Telephony,ISA - Independent Safeguarding Authority,Home Office,3785,"162,625.03"
Home Office,SOCA - Serious Organised Crime Agency,22/07/2011,Office and General Expenses,Investment Board,INTERSERVE FM LTD,82751,"26,157.19"
Home Office,SOCA - Serious Organised Crime Agency,25/07/2011,Forensic Fees,Intelligence,FORENSIC SCIENCE SERVICE,82783,"35,109.38"
Home Office,SOCA - Serious Organised Crime Agency,25/07/2011,Forensic Fees,Intelligence,FORENSIC SCIENCE SERVICE,82785,"45,400.00"
Home Office,SOCA - Serious Organised Crime Agency,26/07/2011,IT Expenses,Corporate Services,LOGICA UK LTD,82895,"2,066,336.96"
Home Office,SOCA - Serious Organised Crime Agency,26/07/2011,Other Subscrip!ion,Intervention,FOREIGN & COMMONWEALTH OFFICE,82907,"1,780,000.00"
Home Office,SOCA - Serious Organised Crime Agency,27/07/2011,Salaries and Allowances -Seconded Officers,Non-SOCA Business,STRATHCLYDE JOINT POLICE BOARD,83085,"9,806.10"
Home Office,SOCA - Serious Organised Crime Agency,27/07/2011,Salaries and Allowances -Seconded Officers,Non-SOCA Business,STRATHCLYDE JOINT POLICE BOARD,83085,"14,651.05"
Home Office,SOCA - Serious Organised Crime Agency,27/07/2011,Salaries and Allowances -permanently employed,Non-SOCA Business,STRATHCLYDE JOINT POLICE BOARD,83085,"2,269.73"
Home Office,SOCA - Serious Organised Crime Agency,27/07/2011,IT Expenses,Intelligence,BT,83099,"155,596.80"
Home Office,SOCA - Serious Organised Crime Agency,27/07/2011,Operational and Communications Costs,Intelligence,HOME OFFICE PAY & SUPER'N SERV,83100,"100,381.99"
Home Office,SOCA - Serious Organised Crime Agency,28/07/2011,Professional Services and Fees,Non-SOCA Business,CHURCHES,83171,"25,651.95"
Home Office,SOCA - Serious Organised Crime Agency,28/07/2011,IT Expenses,Corporate Services,KIER BUILDING SERVICES,83210,"11,023.09"
Home Office,SOCA - Serious Organised Crime Agency,28/07/2011,Premises,Corporate Services,KIER BUILDING SERVICES,83210,"49,607.93"
Home Office,SOCA - Serious Organised Crime Agency,01/08/2011,IT Expenses,Corporate Services,L-3 COMMUNICATIONS ASA LTD,83498,"28,854.00"
Home Office,SOCA - Serious Organised Crime Agency,01/08/2011,IT Expenses,Corporate Services,L-3 COMMUNICATIONS ASA LTD,83505,"205,583.40"
Home Office,SOCA - Serious Organised Crime Agency,01/08/2011,Professional Services and Fees,Corporate Services,NATIONAL AUDIT OFFICE,83520,"132,000.00"
Home Office,SOCA - Serious Organised Crime Agency,03/08/2011,Property Plant & Equipment,Investment Board,DRIVERS JONAS DELOITTE,83694,"46,286.40"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,PFI Contract Charges,Corporate Services,SERCO,83844,"95,925.60"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Non-SOCA Business,FCO SERVICES,83856,"130,320.00"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Premises,Investment Board,OCS GROUP UK LTD (OCS SECURITY),83897,"42,717.06"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Premises,Corporate Services,OCS GROUP UK LTD (OCS SECURITY),83902,"181,554.62"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Corporate Services,OGC BUYING SOLUTIONS,83930,"260,118.43"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,Intangibles non-current assets,Non-SOCA Business,BT,83953,"126,000.00"
Home Office,SOCA - Serious Organised Crime Agency,05/08/2011,IT Expenses,Corporate Services,BT,83973,"26,089.48"
