Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-537834-103343,"15,000.00",NIHR Senior Investigator's Funding,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-537880-103331,"174,851.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"172,266.00",CLAHRCs,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-537837-103344,"15,000.00",NIHR Senior Investigator's Funding,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-537854-103315,"169,999.00",CLAHRCs,SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"168,076.00",CRFs - CRII,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-537839-103345,"15,000.00",NIHR Senior Investigator's Funding,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-537876-103333,"166,667.00",Biomedical Units,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-537846-103347,"15,000.00",NIHR Senior Investigator's Funding,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-537846-103347,"15,000.00",NIHR Senior Investigator's Funding,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-537846-103347,"15,000.00",NIHR Senior Investigator's Funding,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-537843-103325,"166,666.00",CLAHRCs,SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,NHS LIVERPOOL CCG,ERS-537867-103372,"166,666.00",CLAHRCs,L1 4AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-537874-103320,"166,666.00",CLAHRCs,OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-537897-103328,"166,666.00",CLAHRCs,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-537831-103369,"166,656.00",CLAHRCs,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-537900-103301,"166,089.00",CLAHRCs,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-537880-103331,"163,995.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,22/04/2015,Service charge,DG: IGT,THE IPSWICH HOSPITAL NHS TRUST,IHT4000005890,"159,749.02",Revenue; LSP NME  Ipswich Trust- F/Y 2013/14 STAF & LC Costs for Lorenzo Deployment,IP4 5PD,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"158,333.00",Bio-Medical Centres,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Outsourcing Contract,DG: ERD,CWM TAF HEALTH BOARD,73300,"143,966.82",Cwm Taf MoU 14-15,CF37 1LB,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-537900-103301,"138,958.00",Research Capability Funding (STANDARD),BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-537851-103349,"15,000.00",NIHR Senior Investigator's Funding,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000003,"137,886.84",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-537901-103337,"135,075.00",Biomedical Units,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-537880-103331,"134,279.00",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-537884-103319,"129,798.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,22/04/2015,Addition Clearing - SW LIC,DG: IGT,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0085658,"125,018.11",Capital: STAFA 2014/15 - LSP NME South Warwickshire FT Lorenzo Deployment,CV34 5BW,PUBLIC,,,Programme
Department of Health,Department of Health,01/04/2015,Outsourcing Contract,DG: SFNHS,PUBLIC HEALTH ENGLAND PHE033,6132977,"122,025.00","Evaluation of 2014/15 'Be Clear on Cancer' campaigns - delivery of Q1, Q2, Q3 and Q4 deliverables as set out in SLA with the National Cancer Intelligence Network.",SW1W 9SZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"121,910.00",Biomedical Units,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-537850-103342,"121,480.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-537871-103339,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,INSTITUTE OF CANCER RESEARCH (ICR),ERS-537852-103366,"15,000.00",NIHR Senior Investigator's Funding,SW7 3RP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,INSTITUTE OF CANCER RESEARCH (ICR),ERS-537852-103366,"15,000.00",NIHR Senior Investigator's Funding,SW7 3RP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-537855-103351,"15,000.00",NIHR Senior Investigator's Funding,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-537857-103352,"15,000.00",NIHR Senior Investigator's Funding,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-537858-103353,"15,000.00",NIHR Senior Investigator's Funding,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-537858-103353,"15,000.00",NIHR Senior Investigator's Funding,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"119,374.00",Research Capability Funding (STANDARD),SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,07/04/2015,Other programme expenditure,DG: IGT,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),23/03/2015,"118,853.17",NHS Low Income Scheme Redress 2014 - reimbursement to NHS BSA for payments to claimants,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-537858-103353,"15,000.00",NIHR Senior Investigator's Funding,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-537858-103353,"15,000.00",NIHR Senior Investigator's Funding,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,30/04/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-538300-103499,"117,481.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,13/04/2015,Outsourcing Contract,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),952180,"116,209.00",mproving stem cell services in the UK 2012-15,LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-537900-103301,"116,170.00",Biomedical Units,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-537897-103328,"115,894.00",Biomedical Units,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-537856-103327,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-537883-103324,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-537831-103369,"109,290.00",Biomedical Units,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-537901-103337,"105,425.00",Research Capability Funding (STANDARD),LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,30/04/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-538282-103503,"105,049.00",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,09/04/2015,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-537711-103093,"104,455.98",HTA Researcher Lead,BS1 3NX,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-537881-103309,"104,333.00",CRFs - CRII,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-537871-103339,"104,288.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-537831-103369,"103,420.00",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-537848-103313,"102,604.00",CRFs - CRII,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-537864-103322,"102,050.00",CRFs - CRII,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,30/04/2015,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-538289-103533,"100,632.00",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,22/04/2015,Service charge,DG: IGT,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0086359,"100,112.90",Revenue: STAFA 2014/15 - LSP NME South Warwickshire FT Lorenzo Deployment,CV34 5BW,PUBLIC,,,Programme
Department of Health,Department of Health,01/04/2015,Consultancy/Professional Advice,DG: SFNHS,PUBLIC HEALTH ENGLAND PHE033,6113032,"100,000.00",Costs relating to staff and expenses from PHE to deliver the agreed programme of work on SHAPE throughout 2014/15 in accordance with signed MOU,SW1W 9SZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-537842-103336,"100,000.00",CRFs - CRII,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-537895-103329,"100,000.00",CRFs - CRII,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-537885-103312,"99,703.00",Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-537842-103336,"95,500.00",Biomedical Units,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,30/04/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-538332-103541,"95,035.00",Programme Grants for NHS Trusts,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,07/04/2015,Outsourcing Contract,DG: SCLGCP,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12670611,"94,200.00",13/A HSCIC data extraction  Dementia Prevalence Monitoring (PSBC 4390),LS1 6AE,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-537858-103353,"15,000.00",NIHR Senior Investigator's Funding,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-537859-103354,"15,000.00",NIHR Senior Investigator's Funding,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-537859-103354,"15,000.00",NIHR Senior Investigator's Funding,L69 3BX,PUBLIC,,,Programme
