EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC130743,16-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,6521.28,130743
MODGPC130744,30-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,3142.46,130744
MODGPC130745,16-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,693.96,130745
MODGPC130746,30-Nov-15,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",4920,130746
MODGPC130747,19-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,1980,130747
MODGPC130748,25-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,3150,130748
MODGPC130749,30-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4608,130749
MODGPC130750,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,2392.42,130750
MODGPC130751,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,2129.26,130751
MODGPC130752,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,2392.42,130752
MODGPC130753,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,2392.42,130753
MODGPC130754,24-Nov-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,614.4,130754
MODGPC130755,20-Nov-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",641.92,130755
MODGPC130756,12-Nov-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,4620,130756
MODGPC130757,25-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,624,130757
MODGPC130758,30-Nov-15,Books and Periodicals              , BOOK STORES,2390.4,130758
MODGPC130759,17-Nov-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,650,130759
MODGPC130760,25-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,609.26,130760
MODGPC130761,16-Nov-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,1472.16,130761
MODGPC130762,16-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1867.2,130762
MODGPC130763,16-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1056.28,130763
MODGPC130764,17-Nov-15,Print and Advertising              , ADVERTISING SERVICES,5000,130764
MODGPC130765,23-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1031.5,130765
MODGPC130766,24-Nov-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,924,130766
MODGPC130767,23-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,2710.1,130767
MODGPC130768,24-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,785.93,130768
MODGPC130769,17-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,877.8,130769
MODGPC130770,16-Nov-15,Hotel\Restaurants\Bars               , RESTAURANTS,2126,130770
MODGPC130771,26-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,662.4,130771
MODGPC130772,19-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,600,130772
MODGPC130773,20-Nov-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,2203.2,130773
MODGPC130774,24-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1058.97,130774
MODGPC130775,24-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,600,130775
MODGPC130776,28-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,3839.9,130776
MODGPC130777,27-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2124.18,130777
MODGPC130778,26-Nov-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,1438.8,130778
MODGPC130779,16-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,10042.8,130779
MODGPC130780,13-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,636,130780
MODGPC130781,19-Nov-15,Leisure Activities                 , RECREATION SERVICES,894.4,130781
MODGPC130782,16-Nov-15,General Retail and Wholesale       , ELECTRONICS STORES,4680,130782
MODGPC130783,23-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,992.38,130783
MODGPC130784,17-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2154,130784
MODGPC130785,17-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2394,130785
MODGPC130786,17-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1794,130786
MODGPC130787,20-Nov-15,Books and Periodicals              , BOOK STORES,3741.75,130787
MODGPC130788,30-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,2384.64,130788
MODGPC130789,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4810.24,130789
MODGPC130790,26-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,677.54,130790
MODGPC130791,19-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1304.81,130791
MODGPC130792,20-Nov-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,1517.27,130792
MODGPC130793,17-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,976.8,130793
MODGPC130794,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,7587,130794
MODGPC130795,19-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,546,130795
MODGPC130796,27-Nov-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,942.48,130796
MODGPC130797,13-Nov-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,1356.85,130797
MODGPC130798,17-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1111.38,130798
MODGPC130799,16-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,705.91,130799
MODGPC130800,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1212.53,130800
MODGPC130801,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4320,130801
MODGPC130802,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2310.08,130802
MODGPC130803,13-Nov-15,General Retail and Wholesale       , ELECTRONICS STORES,1832.64,130803
MODGPC130804,20-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,4908.06,130804
MODGPC130805,20-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,507,130805
MODGPC130806,20-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2755.04,130806
MODGPC130807,19-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,3498.96,130807
MODGPC130808,17-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,18846.92,130808
MODGPC130809,13-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4908,130809
MODGPC130810,17-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,892.51,130810
MODGPC130811,23-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,715,130811
MODGPC130812,25-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,57270,130812
MODGPC130813,16-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,898.54,130813
MODGPC130814,23-Nov-15,Books and Periodicals              , BOOK STORES,4178.5,130814
MODGPC130815,30-Nov-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,2180.82,130815
MODGPC130816,25-Nov-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,763.86,130816
MODGPC130817,25-Nov-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,531.32,130817
MODGPC130818,20-Nov-15,Books and Periodicals              , BOOK STORES,569,130818
MODGPC130819,26-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,2183,130819
MODGPC130820,30-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1036.3,130820
MODGPC130821,30-Nov-15,Leisure Activities                 , BOAT DEALERS,1189.45,130821
MODGPC130822,30-Nov-15,Leisure Activities                 , BOAT DEALERS,629.93,130822
MODGPC130823,19-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,660.6,130823
MODGPC130824,16-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,1331.34,130824
MODGPC130825,16-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,1917.64,130825
MODGPC130826,18-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,858.7,130826
MODGPC130827,18-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,989.43,130827
MODGPC130828,23-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1070,130828
MODGPC130829,20-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,942.5,130829
MODGPC130830,20-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,545.8,130830
MODGPC130831,27-Nov-15,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,7286.4,130831
MODGPC130832,30-Nov-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,4480.19,130832
MODGPC130833,30-Nov-15,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,762.9,130833
MODGPC130834,20-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,523.59,130834
MODGPC130835,25-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,827.05,130835
MODGPC130836,25-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1032,130836
MODGPC130837,16-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1928.4,130837
MODGPC130838,23-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1429.44,130838
MODGPC130839,17-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,672.84,130839
MODGPC130840,13-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,777.08,130840
MODGPC130841,25-Nov-15,General Retail and Wholesale       , HARDWARE STORES,1269,130841
MODGPC130842,25-Nov-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,556.8,130842
MODGPC130843,25-Nov-15,Print and Advertising              , MISC PUBLISHING & PRINTING,594.3,130843
MODGPC130844,19-Nov-15,Leisure Activities                 , CIVIC/SOCIAL/FRATERNAL ASSC,3952.8,130844
MODGPC130845,19-Nov-15,Hotel\Restaurants\Bars               , RESTAURANTS,1816.37,130845
MODGPC130846,24-Nov-15,Hotel\Restaurants\Bars               , RESTAURANTS,780.67,130846
MODGPC130847,27-Nov-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,642,130847
MODGPC130848,13-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,2658,130848
MODGPC130849,26-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,671.94,130849
MODGPC130850,26-Nov-15,Leisure Activities                 , RECREATION SERVICES,2238.54,130850
MODGPC130851,20-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1390,130851
MODGPC130852,16-Nov-15,Medical Supplies and Services      , HOSPITALS,1000,130852
MODGPC130853,16-Nov-15,Medical Supplies and Services      , HOSPITALS,1000,130853
MODGPC130854,16-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,721.92,130854
MODGPC130855,16-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,760.56,130855
MODGPC130856,26-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1320,130856
MODGPC130857,30-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,531.5,130857
MODGPC130858,17-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,540,130858
MODGPC130859,23-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1700,130859
MODGPC130860,30-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,712.52,130860
MODGPC130861,17-Nov-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1708.42,130861
MODGPC130862,18-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,690.64,130862
MODGPC130863,19-Nov-15,Leisure Activities                 , COMMERCIAL/PRO SPORTS,2700,130863
MODGPC130864,17-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,803,130864
MODGPC130865,18-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,4200,130865
MODGPC130866,25-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,4711.2,130866
MODGPC130867,25-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,2295,130867
MODGPC130868,24-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,780,130868
MODGPC130869,24-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,720,130869
MODGPC130870,24-Nov-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1440,130870
MODGPC130871,24-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,780,130871
MODGPC130872,17-Nov-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,650,130872
MODGPC130873,25-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,695,130873
MODGPC130874,30-Nov-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,600,130874
MODGPC130875,18-Nov-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,2561.1,130875
MODGPC130876,23-Nov-15,General Retail and Wholesale       , FAMILY CLOTHING STORES,820.76,130876
MODGPC130877,16-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2256,130877
MODGPC130878,24-Nov-15,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,668.52,130878
MODGPC130879,16-Nov-15,Hotel\Restaurants\Bars               , BARS/TAVERNS/LOUNGES/DISCOS,1009.4,130879
MODGPC130880,13-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,500,130880
MODGPC130881,16-Nov-15,General Retail and Wholesale       , FABRIC STORES,2034.42,130881
MODGPC130882,13-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1485.02,130882
MODGPC130883,14-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,919.6,130883
MODGPC130884,20-Nov-15,Leisure Activities                 , THEATRICAL PRODUCERS,784,130884
MODGPC130885,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,4017.6,130885
MODGPC130886,19-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2204,130886
MODGPC130887,26-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",6610.8,130887
MODGPC130888,13-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,2896.74,130888
MODGPC130889,18-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1081.2,130889
MODGPC130890,23-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,906.28,130890
MODGPC130891,27-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,667,130891
MODGPC130892,23-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,3391.2,130892
MODGPC130893,26-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,1073.11,130893
MODGPC130894,26-Nov-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,873.75,130894
MODGPC130895,13-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,894,130895
MODGPC130896,13-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,756,130896
MODGPC130897,17-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,772.56,130897
MODGPC130898,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,835.5,130898
MODGPC130899,23-Nov-15,Books and Periodicals              , BOOK STORES,614.36,130899
MODGPC130900,26-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,2008,130900
MODGPC130901,17-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,686,130901
MODGPC130902,20-Nov-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,3604.32,130902
MODGPC130903,23-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,1548,130903
MODGPC130904,18-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,7713.6,130904
MODGPC130905,16-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,987,130905
MODGPC130906,26-Nov-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,10163.76,130906
MODGPC130907,26-Nov-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,5082.11,130907
MODGPC130908,27-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1339.48,130908
MODGPC130909,30-Nov-15,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),1056,130909
MODGPC130910,17-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,2279.34,130910
MODGPC130911,20-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1000,130911
MODGPC130912,16-Nov-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2459.99,130912
MODGPC130913,18-Nov-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,1575,130913
MODGPC130914,20-Nov-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,4872,130914
MODGPC130915,26-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1335.6,130915
MODGPC130916,19-Nov-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1506,130916
MODGPC130917,26-Nov-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,1740,130917
MODGPC130918,23-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,874.8,130918
MODGPC130919,17-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,560.39,130919
MODGPC130920,19-Nov-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,2409,130920
MODGPC130921,23-Nov-15,"Office Stationery, Equipment and Su", STATIONERY STORES,933.6,130921
MODGPC130922,13-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1194.6,130922
MODGPC130923,13-Nov-15,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,1648.8,130923
MODGPC130924,20-Nov-15,General Retail and Wholesale       , DEPARTMENT STORES,2285.4,130924
MODGPC130925,20-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1220.4,130925
MODGPC130926,27-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,2655.89,130926
MODGPC130927,17-Nov-15,Auto Rental                        ,Auto Rental                        ,4380.8,130927
MODGPC130928,17-Nov-15,Auto Rental                        ,Auto Rental                        ,500,130928
MODGPC130929,20-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,2145.6,130929
MODGPC130930,16-Nov-15,General Retail and Wholesale       , FLOOR COVERING STORES,3196.8,130930
MODGPC130931,24-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,684,130931
MODGPC130932,24-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,699.21,130932
MODGPC130933,25-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,715.2,130933
MODGPC130934,26-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,932,130934
MODGPC130935,16-Nov-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,2200,130935
MODGPC130936,30-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,910.91,130936
MODGPC130937,17-Nov-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1054.19,130937
MODGPC130938,17-Nov-15,Print and Advertising              , MISC PUBLISHING & PRINTING,1054.19,130938
MODGPC130939,25-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,574.99,130939
MODGPC130940,25-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2154,130940
MODGPC130941,17-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,592.69,130941
MODGPC130942,18-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1194.78,130942
MODGPC130943,20-Nov-15,Professional Services              , LEGAL SERVICES ATTORNEYS,1886.4,130943
MODGPC130944,24-Nov-15,Professional Services              , LEGAL SERVICES ATTORNEYS,916.2,130944
MODGPC130945,17-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1746.36,130945
MODGPC130946,18-Nov-15,Books and Periodicals              , BOOK STORES,950.4,130946
MODGPC130947,18-Nov-15,Print and Advertising              , MISC PUBLISHING & PRINTING,776.45,130947
MODGPC130948,18-Nov-15,General Retail and Wholesale       , ELECTRONICS STORES,689.65,130948
MODGPC130949,16-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,130949
MODGPC130950,17-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,130950
MODGPC130951,19-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,130951
MODGPC130952,13-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,669.6,130952
MODGPC130953,19-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",505.2,130953
MODGPC130954,20-Nov-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,1289.92,130954
MODGPC130955,26-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,4590,130955
MODGPC130956,27-Nov-15,General Retail and Wholesale       , SHOE STORES,1702.58,130956
MODGPC130957,20-Nov-15,Hotel\Restaurants\Bars               , RESTAURANTS,1867.56,130957
MODGPC130958,20-Nov-15,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,550.8,130958
MODGPC130959,16-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,706.56,130959
MODGPC130960,16-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,585,130960
MODGPC130961,16-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,572.4,130961
MODGPC130962,16-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,559.8,130962
MODGPC130963,16-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,548.46,130963
MODGPC130964,16-Nov-15,Mail Order / Direct Selling        , CATALOG MERCHANT,960,130964
MODGPC130965,16-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,510,130965
MODGPC130966,17-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,537.12,130966
MODGPC130967,17-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,708.48,130967
MODGPC130968,18-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,510,130968
MODGPC130969,17-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,4685.96,130969
MODGPC130970,18-Nov-15,General Retail and Wholesale       , HARDWARE STORES,961.86,130970
MODGPC130971,30-Nov-15,Mail Order / Direct Selling        , CATALOG MERCHANT,4831.4,130971
MODGPC130972,13-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,4178,130972
MODGPC130973,13-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,8556,130973
MODGPC130974,30-Nov-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1009.92,130974
MODGPC130975,23-Nov-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",660.65,130975
MODGPC130976,24-Nov-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,2367,130976
MODGPC130977,18-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,600.12,130977
MODGPC130978,24-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,621.19,130978
MODGPC130979,13-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,542.16,130979
MODGPC130980,28-Nov-15,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1022.4,130980
MODGPC130981,27-Nov-15,Govt Serv - Default, GOV'T SERV - DEFAULT,507.5,130981
MODGPC130982,27-Nov-15,Misc Speciality Retail, MISC SPECIALTY RETAIL,834.23,130982
MODGPC130983,26-Nov-15,Misc Speciality Retail, MISC SPECIALTY RETAIL,2908,130983
MODGPC130984,27-Nov-15,Schools - Default, SCHOOLS - DEFAULT,510,130984
MODGPC130985,27-Nov-15,Govt Serv - Default, GOV'T SERV - DEFAULT,568,130985
MODGPC130986,27-Nov-15,Lab/Med/Hospital Equipment," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1275.25,130986
MODGPC130987,27-Nov-15,Business Services - Default, BUSINESS SERVICES - DEFAULT,1191.18,130987
MODGPC130988,27-Nov-15,Shoe Stores, SHOE STORES,841.13,130988
MODGPC130989,27-Nov-15,Small Appliance Repair Def, SMALL APPLIANCE REPAIR DEF,1656,130989
MODGPC130990,27-Nov-15,Public Warehousing, PUBLIC WAREHOUSING,1890,130990
MODGPC130991,27-Nov-15,Professional Services - Def, PROFESSIONAL SERVICES - DEF,2320,130991
MODGPC130992,27-Nov-15,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1025.53,130992
MODGPC130993,27-Nov-15,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1110.98,130993
MODGPC130994,27-Nov-15,Books/Periodicals/Newspapers, BOOKS/PERIODICALS/NEWSPAPERS,962.86,130994
MODGPC130995,27-Nov-15,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,556.56,130995
MODGPC130996,27-Nov-15,Business Services - Default, BUSINESS SERVICES - DEFAULT,1699.84,130996
MODGPC130997,27-Nov-15,Opticians, OPTICIANS,850,130997
MODGPC130998,27-Nov-15,Lab/Med/Hospital Equipment," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",670,130998
MODGPC130999,27-Nov-15,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,6368.22,130999
MODGPC131000,27-Nov-15,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,504,131000
MODGPC131001,27-Nov-15,Automotive Parts Stores, AUTOMOTIVE PARTS STORES,686.3,131001
MODGPC131002,27-Nov-15,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,783.86,131002
MODGPC131003,27-Nov-15,Sporting Goods Stores, SPORTING GOODS STORES,5397.6,131003
MODGPC131004,27-Nov-15,Govt Serv - Default, GOV'T SERV - DEFAULT,803.57,131004
MODGPC131005,27-Nov-15,Clean/Maint/Janitoral Serv, CLEAN/MAINT/JANITORAL SERV,3205.44,131005
