Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2113282,"£33,221.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,18-Jul-12,265000-IT & Telecommunications,BZ999-London Region,RTS COMMUNICATIONS,2110053,"£33,100.00", Web streaming service cost for The Leveson Inquiry at the Royal Courts of Justice in July 2012.,SW8 1RY,,,0,Programme
Ministry of Justice,HMCTS,13-Jul-12,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2103390,"£32,904.98",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2011 to March 2012. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,,,0,Programme
Ministry of Justice,HMCTS,25-Jul-12,222001-Maintenance,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2118187,"£32,874.39",CIS Labour-Croydon MC-Norland Managed Service Ltd-Carry out P1 & P2 repairs/replacement & improvement works to electrical distribution system following IEE 5 yearly  testing - PAR 2251 (under term contract),CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,18-Jul-12,532000-Tangible GBV - Additions,BZ999-London Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2109267,"£32,569.99",CIS Labour-Wimbledon Magistates'-MITIE Technical Facilities Management Ltd-Creation of non-custodial courtroom & alterations to 2 rooms at upper ground floor,CIS-PO1 9DB,,,B716,Programme
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2111523,"£32,031.56",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF BROMLEY,2113264,"£32,026.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF CROYDON,2113266,"£31,787.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,03-Jul-12,532000-Tangible GBV - Additions,BZ999-London Region,COFELY LTD,2090447,"£29,335.32",CIS Labour - Woolwich Crown - Cofely - Replace & upgrade obsolete fire alarm system to Design Guide standard. PAR 1779 (works carried out under term contract),CIS-HP12 3TA,,,0,Programme,
Ministry of Justice,HMCTS,17-Jul-12,222001-Maintenance,BZ999-London Region,EUROPEAN ASBESTOS SERVICES,2106720,"£29,294.00",Snaresbrook Crown - European Asbestos Services Ltd - Quote Ref: GS/JS/12/2889                       Remediation works in connection with the asbestos risk management works,TW16 7EF,,,0,Programme,
Ministry of Justice,HMCTS,18-Jul-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2109266,"£27,949.10",CIS Labour - Rolls Building - MITIE Justice Ltd -contract no 0073-S-WORKS/FM-SW-RFI -Install 6 new door access card readers next to doors on judges core stairs &1 new door access card reader next to reprographics room on Lower Grd floor,CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,03-Jul-12,222001-Maintenance,BZ999-London Region,EC HARRIS LLP,2090535,"£27,917.32",London Estates-EC Harris LLP-Lot 3 Audit and Monitoring Contract,M60 3NT,,,0,Programme,
Ministry of Justice,HMCTS,31-Jul-12,261000-Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2123359,"£25,897.33",London Region Consolidated Electricity Charges - British Gas 2011/12,GU14 3WA,,,0,Programme,
Ministry of Justice,HMCTS,11-Jul-12,710200-Creditors < 1 year - Trade & Other Creditors,BZ999-London Region,PORTLAND HARBOUR AUTHORITY LTD#IE40310226,678462,,Costs on suspense account relating to Admiralty Office  - harbour costs relating to ship arrests,EC4A 1NL,,,0,Programme,
Ministry of Justice,HMCTS,18-Jul-12,710200-Creditors < 1 year - Trade & Other Creditors,BZ999-London Region,OFFICIAL RECEIVER#RIE41305680,679996,,Bankruptcy Deposits paid to the Official Receiver,STRAND,,,0,Programme,
Ministry of Justice,HMCTS,13-Jul-12,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2104578,"£35,077.71",SE Regional Mail variable charges - Royal Mail - Account number 166289000,PE4 5BR,,,0,Programme,
Ministry of Justice,HMCTS,03-Jul-12,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2091170,"£28,473.25",SE Regional Mail variable charges - Royal Mail - Account number 166289000,PE4 5BR,,,0,Programme,
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2111523,"£30,852.80",South East Region - Corona  Gas  supply- Consolidated 11/12,NW4 3RJ-RET 4,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,532000-Tangible GBV - Additions,CZ999-South East Region,KIER CONSTRUCTION,2120474,"£481,549.61",CIS Labour-Crawley Magistrates'-Kier Construction-Major fabric and M&E refurbishment to court building (including all staff & public areas) both external and internal,CIS-ME20 6XS,,,0,Programme,
Ministry of Justice,HMCTS,11-Jul-12,532000-Tangible GBV - Additions,CZ999-South East Region,SHAYLOR GROUP PLC,2102307,"£44,069.32",CIS Labour-Bedford Magistrates'-Roof Repair Works and installation of access ladders and access points to roof,CIS-WS9 8BX,,,0,Programme,SME
Ministry of Justice,HMCTS,31-Jul-12,532000-Tangible GBV - Additions,CZ999-South East Region,MITIE JUSTICE LTD,2123790,"£27,665.36",CIS Labour - Chelmsford Crown - MITIE Justice Ltd - Fire Alarm Upgrade,CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,31-Jul-12,532000-Tangible GBV - Additions,CZ999-South East Region,MITIE JUSTICE LTD,2123790,"£55,381.06",CIS Labour - Chelmsford Crown - MITIE Justice Ltd - Fire Alarm Upgrade,CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,24-Jul-12,222001-Maintenance,CZ999-South East Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2115914,"£25,027.77",CIS Labour - Peterborough Magistrates - Mitie MTFM - Upgrade of the court cctv,CIS-PO1 9DB,,,0,Programme
Ministry of Justice,HMCTS,03-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2090877,"£59,863.05",Security,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,24-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2115913,"£39,618.00",Security,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,18-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2109266,"£25,297.84","Repair and Maintenance 	",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2123790,"£149,023.53",Cleaning,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2123790,"£72,149.39",Waste Disposal,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2123790,"£396,031.88",Security,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,13-Jul-12,262000-SCA Costs,CZ999-South East Region,ATOS IT SERVICES UK LTD,2103210,"£63,758.00",Chelmsford Magistrates Court (Ref CCN-A-R-02727) - Atos - Supply of Services to Fit Out New Court Building with IT Facilities. Works to be completed by end April 2012.,WV10 6UH,,,F080,Programme
Ministry of Justice,HMCTS,03-Jul-12,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2090304,"£29,410.00",(Ref CCN A-R-02577-03v01) Colchester Magistrates Court - ATOS - Supply of decommissioning service at Colchester Magistrates Court and Harwich Magistrates Court by 30th March 2012,WV10 6UH,,,F081,Programme
Ministry of Justice,HMCTS,20-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,SOUTHEND-ON-SEA BOROUGH COUNCIL,2113035,"£43,102.98",,SS2 6AN,,,0,Programme
Ministry of Justice,HMCTS,03-Jul-12,222001-Maintenance,CZ999-South East Region,EC HARRIS LLP,2090535,"£27,917.32",South East Estates - EC Harris LLP - Lot 3 Audit and Monitoring Contract for the South East Region,M60 3NT,,,0,Programme
Ministry of Justice,HMCTS,31-Jul-12,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2123522,"£29,225.66",South East Region - Eurest Smart Cards - Consolidated Juror Smartcards 2012/13  - recharge cards for juror daily food allowance,B45 9PZ,,,0,Programme
Ministry of Justice,HMCTS,10-Jul-12,223001-Printing Postage and Office expenditure,CZ999-South East Region,XEROX (UK) LTD,2099193,"£32,262.80",HMCTS SOUTHEAST REGION CONSOLIDATED XEROX (UK) - Copy Charges 2012/13,BN13 1QG,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2120569,"£370,383.05",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2120569,"£60,227.00",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2120220,"£53,354.31",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,,,0,Programme
Ministry of Justice,HMCTS,27-Jul-12,261000-Fuel and Utilities,CZ999-South East Region,BRITISH GAS BUSINESS,2120220,"£36,014.85",SE Region Consolidated Invoice - British Gas - Electricity supply - 11/12,OX4 2JY,,,0,Programme
Ministry of Justice,HMCTS,17-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,HERTFORDSHIRE CONSTABULARY,2106834,"£26,374.37",,AL8 6XF,,,0,Programme
Ministry of Justice,HMCTS,17-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,HERTFORDSHIRE CONSTABULARY,2106834,"£29,321.00",,AL8 6XF,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,LUTON BOROUGH COUNCIL,2113285,"£33,434.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,BASILDON DISTRICT COUNCIL,2113140,"£35,266.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CANTERBURY CITY COUNCIL,2113170,"£38,701.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MAIDSTONE BOROUGH COUNCIL,2113286,"£60,914.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CAMBRIDGE CITY COUNCIL,2113168,"£25,648.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,READING BOROUGH COUNCIL,2113325,"£47,632.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,COLCHESTER BOROUGH COUNCIL,2113191,"£37,111.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2113176,"£31,831.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2113176,"£28,167.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2113176,"£25,877.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ST ALBANS CITY & DISTRICT COUNCIL,2113362,"£34,350.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,OXFORD CITY COUNCIL,2113317,"£28,396.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,NORWICH CITY COUNCIL,2113313,"£30,228.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,2111522,"£38,254.64",SW Finance Office (DA170) - Corona Energy - GAS 222143 - Acct no.:20301400 - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,ATKINS,2117981,"£26,462.83",Managing agent fees relating to project BCP 11/12 (10b) Southampton Magistrates' Court - Integration of Dukes Keep,WR5 1TX,,,0,Programme,
Ministry of Justice,HMCTS,06-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,SOUTHERN ELECTRIC CONTRACTING LTD,2096316,"£31,597.47",CIS LABOUR - MW - MOJ 11/12 (29) Cheltenham MC - Cells,CIS-RG1 8BU,,,0,Programme,SME
Ministry of Justice,HMCTS,27-Jul-12,222001-Maintenance,DZ999-South West Region,SOUTHERN ELECTRIC CONTRACTING LTD,2121513,"£53,950.63",CIS LABOUR - MW - BCP 11/12 (06) Portsmouth MC - Walkways & Stonework Repairs,CIS-RG1 8BU,,,0,Programme,SME
Ministry of Justice,HMCTS,13-Jul-12,262000-SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,2103404,"£264,113.55",Exeter - Enterprise Civic Buildings Ltd (GU9 7PT) - Unitary Charges for Exeter PFI-Monthly,GU9 7PT,,,0,Programme,
Ministry of Justice,HMCTS,20-Jul-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2111820,"£26,074.50","CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Security",CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,24-Jul-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2115913,"£100,959.50","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2120567,"£223,682.32","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2120567,"£113,544.84","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2120567,"£25,637.23","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Waste Disposal",CIS-BS16 7FH,,,0,Programme,
Ministry of Justice,HMCTS,17-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,MITIE PROPERTY SERVICES (UK) LTD (MPS),2107044,"£54,237.57",CIS LABOUR - MW - MOJ 11/12 (28) Exeter MC - Windows,CIS-EX2 8PF,,,0,Programme,
Ministry of Justice,HMCTS,17-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,MITIE PROPERTY SERVICES (UK) LTD (MPS),2107044,"£33,580.58",CIS LABOUR - MW - MOJ 11/12 (28) Exeter MC - Windows,CIS-EX2 8PF,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,MITIE PROPERTY SERVICES (UK) LTD (MPS),2118166,"£29,777.59",CIS LABOUR - MW - MOJ 11/12 (28) Exeter MC - Windows,CIS-EX2 8PF,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,MITIE PROPERTY SERVICES (UK) LTD (MPS),2118166,"£29,777.59",CIS LABOUR - MW - MOJ 11/12 (28) Exeter MC - Windows,CIS-EX2 8PF,,,0,Programme,
Ministry of Justice,HMCTS,13-Jul-12,265000-IT & Telecommunications,DZ999-South West Region,ATOS IT SERVICES UK LTD,2103210,"£41,154.00","IT Services A-L-03479-01v01 SW DISC 0621 Relocation and closure of Employment Tribunals, Dukes Keep Southampton",WV10 6UH,,,0,Programme,
Ministry of Justice,HMCTS,03-Jul-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2091196,"£679,692.63",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,,,0,Programme,
Ministry of Justice,HMCTS,03-Jul-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2091196,"£680,965.88",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2121490,"£679,406.80",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2121490,"£678,647.09",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,,,0,Programme,
Ministry of Justice,HMCTS,31-Jul-12,222001-Maintenance,DZ999-South West Region,WB GRIFFITHS & SON LTD,2124244,"£28,386.58",CIS LABOUR - MW - MOJ 11/12 (24) Truro MC - Hearing Room,CIS-SA61 2PF,,,B716,Programme,SME
Ministry of Justice,HMCTS,31-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,JONES LANG LASALLE LTD,2124301,"£31,731.00",,BS8 9AQ,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,261000-Fuel and Utilities,DZ999-South West Region,BRITISH GAS BUSINESS,2120220,"£28,285.77",South West Regionas Office (DA170) - British Gas - Account no.: 3053490 - Electricity Consumption costs (various sites) 12/13,OX4 2JY,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2118116,"£226,969.66",CIS labour: capital project works at Portsmouth Combined Court.,CIS-B23 7RZ,,,0,Programme,SME
Ministry of Justice,HMCTS,31-Jul-12,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2123642,"£414,271.76",CIS Labour - Southampton MC - Interserve Construction Ltd - Tribunals Integration,CIS-B23 7RZ,,,0,Programme,SME
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BOURNEMOUTH BOROUGH COUNCIL,2113156,"£40,533.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2113163,"£73,280.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2113163,"£50,380.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2113163,"£46,716.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2113359,"£32,747.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2113359,"£39,846.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,NORTH SOMERSET COUNCIL,2113309,"£35,037.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,EXETER CITY COUNCIL,2113227,"£42,823.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,2113397,"£35,724.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,PORTSMOUTH CITY COUNCIL,2113321,"£39,846.00",,RATES,,,0,Programme,
Ministry of Justice,HMCTS,04-Jul-12,223001-Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2093898,"£34,522.04",HMCS Wales Region: Various Sites: Cust Acc. No. 0151075000:Variable Costs: April 2011 - March 2012: Royal Mail,PE4 5BR,,,0,Programme,
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,EZ999-Wales Region,CORONA ENERGY,2111523,"£34,139.94",HMCS Wales Region:Consolidated Gas:Account Code: 55026239:Wef February 2011:CORONA:,NW4 3RJ-RET 4,,,0,Programme,
Ministry of Justice,HMCTS,18-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER WESTERN,2109222,"£307,758.08",CIS Labour - Aberystwyth Law Courts - Kier Western - Construction of New Law Courtsd,CIS-SG19 2BD,,,F020,Programme,
Ministry of Justice,HMCTS,24-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER WESTERN,2115820,"£62,047.08",DWO 11/12 (3) - Carmarthen Guildhall - Refurbishment Works,CIS-SG19 2BD,,,0,Programme,
Ministry of Justice,HMCTS,13-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CITY AND COUNTY OF SWANSEA,2103301,"£79,068.61",,SA1 4NR,,,0,Programme,
Ministry of Justice,HMCTS,27-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,WB GRIFFITHS & SON LTD,2121597,"£38,599.24",CIS Labour - Llandudno Magistrates - WB Griffiths and Son Ltd - LABOUR - MW - 1484 -1 - Works/FM - SW - RFP - Llandudno Magistrates Court - Fire Alarm and associated Works to Cell Complex,CIS-SA61 2PF,,,0,Programme,SME
Ministry of Justice,HMCTS,03-Jul-12,222001-Maintenance,EZ999-Wales Region,LANDCRAFT PROJECTS LTD,2090779,"£41,322.20",CIS Labour - NEWPORT CROWN COURT - LANDCRAFT PROJECTS LTD - PAVING AND GROUNDS WORK,CIS-CF14 0SH,,,0,Programme,SME
Ministry of Justice,HMCTS,04-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2093973,"£346,037.00",CIS Labour - Newport Mags - Wates Construction - Enabling works / construction,CIS-KT22 7SW,,,F090,Programme,
Ministry of Justice,HMCTS,31-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2124238,"£322,858.00",CIS Labour - Newport Mags - Wates Construction - Enabling works / construction,CIS-KT22 7SW,,,F090,Programme,
Ministry of Justice,HMCTS,31-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2124238,"£140,602.00",CIS Labour - Newport Magistrates Court -Wates Construction Ltd - Enabling works / construction,CIS-KT22 7SW,,,F090,Programme,
Ministry of Justice,HMCTS,13-Jul-12,532000-Tangible GBV - Additions,EZ999-Wales Region,JOHN WEAVER (CONTRACTORS) LTD,2103533,"£30,028.03",1570-1-Works/FM-SW-RFP - SWANSEA CROWN COURT REFURBISHMENT OF THE CELL COMPLEX,CIS-SA1 2JW,,,0,Programme,SME
Ministry of Justice,HMCTS,24-Jul-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2115672,"£55,618.00",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,,,0,Programme,
Ministry of Justice,HMCTS,24-Jul-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2115672,"£58,167.38",MANAGEMENT COSTS WALES,CIS-S81 7QF,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2118080,"£54,666.00",CLEANING - WALES,CIS-S81 7QF,,,0,Programme,
Ministry of Justice,HMCTS,25-Jul-12,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2118080,"£131,493.37",SECURITY - WALES,CIS-S81 7QF,,,0,Programme
Ministry of Justice,HMCTS,23-Jul-12,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CARDIFF COUNTY COUNCIL,2113171,"£35,934.00",,RATES,,,0,Programme
Ministry of Justice,HMCTS,03-Jul-12,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2091170,"£63,979.33",Royal Mail variable charges for Midlands Region 2011/12 - (Journal from FA107),PE4 5BR,,,0,Programme
Ministry of Justice,HMCTS,04-Jul-12,222001-Maintenance,FZ999-Midlands Region,REIRSE RYAN LTD,2093884,"£33,333.33",M/TS/Mids/130/11-CIS Labour-Temple Court-Reirse Ryan-Additional works,CIS-B25 8NB,,,0,Programme
Ministry of Justice,HMCTS,20-Jul-12,261000-Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2111523,"£33,590.46",Corona Energy gas HMCTS Midlands 2012/13.,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,10-Jul-12,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2098330,"£470,844.74",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,,,0,Programme
Ministry of Justice,HMCTS,04-Jul-12,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2093086,"£488,375.15",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,,,0,Programme
