Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/10/2014,Payment for Shared Services,Economics & Markets - Analysis Directorate,DEPARTMENT FOR EDUCATION,63743,27382.18,E&M Devolved Admin-Payment for Shared Services,CF14 3UW,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/10/2014,External Legal Advice and Service,Shareholder Executive - British Business Bank,DENTONS UKMEA LLP,63744,9614.70,ECF Investment Programme-External Legal Advice and Service,EC4M 7WS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,63745,412.07,BRDO: Business Engagement-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/10/2014,Enforcement,"Business & Local Growth - Energy, Materials and Agri-Tech",DEPARTMENT OF THE ENVIRONMENT (NORTHERN IRELAND),63746,30000.00,GET: Environmental Regulations (incl WEEE)-Enforcement,BT2 8GB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/10/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,63752,1462.20,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,EC4A 3EB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,ICT Maintenance & Upkeep,Enterprise & Skills Group - Enterprise Directorate,EDUSERV,63763,-5000.00,Queen's Award: Making Of Presentational Items-ICT Maintenance & Upkeep,BA1 1SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,ICT Maintenance & Upkeep,Enterprise & Skills Group - Enterprise Directorate,EDUSERV,63763,10000.00,Queen's Award: Making Of Presentational Items-ICT Maintenance & Upkeep,BA1 1SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Enforcement,"Business & Local Growth - Energy, Materials and Agri-Tech",(SEPA) SCOTTISH ENVIRONMENT PROTECTION AGENCY,63772,22500.00,GET: Environmental Regulations (incl WEEE)-Enforcement,FK9 4TR,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,63775,883.49,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Personnel-related Expenditure,People & Strategy - Human Resources,THE TREASURY SOLICITORS DEPARTMENT,63780,530.43,P&S Devolved Admin-Personnel-related Expenditure,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Personnel-related Expenditure,People & Strategy - Human Resources,THE TREASURY SOLICITORS DEPARTMENT,63780,1167.96,P&S Devolved Admin-Personnel-related Expenditure,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Personnel-related Expenditure,People & Strategy - Human Resources,THE TREASURY SOLICITORS DEPARTMENT,63780,4590.51,P&S Devolved Admin-Personnel-related Expenditure,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,63781,1411.80,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,63781,104657.27,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,63782,1246.10,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,63783,1163.10,TSOL-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Consultancy Expenditure,Enterprise & Skills Group - Vocational Education Directorate,FORRESTER-WALKER CONSULTING LTD,63784,2200.00,Quality Improvement Reform-Consultancy Expenditure,WR14 3EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Consultancy Expenditure,Enterprise & Skills Group - Vocational Education Directorate,FORRESTER-WALKER CONSULTING LTD,63785,2200.00,Quality Improvement Reform-Consultancy Expenditure,WR14 3EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,63786,134.59,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),63787,29.13,F&C Devolved Admin-Central Telecommunications Services,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),63787,32.26,F&C Devolved Admin-Central Telecommunications Services,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2014,External Training,Enterprise & Skills Group - Vocational Education Directorate,CAPITA BUSINESS SERVICES LTD,63788,-380.49,E&S Devolved Admin-External Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,External Legal Advice and Service,Legal Services - Legal Services,TOM CROSS,63795,976.00,Legal Services Admin-External Legal Advice and Service,EC4Y 7EQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Research and Development Expenditure,Enterprise & Skills Group - Vocational Education Directorate,OECD ORGANISATION FOR ECONOMIC CO-OPERATION AND DEVELOPMENT,63802,31873.04,Research And Analytical Services-Research and Development Expenditure,,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Printing,Business & Local Growth - Local Growth Directorate,COLLIS BIRD & WHITHEY,63804,266.40,BLG Devolved Admin-Printing,N5 1NU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,THE BRITISH COUNCIL,63805,5000.00,"India, South Africa, Gulf, Hespal and UKCDS-Current Grants To Private Sector - NPISH",97200,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Finance & Accounting Advice,Shareholder Executive - British Business Bank,DELOITTE LLP,63808,71232.00,Central Functions-Finance & Accounting Advice,EC4A 3BZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Finance & Accounting Advice,Shareholder Executive - British Business Bank,DELOITTE LLP,63809,13914.00,Central Functions-Finance & Accounting Advice,EC4A 3BZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Finance & Accounting Advice,Shareholder Executive - British Business Bank,DELOITTE LLP,63810,15640.00,Central Functions-Finance & Accounting Advice,EC4A 3BZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Finance & Accounting Advice,Shareholder Executive - British Business Bank,DELOITTE LLP,63811,23710.00,Central Functions-Finance & Accounting Advice,EC4A 3BZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,PARITY RESOURCES LTD,63812,7542.96,F&C Devolved Admin-Other IT Consultancy,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,PARITY RESOURCES LTD,63813,10560.14,F&C Devolved Admin-Other IT Consultancy,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Hire of Agency Staff,Shareholder Executive - ED SME Finance Policy,CAPITA BUSINESS SERVICES LTD,63815,3134.76,Central Functions-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Advertising,People & Strategy - Communications Directorate,BROOK STREET (UK) LTD,63817,656.40,P&S Devolved Admin-Advertising,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,BROOK STREET (UK) LTD,63818,505.44,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Hire of Agency Staff,Business & Local Growth - Business & Local Growth DG,BROOK STREET (UK) LTD,63819,836.16,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Advertising,People & Strategy - Communications Directorate,BROOK STREET (UK) LTD,63821,652.25,P&S Devolved Admin-Advertising,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,63823,-830.91,E&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,63823,-59.56,E&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,63823,131.03,E&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,63823,1327.29,E&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",63824,5.00,ShEx Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",63824,11.95,ShEx Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Taxi Services UK,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,"Personal Expense, Name Witheld",63824,22.40,ShEx Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",63825,8.60,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",63825,14.35,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",63825,5.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",63825,15.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Taxi Services UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",63825,106.00,E&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",63826,28.80,E&S Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",63827,6.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",63827,102.00,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,4.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,8.05,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,7.19,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,10.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,14.92,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Taxi Services UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",63828,34.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",63829,10.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",63829,30.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Taxi Services UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",63829,22.00,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",63830,13.70,BRDO: Developing Markets-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",63830,22.84,BRDO: Developing Markets-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",63830,4.80,BRDO: Developing Markets-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",63830,15.00,BRDO: Developing Markets-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",63830,45.76,BRDO: Developing Markets-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",63831,8.20,P&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",63831,5.00,P&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",63831,13.89,P&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Taxi Services UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",63831,24.00,P&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",63832,88.65,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",63833,54.90,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",63834,63.00,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",63835,98.55,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",63835,8.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",63835,10.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",63835,60.40,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Hotel & Accommodation UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",63836,41.65,Legal Services Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",63836,20.50,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",63836,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,63838,9712.00,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,63839,577164.43,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,63840,514587.17,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Mileage Allowance UK,People & Strategy - Communications Directorate,"Personal Expense, Name Witheld",63841,52.65,Ah Hoc Response-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD C/O ROYAL MAIL,63865,-3123.36,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD C/O ROYAL MAIL,63865,10000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/10/2014,Advertising,Enterprise & Skills Group - Vocational Education Directorate,GFK NOP LTD,63870,86580.00,VE Strategy-Advertising,SE1 9UL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Other Accommodation Charges,Finance & Commercial Group - Estates,TV LICENSING,63878,145.50,Fleetbank House-Other Accommodation Charges,BS98 1TL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,People & Strategy - Human Resources,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,63879,80.00,P&S Devolved Admin-External Legal Advice and Service,DE1 3HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,External Legal Advice and Service,People & Strategy - Human Resources,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,63879,90.00,P&S Devolved Admin-External Legal Advice and Service,DE1 3HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Publications,Legal Services - Legal Services,BLACKWELL UK LTD,63880,110.86,Legal Services Admin-Publications,OX1 2YX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2014,Conference and Exhibition Services,"Business & Local Growth - Energy, Materials and Agri-Tech",PURPLE PATCH EVENTS LONDON LTD T/A PURPLE PATCH,63883,-1449.16,BLG Devolved Admin-Conference and Exhibition Services,HP5 1PS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2014,Conference and Exhibition Services,"Business & Local Growth - Energy, Materials and Agri-Tech",PURPLE PATCH EVENTS LONDON LTD T/A PURPLE PATCH,63883,2898.32,BLG Devolved Admin-Conference and Exhibition Services,HP5 1PS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT UK LTD,63884,17.31,F&C Devolved Admin-Courier Services,BL8 9AR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,HAMPSHIRE POLICE AUTHORITY,63888,1260.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,SO22 5DB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Mileage Allowance UK,Business & Local Growth - Digital Economy Unit,"Personal Expense, Name Witheld",63889,16.65,Information Economy Central Support-Mileage Allowance UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Rail Travel UK,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat","Personal Expense, Name Witheld",63890,38.60,Default-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Stationery,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",63895,40.13,E&M Devolved Admin-Stationery,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),63896,29.13,F&C Devolved Admin-Central Telecommunications Services,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),63896,32.26,F&C Devolved Admin-Central Telecommunications Services,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Purchase of Geographic & Mapping Information,Business & Local Growth - Digital Economy Unit,ORDNANCE SURVEY,63897,24051.75,Public Sector Mapping Agreement Contract-Purchase of Geographic & Mapping Information,SO16 0AS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),63899,7.55,E&S Devolved Admin-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),63899,8927.45,Growth Vouchers-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,STEMNET (THE SCIENCE TECHNOLOGY ENGINEERING AND MATHEMATICS NETWORK),63900,11511.12,Science & Society: Science and Learning-Current Grants To Private Sector - NPISH,WC1V 7EX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,STEMNET (THE SCIENCE TECHNOLOGY ENGINEERING AND MATHEMATICS NETWORK),63900,18491.52,Science & Society: Science and Learning-Current Grants To Private Sector - NPISH,WC1V 7EX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,STEMNET (THE SCIENCE TECHNOLOGY ENGINEERING AND MATHEMATICS NETWORK),63900,136979.12,Science & Society: Science and Learning-Current Grants To Private Sector - NPISH,WC1V 7EX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2014,Economic Consultancy & Research,Shareholder Executive - ED SME Finance Policy,EUROPEAN ECONOMIC RESEARCH LTD T/A EUROPE ECONOMICS,63903,16000.00,ShEx Devolved Admin-Economic Consultancy & Research,WC2A 1QU,VENDOR,,,
