EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC143776,08-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2730
MODGPC143777,08-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,4800
MODGPC143778,08-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,1941.6
MODGPC143779,08-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,15457.92
MODGPC143780,08-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,21952.8
MODGPC143781,08-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1590.86
MODGPC143782,08-Apr-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,816
MODGPC143783,08-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,688.41
MODGPC143784,08-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,6168
MODGPC143785,09-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,6313.97
MODGPC143786,08-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,1464
MODGPC143787,08-Apr-16,Business Expenses/Services, STATIONERY STORES,809.03
MODGPC143788,08-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,709.16
MODGPC143789,08-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,2112
MODGPC143790,08-Apr-16,Retail, SPORTING GOODS STORES,767.56
MODGPC143791,08-Apr-16,Retail, RELIGIOUS GOODS STORES,846.85
MODGPC143792,07-Apr-16,Government, SCHOOLS - DEFAULT,502.35
MODGPC143793,07-Apr-16,Government, SCHOOLS - DEFAULT,502.35
MODGPC143794,08-Apr-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,6800
MODGPC143795,07-Apr-16,Government, SCHOOLS - DEFAULT,502.35
MODGPC143796,07-Apr-16,Government, SCHOOLS - DEFAULT,502.35
MODGPC143797,08-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,743.68
MODGPC143798,08-Apr-16,Business Expenses/Services, STATIONERY STORES,680.52
MODGPC143799,08-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,1056
MODGPC143800,06-Apr-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,1050
MODGPC143801,08-Apr-16,Facilities/Repair Supplies, HOME SUPPLY WAREHOUSE STORES,543.5
MODGPC143802,06-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,10006.49
MODGPC143803,06-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,2433.21
MODGPC143804,08-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",3559.88
MODGPC143805,08-Apr-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,672
MODGPC143806,08-Apr-16,Eating And Drinking Places, RESTAURANTS,3558.75
MODGPC143807,08-Apr-16,Retail, SPORTING GOODS STORES,1365
MODGPC143808,07-Apr-16,Government, SCHOOLS - DEFAULT,22008.84
MODGPC143809,07-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,550
MODGPC143810,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,836.6
MODGPC143811,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,1799.52
MODGPC143812,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,1476
MODGPC143813,06-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,747.75
MODGPC143814,07-Apr-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,774.7
MODGPC143815,07-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,699.99
MODGPC143816,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,2424.6
MODGPC143817,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,635.86
MODGPC143818,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1663.1
MODGPC143819,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,938.78
MODGPC143820,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,3280.63
MODGPC143821,07-Apr-16,Utilities, TELECOMMUNICATION SERVICES,688.87
MODGPC143822,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,1415.28
MODGPC143823,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,784.81
MODGPC143824,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,1402.8
MODGPC143825,07-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,3052.8
MODGPC143826,07-Apr-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,4273.5
MODGPC143827,07-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,2536.88
MODGPC143828,07-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,4086.51
MODGPC143829,07-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,4726
MODGPC143830,07-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,961.2
MODGPC143831,07-Apr-16,Retail, CHILDREN/INFANTS WEAR STORES,718.2
MODGPC143832,07-Apr-16,Retail, ELECTRONICS STORES,2132.7
MODGPC143833,07-Apr-16,Retail, ELECTRONICS STORES,2215.67
MODGPC143834,07-Apr-16,Retail, ELECTRONICS STORES,542.7
MODGPC143835,07-Apr-16,Business Expenses/Services, STATIONERY STORES,1166.16
MODGPC143836,07-Apr-16,Retail, SPORTING GOODS STORES,4528.8
MODGPC143837,07-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,3819.03
MODGPC143838,07-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,3165.66
MODGPC143839,07-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,732.96
MODGPC143840,07-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,883.8
MODGPC143841,07-Apr-16,Government, GOV'T SERV - DEFAULT,2000
MODGPC143842,07-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,2442
MODGPC143843,07-Apr-16,Business Services, ADVERTISING SERVICES,594
MODGPC143844,07-Apr-16,Government, SCHOOLS - DEFAULT,4170
MODGPC143845,07-Apr-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,749.68
MODGPC143846,07-Apr-16,Government, SCHOOLS - DEFAULT,558.86
MODGPC143847,07-Apr-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,2100
MODGPC143848,07-Apr-16,Professional Services, INSURANCE SALES/UNDERWRITE,738.49
MODGPC143849,07-Apr-16,Retail, TENT AND AWNING SHOPS,540
MODGPC143850,07-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,542.3
MODGPC143851,07-Apr-16,Entertainment, AMUSEMENT PARKS/CIRCUS,650.8
MODGPC143852,07-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,576
MODGPC143853,05-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,527.04
MODGPC143854,07-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,947.47
MODGPC143855,07-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,765
MODGPC143856,07-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,577.44
MODGPC143857,06-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,12388.2
MODGPC143858,07-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,524.8
MODGPC143859,07-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,777.46
MODGPC143860,07-Apr-16,Auto/Vehicle Dealers, BOAT DEALERS,3669.03
MODGPC143861,07-Apr-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,3957.01
MODGPC143862,07-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1317.28
MODGPC143863,04-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,2896.57
MODGPC143864,07-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,3608.1
MODGPC143865,07-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,1431.65
MODGPC143866,07-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,967.08
MODGPC143867,07-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,928.1
MODGPC143868,07-Apr-16,Business Expenses/Services, POSTAGE STAMPS,1150
MODGPC143869,07-Apr-16,Government, GOV'T SERV - DEFAULT,1410.35
MODGPC143870,07-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,6960
MODGPC143871,07-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1909.01
MODGPC143872,07-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,540
MODGPC143873,07-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1098
MODGPC143874,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,755.94
MODGPC143875,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,508.07
MODGPC143876,07-Apr-16,Government, SCHOOLS - DEFAULT,1800
MODGPC143877,07-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1167
MODGPC143878,07-Apr-16,Eating And Drinking Places, RESTAURANTS,558.84
MODGPC143879,07-Apr-16,Equipment And Furniture, TOOL HIRE,744
MODGPC143880,07-Apr-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,1794.78
MODGPC143881,07-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1752
MODGPC143882,07-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2424
MODGPC143883,07-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,957.6
MODGPC143884,07-Apr-16,Government, SCHOOLS - DEFAULT,1931.76
MODGPC143885,07-Apr-16,Government, SCHOOLS - DEFAULT,870
MODGPC143886,07-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,1080
MODGPC143887,07-Apr-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,956.14
MODGPC143888,07-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,1688.16
MODGPC143889,07-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,660
MODGPC143890,07-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1788.24
MODGPC143891,07-Apr-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,1762
MODGPC143892,07-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,3589.8
MODGPC143893,07-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,4874.4
MODGPC143894,07-Apr-16,Medical, ORTHOPEDIC GOODS,1091.44
MODGPC143895,07-Apr-16,Government, GOV'T SERV - DEFAULT,8560.98
MODGPC143896,06-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2187.8
MODGPC143897,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,1191.5
MODGPC143898,06-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,510
MODGPC143899,05-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,990.25
MODGPC143900,06-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,721.2
MODGPC143901,05-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,640
MODGPC143902,06-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1799
MODGPC143903,06-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,5548.8
MODGPC143904,06-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",974.1
MODGPC143905,06-Apr-16,Business To Business Services, METAL SERVICE CENTERS,3688.12
MODGPC143906,06-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,2812.08
MODGPC143907,06-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,798.18
MODGPC143908,06-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,610.8
MODGPC143909,06-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,912
MODGPC143910,05-Apr-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,1299.12
MODGPC143911,06-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1810.8
MODGPC143912,06-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,540
MODGPC143913,06-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,854.29
MODGPC143914,05-Apr-16,Retail, ELECTRONICS STORES,16500
MODGPC143915,06-Apr-16,Auto/Vehicle Dealers, BOAT DEALERS,1256
MODGPC143916,06-Apr-16,Clothing/Shoes/Uniforms, MEN/BOYS CLOTHING/ACC STORES,712.37
MODGPC143917,06-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,660.16
MODGPC143918,06-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,718.2
MODGPC143919,06-Apr-16,Government, GOV'T SERV - DEFAULT,998.42
MODGPC143920,06-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1500
MODGPC143921,06-Apr-16,Business Expenses/Services, POSTAGE STAMPS,1315.75
MODGPC143922,06-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1040.4
MODGPC143923,06-Apr-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,1043.2
MODGPC143924,06-Apr-16,Caterers Food, CATERERS,800.65
MODGPC143925,06-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,546.24
MODGPC143926,23-Mar-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,1105.87
MODGPC143927,06-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,621.9
MODGPC143928,06-Apr-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,3944
MODGPC143929,06-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,636.87
MODGPC143930,05-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1778.34
MODGPC143931,06-Apr-16,Government, GOV'T SERV - DEFAULT,545
MODGPC143932,06-Apr-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,1218.96
MODGPC143933,06-Apr-16,Government, GOV'T SERV - DEFAULT,2100
MODGPC143934,06-Apr-16,Government, GOV'T SERV - DEFAULT,2208
MODGPC143935,06-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,2045
MODGPC143936,06-Apr-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,900
MODGPC143937,06-Apr-16,Government, GOV'T SERV - DEFAULT,2678.4
MODGPC143938,06-Apr-16,Government, GOV'T SERV - DEFAULT,4982.4
MODGPC143939,06-Apr-16,Government, SCHOOLS - DEFAULT,670
MODGPC143940,06-Apr-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,1116
MODGPC143941,06-Apr-16,Government, GOV'T SERV - DEFAULT,1375.31
MODGPC143942,06-Apr-16,Professional Services, PROFESSIONAL SERVICES - DEF,12157.07
MODGPC143943,06-Apr-16,Government, GOV'T SERV - DEFAULT,660.15
MODGPC143944,06-Apr-16,Government, SCHOOLS - DEFAULT,4494.42
MODGPC143945,06-Apr-16,Government, SCHOOLS - DEFAULT,3505.5
MODGPC143946,05-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,890.88
MODGPC143947,06-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,8433.72
MODGPC143948,06-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,629
MODGPC143949,05-Apr-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,501.41
MODGPC143950,06-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,792.4
MODGPC143951,01-Apr-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,612.32
MODGPC143952,06-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,556.8
MODGPC143953,06-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1368
MODGPC143954,06-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,1155.02
MODGPC143955,06-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,3235.54
MODGPC143956,07-Apr-16,,,1592.59
MODGPC143957,06-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,500
MODGPC143958,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,3150
MODGPC143959,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,4846.5
MODGPC143960,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,4890
MODGPC143961,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,2030
MODGPC143962,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,4970
MODGPC143963,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,3270
MODGPC143964,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,892
MODGPC143965,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,4765
MODGPC143966,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,4057.5
MODGPC143967,06-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,645
MODGPC143968,06-Apr-16,Government, GOV'T SERV - DEFAULT,525
MODGPC143969,06-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,2514
MODGPC143970,06-Apr-16,Retail, ELECTRONICS STORES,762
MODGPC143971,06-Apr-16,Medical, DOCTORS & PHYSICIANS,648.77
MODGPC143972,06-Apr-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,1078.8
MODGPC143973,06-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1101.6
MODGPC143974,06-Apr-16,Clothing/Shoes/Uniforms, SHOE STORES,1016.78
MODGPC143975,05-Apr-16,Auto/Vehicle Dealers, CAR & TRUCK DEALERS/USED ONLY,1302.05
MODGPC143976,05-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2546.8
MODGPC143977,05-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2621.1
MODGPC143978,05-Apr-16,Caterers Food, CATERERS,1716.68
MODGPC143979,06-Apr-16,Eating And Drinking Places, PKG STORES/BEER/WINE/LIQUOR,1593.17
MODGPC143980,06-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,581.4
MODGPC143981,06-Apr-16,Other Supplies, MISC GENERAL MERCHANDISE,2930
MODGPC143982,06-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,3864.54
MODGPC143983,06-Apr-16,Retail, SPORTING GOODS STORES,4999.85
MODGPC143984,05-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1265
MODGPC143985,05-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,547.99
MODGPC143986,05-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,2699.42
MODGPC143987,05-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,1062
MODGPC143988,05-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,552
MODGPC143989,05-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1100
MODGPC143990,05-Apr-16,Equipment And Furniture, TOOL HIRE,1159.6
MODGPC143991,05-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,911.4
MODGPC143992,05-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,1741.66
MODGPC143993,05-Apr-16,Facilities/Repair Supplies, GLASS/PAINT/WALLPAPER STORES,2670
MODGPC143994,05-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,954.81
MODGPC143995,05-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,7082.07
MODGPC143996,05-Apr-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,602.64
MODGPC143997,04-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,1812.6
MODGPC143998,05-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,910.48
MODGPC143999,05-Apr-16,Retail, ELECTRONICS STORES,5142.25
MODGPC144000,05-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,745.08
MODGPC144001,05-Apr-16,Business Expenses/Services, FLORISTS,883.27
MODGPC144002,05-Apr-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,2430
MODGPC144003,05-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,13307.52
MODGPC144004,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,3631.65
MODGPC144005,05-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,8827.72
MODGPC144006,05-Apr-16,Equipment And Furniture, TOOL HIRE,949.75
MODGPC144007,05-Apr-16,Business Expenses/Services, POSTAGE STAMPS,1078.5
MODGPC144008,05-Apr-16,Business Expenses/Services, POSTAGE STAMPS,500
MODGPC144009,05-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,1029.57
MODGPC144010,05-Apr-16,Government, SCHOOLS - DEFAULT,1117.6
MODGPC144011,05-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2052
MODGPC144012,05-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,1440
MODGPC144013,05-Apr-16,Retail, ART DEALERS & GALLERIES,1799
MODGPC144014,05-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,684.75
MODGPC144015,05-Apr-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,1125
MODGPC144016,05-Apr-16,Facilities/Repair Supplies, GLASS/PAINT/WALLPAPER STORES,1919.58
MODGPC144017,05-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,569.95
MODGPC144018,05-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,1447.2
MODGPC144019,05-Apr-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,567.37
MODGPC144020,05-Apr-16,Government, GOV'T SERV - DEFAULT,2779.2
MODGPC144021,05-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,3517.49
MODGPC144022,05-Apr-16,Business Expenses/Services, STATIONERY STORES,2222.61
MODGPC144023,05-Apr-16,Business Expenses/Services, STATIONERY STORES,1399.83
MODGPC144024,05-Apr-16,Business Expenses/Services, POSTAGE STAMPS,944.4
MODGPC144025,22-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4999.22
MODGPC144026,05-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,2810
MODGPC144027,05-Apr-16,Eating And Drinking Places, RESTAURANTS,624
MODGPC144028,05-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1386
MODGPC144029,05-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1607.04
MODGPC144030,05-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,556.8
MODGPC144031,05-Apr-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,635.54
MODGPC144032,05-Apr-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,6481.03
MODGPC144033,05-Apr-16,Government, BUSINESS/SECRETARIAL SCHOOL,2353
MODGPC144034,05-Apr-16,Equipment And Furniture, TOOL HIRE,2908.8
MODGPC144035,05-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1020
MODGPC144036,05-Apr-16,Government, GOV'T SERV - DEFAULT,1548
MODGPC144037,05-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,748.8
MODGPC144038,05-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,1236.2
MODGPC144039,05-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1942.2
MODGPC144040,05-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,730.85
MODGPC144041,05-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2454
MODGPC144042,05-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,3114
MODGPC144043,05-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,790
MODGPC144044,05-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,849.41
MODGPC144045,05-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,832.85
MODGPC144046,05-Apr-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,842.45
MODGPC144047,05-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,4272.32
MODGPC144048,05-Apr-16,Government, BUSINESS/SECRETARIAL SCHOOL,1320
MODGPC144049,05-Apr-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,1388.64
MODGPC144050,04-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,898.97
MODGPC144051,05-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,501.64
MODGPC144052,05-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,745
MODGPC144053,05-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,1426
MODGPC144054,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2920.8
MODGPC144055,05-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,768
MODGPC144056,04-Apr-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,3737.33
MODGPC144057,04-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,810
MODGPC144058,04-Apr-16,Government, GOV'T SERV - DEFAULT,735.6
MODGPC144059,04-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,985.08
MODGPC144060,04-Apr-16,Auto/Vehicle Dealers, CAR & TRUCK DEALERS/USED ONLY,570.41
MODGPC144061,04-Apr-16,Retail, GROCERY STORES/SUPERMARKETS,1216.02
MODGPC144062,04-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,535.44
MODGPC144063,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,3952.8
MODGPC144064,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1693.2
MODGPC144065,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,827.02
MODGPC144066,04-Apr-16,Equipment And Furniture, TOOL HIRE,569.88
MODGPC144067,04-Apr-16,Equipment And Furniture, TOOL HIRE,553.5
MODGPC144068,04-Apr-16,Equipment And Furniture, TOOL HIRE,606.42
MODGPC144069,04-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,11191.92
MODGPC144070,04-Apr-16,Other Supplies, CATALOG MERCHANT,1761.28
MODGPC144071,04-Apr-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,594.66
MODGPC144072,04-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,799.68
MODGPC144073,04-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,1636.8
MODGPC144074,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1860
