Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 3,041.54 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,506.10 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 204.40 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 7,422.76 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 225.70 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,115.00 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 449.30 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 3,127.98 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 2,658.40 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,655.50 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 3,871.62 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 3,680.00 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 586.60 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 2,327.60 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,840.64 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 2,908.78 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 522.50 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 8,889.45 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 398.90 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 857.00 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 121.50 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 4,616.05 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 640.90 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,450.74 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 929.50 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 223.20 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 276.00 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,911.50 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,428.09 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,817.50 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 225.70 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,856.10 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 319.90 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 486.40 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 857.40 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 603.10 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 752.79 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 2,297.82 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 29.70 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,395.07 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 365.70 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 675.10 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 1,220.90 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 5,111.21 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 2,891.30 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253," 8,669.00 ",,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 487.40 ,,,,
Department of Health,Department of Health,19/12/2011,Travel & Subsistence,NHS CHIEF INFORMATION OFFICER,EXPOTEL HOTEL RESERVATIONS LTD,,,14125253, 69.20 ,,,,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,INSTITUTE OF EDUCATION (IOE),PUBLIC,WC1H 0AL,ERS-448056-54345," 123,077.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448081-54362," 76,259.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-448064-54354," 63,613.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-448050-54347," 38,165.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-448058-54350," 38,572.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-448083-54363," 134,439.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448067-54353," 197,402.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-448054-54349," 97,893.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-448060-54343," 43,998.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-448052-54351," 40,539.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-448061-54356," 33,012.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-448066-54352," 117,500.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-448085-54360," 60,224.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-448086-54359," 41,292.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-448087-54361," 35,033.00 ",,,Programme,
Department of Health,Department of Health,19/12/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH0013," 148,000.00 ",,,Admin,
Department of Health,Department of Health,19/12/2011,Arm Length Bodies-Revenue Subsidy,WORKFORCE,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH0012," 32,000.00 ",,,Admin,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SS16 5NL,HAFS-11970," 300,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-11971," 1,600,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,PUBLIC,,HAFS-11972," 3,000,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,NR8 6AN,HAFS-11973," 1,500,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,ROYAL BERKSHIRE NHS FOUNDATION TRUST,PUBLIC,RG1 5AN,HAFS-11974," 1,500,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,PUBLIC,S10 2TH,HAFS-11975," 4,000,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,TQ2 7AN,HAFS-11976," 111,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,HAFS-11977," 10,000,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,HAFS-11978," 1,240,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions FT Financing Facility Loans,NHS FC,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,TQ2 7AN,HAFS-11979," 1,536,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions-PDC temporary,NHS FC,MID ESSEX HOSPITAL SERVICES NHS TRUST,PUBLIC,CM8 2TT,HAFS-11981," 2,000,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions-PDC temporary,NHS FC,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-11982," 1,800,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions-PDC permanent,NHS FC,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,N18 1QX,HAFS-11983," 1,663,000.00 ",,,Other,
Department of Health,Department of Health,19/12/2011,Additions-PDC temporary,NHS FC,SURREY & SUSSEX HEALTHCARE NHS TRUST,PUBLIC,RH1 5RH,HAFS-11984," 3,500,000.00 ",,,Other,
Department of Health,Department of Health,20/12/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,STERIA LTD,LARGE,HP2 7AH,100027262," 22,292.00 ",,,Admin,
Department of Health,Department of Health,20/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738402," 25,000.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738400," 24,058.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738380," 99,999.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738370," 44,940.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738404," 36,086.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Other programme expenditure,Health Improvement and Protection,SKIPTON FUND LTD,VCS,SW1H 0QS,016/11-12," 1,645,000.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283689," 324,171.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283689," 3,770,262.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,VCS,N7 9AS,ERS-448324-54441," 73,618.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,MARIE CURIE CANCER CARE,VCS,SE1 7TP,ERS-448281-54421," 807,288.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",BRISTOL LABORATORIES LTD,SME,,42665," 217,359.00 ",,,,
Department of Health,Department of Health,20/12/2011,Admin Revenue Grant-in-Aid ENDPBs,"PSF POLICY, STRATEGY & FINANCE",MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,IR OF NHS FUNDING DEC 2011," 1,580,939.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Admin Revenue Grant-in-Aid ENDPBs,"PSF POLICY, STRATEGY & FINANCE",MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,IR OF NHS FUNDING DEC 11," 1,300,000.00 ",,,Admin,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,NHS CONFEDERATION,PUBLIC,SW1E 5DD,ERS-448236-54385," 88,778.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-448269-54402," 27,019.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-448229-54383," 25,941.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448227-54387," 37,226.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,THE ASSOCIATION OF THE BRITISH PHARMACEUTICAL INDUSTRY,SME,SW1A 2DY,ERS-448226-54384," 57,464.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-448220-54382," 32,430.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-448228-54388," 75,000.00 ",,,Programme,
Department of Health,Department of Health,20/12/2011,Admin Revenue Grant-in-Aid ENDPBs,WORKFORCE,APPOINTMENTS COMMISSION,PUBLIC,LS1 4PL,2011121," 150,000.00 ",,,Admin,
Department of Health,Department of Health,21/12/2011,Professional fees,COMMISSIONING,KPMG LLP,LARGE,WD17 1DE,5500538827," 28,000.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Professional fees,COMMISSIONING,KPMG LLP,LARGE,WD17 1DE,5500538827," 29,000.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738412," 25,000.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738462," 481,171.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738409," 56,910.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738455," 62,726.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738432," 161,860.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,Health Improvement and Protection,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,1211310403," 131,600.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,Health Improvement and Protection,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,17080," 325,697.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Research & development,Health Improvement and Protection,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,1211275304," 862,115.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Grants to non profit institutions (CUR),Health Improvement and Protection,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),PUBLIC,WF3 1WE,5581272," 150,000.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Other programme expenditure,Health Improvement and Protection,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-448654-54642," 88,750.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Other programme expenditure,Health Improvement and Protection,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,ERS-448660-54641," 86,250.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Other programme expenditure,Health Improvement and Protection,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-448662-54643," 125,000.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 3,013,805.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Addition Clearing - IT,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 414,498.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255378," 201,511.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255379," 782,656.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255377," 812,864.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283946," 75,794.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283942," 123,663.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283939," 125,011.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283945," 159,105.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283936," 2,341,310.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 2,827,062.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255391," 296,535.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255392," 492,430.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255390," 1,027,529.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201255389," 1,170,142.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Addition Clearing - SW LIC,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201266912," 118,566.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,283801," 401,444.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 7,708,817.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Addition Clearing - SW LIC,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 318,695.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Addition Clearing - SW LIC,NHS CHIEF INFORMATION OFFICER,IN PRACTICE SYSTEMS LTD,LARGE,SW8 3QJ,376066," 222,885.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Service charge,NHS CHIEF INFORMATION OFFICER,BT GROUP PLC,LARGE,NW9 6LB,CHAPS21/12/11," 2,525,041.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,External Consultancy Fees,NHS CHIEF INFORMATION OFFICER,ERNST & YOUNG LLP,,,14065721," 498,534.97 ",,,,
Department of Health,Department of Health,21/12/2011,External Consultancy Fees,NHS CHIEF INFORMATION OFFICER,ERNST & YOUNG LLP,,,14086973," 204,806.98 ",,,,
Department of Health,Department of Health,21/12/2011,Computer Hardware Purch,NHS CHIEF INFORMATION OFFICER,TRUSTMARQUE SOLUTIONS LTD,,,13564875," 93,312.00 ",,,,
Department of Health,Department of Health,21/12/2011,Computer Hardware Purch,NHS CHIEF INFORMATION OFFICER,TRUSTMARQUE SOLUTIONS LTD,,,13942229,"-93,312.00 ",,,,
Department of Health,Department of Health,21/12/2011,Computer Hardware Purch,NHS CHIEF INFORMATION OFFICER,HM LAND REGISTRY,,,13873394," 43,603.51 ",,,,
Department of Health,Department of Health,21/12/2011,Other Admin expenditure,NHS MEDICAL DIRECTOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0BJ,H0064700," 411,943.00 ",,,Admin,
Department of Health,Department of Health,21/12/2011,Outsourcing Contract,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7197088," 172,500.00 ",,,Programme,
Department of Health,Department of Health,21/12/2011,Stock Essential Medicines Additions,"PSF POLICY, STRATEGY & FINANCE",BAXTER HEALTHCARE LTD,LARGE,,32032858," 227,700.00 ",,,,
Department of Health,Department of Health,21/12/2011,Storage costs,"PSF POLICY, STRATEGY & FINANCE",ACTAVIS UK LTD,LARGE,,1501X110530," 1,820,562.00 ",,,,
