Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,Office of Manpower Economics - Office of Manpower Economics,THOMSON REUTERS (PROFESSIONAL) UK LTD T/A SWEET & MAXWELL,76789,53.02,OME Devolved Admin-Publications,SP10 9AG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,Office of Manpower Economics - Office of Manpower Economics,THOMSON REUTERS (PROFESSIONAL) UK LTD T/A SWEET & MAXWELL,76789,63.62,OME Devolved Admin-Publications,SP10 9AG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,DAISY COMMUNICATIONS LTD,76792,336.29,F&C Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2015,External Legal Advice and Service,Legal Services - Legal Services,ANDERSON STRATHERN LLP,76795,3000.00,Legal Services Admin-External Legal Advice and Service,EH3 8EY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2015,External Legal Advice and Service,Legal Services - Legal Services,ANDERSON STRATHERN LLP,76795,13500.00,Legal Services Admin-External Legal Advice and Service,EH3 8EY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Refuse Disposals,Finance & Commercial Group - Estates,RESTORE SHRED LTD,76801,40.00,F&C Devolved Admin-Refuse Disposals,TS18 2LS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),76807,19.96,F&C Devolved Admin-Central Telecommunications Services,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,THE ROYAL SOCIETY,76808,14359.66,Science & Society: Science and Careers-Current Grants To Private Sector - NPISH,SW1Y 5AG,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76820,20.50,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76821,20.50,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76822,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Stationery,Shareholder Executive - Business Portfolio,BANNER BUSINESS SERVICES LTD,76823,570.32,ShEx Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Training Costs,Economics & Markets - Analysis Directorate,CAPITA BUSINESS SERVICES LTD,76825,281.00,E&M Devolved Admin-Other Training Costs,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2015,Professional Subscriptions,Finance & Commercial Group - Internal Audit,ISACA,76826,296.91,F&C Devolved Admin-Professional Subscriptions,60008,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76828,3.84,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76828,103.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76828,35.63,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76829,7.80,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76829,106.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",76829,31.13,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",76830,4.60,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",76830,7.65,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",76832,13.70,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",76832,12.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,22.50,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,3.20,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,7.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,13.30,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,37.99,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,4.15,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,30.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",76833,84.52,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Hotel & Accommodation Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,263.30,K&I Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Rail Travel Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,46.59,K&I Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,7.62,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,11.17,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,40.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Taxi Services Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",76835,8.38,K&I Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",76836,67.95,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",76838,4.40,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",76839,4.40,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Postage,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76840,3.00,BLG Devolved Admin-Postage,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76840,52.50,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Business & Local Growth - Digital Economy Unit,"Personal Expense, Name Witheld",76842,7.60,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Business & Local Growth - Digital Economy Unit,"Personal Expense, Name Witheld",76842,9.64,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",76844,3.75,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Hotel & Accommodation Overseas,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",76845,453.85,MPST Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",76846,8.00,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",76846,9.60,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Rail Travel UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",76846,10.00,F&C Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",76846,5.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",76846,15.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76848,143.10,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76848,44.80,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76848,7.53,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76848,11.99,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Rail Travel UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",76849,75.10,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",76851,5.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",76851,10.50,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Travel,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",76851,27.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Subsistence UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",76851,42.20,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Taxi Services UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Witheld",76851,8.60,Default-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,POSITIVE FOOTPRINTS NETWORK LTD,76863,21395.00,Careers Advice-Current Grants To Private Sector - NPISH,BB12 6HA,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,EDUCATION AND TRAINING FOUNDATION,76864,3000000.00,Quality Improvement Reform-Current Grants To Private Sector - NPISH,SW1 W9SP,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,76879,10169.00,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,76880,551567.96,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Intercompany Receivables (Financial Accounts SYSTEM),Corporate Payments,HM REVENUE & CUSTOMS,76881,499085.24,Default-Intercompany Receivables (Financial Accounts SYSTEM),BD98 8AA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Postage,Finance & Commercial Group - Estates,COMPANIES HOUSE,76887,842.33,F&C Devolved Admin-Postage,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2015,PR & Marketing Advice & Services,Economics & Markets - Labour Market,CAPITA BUSINESS SERVICES LTD,76890,4873.54,Vulnerable Workers Awareness Raising Campaign-PR & Marketing Advice & Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Recruitment Advice and Services,Enterprise & Skills Group - Enterprise Directorate,CAPITA BUSINESS SERVICES LTD,76891,3292.45,Business Support Integration-Recruitment Advice and Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Economic Consultancy & Research,Shareholder Executive - British Business Bank,SQW LTD T/A SQW CONSULTING,76892,8284.60,Enterprise Finance Guarantee-Economic Consultancy & Research,CB4 9ZR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,NACUE UK LTD,76894,44691.00,PEiURG: Creating A More Entrepreneurial Culture-Current Grants To Private Sector - NPISH,E2 8AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Publications,Economics & Markets - Consumer and Competition Policy,THE STATIONERY OFFICE LTD,76895,50.00,BLG Devolved Admin-Publications,NR3 1PD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Training And Development Expenditure,Business & Local Growth - Regional Growth,THE WHITEHALL AND INDUSTRY GROUP,76896,108.00,BLG Devolved Admin-Training And Development Expenditure,SW1H 9EX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2015,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,ADAM PHONES LTD,76897,252.00,F&C Devolved Admin-Central Telecommunications Services,W4 2ST,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Consultancy Expenditure,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,76899,1517.64,PSHE Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Criminal Law and Prosecution Work,Legal Services - Legal Services,EAST ANGLIAN LAW,76915,300.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,NR1 4DH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Professional Subscriptions,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",76916,106.00,F&C Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Student Loans Repayments due to Devolved Administrations - Other payables,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,DEPARTMENT FOR EMPLOYMENT AND LEARNING,76917,5332000.00,Default-Student Loans Repayments due to Devolved Administrations - Other payables,BT2 8FD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2015,Student Loans Repayments due to Devolved Administrations - Other payables,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,NATIONAL ASSEMBLY FOR WALES,76918,7176500.00,Student Loans: Repayments-Student Loans Repayments due to Devolved Administrations - Other payables,CF10 3NQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Professional Subscriptions,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76919,340.00,BLG Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2015,Student Loans Repayments due to Devolved Administrations - Other payables,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,STUDENT AWARDS AGENCY FOR SCOTLAND (SAAS),76921,11501000.00,Student Loans: Repayments-Student Loans Repayments due to Devolved Administrations - Other payables,EH12 9HH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2015,Printing,Legal Services - Legal Services,RICOH UK LTD,76922,377.41,Legal Services Admin-Printing,NN4 7YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76923,1874.74,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Enforcement,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76924,6.40,EX RDA Portfolio Management Office-Enforcement,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Enforcement,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",76924,13.00,EX RDA Portfolio Management Office-Enforcement,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76925,1965.66,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2015,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Innovation Directorate,DESIGN COUNCIL,76926,419884.00,Design Council-Current Grants To Private Sector - NPISH,WC2E 7DL,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76927,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76927,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Payment for Shared Services,Economics & Markets - Analysis Directorate,DEPARTMENT FOR EDUCATION,76928,27382.18,E&M Devolved Admin-Payment for Shared Services,FY5 3TA,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76937,3405.13,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,CABINET OFFICE,76938,168280.00,Science & Society: Science for All-Current Grants To Private Sector - NPISH,SW1A 2HQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",KINDRED AGENCY LTD,76939,7227.00,Corporate Presentation-Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",KINDRED AGENCY LTD,76939,19973.00,Corporate Presentation-Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2015,Printing,Legal Services - Legal Services,RICOH UK LTD,76940,386.34,Legal Services Admin-Printing,NN4 7YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76944,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76944,197.25,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76945,1513.39,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76946,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,76946,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2015,Financial Advice and Services,Finance & Commercial Group - Finance Directoreate,REED SPECIALIST RECRUITMENT LTD,76948,2948.40,F&C Devolved Admin-Financial Advice and Services,SW20 0BA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Other Professional Services,Enterprise & Skills Group - Enterprise Directorate,PROFESSOR TIMOTHY R DAFFORN,76949,2500.00,PEiURG: Creating A More Entrepreneurial Culture-Other Professional Services,CV8 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",KINDRED AGENCY LTD,76953,15000.00,Corporate Presentation-Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),76955,21.13,E&S Devolved Admin-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2015,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),76955,24971.37,Growth Vouchers-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76957,3421.33,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76958,1835.76,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Hire of Interim Managers,Business & Local Growth - Regional Growth,CAPITA BUSINESS SERVICES LTD,76959,1954.14,BLG Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
