Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-536120-102334,"64,189.85",Commissioned EME,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-536120-102334,"92,519.05",HTA Researcher Lead,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-536120-102334,"51,370.25",HTA Researcher Lead,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-536120-102334,"112,222.38",HTA Commissioned Research,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-536120-102334,"441,570.00",Horizon Scanning,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536122-102319,"27,257.00",Research for Patient Benefit,FY3 8NR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"22,628.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"34,273.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"38,822.31",HS & DR,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"23,901.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"77,346.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"27,276.48",HTA Commissioned Research,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"33,887.74",HS & DR,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"17,396.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-536123-102243,"122,817.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRADFORD UNIVERSITY OF,ERS-536124-102335,"140,299.50",HTA Researcher Lead,BD7 1DP,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"19,417.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"20,619.00",Programme Grants for NHS Trusts,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"12,506.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"41,170.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"24,944.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-536125-102317,"6,887.00",Research for Patient Benefit,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"24,258.78",HTA Commissioned Research,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"34,151.07",HTA Researcher Lead,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"79,583.07",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"36,407.37",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"54,600.00",PROJECTS,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"26,287.29",HS & DR,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"62,551.00",PROJECTS,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"106,482.00",NIHR Health Protection Research Units,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"21,009.00",PROJECTS,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"77,246.78",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"9,181.41",HTA Researcher Lead,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"33,099.33",HTA Researcher Lead,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"80,485.00",HTA Researcher Lead,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"25,677.90",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"42,432.00",Cochrane Projects - not including the UKCC,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-536128-102336,"55,495.00",Cancer - Prostate,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,BRUNEL UNIVERSITY,ERS-536129-102337,"42,670.00",PROJECTS,UB8 3PH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536131-102258,"13,943.00",Research for Patient Benefit,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536131-102258,"20,834.00",Experimental Cancer Medicine Centres,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536131-102258,"58,502.00",Programme Grants for NHS Trusts,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536131-102258,"16,359.61",HTA Customer Priority Research,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536131-102258,"17,527.00",CJD ,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"52,157.00",NIHR Public Health Research ( NETSCC ),CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"21,755.00",PROJECTS,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"65,910.56",HTA Researcher Lead,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"85,084.91",HTA Researcher Lead,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"8,756.40",NIHR Public Health Research ( NETSCC ),CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"274,555.00",PRU,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"31,284.67",HTA Commissioned Research,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"4,262.17",HTA Researcher Lead,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536132-102338,"35,087.00",Cancer - Prostate,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-536134-102339,"35,087.00",Cancer - Prostate,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-536135-102288,"39,231.00",Research for Patient Benefit,CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-536136-102393,"108,024.00",Programme Grants for NHS Trusts,NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-536136-102393,"149,466.00",Programme Grants for NHS Trusts,NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-536136-102393,"52,994.00",Programme Grants for NHS Trusts,NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CANCER RESEARCH UK,ERS-536137-102389,"38,262.00",Cancer Programme,WC2A 3PX,VCS,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CANCER RESEARCH UK,ERS-536137-102389,"79,092.00",Experimental Cancer Research Secretariat,WC2A 3PX,VCS,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF AND VALE UNIVERSITY LOCAL HEALTH BOARD,ERS-536138-102329,"59,479.80",HTA Researcher Lead,CF4 4XW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"24,810.84",HS & DR,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"98,927.91",HTA Researcher Lead,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"111,637.62",HS & DR,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"32,997.36",HTA Commissioned Research,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"38,205.45",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"42,338.34",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"36,818.38",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"42,279.07",HS & DR,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"100,097.58",HTA Researcher Lead,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"18,948.00",PROJECTS,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"25,097.00",Invention for Innovation,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"5,965.00",HS & DR,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"42,853.25",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"81,240.60",HTA Commissioned Research,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"77,866.40",HTA Commissioned Research,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-536140-102340,"3,484.83",HS & DR,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-536143-102298,"16,544.00",Research for Patient Benefit,NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-536143-102298,"27,178.00",Research for Patient Benefit,NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"27,397.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"18,944.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"25,995.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"19,443.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"27,493.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"19,455.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"15,071.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"20,297.00",Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"35,835.94",HTA Commissioned Research,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"44,577.45",HTA Researcher Lead,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"22,930.66",Invention for Innovation,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"32,611.34",HS & DR,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"39,999.52",HS & DR,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"21,067.00",Experimental Cancer Medicine Centres,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-536146-102303,"66,976.00",HTA Researcher Lead,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CITY UNIVERSITY LONDON,ERS-536147-102341,"61,866.78",HS & DR,EC1V 0HB,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CITY UNIVERSITY LONDON,ERS-536147-102341,"41,684.58",HS & DR,EC1V 0HB,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,ERS-536150-102275,"25,440.00",Research for Patient Benefit,CA1 3SX,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DE MONTFORT UNIVERSITY,ERS-536151-102342,"49,937.40",HTA Commissioned Research,LE1 9BH,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-536152-102294,"65,407.53",HTA Researcher Lead,DE1 2QS,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DEVON PARTNERSHIP NHS TRUST,ERS-536153-102311,"112,027.00",Programme Grants for NHS Trusts,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DEVON PARTNERSHIP NHS TRUST,ERS-536153-102311,"20,638.00",Research for Patient Benefit,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"33,375.68",HTA Commissioned Research,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"80,172.00",HTA Researcher Lead,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"58,479.57",NIHR Public Health Research ( NETSCC ),DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"65,958.30",HTA Commissioned Research,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"43,928.10",HS & DR,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"84,139.72",HTA Researcher Lead,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"62,523.52",HTA Researcher Lead,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-536156-102343,"42,503.81",HTA Commissioned Research,DD1 4HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DURHAM UNIVERSITY OF,ERS-536160-102344,"18,909.90",NIHR Public Health Research ( NETSCC ),DH1 3HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DURHAM UNIVERSITY OF,ERS-536160-102344,"44,049.00",PROJECTS,DH1 3HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DURHAM UNIVERSITY OF,ERS-536160-102344,"52,360.00",PROJECTS,DH1 3HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,DURHAM UNIVERSITY OF,ERS-536160-102344,"47,200.00",PROJECTS,DH1 3HN,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-536161-102308,"34,171.00",Research for Patient Benefit,BS1 2NP,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-536162-102345,"102,361.89",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-536162-102345,"71,285.49",HS & DR,NR4 7TJ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-536162-102345,"59,397.33",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-536162-102345,"49,887.90",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST LANCASHIRE HOSPITALS NHS TRUST,ERS-536163-102320,"26,338.00",Research for Patient Benefit,BB3 0FG,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EAST LONDON NHS FOUNDATION TRUST,ERS-536164-102309,"66,966.00",Programme Grants for NHS Trusts,E1 1RD,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"115,791.06",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"74,645.37",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"104,407.44",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"26,649.54",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"107,483.64",HTA Commissioned Research,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"73,775.34",HTA Commissioned Research,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"56,122.50",NIHR Public Health Research ( NETSCC ),EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"69,735.00",CJD ,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"78,117.43",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-536166-102346,"43,921.00",CJD ,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,ESSEX UNIVERSITY OF,ERS-536167-102348,"256,341.25",Rus - Regional Design Service,CO4 3SQ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-536168-102349,"64,034.00",Invention for Innovation,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,19/03/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-536168-102349,"78,316.00",NIHR Public Health Research ( NETSCC ),EX4 4QJ,PUBLIC,,,Programme
