Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS SHEARMAN BOWEN LTD#DX 218,2041787,"£188,546.29",,DX 218,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS NOBLE SOLICITORS#DX 51150,636229,"£125,583.82",,DX 51150,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS ABBEY SOLICITORS#DX28612,2041633,"£76,869.42",,DX 28612,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS I B B SOLICITORS#DX 45105,643767,"£66,131.25",,DX 45105,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,FRISBY SOLICITORS LTD T/A FRISBY & CO#DX 14564,2025741,"£46,457.63",,DX 14564,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS MELDRUM SOLICITORS# DX 6165,643826,"£36,979.50",,DX 6165,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,EDWARD HAYES LLP#DX 30307,2025738,"£31,226.34",,DX 30307,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS NOBLE SOLICITORS#DX 51150,643847,"£31,154.54",,DX 51150,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,311200-Criminal Legal Aid,SL999-Centralised Frontline,MESSRS ABV SOLICITORS#DX 44650,643579,"£28,569.58",,DX 44650,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2031521,"£429,723.34","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,23-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2046530,"£325,233.25","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2031521,"£320,175.00","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2031521,"£267,100.00","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,15-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2034785,"£124,200.00","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2031521,"£122,625.00","Contract for provision of a monthly support service for eWorking within the RCJ, previously contracted under  RPU SW 10 10 24 124 and per attached Statement of Work. Contract from 01/10/2011 to 31/1/2012 with an option for MOJ to extend.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,18-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2040416,"£112,561.00","Fvg Logica - LO CCN0171 - DARTS Phase 2 early Site Implementation v0.15.doc 11/12					 					",CF31 9AP,,,B719,Programme
Ministry of Justice,HMCTS,18-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2040416,"£112,561.00","Fvg Logica - LO CCN0171 - DARTS Phase 2 early Site Implementation v0.15.doc 11/12					 					",CF31 9AP,,,B719,Programme
Ministry of Justice,HMCTS,25-May-12,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2049148,"£104,031.00",RCJDISCORDER 001 - 11 ATOS ORIGIN IT SERVICES UK LTD - CCN No A-R-02896-01-v03 dated 12/04/2011,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2040416,"£95,728.22","CCN-L-S-2777-03 -continuation of cover currently provided under CCN L-S-2777-02 							",CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,09-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2029444,"£90,673.00",L-S-3054-02 Ethos Transition and Support - redundancy provision,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,18-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2040055,"£90,279.00",Service Transition of RPTS from current IT platform to MOJ IT platform A-R-03129-02,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2055046,"£87,870.00",L-R-3356-01 UAT,CF31 9AP,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,BZ999-London Region,AMTEC CONSULTING PLC,2031521,"£75,850.00","AMTEC CONSULTING PLC - RCJ Rolls Building Project - eWorking Application - Extension of Support Contract (April, May, June 2011) ",GU9 7XX,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2044291,"£60,663.00",LR-2911-02 Fixed price Proposal provided by LOGICA for the delivery and support of the bulk printing solution,CF31 9AP,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,BZ999-London Region,AMTEC CONSULTING PLC,2031521,"£55,600.00","AMTEC CONSULTING PLC - RCJ Rolls Building Project - eWorking Application - Extension of Support Contract (April, May, June 2011) ",GU9 7XX,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2031537,"£50,915.00",CCN A-R-029-02v02-Install of LAN at Fleetbank House,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,BZ999-London Region,AMTEC CONSULTING PLC,2031521,"£45,250.00","AMTEC CONSULTING PLC - RCJ Rolls Building Project - eWorking Application - Extension of Support Contract (April, May, June 2011) ",GU9 7XX,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,FZ999-Midlands Region,BT TELECOMMUNICATIONS PLC,2031603,"£40,912.89",Midlands Region-BT-Monthly Rental and Call Usage Charges,DH98 1BT,,,0,Programme
Ministry of Justice,HMCTS,02-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,ATOS IT SERVICES UK LTD,2021604,"£39,290.00",A-S-2712-01This fixed price CON covers actions designated by the Application Supplier (lead supplier for this project) to the Infrastructure Supplier as part of a programme of requirements for an email based automated transfer system,WV10 6UH,,,0,Admin
Ministry of Justice,HMCTS,11-May-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2031537,"£39,194.00",CCN A R 02926 01 V01.  Installation of WAN link at Fleetbank Hse ( Non disc site ) - TO REPLACE PO 20000149023,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2050384,"£37,709.00",L-S-3123-01 This CCN requests the Decommissioning of Citrix.,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,15-May-12,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2034808,"£36,364.00",RCJDISCORDER 054 - 11 ATOS Order CCN No A-R-03144-01 for One-Off Costs of RFC moving Court of Protection from Archway to RCJ. 16/01/2011. 20-IA104-223537,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2023913,"£35,234.00",Regional Director's Office (SE Region) - ATOS Origin - Supply of DISC WAN Installation Services on New Build at Chelmsford Magistrates Court on or by 06/03/12 (CCN number A-R-02727-01-v01),WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,265000-IT & Telecommunications,AT899-HQ - ICT,CABLE & WIRELESS WORLDWIDE,2023982,"£33,520.19",Supply of PCVL technology and support to PCVL service,MK3 5JP,,,0,Admin
Ministry of Justice,HMCTS,16-May-12,265000-IT & Telecommunications,BZ999-London Region,RTS COMMUNICATIONS,2039101,"£32,000.00",Netlog & NL Server annual maintenance till 31/3/13 & DAR Maintenance Costs till 31/3/13,SW8 1RY,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,265000-IT & Telecommunications,CZ999-South East Region,ATOS IT SERVICES UK LTD,2023913,"£31,898.00",Regional Director's Office (SE Region) - ATOS Origin - Supply of DISC WAN Installation Services on New Build at Colchester Magistrates Court on or by 06/03/12 (CCN number A-R-02577-01-v01),WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,265000-IT & Telecommunications,BZ999-London Region,ATOS IT SERVICES UK LTD,2040055,"£26,427.00",A-R-03441-02-Highbury Corner Magistrates'-ATOS Origin-Re-stacking in Highbury Corner Magistrates' - 47 staff will be relocated from the ground floor to the third floor,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,262000-SCA Costs,DZ999-South West Region,SERVICES SUPPORT (AVON & SOMERSET) LTD,2039111,"£679,406.80",Worle Area Office Bristol - Services Support(Avon & Somerset Ltd) - Unitary Charges for Worle & Bristol PFI - Monthly,SW1E 5LB,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2046637,"£494,388.31",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2039151,"£493,995.59",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2039151,"£491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,262000-SCA Costs,FZ999-Midlands Region,H & W COURTS LIMITED,2054969,"£488,914.19",Hereford & Worcester - H&W Courts Ltd (EC2V 7HR) - Unitary Charges for Hereford & Worcester PFI - Monthly,SE1 9RA,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,262000-SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,2054895,"£454,073.40",Derby & Chesterfield - Derbyshire Courts Ltd  - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2031998,"£370,353.52",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2040472,"£314,498.19","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,262000-SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,2031732,"£262,316.07",Exeter - Enterprise Civic Buildings Ltd (GU9 7PT) - Unitary Charges for Exeter PFI-Monthly,GU9 7PT,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,262000-SCA Costs,BZ999-London Region,IRON MOUNTAIN UK LTD,2024233,"£171,955.06",,EH54 7DF,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,262000-SCA Costs,HZ999-North East Region,PALECASTLE LTD,2032734,"£93,641.50",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly,WA14 2EX,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,262000-SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,2031998,"£60,227.00",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,262000-SCA Costs,AP999-HQ - Strategy & Change,LIBERATA UK LTD,2024296,"£50,064.79",As per FSMO RFC 174 (Part A) Liberata consultancy team to work on the Payment by Account (PbA) Phase 2 solution,NP10 8BA,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2040472,"£45,955.77","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,261000-Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2018949,"£298,286.80",Corona Energy gas HMCTS Midlands 2011/12.,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,261000-Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2024032,"£145,336.37",Corona Energy gas HMCTS Midlands 2012/13.,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,261000-Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2018949,"£142,079.37",HMCS London Region - Corona - Consolidated Gas Account 2011-12,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2018949,"£129,735.44",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,261000-Fuel and Utilities,CZ999-South East Region,CORONA ENERGY,2024032,"£97,568.42",South East Region - Corona  Gas  supply- Consolidated 11/12,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,261000-Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,2018949,"£81,520.33",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,15-May-12,261000-Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,2034947,"£41,346.21",SW Finance Office (DA170) - Corona Energy  - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,261000-Fuel and Utilities,GZ999-North West Region,UNITED UTILITIES WATER PLC,2032923,"£39,952.08",NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12,WA55 1WB,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2049242,"£39,720.25",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2011 to March 2012. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,261000-Fuel and Utilities,EZ999-Wales Region,CORONA ENERGY,2018949,"£33,593.07",HMCS Wales Region:Consolidated Gas bill:Wef February 2011:CORONA:,NW4 3RJ-RET 4,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,261000-Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,2032901,"£32,897.63",HMCS Consolidated - Water Costs - Thames Water 2011/12,SN38 3TW-CONS,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS KINGSLEY NAPLEY LLP#DX 22,643796,"£1,106,735.87",,DX 22,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS GREENWOODS SOLICITORS#DX 35706,636124,"£233,488.48",,DX 35706,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,SAUNDERS LAW LTD#DX 37995,2025978,"£134,026.98",,DX 37995,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS HOGAN LISLE SOLICITORS#DX 41730,643756,"£118,962.05",,DX 41730,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,EDWARD HAYES LLP#DX 30307,2025738,"£101,084.28",,DX 30307,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS DWF LLP#DX 14313,636095,"£99,146.45",,DX 14313,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS EDWARD HAYES LLP#DX 432,643700,"£94,913.12",,DX 432,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,RUSSELL JONES & WALKER#DX 13028,2025976,"£91,711.08",,DX 13028,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS DWF LLP#DX 723018,643697,"£66,051.94",,DX 723018,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS MARTIN CRAY & CO#DX 2725,2025880,"£47,960.20",,DX 2725,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,BLACKFORDS LLP#DX 2617,2041590,"£44,419.20",,DX 2617,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS KINGSLEY NAPLEY LLP#DX 22,643796,"£40,309.86",,DX 22,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS MELDRUM SOLICITORS# DX 6165,643826,"£37,776.30",,DX 6165,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,FORBES & PARTNERS#DX 710059,2025740,"£37,125.04",,DX 710059,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS HENRY HYAMS & CO#DX 12028,2041712,"£35,243.66",,DX 12028,,,0,Programme
Ministry of Justice,HMCTS,01-May-12,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,2019051,"£34,649.17",South East Region - Eurst Smart Cards - Consolidated Juror Smartcards for 3 months - recharge cards for juror daily food allowance,B45 9PZ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,226000-Court Costs,SL999-Centralised Frontline,SANDERS WITHERSPOON LLP,2039103,"£34,570.50",,DX 5000,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS MANN & CO#DX 22561,2041746,"£34,052.44",,DX 22561,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,226000-Court Costs,FZ999-Midlands Region,EUREST SERVICES,2024109,"£33,283.59",Midlands Region Catering Jurors Subsidy 11/12 - Eurest Services,B45 9PZ,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS BURTON COPELAND LLP#DX 14362,2041655,"£32,434.00",,DX 14362,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,FORBES & PARTNERS#DX 710059,2041609,"£30,572.00",,DX 710059,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS HICKMAN & ROSE#DX53346,643753,"£29,999.90",,DX 53346,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS EDWARD HAYES LLP#DX 432,636098,"£29,139.00",,DX 432,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,226000-Court Costs,BZ999-London Region,MERRILL LEGAL SOLUTIONS,2049366,"£27,825.45",Central Criminal Court - Court Reporting - CATS - Merrill Legal Solutions - 2011/12,EC4A 2DY,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,226000-Court Costs,GZ999-North West Region,EUREST SERVICES,2024109,"£27,531.59",NW Region - Jury Swipe Cards - Eurest - April 11 - March 12,B45 9PZ,,,0,Programme
Ministry of Justice,HMCTS,21-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS HINE SOLICITORS#DX40265,2041714,"£26,986.56",,DX 40265,,,0,Programme
Ministry of Justice,HMCTS,08-May-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS KEOGHS LLP#DX 723540,636177,"£26,734.46",,DX 723540,,,0,Programme
Ministry of Justice,HMCTS,02-May-12,223001-Printing Postage and Office expenditure,GZ999-North West Region,DX NETWORK SERVICES LTD,2021698,"£566,400.76",North West Consol Account - Subscription Services for Apr - Dec 12 - DX Network Services,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2054913,"£345,702.05",London Courts - DX Network Services Ltd - DX Subscriptions 01/04/2012 - 31/03/2013,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,DX NETWORK SERVICES LTD,2044047,"£300,543.83",HMCTS Midlands DX subs 2011/12.,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,29-May-12,223001-Printing Postage and Office expenditure,DZ999-South West Region,DX NETWORK SERVICES LTD,2052545,"£209,363.49",SW Regional Office DA170-223518 - DX Annual Subscription- for multiple courts across the South West- 2012/1013,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2024092,"£196,037.30",HMCTS DX Subscription 2012/13 - RCJ & SCCO annual subscription for 12/13,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,02-May-12,223001-Printing Postage and Office expenditure,EZ999-Wales Region,DX NETWORK SERVICES LTD,2021698,"£119,237.47",HMCTS Multiple Sites North Wales  - DX Network Services Ltd - Postage Costs,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2050306,"£96,429.40",HMCTS DX Subscriptions 2012/13 - Probate annual subscription for 12/13,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,22-May-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2044732,"£81,922.79",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,HM PRISON SERVICE,1330,"£50,637.14",Consolidated National invoice for print,NP20 9BB,,,0,Programme
Ministry of Justice,HMCTS,02-May-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,DX NETWORK SERVICES LTD,2021698,"£45,631.91",NTT consol acount - Annual Subscriptions - April 12 - Dec 12,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2037794,"£43,478.87",London Region Consolidated - Consigned Services - DX Network Services 2011/12 Temp PO,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,XEROX FINANCE LTD,2025721,"£42,033.88",ACCT. 633675. HMCTS MIDLANDS COPIER RENTAL 2012/13.,BN13 1QX,,,0,Programme
Ministry of Justice,HMCTS,18-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2040230,"£35,167.13",London Region Consolidated - Consigned Services - DX Network Services 2011/12 Temp PO,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,11-May-12,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2032813,"£30,697.39",SE Regional Mail variable charges - Royal Mail - ,PE4 5BR,,,0,Programme
Ministry of Justice,HMCTS,09-May-12,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2029315,"£26,666.66",DX NETWORK SERVICES LTD - Consigned Ad Hoc Costs ADMIN and HIGH COURT - Apr 2011 to Mar 2012 - 20 / IE401 / 223518,NN3 6YG,,,0,Programme
Ministry of Justice,HMCTS,04-May-12,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2025551,"£26,532.11",NW Region - Royal Mail variable charges - Apr 11 - Mar 12 - Account 166288000,PE4 5BR,,,0,Programme
Ministry of Justice,HMCTS,25-May-12,223000-Other Expenditure,HZ999-North East Region,HM PRISON SERVICE,1329,"£54,804.61",Consolidated invoice for furniture,NP20 9BB,,,0,Programme
Ministry of Justice,HMCTS,02-May-12,223000-Other Expenditure,HZ999-North East Region,HM PRISON SERVICE,1258,"£26,616.97",Consolidated National invoice for furniture,NP20 9BB,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2055078,"£586,156.94",Security,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,23-May-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2046680,"£560,392.73",HA102 Consolidated - North East Estate Managed Fixed Soft Services 12-13,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£500,799.33",North West Region - Contactual Soft Services: April 12 - March 13 - Contract no: 0073-4-Works/FM-SW-RFI refers.,CIS-WR12 7LJ,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2055078,"£407,068.49",Security,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,30-May-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2055078,"£332,267.74",Cleaning,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,16-May-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2037824,"£308,441.87",North West Region - Managed and contractual hard services: April 12 - March 13. Contract no: 0073-4-Works/FM-SW-RFI refers.,CIS-WR12 7LJ,,,0,Programme
