Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426778-43248,25633.5,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,KENT UNIVERSITY OF,ERS-426780-43250,44869.25,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426781-43247,25577.8,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-426785-43246,25000,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426871-43317,37131.67,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,INSTITUTE OF EDUCATION (IOE),ERS-426802-43274,260829.85,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-426804-43270,208326,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-426805-43290,62237,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426806-43282,122230.68,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-426810-43300,33634,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-426812-43289,25421.54,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426813-43283,32164,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LONDON UNIVERSITY OF,ERS-426815-43291,90205,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,ERS-426819-43271,39197,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,NORTHUMBRIA AT NEWCASTLE UNIVERSITY OF,ERS-426820-43294,64962,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426821-43284,100724,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426825-43277,32139,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,INSTITUTE OF CANCER RESEARCH (ICR),ERS-426830-43303,154865,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426832-43296,148544,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426833-43278,40586,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426834-43281,67135,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426840-43279,26992,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,MIDDLESEX UNIVERSITY,ERS-426842-43293,44625,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,INSTITUTE OF EDUCATION (IOE),ERS-426844-43276,119927,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-426845-43301,84237,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426847-43264,33000,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LANCASTER UNIVERSITY,ERS-426848-43287,56279,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426851-43266,25297,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-426853-43302,87601,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426856-43297,43429,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-426859-43269,39893,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426860-43267,31922,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,UNIVERSITY OF CENTRAL LANCASHIRE HEC,ERS-426862-43286,36885,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426863-43288,40157,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,SOUTH CENTRAL SHA,ERS-426782-43244,92601.28,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,EAST MIDLANDS SHA,ERS-426783-43242,120773.36,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,LONDON SHA,ERS-426784-43243,760286.43,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-426880-43314,50796,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,EAST OF ENGLAND SHA,ERS-426887-43307,126307.47,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,ECONOMIC AND SOCIAL RESEARCH COUNCIL,ERS-426869-43316,236080,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,ERS-426873-43319,240120,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,ERS-426839-43292,45426,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,ECONOMIC AND SOCIAL RESEARCH COUNCIL,ERS-426849-43262,100000,
Department of Health,Department of Health,21-Mar-11,Research & development,Research and Development,ROYAL COLLEGE OF PAEDIATRICS AND CHILD HEALTH (RCPCH),ERS-426822-43305,58988,
Department of Health,Department of Health,21-Mar-11,Training pay costs,SOCIAL CARE,ROYAL COLLEGE OF PHYSICIANS RCP,FELM2011-05,30000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,HEREDITARY BREAST CANCER HELPLINE,ERS-426889-43322,40000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,BODY POSITIVE BLACKPOOL,ERS-426929-43341,35000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,CHANGE,ERS-426931-43342,65000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,MURRAY HALL COMMUNITY TRUST,ERS-426939-43347,87200,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,WAVE (LEIGH),ERS-426944-43350,32000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,THE DOVE SERVICE,ERS-426947-43352,65000,
Department of Health,Department of Health,21-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,WEST SUFFOLK HEADWAY,ERS-427000-43361,30000,
Department of Health,Department of Health,21-Mar-11,Course Fees General,SOCIAL CARE,SOUTH ESSEX PARTNERSHIP UNIVERSITY,50003070,"30,000.00",
Department of Health,Department of Health,21-Mar-11,Course Fees General,SOCIAL CARE,DORSET PRIMARY CARE TRUST,50003020,"27,000.00",
Department of Health,Department of Health,22-Mar-11,Contactor/ Staff Subsitution,COMMISSIONING,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,50019038,68295.5,
Department of Health,Department of Health,22-Mar-11,Outsourcing Contract,COMMISSIONING,CENTRAL OFFICE OF INFORMATION (COI),733626,47922,
Department of Health,Department of Health,22-Mar-11,Secondees in invoiced costs,Health Protection and Improvement,NORTH EAST SHA,503073,27338.92,
Department of Health,Department of Health,22-Mar-11,Contactor/ Staff Subsitution,Health Protection and Improvement,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,M0059051,38670.96,
Department of Health,Department of Health,22-Mar-11,Other programme expenditure,Health Protection and Improvement,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6273084,432000,
Department of Health,Department of Health,22-Mar-11,Service charge,INFORMATICS,BT GROUP PLC,261686,1269316.93,
Department of Health,Department of Health,22-Mar-11,Service charge,INFORMATICS,BT GROUP PLC,261945,1269316.93,
Department of Health,Department of Health,22-Mar-11,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584078387,1313544.99,
Department of Health,Department of Health,22-Mar-11,Addition Clearing - IT,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584078387,5496.31,
Department of Health,Department of Health,22-Mar-11,Secondees in invoiced costs,NHS FINANCE PERFORMANCE & OPERATIONS,NORTH EAST SHA,503071,25008.97,
Department of Health,Department of Health,22-Mar-11,Other programme expenditure,NHS FINANCE PERFORMANCE & OPERATIONS,NORTH EAST SHA,503102,35000,
Department of Health,Department of Health,22-Mar-11,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,WALSALL HOSPICE,ERS-427147-43421,410368,
Department of Health,Department of Health,22-Mar-11,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,WALSALL HOSPICE,ERS-427294-43621,89000,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,31144,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,2201,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,89517,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,47288,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,32086,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,9541,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,119115,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,55360,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,33456,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,93400,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,39822,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,28898,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,8458,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,1830,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-427026-43553,3000,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ASTON UNIVERSITY,ERS-427028-43554,29696.9,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BANGOR UNIVERSITY,ERS-427029-43606,14968,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BANGOR UNIVERSITY,ERS-427029-43606,29922,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BATH UNIVERSITY OF,ERS-427034-43555,23153,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BATH UNIVERSITY OF,ERS-427034-43555,87323,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BATH UNIVERSITY OF,ERS-427034-43555,33483,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-427035-43556,16387,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-427035-43556,57234,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,153972.25,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,263703,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,300500,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,1197969,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,33691,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,17055,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,24591.63,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,119531,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,12477,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,11277,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,82137,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,116877,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,108535,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,22262,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,18771,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,14030,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,13546,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,465724,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-427039-43557,15292,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRIGHTON UNIVERSITY OF,ERS-427048-43558,25536,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,45524.79,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,23185,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,37010,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,244136,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,23501,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,83057,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-427050-43559,41185,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-427053-43560,24612,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-427053-43560,35057,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-427053-43560,57971,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-427053-43560,49254,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,41989,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,17904,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,24695,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,48208.95,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,65619,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,29646,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,95092,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-427057-43561,5127,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CITY UNIVERSITY,ERS-427059-43562,33391,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,COVENTRY UNIVERSITY,ERS-427064-43563,49090,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,CRANFIELD UNIVERSITY,ERS-427065-43564,30881.72,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,DUNDEE UNIVERSITY OF,ERS-427067-43565,27019,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,DUNDEE UNIVERSITY OF,ERS-427067-43565,34308,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,DUNDEE UNIVERSITY OF,ERS-427067-43565,28365,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,DUNDEE UNIVERSITY OF,ERS-427067-43565,22344,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,DURHAM UNIVERSITY OF,ERS-427068-43566,47574,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,ERS-427072-43567,73336,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,35234,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,100860,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,20884,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,62432,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,34580.38,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,59155,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,119700,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-427077-43568,23410,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,ESSEX UNIVERSITY OF,ERS-427078-43569,264639,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,113161,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,96784,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,39740,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,82000,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,120933,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,48082,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,11021.4,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,EXETER UNIVERSITY OF,ERS-427079-43570,17777,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,GLASGOW UNIVERSITY OF,ERS-427080-43571,72085,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,HERTFORDSHIRE UNIVERSITY OF,ERS-427097-43572,26604.43,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,HULL UNIVERSITY OF,ERS-427098-43573,58743,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,309380,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,287218,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,89928,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,19125,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,18581,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,26113,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,31807,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,41310,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,50691,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,119390,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,86160,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,19576,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,90375,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-427105-43577,30559,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,INSTITUTE OF CANCER RESEARCH (ICR),ERS-427108-43610,9924,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,INSTITUTE OF CANCER RESEARCH (ICR),ERS-427108-43610,20242,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KEELE UNIVERSITY OF,ERS-427110-43578,4333,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KEELE UNIVERSITY OF,ERS-427110-43578,35489.9,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KENT UNIVERSITY OF,ERS-427111-43579,256850,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,290080,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,364430,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,33466,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,23331,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,28241.3,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,23911,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,37987.81,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,25629.02,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,28363.49,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,28338,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,43750,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,23940,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,121023,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,25408,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-427113-43580,9528,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LANCASTER UNIVERSITY,ERS-427117-43582,6878,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LANCASTER UNIVERSITY,ERS-427117-43582,256870.8,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,72454.75,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,482369,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,2200900,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,30000,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,10602,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,31494,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,48396,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,29753,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,29891,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,27108.91,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,29866,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,54177,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,46245,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,93446,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,45154,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,36623,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,11734,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,71804,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-427123-43583,15753.23,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-427125-43584,29617,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-427125-43584,28034,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-427125-43584,31388,
Department of Health,Department of Health,22-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-427130-43585,70300,
