Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction No,Payment Description,Total
Ministry of Defence,Ministry of Defence,02/09/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,PROACT MEDICAL LIMITED,NN18 9AS,245258,Fiscal asset under construction - capital in year addition,"10,472.40"
Ministry of Defence,Ministry of Defence,27/09/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,255143,Computer equipment costing below the capitalisation threshold,"10,406.39"
Ministry of Defence,Ministry of Defence,04/09/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,178510,Spend on Inventory - General,"10,401.93"
Ministry of Defence,BDS-US,03/09/2013,"Transportation of personnel, freight and travel expenses",AWC BOSCOMBE DOWN QQ BUSINESS,INTERSTATE,,347296,RAF permanent posting long term detached duty,"10,387.32"
Ministry of Defence,Ministry of Defence,19/09/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,250835,Consumption of medical dental and veterinary inventory,"10,345.29"
Ministry of Defence,Ministry of Defence,23/09/2013,Property leases,Joint Forces Command,MODUS SERVICES LIMITED,SW1A 2HB,252090,Property non dwellings private finance initiative - service concession arrangement service charge,"10,297.64"
Ministry of Defence,Ministry of Defence,13/09/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,249086,Utilities consumed - electricity,"10,261.38"
Ministry of Defence,Ministry of Defence,05/09/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,246149,Cost of clothing and textile services received,"10,176.12"
Ministry of Defence,Ministry of Defence,16/09/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,249980,Cost of other material consumed,"10,166.49"
Ministry of Defence,Ministry of Defence,13/09/2013,IT and communication services,Air Command,XEROX (UK) LIMITED,BN13 1QG,249491,Computer equipment costing below the capitalisation threshold,"10,165.00"
Ministry of Defence,Ministry of Defence,16/09/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,249980,Cost of other material consumed,"10,145.31"
Ministry of Defence,Ministry of Defence,16/09/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,249497,Consumption of medical dental and veterinary inventory,"10,130.38"
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,249014,Consumption of medical dental and veterinary inventory,"10,118.49"
Ministry of Defence,Ministry of Defence,11/09/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,248431,Cost of other material consumed,"10,021.12"
Ministry of Defence,Ministry of Defence,16/09/2013,Building maintenance and accommodation stores,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,249609,Works - civil estate,"10,000.00"
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,249492,Cost of other material consumed,"9,998.41"
Ministry of Defence,Ministry of Defence,11/09/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,248431,Cost of other material consumed,"9,985.92"
Ministry of Defence,Ministry of Defence,03/09/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000101521,Fiscal asset under construction - capital in year addition,"9,958.38"
Ministry of Defence,Ministry of Defence,12/09/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,248440,Raw materials and consumable engineering and technical fiscal inventory purchased,"9,946.71"
Ministry of Defence,Ministry of Defence,27/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRBORNE SYSTEMS LTD,CF32 8PL,254762,Equipment support project costs,"9,897.84"
Ministry of Defence,Ministry of Defence,02/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,245081,Medical health services,"9,892.36"
Ministry of Defence,Ministry of Defence,13/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,249100,Medical health services,"9,876.16"
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,249015,Raw materials and consumable aviation fuel inventory purchased,"9,870.90"
Ministry of Defence,Ministry of Defence,27/09/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,"9,840.28"
Ministry of Defence,Ministry of Defence,13/09/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,W1H 7JT,178609,Spend on Inventory - General,"9,822.64"
Ministry of Defence,Ministry of Defence,27/09/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,254887,Freight movement costs,"9,800.12"
Ministry of Defence,Ministry of Defence,30/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,255334,Medical health services,"9,797.44"
Ministry of Defence,Ministry of Defence,12/09/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,248908,Estate + facilities management services - accommodation inventory + service,"9,789.83"
Ministry of Defence,Ministry of Defence,27/09/2013,Transport hire charges,Navy Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000102609,Transport other hire charge,"9,760.68"
Ministry of Defence,Ministry of Defence,11/09/2013,Spend on Inventory - General,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,248249,Spend on Inventory - General,"9,752.40"
Ministry of Defence,Ministry of Defence,13/09/2013,Fuel for military use,Defence Infrastructure Organisation ,HENTY OIL LTD,SW1E 5BH,249233,Cost of ground diesel fuel consumed,"9,727.20"
Ministry of Defence,Ministry of Defence,27/09/2013,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,254887,Freight movement costs,"9,714.25"
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,249492,Cost of other material consumed,"9,705.83"
Ministry of Defence,Defence Science and Technology Laboratory,20/09/2013,Staff Training,Corporate,BARCLAYCARD,,G - 9000154752 - 00171400,Staff Training,"9,686.90"
Ministry of Defence,Ministry of Defence,05/09/2013,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,246561,Cost of purchasing and repairing clothing,"9,648.23"
Ministry of Defence,Ministry of Defence,25/09/2013,Official entertainment and hospitality,Head Office & Corporate Services,MODUS SERVICES LIMITED,SW1A 2HB,253122,Entertainment + hospitality,"9,618.72"
Ministry of Defence,Ministry of Defence,18/09/2013,Fees for professional services,Head Office & Corporate Services,GOVERNMENT COMMUNICATIONS H Q,GL51 0EX,250566,Fees for professional services excluding legal fees,"9,592.00"
Ministry of Defence,Ministry of Defence,13/09/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,178609,Spend on Inventory - General,"9,552.58"
Ministry of Defence,Ministry of Defence,25/09/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,"9,495.00"
Ministry of Defence,Ministry of Defence,30/09/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000102684,Utilities consumed - gas,"9,440.91"
Ministry of Defence,Ministry of Defence,24/09/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,252526,Cost of other material consumed,"9,333.42"
Ministry of Defence,Ministry of Defence,20/09/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,178698,Spend on Inventory - General,"9,323.17"
Ministry of Defence,Ministry of Defence,16/09/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,249504,Movement of service personnel,"9,306.53"
Ministry of Defence,Ministry of Defence,20/09/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,251403,Movement of service personnel,"9,162.28"
Ministry of Defence,Ministry of Defence,12/09/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,248908,Works - estate management,"9,109.02"
Ministry of Defence,Ministry of Defence,24/09/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,252807,Cost of clothing and textile services received,"9,097.13"
Ministry of Defence,Ministry of Defence,09/09/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,178571,Spend on Inventory - General,"9,083.84"
Ministry of Defence,Ministry of Defence,30/09/2013,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,255633,Cost of purchasing and repairing clothing,"9,035.56"
Ministry of Defence,Ministry of Defence,10/09/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,247703,Cost of other material consumed,"8,994.53"
Ministry of Defence,Ministry of Defence,27/09/2013,Payment of utilities,Defence Infrastructure Organisation ,RWE WESTFALEN-WESER-EMS AG,,5000102632,Utilities consumed - electricity,"8,876.07"
Ministry of Defence,Ministry of Defence,26/09/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,254742,Cost of other material consumed,"8,824.57"
Ministry of Defence,Ministry of Defence,24/09/2013,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,252627,Computer equipment costing below the capitalisation threshold,"8,776.98"
Ministry of Defence,Ministry of Defence,27/09/2013,"Transportation of personnel, freight and travel expenses",Air Command,BELFAST INTERNATIONAL AIRPORT LIMITED,BT29 4AB,39958,Aircraft landing fees,"8,708.70"
Ministry of Defence,Ministry of Defence,20/09/2013,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,251764,Fees for professional services excluding legal fees,"8,585.97"
Ministry of Defence,Ministry of Defence,09/09/2013,Design services and minor equipment purchases,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,247239,Equipment support non-project costs,"8,545.46"
Ministry of Defence,Ministry of Defence,10/09/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,248054,Cost of other material consumed,"8,533.15"
Ministry of Defence,Ministry of Defence,23/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,251871,Equipment support project costs,"8,489.16"
Ministry of Defence,Ministry of Defence,25/09/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Equipment support non-project costs,"8,418.62"
Ministry of Defence,Ministry of Defence,20/09/2013,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,251789,Cost of purchasing and repairing clothing,"8,392.23"
Ministry of Defence,Ministry of Defence,16/09/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,249497,Consumption of medical dental and veterinary inventory,"8,343.57"
Ministry of Defence,Ministry of Defence,02/09/2013,Spend on Inventory - General,Defence Equipment & Support,OLDBURY ENGINEERING CO LIMITED,RH6 9HT,245225,Spend on Inventory - General,"8,318.74"
Ministry of Defence,Ministry of Defence,13/09/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,249068,Cost of other material consumed,"8,244.73"
Ministry of Defence,Ministry of Defence,04/09/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,245688,Consumption of medical dental and veterinary inventory,"8,169.32"
Ministry of Defence,Ministry of Defence,30/09/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,255300,Cost of other material consumed,"8,150.08"
Ministry of Defence,Ministry of Defence,06/09/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,246643,Cost of other material consumed,"8,143.97"
Ministry of Defence,Ministry of Defence,27/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,254844,Medical health services,"8,112.11"
Ministry of Defence,Ministry of Defence,09/09/2013,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Rent buildings - non civil estate property and married quarter property,"8,081.00"
Ministry of Defence,Ministry of Defence,24/09/2013,Estate management,Navy Command,SODEXO LTD,M50 0AL,252807,Estate + facilities management services - accommodation inventory + service,"8,025.40"
Ministry of Defence,BDS-US,03/09/2013,"Transportation of personnel, freight and travel expenses",JSF TEAM,INTERSTATE,,347296,Navy permanent posting long term detached duty,"8,003.72"
Ministry of Defence,Ministry of Defence,30/09/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,255243,Consumption of medical dental and veterinary inventory,"7,992.44"
Ministry of Defence,Ministry of Defence,26/09/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,254290,Utilities consumed - heating oil,"7,951.66"
Ministry of Defence,BDS-US,03/09/2013,"Transportation of personnel, freight and travel expenses",39 SQN US,INTERSTATE,,347296,RAF permanent posting long term detached duty,"7,909.45"
Ministry of Defence,Ministry of Defence,25/09/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,252914,Spend on Inventory - General,"7,905.27"
Ministry of Defence,Ministry of Defence,06/09/2013,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,246717,Intangible single use military equipment asset  - in year capital addition,"7,885.42"
Ministry of Defence,Ministry of Defence,24/09/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,252765,Military short term detached duty,"7,879.90"
Ministry of Defence,Ministry of Defence,30/09/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,255244,Spend on Inventory - General,"7,870.91"
Ministry of Defence,Ministry of Defence,17/09/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,250108,Freight movement costs,"7,860.02"
Ministry of Defence,Ministry of Defence,16/09/2013,Payment of utilities,Head Office & Corporate Services,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,249648,Utilities consumed - electricity,"7,841.30"
