Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2358014,"22,653.50",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2358014,"5,219.43",Pest and Vermin Control,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2349883,"126,664.92",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2349883,"9,086.99",External Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2349883,"7,363.36",Grounds Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2349883,"11,629.77","CIS Labour - TFM Works Package B, South West Region - Hard Services (Variable) - Internal Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2349883,"39,361.21","CIS Labour - TFM Works Package B, South West Region - Hard Services (Variable) - M&E Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2349883,"1,478.40","CIS Labour - TFM Works Package B, South West Region - Hard Services (Variable) - External and Structural Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2349883,"1,795.59","CIS Labour - TFM Works Package B, South West Region - Hard Services (Variable) - Grounds Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2352766,"2,470.00",Cleaning,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2352766,"36,767.25",Security,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2352766,"3,350.44",Cleaning,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2356597,"42,112.67",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2356597,"5,813.25",External Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2356597,"6,041.75",Grounds Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2356597,"45,326.68",Internal Repair and Maintenance,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"224,313.95","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"116,503.53","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"24,728.33","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Waste Disposal",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"2,263.73","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Catering - Lease Contracts",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"1,514.91","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Pest Control",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"7,652.42","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Management Costs",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"16,859.44","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - Internal Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"99,643.58","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"11,216.65","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - Grounds Maintenance",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2356597,"22,320.65","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - Management Costs",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2358014,"20,308.50","CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Security",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2358014,262.5,"CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Catering - Lease Contracts",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2358014,"6,123.72","CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Pest Control",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,26-Feb-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2358014,860.59,"CIS Labour - TFM Works Package B, South West Region - Soft Services (Variable) - Internal Moves",CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2338683,"132,445.51",G4S WALES SOFT FIXED COSTS VARIOUS SITES 2012-13SECURITY - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2338683,"48,541.25",G4S WALES SOFT FIXED COSTS VARIOUS SITES 2012-13CLEANING - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2338683,"12,499.82",G4S WALES SOFT FIXED COSTS VARIOUS SITES 2012-13MANAGEMENT COSTS - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2338683,"17,396.03",G4S WALES SOFT FIXED COSTS VARIOUS SITES 2012-13WASTE DISPOSAL - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2338683,93.1,G4S WALES SOFT FIXED COSTS VARIOUS SITES 2012-13CATERING - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"565,229.99",HA102 Consolidated - North East Estate Managed Fixed Soft Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"286,230.02",HA102 Consolidated - North East Estate Managed Hard Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"79,916.54",HA102 Consolidated - North East Estate Variable Cost Hard Services 12-13,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2352683,"183,672.98",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Internal and M&E repair and maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2352683,"11,693.89",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Grounds maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2352683,"108,743.95",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Management costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,"285,140.37",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,"163,070.34",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Cleaning,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,"11,897.11",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Waste disposal,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,"27,693.19",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Management costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,146.5,North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Waste disposal,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,22-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2354964,732,North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 0073-4-Works/FM-SW-RFI refers: Waste disposal,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"89,619.67",NW Region - Ad hoc hard services: Apr 12 - Mar 13.,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"163,445.93",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Cleaning,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"28,139.71",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Management Costs etc,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,571.35,G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Catering - Lease Costs,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"16,004.37",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Waste Disposal,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"289,396.73",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Security,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"1,006.50",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Pest and Vermin Control,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"145,182.84",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13M&E Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"114,116.64",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Management Costs etc,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"26,136.88",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Internal Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"8,775.35",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 2012-13Grounds Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"61,073.39",G4S - HARD SERVICES - VARIABLE COSTS - MIDLANDS SITES 2012/13 M&E Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"8,442.61",G4S - HARD SERVICES - VARIABLE COSTS - MIDLANDS SITES 2012/13 Management Costs etc,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"24,261.83",G4S - HARD SERVICES - VARIABLE COSTS - MIDLANDS SITES 2012/13 Internal Repair and Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2349583,"5,092.50",G4S - HARD SERVICES - VARIABLE COSTS - MIDLANDS SITES 2012/13 Grounds Maintenance,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"58,613.17",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"59,383.73",MANAGEMENT COSTS WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"12,892.95",INTERNAL REPAIR & MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"5,744.81",GROUNDS MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2352682,"64,041.19",CLEANING - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2352682,"14,515.32",MANAGEMENT COSTS - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2352682,"17,380.50",WASTE DISPOSAL - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2352682,"161,671.94",SECURITY - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,20-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2352682,93.1,CATERING - WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"17,682.60",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"2,281.47",MANAGEMENT COSTS WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2349582,"3,662.61",INTERNAL REPAIR & MAINTENANCE WALES,CIS-S81 7QF,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"27,344.71",Blackpool MC - Replace cast iron pipework all as set out in the quotation specification sent via e-mail from Colin Lake 01/08/12.  Order value includes G4Soh&p.  Task order TO-AUG12-305 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"36,411.24",Replacement lift ropes as per Honeywell quote CW00220.,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,25-Feb-13,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2356476,"25,995.29",Newcastle Combined court - Remedial emergency lighting works (replacement batteries),CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,04-Feb-13,223000-Other Expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),1939,"46,917.85",HMCTS consolidated furniture invoice January 13,NP20 9BB,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2330393,"26,324.87",HMCS Wales Region: Various Sites: Cust Acc. No. 0151075000:Variable Costs: April 2011 - March 2012: Royal Mail,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2330393,314.75,HMCS Wales Region: Various Sites: Cust Acc. No. 0151075000:Variable Costs: April 2011 - March 2012: Royal Mail,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2330393,23.65,Royal Mail variable charges for Midlands Region 2011/12 - (Journal from FA107),PE4 5BR,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2330393,25.04,Royal Mail variable charges for Midlands Region 2011/12 - (Journal from FA107),PE4 5BR,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2330393,"50,822.57",Royal Mail variable charges for Midlands Region 2011/12 - (Journal from FA107),PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2339051,"1,934.89",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2339051,"1,346.08",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2339051,"31,431.03",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2339051,"4,316.13",SE Regional Mail variable charges - Royal Mail - Account number 166289000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2339051,200.22,SE Regional Mail variable charges - Royal Mail - Account number 166289000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,CZ999-South East Region,ROYAL MAIL GROUP PLC,2339051,"30,902.76",SE Regional Mail variable charges - Royal Mail - Account number 166289000,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2339051,270.98,North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2339051,182.62,North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2339051,"112,233.98",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13,PE4 5BR,0,Programme
Ministry of Justice,HMCTS,08-Feb-13,223001-Printing Postage and Office expenditure,FZ999-Midlands Region,DX NETWORK SERVICES LTD,2338632,"99,679.24",HMCTS Midlands DX subs 2011/12.,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,06-Feb-13,223001-Printing Postage and Office expenditure,GZ999-North West Region,DX NETWORK SERVICES LTD,2335540,"188,601.80",North West Consol Account - Subscription Services for Apr - Dec 12 - DX Network Services,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,HZ999-North East Region,DX NETWORK SERVICES LTD,2328857,"100,679.04",North East Consol Account - DX Consigned Services contract continuation replacing 20000128710 - DX - 11/12,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2328857,"115,025.53",London Courts - DX Network Services Ltd - DX Subscriptions 01/04/2012 - 31/03/2013,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,223001-Printing Postage and Office expenditure,CZ999-South East Region,DX NETWORK SERVICES LTD,2328857,"135,245.83",DX Network Services SE  - Consolidated PO for DX Network Services SE subscriptions 2012/13,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,223001-Printing Postage and Office expenditure,DZ999-South West Region,DX NETWORK SERVICES LTD,2332043,"68,938.39",SW Regional Office DA170-223518 - DX Annual Subscription- for multiple courts across the South West- 2012/1013,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,12-Feb-13,223001-Printing Postage and Office expenditure,EZ999-Wales Region,DX NETWORK SERVICES LTD,2340733,"42,728.27",HMCTS Multiple Sites North Wales Acc. No. 124298 - DX Network Services Ltd - Postage Costs,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,05-Feb-13,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2332043,"32,143.08",HMCTS DX Subscriptions 2012/13 - Probate annual subscription for 12/13,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,19-Feb-13,223001-Printing Postage and Office expenditure,BZ999-London Region,DX NETWORK SERVICES LTD,2349531,"65,345.75",HMCTS DX Subscription 2012/13 - RCJ & SCCO annual subscription for 12/13,NN3 6YG,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SURREY COUNTY COUNCIL,2330455,"10,385.76","Mags Court Loans, reimburse councils twice a year",KT1 2EA,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CHESHIRE WEST & CHESTER COUNCIL,2328776,"11,934.71","Mags Court Loans, reimburse councils twice a year",CH1 2NP,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,CHESHIRE EAST COUNCIL,2328775,"10,619.98","Mags Court Loans, reimburse councils twice a year",CH1 1SE,0,Programme
Ministry of Justice,HMCTS,01-Feb-13,225000-Banking and Finance,AQ999-HQ - Finance & Governance,SHROPSHIRE COUNCIL,2330416,"4,136.00","Mags Court Loans, reimburse councils twice a year",SY3 8HQ,0,Programme
