EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC00145712,10-May-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,"£1,250.00"
MODGPC00145713,10-May-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,"£3,576.70"
MODGPC00145714,10-May-16,Retail, SPORTING GOODS STORES,"£1,673.54"
MODGPC00145715,10-May-16,Retail, SPORTING GOODS STORES,£598.00
MODGPC00145716,10-May-16,Business Expenses/Services, STATIONERY STORES,£516.00
MODGPC00145717,10-May-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,£510.49
MODGPC00145718,10-May-16,Retail," HOBBY, TOY & GAME SHOPS",£692.02
MODGPC00145719,10-May-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,£590.39
MODGPC00145720,10-May-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,"£3,000.00"
MODGPC00145721,10-May-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,£556.27
MODGPC00145722,10-May-16,Business Expenses/Services, QUICK COPY/REPRO SERVICES,£886.80
MODGPC00145723,10-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,£792.00
MODGPC00145724,10-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£620.00
MODGPC00145725,10-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£534.60
MODGPC00145726,10-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£2,302.99"
MODGPC00145727,10-May-16,Clothing/Shoes/Uniforms, SHOE STORES,"£1,456.66"
MODGPC00145728,10-May-16,Retail, ELECTRONICS STORES,"£2,191.01"
MODGPC00145729,10-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£2,874.00"
MODGPC00145730,10-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£840.00
MODGPC00145731,10-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£2,400.00"
MODGPC00145732,10-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£17,010.00"
MODGPC00145733,10-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£2,955.00"
MODGPC00145734,10-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£719.02
MODGPC00145735,10-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£2,494.08"
MODGPC00145736,10-May-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£570.00
MODGPC00145737,10-May-16,Government, GOV'T SERV - DEFAULT,"£1,574.40"
MODGPC00145738,10-May-16,Government, GOV'T SERV - DEFAULT,£604.54
MODGPC00145739,10-May-16,Government, GOV'T SERV - DEFAULT,"£5,000.00"
MODGPC00145740,10-May-16,Government, GOV'T SERV - DEFAULT,"£1,592.16"
MODGPC00145741,10-May-16,Facilities/Repair Supplies, HARDWARE STORES,£504.36
MODGPC00145742,10-May-16,Facilities/Repair Supplies, HARDWARE STORES,£580.80
MODGPC00145743,10-May-16,Facilities/Repair Supplies, HARDWARE STORES,£704.47
MODGPC00145744,09-May-16,Retail, GROCERY STORES/SUPERMARKETS,"£4,816.07"
MODGPC00145745,09-May-16,Retail, GROCERY STORES/SUPERMARKETS,"£4,816.07"
MODGPC00145746,10-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£660.52
MODGPC00145747,10-May-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,£556.20
MODGPC00145748,10-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£701.57
MODGPC00145749,10-May-16,Utilities, COMPUTER NETWORK/INFO SVCS,"£4,342.00"
MODGPC00145750,10-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£2,450.64"
MODGPC00145751,10-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,£946.27
MODGPC00145752,10-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,358.57"
MODGPC00145753,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£2,938.56"
MODGPC00145754,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,042.80"
MODGPC00145755,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£5,216.40"
MODGPC00145756,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,699.68"
MODGPC00145757,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,502.23"
MODGPC00145758,10-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£2,460.00"
MODGPC00145759,10-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£546.49
MODGPC00145760,09-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£802.27
MODGPC00145761,10-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£3,412.07"
MODGPC00145762,10-May-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,"£1,961.26"
MODGPC00145763,10-May-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,"£1,434.60"
MODGPC00145764,10-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£2,702.24"
MODGPC00145765,10-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£2,927.36"
MODGPC00145766,10-May-16,Business Expenses/Services, BOOKS/PERIODICALS/NEWSPAPERS,"£2,439.00"
MODGPC00145767,10-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£953.46
MODGPC00145768,10-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£765.00
MODGPC00145769,10-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£557.53
MODGPC00145770,10-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00"
MODGPC00145771,09-May-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,"£3,721.43"
MODGPC00145772,10-May-16,Facilities/Repair Supplies, HOME SUPPLY WAREHOUSE STORES,"£4,804.80"
MODGPC00145773,10-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£1,836.00"
MODGPC00145774,09-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£4,550.00"
MODGPC00145775,09-May-16,Retail, PET STORES/FOOD & SUPPLY,£691.20
MODGPC00145776,09-May-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND","£3,844.79"
MODGPC00145777,09-May-16,Facilities/Repair Services, ROOFING/SIDING/SHEET METAL,£930.60
MODGPC00145778,09-May-16,Government, SCHOOLS - DEFAULT,"£4,800.00"
MODGPC00145779,09-May-16,Government, SCHOOLS - DEFAULT,£690.00
MODGPC00145780,09-May-16,Government, SCHOOLS - DEFAULT,£808.80
MODGPC00145781,09-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£784.85
MODGPC00145782,09-May-16,Government, SCHOOLS - DEFAULT,£734.75
MODGPC00145783,09-May-16,Medical, MEDICAL/DENTAL LABS,£873.54
MODGPC00145784,09-May-16,Government, TRADE/VOCATIONAL SCHOOLS,"£1,728.90"
MODGPC00145785,09-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£4,500.00"
MODGPC00145786,09-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£599.98
MODGPC00145787,09-May-16,Entertainment, RECREATION SERVICES,"£2,937.00"
MODGPC00145788,09-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£880.19
MODGPC00145789,09-May-16,Miscellaneous, VETERINARY SERVICES,£787.50
MODGPC00145790,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£3,582.00"
MODGPC00145791,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,212.00"
MODGPC00145792,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,958.89"
MODGPC00145793,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£4,320.00"
MODGPC00145794,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£852.00
MODGPC00145795,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£574.65
MODGPC00145796,09-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,220.00"
MODGPC00145797,09-May-16,Professional Services, COMMERCIAL PHOTO/ART/GRAPH,£853.92
MODGPC00145798,09-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,321.70"
MODGPC00145799,09-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£1,313.48"
MODGPC00145800,09-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£2,784.60"
MODGPC00145801,09-May-16,Other Supplies, CATALOG MERCHANT,"£1,002.00"
MODGPC00145802,10-May-16,Business Expenses/Services, STATIONERY STORES,"£1,785.60"
MODGPC00145803,09-May-16,Business Expenses/Services, STATIONERY STORES,"£1,059.92"
MODGPC00145804,09-May-16,Retail, SPORTING GOODS STORES,"£1,041.30"
MODGPC00145805,09-May-16,Retail, SPORTING GOODS STORES,"£3,356.81"
MODGPC00145806,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,432.64"
MODGPC00145807,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145808,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145809,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145810,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145811,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145812,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145813,09-May-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£4,011.42"
MODGPC00145814,09-May-16,Eating And Drinking Places, RESTAURANTS,"£1,260.50"
MODGPC00145815,09-May-16,Retail, ELECTRONICS STORES,£727.70
MODGPC00145816,09-May-16,Clothing/Shoes/Uniforms, SHOE STORES,£891.90
MODGPC00145817,09-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£1,110.16"
MODGPC00145818,09-May-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£936.01
MODGPC00145819,09-May-16,Government, GOV'T SERV - DEFAULT,"£2,779.20"
MODGPC00145820,09-May-16,Government, GOV'T SERV - DEFAULT,"£2,779.20"
MODGPC00145821,09-May-16,Government, GOV'T SERV - DEFAULT,£627.28
MODGPC00145822,06-May-16,Government, GOV'T SERV - DEFAULT,"£1,114.80"
MODGPC00145823,09-May-16,Government, GOV'T SERV - DEFAULT,"£2,457.00"
MODGPC00145824,09-May-16,Government, GOV'T SERV - DEFAULT,"£1,410.35"
MODGPC00145825,09-May-16,Government, GOV'T SERV - DEFAULT,£652.80
MODGPC00145826,09-May-16,Government, GOV'T SERV - DEFAULT,£851.50
MODGPC00145827,09-May-16,Government, GOV'T SERV - DEFAULT,"£5,113.63"
MODGPC00145828,09-May-16,Government, GOV'T SERV - DEFAULT,"£1,410.35"
MODGPC00145829,09-May-16,Government, GOV'T SERV - DEFAULT,"£2,310.00"
MODGPC00145830,08-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£8,159.37"
MODGPC00145831,08-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£12,832.13"
MODGPC00145832,09-May-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,£506.74
MODGPC00145833,09-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£990.00
MODGPC00145834,09-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,596.54"
MODGPC00145835,09-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£552.76
MODGPC00145836,09-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,896.00"
MODGPC00145837,09-May-16,Auto/Vehicle Dealers, BOAT DEALERS,£701.25
MODGPC00145838,09-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,"£2,340.00"
MODGPC00145839,09-May-16,Retail, MISC FOOD STORES - DEFAULT,"£1,033.47"
MODGPC00145840,09-May-16,Retail, MISC FOOD STORES - DEFAULT,"£1,394.74"
MODGPC00145841,09-May-16,Other Supplies, MISC GENERAL MERCHANDISE,£840.00
MODGPC00145842,09-May-16,Other Supplies, MISC GENERAL MERCHANDISE,"£3,421.65"
MODGPC00145843,09-May-16,Other Supplies, MISC GENERAL MERCHANDISE,£660.00
MODGPC00145844,09-May-16,Retail, GROCERY STORES/SUPERMARKETS,£554.37
MODGPC00145845,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,£562.12
MODGPC00145846,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,371.39"
MODGPC00145847,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,317.92"
MODGPC00145848,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,£843.13
MODGPC00145849,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,026.51"
MODGPC00145850,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,£572.09
MODGPC00145851,09-May-16,Facilities/Repair Supplies, HARDWARE STORES,£901.61
MODGPC00145852,09-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,"£4,990.10"
MODGPC00145853,09-May-16,Business To Business Facility/," PAINT, VARNISHES & SUPPLIES",£525.54
MODGPC00145854,09-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£8,777.00"
MODGPC00145855,09-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£9,835.21"
MODGPC00145856,09-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£8,230.74"
MODGPC00145857,09-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£5,633.06"
MODGPC00145858,06-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£963.60
MODGPC00145859,09-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£7,836.24"
MODGPC00145860,09-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£2,651.77"
MODGPC00145861,09-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£14,400.00"
MODGPC00145862,09-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£599.88
MODGPC00145863,09-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£521.30
MODGPC00145864,09-May-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£506.40
MODGPC00145865,09-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£535.14
MODGPC00145866,09-May-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,£750.00
MODGPC00145867,09-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,"£4,494.00"
MODGPC00145868,09-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,"£2,289.60"
MODGPC00145869,09-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,"£2,100.60"
MODGPC00145870,09-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£4,870.15"
MODGPC00145871,09-May-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,198.34"
MODGPC00145872,09-May-16,Utilities, COMPUTER NETWORK/INFO SVCS,"£1,218.67"
MODGPC00145873,09-May-16,Utilities, COMPUTER NETWORK/INFO SVCS,"£2,340.00"
MODGPC00145874,09-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,"£1,216.51"
MODGPC00145875,06-May-16,Miscellaneous, OTHER DIRECT MARKETERS,£634.18
MODGPC00145876,06-May-16,Retail, TENT AND AWNING SHOPS,"£1,360.80"
MODGPC00145877,06-May-16,Other Supplies, MISC SPECIALTY RETAIL,£739.00
MODGPC00145878,06-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£2,035.02"
MODGPC00145879,06-May-16,Other Supplies, MISC SPECIALTY RETAIL,£639.36
MODGPC00145880,06-May-16,Professional Services, INSURANCE SALES/UNDERWRITE,"£1,527.53"
MODGPC00145881,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£1,416.53"
MODGPC00145882,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,763.64"
MODGPC00145883,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,763.64"
MODGPC00145884,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£1,416.53"
MODGPC00145885,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145886,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,763.64"
MODGPC00145887,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,763.64"
MODGPC00145888,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145889,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145890,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145891,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145892,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,£893.40
MODGPC00145893,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,413.77"
MODGPC00145894,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,763.64"
MODGPC00145895,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,413.77"
MODGPC00145896,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£2,413.77"
MODGPC00145897,06-May-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,"£1,416.53"
MODGPC00145898,06-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,101.78"
MODGPC00145899,06-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£533.95
MODGPC00145900,06-May-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,"£1,447.20"
MODGPC00145901,06-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£2,046.41"
MODGPC00145902,06-May-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,876.07"
MODGPC00145903,06-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£953.17
MODGPC00145904,08-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£916.40
MODGPC00145905,06-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,632.19"
MODGPC00145906,06-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£861.05
MODGPC00145907,06-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£7,879.99"
MODGPC00145908,06-May-16,Medical, MED/HEALTH SERVICES - DEF,£525.60
MODGPC00145909,06-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£594.00
MODGPC00145910,06-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£660.00
MODGPC00145911,06-May-16,Government, SCHOOLS - DEFAULT,£600.00
MODGPC00145912,06-May-16,Government, SCHOOLS - DEFAULT,£544.20
MODGPC00145913,06-May-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,"£4,283.34"
MODGPC00145914,06-May-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,£571.34
MODGPC00145915,05-May-16,Eating And Drinking Places, BARS/TAVERNS/LOUNGES/DISCOS,"£3,640.00"
MODGPC00145916,06-May-16,Eating And Drinking Places, FAST FOOD RESTAURANTS,"£1,065.29"
MODGPC00145917,06-May-16,Retail, SPORTING GOODS STORES,"£2,400.00"
MODGPC00145918,05-May-16,Business To Business Eqpt/Furn, BOOK STORES,£663.89
MODGPC00145919,06-May-16,Business To Business Eqpt/Furn, BOOK STORES,"£1,925.00"
MODGPC00145920,06-May-16,Business To Business Eqpt/Furn, BOOK STORES,£642.60
MODGPC00145921,06-May-16,Business To Business Eqpt/Furn, BOOK STORES,"£2,750.00"
MODGPC00145922,06-May-16,Business Expenses/Services, STATIONERY STORES,£951.99
MODGPC00145923,06-May-16,Business Expenses/Services, STATIONERY STORES,£578.40
MODGPC00145924,06-May-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£1,405.20"
MODGPC00145925,06-May-16,Other Supplies," GIFT, CARD, NOVELTY STORES",£617.51
MODGPC00145926,06-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£2,500.00"
MODGPC00145927,06-May-16,Miscellaneous, OTHER DIRECT MARKETERS,"£2,500.00"
MODGPC00145928,06-May-16,Other Supplies, COMBINATION CATALOG & RETAIL,"£3,513.00"
MODGPC00145929,06-May-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,"£4,831.20"
MODGPC00145930,06-May-16,Miscellaneous, MISC PERSONAL SERV - DEF,"£1,353.02"
MODGPC00145931,06-May-16,Clothing/Uniform Services, LAUNDRIES-FAMILY/COMMERCIAL,"£1,864.80"
MODGPC00145932,06-May-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,£909.72
MODGPC00145933,06-May-16,Business Services, ADVERTISING SERVICES,"£18,000.00"
MODGPC00145934,06-May-16,Freight/Courier/Warehouse Svcs, PUBLIC WAREHOUSING,£844.80
MODGPC00145935,06-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£4,209.30"
MODGPC00145936,06-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£1,358.21"
MODGPC00145937,06-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£1,787.52"
MODGPC00145938,06-May-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,"£1,706.14"
MODGPC00145939,05-May-16,Retail, ELECTRONICS STORES,£840.00
MODGPC00145940,06-May-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£3,972.29"
MODGPC00145941,05-May-16,Eating And Drinking Places, RESTAURANTS,£985.17
MODGPC00145942,07-May-16,Caterers Food, CATERERS,"£1,484.81"
MODGPC00145943,06-May-16,Caterers Food, CATERERS,£502.53
MODGPC00145944,05-May-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£511.51
MODGPC00145945,06-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,£935.52
MODGPC00145946,06-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£2,460.00"
MODGPC00145947,06-May-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,"£6,000.00"
MODGPC00145948,06-May-16,Government, GOV'T SERV - DEFAULT,"£1,353.60"
MODGPC00145949,06-May-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,524.15"
MODGPC00145950,06-May-16,Government, GOV'T SERV - DEFAULT,"£1,022.40"
MODGPC00145951,06-May-16,Government, GOV'T SERV - DEFAULT,£504.00
MODGPC00145952,06-May-16,Facilities/Repair Supplies, HARDWARE STORES,£780.00
MODGPC00145953,06-May-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,806.87"
MODGPC00145954,06-May-16,Facilities/Repair Supplies, HARDWARE STORES,"£4,305.60"
MODGPC00145955,06-May-16,Other Supplies, MISC GENERAL MERCHANDISE,£568.39
MODGPC00145956,05-May-16,Retail, BAKERIES,£554.05
MODGPC00145957,06-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£750.00
MODGPC00145958,05-May-16,Utilities, CABLE/PAY TV SERVICES,"£3,360.00"
MODGPC00145959,05-May-16,Utilities, CABLE/PAY TV SERVICES,"£2,745.72"
MODGPC00145960,06-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,£642.00
MODGPC00145961,06-May-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,313.28"
MODGPC00145962,06-May-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£697.09
MODGPC00145963,06-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,208.34"
MODGPC00145964,06-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£965.88
MODGPC00145965,06-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£6,820.80"
MODGPC00145966,06-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£2,613.60"
MODGPC00145967,06-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,673.16"
MODGPC00145968,06-May-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£634.03
MODGPC00145969,08-May-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£521.99
MODGPC00145970,05-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£985.54
MODGPC00145971,05-May-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£2,759.99"
MODGPC00145972,06-May-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,"£1,026.00"
MODGPC00145973,06-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£2,793.22"
MODGPC00145974,06-May-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£550.76
MODGPC00145975,06-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£599.96
MODGPC00145976,06-May-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£519.60
MODGPC00145977,05-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,360.56"
MODGPC00145978,05-May-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,702.20"
MODGPC00145979,05-May-16,Retail, ARTIST/CRAFT SHOPS,£873.00
MODGPC00145980,05-May-16,Retail, PET STORES/FOOD & SUPPLY,£986.40
MODGPC00145981,05-May-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,"£1,141.98"
MODGPC00145982,05-May-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,£570.00
MODGPC00145983,05-May-16,Business To Business Services, MISC PUBLISHING & PRINTING,£654.00
MODGPC00145984,04-May-16,Government, SCHOOLS - DEFAULT,"£3,702.00"
MODGPC00145985,05-May-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,672.00"
MODGPC00145986,05-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£500.00
MODGPC00145987,05-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£825.00
MODGPC00145988,04-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£3,000.00"
MODGPC00145989,05-May-16,Government, COLLEGES/UNIV/JC/PROFESSION,£825.00
MODGPC00145990,05-May-16,Medical, OPTICIANS,£510.00
MODGPC00145991,05-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,£746.55
MODGPC00145992,05-May-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,"£1,256.10"
MODGPC00145993,05-May-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,£520.00
MODGPC00145994,02-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,"£2,681.95"
