Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-559828-125303,"176,666.00",CLAHRCs,CB1 5EE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-559829-125247,"166,666.00",CLAHRCs,NG3 6AA,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-559830-125276,"166,666.00",CLAHRCs,OX4 2GX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559831-125256,"171,242.00",CLAHRCs,S5 7AU,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-559832-125289,"166,666.00",CLAHRCs,SW10 9NH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-559833-125243,"180,903.00",CLAHRCs,EX2 5DW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-559834-125274,"174,413.00",CLAHRCs,M6 8HD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-559835-125298,"166,666.00",CLAHRCs,B15 2PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559836-125252,"172,450.00",CLAHRCs,SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS LIVERPOOL CCG,ERS-559837-125375,"25,182.00",Research Capability Funding (STANDARD),L1 4AZ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-559838-125264,"169,999.00",CLAHRCs,SE5 9RS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-559839-125368,"124,626.00",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-559840-125344,"27,090.00",Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559842-125227,"56,405.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559844-125239,"551,807.00",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-559845-125304,"56,774.00",Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-559846-125363,"59,343.00",Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-559848-125290,"25,583.00",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-559852-125279,"150,070.00",Research Capability Funding (STANDARD),WC1N 3JH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-559853-125262,"254,679.00",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-559854-125291,"29,995.00",Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-559855-125265,"52,903.00",Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-559857-125294,"96,672.00",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-559858-125362,"38,770.00",Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-559859-125282,"177,668.00",Research Capability Funding (STANDARD),EC1V 2PD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-559860-125361,"64,227.00",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-559861-125268,"25,220.00",Research Capability Funding (STANDARD),NR4 7UY,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORTH BRISTOL NHS TRUST,ERS-559862-125326,"75,884.00",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-559865-125339,"152,398.00",Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-559866-125277,"87,086.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-559867-125307,"138,636.00",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-559869-125244,"66,801.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559874-125240,"83,333.00",Biomedical Units,CB2 2QQ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559875-125241,"2,062,642.00",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-559876-125349,"435,256.00",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559877-125311,"161,377.00",Research Capability Funding (STANDARD),NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-559881-125335,"1,733,400.00",Comprehensive Networks,LE5 4QF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-559882-125269,"1,656,341.00",Comprehensive Networks,NR4 7UY,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559883-125330,"1,481,733.00",Comprehensive Networks,M13 0JR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-559884-125221,"1,210,679.00",Comprehensive Networks,GU2 7XX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559885-125312,"1,562,418.00",Comprehensive Networks,NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-559886-125369,"2,649,579.00",Comprehensive Networks,E1 8PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-559887-125288,"1,280,818.00",Comprehensive Networks,L7 8XP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-559888-125350,"1,123,790.00",Comprehensive Networks,W12 0HS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-559889-125263,"1,991,886.00",Comprehensive Networks,SE1 9RT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-559890-125245,"902,240.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559891-125320,"1,115,131.00",Comprehensive Networks,OX3 7HE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559892-125253,"1,309,748.00",Comprehensive Networks,SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-559893-125267,"2,380,660.00",Comprehensive Networks,WV10 0QP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-559894-125226,"1,045,348.00",Comprehensive Networks,BS99 1YF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559895-125257,"2,272,897.00",Comprehensive Networks,S5 7AU,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-559896-125302,"1,849,373.00",Bio-Medical Centres,NW1 2BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559899-125313,"52,879.89",Commissioned EME,NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-559900-125232,"70,246.02",HTA Commissioned Research,L12 2AP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-559901-125356,"67,785.66",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559902-125258,"96,500.00",HTA Commissioned Research,S5 7AU,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BELFAST QUEENS UNIVERSITY OF,ERS-559903-125352,"53,887.17",HTA Commissioned Research,BT7 1NN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559904-125314,"55,093.72",EME - ( NETSCC ),NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,QUEEN MARY UNIVERSITY OF LONDON,ERS-559905-125359,"82,321.20",HTA Commissioned Research,E1 2AX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-559906-125357,"217,091.12",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-559908-125381,"35,502.09",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,
,,11/08/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ALZHEIMERS SOCIETY,GAA004,"25,000.00",Funding to Alzheimer's Society - Building Dementia Friends and Dementia Friendly Communities in a National and International context,E1W 1LB,VCS,,,
,,11/08/2016,Outsourcing Contract,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ALZHEIMERS SOCIETY,GAA004,"30,803.00",Funding to Alzheimer's Society - Building Dementia Friends and Dementia Friendly Communities in a National and International context,E1W 1LB,VCS,,,
,,11/08/2016,Provisions cash payment,DG: PUBLIC & INTERNATIONAL HEALTH,THE MACFARLANE TRUST,MFT-02/2016-17,"497,849.21",Macfarlane Trust funding 2016-17,SW1H 0QS,VCS,,,
,,11/08/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",Crescent Pharma Ltd,,"382,148.50",,20269,LARGE,,,
,,11/08/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",Crescent Pharma Ltd,,"200,747.88",,20269,LARGE,,,
,,11/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",TEVA UK LTD,,"1,637,556.56",,2310467683,LARGE,,,
,,11/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",TEVA UK LTD,,5.78,,2310467683,LARGE,,,
,,12/08/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",DERBY HOSPITALS NHS FOUNDATION TRUST,348651,"498,538.00",Delivery of Phase 2 adoption of GS1 and PEPPOL standards,DE22 3NE,PUBLIC,,,
,,12/08/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000027,"374,008.25",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,PUBLIC,,,
,,12/08/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000028,"354,211.41",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,PUBLIC,,,
,,12/08/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,NHS SUPPLY CHAIN,9047000029,"923,019.42",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,PUBLIC,,,
,,12/08/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,ERS-559935-125421,"70,898.00",HSCVF- RNIB - 2013/NATIONAL/005 - Community Eye Health Chamption,WC1H 9NE,VCS,,,
,,15/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-SINV006812,"1,844,779.92","Revenue 2016/17 EMIS GPSoC R: Charges for the Period Commencing 01/04/2016 to 31/03/17. System support charges, Training Charges, Interface Mechanism charges, Pairing Assurance service charges, Hosting service charges",LS19 7BY,LARGE,,,
,,15/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-559975-125449,"135,233.40",HTA Commissioned Research,OX1 2XN,PUBLIC,,,
,,15/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-559977-125445,"38,741.71",HTA Commissioned Research,SW7 2AZ,PUBLIC,,,
,,15/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,WARWICK UNIVERSITY OF,ERS-559981-125451,"92,577.45",HTA Researcher Lead,CV4 7AL,PUBLIC,,,
,,15/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SWANSEA UNIVERSITY,ERS-559985-125450,"26,750.00",Invention for Innovation,SA2 8PP,PUBLIC,,,
,,15/08/2016,Other creditors (ST),DG: Central Technical,BARNET LONDON BOROUGH COUNCIL,GRANT PAYT,"197,890.00",,NW4 4BG,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,HAFS-21363,"1,860,000.00",,S75 2PY,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,BEDFORD HOSPITAL NHS TRUST,HAFS-21364,"3,427,000.00",,MK42 9DJ,PUBLIC,,,
,,15/08/2016,Additions PDC Capital Support NHS T Permanent,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-21365,"3,045,000.00",,BN2 3EW,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-21366,"2,543,000.00",,BN2 3EW,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,BURTON HOSPITALS NHS FOUNDATION TRUST,HAFS-21367,"1,550,000.00",,DE13 0RB,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,HAFS-21368,"2,545,000.00",,HD3 3EA,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-21369,"4,831,000.00",,CB2 2QQ,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-21370,"1,939,000.00",,CO4 5JL,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Capital Investment Loans,DG: Central Technical,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-21371,"151,000.00",,CO4 5JL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,HAFS-21372,"3,700,000.00",,CR7 7YE,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Capital Investment Loans,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,HAFS-21373,"1,429,000.00",,CR7 7YE,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,HAFS-21374,"550,000.00",,DE1 2QY,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,HAFS-21375,"2,000,000.00",,DN2 5LT,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Capital Investment Loans,DG: Central Technical,EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-21376,"787,000.00",,BS1 2NP,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,EAST CHESHIRE NHS TRUST,HAFS-21377,"709,000.00",,SK10 3BL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,EAST CHESHIRE NHS TRUST,HAFS-21378,"863,000.00",,SK10 3BL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-21379,"2,648,000.00",,TN37 7PT,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-21380,"2,465,000.00",,SM5 1AA,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-21381,"4,000,000.00",,CV10 7DJ,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-21382,"455,000.00",,PE29 6NT,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,ISLE OF WIGHT NHS TRUST,HAFS-21383,"1,910,000.00",,PO30 5TG,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-21384,"1,876,000.00",,NN16 8UZ,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-21385,"4,531,000.00",,SE5 9RS,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-21386,"2,475,000.00",,PR7 1GZ,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-21387,"4,500,000.00",,LS9 7TF,PUBLIC,,,
,,15/08/2016,Additions PDC Capital Support NHS T Permanent,DG: Central Technical,LEWISHAM AND GREENWICH NHS TRUST,HAFS-21388,"1,212,000.00",,SE13 6LH,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,LEWISHAM AND GREENWICH NHS TRUST,HAFS-21389,"3,781,000.00",,SE13 6LH,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-21390,"6,279,000.00",,M20 4BX,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,HAFS-21391,"3,000,000.00",,ME16 9QQ,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,MEDWAY NHS FOUNDATION TRUST,HAFS-21392,"4,000,000.00",,ME7 5NY,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,MID ESSEX HOSPITAL SERVICES NHS TRUST,HAFS-21393,"1,390,000.00",,CM8 2TL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-21394,"3,308,000.00",,WF1 4TU,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-21395,"2,386,000.00",,MK6 5LD,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTH BRISTOL NHS TRUST,HAFS-21396,"4,406,000.00",,BS1 2NP,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-21397,"3,500,000.00",,CA2 7HX,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,HAFS-21398,"6,114,000.00",,CM8 2TL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-21399,"2,546,000.00",,NN1 5BD,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTHERN DEVON HEALTHCARE NHS TRUST,HAFS-21400,"1,500,000.00",,EX31 4JB,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,HAFS-21401,"1,618,000.00",,DN15 7BH,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Capital Investment Loans,DG: Central Technical,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",HAFS-21402,"600,000.00",,,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-21403,"2,310,000.00",,NG5 1PT,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-21404,"6,000,000.00",,PE3 6DA,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,PLYMOUTH HOSPITALS NHS TRUST,HAFS-21405,"4,387,000.00",,WF3 1WE,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-21406,"2,027,000.00",,PO6 3LY,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-21407,"807,000.00",,HA7 4LP,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-21408,"4,265,000.00",,NG17 4JL,PUBLIC,,,
,,15/08/2016,Additions NHS FTs Working Capital Loans,DG: Central Technical,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-21409,"1,860,000.00",,NG17 4JL,PUBLIC,,,
,,15/08/2016,Additions NHS Trust Working Capital Loans,DG: Central Technical,SHREWSBURY & TELFORD HOSPITALS NHS TRUST,HAFS-21410,"875,000.00",,TF6 6TF,PUBLIC,,,
